global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	aroma_motion_01	aroma_motion_03	aroma_motion_04	aroma_motion_06	aroma_motion_07	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_16	aroma_motion_17	aroma_motion_20
69966.80626079641	n/a	4895353978.335819	n/a	135387.24178413724	n/a	n/a	18329705237.916435	70596.00457965874	n/a	n/a	4983795862.611197	92017.44274913594	32319.61947006777	n/a	n/a	n/a	n/a	-0.0854984464	0.0379692307	-0.5617104747	0.4178065676	-0.156647795	0.0759136944	-0.2694235045	0.1398821356	-0.0016833903	-0.0036218513	0.3142927433	-0.0538636735	-0.0176057874	0.2246939254	-0.2164699029	0.0311600618	0.0247512437	-0.2652978103	0.1513800917	-0.0325427329	0.1618663111	-0.1048851899	0.0018439157	-0.0732090023	0.1478559781	-0.0924568844	0.0519723786	0.0939318015	-0.2771531382	-0.1552573303	0.1866368704	-0.0992745978	-0.0237559807	0.045911744	0.1672530682	-0.080403879	-0.4841083554	0.4248113592	-0.0974592324	0.2169380942	-0.4216095061	0.1837791579	-0.0305117202	-0.1056451845	0.0713037337	-0.083227106	0.0329110185	-0.1359331702	0.1085947205	-0.1222873276	0.0301835337	-0.1755890059	0.0312069783	-0.0894343941	0.182298052	-0.0992949809	-0.2220979159	0.0389156456	-0.2383367004	0.1303819104	-0.042753434	0.5007127577	-0.1679294572	-0.0241000596	0.2771755432	-0.5223787877	0.0313757161	-0.0993653366	0.0131727306	-0.278860617	0.2219939093	-0.0250430551	0.0989504021	-0.1026217218	0.0133089485	-0.0064248572	0.1031428273	-0.0070787586	-0.0802945701	0.0466005152	0.1643619509	0.0762937999999999	n/a	n/a	0.0058207439184399	0.0656934	n/a	n/a	0.00431562280356	0.0779775	n/a	n/a	0.00608049050625	0.0055145	n/a	3.0409710250000004e-05	n/a	-0.00119297	n/a	1.4231774209e-06	n/a	0.00158074	n/a	2.4987389476e-06	n/a	0.0	0.0	0.0	0.0	-2.367519067	-3.135279199	-0.5730793462	0.110014222	0.4571555677	0.4140154172	-0.1697601832	0.456310719	2.683934812	1.901938892	1.442067662	-0.9305340829	5.463257502	0.09725765506
69914.20902478251	-52.59723601389851	4887996623.56098	2766.4692363017425	134971.52109162704	-415.7206925101928	172823.69418115422	18217311505.787525	70468.56506901841	-127.43951064032444	16240.828872245367	4965818662.886482	91517.47917386712	31460.95310630076	1.529133	39.328999	0.2190389	0.114414	-0.0761834908	-0.003600489	-0.5236815808	-0.1992447861	0.2465957419	-0.1710874424	-0.0806564818	-0.1397885102	-0.0245083898	0.0423001993	-0.0637497835	0.1964097242	0.1144068425	0.0485950501	-0.1688368595	0.0174523455	0.0250892799	-0.0982344556	0.0135228883	0.0217832151	0.0619528582	0.255278972	-0.0656904301	0.0626754487	-0.0028108062	0.0083855018	0.0382428325	0.0188740731	0.0036233658	0.0961260303	-0.0983914769	-0.1764123025	-0.1513498389	0.1601432907	0.0460102427	0.2146056916	-0.1883147522	0.3627237489	-0.2613450889	-0.1104619686	0.0853240843	-0.2231143417	0.3585660809	-0.0050344691	-0.1898670483	-0.110924271	0.1524098689	0.1870459735	0.0377019583	0.2554434981	0.0171107747	0.0941652333	0.0107588295	-0.0027554004	-0.1231659288	0.0108484832	-0.1141312504	0.0596136103	-0.10432675	-0.0469940184	0.0008860428	0.08426431	0.2205060139	0.0091184768	0.2223237025	0.1283385039	-0.0333158505	0.1296379843	-0.0731597002	0.1325344585	-0.4067879201	0.0888988949	0.4323669725	0.0413513443	0.2739878735	-0.0395169604	0.032683032	0.2161299798	-0.1806526084	0.0134581334	0.1640657595	0.025981	-0.0503127999999998	0.0025313778438399	0.000675012361	0.0610795	-0.0046138999999999	2.128807320999997e-05	0.00373070532025	0.0528103	-0.0251672	0.00063338795584	0.0027889277860899	0.00357807	-0.00193643	1.28025849249e-05	3.749761144900001e-06	-0.00161618	-0.00042321	2.6120377924000003e-06	1.7910670410000002e-07	0.002	0.00041926	4e-06	1.757789476000001e-07	0.0	0.0	0.0	0.0	-1.671824967	-1.152106813	-0.8411556662	-0.9864106139	-1.32303379	0.5480003253	-0.3817192273	-1.283793949	-0.06351295923	1.276041838	-1.021843141	-2.214571002	-1.946076879	0.6394125358
69698.74473532036	-215.4642894621502	4857915017.679348	46424.86003342924	136109.2566342561	1137.7355426290596	1294442.1649614407	18525729741.52979	70493.61195600076	25.04688698235259	627.3465475067436	4969349326.603214	91811.08127880184	31988.514458923863	1.126242	28.966724	0.120786	0.0597948	-0.0775426535	0.0172661965	-0.2937001031	-0.0610707145	0.2016008022	0.0081589065	0.1420187473	0.0132381415	0.0812540601	-0.0372599385	-0.2111975427	-0.0644242841	0.0689651719	0.0779063273	0.0671054448	0.0021965322	-0.0785814842	-0.1708626622	-0.2727040374	-0.0115594932	-0.0548205706	-0.1691492177	0.1755312356	-0.0670487647	0.1203457645	-0.0964498649	0.0489497959	-0.0678192744	-0.1919666222	0.0316293031	-0.0596152564	-0.0799661142	-0.1959509541	0.3441820083	-0.0230792322	0.0284907512	-0.1258151604	0.2133204932	-0.1358053255	-0.0561226817	0.1909490871	-0.2474066544	-0.0074041124	-0.1444959536	-0.0814064731	0.1514443352	-0.0788008344	0.1081472481	-0.0868905965	-0.1512184594	-0.0714993748	0.0495947222	0.0304416111	0.1035416387	0.0608345031	0.1193034431	-0.097193387	0.0587395534	-0.0230815764	-0.021618491	-0.0110976514	0.0448803008	0.0010576074	-0.0793573879	0.1841755413	0.0847180492	-0.1507512704	-0.0295517132	0.2801848658	0.1701117551	-0.0042767729	0.0272860673	0.0963557198	-0.0054305478	-0.0949415871	0.1147845232	0.0772495697	-0.1476881627	-0.0071332128	0.0045503241	0.1634739106	0.0259046	-7.640000000000077e-05	5.836960000000118e-09	0.00067104830116	0.0345615	-0.026518	0.000703204324	0.00119449728225	0.0608869	0.0080766	6.523146756000005e-05	0.00370721459161	0.00305672	-0.0005213499999999	9.343537158400002e-06	2.718058224999998e-07	-0.00089807	0.00071811	8.065297249000001e-07	5.156819721e-07	0.00151716	-0.00048284	2.3017744656e-06	2.3313446560000002e-07	0.0	0.0	0.0	0.0	-1.465138923	-1.767219821	-0.7136946156	-0.3038228451	-0.5168152293	-0.5743837989	1.502394517	-0.7119913175	-1.23588283	-0.3179315998	-0.005971514257	0.6893466746	0.7421426607	-0.604256773
69704.6154517756	5.870716455232468	4858733415.279913	34.46531169773728	137287.58941915762	1178.3327849015186	1388468.1519737686	18847882208.5232	70442.34204371166	-51.26991228910629	2628.603906132652	4962123552.603267	92262.00146769392	32433.86618068255	0.907492	23.340513	0.03803195	0.019438	-0.083183651	0.0336014317	-0.0160801819	0.0184713018	0.149463729	0.0090832363	0.15733971	0.1013330902	0.0971799005	-0.0155297765	-0.0794522965	0.1489793895	0.0634079603	0.0516456554	0.013261579	-0.1267701073	-0.0960684768	-0.1561285653	0.0436335832	0.2094563266	-0.0453546369	-0.0326572266	0.1004856489	-0.1325815772	-0.0054515793	0.0649860421	-0.2885677323	-0.0298270207	0.1998901063	-0.1093839774	-0.0701594413	-0.0192148449	-0.0471675563	0.0178694747	-0.1221553106	0.0644194493	-0.1255228613	-0.0346268358	0.0057268415	0.0874204764	0.1083914603	-0.1366104717	-0.069373446	-0.0211307625	-0.0821756565	-0.0934664249	-0.0793285065	-0.0264104267	-0.1207095546	0.012021051	0.0766979606	0.0863777128	-0.265343358	0.2147732478	0.0349378081	0.0663959795	-0.0900090746	0.0720221697	0.0142711199	-0.0461983927	-0.0213074164	0.0823942259	0.0848243931	-0.107610273	0.0538585054	0.0640593706	-0.1168920904	-0.0191066882	0.1636789194	0.2265695905	-0.0902479933	-0.0284203079	0.1773099737	0.0382211327	-0.1666434901	-0.0049513331	-0.1112186837	0.1000202315	0.0972897435	-0.1594400852	0.1625874706	0.0173782	-0.0085264	7.269949696e-05	0.00030200183524	0.0345309	-3.0599999999998684e-05	9.363599999999194e-10	0.00119238305481	0.0726184	0.0117314999999999	0.0001376280922499	0.00527343201856	0.00285646	-0.00020026	8.1593637316e-06	4.0104067600000114e-08	-0.000825621	7.244900000000004e-05	6.81650035641e-07	5.2488576010000064e-09	0.001435	-8.215999999999996e-05	2.059225e-06	6.750265599999993e-09	0.0	0.0	0.0	0.0	-1.485453274	-1.373618014	-0.4471142847	-0.5293563229	-0.4382153547	-0.6070223393	1.280090512	-1.06658658	-0.7907970386	1.060414747	1.704064376	0.298264837	-1.440233609	0.9832066988
69424.31591959379	-280.2995321818016	4819735640.903564	78567.82774133685	137839.9141792629	552.3247601052863	305062.640625362	18999841940.946564	70423.97008243865	-18.37196127300558	337.5289610168169	4959535562.172215	92468.61588661674	32515.917319109027	0.916936	23.583408	0.06287835	0.0333772	-0.093673002	0.0711674195	0.0545006184	0.0150652886	0.1843190232	0.058148858	0.1686339223	0.1924505302	-0.0624987284	0.2252918446	0.067549403	-0.1034242533	0.0977521246	0.101543234	0.1570351727	-0.1185780444	-0.0008589887	-0.0621471986	-0.0690068011	0.0920179694	0.0639106728	0.0745848888	0.0613862593	-0.0395589844	0.0240454731	-0.0144779261	-0.1743822108	0.0245701231	0.040462541	-0.1297792807	-0.0199908874	0.0256688912	0.1169173723	0.0794925557	0.1886025615	0.0447256623	-0.1477259363	-0.117693153	0.0650950862	0.1326583003	0.1979353639	-0.1075322341	-0.0559430695	-0.0099643741	0.0198314736	-0.0784816488	-0.0872187638	-0.0840655067	-0.0614473073	0.0079459769	-0.1782096296	0.0373958277	0.0339899282	0.0297034513	-0.2121410638	-0.1402939555	-0.1235165606	0.0722140503	-0.0080323349	-0.0461000581	-0.0505664635	0.0387300353	-0.0116417818	-0.1805775168	0.0490139146	0.0378417757	-0.1249051835	-0.0219565865	0.1356449584	0.2515181668	0.0578132729	0.1184194321	-0.009187181	-0.036568887	-0.0804157722	0.0623353233	-0.1020270496	-0.0134511181	0.243775628	0.009477837	0.161408037	0.0184614	0.0010831999999999	1.1733222399999988e-06	0.00034082328996	0.034601	7.009999999999655e-05	4.914009999999517e-09	0.001197229201	0.0826975999999999	0.0100791999999999	0.0001015902726399	0.0068388930457599	0.00333541	0.00047895	1.11249598681e-05	2.2939310250000013e-07	-0.000664554	0.0001610669999999	4.4163201891600004e-07	2.5942578488999992e-08	0.0010421	-0.0003929	1.08597241e-06	1.5437041000000008e-07	0.0	0.0	0.0	0.0	-1.66992326	-1.689923366	-0.9961511477	0.1920419709	0.6609339694	-1.049772474	0.833158211	-0.8582411664	-0.7208652227	0.06770014739	1.074814979	0.4457475443	-0.119251672	2.28749143
69071.47952821478	-352.836391379009	4770869284.216594	124493.5190813612	137642.1452955163	-197.7688837466121	39112.531378380976	18945360161.552017	70539.29609135352	115.326008914868	13300.088332232212	4975792293.0636425	92524.75668082756	31067.23072696758	0.949385	24.417976	0.1127516999999999	0.0570534	-0.1114377105	0.1425762136	0.0200592027	-0.0136149726	0.2683063867	-0.0129282338	0.005399499	0.2556951053	-0.0438343087	0.0849579836	0.1521555869	-0.0473670632	0.0593170286	0.142755388	0.2582052439	0.0563071218	0.2047275263	-0.1671608934	0.1029975362	0.1584352073	-0.0592319187	0.1533785056	-0.0037336099	-0.0731813244	-0.1129531587	0.0871316795	0.0829386331	-0.0908783009	-0.0051182024	0.0387510807	-0.2891067852	0.0287703139	0.0580911804	-0.1519108595	0.0097427726	-0.023384544	-0.1990713278	-0.1240152409	0.0590392646	0.1791402487	0.2608341215	0.0379456179	-0.0211369772	-0.0778662709	0.0652953319	-0.1515464281	0.2043285489	-0.0434975181	0.1195036519	0.0291473431	-0.0970495214	0.1718815315	-0.1144356206	-0.0275843079	0.0126813705	0.1888312711	-0.1119130971	0.1264581173	-0.0005447939	-0.1266611644	-0.0587076911	0.0822188335	0.0426330683	-0.1229594466	-0.1371588422	0.0546212491	-0.0149379342	-0.1339809984	-0.0095391591	0.2132614767	0.060389885	0.1130177566	-0.0611969168	-0.0521290676	-0.0212679518	-0.1430645688	-0.0110969371	-0.1347450108	0.0865454018	-0.2096810126	0.1599377353	0.0198728	0.0014114	1.9920499600000005e-06	0.00039492817984	0.0739771	0.0393761	0.00155047725121	0.00547261132441	0.112163	0.0294654000000001	0.00086820979716	0.012580538569	0.00297515	-0.0003602599999999	8.851517522500002e-06	1.297872675999999e-07	-0.00109719	-0.000432636	1.2038258961000002e-06	1.87173908496e-07	0.00109918	5.7079999999999935e-05	1.2081966723999998e-06	3.258126399999992e-09	0.0	0.0	0.0	0.0	-1.920301789	-1.042173884	-2.376801468	-0.5605414483	0.3761278964	-0.5891328245	-1.681186587	-0.8957623161	-0.7459120487	0.6708036956	0.8135768712	-0.04806250201	-1.104127987	0.6357031156
68863.99597290259	-207.48355531219568	4742249941.355944	43049.42572498896	138028.28074048914	386.13544497283874	149100.5818643722	19051806284.175285	70425.95531058282	-113.34078077069717	12846.132585711235	4959815181.408209	92504.30864415322	30081.60055064006	0.854017	21.965136	0.1217363	0.0672448	-0.1240632578	0.1903795662	0.1525822231	-0.0627176384	0.1407104219	-0.1814838577	-0.1297253605	0.2330549989	-0.0026382209	-0.0540736545	0.1106062458	-0.070690074	0.1079481041	0.1175258605	0.2455453196	-0.0562400657	0.2238766761	0.0126067754	0.0673783514	0.1949561287	0.1121793331	0.0907818366	-0.1505746628	-0.2185242055	-0.0604040648	0.084166679	0.0658985993	0.0542841715	0.0529829558	0.1860886077	0.0621334187	-0.1900403345	0.1097232635	-0.1270006847	0.0212920245	-0.1322812222	-0.1575630978	-0.2503318179	0.0648865959	0.0452842815	0.1747672434	0.1526699818	0.0850452352	0.0928352451	0.1546987433	0.0522638928	0.2906373901	-0.0553964097	0.1469400712	-0.063435962	0.2162269611	-0.0252435525	-0.1489573964	-0.0116073131	-0.1885615716	0.0761843901	-0.1157317885	0.1620455168	-0.0133133159	-0.1606712791	-0.039353091	0.0029572597	-0.0483447422	-0.1408953131	-0.1345463042	0.0339700627	0.0746069723	-0.0142827239	-0.1092205482	0.0692459415	0.1283851068	0.1269190319	-0.0927180618	0.0294769111	-0.005227513	0.0990325635	0.077790176	-0.0021899346	-0.0742642344	-0.0389418391	0.1581792149	0.0258065	0.0059337	3.520879569e-05	0.0006659754422499	0.0313412	-0.0426359	0.00181781996881	0.00098227081744	0.146359	0.0341959999999999	0.0011693664159999	0.0214209568809999	0.00234013	-0.00063502	5.476208416900001e-06	4.032504004e-07	-0.000952796	0.000144394	9.07820217616e-07	2.0849627236000017e-08	0.00109918	0.0	1.2081966723999998e-06	0.0	0.0	0.0	0.0	0.0	-2.060826406	-1.48105521	-2.544172369	-0.1749380457	-0.7770853266	-1.248827754	-0.8695791054	-0.7010436581	-1.291571957	-0.1850025602	0.2624736141	-1.026130745	-0.5578416823	-1.095207771
68935.09485926015	71.09888635756215	4752047303.255195	5055.051641285538	137894.18112049933	-134.09961998980725	17982.708081410714	19014805186.893078	70310.95241564418	-115.00289493864692	13225.665844269464	4943630029.594979	92376.81388008832	29367.000992740494	0.845635	21.749556	0.0313056499999999	0.017695	-0.1244772283	0.1896926001	0.0878927881	-0.0751629913	-0.07910744	-0.1161189678	-0.2634498171	0.1755195954	0.082653661	-0.0105944747	-0.0565382873	0.0124047	0.2146578256	0.0513442989	0.0401758788	-0.0674825771	0.1877912537	0.1366145673	-0.1108489313	0.0531213012	-0.0107918485	-0.1303096574	0.0102689238	0.1675451396	-0.088173339	-0.1900339827	-0.0300327324	0.0292867205	-0.1624084707	0.3435413157	-0.009998585	-0.1628276029	0.0853046412	-0.0209671302	0.0017869322	-0.1455575217	-0.1534762767	-0.2419468721	-0.0380086159	-0.0186627421	-0.0614010204	0.1820715334	0.1875827391	0.0244440331	0.105834908	0.1546288654	0.0531243518	0.039246063	0.012934885	-0.0838579844	-0.059224595	-0.0522280782	0.160150732	0.1021321754	-0.0485893774	-0.0128624456	-0.0978127826	0.1734244318	-0.0079309462	-0.184084759	-0.0338431485	0.0243189412	0.0199325741	-0.0619056256	-0.2362898836	0.0566464205	0.1916758112	-0.0749221902	-0.259190768	0.0099821621	0.0533495413	0.079022856	-0.008787858	-0.0759186201	-0.0796699885	0.0727356512	-0.0337549447	0.0072122279	-0.2575643758	0.0757883734	0.1561356449	0.0224207	-0.0033858	1.146364164000001e-05	0.0005026877884899	0.0313781	3.689999999999943e-05	1.361609999999958e-09	0.00098458515961	0.146327	-3.199999999997649e-05	1.0239999999984955e-09	0.021411590929	0.0025611	0.00022097	6.559233210000001e-06	4.882774090000002e-08	-0.0008667469999999	8.60490000001e-05	7.512503620088267e-07	7.404430401017211e-09	0.00134918	0.00025	1.8202866724e-06	6.25e-08	0.0	0.0	0.0	0.0	-1.989197794	-0.7185122837	-2.293235063	-0.6627483997	-2.356754335	-1.005112827	-1.201511258	-0.9852950456	-1.463024146	0.2400787243	0.04968375629	-1.990022699	-0.4127257809	-1.965494319
69103.55568621926	168.46082695911173	4775301408.478406	28379.050219747784	137463.34629755435	-430.8348229449766	185618.6446620293	18896171575.32135	70242.15320408359	-68.79921156058845	4733.331511358607	4933960086.745951	92155.6353890649	29320.420635597635	0.852832	21.934658	0.05379445	0.0305453	-0.124890036	0.1692204039	0.0131301807	0.0601289895	-0.1782204173	-0.2706824753	-0.0435387177	0.1346086078	-0.070864883	0.0883937397	-0.0342825151	-0.0099549908	0.2466658547	0.051770033	0.0245274052	0.0300333658	-0.1150402397	0.1982012489	0.0781908965	0.0435888373	0.1051516284	0.0116235065	-0.1759703394	0.0148997645	-0.0565460055	0.0716731287	0.0329571465	-0.0011907372	-0.0068523577	-0.0910222874	0.1552055083	0.1446777044	0.0531628617	-0.050003626	0.0546769969	-0.1262127137	-0.1433222107	-0.1720863535	-0.0780005862	-0.1802533693	-0.1428161396	0.0012745017	-0.0231493571	0.0629480257	0.116858517	0.121938821	0.0123518694	0.0766876394	-0.06623749	0.042806347	0.166244545	0.0648865387	-0.0397342323	-0.0500075709	0.0125136583	-0.1090889069	-0.0953459896	0.1569273502	-0.0051140224	-0.1569601911	-0.0229547529	-0.0909987035	-0.0182541619	-0.06099647	-0.0898940414	0.1058956421	0.2043870179	0.0058197172	-0.1319570558	-0.0583555053	0.14442342	0.0081923948	-0.0750313365	-0.1045581452	-0.0020391448	0.0307670149	0.0603517845	0.01961327	0.0353618602	0.1482808438	0.1538107079	0.0258784	0.0034577	1.1955689290000008e-05	0.0006696915865599	0.0313575	-2.0599999999995625e-05	4.2435999999981964e-10	0.00098329280625	0.146313	-1.4000000000014e-05	1.9600000000039203e-10	0.0214074939689999	0.0021206	-0.0004405	4.496944359999999e-06	1.940402500000003e-07	-0.00118229	-0.000315543	1.3978096440999997e-06	9.956738484906304e-08	0.00109918	-0.00025	1.2081966723999998e-06	6.25e-08	0.0	0.0	0.0	0.0	-1.859026931	-1.610199089	-2.004785603	0.1149412136	-3.068397189	-1.268763062	-0.7222716819	-0.9395708551	-1.252019811	-0.1505136541	-0.7721761349	-0.3675841099	0.1820442643	-1.985053558
69402.29802450417	298.7423382849083	4816678971.082095	89246.9846839346	137507.3925568954	44.046259341033874	1940.0729619376136	18908283007.796127	70329.71529668328	87.56209259969182	7667.120060437005	4946268853.712526	92169.90405985984	29521.404354653547	0.869472	22.362633	0.084715	0.0416202	-0.1154457022	0.124178745	0.036524018	0.0936884493	-0.1437290221	-0.2189564293	0.0819586836	0.1218655422	0.0551503626	0.0058381371	-0.0654335991	0.2272498773	0.1999224674	0.0928170403	-0.0029030855	0.0263472208	0.0201451248	0.2452896277	-0.0698602167	0.0194265539	-0.0353482671	0.06406598	0.0893892483	-0.0157487416	0.1462246007	-0.1070578726	-0.065922107	-0.0774678078	0.0155392895	0.012020716	0.0892864356	-0.0239173557	-0.2910160353	-0.1923060513	0.012890624	-0.1151274901	-0.1167054602	-0.1519860868	-0.0179712858	-0.1959853115	-0.1170658668	-0.0759860808	-0.0715059379	0.0196165609	-0.0418812183	0.1897382176	0.1070902055	-0.0356198427	-0.0797619152	0.1150710593	-0.1273636856	-0.0517633426	-0.111361269	0.2100989573	0.1281597707	-0.1572607642	-0.0940291631	0.1459556126	-0.0341732386	-0.1576093539	0.037849314	-0.0642350769	0.0213330138	0.0337416803	-0.0118674837	0.1546530862	0.1298827831	-0.006321476	-0.0603328111	-0.1464750557	0.0393190476	-0.0387674882	-0.1249799594	0.0154236389	0.1664506736	-0.0019903102	0.0908982087	-0.0365235553	-0.049282589	-0.02529859	0.1512085936	0.0259108	3.240000000000187e-05	1.049760000000121e-09	0.00067136955664	0.0569846	0.0256271	0.00065674825441	0.00324724463716	0.133078	-0.0132349999999999	0.0001751652249999	0.017709754084	0.00231532	0.00019472	5.3607067024e-06	3.7915878400000094e-08	-0.00165398	-0.00047169	2.7356498404e-06	2.224914561000001e-07	0.00134918	0.00025	1.8202866724e-06	6.25e-08	0.0	0.0	0.0	0.0	-1.635403306	-1.38111156	-1.740403044	0.2788199124	-2.582288234	-0.8704283631	-1.11965163	-0.8505223614	-1.973530866	0.3614343401	-1.800823746	1.035871734	0.2035661997	-1.782111472
