global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	aroma_motion_01	aroma_motion_03	aroma_motion_04	aroma_motion_06	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_15	aroma_motion_17	aroma_motion_19
71301.70907742048	n/a	5083933717.361107	n/a	135370.23710558252	n/a	n/a	18325101094.02163	71430.24261224801	n/a	n/a	5102279559.644611	92277.6783074835	53544.779614638624	n/a	n/a	n/a	n/a	-0.0809292386	-0.1211361927	-0.7104761347	0.2308168969	-0.0120233539	0.2335959953	-0.0902829756	0.1791278244	-0.0132296226	0.0340253875	-0.1665569743	0.1417483475	-0.1298351859	-0.1241201929	-0.2762701517	0.046708124	-0.1273259555	-0.0028714485	0.0414765132	-0.0600568869	0.0948629644	-0.1018439414	0.3788905364	-0.0009008664	0.3147575883	-0.0516107751	0.1666625824	-0.0815693289	-0.0061803976	0.1859529588	-0.061343632	-0.0854545404	0.2190914785	0.1682787344	-0.1621274841	-0.1744326393	-0.1883540588	0.5772952054	-0.4442452846	0.1654079054	-0.0156835881	0.1780925222	-0.1770949872	0.0306797309	-0.2274998263	0.2339112522	-0.1619414534	0.0264113018	-0.1136779328	0.1991901399	-0.0773086441	0.0670538409	-0.0144183657	0.0697798135	-0.1048312469	-0.0113216584	-0.0044289707	-0.0598953005	-0.0465263515	0.1637787161	-0.1890396606	0.0851343994	-0.2931076549	0.1842900586	0.0290860243	-0.332982615	0.0429254736	-0.0597715214	0.2428856621	-0.2041441559	0.3824905291	-0.1294599816	0.2154118198	-0.0562599891	0.3142723553	-0.1636450743	0.0689597333	-0.0255376068	-0.0241011355	-0.0853602378	0.1643619509	-0.0815633999999999	n/a	n/a	0.0066525882195599	-0.0241491	n/a	n/a	0.00058317903081	-0.000100751	n/a	n/a	1.0150764001e-08	0.0	n/a	0.0	n/a	0.00109948	n/a	1.2088562703999998e-06	n/a	0.000375904	n/a	1.41303817216e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6180766661	0.5651013893	-0.3570460225	1.044327091	-0.8451318193	-0.5372766717	0.1885550336	1.68650925	1.323122318	0.2616280662	2.338618229	2.066640131	-0.132425429
70631.47165487868	-670.2374225418025	4988804788.133931	449218.2025754787	137510.0150940534	2139.777988470887	4578649.839944515	18909004251.1668	71095.30289067273	-334.93972157528333	112184.61708892832	5054542093.116498	92874.7493717388	35102.849551830586	3.408536	82.21559899999998	0.392898401	0.24054	0.0725013237	-0.1169519665	-0.2265792195	0.02227208	0.2724216155	0.1730269259	0.0795315024	-0.1605678954	-0.0247881862	0.0228656962	0.2505368067	0.2461471463	0.1383996574	-0.1282017191	-0.1382325708	-0.0345387989	-0.0738937599	0.0503683987	0.1376284276	0.1365673033	0.0300698338	-0.1106626782	0.0444397105	-0.2074944387	0.0366764055	0.0683537427	-0.0808137052	-0.0538573301	0.0115429562	0.0976283492	0.0487445584	0.00268799	-0.0041230645	0.0739683105	-0.0667806204	-0.2029760532	-0.1427331439	0.1826553257	-0.0782133277	0.039432022	-0.1628309156	-0.1606239188	-0.0044438431	-0.2335599559	-0.0161163165	0.0954020874	-0.1688941654	0.2120850753	0.1832389008	-0.3663276136	-0.0120271464	-0.1609314551	-0.0341770971	-0.1321711606	0.0762209009	0.0463505976	0.1500139368	-0.0260287184	-0.0418039741	0.2453921465	0.1447759762	0.7162375217	-0.3310749268	-0.2168608939	-0.0053249126	0.374798048	0.0340405521	-0.0137966505	-0.020970249	0.0925162149	-0.0266578775	-0.0014591255	-0.0343326248	0.0076426449	0.003398392	-0.0288700581	-0.0273084927	-0.0219014492	0.0657388171	-0.0101688213	0.1640657595	-0.0624518	0.0191115999999998	0.0003652532545599	0.00390022732324	0.0636404	0.0877894999999999	0.0077069963102499	0.00405010051216	0.0347932	0.034893951	0.0012175878163904	0.00121056676624	0.00416284	0.00416284	1.73292368656e-05	1.73292368656e-05	0.000462805	-0.000636675	2.14188468025e-07	4.05355055625e-07	0.000598456	0.000222552	3.581495839360001e-07	4.9529392704000025e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.200959672	0.1503278515	-0.4494157567	0.3630040395	-1.01299251	1.329691537	1.640726997	1.136202	-0.1736442116	0.6241302332	-1.791086531	-2.378493477	0.779207305
70603.03279514553	-28.43885973315628	4984788239.872395	808.7687429221376	138543.97639996532	1033.961305911915	1069075.982123072	19194433396.71415	71065.08735491753	-30.21553575519647	912.9786009735564	5050246640.762059	93302.32639967964	41350.87665863302	2.132172	51.42905	0.62757255	0.36704	0.0819124155	-0.1913401007	-0.1215868113	-0.6162152045	0.3185211257	0.1416336973	0.0150541448	0.1729252289	0.0657227561	0.2837181574	0.0536759717	-0.3228792306	0.0806008048	-0.3464593878	-0.0578396439	0.0767268172	-0.1484212898	-0.4727549487	-0.1132487473	-0.1368591251	-0.0987855116	-0.2063943738	0.0425845192	0.1693133091	0.1307373771	-0.1037203466	-0.177639536	0.1218166932	-0.0280323715	-0.2164002956	-0.0369208385	0.0760144689	-0.2774559532	0.0171313437	-0.1259153392	0.1436379242	-0.3942532498	0.0552931946	0.3280363335	-0.1638679004	-0.4684881533	0.3308091	0.137402904	0.0657988679	-0.294229834	-0.1271690572	0.271425828	0.0427161905	-0.0512885327	0.0124541227	0.1080952423	-0.1125203048	0.1153887872	0.0766490312	-0.0377207467	0.1430517859	0.2889936784	-0.2043245364	0.0117442766	0.5945390985	0.2683624615	-0.2331618532	0.463224376	0.0572983324	-0.111367218	0.1721378969	-0.058566928	-0.0555275188	0.1462388477	-0.0140752851	0.1237757879	0.0191214877	-0.0229913536	-0.0173719576	0.1187375784	0.0079696652	-0.1057555584	0.0023424113	0.0161260766	-0.017160521	0.1634739106	-0.0813789	-0.0189271	0.00035823511441	0.00662252536521	0.0266432	-0.0369972	0.00136879280784	0.00070986010624	-0.10042	-0.1352132	0.01828260945424	0.0100841763999999	0.0103462	0.00618336	0.00010704385444	3.82339408896e-05	0.00133363	0.000870825	1.7785689768999995e-06	7.58336180625e-07	-0.00107606	-0.001674516	1.1579051236e-06	2.804003834256e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.094093831	0.851183099	-1.399809526	-2.345201578	-1.234381584	1.251370168	1.343471209	0.8088905058	0.9157249553	-0.8113650848	-0.2245541333	0.1694018101	6.536567208
70075.83192399434	-527.200871151188	4910622219.839904	277940.7585425716	137449.366851595	-1094.6095483703248	1198170.0633834864	18892328447.904343	70957.11174929368	-107.9756056238548	11658.73140983822	5034911707.80175	93031.89374472453	35399.501663287345	2.07559	50.064259	0.43303215	0.303169	0.0967922813	-0.0453589605	-0.2869830364	-0.1278197855	-0.3364986431	-0.3352909351	-0.2072829151	-0.2824168477	0.0179538957	-0.1221123361	0.0920693904	-0.336068626	-0.1245282251	-0.1981097891	0.0201277316	-0.0382285307	-0.0769588374	-0.0976641106	-0.1238507303	0.1077871959	0.010015365	0.0866412636	-0.1158069819	-0.067668595	-0.1128286692	0.0600010422	-0.0110407751	0.2305828734	0.1033368683	-0.226878653	0.1685030884	0.2219365342	0.2388229475	-0.0089037213	0.1250116174	-0.1960080955	-0.2958117821	0.0120680988	-0.1934251034	-0.1069025982	0.1464029853	0.1174240088	-0.207066406	0.0596254735	0.4635788138	-0.0540147572	0.3352147615	-0.1243106182	0.1208685738	-0.2437868543	-0.0327492387	0.009395639	0.0473979916	-0.0295278557	-0.1328372291	-0.0569492378	0.1720403733	0.0577438135	0.1379756759	0.221291909	-0.0148783071	0.0222849111	-0.0308660774	0.0262774643	0.1246734926	-0.3422018715	0.0001469593	-0.031387156	-0.3170578503	-0.2800410267	-0.0796394169	0.0184885115	-0.0626802936	0.1309660585	-0.1920429124	-0.332579534	0.2139174707	-0.0735923264	-0.0385040616	0.1598449658	0.1625874706	-0.0812693	0.0001096	1.20121600000003e-08	0.00660469912249	0.017277	-0.0093661999999999	8.772570243999997e-05	0.000298494729	0.0244329	0.1248528999999999	0.0155882466384099	0.00059696660241	0.0052055	-0.0051407	2.709723025e-05	2.642679649e-05	0.0011517	-0.0001819299999999	1.32641289e-06	3.3098524899999954e-08	-0.000424621	0.000651439	1.8030299364100002e-07	4.24372770721e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.320185612	0.5426656417	-1.137679466	-0.1756399712	-2.399017004	1.763026861	0.7744006128	-0.7575527907	0.962224374	0.08257409998	-2.458953595	0.517961081	-1.210820018
69708.95261673447	-366.8793072598637	4859338074.9221325	134600.42609547748	137415.69974427877	-33.667107316228794	1133.4741150424663	18883074536.209778	70851.52572827581	-105.58602101786528	11148.407834385089	5019938698.024529	92875.55220442948	32089.334245427228	1.461781	35.258892	0.08771312	0.0492871	0.0987563569	0.0892813757	-0.1736689771	0.001988546	0.0353912885	-0.2988332835	-0.0673959076	-0.1074311169	-0.3268457047	-0.049561824	-0.0859180354	0.0274249262	0.0834836309	-0.1686655357	0.0881102394	-0.1360613493	-0.0609652045	0.0714168288	0.0051021952	0.0749764934	-0.2249396901	-0.0268194765	0.2234385614	-0.1595306112	-0.0095779236	0.0145419296	-0.2590384066	0.08734088	0.0850681903	0.0118966692	0.0363367945	-0.1322026841	-0.0128152046	-0.1300696076	-0.1431656001	0.0543683732	-0.2248194715	-0.0576372299	-0.1343054383	0.044672844	-0.0655858065	-0.076231551	-0.0956828781	0.0820445539	0.1324781124	-0.1009697744	-0.081088759	-0.126131351	0.2292576155	0.043132693	0.0714189456	0.1242842652	-0.0748384913	-0.1841585552	0.2264463033	-0.0924671418	0.1435745645	0.1079861073	0.1394760189	0.1502986613	0.0403274461	-0.0901055336	-0.078793988	-0.0954394084	-0.0146339915	-0.0744740557	0.034335785	-0.056779798	-0.1802730473	-0.0248007224	-0.2797193567	0.1007623267	-0.034734521	0.0859592119	-0.1017826512	0.0641518926	0.0970484552	0.0630379851	-0.0416821096	0.0987337238	0.161408037	-0.0812251999999999	4.410000000010239e-05	1.9448100000090308e-09	0.0065975331150399	0.00690588	-0.01037112	0.0001075601300544	4.769117857439999e-05	0.0392643	0.0148314	0.00021997042596	0.00154168525449	0.00447149	-0.00073401	1.99942228201e-05	5.387706801000004e-07	0.000707543	-0.000444157	5.006170968490001e-07	1.9727544064900006e-07	-0.000353458	7.116300000000001e-05	1.24932557764e-07	5.0641725690000015e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.29530805	-0.777132096	-1.749619549	-1.6134206	-1.839197605	1.054641537	0.2817247753	-1.256253376	0.8752697637	-1.18067448	-1.304855811	-0.4866489128	-0.5808135011
69541.56938842236	-167.38322831211553	4836029873.004762	28017.1451201858	138174.68367501732	758.9839307385555	576056.6071193484	19092243208.691097	70647.48086724954	-204.04486102626836	41634.30531122916	4991066552.888391	92993.15144092428	31848.130075332403	1.204303	29.048389	0.11418374	0.0837259999999999	0.0900422794	0.109862769	-0.0469681232	-0.0862629509	-0.1840339486	-0.1045498036	0.172729261	-0.1010185052	-0.0107571184	0.1506635526	-0.052045648	0.0253665172	-0.0590082551	-0.0821679779	0.2317619142	-0.212461411	0.0849991468	-0.1269003201	0.0660996847	-0.1077930987	-0.0019393464	0.1840610695	-0.0590565155	0.0039518519	-0.0055074859	0.0187498515	0.1880291721	0.1634433518	0.0575141749	-0.0979711079	-0.1249164421	-0.0514170377	0.0829554547	0.0256486258	0.1874708664	-0.1425489289	-0.1746838565	-0.1867066633	-0.1223884598	-0.0886724422	0.1099080292	0.1079993562	0.2084037856	-0.0062691384	0.045861567	-0.0022651623	0.0635342652	-0.0367280952	0.0271742108	-0.0953490458	-0.1464777612	0.1783603146	-0.057716764	0.099277857	-0.0463197955	-0.1144975138	0.0850263208	0.1354949947	0.2129849231	0.0245926644	-0.0308979223	-0.0859754201	-0.0967544366	0.0531405748	0.1555688444	-0.184089598	0.1317215065	-0.0349251534	-0.0593634795	-0.0764633961	-0.09603401	0.0368336284	-0.0729767245	-0.014945997	-0.116508098	0.1631412107	-0.1803469672	-0.091983841	0.1587744873	-0.2948340712	0.1599377353	-0.0812129999999999	1.2200000000003874e-05	1.488400000000945e-10	0.0065955513689999	0.00535734	-0.0015485399999999	2.397976131599998e-06	2.8701091875600005e-05	0.0709417	0.0316773999999999	0.0010034576707599	0.00503272479889	0.00301303	-0.00145846	9.0783497809e-06	2.1271055716e-06	0.000798045	9.0502e-05	6.36875822025e-07	8.190612004000001e-09	-0.000283508	6.994999999999999e-05	8.037678606400003e-08	4.893002499999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8520803842	-0.7821760762	-1.716074853	-0.3273600259	-2.691700757	0.5342901237	0.2614370833	-1.673390884	0.2768177726	-2.133686109	-1.373362809	-0.9851699253	-1.541493716
69366.98790144024	-174.5814869821188	4811779010.518557	30478.69559688772	138034.4078428398	-140.27583217751817	19677.30909309524	19053497748.523438	70468.37674433034	-179.1041229192051	32078.28684665773	4965792120.980877	92817.11288439034	30011.68722676983	1.088701	26.260021	0.0894013399999999	0.0573001	0.1033837625	0.241987061	0.0205987828	0.0961309492	0.0090462136	-0.2631863396	0.1903124957	-0.0050182048	0.0105940234	0.1566063708	0.0723813118	0.0579260879	0.0324965909	0.0334883118	0.3693266372	0.0076725735	-0.0600586435	0.0380990074	0.1022287424	0.1016808872	0.0497947282	0.1499337202	0.0440432138	0.0627966562	0.0759573932	-0.0496849859	-0.183670641	-0.0470288061	-0.1840298209	-0.1297363691	-0.095341689	-0.0232065592	0.0223269302	-0.0683665863	-0.0024035415	-0.0198360305	-0.0854781961	-0.304796087	-0.1217870087	0.1322458904	0.0291744364	0.0777601473	-0.0237166762	-0.0933265802	0.0064701544	0.0283511392	-0.091862738	0.0213659972	-0.1276807256	-0.0040038174	0.1160048453	0.0527793612	-0.1915770177	0.058807815	0.0579534008	0.1909356739	0.0617328832	0.1652026044	0.2544877835	-0.0230609462	0.0359139114	-0.0530546315	-0.0399217335	-0.1119150595	0.1313020211	-0.0611576045	0.0582134846	0.1320373215	0.0007457874	0.165337775	-0.0967422617	-0.1211674914	-0.0546672896	-0.1994928336	-0.0141170134	0.0620115866	-0.2088690621	0.2415887737	-0.0732831109	-0.1043921977	0.1581792149	-0.0812284999999999	-1.5500000000001624e-05	2.4025000000005033e-10	0.0065980692122499	-0.0128378	-0.01819514	0.0003310631196195	0.00016480910884	0.0908823	0.0199406	0.00039762752836	0.00825959245329	0.00209194	-0.0009210899999999	4.3762129636e-06	8.484067880999997e-07	0.000901957	0.0001039119999999	8.13526429849e-07	1.0797703743999992e-08	-0.000283508	0.0	8.037678606400003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9364024541	-1.587203385	-2.572333717	-0.6353241513	-3.003868097	-1.11816592	-0.05919390958	-2.732472371	-0.6979500193	-0.05629821689	-1.047200575	-2.222401398	-0.9815758503
69664.00657559326	297.0186741530197	4853073812.164301	88220.09279561767	138301.87071992026	267.46287708045566	71536.39061615492	19127407444.629536	70570.26998701894	101.8932426886022	10382.232905598385	4980163006.040746	92879.210257683	30678.051451367355	0.911604	21.98834	0.0224019999999999	0.0114244	0.100048412	0.2090803591	0.0855270908	0.0790068789	-0.0153892292	-0.2308983659	0.1747960952	0.1062063419	0.0221228118	-0.0197053669	0.0341676732	0.0367081862	-0.1322620535	0.0368738319	0.3283729447	0.0169300375	-0.0421310172	-0.1403845975	0.1026737917	0.0324611023	0.0651524091	0.0127214336	0.0150055443	-0.3106009576	0.0360450398	-0.0558238143	0.028995992	-0.1117222579	-0.1262348883	0.0972455121	0.1269484728	-0.0524084844	-0.0534458527	-0.0229780715	0.0313995542	0.2545321328	-0.0255646901	-0.2943321939	-0.0266802072	0.1913700019	0.0166821007	0.0580947836	0.0410177258	0.0862338462	0.0323158383	0.2200412491	-0.0010296012	0.1301746523	-0.0128825353	0.0528705822	-0.0084288266	0.2765173706	0.1883909637	-0.0793403249	0.0850648311	0.0731062631	0.0554797902	0.1586854915	0.2404024687	-0.07964563	0.0444630387	-0.1035185277	-0.0692085361	-0.0780870579	-0.010033044	-0.0732190699	0.0238477295	0.1269398761	0.0257024198	0.1427459819	-0.0346118953	0.0182353257	-0.0594290128	-0.1680627374	0.2376023372	-0.0031467995	-0.039845052	-0.0234109033	-0.0023480485	-0.1084257023	0.1561356449	-0.081225	3.499999999892478e-06	1.2249999999247346e-11	0.006597500625	-0.0116905	0.0011473	1.316297290000001e-06	0.00013666779025	0.0964152	0.0055329	3.061298241000008e-05	0.00929589079104	0.0021726	8.065999999999976e-05	4.720190759999999e-06	6.506035599999961e-09	0.000734739	-0.000167218	5.39841398121e-07	2.7961859524000006e-08	-0.00021702	6.648800000000002e-05	4.70976804e-08	4.420654144000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.026544833	-1.943392562	-2.546222495	0.1309909238	-2.943701377	-2.011507259	-1.9737636	-3.368403465	0.4665781451	-0.2930584931	-0.4734856688	-1.757128959	-0.5115428657
70055.36131225151	391.35473665824975	4907753648.590105	153158.52990484802	138719.58212335297	417.7114034327096	174482.8165577239	19243122464.47767	70775.04533111256	204.77534409362124	41932.94154866098	5009107041.6210375	92988.23499846533	31364.87948878138	0.958233	23.113064	0.0692368	0.0356802	0.0875810924	0.1403809086	0.1854162424	-0.0140427478	0.1142534055	-0.1486117402	0.0714013537	0.1797342589	-0.1172152934	0.0021996267	-0.162970426	0.150721482	-0.0321816033	0.0286777597	0.1380307607	0.1950392844	-0.1937937352	-0.1084654254	0.0501398213	-0.0206755941	-0.0720045409	0.0028235558	0.1115574567	0.0295082502	-0.1425934847	0.1763010382	0.3038635348	-0.1347877676	0.0692987636	0.119876447	0.0903932355	0.063444925	-0.0979428077	-0.0260647296	-0.0653357265	0.0009465065	0.024422443	-0.1950356522	0.1429205949	0.1101625486	-0.0727486536	-0.0101408587	-0.1511314189	0.1453039166	-0.174791674	0.2261422584	-0.0432906725	-0.1689327779	0.0271086098	-0.1033405081	-0.0541450506	0.0380090048	-0.0375402832	-0.0256761712	-0.0608317426	0.0482759558	0.0650364666	0.123604712	0.1517968338	-0.0720656399	0.0242527663	-0.1241147999	-0.1123479964	-0.0633848694	-0.0666962228	0.0883744408	-0.0170395197	0.068779992	0.1112104919	0.0622815907	-0.0228081266	-0.0291399313	0.0358424873	0.1161789587	0.0255469878	-0.0582506884	0.0230739531	-0.0827611591	-0.0162999732	-0.058977089	0.1538107079	-0.0742696	0.0069554	4.837758916000001e-05	0.00551597348416	0.0148966	0.0265871	0.00070687388641	0.0002219086915599	0.0895346	-0.0068806	4.734265636000001e-05	0.00801644459716	0.00249348	0.00032088	6.2174425104000005e-06	1.0296397440000025e-07	0.000591088	-0.0001436509999999	3.4938502374400005e-07	2.0635609800999987e-08	-0.000105277	0.000111743	1.1083246729000001e-08	1.2486498049e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9976258358	-1.640667024	-2.153317406	-0.2799701944	-1.2941931	-1.924632724	-3.222012624	-2.478345813	0.3027452785	-0.9191518832	-0.07195637928	-1.706529554	-0.1187735395
70201.82540799111	146.4640957396041	4928296290.614067	21451.73134081991	138693.8726378294	-25.709485523577317	660.9776458870315	19235990307.27844	70853.49218988622	78.44685877366283	6153.909651455	5020217355.502268	93005.91141756828	32412.80480153102	0.911613	21.98855	0.102950463	0.048784	0.0774579149	0.0637891268	0.1041750195	-0.0885980005	0.0533211002	0.1117844957	0.0005693104	0.139410087	-0.1408063768	-0.1737355988	0.1835706901	-0.0777860144	-0.3722100941	-0.0668540871	0.0308861042	-0.0364316097	-0.1674628398	0.0747140789	-0.0548162067	0.2248507089	-0.0127762495	-0.0226766421	0.0635438668	0.0353710433	-0.1903539595	-0.0862714941	0.0565726109	-0.0882857805	-0.0638757434	0.0523805567	-0.0650394864	-0.2167153882	0.3404831152	-0.0985547818	-0.0868654935	-0.1143764122	-0.0310086614	-0.0706600369	0.0715540196	-0.0737209819	-0.0481776253	-0.1278554096	0.0337980392	0.0754228118	0.0303694925	0.2294943531	-0.1665627598	-0.1556152276	0.1347346393	0.0009893372	0.11397694	-0.1676070784	0.08306627	-0.0059653632	-0.2584507301	-0.1742738861	0.0512044934	0.0784979673	0.0910252536	-0.0667034565	-0.0263653326	-0.1259035187	-0.0892420464	-0.0027530862	-0.0778232905	0.0620427883	-5.57196e-05	-0.0440148859	0.248440467	-0.02414105	-0.0315598187	0.1070212349	0.1537686119	-0.0866293399	-0.084494874	-0.0095387641	0.1400989913	-0.0566637962	-0.0640858722	0.2565475566	0.1512085936	-0.0503235	0.0239461	0.00057341570521	0.00253245465225	0.000284887	-0.014611713	0.0002135021567943	8.1160602769e-08	0.0577765	-0.0317581	0.00100857691561	0.00333812395225	0.00205475	-0.00043873	4.221997562500001e-06	1.9248401290000002e-07	0.000383836	-0.000207252	1.47330074896e-07	4.2953391504000025e-08	-0.000111986	-6.708999999999993e-06	1.2540864196e-08	4.5010680999999903e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7194273703	-1.477751218	-1.750574672	0.3897495463	-0.3738603329	-1.166183212	-0.2831102332	-1.464355777	0.1016470415	-1.413668969	0.2785084155	-1.39710435	-0.4454434665
