global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	aroma_motion_01	aroma_motion_02	aroma_motion_04	aroma_motion_05	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_12	aroma_motion_13	aroma_motion_15	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_23
62333.01301646548	n/a	3885404511.710855	n/a	110000.99569685828	n/a	12100219054.300236	n/a	59950.92384761727	n/a	n/a	3594113270.182805	68517.11430720455	44165.41067977296	n/a	n/a	n/a	n/a	-0.2052080514	-0.0706357313	0.048407496	-0.2523359387	-0.2347228563	0.1346907591	-0.2988881103	0.019935753	-0.0836138077	0.0605926514	-0.1873518044	0.001483328	-0.1958330553	-0.0542884497	0.4049343579	-0.3580665379	0.1030919648	-0.2569228996	0.1257425006	-0.1455532661	0.1311129701	-0.0783098012	0.0871155116	-0.0882300058	0.0460199112	-0.0429963561	-0.193782491	0.0183787923	0.1553112344	-0.0724635043	-0.1100724125	0.0174069806	0.0940201984	-0.1274225078	-0.033976153	-0.0702671354	-0.0421685805	-0.1596561894	0.3696281038	-0.4631971281	0.1363034012	-0.1707840335	0.0840027086	-0.059977819	0.1079675727	-0.1166304	0.1006678741	-0.1405501507	0.2028916539	-0.0063416901	0.0117147564	-0.0280865393	-0.0251906542	-0.2168692375	0.2693403785	-0.0449770908	-0.2288942441	0.1885815806	-0.0818875143	-0.2129426333	0.4065009843	-0.1153274378	0.3299044303	-0.2080926219	0.1734552902	-0.190939807	0.2071749215	-0.1020244699	0.4464840163	-0.1465231409	0.3711076217	-0.2029817877	0.0035416675	-0.0908946507	0.0410926507	-0.0386297375	0.00143567	-0.0907626453	0.0499493646	0.0235745969	-0.0321481816	0.0488617691	0.0581541327	0.1643619509	0.101176	n/a	n/a	0.010236582976	-0.125303	n/a	n/a	0.015700841809	0.0158729	n/a	0.00025194895441	n/a	0.00238419	n/a	5.6843619561e-06	n/a	0.0027571	n/a	7.601600410000001e-06	n/a	0.00227179	n/a	5.1610298041e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.774063011	-0.9505388964	-1.889911377	-1.077927135	0.741733053	0.1833309654	2.035761172	1.869081033	-6.387766395	0.3114493792	1.343266147	0.8782279166	0.5625665585	0.002042031252
63115.361801462415	782.3487849969388	3983548895.329501	612069.6213861863	110805.3820552724	804.3863584141218	12277832692.414885	647037.413602732	60032.52229395376	81.59844633649482	6658.306444529824	3603903732.974056	68654.84500074672	65164.38917293775	4.705036	98.976547	0.2209894999999999	0.10545	0.0776999598	-0.2778130741	-0.0128504569	-0.0544072158	0.0438586664	0.2894207398	-0.2454613132	-0.1258485686	-0.097776005	0.1067311122	-0.0909599759	0.0873242128	-0.0483770725	-0.1067459249	0.3535248928	-0.1084034536	-0.0420722206	-0.1826230122	0.0203993635	0.0763034945	-0.1356735594	0.0953522026	0.0126051299	-0.1311779041	0.0660935248	-0.1833469837	0.024608507	-0.2889578458	-0.0348937962	-0.0100628179	-0.0035685247	-0.0063955219	-0.0433410348	0.1210125495	-0.1277105996	0.0421424406	0.0361428073	-0.1918425207	0.0786726047	-0.2900164331	0.25377425	0.0589662107	0.0946433083	-0.1175696174	-0.119284293	0.1256374644	-0.0992660693	0.1391704915	-0.150791689	-0.082949635	-0.0640908578	-0.3418990463	-0.0666887907	-0.0602146257	-0.0346211145	-0.092282345	0.0840740641	-0.1309810793	0.1393812295	-0.2432096554	0.2789767312	-0.229710812	0.0803000999	-0.1886248959	-0.0421185021	0.2029271701	-0.284269235	0.0308224493	-0.1077775243	0.2984114569	-0.0031415824	0.1582941272	-0.2073173612	0.0628026282	-0.1645176732	-0.1061617785	-0.2735824621	0.1369412565	-0.0482303177	0.0276922981	0.1362961858	0.1901333665	-0.1504149092	0.1640657595	0.122611	0.0214349999999999	0.0004594592249999	0.015033457321	-0.0815753	0.0437276999999999	0.0019121117472899	0.00665452957009	-0.0718209	-0.0876937999999999	0.0051582416768099	0.0076902025584399	0.00147761	-0.0009065799999999	2.1833313121000003e-06	8.218872963999999e-07	0.0026372	-0.0001199	6.954823840000001e-06	1.437601000000001e-08	0.00260797	0.0003361799999999	6.801507520899999e-06	1.1301699239999983e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.242256096	-0.03393858264	1.721761681	0.5764806679	-0.2819421765	0.5825539694	1.214262952	1.540758545	-0.06874914586	0.1266292689	-1.244007543	0.4721316703	1.926444921	0.3777559576
62543.83052813788	-571.5312733245373	3911730737.132432	326647.99638796697	111685.95762658757	880.5755713151593	12473753130.967913	775413.3367970192	59962.11980206255	-70.40249189121096	4956.510864492025	3595455811.1569023	68705.03374604863	53910.87298801262	3.458684	72.75792699999998	0.1618044999999999	0.0771050999999999	-0.1038786085	-0.2982456567	-0.0564577037	0.1489386823	0.2097855837	-0.0564304222	-0.1457317091	-0.0625868475	-0.0048787001	0.1609295996	-0.035624089	0.1477119223	-0.0973981637	-0.1090417313	0.2737257032	-0.1147308468	0.1739071285	0.0432251672	0.0087462214	-0.0186405611	-0.1462214066	0.2547430573	-0.0611833153	0.1366245146	0.0277539437	0.0269189546	0.1193359287	0.2304432769	-0.2710932545	0.1121211599	0.1440486368	0.0237296107	0.0373291345	-0.0637137623	-0.0941635662	-0.0142936116	-0.0871955921	-0.258841039	-0.1163944835	-0.1120217054	0.1294262784	-0.2073947203	0.102035164	-0.2656149291	-0.0196557975	-0.2196681493	-0.1749762882	0.1194455026	-0.1803649468	0.0681341296	-0.0622394307	0.2312288566	-0.1157852923	0.1189491436	-0.0847656337	-0.0046476162	0.1998196246	0.04441083	-0.0188055777	-0.1413795248	0.2934440281	-0.1632924735	0.1005501089	-0.0326432064	-0.1243229764	0.0970541428	-0.2641861858	-0.0589574425	-0.235879849	-0.2488221151	-0.0323839244	0.1865177289	-0.1550889893	0.1768910466	-0.0432082795	0.1420024669	0.3167466839	0.0173223305	0.0689257082	0.0279500976	-0.0297419781	-0.3170023161	0.0979543724	0.1634739106	0.0845786	-0.0380323999999999	0.0014464634497599	0.00715353957796	-0.0792014	0.0023738999999999	5.635401209999992e-06	0.00627286176196	-0.0238292	0.0479917	0.0005678307726399	0.00230320326889	0.00191093	0.0004333199999999	3.6516534649e-06	1.877662223999999e-07	0.00235388	-0.00028332	5.5407510544e-06	8.027022240000006e-08	0.00185648	-0.0007514899999999	3.4465179904e-06	5.647372200999997e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.695307042	1.216397623	1.240878933	1.367671567	-0.03117457694	2.781768192	2.175515955	0.4732213916	-0.4881695134	1.514546397	-1.202884613	0.7073186862	-1.884104295	0.3600381009
62098.8847625233	-444.9457656145751	3856271488.749149	197976.7343383404	110603.50941051135	-1082.4482160762127	12233136293.921074	1171694.1404865752	59767.98176303643	-194.13803902612565	37689.57819690948	3572211644.0266547	68393.60106080123	43632.03980677336	3.409153	71.715965	0.16418275	0.0841429999999999	-0.2031616118	-0.0843933198	0.0549253853	-0.0019955149	0.0160090364	-0.3037315657	-0.1742151164	-0.0258349535	0.0890374987	0.0841673366	-0.1467916099	0.0938690002	-0.1253778604	-0.0161529762	-0.0184765398	-0.3053946685	0.0875622674	0.056428542	-0.1569769423	-0.1908970671	-0.004554143	-0.1536616777	-0.1654931642	0.0281089192	0.0149183019	0.116807896	0.2064823555	0.0802447342	0.1299686412	-0.108733721	0.2729545085	0.0865661678	0.0444467413	-0.1182562744	-0.0833286601	0.073010817	-0.060602389	-0.1512039814	0.1263325911	-0.0778313855	-0.1671999056	-0.2794105053	0.1270503038	0.0405362878	0.0334542035	0.117519799	-0.0156019948	0.0707510056	0.1798309527	0.0869565345	0.1118285618	0.1171771806	0.2676652952	0.1531098509	-0.1855624108	-0.0209650143	0.1024778537	-0.0028483074	-0.1366023325	-0.0571431676	0.1905744969	-0.0081020545	0.1679034071	0.1218350562	0.0336037507	0.0264833849	0.1976070095	-0.0367335342	-0.1918793898	-0.139925505	-0.223554678	0.1480121621	0.3067522433	-0.1746654	0.0994202432	0.0795346843	0.0660987	0.2271868796	-0.1723111457	-0.2566074889	-0.0040597929	0.0519543843	-0.1227465584	0.1625874706	0.0506241	-0.0339545	0.00115290807025	0.00256279950081	-0.079141	6.040000000000212e-05	3.648160000000256e-09	0.006263297881	0.00903245	0.03286165	8.158515300249999e-05	0.0010798880407225	0.00169787	-0.0002130599999999	2.8827625369e-06	4.5394563599999984e-08	0.00174023	-0.00061365	3.0284004529e-06	3.765663225000001e-07	0.0007370659999999	-0.0011194140000001	5.432662883558526e-07	1.253087703396224e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.219166912	-0.4121058905	-1.296939872	0.1645581375	-0.03379785204	0.09320512648	0.5731810531	1.00254416	-0.1405102867	0.3972381912	-0.6230419308	-0.4115248375	0.7585773953	1.03099328
62143.73641274669	44.85165022339061	3861843975.3369393	2011.6705277613744	111129.98793135864	526.4785208472895	12349874217.623917	277179.63291354984	59725.92407372755	-42.05768930888007	1768.8492300022851	3567186006.460668	68479.57068196809	47392.338815567695	2.378469	50.034195	0.04755827	0.0331097	-0.1834819465	-0.063568991	0.0337370274	0.0118910981	0.0744058551	-0.0885921437	-0.1116313767	-0.0575634502	0.0126941534	0.202326838	-0.1337985673	-0.1294668722	0.0467446905	0.0971265526	0.00137287	-0.1371877976	0.2268145931	0.1552324269	0.0184039381	-0.0604577056	-0.0719893237	-0.0566134419	-0.0495630661	0.1383958165	0.113729204	0.1939203876	-0.0191844909	-0.2014525012	-0.064816713	-0.0506681601	0.0436652681	-0.1308641966	0.0107079787	-0.030605979	0.0776360815	-0.1776013311	-0.0009120504	-0.0618121788	-0.0653283689	-0.1181847337	-0.1468514053	-0.2094452691	-0.1632621544	-0.0182734749	-0.3064747008	0.2086312199	0.0182786368	-0.0364143651	0.042241091	0.0531673355	0.0238346507	-0.0618875485	-0.0495409925	0.0648559959	-0.0917760016	0.0737467329	-0.0619146306	-0.1487648901	-0.1659791913	-0.0508416524	0.1327667319	0.0052283984	0.0837999609	0.2438710586	-0.0178686197	0.0417256766	0.0894785364	0.0270416364	-0.2029051411	0.0399287734	0.0112493731	0.0016496095	0.2208822064	-0.0591577658	0.0976443035	-0.1109452893	-0.058006276	-0.0991639582	-0.0853143898	-0.1062394468	-0.1278201224	0.0366927451	-0.155731819	0.161408037	0.0503825	-0.0002416	5.837056000000075e-08	0.00253839630625	-0.0686519	0.0104891	0.00011002121881	0.00471308337361	0.00373243	-0.0053000199999999	1.3931033704900002e-05	2.809021200039999e-05	0.00106732	-0.0006305499999999	1.1391719824e-06	3.9759330249999996e-07	0.00174023	0.0	3.0284004529e-06	0.0	0.0007370649999999	-1.000000000015745e-09	5.432648142248526e-07	1.0000000000314906e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.696043314	-1.304416056	-0.3017643738	0.2284920723	-0.44957875	-0.4937781906	-0.2076967321	-0.3914947528	-0.6971668519	-0.2339572869	-0.2710602	1.890729899	0.5010496428	-1.697658916
62067.32911350901	-76.40729923768231	3852353343.284643	5838.075376796728	110948.58307570188	-181.4048556567577	12309588086.505922	32907.721655849105	59680.55326326514	-45.37081046240928	2058.5104420158677	3561768437.8094277	68314.75605227624	43825.65314754416	2.168571	45.618706	0.0839638399999999	0.0448488	-0.2008076052	-0.0422548327	0.1248606664	-0.0727957016	-0.2535940724	-0.2002567182	0.0389225464	0.0307757928	-0.1067866983	0.2774343187	0.2213935515	-0.0160532694	0.1715062563	0.1814861149	-0.0140392838	-0.1491844659	0.0323340428	0.0382476324	0.0749682995	0.2066551734	-0.0039315448	-0.0002429374	-0.2730497258	-0.0788935796	-0.0556534241	-0.1804686516	-0.0159799214	-0.0023623677	0.0551232229	0.077358644	0.1732944238	-0.0591433872	0.0837389251	-0.006032619	0.1764784381	0.1309497192	0.0564745385	0.2017655859	0.0162240509	-0.2145886524	-0.1143967156	-0.0772340804	-0.1672711786	0.2118382658	-0.0882220397	0.0457754638	0.0643430068	0.1057771491	-0.246544702	-0.0296493654	-0.0883656813	-0.0125481767	0.1762400682	0.0341939666	-0.0694301155	0.0827895861	0.2274884166	0.1561951377	0.0229172804	-0.0764342289	0.1023887066	0.0926062725	0.0399842719	0.0777622998	0.0989429499	-0.1568332504	0.1891694045	0.1974732072	-0.0646049049	0.1558620585	-0.1373526096	0.1924342017	0.1146162515	0.1057184971	0.0552148484	-0.0047679411	0.0373750497	-0.142080401	0.1037625187	0.1597315203	-0.0359448944	-0.0739189443	0.0613089773	0.1599377353	0.0658719	0.0154894	0.00023992151236	0.0043391072096099	-0.0791383999999999	-0.0104864999999998	0.0001099666822499	0.0062628863545599	0.00827622	0.00454379	6.849581748840001e-05	2.0646027564100005e-05	0.000667017	-0.000400303	4.44911678289e-07	1.6024249180900005e-07	0.00107165	-0.00066858	1.1484337225e-06	4.469992164e-07	0.0007370649999999	0.0	5.432648142248526e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.728471519	-0.9249569934	-1.254379729	0.06225750694	-0.4642318947	-3.274058274	-0.2112369006	-0.394522279	-0.5131465546	-1.364732562	-0.9071397745	-0.0363028462	-1.523575227	0.7190244848
63001.24660521775	933.9174917087366	3969157073.811461	872201.8813195381	110608.39701965658	-340.18605604530603	12234217491.257977	115726.55272766008	59866.02070858284	185.46744531769943	34398.17327267384	3583940435.480469	68311.71037940873	64854.79799536054	4.445879	93.524857	0.1191339199999999	0.0544232	0.0694712934	-0.113453483	0.0220408201	-0.1751645852	-0.1988445009	0.3186088278	0.0321964563	-0.0091121433	0.0911881549	0.1999134954	0.3356755507	-0.0437705371	0.1436487163	0.2243748134	0.1176824871	-0.0108092646	-0.2181858007	-0.044842459	0.0053000653	0.0056160983	0.1067936746	-0.0667032819	0.1070507743	0.022818055	-0.0867084454	-0.1409524039	0.1212175799	0.0172478965	-0.2290041374	-0.2374136532	-0.0370149123	0.1172738174	0.1179991182	0.0319127301	-0.0994462046	0.0034149862	0.0698005368	0.326849225	0.0560135687	-0.2389799263	0.0852651044	0.1865261358	0.0989898399	-0.088758956	0.0477588762	-0.1093116181	0.0100989396	0.041023984	-0.0005597357	0.3096932617	0.0357896204	-0.0672092483	-0.0780964981	0.1297995027	-0.1312560139	0.0075598729	-0.1625280592	-0.0968044846	0.0666010778	-0.0670704866	0.0093448782	0.012764744	-0.0896241268	0.0760380345	0.1439275367	0.0061410494	-0.0820683897	-0.0460592065	0.0077485796	0.1880826447	-0.0878604018	0.2028866211	0.1239035441	-0.1341904735	-0.1353346263	-0.2365244606	-0.0839800337	-0.1667649691	0.1193531261	0.2550228831	-0.0562556249	-0.0712187871	0.1341047149	0.1581792149	0.0546773	-0.0111945999999999	0.0001253190691599	0.0029896071352899	-0.0440363	0.0351020999999999	0.0012321574244099	0.00193919571769	-0.0291896	-0.03746582	0.00085203274816	0.0014036876682723	0.000440396	-0.0002266209999999	1.93948636816e-07	5.1357077641e-08	0.000962568	-0.0001090819999999	9.26537154624e-07	1.1898882723999984e-08	0.00110879	0.000371725	1.2294152640999998e-06	1.381794756250743e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.127636317	-0.5721341008	-0.7124032108	0.1153549294	-0.02331966908	-2.446039075	0.05089839741	-0.978104013	0.06858963248	0.407670576	-0.9754732279	1.411227625	-0.1841702275	1.668182587
62546.58725466573	-454.65935055202135	3912075577.205513	206715.12504438584	111561.421592998	953.0245733414196	12445950787.85064	908255.8373925944	59819.90300388806	-46.117704694777785	2126.842686314729	3578420795.394576	68357.37660699173	50330.46878107723	3.854352	81.081299	0.0740724899999999	0.0436189	-0.1531361776	-0.1492149658	0.0319219018	0.1383726132	0.0789299295	0.1154201457	0.2651975726	0.1421719459	0.2084540916	-0.0693402998	-0.0243223173	0.0666744889	0.0664982283	0.0824201446	0.0198239513	0.0569781363	-0.1742646146	0.0190316513	0.1071000924	-0.0398370744	-0.1117856254	-0.2198084156	0.0796344381	0.1245327944	-0.2345022638	0.0588972729	-0.0651434047	0.1463874204	0.0925062989	0.0071378416	-0.100064406	0.0578537801	0.1072390807	-0.0554382206	-0.0190037991	-0.0556432863	-0.0402740154	0.1816903031	-0.1429048682	0.1302172497	0.1358827438	-0.0071948105	0.1032064955	-0.1320213259	0.0012279296	0.0445210607	0.2096325389	0.0601173743	0.0425485626	0.0464542539	0.1527442463	0.2726113677	0.0130656806	-0.1032953505	0.0516410264	0.1695171824	-0.1791162331	0.0928612214	-0.0098373142	-0.0402399028	-0.0028103074	0.1320178615	-0.0407020779	0.2522361683	0.0670615091	0.1409435345	-0.0119285239	-0.017897951	-0.0033596636	-0.0297464721	-0.0080519025	-0.1456717142	0.0537038984	0.0424770887	0.0077173179	-0.1965399786	0.056851255	-0.2088367722	-0.1043809031	-0.005883485	0.0045350748	-0.0902988423	0.174752426	0.1561356449	0.0438505	-0.0108267999999999	0.0001172195982399	0.00192286635025	-0.0439977	3.859999999999975e-05	1.4899599999999802e-09	0.00193579760529	0.00364704	0.03283664	1.3300900761599998e-05	0.0010782449264896	0.000204711	-0.000235685	4.1906593521e-08	5.5547419225000014e-08	0.000962568	0.0	9.26537154624e-07	0.0	0.0007370659999999	-0.000371724	5.432662883558526e-07	1.3817873217607426e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.185613636	-0.8892623748	-0.2167449021	1.397257567	0.2822943984	-0.3607755535	-1.039232225	-0.35459504	0.9425328262	0.8062029035	0.06665097221	1.56831032	0.01246234257	-0.4501187289
62360.22259704903	-186.36465761669388	3888797362.3535047	34731.78560858753	111205.30374227106	-356.117850726936	12366619580.410769	126819.92360637228	59914.48518587824	94.58218199018302	8945.7891500241	3589745535.088824	68433.56073277579	40361.889286835474	3.008179	63.280964	0.0723143599999999	0.0352338	-0.2549152909	0.1818813843	0.0523995879	0.0634062714	-0.1381108637	0.0261737314	0.1073937822	-0.0264258733	-0.2384411459	-0.1827857843	-0.0071950644	-0.0122905937	-0.0932435335	-0.0585603808	-0.0162070705	0.0276224596	-0.0991792847	0.1138501814	-0.1488087531	0.0999486166	-0.0586192386	-0.175305433	0.083340702	0.0753292999	0.0102572435	-0.090016615	0.0583828663	0.0273628968	-0.1709599471	0.0108711417	0.1740902873	-0.2360492906	0.0061512115	0.2556771825	0.0580922208	0.0726507203	-0.0918701126	0.0669885396	0.0767294928	0.1282524216	0.1551678119	-0.0141581607	0.0811772884	0.1178565276	-0.0934485611	0.1324654667	0.0964676366	0.0992292094	0.1445030548	0.2503238393	0.0774491027	-0.0524728771	0.0432564912	-0.0342085169	-0.1301873517	-0.0691901958	0.1491639242	0.1049328864	0.017767602	-0.0424451588	0.0493877059	0.2148674011	-0.0289664571	0.078187363	-0.032438574	-0.0011022023	-0.0569582115	0.2049390076	0.1169568335	0.0843089605	-0.0722285603	-0.220473264	-0.1278662741	0.1171085058	-0.0402040593	0.0995315672	-0.1374532473	-0.0411819393	-0.1092035544	-0.0839787221	0.1695561046	-0.0189101761	-0.1560864095	0.1538107079	0.0579536	0.0141031	0.00019889742961	0.00335861975296	-0.0462659	-0.0022681999999999	5.144731239999991e-06	0.00214053350281	0.025399	0.02175196	0.000645109201	0.0004731477638416	0.000258466	5.3755e-05	6.6804673156e-08	2.889600025e-09	0.000560637	-0.000401931	3.14313845769e-07	1.6154852876100004e-07	0.000965202	0.000228136	9.31614900804e-07	5.20460344960456e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.308120868	-1.451192824	-0.6772705736	1.022971709	-0.2190526179	-0.3179313837	0.5256715336	1.57084138	0.7259259142	-1.425802114	0.5126927675	-0.06506844208	0.5618610343	-0.9347676137
62728.97584257123	368.75324552219536	3934924410.257885	135978.9560831525	111615.77169326536	410.4679509942944	12458080490.683136	168483.93879345444	59957.50721473719	43.02202885894803	1850.8949671401572	3594902671.405262	68524.13465906262	51211.17720500859	3.131881	65.883202	0.068149735	0.031018	-0.1434808455	-0.1024742426	0.0161031486	0.1301824183	-0.0301318782	0.0910031692	0.183678194	-0.0313747528	-0.1178746309	-0.141220319	-0.0434572277	0.1086554245	-0.1516053457	-0.154115692	0.0291687883	0.0279300266	-0.2909786616	0.1221013232	-0.1082402912	-0.0763601112	0.0587988192	0.0375506854	-0.0292762511	0.0414097762	0.0323636325	0.0655262126	-0.0688367676	-0.1293645698	-0.0852632086	0.193230744	0.0990078912	-0.0476820687	-0.1860084077	-0.1009161666	-0.0476305269	-0.0831737874	-0.1338587138	0.0009390637	0.0490855027	0.2099077094	0.2457708431	-0.0147924178	0.2203522478	0.0420872377	0.1523892702	0.1396245223	-0.018138535	0.0059934741	-0.0346453226	0.0946001059	-0.0830407464	-0.1286455348	0.0857565697	0.1417691749	0.0314406283	0.2417503859	0.0539242645	-0.0233919484	-0.1087930997	-0.0139070379	0.035791392	0.1593674419	-0.0233323234	0.0399686214	0.0132339973	0.038248649	-0.160659605	0.1372126144	0.0760636301	0.0055250862	-0.190779645	-0.3331852437	-0.0310164855	-0.0432262064	-0.0894535941	0.0447093849	-0.0183228387	-0.1206243689	-0.069714098	-0.0912773006	0.247040739	0.0326599492	-0.0639581721	0.1512085936	0.04774	-0.0102136	0.00010431762496	0.0022791075999999	-0.0439967	0.0022691999999999	5.149268639999996e-06	0.00193570961089	0.00360402	-0.02179498	1.29889601604e-05	0.0004750211532004	-4.84431e-05	-0.0003069091	2.3467339376099998e-09	9.419319566281e-08	0.000418243	-0.000142394	1.74927207049e-07	2.0276051236e-08	0.0007370659999999	-0.000228136	5.432662883558526e-07	5.20460344960456e-08	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9727368332	-1.508658295	-0.05536829876	1.462814831	-0.3963574226	-0.07952546951	1.793389272	2.059544859	0.8786659089	0.05670223551	0.3922309762	0.6705698753	0.6856394659	0.07315926397
