global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	aroma_motion_01	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_07	aroma_motion_08	aroma_motion_12	aroma_motion_14	aroma_motion_15	aroma_motion_19	aroma_motion_20	aroma_motion_21	aroma_motion_23
62175.12611292232	n/a	3865746307.157795	n/a	111721.655859375	n/a	12481728387.96062	n/a	59853.97357911151	n/a	n/a	3582498153.2089787	68217.5733140284	43758.71195620112	n/a	n/a	n/a	n/a	-0.0455505005	0.2167250175	-0.1414298946	0.1128618709	-0.2011642602	0.025039208	-0.0220339369	0.220359375	-0.170608169	0.0833919496	-0.1314933352	-0.0359723477	-0.1593854902	0.0578739142	-0.2102539102	0.0799308762	-0.0352308887	-0.1076268746	0.0791506987	-0.0995786647	0.1560128413	-0.0666594068	0.1137326168	-0.1994923439	0.0708835855	-0.1511082842	0.1036061386	0.0023624056	0.030617346	-0.0093766321	-0.2265389224	0.2442034016	-0.0982486944	-0.0713638697	-0.0849876573	0.1241797479	-0.2309004509	0.0923482637	-0.1656297044	0.0447570678	-0.0947790179	0.0471457432	0.0062984924	-0.0248429383	0.2185232041	-0.0765665075	0.0995344619	-0.0627634595	0.1837408831	-0.1613226032	0.0145722687	-0.056336521	0.0349504568	0.0401319896	-0.0985377099	-0.0819573962	-0.2148583154	0.0950060596	-0.0635311879	0.0831727659	-0.0142501375	0.1994676591	-0.0702614656	0.1370351148	-0.1389937136	0.0165497958	-0.1662971528	0.0242289948	-0.1383634759	0.2233547436	-0.0911417274	0.142536502	-0.1371363039	0.0733803276	-0.0804682945	0.004389691	0.109316866	-0.0152304675	-0.0751217784	0.1107522903	0.1643619509	0.209572	n/a	n/a	0.043920423184	-0.0108332	n/a	n/a	0.0001173582222399	0.129358	n/a	0.016733492164	n/a	0.00232721	n/a	5.4159063841e-06	n/a	-0.00199246	n/a	3.9698968516000005e-06	n/a	0.0029379	n/a	8.631256409999999e-06	n/a	0.0	0.0	-1.977897762	0.2090701627	-0.2350030347	1.022303506	1.429123193	1.721458874	-1.013455042	0.1189461108	0.5834975818	0.957091523	-0.3515458242	1.35415742	0.742081631
62204.28994928403	29.1638363617094	3869373688.0945983	850.5293513325634	110786.34959821428	-935.3062611607164	12273615257.297752	874797.8021664384	59895.77530709012	41.80172797861451	1747.384461998083	3587503899.637427	68186.68504004143	43101.93364326288	1.239978	32.288952	0.158000026	0.0743013	-0.0347401103	0.2520717954	0.0731562279	0.2619347145	-0.0122569951	-0.0755252766	0.2645345842	0.0824932778	-0.1008988253	0.0601366081	0.028990324	-0.2416810036	-0.1268420826	0.0787761184	-0.3100228931	0.1475576537	-0.0494301486	-0.0022601662	0.0073992559	0.008455735	0.1177807005	-0.1074964779	-0.1316891527	-0.1692640403	0.0724067902	-0.0797006628	-0.1072756095	-0.050871621	-0.0843188286	0.041790474	-0.1137562485	-0.1304415514	-0.046699492	-0.03137613	-0.0036685397	0.1543670821	-0.1485128758	-0.0498207847	-0.1940032277	0.1138081067	-0.0648429252	0.1515885007	0.1697817908	0.0192705554	-0.0825918809	-0.002333714	0.1680325349	0.0726216504	0.0903944285	-0.2306757508	0.014020693	-0.0201742761	-0.175470531	0.0378596832	0.0449258305	0.1428660471	-0.2847650091	0.0498489024	-0.0112845218	0.1508290139	-0.02158036	0.0913370457	-0.1045943005	-0.0008336358	-0.2843206505	0.0133954317	0.0718883633	0.0555619968	-0.1258867542	0.1590033353	-0.1007082363	0.1903059703	-0.0591307354	0.1251893707	0.0724059458	-0.0564597836	-0.0336770866	0.1106183338	-0.1885642637	0.0941872288	0.1640657595	0.245533	0.0359609999999999	0.0012931935209999	0.060286454089	-0.000125074	0.010708126	0.0001146639624318	1.5643505476e-08	0.0820626	-0.0472954	0.00673427031876	0.00223685486116	0.00249663	0.00016942	6.2331613569e-06	2.87031364e-08	-0.0026126	-0.0006201399999999	6.825678760000001e-06	3.845736195999999e-07	0.00244675	-0.0004911499999999	5.9865855625000005e-06	2.412283224999997e-07	0.0	0.0	-1.446879149	-1.418167505	0.452958852	0.01975525448	0.2652274732	0.1429776402	-0.7330354903	0.7017467257	1.105361968	1.346605864	-2.104372326	-0.1150655777	-0.4786013751
62141.7332367267	-62.55671255732887	3861595009.664504	3913.3422859802663	111478.057890625	691.7082924107235	12427357391.065538	478460.361789759	59759.29023994399	-136.48506714613177	18628.1735538841	3571172769.9818654	68167.40416029835	42499.03685443635	1.239831	32.285122	0.069415414	0.0395642	-0.0456595088	0.163943287	0.0124468477	0.2215736697	-0.1172588655	0.0026785688	0.2197216481	0.1032417905	-0.1203872598	0.0830793459	-0.1376416564	-0.0033341886	-0.1005726249	0.1199088882	-0.2784707625	-0.0818051147	-0.051447561	-0.023606079	-0.0425370878	0.0157681313	-0.0182107197	-0.0202108927	0.0413154458	-0.0945714444	0.1247084183	-0.0864527147	-0.0054190674	-0.0361825572	0.1343010303	0.1535942052	0.1813017983	-0.2854544211	-0.1351682225	0.1036857898	0.0200147211	0.1465593949	-0.1449368991	-0.051673516	-0.2509090651	0.1023986904	0.010895547	-0.0132567788	0.0927650252	0.1009636135	0.0746559922	-0.0019562082	0.0454328365	-0.1121762117	0.0861954446	0.0350649507	0.0407046361	0.0918534081	-0.0425832294	0.264501585	0.2072279059	0.152714206	-0.2716512171	0.0496638485	0.0351750061	0.0403720333	-0.0594834254	0.0806726077	-0.1071527738	-0.0398361702	-0.1525312971	0.0005682868	0.1319219896	0.0196557988	-0.0495361524	0.0376782788	0.1397878859	0.0500230424	-0.1678890847	-0.050684482	-0.1123633667	-0.0353515806	0.0495809306	0.2653327627	0.2766334057	-0.0492776503	0.1634739106	0.245517	-1.5999999999988246e-05	2.559999999996239e-10	0.060278597289	0.00705404	0.007179114	5.1539677824996e-05	4.97594803216e-05	0.0765898	-0.0054728	0.0058659974640399	2.995153984e-05	0.00178021	-0.00071642	3.1691476441e-06	5.132576164000002e-07	-0.00239347	0.00021913	5.7286986409e-06	4.8017956900000054e-08	0.00264615	0.0001993999999999	7.0021098225e-06	3.97603599999999e-08	0.0	0.0	-1.225108984	-1.438008739	-0.2306731263	0.4687735714	1.358736075	-1.200274042	-0.5532065026	1.495570858	0.8711719522	-0.2103733125	-1.20295595	0.2799529313	-0.2255130424
61897.318796105006	-244.41444062169467	3831278074.146654	59738.41878441591	110578.43775669642	-899.6201339285763	12227590896.711586	809316.3853696695	59649.73456328496	-109.55567665903072	12002.446288218089	3558090833.4703526	67868.35915158271	41877.84279661374	1.077258	28.05172	0.06132186	0.0331141	-0.0160168443	0.0171941606	0.1711311219	0.1713497499	0.0740304047	-0.2817151728	0.2181523305	0.0282556961	0.0148834268	0.1898382808	0.0068066376	0.0539334485	0.007488772	0.2379818803	-0.1535166994	-0.0525539049	-0.0717403531	0.0810493432	-0.0282114987	0.144026645	-0.0492850992	-0.0920123215	-0.0817736787	0.0008614398	-0.1372168142	0.1189424256	-0.0931078773	-0.0138213375	-0.005093058	0.0119448682	0.1313596227	-0.0241577034	0.0302917136	0.0684926208	-0.0632178318	-0.0597184261	-0.0757549216	-0.187200288	-0.2240086934	0.0556033022	0.0327983731	-0.0687403618	0.1323186745	-0.0670462683	-0.2584116569	0.0125911437	0.0534442882	0.0177710523	-0.1009280388	0.0784597232	-0.048577238	0.0503690779	-0.0900413906	-0.1001525761	0.0074394494	-0.1555232114	-0.2314196145	0.0646183927	0.0185821946	0.0606259764	-0.0369452695	0.0009648385	-0.0587047552	0.1182243873	-0.0240569912	-0.0702350791	0.1445810943	-0.0296112341	-0.0831540003	-0.057174567	-0.1365291565	-0.0145608996	-0.1745860198	-0.0343302196	0.0601701462	-0.1077466703	0.0775081563	-0.1082254888	0.1467109865	0.0313669354	0.1625874706	0.220682	-0.024835	0.000616777225	0.0487005451239999	0.0228055	0.01575146	0.0002481084921315	0.00052009083025	0.0867596999999999	0.0101698999999998	0.0075272455440899	0.0001034268660099	0.00159146	-0.0001887499999999	2.5327449316e-06	3.562656249999996e-08	-0.00239347	0.0	5.7286986409e-06	0.0	0.00262359	-2.2560000000000028e-05	6.883224488099999e-06	5.089536000000011e-10	0.0	0.0	-1.287156118	-1.016471528	-0.3633715778	0.08434254482	-1.761802003	-1.385413154	-0.2829720898	-0.8159214781	-0.5449199166	-0.774720543	-0.3586005641	-0.4037516556	-0.1983089285
62393.85272759621	496.5339314912053	3892992858.192965	246545.94512211296	110472.60474888392	-105.8330078125	12204196400.003132	11200.625542640686	59810.9369059742	161.20234268924105	25986.195288499508	3577348173.570427	68066.99001016824	47645.33159090143	1.930059	50.258625	0.1229053999999999	0.0644936	-0.1164411407	0.0026326459	0.2840177876	-0.0769740754	0.1921271394	0.0473505741	0.1807099382	0.0613191154	0.0949558513	0.2658103321	-0.0856690298	0.0621808975	-0.00202461	0.0269107732	-0.2125593938	-0.069868192	0.0801775479	0.0693387827	-0.2169823244	-0.1859482125	-0.1533310103	0.018694948	0.0301627054	0.125501414	0.0222967807	0.0578238426	0.011006257	0.1995630996	0.0121874602	0.0256170543	-0.0766813122	-0.1845922532	0.0347528742	0.1800258992	0.1409615698	0.0816085403	0.0708613722	-0.1926588485	-0.0582228088	0.2036323689	-0.0353631048	-0.1894002863	-0.0234280311	-0.0590246484	-0.057176408	0.2731068128	-0.0087566934	-0.1015107457	0.1329578725	-0.0544657604	-0.0754319714	-0.0805679128	-0.0422378415	0.0840457131	-0.0845464372	0.1173391201	-0.2365866486	-0.0120318737	0.0701350478	0.100390208	0.0746033224	-0.0583316899	0.1479682956	0.1184704952	-0.0614833174	-0.014061107	0.2064520638	-0.0178693208	0.0094935348	-0.0902287317	-0.1850415924	0.0544222973	0.1090131115	-0.1481544132	-0.0999934303	-0.0986128862	-0.0501920473	-0.2055327181	-0.013158678	-0.2258919326	0.161408037	0.204513	-0.0161689999999999	0.0002614365609999	0.041825567169	0.0533856	0.0305801	0.00093514251601	0.0028500222873599	0.0330399	-0.0537197999999999	0.0010916349920099	0.0028858169120399	0.00131957	-0.00027189	1.7412649848999998e-06	7.392417210000007e-08	-0.00239347	0.0	5.7286986409e-06	0.0	0.00244675	-0.0001768399999999	5.9865855625000005e-06	3.12723855999999e-08	0.0	0.0	-0.6339647276	0.155045968	-0.4362152102	-1.052034694	-1.308480704	-1.877895531	-1.467802024	-1.018253471	0.9866399539	0.3733556776	0.9153427628	0.6470032008	-0.2390620331
62404.56018413443	10.707456538220868	3894329131.7752566	114.6496255178888	110918.63560825892	446.0308593749942	12302943725.197723	198943.52751479583	59861.66923635862	50.732330384416855	2573.7693462336256	3583419443.763204	68054.89349468851	47037.91967325714	1.331531	34.672977	0.09347195	0.0485933	-0.0908949926	0.0021608114	0.2218194223	-0.1057956561	0.0093279068	-0.0277874675	0.025773769	0.1963181469	0.018344058	0.1741411649	0.0664350039	-0.1299470716	-0.0124039832	0.0555918633	-0.1639991699	0.124166207	0.2274159823	0.036988639	-0.0011489684	-0.145898038	-0.0896175436	-0.1463632101	-0.2193788793	-0.0111255833	-0.0531933876	0.0584931477	-0.096360081	0.0634319172	0.1430382947	0.0951187418	0.1378282347	-0.0406586152	-0.0743111822	-0.0682887219	0.1022335771	0.0126166516	0.002033402	-0.0905685864	-0.0928899657	0.1579415005	-0.2632030137	-0.0052828623	-0.1298204683	0.0899470004	-0.0050841519	0.0740475952	0.2484328683	0.0630349146	0.0036099257	-0.0202382055	-0.0424439871	-0.0241243123	0.077951271	-0.0139849043	-0.0600100472	-0.0646082694	-0.209766862	0.0315830302	0.1179750766	-0.0247903036	0.0304917687	-0.0150482228	0.0630614346	-0.0325656522	0.0106157113	0.095247181	0.1760128403	0.0421041693	0.1859564085	-0.0200547356	0.0087546647	-0.0161861398	0.2278551938	-0.0321858919	-0.168612016	0.1707701029	0.0482364623	-0.119375464	-0.0228797082	-0.1426634707	0.1599377353	0.222112	0.017599	0.000309724801	0.049333740544	0.0510154	-0.0023701999999999	5.617848039999981e-06	0.00260257103716	0.0537398	0.0206999	0.0028879661040399	0.00042848586001	0.000692363	-0.000627207	4.79366523769e-07	3.9338862084900005e-07	-0.00239347	0.0	5.7286986409e-06	0.0	0.0020179	-0.00042885	4.07192041e-06	1.839123225000001e-07	0.0	0.0	-0.614482615	1.317993733	0.1635525057	0.708339684	-0.7241816152	-1.994760106	-0.07965658424	0.4504038333	1.259125325	0.8172018546	-0.7350000121	0.6481537156	0.7917650228
62233.75139923137	-170.8087849030635	3873039813.221333	29175.64100006101	111227.946875	309.3112667410751	12371656166.02782	95673.4597329685	59873.850878309575	12.181641950955964	148.39240062129022	3584878018.998052	68051.69836455386	43134.49066866614	1.642232	42.763626	0.133162	0.0830717	-0.0207870816	-0.0616337524	0.0158494221	0.0394350293	-0.0306219475	-0.0804475955	-0.0442712527	0.1634012481	-0.0180344466	0.1099962655	-0.0454434055	0.1093211824	-0.1068508048	0.0828005415	-0.0550812241	-0.0229305677	0.1668381177	-0.0504470581	-0.1201897745	-0.0592525897	0.0719489736	-0.0397277072	-0.1091883399	0.1519439844	0.0587893633	0.0710094492	0.0898200357	0.0226446326	-0.0184174699	-0.0883188442	0.1894265198	0.1618618773	0.1218578865	-0.0811996047	-0.1600482552	-0.0482998315	-0.1494407962	-0.0475422157	-0.0560547502	0.079488496	-0.1134702405	-0.1458638213	-0.1975914676	0.0393089811	-0.0461552401	-0.0150260649	-0.0585755024	0.105834086	-0.0253837959	0.0586190963	-0.2075613639	-0.0920846543	0.1094457541	-0.1651070977	-0.0181757737	-0.0303515167	-0.1601569379	0.1281482003	0.0800749924	-0.1276447347	-0.0116405882	-0.056150552	-0.1396779011	-0.0615687805	0.2203762709	-0.0334916805	0.015301424	0.0525205251	0.1229077834	0.0672539618	0.0935971926	-0.1019488798	0.1093608184	-0.093982933	0.1257399059	0.2867890829	0.0254341164	0.0468286592	0.0332554449	-0.050303202	0.1581792149	0.197043	-0.025069	0.000628454761	0.038825943849	0.0248876	-0.0261278	0.00068266193284	0.00061939263376	0.12769	0.0739502	0.0163047360999999	0.0054686320800399	0.000614473	-7.788999999999995e-05	3.7757706772900004e-07	6.0668520999999916e-09	-0.00239347	0.0	5.7286986409e-06	0.0	0.00210031	8.241000000000021e-05	4.411302096100001e-06	6.791408100000034e-09	0.0	0.0	-1.312756429	1.450272746	-0.6505185681	0.6534385881	-0.03219700603	-1.498445121	0.07464155093	0.1054072349	0.7658518187	-0.537895472	-1.74592332	0.07469168484	0.4344830006
62077.52495971508	-156.2264395162856	3853619105.124049	24406.700403935647	111307.87761160714	79.93073660714435	12389443618.400517	6388.922654560686	59744.10724552359	-129.7436327859832	16833.410248504057	3569358350.5646243	68064.99009937728	43257.58465753944	0.866985	22.576223	0.09183628	0.0452971	-0.0126305559	0.0073637073	0.0830905455	0.109723252	-0.0436634317	-0.0360195421	0.0660311871	0.1330936292	-0.1049860351	0.0204101776	-0.1734023563	-0.1345094068	-0.0117621643	0.097337596	-0.183907245	-0.0419628658	0.0503066975	-0.0818441076	0.0609677865	-0.1198438677	-0.0107057484	0.1122819476	0.0422470866	0.0285951252	-0.1293371181	0.0119956459	0.0858118998	-0.0868708405	-0.1706005479	0.0097273441	-0.0677777581	-0.0442053681	-0.1059069862	-0.0990907879	-0.0362751092	0.02771563	-0.0624004803	-0.050776951	-0.1699534177	0.1148984537	-0.0214461718	0.0190478329	-0.0500034123	-0.0053327642	0.2080025728	0.012975474	-0.1422858932	0.1399730025	0.034081388	0.123275275	0.0770042945	-0.0374071585	-0.113624655	-0.1577971218	0.0083406392	0.017735693	-0.1493688936	0.1661711697	0.0484630715	-0.0330681024	0.0828249166	-0.1062659708	-0.1157808624	-0.0489918765	0.0275470602	0.1357385975	-0.1246332544	-0.0905956146	0.1705060999	-0.0048810154	0.1075401405	-0.198927575	0.047415064	-0.1021147607	0.1650388737	0.0575698388	0.0632008748	-0.0510277754	-0.1150027364	0.0099241371	0.1561356449	0.199668	0.002625	6.890625000000085e-06	0.039867310224	-0.00275843	-0.02764603	0.0007643029747608	7.6089360649e-06	0.149677	0.021987	0.022403204329	0.000483428169	0.000786198	0.0001717249999999	6.18107295204e-07	2.9489475624999985e-08	-0.00187846	0.00051501	3.5286119716e-06	2.652353001e-07	0.00220514	0.0001048299999999	4.8626424196e-06	1.0989328899999953e-08	0.0	0.0	-1.366135116	0.8806416743	-0.6214459245	0.164460456	0.4142723695	-1.434432948	-0.4423802464	-0.6625344476	0.8907249549	1.31189517	-2.456121917	-0.1816193723	-0.8995806617
62229.906834827554	152.38187511247088	3872561304.671317	23220.235862792677	110994.24412388392	-313.6334877232148	12319722228.63234	98365.96462142792	59776.10468909114	31.997443567546725	1023.8363948583371	3573182691.801184	67940.14472072049	43169.01998687382	0.974548	25.37718	0.07517053	0.0401796	0.0003884042	0.0347457119	0.0915592294	0.0695446002	0.0295455901	-0.1478877199	0.0639535782	0.1720495463	-0.0034848755	0.0286414046	-0.1601265322	-0.0019229202	-0.0413277165	0.0529024049	-0.1825937595	-0.1223570437	0.0199034629	-0.1388572422	0.0718834591	0.0535530421	-0.0349497379	0.0683223072	0.0788585692	0.090072096	-0.1516401369	0.0338778593	-0.0333762015	-0.0369664637	0.1847235305	-0.0716051845	-0.0335562084	0.1133744663	0.0838420533	0.0239866112	-0.1154528894	-0.0721594687	-0.1194495582	-0.0683756205	-0.1108865286	0.1769148296	0.0563779392	0.0072622153	-0.0388992412	-0.0567055498	-0.0434130248	0.017879767	-0.1422794414	0.086535076	-0.1717593724	0.042623385	0.0774120056	0.0148199806	0.0344241342	0.0609537485	-0.0089151438	-0.1883676372	-0.1398988891	0.1417371955	0.0696607456	-0.0791370472	0.1798927067	-0.1300746666	-0.042421701	-0.0309708047	0.0177701324	-0.1334584894	-0.1037427683	-0.0570736764	0.0439296503	0.0138028886	-0.0196547357	-0.0734679586	0.1151014596	0.0064442653	0.323405842	-0.2010117488	-0.0640285123	0.1339596748	-0.0253283315	0.0901436734	0.1538107079	0.196909	-0.002759	7.612081000000063e-06	0.038773154281	0.0248883	0.0276467299999999	0.0007643416796928	0.0006194274768899	0.121453	-0.028224	0.014750831209	0.0007965941759999	0.000644632	-0.0001415659999999	4.1555041542400003e-07	2.0040932356e-08	-0.00182341	5.5050000000000064e-05	3.3248240281e-06	3.030502500000007e-09	0.00207094	-0.0001342	4.2887924836e-06	1.800964000000003e-08	0.0	0.0	-1.569118054	0.7986134425	-1.871209665	-0.9473287515	-0.1102221049	-2.013267258	-0.3004043017	0.6154934808	-0.1205054313	0.6614363158	-0.06940515765	0.04905543459	-1.56950057
62558.04441614777	328.1375813202176	3913508921.1727176	107674.2722746824	110847.8308203125	-146.4133035714185	12287241597.568624	21436.855462696352	59765.52598332485	-10.578705766289204	111.90901568972043	3571918096.063477	67980.25817959908	43392.356273070895	1.323995	34.476738	0.0859499499999999	0.0470378	-0.0101646573	-0.0424804224	-0.0719193993	-0.017342633	0.1297345094	0.0339648889	-0.0558296729	0.1602125879	0.0536129397	0.1304727909	-0.0484455973	0.1935443948	-0.0117699569	0.147836122	-0.0215952374	0.0341540273	0.1853472642	-0.0145809515	0.0749047291	0.2025116391	-0.0898099263	-0.0163066797	0.2049261692	-0.0166041666	0.1298570476	0.0615071687	-0.0261693049	-0.1053411239	-0.2852868973	-0.0568305328	0.1819420007	0.1105407416	0.2100237468	0.2270026635	0.0215756473	-0.0618861178	-0.0135151981	-0.1562078094	-0.002634992	0.0289822652	-0.159312517	0.011082254	0.0516649239	-0.1034914478	0.0735985754	-0.0098439642	-0.1286469964	-0.1638656698	-0.2048449363	0.0243965349	0.0190958383	0.2932073653	0.1447027274	0.041090285	0.1504441187	-0.0290333028	-0.0950382732	0.1002115923	0.05829586	-0.1309178347	0.0682730793	0.0773953905	0.088979858	-0.1014138681	0.2341812532	-0.1401674928	-0.0014004028	0.0250130684	-0.0067017595	0.0628211329	0.031076719	-0.141903252	-0.0105295109	-0.123624569	0.0137012132	-0.002448555	-0.0615162049	-0.0204478529	0.1295414197	0.0077351987	0.1512085936	0.16467	-0.0322389999999999	0.0010393531209999	0.0271162089	0.0249167	2.840000000000134e-05	8.065600000000762e-10	0.00062084193889	0.0888256999999999	-0.0326273000000001	0.0078900049804899	0.00106454070529	0.000485367	-0.000159265	2.35581124689e-07	2.5365340225000004e-08	-0.00161461	0.0002087999999999	2.6069654521e-06	4.3597439999999945e-08	0.0020179	-5.303999999999986e-05	4.07192041e-06	2.813241599999985e-09	0.0	0.0	-1.127731832	1.145404359	0.3974947411	-0.04001750845	-0.212747222	-0.7571480534	1.081557085	1.439323912	0.9995376191	-0.5233956567	0.938429945	0.7395447608	1.056999908
