global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	aroma_motion_01	aroma_motion_03	aroma_motion_04	aroma_motion_06	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_16	aroma_motion_19	aroma_motion_23
61978.10087005556	n/a	3841284987.4587817	n/a	111086.4180438702	n/a	12340192273.817492	n/a	59595.26821782904	n/a	n/a	3551595993.954984	68099.93474118174	40024.50934349799	n/a	n/a	n/a	n/a	-0.1675748101	-0.1022794095	0.0487762176	-0.0298680893	-0.0221563434	0.1150696478	-0.0669784463	0.1363782551	-0.0986109449	0.294831488	-0.1231436488	0.0659997657	-0.0563581921	0.2179450758	-0.1345623596	0.0455199458	-0.1665119059	0.2410233386	-0.1941605613	0.04418757	-0.2152934528	0.0652382959	-0.0920432922	0.0885832945	-0.0936240125	0.210936045	-0.125384538	0.1025707516	-0.016139405	-0.1747072848	0.1254967413	0.0292176886	-0.1174365046	-0.0460031229	0.0408545915	0.2933868368	-0.153325171	0.1640167873	-0.0610440909	0.1116820423	-0.294250069	0.0759056806	-0.067402066	0.2772157316	-0.1211924636	0.0116469437	-0.0516127536	0.098613307	-0.1524801955	0.0564348852	-0.0706534839	0.0419539183	-0.0212229173	-0.2016114335	0.1062317589	-0.2869870685	0.0572342698	0.0054556263	0.0056890265	0.2294296551	-0.1548563851	-0.0363763054	0.1076209235	-0.1971417875	0.0304114425	-0.0327307786	0.0649819439	-0.0759862262	0.0325386395	-0.129196091	0.1101838148	-0.1256672893	0.3793590897	-0.0516896529	0.1507636543	-0.1362591109	0.0373319081	-0.2293325835	0.0197725724	-0.095038971	0.0246216782	0.0361736014	0.0221471873	-0.1436310345	0.1643619509	0.0665389	n/a	n/a	0.00442742521321	-2.3524e-05	n/a	n/a	5.53378576e-10	0.0290283	n/a	0.00084264220089	n/a	0.00138844	n/a	1.9277656336e-06	n/a	5.75787e-05	n/a	3.31530669369e-09	n/a	0.00109378	n/a	1.1963546884e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3658587378	1.122804834	-1.388465835	0.2394633051	0.9492310074	-0.5580896962	-0.2391030112	-0.4751754373	0.8712351588	-0.2219427757	0.7953318592	4.02926292	-2.155972125
62030.50289674253	52.4020266869702	3847783289.622784	2745.9724009019374	110661.5293719952	-424.888671875	12245974082.948956	180530.38348770145	59738.69225918871	143.4240413596708	20570.455639940563	3568711352.838053	68046.26847411817	43430.17093098958	1.919738	48.089817	0.1183744709999999	0.0551972	-0.1444641451	-0.0063832226	0.0810422235	0.0558011307	-0.0401003634	0.1400133734	-0.0351688	-0.0279433059	-0.0770342367	0.1152624396	-0.0780371914	0.1146884162	0.1235919355	-0.1439198369	-0.2798439337	-0.1645041255	0.0250090134	0.0481418518	-0.0548929925	-0.1236812035	0.0571856453	0.2241146563	0.0076857987	0.2574516423	-0.2470010126	-0.1011857523	-0.1423184063	0.0199555753	-0.0788899021	-0.0933738619	0.0790993806	-0.1859079624	0.0792801071	-0.1216696932	0.0986891673	-0.0462223887	-0.1006077828	0.0795382832	0.0658401569	-0.1897790649	-0.1601311687	0.2206893531	-0.0473059303	-0.0936403512	-0.0948871449	-0.096258917	-0.0620863273	0.1329467944	-0.0674495679	0.0229431178	-0.0132243513	-0.1684541763	0.0227967902	0.2070962405	-0.0360825094	-0.1487040728	0.0802268819	0.0562061886	0.074642948	-0.1132657883	-0.1065761348	-0.0878644832	0.1308329815	-0.1732865068	0.0478618313	0.12644701	-0.0242203552	-0.0559579954	-0.0856105555	-0.1873760631	-0.0095962128	-0.1864774901	0.2352727894	0.1239505127	0.0711001124	-0.2393582421	0.0998296281	-0.1697630449	0.003026093	-0.0606228868	0.1453412552	-0.0520041061	-0.0903578042	0.061349204	0.1640657595	0.073892	0.0073531	5.406807961000002e-05	0.005460027664	0.0404953	0.0405188239999999	0.0016417750983429	0.0016398693220899	-0.000122632	-0.029150932	1.5038607423999997e-08	0.0008497768364686	0.000844208	-0.0005442319999999	7.126871472640001e-07	2.9618846982399986e-07	0.000238263	0.0001806843	5.6769257169e-08	3.2646816266490014e-08	0.000991664	-0.0001021159999999	9.83397488896e-07	1.0427677455999994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3806626027	0.971355326	-1.084833174	0.3864011439	1.29801096	-0.9596550843	1.025622132	0.5938414411	-2.442911206	-0.8071429759	0.5417999205	2.099595693	-1.705742838
61938.55590669172	-91.94699005081202	3836384707.806376	8454.248979404125	110461.0473525498	-200.4820194454078	12201642982.222248	40193.04012090887	59654.34425234427	-84.34800684444053	7114.586258629787	3558640788.1772	67900.73756429976	40304.253779979415	1.95043	48.858646	0.0790015819999999	0.0542451	-0.1784655607	-0.0694718025	-0.1125296678	0.0778583324	-0.0881026459	0.1991054174	-0.0690845918	-0.0192109854	-0.175411993	0.0840728911	0.0633385767	0.0181611749	0.068495578	0.0916448079	0.0447854275	-0.0849335913	-0.1032819771	-0.013209221	0.0788837585	-0.144410727	-0.0918689574	0.100836271	0.1289633306	0.1634503084	0.056920709	-0.1614276453	0.0293175635	-0.0245348733	0.2575029545	0.0347932674	-0.0313885593	0.0786828145	0.1953663479	-0.0729124198	0.086500474	0.0153896189	0.0376216027	-0.0739947139	-0.1356332891	-0.043046834	-0.1586197347	-0.1009832647	-0.1238073458	-0.06209073	-0.1397758972	0.0735842149	0.013173298	0.1433720223	0.0514870725	-0.0761404874	-0.0633826441	-0.080391711	0.2180747173	0.1347097821	0.1188130047	-0.0227739172	-0.1948120089	0.0317358513	-0.0344091108	-0.0611575661	-0.1365969561	0.0026892273	-0.0149130369	-0.1982102889	-0.1505849165	0.1840500238	-0.12370179	-0.1360143027	-0.0735459278	0.01239158	-0.0195646945	-0.1683022694	0.0830060523	-0.0852405866	0.0283350332	-0.2745425326	0.1831572807	0.0575807855	0.0653576138	0.0715876269	-0.1170223112	0.109273597	-0.1213870683	-0.0277140747	0.1634739106	0.0739038999999999	1.1899999999898103e-05	1.4160999999757483e-10	0.0054617864352099	-0.00586745	-0.0463627499999999	0.0021495045875624	3.4426969502499995e-05	0.0271433	0.027265932	0.0007367587348899	0.0007434310478286	0.000844208	0.0	7.126871472640001e-07	0.0	0.000339049	0.000100786	1.1495422440100001e-07	1.0157817796000002e-08	0.000998098	6.43400000000004e-06	9.96199617604e-07	4.139635600000052e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2064947393	1.767949194	-1.217928431	1.885961928	0.4639192721	-0.3238207452	0.2690894027	0.7696346113	-0.2370794182	-1.81311373	-1.337922918	1.715079017	0.710859738
62159.956785680166	221.4008789884465	3863860227.5976257	49018.349216856725	110453.0640882555	-7.983264294292894	12199879366.484278	63.732508792531824	59732.36201754019	78.01776519591658	6086.7716861651725	3567955072.1944776	68079.2391679018	51932.77750021002	3.076487	77.06658899999998	0.1554737	0.0882209999999999	-0.044196406	0.1729094469	0.0602558364	0.1820798166	0.0538409493	0.0781873698	0.0581647109	0.1826092651	-0.0562289251	0.1621056698	0.0162314333	0.1490712123	-0.0101971238	0.0181011424	-0.1689615819	0.0840000519	-0.1162919754	0.0214436624	-0.0663041904	-0.0944467362	-0.1050286407	0.188977249	-0.2262095043	-0.1605545085	0.046776351	-0.009366978	0.1169851749	-0.2415080655	0.1887849651	-0.1348361101	-0.2634432455	0.0129953944	0.0519884808	0.0575178024	-0.0068808507	0.0859198046	0.1764050787	0.2254108939	-0.0663726285	-0.1148052826	-0.1730511083	-0.0084073095	-0.0845342475	0.0612004218	0.0501750041	0.0823129052	0.1799751742	0.3444744784	-0.0636885763	-0.0096506043	-0.0103730882	0.0550196592	0.0394688053	-0.1104057254	-0.0036534254	0.2613315265	-0.0879706847	0.0455425244	0.0472227896	-0.0071291622	-0.0789787319	-0.1919977743	0.0569869226	-0.1388254324	0.1071671174	-0.0869540451	-0.0612072964	-0.0714153119	-0.1023374066	-0.078916029	0.0074849719	0.2312750426	-0.0901495102	0.0072989612	-0.0023353234	-0.0591617004	0.1017791341	0.1733803424	-0.0647257145	0.2263806773	-0.1524940145	0.0889171399	-0.1229246111	0.0755001224	0.1625874706	0.0739367999999999	3.290000000000237e-05	1.082410000000156e-09	0.0054666503942399	0.05569	0.06155745	0.0037893196505025	0.0031013761	-0.0144819	-0.0416252	0.00020972542761	0.00173265727504	0.00111959	0.0002753819999999	1.2534817681e-06	7.583524592399995e-08	-0.000430732	-0.000769781	1.85530055824e-07	5.92562787961e-07	0.000998098	0.0	9.96199617604e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1896431486	2.668443209	-0.4377494487	-0.785893222	-0.5857427718	-0.9528056573	-0.8797500575	-1.388170258	-0.6719148914	-1.435044313	0.5767855204	2.208577326	0.396217756
62400.8257419783	240.8689562981308	3893863053.280741	58017.854108150845	110652.85255515968	199.7884669041814	12244053778.593908	39915.43150792319	59759.24310061537	26.881083075182687	722.5926272948731	3571167135.958446	67992.13664168368	52719.612031670025	1.34095	33.591068	0.04641408	0.0305143	-0.0398351768	0.1856281748	-0.020509395	0.1029590344	0.0326272329	0.1170025187	-0.0615522632	-0.0099301826	-0.056431725	0.016044883	0.0626359994	-0.0511885517	0.0060842572	-0.0485072978	-0.0538842715	-0.0245548336	-0.0540135356	-0.0765031478	0.0884410622	-0.2238622758	-0.0483370916	0.0223922581	-0.0965758016	-0.1708849206	0.1675468506	-0.0339033318	-0.1531252912	0.0696896143	-0.1268496361	-0.1116122182	-0.1784741153	0.0137207852	0.2892645285	0.0969913669	-0.1030489607	0.0556772507	-0.1046628848	-0.0161595487	-0.0406509634	-0.1366316839	-0.0698063943	-0.0622200134	-0.0031798647	-0.142163764	-0.0975223612	0.1153914427	0.0166948188	0.0567002542	-0.0807447941	-0.0867212312	0.0766575799	-0.1860709958	-0.0629321575	-0.0762793426	-0.0123984727	0.2003612806	0.1273637064	-0.2269541403	-0.0526938615	0.0255038212	-0.0676581972	-0.1370790987	0.0317698413	-0.091590167	0.0827837915	0.1035387452	-0.1026638397	-0.1351257859	-0.0407464323	0.0301157104	-0.0297239822	0.2058172894	-0.2513235712	0.1567893433	0.1233444346	-0.0669049633	0.1471814477	0.0180094791	-0.0157780623	0.1220542228	-0.1257451823	0.1475633483	-0.0671506742	0.121723167	0.161408037	0.0592462	-0.0146905999999999	0.0002158137283599	0.0035101122144399	0.0556873	-2.7000000000013125e-06	7.290000000007087e-12	0.00310107538129	-0.00620462	0.00827728	3.84973093444e-05	6.851336419840002e-05	0.00065072	-0.0004688699999999	4.2343651840000004e-07	2.1983907689999998e-07	-0.000430732	0.0	1.85530055824e-07	0.0	0.000998098	0.0	9.96199617604e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3673508648	2.329012312	-0.8194848307	-0.1963775314	-0.7164786299	-0.9681375147	-0.01749556007	0.3353015835	-0.9903663912	-1.258332648	0.1479056298	0.354137531	1.10691666
62253.14546050249	-147.6802814758048	3875454119.726482	21809.465536772936	110681.83510581216	28.982550652479404	12250468622.390194	839.9882423235343	59726.778526352144	-32.464574263227405	1053.9485820926072	3567288073.13592	67905.0695060283	40178.93805889827	2.958748	74.11721	0.14203252	0.082848	-0.1649663893	0.06520722	-0.0518466973	0.1248798036	0.009813493	0.1808763219	-0.1266746143	-0.0775371955	-0.0525293364	-0.1485206992	0.1143526135	-0.0945234825	-0.1713863451	0.059369005	0.0322568387	0.0312237237	-0.0984566008	0.0692423721	0.0436136343	0.0085676958	-0.2141372615	-0.1100248995	-0.0580636991	-0.0448970144	-0.0824808382	-0.1587894262	-0.0196169665	-0.0017132642	0.1698708663	-0.2508688672	-0.1865133079	0.0626196704	-0.0229771636	-0.0039016807	-0.0361785858	-0.1251019691	0.0892407714	-0.0851945751	-0.1305337204	-0.0762747142	-0.0524983093	-0.1599686184	-0.0026573266	-0.0522984574	-0.1248313512	0.0824309414	-0.0313831293	0.1230181467	0.1317921243	0.1611570995	0.0754049556	-0.0495655863	0.1299481154	-0.0481420548	-0.0848271021	0.1575882486	-0.0930688899	0.0892816612	0.1105725279	0.1296999539	-0.1237363053	0.044700267	-0.0462577439	-0.0480794611	-0.0946867163	0.0042429705	0.0344420881	-0.1657092347	0.0252163778	0.160241357	-0.0730882481	-0.0535763881	-0.0383261265	-0.1246887461	0.0455010594	-0.0223701748	0.0606293077	0.0345313401	0.2849153917	0.0069263468	-0.0301092364	-0.0914331272	0.0276568498	0.0866321205	0.1599377353	0.0443439	-0.0149023	0.00022207854529	0.00196638146721	-0.0162973	-0.0719846	0.00518178263716	0.00026560198729	0.0275409	0.03374552	0.00075850117281	0.0011387601200704	0.000607121	-4.359900000000007e-05	3.6859590864100006e-07	1.900872801000006e-09	-0.000430732	0.0	1.85530055824e-07	0.0	0.000613695	-0.0003844029999999	3.7662155302500003e-07	1.47765666409e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9425414359	1.806110895	-1.639924639	0.2847532587	-1.324575376	-0.1617306857	0.8043387206	-0.6484676163	0.5128003336	-0.1837281227	-0.4740898142	-0.1900910679	-1.216191401
62256.56305407709	3.41759357459523	3875879643.306276	11.679945841114604	110930.30335679946	248.4682509872946	12305532202.831553	61736.47174868522	59676.47007650285	-50.308449849297176	2530.940126239249	3561281080.7917395	68002.59796685059	45077.14079642347	2.074331	51.962387	0.1360269445	0.0637885	-0.1371734687	-0.0100046325	-0.0746739596	0.0369072353	0.2176258013	0.0479908666	-0.111127301	0.1187678158	0.00702922	-0.0853190651	-0.0768522889	0.0692561841	-0.1758235581	0.0466343208	-0.0461424477	-0.0816153232	-0.1789710203	0.0481126675	0.0004854584	-0.0872846287	0.0939910934	-0.1818942038	-0.1557439795	-0.1035020674	-0.2294339544	0.2881184866	-0.1146714239	-0.0620505806	0.0696069676	0.0318443496	0.1475952082	0.0266422118	-0.0078934688	0.0233025711	0.0711480617	-0.0791478975	-0.1041018846	0.0548042234	-0.0142907797	-0.001639991	-0.0949239663	-0.0470247049	0.1111062862	0.0833485228	-0.1121943676	-0.3019108097	0.1078944364	-0.0077664878	0.0618849455	-0.0668766005	-0.0236886493	0.0592317393	0.0376440251	-0.2884770263	-0.2943422749	0.0339919877	0.0928379909	-0.1325650237	-0.1277189447	-0.0128358105	-0.0734086255	-0.0204988015	-0.0380338366	-0.075298072	-0.0482908575	-0.1975607202	0.1421926706	-0.141067054	-0.1299167191	-0.0743633834	-0.0895636834	0.0179276515	-0.1100590651	-0.056858265	-0.1643770417	0.1009911918	-0.1861865031	0.0302413943	0.0652007212	-0.0532649245	-0.1011067586	-0.4157642701	-0.1401016681	0.1284057001	0.1581792149	0.0358192	-0.0085246999999999	7.267051008999994e-05	0.00128301508864	0.0304033	0.0467006	0.00218094604036	0.00092436065089	3.19555e-05	-0.0275089445	1.02115398025e-09	0.000756742027504	0.00102329	0.000416169	1.0471224241000002e-06	1.731966365610001e-07	-0.00016545	0.000265282	2.7373702500000004e-08	7.037453952400002e-08	0.000998098	0.0003844029999999	9.96199617604e-07	1.47765666409e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8159901791	1.634971929	-0.9472143109	1.555632167	0.235574425	0.4551825442	0.6688104853	-2.190671627	0.7720048023	0.1553354305	0.2133509117	0.9178056764	-1.734483555
62245.93707470825	-10.625979368836852	3874556682.308539	112.91143754694642	110929.37992573832	-0.9234310611354886	12305327330.708796	0.8527249246698144	59704.074757723545	27.60468122069869	762.0184252963952	3564576542.675842	68029.48074821268	50545.13555895077	2.242176	56.166943	0.0704055555	0.0353841	-0.0713163232	0.1236945849	-0.0426989446	0.0281108901	0.0410835778	0.0766009791	0.1040338476	0.0112774205	0.1906238667	0.0817581582	0.0419037777	0.0090410679	-0.0978600685	0.0532596853	-0.0537550555	-0.0105559161	-0.0911583169	0.1923965995	-0.1836762029	-0.0728340217	0.2123785136	0.0590608685	-0.0784491866	0.068872283	0.1403707768	0.0475684196	-0.1930851944	0.0016747351	0.0830737966	0.1680783402	-0.0953408849	-0.0921108804	0.0374252346	0.2384857097	0.074495628	-0.059116066	0.1495840521	0.0800044939	-0.0325068142	-0.0099266975	-0.0987769563	0.0034498139	0.0109289059	0.076227493	-0.068313437	-0.1185682313	-0.1817532599	-0.1542379376	-0.1632770129	-0.104069366	0.2778815949	0.0767475313	0.0064200041	0.0490071404	-0.1637756603	-0.0348795539	-0.1895878594	-0.2247694777	-0.1342911077	-0.0031642982	-0.0476474811	-0.1290309622	-0.051828915	-0.1132293365	0.0984457343	0.1006343847	0.1216130254	0.0132474623	-0.2053351613	0.0161758618	-0.0702360742	0.0654230234	-0.1117293388	0.0897512947	-0.1065938479	0.1273227116	-0.1084521755	0.1219375052	-0.0517603919	-0.0370468083	-0.1470708373	-0.0371916634	0.0516045368	-0.0886553751	0.1561356449	0.0598765	0.0240572999999999	0.0005787536832899	0.0035851952522499	0.037236	0.0068326999999999	4.668578928999996e-05	0.001386519696	-0.0140235	-0.0140554555	0.00019665855225	0.0001975558293124	0.00121015	0.0001868599999999	1.4644630224999998e-06	3.4916659599999945e-08	-0.00023779	-7.234e-05	5.6544084100000015e-08	5.2330756000000005e-09	0.0012481	0.000250002	1.55775361e-06	6.250100000400002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3963403059	1.98562583	-1.026038499	-0.001083373358	0.109021966	-0.3986960062	0.00604261991	0.07509973438	0.1427879452	-1.133272069	1.679770444	0.8513186709	0.5588292832
62245.52986129832	-0.4072134099333198	3874505987.713781	0.1658227612295219	110762.13483001372	-167.24509572460374	12268250512.10214	27970.92204393187	59754.30768586738	50.232928143836034	2523.3470699037944	3570577287.0173097	67954.19382099442	41179.47906060988	2.741635	68.678474	0.1024431	0.0502243	-0.165603364	0.0336340692	-0.1526408664	0.0406632484	-0.0800779374	0.1464542639	-0.0424432075	-0.117038146	-0.0618913427	-0.1107258859	0.1094887951	0.2225665451	-0.0049890405	-0.0616524651	-0.0703977465	-0.0374118616	-0.0732827981	-0.0653836714	0.0544324113	-0.0496397386	0.0187466207	-0.0568625431	0.118343825	0.1223654486	-0.0496160459	0.1165382262	0.1282633923	0.0290425356	-0.0904042941	-0.0049370502	-0.3188610281	-0.0083537911	0.0425053603	0.0473863246	0.0915180962	0.1084416268	-0.1059312759	-0.0802139109	-0.0288372116	-0.1435189837	-0.0808172062	-0.0442466839	0.0624212642	-0.1015578219	-0.0756042446	-0.0008564833	-0.048530751	-0.007769861	0.0048106061	0.0875659085	-0.0580719986	-0.0826528674	-0.1466109383	0.0901109234	-0.0611593868	0.0637163883	-0.1807650818	0.077396394	0.067797539	0.3437424542	-0.1065071415	-0.0735213196	-0.1213079066	-0.0361599964	0.0177256822	0.2017275499	0.0229102846	-0.0438028047	-0.1254154937	0.0665072716	-0.0573083446	0.0180770513	0.0298732593	-0.0266279435	0.1206423189	0.1292479725	-0.3369889356	0.1181615086	0.0860684166	-0.1990225577	0.2350705718	0.1012429046	0.0766856962	-0.2490399988	0.1538107079	0.0796739999999999	0.0197974999999999	0.0003919410062499	0.0063479462759999	0.0146773	-0.0225586999999999	0.0005088949456899	0.00021542313529	0.010414	0.0244375	0.000108451396	0.00059719140625	0.000698414	-0.0005117359999999	4.877821153959999e-07	2.618737336959999e-07	-0.000430732	-0.000192942	1.85530055824e-07	3.7226615364e-08	0.00123979	-8.310000000000088e-06	1.5370792440999998e-06	6.905610000000146e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3775875788	1.915404906	-1.572497943	0.8257461525	0.5669574681	-0.9470219478	0.2718706382	1.231922066	-1.287702958	-0.5945169315	0.07066976061	0.3302505763	-0.1708147174
61943.748039979975	-301.7818213183418	3837027921.240523	91072.2676782156	111299.80586796017	537.6710379464494	12387646786.24562	289090.1450464122	59597.09263804002	-157.21504782736156	24716.571263359583	3551813450.907124	67969.2707269455	40326.117941448254	1.2999	32.562756	0.12657901	0.0604728	-0.1717446611	0.1010081317	-0.0491705813	-0.1102834078	0.099638844	0.1641555109	-0.0143416689	0.1065915448	0.1271429275	-0.2100189363	-0.1295220371	-0.0469954807	-0.0149848856	0.2041388589	-0.0487489076	-0.0029434984	-0.1574021229	-0.1004889571	0.0803149784	-0.0984166705	0.0742954448	0.1960416453	0.24765216	-0.1790520984	-0.0878828578	0.0296773618	0.2090373192	0.0438861481	0.0573236126	0.0511744642	0.0454423126	-0.1336012246	-0.2760920674	-0.0916934125	0.0623713288	-0.0199220374	-0.0388002505	0.0202171244	-0.1168469265	0.1376482256	-0.1478391227	-0.1128254266	0.1799255816	-0.0314579078	-0.0001805134	-0.1581256985	0.0955550127	0.1752677454	0.2108622293	0.0270969343	0.1143325805	-0.0878154004	-0.2719307886	-0.0081731734	0.1717189878	-0.1167047308	-0.1058811248	0.0583172793	0.0646537172	-0.241542568	-0.1228852513	-0.025783445	-0.1639140636	-0.1428551513	-0.1853094312	-0.205017094	0.059338021	-0.1259826302	-0.0246532495	0.0259803409	0.0250999776	-0.0129340192	-0.0042875771	0.0887216999	-0.1237376701	0.1793691274	0.0341804939	0.0625250685	0.0372516744	0.0662268211	0.2703978325	-0.1932323933	-0.0459757031	0.1221588427	0.1512085936	0.0620552	-0.0176187999999999	0.0003104221134399	0.00385084784704	0.0580612	0.0433839	0.00188216277921	0.00337110294544	0.0249238	0.0145098	0.00062119580644	0.0002105342960399	0.000988138	0.000289724	9.76416707044e-07	8.3939996176e-08	9.34642e-05	0.0005241962	8.735556681639999e-09	2.7478165609444005e-07	0.00103238	-0.0002074099999999	1.0658084644e-06	4.301890809999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.773702662	2.111417119	-1.473704505	-0.2961757572	1.756072824	0.6435409392	0.1022500658	-1.791491405	1.212551646	-0.2370622394	-0.0863911379	0.1261239076	-0.4343249012
