global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	aroma_motion_03	aroma_motion_06	aroma_motion_08	aroma_motion_09	aroma_motion_11	aroma_motion_14	aroma_motion_15	aroma_motion_16	aroma_motion_18	aroma_motion_22	aroma_motion_23
65216.90951725828	n/a	4253245286.982254	n/a	96184.00510352167	n/a	9251362837.754284	n/a	64995.40201712571	n/a	n/a	4224402283.367788	70550.30232420498	67865.90409542703	n/a	n/a	n/a	n/a	-0.112590828	0.2153605258	0.0165897245	-0.1438209434	-0.1630069076	0.1309102534	-0.1265502969	0.2026421237	-0.0675984571	0.0035424456	-0.1411534253	0.1597765592	-0.0558795563	-0.0260114689	0.2905200673	-0.1455300307	0.0365466984	-0.037017912	0.1592643367	-0.0007984704	0.0768856634	-0.1072666542	0.0562328855	-0.1662512974	0.0722824529	-0.0263865593	0.0508726998	-0.0117875534	-0.0632323896	0.0148116164	0.0656749165	-0.0355028294	-0.0043877712	0.0995180003	0.1147424605	-0.0123477238	-0.0109256994	-0.291979267	0.0259414662	-0.0384802246	0.0257959434	-0.0443473141	0.1396585716	-0.0391762973	0.0202191394	-0.0726125292	0.1856179569	-0.0077147328	0.102099567	-0.0717766782	0.2569687525	-0.0548511264	0.0615651328	-0.0527135704	-0.059419212	0.0861101429	-0.0872679808	-0.0560340001	0.1206482485	0.0145726638	-0.2245373246	0.098387907	-0.0499112217	0.229182033	-0.0877713286	0.2543461455	-0.0128830706	0.0888966793	-0.1035188396	0.1285686795	-0.1196824854	0.0976026267	-0.1130336593	0.0274221622	-0.0363700111	0.071149504	-0.04556089	0.0570720648	-0.1351278713	0.1093093252	-0.0313274278	-0.0545280525	0.1443540989	-0.2324784416	0.1643619509	-0.0616383	n/a	n/a	0.00379928002689	-0.0522521	n/a	0.00273028195441	n/a	-0.0516091	n/a	n/a	0.00266349920281	-0.00107935	n/a	n/a	1.1649964225e-06	0.001483	n/a	2.199289e-06	n/a	-0.00143534	n/a	2.0602009156e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1903820747	0.9149529374	0.4467028401	-0.6060158504	1.809182395	1.314385486	1.310540348	-0.9468847311	-0.4406389564	0.434586726	1.451532468
65096.09097614887	-120.81854110940913	4237501060.3750505	14597.119875805984	95682.12441950465	-501.8806840170291	9155068933.429567	251884.22098940104	64949.69570974576	-45.70630737994361	2089.066534309888	4218462972.788567	70481.69794109794	60032.22953769224	2.040562	52.615166	0.1353943799999999	0.0735085	-0.0061181087	0.1938257389	0.1022012929	0.2141188082	-0.0813709363	-0.2078989108	-0.0966723931	0.0090269027	-0.0326028151	-0.0136966216	0.0081210098	0.2983657033	0.1186024764	-0.2059225092	0.2471896805	-0.0749738281	0.0161390672	-0.0930451793	0.1102567483	0.1042574075	-0.010707432	0.14257041	0.1220584877	-0.0454728957	-0.2407809714	0.1096029925	-0.0458930143	0.1665394998	-0.0581632986	-0.126962804	0.0481380512	0.0249539165	0.0452492835	-0.0760363677	-0.0075018555	-0.0964064846	-0.0301679639	-0.1190915713	0.2159761586	-0.1670923402	0.0030783205	-0.0199723772	0.1795728417	-0.0314452256	0.1422340087	0.0382321927	-0.084926218	-0.079381325	0.1776236164	-0.1185372438	0.0413166468	-0.0696669779	0.0207777063	-0.0510014752	0.0849106243	0.1526044509	0.038410932	-0.2857295231	0.0223693098	-0.0275009664	-0.2096316663	0.0810712398	-0.1904426023	-0.1361340388	-0.0797810305	0.1779691874	0.1106519951	0.1799826484	0.1217788989	0.1257453227	0.0956472128	0.0358076345	-0.0310629398	0.0680817207	0.030189793	0.2669299493	-0.0870733875	-0.0152703793	-0.1295014967	-0.0541567559	-0.0979852158	-0.0227551126	0.0119605297	-0.175955381	0.1640657595	-0.0494829	0.0121553999999999	0.0001477537491599	0.00244855739241	-0.109048	-0.0567959	0.011891466304	0.00322577425681	-0.00714882	0.04446028	0.0019767164976783	5.11056273924e-05	-0.000673874	0.000405476	1.64410786576e-07	4.54106167876e-07	0.00151718	3.4179999999999974e-05	2.3018351524e-06	1.168272399999998e-09	-0.00143534	0.0	2.0602009156e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.212246482	0.7789698666	-0.3776023498	0.3045572373	0.9639100908	-0.3005907694	0.2899701024	0.5496042333	1.19998283	1.892816388	-1.469743488
64881.04750552031	-215.0434706285596	4209550325.413584	46243.69425997617	95886.15698468944	204.0325651847961	9194155101.292507	41629.28765588808	64839.87421875	-109.82149099576054	12060.759884531912	4204209288.7033215	70502.46526424309	61026.0371809555	1.277918	32.950661	0.05567313	0.0286128	-0.0003252651	0.1885720773	-0.1818473603	0.0126345119	0.0351624198	0.0973389079	-0.1088060116	0.1041971162	-0.0203760858	0.3188995665	-0.2068515957	0.2032250834	0.2233646914	-0.2521963392	0.1841170466	0.0547514323	0.1031597521	-0.0578818007	0.1216382254	-0.0375556524	0.1041050787	0.000864966	0.0681543945	-0.2787786376	0.0766424792	-0.0672123743	-0.0092183752	0.0562717002	0.0250815594	-0.137210631	0.0287126696	0.2064397174	-0.1663198872	0.0140208447	0.1049774279	-0.0380996308	-0.0123155231	-0.1606145133	0.0225450256	-0.3073056161	-0.2233348048	-0.2114432503	0.120007092	0.3074043971	-0.0411033933	0.0362747653	0.0900392114	0.0043957396	0.0644339388	-0.0296797105	0.0285332291	-0.1019007623	-0.0907660527	-0.0176714687	-0.0415583747	0.1446283769	-0.0452794942	0.1374700184	0.1050226895	-0.035362167	-0.1996321099	0.0880571472	-0.1738651781	0.0887372042	-0.0402490544	0.2202477411	-0.1715041267	0.0975380095	0.2003946083	0.1807118003	-0.0735375062	0.0935776322	-0.088175902	0.093004127	0.1140420147	-0.1072959019	0.068611753	-0.0694527873	0.012725531	-0.08418951	-0.0647540014	-0.0928094494	-0.1272622656	-0.0186779933	0.1634739106	-0.061574	-0.0120910999999999	0.0001461946992099	0.003791357476	-0.109053	-4.999999999991123e-06	0.011892556809	2.4999999999911228e-11	-0.0195723	-0.01242348	0.0001543428553104	0.00038307492729	-0.000466713	0.0002071609999999	4.291567992099999e-08	2.1782102436900001e-07	0.00163301	0.00011583	2.6667216601000003e-06	1.3416588900000033e-08	-0.00173542	-0.00030008	3.0116825764000005e-06	9.004800640000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.789225175	-0.7911549434	1.902284825	-0.1239783044	1.551283103	0.4011925346	-1.368537636	-0.6435647757	-0.5346389391	0.2208456362	-0.05559282932
65134.190750375565	253.1432448552514	4242462804.70631	64081.50241584576	95152.65624092976	-733.5007437596796	9054027989.70455	538023.3410960032	64743.32573269774	-96.54848605226287	9321.610158984002	4191698226.9302015	70341.1944233395	67275.35372167458	1.917251	49.435627	0.13601345	0.0878827999999999	-0.0955602075	0.2023423719	-0.049927593	-0.1221847726	0.0593787929	0.0458161261	-0.1443511983	0.1152937019	0.0164514615	-0.2239030626	-0.0160976062	0.1173996906	0.0966306591	-0.2304423368	0.1050556273	-0.1164626507	0.196034303	0.1810472247	-0.123518024	-0.0869591842	-0.1921482384	-0.1163332241	-0.0281340308	-0.0486698583	-0.077888127	-0.1086435116	-0.0717459314	0.1755176142	0.0021019078	0.1059224197	-0.0425442192	0.1521978839	0.0456791567	-0.0142399527	0.020870482	-0.097195794	-0.1468297614	-0.0802194539	0.0890223412	-0.1770075431	0.0845169674	-0.3025586528	0.0368219013	-0.0610673979	0.0401266447	-0.2972328432	0.0284746151	0.0788452003	-0.1562246662	-0.1638324581	0.047684686	-0.0218996772	0.116804569	0.0870433328	-0.0005752782	-0.2109234577	-0.0678867982	0.0018575968	-0.0657009068	-0.0384928292	-0.1366748597	0.1876522928	-0.0829516301	-0.1303512228	0.1005641165	0.215806347	0.0634234273	0.0973413963	-0.193743317	0.0584012152	-0.0364876902	-0.0443230105	-0.1041583125	0.0537111017	0.2781655061	-0.0504015152	0.0196215721	-0.0215800296	-0.0622174463	-0.1890511328	0.060369227	-0.0395343682	0.0023750284	-0.0290328246	0.1625874706	-0.0616458	-7.18000000000038e-05	5.155240000000546e-09	0.00380020465764	-0.135248	-0.026195	0.018292021504	0.000686178025	-0.0198356	-0.0002632999999999	6.932688999999872e-08	0.0003934510273599	-0.00200762	-0.0015409069999999	2.3743943826489994e-06	4.030538064399999e-06	0.00114288	-0.00049013	1.3061746944e-06	2.402274169000001e-07	-0.00157679	0.00015863	2.4862667041e-06	2.5163476900000036e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2027740835	-0.157450434	-0.7496201602	1.658975489	-0.5431398722	0.9481756768	1.149706354	0.246774463	1.751702479	-0.1801212238	1.628495806
65247.98638747432	113.7956370987522	4257299727.6200337	12949.447022710909	95556.1872021938	403.53096126404125	9130984912.620708	162837.23669868117	64810.8455022952	67.51976959745662	4558.919286493627	4200445694.722377	70352.827919915	65496.16299390543	1.241949	32.023212	0.09121698	0.0435662	-0.0734797012	0.1390652962	0.0744881788	0.0032872736	-0.0692459108	-0.0308673429	-0.0013415783	-0.1333787929	-0.2543571659	-0.1150401762	-0.1168361116	0.0024563243	0.0267232634	0.0239973584	-0.0304519313	-0.0983164677	-0.0535795601	-0.0828645449	-0.1265736507	-0.1630544059	-0.1329518415	-0.091250821	0.0623873288	0.0362090393	-0.0197200309	0.1699249741	0.1772355568	-0.2280471202	-0.1092543805	0.1003236937	0.0242982317	-0.0105763016	-0.0464040965	-0.1435367297	-0.0574423431	-0.087136314	-0.1305402258	0.0181085086	0.0462609134	0.0276253666	0.0615516089	0.0162667437	0.0519949225	-0.1746350188	-0.0790546335	-0.0650313165	0.1767493119	0.0791133931	-0.0190573114	-0.0752210809	-0.1429597028	0.1641347777	-0.1616969525	0.0799071013	0.1846301669	-0.0001462131	0.1948076115	-0.0051942843	0.0909244318	0.1345474766	-0.1060331344	0.1480498109	-0.1152600054	-0.0366535324	-0.0780931385	0.0342513963	-0.0554869124	0.1326753872	0.0649077327	-0.0748815225	0.0309529917	-0.1611228818	0.0134024558	-0.1335462392	0.0965039131	0.0536820154	0.0209507501	0.119579714	0.0501959374	-0.0836389376	0.1616750977	0.0662824976	0.0117565065	0.3729238702	0.161408037	-0.0615508	9.499999999999786e-05	9.024999999999594e-09	0.00378850098064	-0.11142	0.023828	0.0124144164	0.000567773584	-0.00613812	0.0136974799999999	0.0001876209583503	3.76765171344e-05	-0.00145459	0.0005530299999999	3.058421809e-07	2.1158320681e-06	0.0012559	0.0001130199999999	1.5772848099999997e-06	1.2773520399999982e-08	-0.00198267	-0.00040588	3.9309803289e-06	1.6473857440000013e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002765351211	0.2860490287	-0.7855754455	0.4538545534	0.6378463806	0.1890461426	0.7958391689	-0.3621319845	1.122073505	0.1204330237	-0.4577418543
65351.75864233895	103.7722548646343	4270852357.646524	10768.68087969062	96161.09017783718	604.9029756433738	9246955264.190134	365907.609942208	64835.08183704096	24.236334745764907	587.3999219087713	4203587836.815799	70433.03924831527	68336.67826100295	1.161291	29.94346	0.15183418	0.0808239999999999	-0.1094314989	0.0461782706	0.1320308593	0.0038624051	-0.1770108925	0.0104329359	0.0251081107	-0.0305280204	-0.2472241262	0.0200242021	-0.0906395532	-0.0556211161	-0.2003210775	-0.0095502889	0.0414164436	-0.0627393277	-0.0629546379	-0.0646908953	0.0822687706	0.034905192	0.0493983635	-0.1555213221	-0.0552793344	0.0711523523	0.2580932205	-0.0093824199	0.0491417025	-0.1115092848	0.2662920205	0.145323964	-0.1131435671	-0.0604383229	0.0798277735	-0.0980870598	-0.0479848619	0.0022428977	-0.1836628264	-0.1341520799	-0.0036045527	0.0802749501	-0.1671599842	-0.0033465827	-0.0755858194	-0.1041126871	-0.0081825145	0.0320585785	0.1866475292	0.0826588427	-0.0984492884	0.1075912615	0.0568880694	0.2647174457	0.1031274777	0.109389526	0.02659924	-0.0811787838	0.0271064726	0.0683166206	0.0365476411	0.2520392915	-0.0615871034	0.1591288075	-0.013151382	0.0650634876	-0.1064489092	0.0601170309	0.1885108848	-0.1048281194	-0.1570340639	-0.0103859136	-0.0256879827	0.0064530687	-0.0680806609	-0.0777442625	0.033349008	0.0479477782	-0.1304174794	0.0051467773	0.1656665424	0.0990968704	-0.0148949745	0.0415846149	-0.0188481387	0.4250585486	0.1599377353	-0.0775586999999999	-0.0160078999999998	0.0002562528624099	0.0060153519456899	-0.0381233	0.0732967	0.00145338600289	0.00537240623089	-0.0196467	-0.01350858	0.0001824817336163	0.00038599282089	-0.00192083	-0.00046624	2.1737973760000013e-07	3.6895878889e-06	0.00140077	0.00014487	1.9621565929e-06	2.098731690000002e-08	-0.00161336	0.00036931	2.6029304896000005e-06	1.363898761000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7529760391	0.07845224414	-0.3535425691	0.453711695	2.036689151	0.6763593608	0.3919500165	1.208580107	1.249115684	0.6539217731	1.595408783
65003.7026408094	-348.05600152954867	4225481357.014772	121142.9802007372	95102.1439190088	-1058.9462588283786	9044417777.99186	1121367.1790866195	64856.10699152543	21.02515448446502	442.0571210956196	4206314614.096193	70346.18354832848	61852.144854896105	1.803198	46.494823	0.0781462	0.0485602	-0.0311442884	-0.0276204741	0.1213185404	0.1386434607	-0.078835797	-0.161397365	0.1381364815	0.0665954477	-0.1139457449	-0.0409590628	0.0655532063	-0.0019181404	0.0604211401	-0.083225086	-0.0563020206	-0.1836751851	-0.0300367783	-0.066784605	0.1948118077	-0.0507510695	0.0023293523	-0.1902867032	0.1483083131	0.0454167984	0.1650957933	0.2862498049	-0.0437074532	0.0528309493	0.0331158597	-0.0144250158	-0.0176294801	0.0284638565	-0.1476398289	0.0848037569	0.0289979109	0.1637328879	0.0706788898	0.0305410762	0.1383397348	0.0580418219	-0.1822711756	0.0044448861	0.0662306261	-0.1707103998	0.0097852887	-0.001367484	0.1894291832	-0.0516411778	0.1286701964	-0.1420726849	-0.0876313842	0.201347059	0.0206066627	0.0936747533	-0.0606056122	0.1299034835	0.1308128775	-0.1248743717	-0.1074573052	-0.1494887592	-0.0276444891	0.2027201055	-0.0419332641	-0.1601248403	-0.1380787574	-0.0895309433	0.0126962229	0.1747404226	0.0818996155	-0.0640767821	0.0566896178	0.0762185278	0.141276091	-0.0010732171	-0.1334620564	-0.0361359834	0.0296097718	0.0266322359	0.090995363	0.1083855225	0.0071802489	-0.0130746243	-0.2148340395	0.0820135551	0.1581792149	-0.067703	0.0098556999999998	9.7134822489998e-05	0.0045836962089999	-0.0666964	-0.0285731	0.00444840977296	0.00081642204361	0.0182117	0.0378584	0.00143325845056	0.00033166601689	-0.00192083	0.0	0.0	3.6895878889e-06	0.00140077	0.0	1.9621565929e-06	0.0	-0.00157618	3.718000000000016e-05	2.4843433924e-06	1.3823524000000114e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.005449979	-0.7639057295	0.2451480719	-0.2502397196	1.464786342	-0.9991096107	-0.6583108157	-0.1981069513	1.951183105	-0.04840636993	-0.9310127436
65067.60761894492	63.90497813552065	4233793561.2529793	4083.846230501372	95217.09104102167	114.9471220128762	9066294426.31421	13212.84085904305	64786.73722192797	-69.36976959745516	4812.164934004014	4197321319.8631473	70247.61477878348	67806.95694381953	1.814059	46.774849	0.08062485	0.0383309	-0.0844277721	-0.0428749839	-0.0950446694	0.1101217131	0.057934095	-0.0028733674	0.1052811245	0.1084379062	-0.0651891681	0.125263699	-0.0840412415	-0.1368875666	0.0759862171	0.0398731673	-0.0069446576	-0.1465009415	0.0894653827	0.1093194195	-0.0989380008	-0.0852875848	0.0523687783	-0.3078188317	-0.13682386	-0.0304769623	-0.1778668444	0.1144286091	0.0999088188	-0.0692999871	0.0528153799	-0.0004462619	-0.2296359545	-0.0230211475	0.0414390054	0.0449509945	-0.0220916074	0.2045661609	0.0956193479	0.0333328083	-0.0228455953	0.0523041078	-0.1831359717	0.0612533163	0.1076446854	0.0321872448	-0.0338724046	-0.1382147966	0.0666679922	0.1751821805	0.1282239782	-0.0219384856	-0.056864263	-0.0851485356	-0.2161262111	0.0695912991	0.0515031902	-0.2443902576	-0.2336649759	0.2206460319	-0.1059730548	-0.0059579325	-0.0091768968	0.0979030315	0.0218447854	0.1469643643	-0.0902160699	0.00402012	-0.0425404808	-0.1135405582	0.1539241479	-0.0406490899	-0.1703401235	0.033956563	0.1219213453	-0.1945120858	-0.0631096284	-0.1337373478	0.1652784595	-0.0475552943	0.0167381819	-0.0457645851	0.1606758448	0.1140481374	-0.1879413986	0.0375431395	0.1561356449	-0.0614692	0.0062337999999999	3.886026243999997e-05	0.00377846254864	-0.0498204	0.016876	0.00248207225616	0.000284799376	-0.00687715	-0.02508885	0.0006294503943225	4.72951921225e-05	-0.00201969	-9.88600000000001e-05	9.77329960000002e-09	4.0791476961000006e-06	0.000962206	-0.000438564	9.25840386436e-07	1.92338382096e-07	-0.00146508	0.0001111	2.1464594064e-06	1.2343210000000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.137341485	-1.307150259	0.5467742912	-0.03314465314	0.4457030547	-0.2957336777	-1.038033443	-1.322111375	-0.5692821218	0.864031835	1.021026173
65156.15262926674	88.54501032181724	4245324225.448303	7840.218852890723	95828.63050865906	611.5394676373835	9183126425.165102	373980.5204782144	64678.20339424435	-108.53382768361917	11779.591751657535	4183269994.3072414	70273.90790237953	65840.92126349804	1.334728	34.415474	0.1021504499999999	0.048927	-0.0512377001	-0.0728512218	-0.1337808501	-0.0817030688	0.0867588967	0.122529895	0.1055214763	-0.0747885669	-0.0274175977	-0.0585014169	0.1835361435	-0.0560298205	-0.0335221182	0.0773674352	-0.2433205049	0.0427456775	0.0449255621	0.1606273405	-0.0620925998	0.0019746264	-0.0737455898	0.036532639	0.0877193476	-0.1301286557	-0.0317893305	0.1184601261	0.2313186699	0.1174475934	0.0718164203	0.0954528017	0.0493649749	-0.0419468216	-0.218520334	0.080494494	0.0929531425	-0.1204884863	0.1134487929	0.0835701123	-0.1943839272	0.080651388	-0.0151795546	-0.1006297193	-0.1831331743	-0.0822040394	-0.056900877	-0.1303490289	-0.1966946399	0.0206147254	-0.0320161008	-0.1257973931	0.0639494777	0.0002796522	-0.1515488654	-0.0576883984	0.0526847842	0.014881842	0.0767558411	-0.1776620978	-0.0647151519	-0.0958603996	0.0372230523	0.1724951471	0.0292555701	-0.1463212889	0.0668057733	-0.1005650689	-0.0025886402	-0.2074309914	-0.1201848937	-0.0786135807	-0.0236508367	0.01309575	-0.1334696101	0.0305197117	0.109613879	-0.0982875934	-0.0451877522	-0.07078856	-0.0596643793	-0.1555892295	-0.0047067617	0.1191931819	-0.0891010629	0.1004657192	0.1538107079	-0.0798518	-0.0183826	0.0003379199827599	0.00637630996324	-0.0681565	-0.0183360999999999	0.0046453084922499	0.0003362125632099	0.0209832	0.02786035	0.0007761991021224	0.00044029468224	-0.00245804	-0.0004383499999999	1.921507224999997e-07	6.0419606416e-06	0.000774438	-0.0001877679999999	5.99754215844e-07	3.5256821823999986e-08	-0.00159039	-0.00012531	2.5293403521e-06	1.57025961e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.852540133	-0.9083395177	-1.005814283	0.9578761968	-0.7170382694	2.408982822	-1.07203166	-0.4640005976	1.317511988	-0.5389389033	1.570604984
64840.62087594558	-315.5317533211637	4204306115.578109	99560.2873539277	94864.49476344814	-964.1357452109224	8999272366.72428	929557.7351934206	64702.88061882062	24.67722457626951	608.9654127876398	4186462760.3733535	70038.31076090666	51640.72445547693	2.760248	71.172005	0.1278106999999999	0.0618215	0.088736558	-0.0751878253	0.2111662459	-0.0646558942	-0.1292387779	0.0289644964	0.1354014909	-0.1643588104	-0.1361000822	-0.0750854068	-0.115212699	-0.0881839429	-0.0300167526	0.0467666445	-0.0723740581	0.1030872794	0.0912377713	0.0477237096	-0.0534011065	0.2236209041	0.1010445791	0.0541828632	0.0227610319	0.0840591715	0.0614532396	-0.0644413071	0.056775273	-0.0368199561	0.056255789	-0.0359925041	0.0133985022	0.095255986	-0.1532118848	-0.002065314	-0.1203755935	0.0613108985	0.0208436886	0.027076616	0.0046220261	0.1416527899	0.0373798345	0.0376502437	-0.1326658678	0.0929432462	0.1488350539	-0.008247461	0.0216130769	0.1570420245	0.0354515809	0.0558986992	-0.0506319316	0.1591597987	0.0233224498	-0.1076775058	-0.0297795642	0.1488312259	-0.0643965235	0.2651037745	0.0367299733	-0.082836797	0.0403584091	0.0676057675	-0.0783727044	0.0568517877	-0.1822938332	-0.1410056784	-0.087573925	0.052914004	-0.0740757542	-0.1129821963	-0.0329400409	-0.0366119738	0.1662088435	0.0511685955	-0.0306641027	-0.024548756	-0.0874013315	0.0522012821	0.0809049124	0.1243329029	-0.0785926544	-0.0576300522	-0.0375346975	0.1167888814	0.1512085936	-0.0798199	3.190000000000137e-05	1.0176100000000872e-09	0.00637121643601	-0.039871	0.0282854999999999	0.0015896966409999	0.0008000695102499	0.0511931	0.0302098999999999	0.0009126380580099	0.0026207334876099	-0.00150159	0.00095645	9.147966025e-07	2.2547725281e-06	0.000962206	0.0001877679999999	9.25840386436e-07	3.5256821823999986e-08	-0.00134894	0.0002414499999999	1.8196391236000005e-06	5.829810249999991e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.434003571	-0.7570698909	-1.31577622	-0.3156124598	1.036524008	-0.5369252144	0.372148974	-0.6626330648	-0.2424539183	-1.638073776	-0.1303174217
