global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	aroma_motion_01	aroma_motion_03	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_11	aroma_motion_20	aroma_motion_22
64910.59887046718	n/a	4213385845.722696	n/a	94924.19686464252	n/a	9010603150.39741	n/a	64600.67034724202	n/a	n/a	4173246609.3130345	69808.80755431573	61723.4812222579	n/a	n/a	n/a	n/a	-0.0826454585	-0.1518020688	0.1202346151	-0.0340854234	0.0056005465	-0.0362987154	0.0205195767	-0.0584577154	0.2719413506	-0.0495936543	0.0402799069	-0.1036558618	0.0468754931	-0.0157566899	0.0538886351	-0.0858132964	0.0548003074	-0.0697458881	0.1463024831	-0.2837107572	0.0310929959	-0.0310604839	0.1111295032	-0.0647578288	0.2213287322	0.0209139031	-0.0557363699	-0.0867539094	0.0399420875	0.0634578538	0.0973309961	-0.1379325477	-0.0312729017	0.0259810503	-0.0470135764	0.0478664434	-0.1117177277	0.0831953469	0.019505747	-0.0663537136	0.0767184004	-0.1030390398	0.0125289608	-4.88261e-05	-0.0425781804	0.1535825617	-0.038988344	0.1420120183	-0.1446699675	0.2109330182	-0.0579223958	-0.2662756131	0.1079064791	0.0684741032	-0.0972232913	-0.0715131574	0.1434839378	-0.0862544882	0.0271825209	-0.0227988534	0.0784444478	-0.0844806706	0.0819369414	-0.0325808881	0.0302472138	-0.1020433465	0.1073562538	-0.0680440034	0.0399896331	-0.1373103575	0.1323342244	-0.0552788056	0.0320308014	-0.0867996104	0.2197492332	-0.1238735515	-0.0132139477	-0.0381455012	0.1643619509	1.20994e-05	n/a	n/a	1.4639548036e-10	-0.0473793	n/a	0.00224479806849	n/a	0.0260393	n/a	n/a	0.00067804514449	-0.00313923	n/a	n/a	9.8547649929e-06	0.000437453	n/a	1.91365127209e-07	n/a	-4.40827e-06	n/a	1.9432844392900003e-11	n/a	1.301772359	0.3768200994	-1.717868067	0.00963096647	0.1563097491	0.09877232273	0.2308709402	0.4417421806
65129.86666022668	219.26778975949856	4241899531.178907	48078.363626015656	95243.7276012074	319.53073656487686	9071367647.372995	102099.89160969271	64632.37501336232	31.704666120298494	1005.1858537996034	4177343899.867902	69773.84961005839	61879.90184022584	0.96775	22.067739	0.0606250790999999	0.0289134	-0.0873344735	-0.1141408994	0.060416612	-0.0212680294	0.1888450042	0.1316640708	0.0510860443	-0.0182850224	0.2456283387	0.0182764151	0.0339177023	-0.0293660913	-0.2809867698	0.0236247465	0.0049192898	0.1025888389	-0.0106507746	0.0400926209	0.2493449205	-0.2265872362	-0.1168136182	0.085229185	0.0536322352	-0.184021195	-0.0915415518	0.0493036798	-0.0267959414	0.0406397052	-0.0719233099	-0.1362187899	-0.1169479262	-0.1358265271	-0.0634689664	-0.110711472	-0.057423945	-0.0954531076	0.0697256202	0.2386267933	-0.1529504816	0.0443561699	-0.0050187186	-0.1002260003	-0.1643740365	0.1385494845	-0.1198094247	0.148265144	-0.1269683695	0.0681072153	-0.0508864796	0.0954918465	0.1119441513	-0.2091485234	-0.1327500275	-0.0502754869	-0.1418925772	-0.1149977765	0.1131083932	-0.1311176682	0.0518126233	0.0586637271	0.0205693859	-0.1259882202	0.0566426571	-0.1085408251	0.0389574391	-0.0016405148	0.0653598703	-0.0363474073	0.0830841185	-0.0666896284	0.2459888374	-0.1268477247	0.1146181149	-0.1162174646	-0.0606788434	-0.132818369	-0.2800100011	-0.0210978772	0.1640657595	0.016918	0.0169059006	0.000285809475097	0.0002862187239999	-0.0642341	-0.0168548	0.00412601960281	0.00028408428304	0.0357759	0.0097365999999999	9.480137955999996e-05	0.00127991502081	-0.00327812	-0.00013889	1.929043210000001e-08	1.0746070734399998e-05	0.000270239	-0.0001672139999999	7.302911712100003e-08	2.7960521795999984e-08	3.20433e-05	3.645157e-05	1.02677307489e-09	1.3287169554649e-09	1.353487115	0.3816646894	-0.6781789189	-0.3296679331	0.2420769388	-1.022408744	-0.4082769167	0.8042844375
65029.79437354815	-100.07228667852904	4228874156.265955	10014.462561069704	95734.4740056818	490.7464044743974	9165089513.144564	240832.0335045489	64648.36226571408	15.987252351762436	255.59223775893355	4179410743.639004	69926.72943136591	64729.82615764829	1.011663	23.069107	0.10781894	0.0519484	-0.1287418305	-0.0836057229	0.1887901801	0.0665806498	-0.1315985955	0.0689364557	0.0280361106	0.0060250938	0.2521824843	0.1281840953	0.1732037968	0.0323060584	-0.1414533793	0.0070782979	-0.0599784701	0.1630832105	0.1771704505	-0.1779763995	0.0586858429	0.1383128051	-0.0826916846	0.2087187621	0.1833931897	0.0284181649	-0.0120074224	-0.0308302318	-0.0651490545	0.0698409805	0.0946987445	0.1326846879	-0.1530259137	-0.0611093273	0.1360655666	0.1910986216	-0.1226002802	0.0645822899	-0.0222278244	0.2236509213	-0.0667846289	0.0785673799	-0.1255717978	-0.0847121744	0.1140326734	0.1800804672	-0.1316310449	-0.1148984336	-0.0250121713	-0.1821016364	-0.0160116379	0.0979701854	0.1110590353	-0.1053151709	-0.0878629749	-0.0605276207	-0.0913945932	-0.1431413641	0.208769381	-0.1070115039	0.1323591783	0.0845147591	0.079049781	-0.0573758403	0.0801890462	-0.1969047202	-0.1842059708	-0.1016540185	0.064527777	0.0042038397	-0.122756267	0.0059937466	-0.0406742735	-0.0851229276	0.1013705781	0.0483399176	-0.0608689797	0.0029185903	-0.0959405996	0.2525033258	0.1634739106	0.0202398	0.0033217999999999	1.1034355239999998e-05	0.0004096495040399	-0.0301704	0.0340637	0.00091025303616	0.00116033565769	0.00393991	-0.03183599	0.0010135302592801	1.5522890808099995e-05	-0.00377983	-0.00050171	2.517129241000003e-07	1.42871148289e-05	-0.0	-0.000270239	0.0	7.302911712100003e-08	3.20433e-05	0.0	1.02677307489e-09	0.0	1.5073821	1.201219665	-0.9003790265	0.1964694995	1.041671281	0.5063849875	1.523444088	0.9180280115
64859.913129131375	-169.88124441677792	4206808331.1184688	28859.63720459304	94692.71615767044	-1041.7578480113589	8966710493.31714	1085259.4138932575	64780.66257037486	132.30030466077733	17503.3706133345	4196534243.056766	69840.32246312435	60646.78723182638	1.006057	22.941261	0.1000186249999999	0.048173	-0.0812732215	-0.1535080249	0.1038435047	-0.034934897	-4.27168e-05	-0.1053446838	0.0104274681	0.0159462433	0.2612136904	0.1728141168	0.2637947345	-0.0727500145	-0.2391917049	0.0671300919	0.0744804607	0.0747182799	0.0751506538	-0.122744007	0.0082196751	0.0195576089	-0.0219061369	-0.0378548191	-0.1206939034	-0.0019721626	0.0642709224	-0.1387181651	-0.0898263781	-0.02934279	-0.2235367453	-0.0446599841	-0.0017746783	0.0499916343	0.0073147405	0.0508625589	-0.270937256	0.0913576805	-0.0336029784	0.1702088276	-0.1432063305	0.1329261015	-0.0383483613	-0.1745273198	0.0655427744	-0.0305133438	-0.0532147015	0.0225864008	0.0227792214	0.0455404518	-0.0682826232	-0.1424183234	-0.2101547599	-0.0465691452	-0.0682341839	-0.3016924804	-0.1336964413	-0.1383972623	0.1899330526	-0.0871184998	-0.1072947305	0.0979435471	0.1515595435	0.0041492082	0.0320877777	0.0166655445	0.0199232452	-0.0773345839	0.1117441924	-0.0575127752	-0.1131171626	-0.129747009	0.0456372299	-0.071290538	0.0713935009	-0.1581933414	0.1960719705	-0.0061506953	0.0355792894	0.0433761531	0.1625874706	0.026676	0.0064361999999999	4.142467044e-05	0.0007116089759999	-0.055303	-0.0251325999999999	0.0030584218089999	0.0006316475827599	0.0389678	0.03502789	0.0012269530778521	0.0015184894368399	-0.0036191	0.00016073	2.58341329e-08	1.309788481e-05	0.000414386	0.000414386	1.71715756996e-07	1.71715756996e-07	0.000125366	9.33227e-05	1.5716633955999997e-08	8.70912633529e-09	1.091222731	0.7680855216	-2.013724436	0.4254624808	-1.28511114	-0.1982881469	1.214952018	-0.9172156354
64948.00167097335	88.08854184197844	4218242921.0527577	7759.591203845986	94744.77290187028	52.0567441998428	8976571992.226973	2709.9046166878666	64648.853549030784	-131.8090213440737	17373.618107682476	4179474265.20403	69720.44038526723	63120.48502282372	0.938124	21.392185	0.06536871	0.0360431	-0.1104445603	-0.1004512828	0.1297952157	-0.0040395677	0.1062390858	-0.2009443287	0.0907951264	-0.0691128352	0.1090549687	0.0249314959	0.1879179038	-0.1234251636	0.0375834793	0.0943064477	-0.0001880722	0.0882302031	0.1118546064	-0.00264065	-0.2463054873	-0.0577611209	-0.0346558801	0.1511922549	-0.0677760326	0.1195174782	0.0685502913	-0.0803019301	0.1646076612	-0.1515000118	0.1451661018	-0.1326065479	-0.007923659	0.0828278873	-0.0553748292	-0.0348586608	-0.141482339	0.2751511067	0.0846022132	0.0101189991	-0.0230509146	0.0462223534	0.0925266893	-0.1304452169	-0.0028046031	-0.1085570293	-0.1449274736	-0.1293446454	-0.1320037137	-0.1567542076	-0.0104522655	-0.1866027032	0.0866755454	0.1293145925	-0.13762971	0.1606965027	-0.1182782968	-0.161477248	0.1595467663	-0.1061634754	0.0730702846	0.1771981146	0.0414681157	-0.0507082986	0.0349675095	0.0500061755	0.0371979221	-0.033521611	-0.1199557482	-0.0317313213	-0.1386049004	-0.1059609601	-0.0848836879	-0.1838395403	-0.121198141	0.0832000952	-0.0238540375	0.1672540757	0.0687943146	0.0013280908	0.161408037	0.0256766	-0.0009993999999999	9.98800359999995e-07	0.00065928778756	-0.038461	0.0168419999999999	0.001479248521	0.0002836529639999	0.012922	-0.0260457999999999	0.0006783836976399	0.000166978084	-0.003606	1.3100000000000264e-05	1.7161000000000692e-10	1.3003236e-05	6.08358e-05	-0.0003535501999999	3.70099456164e-09	1.2499774392003997e-07	0.000188346	6.298e-05	3.5474215716e-08	3.9664804e-09	1.162715083	0.5293506514	-2.167734301	-0.2182383515	0.2477806131	-0.3608505757	-1.611120342	-0.7965543168
64991.82584777654	43.824176803187584	4223937427.0277143	1920.5584724770447	94752.4753758286	7.702473958313931	8978031589.847004	59.32810507850427	64622.88980099059	-25.96374804019433	674.1162122946951	4176117886.2309737	69741.10487898553	64324.00351908006	0.916967	20.909737	0.126072035	0.0971305	-0.1366311875	-0.0444330114	0.1086815358	-0.0216355687	0.1273876878	-0.1094803183	0.0768323034	-0.0498862826	0.0834499058	-0.0349741597	0.1128558347	-0.1985807001	-0.010507109	-0.1751422969	-0.0713025019	-0.1963416337	-0.2214616973	0.0141829118	-0.0755126074	-0.0506748811	-0.0122903601	0.0130702291	-0.071899736	0.0363693883	0.0520894908	0.0571388658	-0.2097529266	-0.0693517779	0.0414201185	-0.1138747675	-0.0383800255	0.0672848418	-0.0609848263	-0.0445576782	-0.0432166928	0.1380746648	-0.0183108	0.125827981	0.0987299399	-0.0490077996	0.1230383498	0.0823637566	-0.3104972337	-0.2052782585	0.1120581002	-0.0500480046	0.0746254962	0.0276447894	-0.1211623825	0.0414868225	-0.0409058823	0.0533960461	-0.0537698631	-0.1130409803	-0.0388618045	-0.1037643464	0.0585399247	-0.0466025162	-0.1239952182	0.1475497395	0.0418931285	-0.0702923813	0.2127704205	-0.0013637281	0.1167939029	0.0068912171	-0.0819301208	-0.083228179	0.0418523882	0.0825997391	-0.1349587383	0.0370149213	-0.0690573543	0.0154004755	-0.2602106085	0.2634254528	0.2615766571	0.0110476442	0.1599377353	0.023442	-0.0022345999999999	4.993437159999999e-06	0.000549527364	-0.0260022	0.0124588	0.00067611440484	0.00015522169744	-0.00722477	-0.02014677	0.0004058923414329	5.21973015529e-05	-0.00186199	0.0017440099999999	3.0415708800999995e-06	3.4670067601e-06	7.879809999999998e-05	1.7962299999999982e-05	6.209140563609997e-09	3.226442212899993e-10	0.000251011	6.2665e-05	6.3006522121e-08	3.926902225e-09	1.17382199	0.8462173488	-0.9279409704	0.7647734992	-0.7404886237	-1.114593814	-1.307496914	-0.6259758943
64461.94346730209	-529.8823804744534	4155342155.58165	280775.3371372734	94668.25237186316	-84.22300396543869	8962078007.142775	7093.514396962301	64431.02014146237	-191.8696595282163	36813.96624747364	4151356356.46953	69185.63232592722	45254.70868612204	1.90037	43.334415	0.126084585	0.0740317999999999	0.1344339962	0.0462404497	-0.1525199049	-0.0499215031	0.1055165929	0.1210934937	0.0731994928	-0.0455286506	0.0573912097	-0.1900774313	0.0017427893	-0.0831040519	0.0448202964	-0.1207406614	-0.1094946022	-0.0209262135	0.0904484207	0.1110422263	0.0873399113	-0.1747027951	-0.0666990049	-0.4147295881	0.0370225236	0.0648502862	-0.07989991	-0.0477971424	0.0038686831	-0.0364536993	0.0574941869	0.1351762653	0.0988470038	-0.0987868818	-0.1634003394	-0.036387424	0.075969966	-0.030110475	-0.0049966667	0.1296845565	0.1580655946	-0.1926150522	-0.0446372726	0.0415294269	0.1384743673	-0.0444965801	0.0866243502	0.1873911218	0.0006333666	0.3389255313	-0.0007198482	-0.0728729185	0.1764033873	-0.1044233134	-0.0446314238	0.1488702955	-0.0998241259	-0.0416610375	-0.0106705468	-0.061601386	-0.02323923	-0.0081778952	-0.1940454333	-0.207023717	-0.0794203232	-0.0441857239	-0.0145702571	-0.0187238532	-0.0700744617	0.0632161184	-0.0178577093	0.1173015707	0.127506095	-0.0059918717	-0.1834178968	0.0067707671	0.0521056706	-0.0972144376	-0.1358263429	0.0729177956	0.1581792149	-0.00243872	-0.02588072	0.0006698116677184	5.947355238400001e-06	-0.0218879	0.0041143	0.0004790801664099	1.692746449000001e-05	0.0599484	0.06717317	0.0045122347678489	0.0035938106625599	-0.00169514	0.00016685	2.7838922500000025e-08	2.8734996196e-06	0.000490276	0.0004114779	2.40370556176e-07	1.6931406218841005e-07	0.000251011	0.0	6.3006522121e-08	0.0	0.8912115698	0.2524478188	-1.650976182	0.4555721703	1.464112275	-1.537244425	-1.037042509	0.5844141241
64470.62645304536	8.682985743274912	4156461675.2481127	75.39424141791538	94713.11018288352	44.85781102036708	8970573240.515034	2012.2232095389663	64480.1154593073	49.0953178449272	2410.350234294426	4157685289.6456	69334.57209614459	47643.098904644416	1.787897	40.769672	0.0573059799999999	0.029239	0.1004414077	-0.0361363784	-0.2552679705	-0.0657556474	-0.0063796602	0.1210368914	-0.0618176358	0.0010712776	0.0557367658	-0.1400360733	0.0274476742	0.0293974387	0.020065626	0.1019668774	-0.0023780426	-0.0162090002	-0.0042881448	-0.2960476024	0.0323327949	-0.2117295095	0.0252115485	-0.0715902592	-0.0544551823	-0.1968395276	0.1209758328	0.0464828333	0.0826512604	0.0738723546	0.0063463574	-0.0065630064	0.0848232887	0.055622903	-0.0771473497	0.0761045498	0.1238877379	-0.0825134669	-0.1597899421	0.0475350807	0.1066640809	-0.0091282828	0.0513999264	-0.2439795254	-0.0616175922	-0.0818401419	-0.1455696785	0.0422801151	0.0332945581	0.0467258004	0.0759157791	0.1429663258	-0.0765610798	0.0107534438	-0.0597481256	0.082909596	-0.0995097091	-0.0291050368	-0.0948990901	-0.0233606754	0.0505449342	-0.1953659111	-0.0467401169	0.0018838577	0.0372245562	0.0039011865	-0.1336446106	-0.0452574711	-0.0592359366	0.024955895	-0.0713256228	0.1604060277	-0.0207603573	0.0783898801	0.0504036587	0.0248922127	0.1410625034	0.0950985279	0.0301651006	-0.0792294435	0.1561356449	-0.019119	-0.01668028	0.0002782317408783	0.000365536161	-0.0125403	0.0093475999999999	0.00015725912409	8.737762575999996e-05	0.0611675	0.0012191	1.4862048100000018e-06	0.00374146305625	-0.00193598	-0.0002408399999999	5.80039056e-08	3.7480185604e-06	0.000129936	-0.00036034	1.6883364096000004e-08	1.2984491560000004e-07	0.000251011	0.0	6.3006522121e-08	0.0	0.83595839	-0.8477410065	-0.7051101361	-0.1336695324	-1.364791711	0.1811647186	0.09605472958	2.056184704
64623.74985754184	153.12340449648036	4176229045.6501393	23446.777004592743	94222.72222419508	-490.3879586884432	8877921383.337826	240480.35002661825	64682.36556175171	202.2501024444064	40905.10393877287	4183808414.664083	69301.39831175648	43561.4119292546	1.969572	44.912449	0.0922966	0.0650822	0.1386533889	0.0234506758	-0.2165387609	-0.0810017229	0.1972449149	-0.1522680429	-0.0849590573	-0.0188924715	0.0316753643	0.032543525	0.1006314421	-0.0783194084	-0.1497538155	0.0908365159	0.0645991304	0.0193040645	-0.3328259773	0.1934936233	0.0095371358	-0.0080682878	0.0442631946	0.19753431	-0.1426928132	0.0036436159	-0.083598709	-0.0867435966	0.1431186468	0.1831637636	0.0847153744	0.2212457631	-0.0117302232	-0.0525986224	-0.121994944	-0.1228454474	-0.1307558762	0.004406552	0.0246541695	0.0141832413	-0.0738333622	0.1175786745	0.051381941	0.0144411818	-0.2543804089	-0.0582711241	0.1222615599	-0.2065836112	-0.0798392195	0.1046479105	0.2667106664	-0.1800042292	0.019327243	-0.0452185207	0.0097873888	-0.0068459522	-0.1213497723	-0.0975641308	-0.0209879507	0.0103494488	-0.1273315658	-0.023394047	-0.0457575361	-0.0119308732	0.0037954091	0.1729466216	0.1709017596	0.0708824882	0.0808083077	-0.0443738335	0.0211521012	0.0014513485	-0.0740906306	0.0370418434	-0.1082681482	-0.085874959	-0.2115097344	-0.1542442322	0.2257030892	-0.1886010455	0.1538107079	-0.0107988	0.0083202	6.922572803999999e-05	0.00011661408144	-0.0752837999999999	-0.0627434999999999	0.0056676505424399	0.0039367467922499	0.0743275999999999	0.0131600999999998	0.0001731882320099	0.0055245921217599	-0.0019675	-3.152000000000016e-05	9.9351040000001e-10	3.87105625e-06	-0.0	-0.000129936	0.0	1.6883364096000004e-08	0.000251011	0.0	6.3006522121e-08	0.0	0.8965426515	-0.8126463333	-1.426766451	-0.004829635576	-0.9636709547	-1.241033879	0.07117920461	-0.8791422534
64921.53485980043	297.7850022585844	4214805688.5522814	88675.90757014514	95012.4330300071	789.7108058120211	9027362430.281584	623643.1568162717	64625.51417741591	-56.85138433579414	3232.079900896179	4176457082.695385	69662.93988092635	60862.52081317882	2.102452	47.942513	0.14570808	0.0878001999999999	-0.0965006007	-0.0502477727	-0.1349247029	0.0104505123	0.0558763554	0.1115680164	0.0491585213	-0.0847793328	0.0881814359	0.0131879793	0.0196524988	0.0449837204	-0.0648411124	0.0572079131	0.011392128	-0.0125134345	-0.013998309	0.0678735662	-0.2696172962	0.132237674	-0.1359433933	-0.0246170597	0.0714720004	-0.164641477	0.0189592966	0.0953491405	-0.2306049331	-0.0613347206	0.0104859744	0.0004569131	0.1472060947	-0.0199358562	-0.0214504947	-0.0397392865	-0.0059926079	-0.0080381792	0.1225854649	0.1715539846	0.0110656898	0.0796686214	0.0141263388	0.0897769935	0.1322050491	-0.0666399113	0.2143948964	-0.0331690376	0.0193957957	-0.1882737026	0.1653259664	-0.0008700855	0.0510563882	-0.1078716776	0.000594945	0.0520902529	-0.0853719017	-0.0956372314	-0.0316756004	-0.0628581448	0.1087858523	-0.1044755584	-0.1119236822	-0.0859992797	0.0021263171	-0.0579472739	0.0614611791	0.0983537363	-0.1081493023	0.0441236667	0.2016636854	0.1653403811	0.0033747406	0.1245362043	0.0807948449	0.0019137035	0.1204860478	0.068247428	0.0726432842	0.1463510853	0.1512085936	-0.0191005	-0.0083016999999999	6.891822288999997e-05	0.00036482910025	-0.00253589	0.0727479099999999	6.430738092099999e-06	0.005292258409368	0.0266883	-0.0476392999999999	0.0022695029044899	0.00071226535689	-0.00208902	-0.0001215199999999	1.4767110399999993e-08	4.3640045604e-06	-0.0	0.0	0.0	0.0	3.21476e-05	-0.0002188634	1.0334681857599995e-09	4.790118785956e-08	1.110923782	0.002446142007	-0.4427597461	-0.07707502054	-0.1909784158	-1.169916197	-0.4921526928	0.7400606481
