global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	aroma_motion_02	aroma_motion_04	aroma_motion_07	aroma_motion_08	aroma_motion_10	aroma_motion_12	aroma_motion_13	aroma_motion_16
63916.53835062935	n/a	4085323874.727473	n/a	94786.4707047052	n/a	8984475028.653938	n/a	64767.03699368467	n/a	n/a	4194769080.941319	69794.81490941062	36437.6247661258	n/a	n/a	n/a	n/a	-0.0850948	0.145591383	-0.124507486	0.0333524647	-0.0603485114	0.1715825032	-0.0602414426	0.0986593276	0.1467565798	-0.0145006304	0.3800710467	-0.1767582187	0.0584906111	-0.1016972961	0.0160988153	-0.1103547017	0.0800398301	-0.0674991724	0.0605742123	-0.034342304	0.04452659	-0.0042398522	-0.084616007	0.0506260307	0.1133957742	-0.0592604772	-0.204350573	0.0216647621	0.261206629	-0.1648664813	-0.0656752783	-0.0994156323	-0.0603187937	0.0868894409	-0.2752677961	0.1257915888	-0.3348585949	-0.0851293207	0.0552942576	-0.0248159402	0.0817291222	-0.1479195047	0.103247801	-0.1007308733	0.1816292867	-0.0135533594	0.059856371	-0.0409176275	-0.0905758627	0.2221559344	-0.1382640375	-0.1122677973	-0.0458224881	-0.0380830152	0.0661617972	-0.0725336665	0.2467807495	-0.0574187584	-0.0256911422	0.1127054728	-0.0098003445	0.0216619851	-0.0928833946	0.026155217	-0.1469380471	0.0266875251	-0.181966624	0.2170483306	-0.00354628	0.1144378049	-0.1134005087	0.2750990829	-0.0149589408	-0.0363843758	0.0678151577	-0.1818043259	0.1643619509	-0.0453703	n/a	n/a	0.00205846412209	-0.0136664	n/a	0.00018677048896	n/a	0.00233511	n/a	n/a	5.4527387121e-06	0.000617031	n/a	n/a	3.80727254961e-07	-0.0	n/a	0.0	n/a	-0.00179336	n/a	3.2161400896e-06	n/a	-0.4807750745	2.897788013	1.439128086	-0.4834929317	0.8225449766	0.2815531172	0.7143743141	1.9343265
63867.36792442198	-49.17042620736902	4079040685.593486	2417.7308134143223	94010.35044371964	-776.1202609855682	8837945990.550978	602362.6595123064	64554.836264155056	-212.20072952961343	45029.14961290016	4167326885.091869	69472.9012531161	41110.486784354965	1.30543	28.89336	0.19531414	0.115875	-0.0456856965	0.009387715	-0.0423534356	-0.0025831684	-0.0047073494	0.1748401732	-0.1456763693	0.0333919876	-0.026149385	0.0900321957	0.1314771315	-0.1609646493	0.3122199671	0.0480300174	0.0649420594	-0.069264611	0.0668666988	-0.1710104375	-0.063262088	0.0449334977	0.0466673391	-0.1978758017	-0.1204397781	-0.0122663119	0.1519502898	0.0891165278	0.2068016751	-0.1353776692	0.0826327514	0.0041726593	-0.0772725234	0.0461886893	-0.0600321306	0.0449683559	-0.1614378195	-0.0115418749	-0.2447563696	0.1734929547	-0.2284696302	0.021329457	0.117807366	0.0984989323	0.184789453	-0.05204563	-0.0106969874	-0.0778138022	-0.1509857037	0.1483497801	-0.0458010248	0.0376682353	0.052625686	0.0002628595	0.0339713229	-0.0030382458	0.077282938	-0.0371680499	0.248406714	-0.1743575086	-0.1010877589	-0.0892965738	0.026613603	0.2211261067	0.0450418897	0.0685327379	-0.0421671588	-0.0203593279	-0.1354939374	0.0828009033	-0.1311283402	-0.1265688846	0.0688859654	0.0300035874	-0.0271424113	0.0308967917	0.0527194711	-0.1823335458	0.1640657595	-0.031058	0.0143123	0.00020484193129	0.000964599364	-0.0115568	0.0021095999999999	0.00013355962624	4.450412159999999e-06	0.0495372	0.04720209	0.0022280373003681	0.00245393418384	-0.00112686	-0.001743891	3.041155819881e-06	1.2698134596e-06	-0.000537282	-0.000537282	2.88671947524e-07	2.88671947524e-07	-0.00144073	0.0003526299999999	2.0757029329000004e-06	1.2434791689999989e-07	-0.8009961151	-0.4014482029	1.052576426	0.5793307284	-0.379475811	-0.2620840325	1.910687853	0.2300383743
63723.65859355776	-143.70933086422156	4060704664.548308	20652.371777442306	93223.4082078656	-786.9422358540323	8690603837.890345	619278.0825709434	64411.62382948606	-143.21243466899614	20509.80144382149	4148857284.351216	69318.7445301371	38297.02477539062	1.015648	22.47957	0.0508904499999999	0.0247999	-0.0820320525	0.0112343431	0.0264555456	-0.0327891071	-0.0784268402	-0.0637819343	-0.0659427224	0.1888503989	-0.0680264029	0.087283183	-0.0614960775	0.0716594051	0.2361403618	-0.0631036881	0.0871300057	-0.1623607596	-0.0279588361	0.0604485222	0.0227454251	-0.133073745	-0.0755518597	-0.0344197051	-0.171585264	0.0684253813	-0.0470612838	-0.1257826269	-0.1299737369	0.0273513071	0.0269362658	0.0798195315	0.0756766867	0.0186299447	0.047148264	-0.1034111965	0.0767612483	-0.025503154	-0.111494365	0.206018104	-0.0375918095	0.0700456747	0.0354828045	0.1014929496	0.042797388	-0.1549924834	0.1119146798	0.0857663479	0.0765743064	0.0006137936	-0.1517752492	-0.1688686935	-0.150442997	-0.1992733302	0.0293568635	-0.0056311867	0.0580247075	-0.1351975754	0.141847664	-0.1073801221	-0.1284517287	-0.1016488947	-0.0207599483	0.1440111625	-0.0512846787	0.052010698	-0.0819488084	0.1575397281	-0.0546748604	0.0996216749	-0.0297054699	0.0138339025	-0.0612537952	-0.067099356	-0.0432894976	-0.0806141781	0.1152298098	0.0546791645	0.1634739106	-0.0209507	0.0101073	0.0001021575132899	0.0004389318304899	-0.0217102	-0.0101533999999999	0.0004713327840399	0.0001030915315599	0.0495388	1.5999999999974368e-06	2.5599999999917977e-12	0.00245409270544	-0.0008262639999999	0.000300596	9.035795521606008e-08	6.827121976958347e-07	-0.000670959	-0.000133677	4.501859796810001e-07	1.7869540329000004e-08	-0.00126244	0.00017829	1.5937547536000002e-06	3.17873241e-08	-0.6912968039	0.6928489007	1.69053514	-0.6986359395	-0.401252752	-0.5746519113	0.7454703463	-1.199133084
64386.82129184664	663.1626982888774	4145662756.0681953	439784.7644017847	94735.3332796066	1511.9250717409886	8974783371.598137	2285917.4225589936	64426.08288871951	14.459059233449809	209.06439391641013	4150720156.3841567	69668.39051649306	64944.962654998	2.285782	50.591705	0.13914836	0.0750393	0.1697466937	-0.1261828752	-0.0722474194	0.0743870064	0.0358653729	0.113674645	-0.0203084669	-0.0527351345	-0.1159391274	0.2444444912	-0.0218570975	0.0502356682	0.2160845165	0.0044090591	-0.0329535094	0.0176884237	-0.0588799146	-0.065222419	-0.2016924824	-0.0951959418	0.008156258	-0.0313267975	0.0325748998	0.07445735	-0.088681028	-0.136278566	-0.22760016	0.0124815198	-0.000900664	0.0885801317	-0.005782734	0.0071980987	-0.029594317	-0.1551397586	-0.1672344631	0.0238903694	0.0290655487	0.2946967574	-0.1924902512	0.1554149914	0.0471686553	0.1197448572	0.0195202655	0.0984944183	-0.0667203325	0.0642542049	-0.0295956982	-0.024474317	-0.1541690437	-0.0609554968	-0.2143823454	-0.0214860597	-0.0114133307	0.0886025684	-0.0001681197	-0.1202023256	0.1247263118	-0.1206934616	-0.21303469	-0.0749157077	0.0404830766	0.2880723407	-0.0418034534	0.0169801018	0.0711477133	-0.2087803018	-0.030228337	0.0300153464	-0.1391706731	0.0525292869	0.0130923971	-0.1504442687	-0.1388724802	0.0806974223	0.0790481282	0.0248668548	0.1625874706	-0.0282043	-0.0072536	5.261471296000003e-05	0.00079548253849	-0.00658214	0.0151280599999999	4.33245669796e-05	0.0002288581993635	-0.0221049	-0.0716437	0.00513281974969	0.00048862660401	-0.00145497	-0.0006287060000001	3.952712344361259e-07	2.1169377009000004e-06	-0.0008686329999999	-0.0001976739999998	7.545232886888263e-07	3.907501027596044e-08	-0.00118636	7.608000000000007e-05	1.4074500496e-06	5.788166400000011e-09	-0.7930782106	-0.5212783106	1.93888642	-0.2773907306	-0.5294344053	0.9446739973	0.5129619538	-0.1755186434
64076.73958144249	-310.0817104041489	4105828555.387999	96150.66712716248	93728.67612415302	-1006.6571554535768	8785064727.986372	1013358.6286258864	64509.06994501306	82.9870562935539	6886.851512269485	4161420105.170588	69351.8792665487	45703.672814378006	2.275036	50.353863	0.09785546	0.0718826	-0.0081185467	-0.0074936424	0.0327644546	-0.1485875064	-0.1121815988	-0.0761287191	-0.0083603434	0.0661659734	-0.0853107467	0.060674191	0.0602858005	-0.0152585743	-0.01367107	0.0573663732	-0.0594262145	0.1489574324	0.0982263977	0.1622583778	-0.0762527176	0.0789539784	-0.1470921846	0.1713616051	-0.0544479412	-0.0110384838	-0.1905809298	-0.0546652607	0.1080848633	-0.2262069076	-0.0281286197	-0.157249501	-0.2015151221	0.0790721467	-0.0274898995	-0.1449683555	0.1194007738	-0.0371371826	-0.1193630238	-0.0328266921	0.0479884616	-0.1634412796	0.1300073039	0.0115053305	0.0209470807	0.1338139129	0.1037171737	-0.0965229496	0.0977299664	0.0817631411	-0.0359079302	-0.201528052	-0.066141122	0.0497485475	0.0320197342	0.0115869689	0.0220335822	-0.0358573138	0.1197639182	-0.1850150675	-0.020136071	-0.2825625286	-0.0279368369	0.1536492196	-0.0530944491	0.0423506808	0.0406374887	0.1401673155	0.0100417789	0.1408439174	-0.0492382418	0.0137996569	0.1670663184	-0.0140845184	0.0388219989	0.0993242067	-0.1632991771	0.2414665922	0.161408037	-0.0282008	3.500000000000031e-06	1.2250000000000216e-11	0.00079528512064	-0.0143311	-0.0077489599999999	0.0002053804272099	6.004638108159999e-05	0.0493369	0.0714418	0.00510393078724	0.00243412970161	-0.00135583	9.914000000000017e-05	9.828739600000033e-09	1.8382749889e-06	-0.000670959	0.0001976739999998	4.501859796810001e-07	3.907501027596044e-08	-0.00126277	-7.641000000000006e-05	1.5945880729e-06	5.838488100000011e-09	-0.9422416711	0.4525957826	1.012143157	0.936450221	0.1774581239	-0.7976211862	0.7859945688	-1.689398797
63877.98403577959	-198.75554566289796	4080396844.475312	39503.76693175631	94213.74261099313	485.0664868401073	8876229296.770462	235289.49665540396	64607.08602370064	98.01607868757856	9607.151681289592	4174075564.473855	69505.67854817708	42464.37916466346	1.312108	29.041182	0.0896568	0.0434378	-0.0439252356	-0.0191069082	-0.0474582722	0.0398216098	-0.0568249801	0.1909535844	0.0600410594	-0.1083452617	0.0029276058	-0.0224751403	0.1629943194	-0.1078632396	-0.1300515588	-0.0538609502	-0.118959276	0.0246802536	0.1601350308	0.1430007918	-0.0234071693	-0.0359879892	0.0146851326	-0.1708713165	-0.0473987613	0.0137838517	-0.1851522804	-0.2070148159	-0.0839441661	-0.0698221631	-0.1004258497	-0.0912986574	0.2040546357	-0.0183248561	0.0425674453	0.0068391248	-0.2016493787	0.1661187018	-0.0495979314	-0.0414591029	0.0905266837	-0.08326402	0.0238045427	0.083294583	-0.1717428439	0.2869234178	0.1036127025	-0.077078113	0.0337598375	-0.0209739349	-0.0554134541	-0.0758568889	-0.0346526702	-0.0952423644	0.0414420839	-0.0303676206	0.0350852206	-0.2044272104	0.0971172262	-0.0284230894	-0.008182503	-0.0191562246	-0.1193300911	0.0158685488	-0.2190599231	-0.0752920215	-0.0233655351	-0.2546793622	-0.004843407	-0.0791665977	-0.0251078787	0.1379898289	-0.0343173462	-0.0081407224	0.1018814442	-0.2026924201	0.1644177945	0.1183109183	0.1599377353	-0.0487375	-0.0205367	0.00042175604689	0.00237534390625	0.017027	0.0313581	0.000289918729	0.00098333043561	0.0425039	-0.006833	4.668988900000008e-05	0.0018065815152099	-0.00103956	0.00031627	1.0002671290000001e-07	1.0806849935999998e-06	-0.000445059	0.0002259	1.98077513481e-07	5.1030810000000034e-08	-0.00118636	7.641000000000006e-05	1.4074500496e-06	5.838488100000011e-09	-1.026694145	0.580866465	1.077767636	-1.550116157	0.004778706655	0.8449156366	0.04855024826	0.9846984961
63750.36159899078	-127.6224367888135	4064108604.002078	16287.486371914698	94034.33632306836	-179.4062879247649	8842456407.719934	32186.61614694365	64610.44521722561	3.359193524971488	11.284181138210371	4174509631.168112	69546.7322702435	35554.217367788464	1.339331	29.643703	0.121476108	0.0619982	-0.1082837626	0.0788962332	0.0081293106	-0.0526945576	0.2120960691	-0.0383760018	0.0564762193	-0.0089883568	0.0036314946	-0.1113893517	0.1430175164	0.0012110555	-0.0765271762	-0.0425098198	-0.0348188114	0.1076489981	0.108007553	-0.1372356684	-0.0474382804	-0.134463046	-0.1009754554	-0.0645747722	0.2063239879	-0.0477822846	0.1923406759	0.0329512493	0.1314907307	0.0686135064	-0.1599757874	0.1009670929	-0.1014841387	0.0254753585	-0.0289580749	0.0392219897	-0.0695294177	-0.1103828513	-0.0265371839	-0.219021712	0.08529509	0.0687250886	0.1037711925	0.0559634947	0.1170515114	0.1139241865	0.0349874894	-0.0138456367	-0.1366637589	-0.2187800666	0.0236361165	-0.0715345181	0.221458943	-0.0153472188	0.0575071315	-0.0696612254	0.0296317333	-0.0400183923	0.018972736	-0.1589266266	0.0104938393	0.0139455436	0.0865268445	-0.0290318093	0.3014523751	-0.0215094865	0.2029192296	-0.0909644042	-0.0419512642	-0.0732991256	0.2016665737	0.1516060084	-0.1273838841	0.1547931896	0.0604071909	-0.0524193525	0.1295494281	0.0777196263	0.1581792149	-0.0440819	0.0046556	2.1674611360000025e-05	0.00194321390761	0.000418892	-0.016608108	1.75470507664e-07	0.0002758292513396	0.0980274	0.0555235	0.00308285905225	0.00960937115076	-0.000451479	0.0005880809999999	3.458392625609998e-07	2.03833287441e-07	-0.000750756	-0.000305697	5.636345715359999e-07	9.3450655809e-08	-0.00118636	0.0	1.4074500496e-06	0.0	-1.520798767	-1.368151806	0.285555857	0.3304473594	0.6716262967	0.1923076812	1.133418824	0.5000704189
63642.63200759434	-107.7295913964408	4050384608.854071	11605.664862444091	93125.73510821196	-908.601214856404	8672402539.44486	825556.1676385334	64457.47798707898	-152.9672301466344	23398.97349873341	4154766468.454771	69185.23284060051	34620.40376640124	1.199869	26.556967	0.060692832	0.0354517	-0.1347612037	0.0179145266	0.0928675435	-0.1722504364	-0.2223541053	0.0095701906	0.090929867	0.053200992	-0.1029455102	0.0518332555	0.03164109	-0.0202570121	0.0324802826	-0.060758724	-0.0320242494	0.0201882175	0.1574205719	0.0679786463	0.0477337135	-0.1367954636	0.0047577974	0.0122653109	0.0402803134	-0.0775560923	0.0355350333	-0.1637427449	-0.0375992168	-0.0769928371	-0.1480988533	-0.082243457	0.26565064	0.1431612934	0.0023044523	-0.1197218445	0.1534231985	0.1185197579	-0.1234237615	0.0575136812	0.1488872846	-0.143613777	0.0812357405	0.0939806121	-0.0826784513	0.0294737984	0.1682951468	-0.0018914599	-0.093388842	-0.193984986	0.0103603216	-0.0920089919	-0.0648945303	-0.0229919328	0.0779694236	-0.1327558681	0.0482398645	-0.0921202839	0.0074816104	-0.1363898299	0.1233100706	-0.1839227742	-0.0853045285	-0.1394605616	-0.1193812467	-0.0510006761	0.1135011253	0.1310983892	0.171714605	0.0828470897	0.0855062106	0.1012975357	-0.0601354411	0.0854321956	-0.0449888106	0.008293579	-0.0638040451	0.0408790145	0.1561356449	-0.0487311	-0.0046491999999999	2.1615060639999992e-05	0.00237472010721	-0.00638239	-0.006801282	4.07349021121e-05	4.6257436843524e-05	0.131304	0.0332766	0.00110733210756	0.017240740416	-0.000348039	0.00010344	1.06998336e-08	1.21131145521e-07	-0.000534881	0.000215875	2.86097684161e-07	4.660201562500001e-08	-0.00118636	0.0	1.4074500496e-06	0.0	-1.241318548	0.656257545	0.05773128331	-0.5790665817	-0.5899508372	-1.353740757	0.1746500742	-1.530309899
63656.64156166455	14.009554070216836	4052168014.910239	196.26760524632917	93636.16615231214	510.4310441001872	8767731611.703407	260539.8507812072	64477.46042483304	19.98243775406445	399.2978185950603	4157342902.8359113	69335.30834195824	35211.228076422274	1.061585	23.49629	0.071123455	0.034072	-0.121717088	0.0366219455	0.0518673213	-0.034696679	0.0685068516	0.0860463217	0.059226492	-0.0790506073	0.0002194355	-0.1732648489	-0.0431492267	0.1076507755	-0.0424217961	-0.2054336519	0.2793665035	-0.0880512973	0.0169018438	-0.3224881039	0.0112736746	-0.103937679	0.0256314573	-0.0602299022	0.0583216348	-0.0699495296	-0.159110613	-0.0986437939	0.2419961451	-0.0141428333	-0.073648944	0.0646032683	0.1079735376	0.0427665046	0.0476559438	0.1409161611	-0.0651970717	0.0127359738	0.0769252611	-0.1460591017	0.0637413532	0.2200958713	-0.0855319582	0.2614079198	-0.1423940134	-0.1987469858	-0.0729322359	-0.114046338	-0.1437354002	-0.1783985225	0.1392798956	-0.1529954969	0.090389146	-0.0627042801	0.0696925889	-0.1486473271	0.0533875926	-0.0829856356	-0.0303049957	-0.0293875239	0.1058150521	0.0523234757	-0.1133947052	-0.0835263893	0.0276600796	-0.0292472795	0.1568038249	-0.1727687182	0.0824901933	-0.0123212327	0.0256422544	0.1417003694	-0.2071000761	-0.0147641199	0.0308517843	-0.1350405906	-0.1228295403	-0.1452880246	0.1538107079	-0.0310693	0.0176618	0.0003119391792399	0.00096530140249	0.00399752	0.01037991	1.59801661504e-05	0.000107742531608	0.116656	-0.014648	0.000214563904	0.013608622336	-2.61851e-05	0.0003218539	1.0358993294521003e-07	6.8565946201e-10	-0.00028806	0.000246821	8.297856359999999e-08	6.0920606041e-08	-0.00118636	0.0	1.4074500496e-06	0.0	-1.108432031	-0.7260979443	-0.06888974087	-0.9819368976	-0.5196816239	0.06631154554	-0.05163220887	0.5008040123
63776.4357216297	119.7941599651458	4067433753.355165	14350.640761754945	93260.5680844205	-375.5980678916385	8697533559.428833	141073.90860393186	64445.85523283247	-31.60519200057024	998.8881613929092	4153268256.6912007	69210.63859258147	35116.67959660457	0.967563	21.415277	0.077453145	0.0438519	-0.1276688594	0.04227002	0.1059646921	-0.1168916666	0.1939670558	-0.1406584179	0.1398202139	-0.1123222083	-0.0843946575	0.0673019205	-0.0416520787	-0.0414211243	-0.1308109246	0.0182779504	0.1637084178	0.1510552605	0.1345055249	-0.0299179607	-0.1942683063	0.0448387267	0.1522947402	0.1967245525	-0.0120791478	0.0416942625	-0.0530605552	0.1170567791	-0.0607284854	0.1926366842	0.047859172	-0.1499948836	0.1337713563	0.1295302379	-0.0830980821	-0.0289523545	0.0558270121	-0.0373017389	0.1482698309	-0.0517739036	-0.0058605644	-0.0305026047	0.3024934373	0.1336759503	-0.1054519033	-0.0515382137	0.0207608157	-0.0948105656	0.0090156249	-0.1006165173	0.043222434	0.1741854342	0.0768302032	0.0559849125	0.0720299932	-0.1541112359	0.0117505214	-0.0044914924	-0.0555892052	-0.1498090475	-0.0069467771	0.0747184637	-0.0704116129	-0.1670154576	0.0702711019	0.0075815964	0.2821652319	-0.0188084662	0.1673398577	-0.0336061131	-0.0526289353	-0.0922898559	0.0927599747	0.0675897348	0.0440508053	0.0523598097	-0.0243755826	-0.0166136181	0.1512085936	-0.013555	0.0175143	0.00030675070449	0.0001837380249999	-0.0319045	-0.03590202	0.00101789712025	0.0012889550400804	0.119685	0.003029	9.174841000000023e-06	0.014324499225	-3.26166e-05	-6.431500000000001e-06	4.1364192250000014e-11	1.06384259556e-09	-0.000595465	-0.000307405	3.54578566225e-07	9.449783402500003e-08	-0.00108004	0.00010632	1.1664864016e-06	1.1303942400000005e-08	-1.504900049	-1.24197443	-0.05553945345	-0.489855382	-0.1028211	-0.8068509384	-0.5711982364	-0.09909883758
