global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	aroma_motion_02	aroma_motion_03	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_15
67435.61921232023	n/a	n/a	4547562738.549054	114174.0712594697	n/a	13035718547.962463	n/a	69175.65608695651	n/a	n/a	4785271395.060884	76768.51191376249	73535.84973062605	n/a	n/a	n/a	n/a	-0.0801038166	0.0300010154	-0.1518928297	0.4315092496	-0.3436671336	0.0569755647	-0.3605114552	0.0941631115	-0.5046853357	-0.1232954352	0.2425883062	0.2037504004	-0.1325626305	0.4612273601	0.0107182612	-0.0094173121	0.1974521443	-0.1246284484	0.0991064656	-0.0997319031	0.0885258446	-0.1454921147	0.1101341401	0.0220870742	-0.0591834308	-0.0253603633	0.0646251615	0.2579045578	-0.0624413756	-0.2115126836	0.1244295515	0.1701441964	-0.0634097394	0.2802195966	-0.4562176535	0.0353995944	0.3793085729	-0.2529908142	0.3116876203	-0.0564960596	0.2657990866	-0.0832057248	0.0307392712	-0.1812683986	0.3320742601	-0.1110802214	0.0989419007	-0.018070605	-0.0127950478	0.0171230159	0.0588198225	-0.0590698331	-0.0153418658	-0.126484966	0.3771349597	-0.2083491465	0.3434619703	-0.0870384016	0.0082673758	-0.1786798679	0.1157276099	0.3352550713	-0.0444050487	0.1454898971	-0.1717946	0.1644850754	-0.1697848582	0.2605918183	-0.0448881613	0.0713568679	-0.2297635846	-0.1058499524	0.1867583546	0.0348668555	-0.0741488104	-0.0259323962	-0.0087809245	-0.0496678	n/a	n/a	0.0024668903568399	0.0119663	n/a	n/a	0.00014319233569	-0.123388	n/a	n/a	0.015224598544	0.002055	n/a	n/a	4.223025e-06	-0.0008812479999999	n/a	7.765980375038238e-07	n/a	-0.00145382	n/a	2.1135925924e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6060082898	-0.07313725289	0.1119668367	1.713585918	0.7094180146	-3.098451047	1.891033397	2.019139864	4.669131553	1.646244626	0.189154354
67231.06120950304	-204.55800281719712	41843.976516560426	4520015591.355944	111359.51546519889	-2814.555794270811	12400941684.64387	7921724.319063396	68960.57056046196	-215.0855264945567	46261.78370744065	4755560292.024452	76441.43421178956	74460.60464839381	1.221914	26.421921	0.07991813	0.0480072	-0.0969170836	-0.1371991361	0.0880612928	-0.1064609784	0.2536024198	-0.4916169137	0.1273362902	0.4508735825	-0.28417133	-0.0747791824	-0.0567920809	0.0098896418	-0.0672445143	0.2020009752	0.0937869005	0.0817469836	-0.0624099526	-0.2176163538	-0.0777788446	0.1359512398	-0.0133028218	0.0412161553	0.1899186316	-0.072811193	-0.0141895272	0.0657935066	-0.1218305369	0.0541985805	0.0880603734	0.3317125698	-0.1159529192	0.1430831413	0.1048385398	0.066918739	-0.0301670787	0.1436244962	-0.0460083443	-0.1729092596	-0.1219795005	0.1434813052	0.3620576275	-0.3094677732	0.019951985	0.0087159274	-0.360214298	0.1855149695	-0.028727334	0.1866463994	0.0286176212	-0.0480779305	-0.2446581149	0.2000367089	-0.20704669	-0.1083825088	0.4064893721	0.0858519648	0.0494792289	0.1623933272	0.0309523832	-0.1871228095	0.2119480331	0.1036892001	-0.095361607	-0.0679971069	0.131875145	0.2124811417	0.1874141275	0.0109613699	0.0426468955	-0.1656602205	0.2507981235	-0.0628789014	-0.1118150303	0.2901447456	0.0058725381	0.1386645091	-0.0611158184	-0.0535163	-0.0038485	1.4810952250000036e-05	0.00286399436569	-0.00296728	-0.0149335799999999	0.0002230118116163	8.8047505984e-06	-0.165311	-0.041923	0.001757537929	0.027327726721	0.00208495	2.9949999999999945e-05	8.970024999999966e-10	4.347016502499999e-06	-0.0008812489999999	-1.000000000015745e-09	7.765998000008238e-07	1.0000000000314906e-18	-0.00109951	0.00035431	1.2089222400999998e-06	1.2553557610000004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7508482509	-0.1962163648	0.04775366836	-2.507600743	-0.5887593591	1.494888255	1.293863243	2.163838362	3.424892005	0.5698526927	2.390482402
67061.74290767609	-169.3183018269483	28668.687333561564	4497277361.815245	111987.01546223958	627.4999970406934	12541091632.139889	393756.2462860703	68911.84919497282	-48.72136548913841	2373.771455126207	4748842959.470676	76453.60194702461	71286.59937233466	1.5776	34.113064	0.19664175	0.128385	-0.0491017707	0.0183779428	0.1978650546	0.0931163945	0.0100765197	-0.3795682352	0.0812941947	0.1262123184	0.0247456881	0.0890647887	0.2271841509	-0.0514685769	0.0973098423	0.1486022836	-0.1482455328	0.0679072752	0.0395729162	0.0820990215	0.1994173831	0.2601574757	0.1399729874	-0.0697199673	0.1829860489	0.0523608101	-0.0831144186	0.0956322427	0.2414128527	-0.0758773083	0.1057011424	-0.0932130241	0.0209233479	0.0243756805	0.0978720636	0.1870186432	-0.0076329484	0.0928489583	0.0516465918	-0.0268010598	0.0045866471	0.2636636626	0.1501594746	0.0502228825	-0.179783901	0.0429567603	-0.0479058466	0.2540294947	0.0836252841	-0.0612229075	-0.0237438307	0.2223888558	0.282763722	0.1559712826	-0.0294630523	-0.1392217193	0.2008476046	0.2758278217	0.221330487	0.1480603739	-0.1823640217	-0.1028619017	0.0328637691	0.0031730303	0.0450157877	0.0891266289	0.0842259638	-0.2060460465	0.1600048108	-0.1752667338	-0.165316241	0.0957718776	0.0560175105	-0.0053806231	-0.2139330813	-0.0288612903	0.0982265808	-0.0240950416	-0.0230724458	-0.0496482	0.0038680999999999	1.4962197609999997e-05	0.00246494376324	-0.00431533	-0.00134805	1.8172388025e-06	1.86220730089e-05	-0.056031	0.10928	0.0119421184	0.0031394729609999	0.00127987	-0.0008050799999999	6.481538063999998e-07	1.6380672169e-06	-0.000471416	0.0004098329999999	2.22233045056e-07	1.6796308788891804e-07	-0.000671511	0.000427999	4.5092702312100006e-07	1.8318314400100003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.282248032	0.7672849209	-1.518931105	-1.790015503	0.3333064235	-0.5292088625	-0.01746955692	1.678490976	0.07760903532	0.8795788922	1.364789999
66627.86720518532	-433.87570249076816	188248.1252118576	4439272688.31181	111620.73845288824	-366.2770093513391	12459189252.768084	134158.84757936094	68941.87516983696	30.025974864140156	901.5591665419764	4752982151.933382	76590.11047407034	58500.18850878688	3.088756	66.789383	0.10129937	0.047564	0.111128435	0.2370286431	-0.0089998694	-0.2187099663	0.0164505929	-0.0641538356	0.1604104127	0.0274093201	-0.2377257553	0.2373322135	0.2481991483	-0.0135315476	0.0287369128	0.1838965272	0.1377606144	-0.1707386221	0.0303411872	-0.1948133912	-0.2435630441	0.1605468828	0.0351123645	0.0172502532	-0.0633051247	0.0055935439	-0.1190329455	-0.0390408493	0.2169147197	0.108079986	0.1799184054	-0.0080009735	-0.016937225	-0.0593509869	-0.2389005223	-0.1154900913	0.0562555983	-0.0911828341	0.0699946945	0.0084677908	0.2923833797	0.053268859	0.1139695105	-0.3050500958	0.0267937359	0.1856223264	-0.0170383396	0.0183640164	-0.0756223077	0.0825567754	0.1887597283	-0.0347037024	0.0581006135	0.1880358891	0.0668876796	-0.1657435355	0.1651946115	-0.2140008873	0.1704772866	0.1212425722	-0.1570790699	-0.0750238735	-0.1089323257	-0.1027448105	0.055749523	0.0022500725	0.1493250451	-0.0354382503	-0.1447933681	-0.0548273421	-0.2052913514	0.0939080455	-0.0773335997	-0.0843940782	0.0315088903	-0.1362173841	0.1884585166	0.1319020841	0.18819926	-0.0282729	0.0213753	0.00045690345009	0.00079935687441	-0.0222974	-0.01798207	0.0003233548414848	0.0004971740467599	-0.0244621	0.0315689	0.0009965954472099	0.00059839433641	0.00121866	-6.120999999999991e-05	3.746664099999989e-09	1.4851321956000002e-06	-0.000572399	-0.000100983	3.27640615201e-07	1.0197566289000004e-08	-0.00111678	-0.000445269	1.2471975683999998e-06	1.9826448236100002e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.405757288	0.3950736831	-0.4236331636	-1.728290899	-0.732871687	-1.69688513	-0.4500959054	0.956796498	1.544316309	0.9465698664	-1.551052669
67077.49339842059	449.6261932352645	202163.71364323545	4499390120.615157	112108.24805279355	487.5095999053156	12568259281.46669	237665.60999984085	68857.61098505434	-84.26418478261621	7100.452837078889	4741370590.569077	76590.64537730414	73835.07437782372	3.305166	71.468903	0.10261885	0.0729353999999999	-0.0994392976	0.0264763315	-0.188939304	-0.0973923617	-0.0668085915	-0.0376612029	0.2053965221	0.0717672457	-0.043637682	-0.1530667588	0.1027966851	-0.1143346521	0.0691916372	0.0641798102	0.0701066781	-0.0011655888	0.0495879054	-0.0063144305	-0.0802374569	0.1254839994	-0.0474307952	0.0840522653	0.0845469533	0.2828972698	-0.0022557428	-0.0836675082	0.0886859763	-0.0718462693	0.172504508	0.0858500841	-0.0308468236	0.0885661569	0.0839802687	-0.0416685502	0.0793618298	-0.0264584529	0.1732700379	0.0968097184	0.0056813947	0.0148256763	0.116988674	-0.0987616772	0.1203455749	0.1855667589	-0.0372828073	0.090446232	0.1229715063	0.0881555339	-0.007875088	0.0721767319	0.0722090475	0.1140084157	-0.1781817553	-0.1150496022	0.2290067544	0.052043489	-0.0518306334	-0.1401982566	-0.0455815185	-0.1853465775	-0.1445197021	-0.1748179931	-0.1788948511	-0.02021328	0.0556916216	-0.1127001325	0.1200633254	-0.0244978138	0.0180676122	-0.03997581	0.0905055695	0.0758392817	-0.0783667242	-0.1469977947	0.0713638466	0.0888288772	0.2102802918	-0.0224644	0.0058085	3.373867225000001e-05	0.0005046492673599	-0.0264917	-0.0041943	1.759215249000001e-05	0.0007018101688899	-0.0952169	-0.0707547999999999	0.0050062417230399	0.0090662580456099	0.00117954	-3.912000000000013e-05	1.5303744000000096e-09	1.3913146116e-06	-0.000471416	0.000100983	2.22233045056e-07	1.0197566289000004e-08	-0.000819658	0.0002971219999999	6.71839236964e-07	8.828148288399996e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1953640961	0.2356996713	1.169375866	-2.219465558	1.286075413	0.03647393214	0.7590931798	-0.3976310091	-0.8596478201	0.7455481668	0.1550175348
66684.56520002114	-392.9281983994442	154392.569097433	4446831235.915871	112760.84185310132	652.5938003077608	12715007455.420126	425878.6682001256	68901.1155129076	43.50452785326343	1892.643943735373	4747363718.923038	76420.58679205469	49335.17289034099	4.191669	90.638115	0.18347909	0.12278	0.255818292	-0.1303605	-0.0480937223	0.1443860526	-0.0086895837	0.1218302907	0.1383550667	0.0960652058	-0.074180869	-0.0118421384	-0.1050443158	-0.0851496838	0.1304398402	0.0873300473	-0.0691022251	-0.0589143447	0.2616117982	0.0739573617	-0.0163422055	-0.0718303012	-0.0220504083	-0.0563091947	-0.0026963389	0.0057675479	-0.0546360789	0.1183306876	-0.0443357615	-0.0522264646	0.2647177206	-0.1156921006	-0.0117626098	0.1222822268	-0.0697649811	0.1900188025	0.0663675032	-0.049318125	0.1020320092	0.0030064401	-0.0201422318	-0.0953147346	0.0050478672	-0.0132219401	-0.0932150106	0.1527575319	0.0873509044	0.0224611058	-0.018304719	-0.1211229846	-0.0322681381	-0.0300241198	-0.0856045573	0.1451173532	-0.005383861	-0.1900093248	-0.0053497504	0.085293457	0.2114534697	-0.0723660573	0.0934652358	-0.0897091172	-0.0155125175	0.0472436562	-0.0015807939	-0.1350368807	0.052495023	-0.204184156	0.1768601983	-0.0488499008	0.0808846206	-0.3141632639	-0.2053583911	0.0616447816	-0.0465580354	-0.089092646	-0.0135667001	-0.2825453807	-0.1673369579	-0.0413457	-0.0188813	0.00035650348969	0.00170946690849	-0.0355924	-0.0091007	8.282274049000006e-05	0.00126681893776	0.00787929	0.1030961899999999	0.010628824392516	6.20832109041e-05	0.000343206	-0.000836334	6.99454559556e-07	1.17790358436e-07	-0.000407879	6.353700000000001e-05	1.66365278641e-07	4.036950369000002e-09	-0.000671511	0.000148147	4.5092702312100006e-07	2.1947533609000016e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7249960451	-1.424149507	-0.786116584	-0.5820756977	0.835716002	-1.287850729	-1.055903078	0.5353727395	0.003041571626	0.9615458467	-0.9569517555
67015.63367518448	331.068475163338	109606.33524697776	4491095156.88652	112482.02972005209	-278.8121330492286	12652207009.94268	77736.20553546074	68956.28800611413	55.17249320652627	3044.0040066241872	4754969655.58216	76715.3409328197	73386.37797884333	4.1838	90.467964	0.141782101	0.0620333	-0.0686917823	-0.169163676	-0.01456683	-0.0122335582	0.1096374695	0.1208637609	0.0553594268	0.2123701036	-0.0038520903	0.0815402201	0.0028145311	0.0823949116	0.0652520903	0.1814423195	0.0327621479	0.0878264786	0.0902989257	-0.1210923655	-0.3095908484	-0.049048212	0.0546941948	-0.0375687612	-0.2171555148	-0.0221299538	-0.0173656998	-0.0338206208	-0.0773457649	-0.000890101	-0.198663927	0.0699489117	0.008967868	-0.0460107989	0.0827231791	-0.079425895	0.0541747253	-0.1838228815	0.064179231	-0.1754562208	-0.0452406808	-0.0195710005	0.0371205375	-0.1325192337	0.0325192199	0.0559136166	0.1171638083	0.0113302906	-0.2853836769	-0.0287036407	0.1259253937	-0.0283898302	-0.1576559533	-0.2294919609	-0.0666156843	-0.1280641784	0.0845309451	-0.1085431635	-0.0478476675	0.1298788525	0.2376915343	-0.034752033	-0.173675218	-0.004378726	0.0969467911	0.0518400274	0.0960902926	-0.0301915107	-0.0712200013	-0.0985460985	0.0359716029	-0.0080065267	0.0931013612	-0.095968002	0.0159428519	-0.2704898922	-0.2492223364	-0.3119641038	-0.015289936	-0.0136693	0.0276763999999999	0.0007659831169599	0.00018684976249	0.000967326	0.036559726	0.001336613565195	9.35719590276e-07	-0.0365397	-0.04441899	0.0019730466726201	0.00133514967609	-3.84537e-05	-0.0003816597	1.4566412660408998e-07	1.47868704369e-09	-0.000314156	9.372299999999998e-05	9.8693992336e-08	8.784000728999997e-09	-0.000858668	-0.000187157	7.373107342240001e-07	3.502774264900003e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.482995869	-1.478123479	-0.8910553462	-1.820664246	0.2868238602	-0.1739333596	-0.09713794294	-0.4846945467	-0.05954411553	-0.4598960332	-0.2495028634
66871.73481964922	-143.89885553525528	20706.88062435627	4471828917.789487	112502.6766660748	20.646946022709017	12656852257.03137	426.2963800646597	68884.83639266304	-71.45161345109227	5105.33306476431	4745120684.843954	76509.048140581	67264.97556245193	2.144102	46.362755	0.083093748	0.0463888	0.0045354084	-0.1698433822	0.0840690641	0.082279797	0.2283853508	-0.0240401149	0.0163291394	-0.0008072102	0.0412873106	-0.0328302844	0.0570508145	-0.1575680004	0.0818041948	0.1289420093	-0.2149550159	0.2018193925	-0.1631928768	-0.2208300449	-0.0780777797	-0.0004423552	0.1152383944	-0.1358794355	0.0922730679	0.0854850732	-0.0777817848	0.0731743223	0.0909360958	0.0494001399	-0.0820865211	-0.0696016223	-0.0302417229	0.0141649134	-0.0948599946	0.0627891266	0.2459988191	0.0142986384	0.0093177761	-0.1595818905	-0.0813091173	0.0052246762	0.1241026691	-0.0447315876	0.1123396895	-0.0870779336	0.2015958002	0.1706520792	-0.111420709	0.1695005712	-0.1015664009	-0.0306273572	0.1053910891	-0.0128269914	-0.0008104239	-0.1368874368	-0.0093945289	0.1624708419	-0.0468647869	0.0724234148	0.1571913023	-0.1122771159	-0.2074928041	-0.0977532104	-0.0572764354	-0.0236038692	0.0663780009	0.1377779976	-0.0969031924	-0.1540762365	-0.0296107908	0.00139654	-0.0017572254	0.1272722471	0.1212430184	-0.1519448439	-0.1471183802	0.0321873547	0.0490778481	-0.0160029	-0.0023336	5.44568896e-06	0.00025609280841	-0.0149046	-0.015871926	0.0002519180349494	0.00022214710116	0.000268557	0.036808257	0.001354847783378	7.2122862249e-08	-0.000267958	-0.0002295043	5.267222371849e-08	7.1801489764e-08	-0.000459094	-0.000144938	2.10767300836e-07	2.1007023844000002e-08	-0.000671511	0.000187157	4.5092702312100006e-07	3.502774264900003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2393477557	-1.443174849	-1.142600611	-1.799953645	1.322616459	0.1921193993	0.09389169579	-1.740626859	-0.5237640196	-1.439947817	1.203339644
66576.11269137517	-295.6221282740589	87392.44272528414	4432378781.094686	112365.81884765624	-136.85781841856078	12626077245.304296	18730.062462287755	68964.14590692935	79.30951426630781	6289.999053157683	4756053420.67224	76371.93866007424	52313.38597267373	3.405896	73.647034	0.095146393	0.0542565	0.1950869641	-0.0693838227	0.1449677357	0.1338151498	0.2785745417	0.0510742732	0.0322997008	-0.0873958249	-0.0105612158	0.0428250214	0.1083220434	-0.0739966373	0.0396157528	0.0509141991	-0.2244883825	-0.0312175053	0.1882034787	0.0130193351	-0.240737428	-0.1004714121	-0.0857167892	0.026298333	0.139097916	-0.0686153888	-0.2484998324	-0.0183871868	-0.3396410561	-0.1427034229	0.0405579287	-0.0112268378	-0.2139348303	-0.0640865827	-0.2568516564	0.1709701155	0.1484158882	0.0258655398	-0.1014444477	-0.1054101458	0.082992613	-0.0462717974	-0.0233950694	-0.0986757429	0.0011813698	0.3360896151	0.0540926288	0.0348341146	-0.052964858	0.0583683689	-0.1704583877	-0.15996728	-0.2031837974	-0.2182286726	0.0745577854	-0.1780366506	-0.0832413282	0.047536692	0.1607501751	0.0875459569	0.1171602885	0.1151343082	-0.2310850564	-0.1269955435	-0.0923813484	-0.1680510505	-0.0598531002	-0.0037581836	0.1268850609	0.048060319	0.0626941124	-0.0181214283	0.3140854177	0.0221106028	0.096181862	-0.039831375	0.1254184205	0.1152996037	0.0419786881	-0.0164337	-0.0004307999999999	1.855886399999988e-07	0.0002700664956899	-0.0534438	-0.0385391999999999	0.0014852699366399	0.00285623975844	0.0237523	0.023483743	0.00055148618529	0.00056417175529	-0.000617185	-0.000349227	1.2195949752900002e-07	3.8091732422500004e-07	-0.000154468	0.000304626	2.3860363024e-08	9.279699987600001e-08	-0.000671511	0.0	4.5092702312100006e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3260459124	-0.5346002565	-1.62326629	-0.7328224295	0.1333874528	-1.560125792	-1.301011093	-1.256489696	-0.2436490938	-1.063563358	1.609072306
67125.33370856933	549.2210171941697	301643.7257277984	4505810425.486794	112389.13504971591	23.3162020596792	12631317677.223282	543.6452784877886	68940.64062160326	-23.50528532608587	552.4984382607076	4752811929.317054	76737.32348620312	73722.6524841172	4.058082	87.74949599999998	0.132243275	0.079317	-0.0879901921	0.1450410465	0.0681246825	-0.1503037192	0.0773172927	0.171465704	0.012278324	-0.04639958	-0.0390708122	-0.122506369	0.2083032542	-0.028490332	0.0561095661	0.170417613	0.0629269236	0.1150674902	-0.1551637697	0.0095920688	-0.0683580033	0.0752906231	-0.0378367029	0.0417522395	-0.0485063646	0.0965676998	0.0502536035	-0.0689234486	-0.0572953577	-0.3820449301	-0.0600165332	-0.0462022497	0.0074404215	-0.1755984257	0.086064698	-0.1948508044	0.1490396945	-0.1152312576	0.0211631636	-0.1897675333	0.1821035412	0.0682691037	0.0337601848	-0.0169640106	-0.0400387895	0.0729246676	0.0508425936	-0.0148623825	-0.0367892314	-0.0793717336	0.1332865986	-0.0550816062	0.0950561403	-0.1305572676	0.189959227	-0.115454462	0.0502677572	-0.1078630912	-0.124903308	0.0512970013	-0.0685131761	0.0520133178	-0.2917528895	0.0782828252	0.1006862306	-0.1675412391	0.0037519271	-0.0616086075	0.1222841443	0.0358596068	-0.0645334983	0.0996247881	-0.2453179892	0.0419383314	0.1034616799	0.0478357359	-0.1425892025	0.0490545484	-0.0823661657	-0.00791254	0.00852116	7.26101677456e-05	6.260828925159999e-05	-0.0145843	0.0388595	0.0015100607402499	0.0002127018064899	-0.0262118	-0.0499641	0.00249641128881	0.00068705845924	2.22755e-05	0.0006394605	4.089097310602501e-07	4.9619790025e-10	-9.59582e-05	5.850979999999999e-05	9.20797614724e-09	3.423396696039999e-09	-0.000671511	0.0	4.5092702312100006e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.55191024	0.7030633985	-0.580702486	-1.25334594	0.8366073485	-0.02283033905	-0.3135932581	-1.262685303	0.4354149265	-1.338749866	-0.5005795506
