global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_14	aroma_motion_15	aroma_motion_19	aroma_motion_20
68194.90118469116	n/a	n/a	4650544547.589791	113441.83990602355	n/a	12869051041.263878	n/a	69555.14989556206	n/a	n/a	4837918876.994107	77926.29833785076	67170.97699859276	n/a	n/a	n/a	n/a	-0.0184531649	0.1647216293	-0.0764804101	-0.0457665222	0.1137217334	-0.0523483376	0.0607756815	-0.0712289492	0.088600402	0.2343914284	-0.0064436811	0.1510183331	-0.0305292363	0.1289137149	-0.0148038007	0.1301088206	0.0373103161	-0.1991979687	0.102418591	-0.2271389809	-0.1322680356	0.0758364757	0.0340272014	-0.0519935802	-0.0764148585	0.0126959947	-0.1037447667	0.1623421189	0.0619287064	-0.0284004403	0.1747367617	-0.0828166412	0.2704496436	-0.0583608116	0.1407684117	-0.092304714	-0.0478844705	-0.1077302242	0.2674299658	-0.1303684007	0.0038153427	-0.1143877926	0.0059665421	-0.1363946537	0.1242018252	-0.0085174016	0.0344960702	-0.0547358395	0.0087517917	-0.1438262945	0.073415222	-0.0240630202	0.1632386327	-0.180414382	0.1679282231	-0.2439766306	-0.2836440644	0.0898096962	0.0779779241	0.0837698028	0.0263903	n/a	n/a	0.0006964479340899	-0.0475213	n/a	n/a	0.00225827395369	-0.112807	n/a	n/a	0.012725419249	0.00174996	n/a	n/a	3.0623600016e-06	-0.00119496	n/a	1.4279294015999998e-06	n/a	0.000598489	n/a	3.58189083121e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2472692041	0.3113587717	-0.8605173844	-0.8694030523	-1.009136463	0.7653471834	1.165749911	-0.05780113828	0.002492327082	2.245408051	1.096249678	0.0503373591	0.06575269124	-0.5488963413	0.877345757
68214.6411673761	19.739982684943243	389.6669164018591	4653237269.593883	112929.2770776721	-512.5628283514525	12753021621.285637	262720.65300764056	69477.76815456814	-77.381740993922	5987.933839250428	4827160267.739923	77863.14039381378	67550.62808488139	0.929452	21.710854	0.1154381499999999	0.0721587999999999	-0.0271366633	0.1562459647	-0.0376509894	-0.0170776035	0.1040436825	-0.0476596359	0.0687998652	-0.1428488458	0.1161798276	0.0523087191	-0.0462706107	0.2146329084	0.1063921226	0.2191109847	0.168946314	-0.0678653595	0.2428318649	-0.1260963951	-0.1105940892	0.1253945669	-0.0891778186	-0.0009050546	0.0554973669	-0.0298839349	-0.1360904937	-0.0016891943	-0.0113008315	0.1461377528	0.0895070612	-0.2249078289	0.0807226253	0.0178647348	0.1482378594	0.2522014934	-0.0722477147	0.044292853	-0.036927516	-0.1311557586	0.2159227372	0.0561177652	0.1158318763	-0.0858397817	0.0687977146	-0.1881156054	-0.0449504197	-0.1304911231	-0.0575056461	0.001678301	-0.1686648824	-0.0527178661	0.0876718567	-0.135069228	0.2045794476	-0.1364298678	-0.0887305365	0.1120428967	-0.0091237972	0.4700828867	-0.0042894154	-0.0723360403	0.0186839	-0.0077063999999999	5.938860095999998e-05	0.00034908811921	-0.0475923	-7.099999999999468e-05	5.040999999999244e-09	0.00226502701929	-0.170567	-0.0577599999999999	0.0033362175999999	0.029093101489	0.00228673	0.0005367699999999	2.8812203289999974e-07	5.2291340929e-06	-0.00162181	-0.00042685	2.6302676761e-06	1.822009225000001e-07	0.000564094	-3.4395e-05	3.18202040836e-07	1.1830160249999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1125172515	-0.2692580799	0.7012201853	0.7047927449	-1.186952565	-0.1813540351	1.099706179	-0.1271962514	-1.661040909	1.93515373	0.9071256407	0.2479014553	0.2735358266	-0.2368958737	0.6748030303
68069.58690193803	-145.0542654380697	21040.739921777986	4633468661.000494	113144.9577445652	215.6806668930949	12801781463.019444	46518.15007145016	69480.9899359809	3.2217814127652677	10.379875471639762	4827607962.48388	77736.46297632334	63113.33334816922	1.671853	39.052441	0.1436106499999999	0.0937844	0.0061094865	0.1154202596	-0.0663443055	-0.039545161	0.0813484346	-0.060237281	0.1487588774	-0.211870315	-0.110046648	0.0001007191	0.1246835029	0.1447486122	0.0457579582	0.1819249209	-0.1036934729	0.0871031546	-0.0216757581	0.0795804998	0.0692345394	0.0154887929	0.2108218694	-0.0273124899	0.210140828	-0.065085386	-0.064624043	-0.0320203719	-0.0305489473	-0.07895404	0.2743753124	-0.1138464791	0.1806364024	-0.1639006117	0.0544283967	0.0300515856	-0.1908277509	0.1548331449	-0.0493138586	-0.0852596856	0.1787831808	-0.0283391648	0.1453096475	0.0148458074	0.0178232611	-0.2079755056	-0.0495678886	-0.2177971315	-0.0148656456	-0.0598589924	-0.1641777952	0.0561612015	-0.0071634901	-0.0767721267	0.0337586636	0.0979876835	0.0275660174	-0.055754722	0.0440367691	0.0901393331	0.0802844033	-0.002316121	0.0158655	-0.0028183999999999	7.943378559999993e-06	0.00025171409025	-0.0578695	-0.0102772	0.00010562083984	0.00334887903025	-0.0900587	0.0805082999999999	0.0064815863688899	0.00811056944569	0.00182121	-0.0004655199999999	2.1670887039999986e-07	3.3168058641e-06	-0.00169374	-7.193e-05	2.8687551876e-06	5.1739249e-09	0.000101409	-0.000462685	1.0283785281e-08	2.14077409225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2711691614	0.712099416	0.01387081347	1.13034308	-0.9732735206	-0.6277325107	1.028548661	-0.3679296532	-0.5632119785	0.6185138653	0.9972622016	0.6824277585	0.3736177468	-0.886459748	1.203956057
68040.97223224374	-28.61466969428875	818.7993217132471	4629573902.308965	112500.94584182516	-644.011902740036	12656462815.305277	414751.3308708416	69453.107421875	-27.88251410590601	777.4345928660478	4823734130.554508	77664.65385841837	65857.88799870524	1.597432	37.314041	0.08221545	0.0374424	-0.0085934845	0.1419823394	-0.0396194906	0.056764506	0.0435173691	-0.0406234172	0.0747245524	-0.089812923	0.0190570399	-0.0897504301	-0.2391161902	0.2173562132	0.106157802	0.0209785175	0.0027180391	0.051980607	-0.146313781	-0.1981959038	-0.0691086263	-0.1399900627	-0.0919858812	0.0265069336	0.0182797522	-0.0443005738	-0.1054592467	-0.0165857889	0.110327964	0.0273286528	-0.0371776489	0.0172002581	-0.0828021581	-0.168497487	0.139931151	0.1721666958	-0.0376941263	0.1675993456	-0.051718731	-0.0916028291	0.2030138099	-0.1133823248	-0.1485156611	0.0596010318	-0.0089837072	-0.1838588459	-0.0189622186	-0.0859100403	0.0286065615	-0.0782654006	-0.1448835511	0.1807387199	-0.0750363118	-0.0608064846	0.1254424904	-0.064754716	-0.072189711	0.0129438708	0.0353557805	-0.2174640462	0.1991426898	0.2344958418	0.0316224	0.0157569	0.00024827989761	0.00099997618176	-0.0422105	0.015659	0.0002452042809999	0.00178172631025	-0.0900731	-1.4399999999997748e-05	2.0735999999993514e-10	0.00811316334361	0.00146935	-0.00035186	1.2380545960000006e-07	2.1589894225e-06	-0.0012069	0.00048684	1.4566076099999998e-06	2.370131856000001e-07	0.000278412	0.000177003	7.7513241744e-08	3.1330062009000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2759377522	0.1626086894	-0.4919379474	-0.4314575898	-1.716319035	0.01038387734	1.227593739	0.9775359607	-0.4223901371	-0.7194800271	0.2241935906	0.1833946463	-0.2365661842	-1.157159047	-0.141608068
68236.14545375471	195.173221510966	38092.58639496859	4656171546.38597	112879.49642634737	378.5505845222069	12741780713.465769	143300.54504210452	69471.72656589084	18.61914401584363	346.67252388272567	4826320792.045903	77824.79978450853	67614.77429638123	1.162796	27.161486	0.05442145	0.0398493	-0.0209047777	0.177261092	-0.0570798128	0.035104194	0.0156570878	-0.0308959326	-0.0483808415	-0.1698916357	0.1865093254	0.2031648711	-0.0990942778	0.1338338542	0.0634624375	0.0079234588	-0.0026893806	0.1500101515	-0.2152261488	0.1713115324	-0.0239971106	-0.1796814399	0.0267214387	0.1559247492	-0.1015046793	-0.0296858135	-0.0977275396	-0.0114961175	0.1039736297	0.2554232619	0.0140169245	0.243581488	0.0356716963	0.0526420819	0.2110442605	-0.0768267811	-0.062114005	0.158269178	-0.0464800833	-0.0906801505	0.2374407619	0.1399065824	-0.0226515093	0.0040473632	0.0018261907	-0.0110108797	0.2284697404	-0.0659343632	-0.0245488611	0.0885012065	-0.0706360277	-0.0302649242	-0.0459778815	-0.1888038335	0.0430217698	-0.1218123169	0.0959413266	-0.1449003627	0.1089201998	-0.0093989819	0.1723141223	-0.0544345373	0.0358644	0.0042419999999999	1.7994563999999963e-05	0.0012862551873599	-0.042203	7.500000000000562e-06	5.625000000000842e-11	0.0017810932089999	-0.129563	-0.0394899	0.00155945220201	0.016786570969	0.00139294	-7.640999999999985e-05	5.838488099999977e-09	1.9402818436e-06	-0.0012069	0.0	1.4566076099999998e-06	0.0	0.000415643	0.0001372309999999	1.7275910344899998e-07	1.8832347360999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1405126774	0.2720824463	0.6800340881	0.04235400323	-0.919586104	1.353090534	1.160361771	-0.4288533647	1.816077901	0.5244635825	0.4911343927	0.02810344993	-1.019685216	-1.661089439	1.043713317
68154.02993388963	-82.1155198650813	6742.958602712561	4644971796.229524	113435.21313405797	555.7167077105987	12867547578.769156	308821.059228707	69547.45132107205	75.72475518120336	5734.238547253186	4836847985.256887	77722.89698162468	57593.90409991661	2.544211	59.429634	0.2048897	0.141843	0.0372389414	0.069923319	-0.0873484642	-0.0227443031	0.0244132998	-0.044107008	-0.0542685818	0.0518123943	0.0857636331	0.0921128376	0.0702996605	-0.1192231181	0.3031656001	0.1425856457	-0.1938591916	0.0718728372	0.0221289442	-0.0904860758	0.0757124429	-0.2061781361	0.1372825386	-0.0669341993	-0.1400757234	-0.0702991492	0.0674360143	-9.2388e-06	-0.1163498572	0.0612565049	0.1229036383	0.0457945517	-0.0761309089	0.0383058642	0.1157870607	-0.0547981617	0.2017540486	0.1619665486	-0.0612129246	-0.0108776867	0.1879535492	-0.0561877451	0.2323191174	0.0373881094	0.0024931153	-0.0922929903	0.0260496988	-0.0192120839	0.0098780194	-0.0614743325	0.1000069003	-0.2028589014	-0.0684218101	-0.1092400525	0.0108794639	-0.004232058	0.1102796635	-0.0903486207	0.0853292259	-0.1340097839	-0.1766970773	0.0317034723	0.033152	-0.0027123999999999	7.357113759999982e-06	0.001099055104	-0.0421787	2.429999999999793e-05	5.904899999998996e-10	0.00177904273369	-0.0148521	0.1147109	0.01315859057881	0.00022058487441	0.000302507	-0.001090433	1.189044127489e-06	9.151048504900001e-08	-0.00108494	0.0001219599999999	1.1770948035999998e-06	1.4874241599999989e-08	-0.000120806	-0.000536449	1.4594089636e-08	2.877775296010001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.444605525	1.253140812	-0.354603261	0.7633977169	-0.1179988204	0.3737042007	0.5071127547	-0.420817047	-0.4810315145	2.024042086	0.8779653293	-0.5681040659	-0.5820813492	-0.4939639373	0.1791615714
68262.04872669639	108.01879280676076	11668.05959942991	4659707296.365872	113018.41233582428	-416.8007982336858	12773161526.910398	173722.90540823765	69605.9751824273	58.52386135525012	3425.042347928538	4844991781.096684	77949.40069455517	66477.2925930409	2.495839	58.299732	0.156600265	0.0932983	-0.016255039	0.1218117566	-0.0309208228	0.0121718978	0.0189076178	-0.0738909383	0.1569178683	0.0500058526	-0.1410401087	0.0355828823	-0.3283904397	-0.0774688067	0.2488300394	-0.1103142149	0.1134270001	0.2691801977	0.0157570915	-0.0305298985	-0.0842435675	0.0091559912	0.0060330022	0.2453559381	-0.1090727551	-0.051699416	-0.1447896835	0.1154874295	0.1454842379	-0.0793436879	-0.066598219	-0.174439396	-0.0501391972	-0.0858055563	0.133458278	0.1862983096	0.3496419686	-0.0038345394	-0.0559496422	-0.0689762148	0.1861011938	-0.0531981577	-0.0775844629	-0.0478941125	0.1368543173	-0.1524074863	-0.1840406788	0.0065486237	0.016947444	0.0688282637	-0.0063663097	0.1448010512	-0.0598485548	0.123631974	0.0080988215	-0.0036104655	-0.2141622868	0.0440124435	0.0273125879	-0.017543999	-0.0562499237	0.1033272251	0.0231886	-0.0099634	9.926933956000002e-05	0.00053771116996	-0.0203474	0.0218312999999999	0.0004766056596899	0.00041401668676	-0.0804821	-0.06563	0.0043072968999999	0.00647736842041	0.00119052	0.000888013	7.88567088169e-07	1.4173378704e-06	-0.0012069	-0.0001219599999999	1.4566076099999998e-06	1.4874241599999989e-08	5.27323e-05	0.0001735382999999	2.78069546329e-09	3.0115541566889994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3476352924	-0.1589624211	0.4133777274	-0.6828824584	-1.429588976	-0.8857878241	0.2138105744	0.2254334386	-0.8300554976	0.2084650254	0.4973672237	0.6358317713	0.1569755278	1.261107663	1.085862318
68263.78041292173	1.7316862253355794	2.998737183016987	4659943716.263596	112999.6998414855	-18.712494338775286	12768932164.26582	350.1574443786972	69596.52970377605	-9.445478651250596	89.21706695123078	4843676946.808581	77814.85938596142	65716.8398382637	1.282623	29.960493	0.0781956649999999	0.0442703	-0.0055007704	0.1305583559	-0.0598009875	0.0616010835	-0.0121307313	-0.0681671482	0.0646823213	-0.0228785599	-0.1008681981	0.210788544	0.0498428455	0.0464492064	-0.0052002445	-0.034038806	-0.2666888611	-0.1506162394	-0.1720239667	-0.1620930812	0.20789354	0.0196188958	0.0598102693	-0.1118647059	0.1464806316	-0.0626175748	-0.0365350391	0.030357095	0.0909499355	-0.0857348699	0.0454074488	0.0844128732	0.11136674	0.0170755493	0.1086422209	-0.0430859716	0.0532047959	0.0938828423	-0.0588071977	-0.0337448436	0.1407727227	0.1262633914	0.0140591036	0.1506216414	0.0097829753	-0.0896523716	-0.0023232969	-0.2168846754	0.06554115	0.1138257934	-0.1090102098	0.1163360633	-0.2388254565	0.0730375638	-0.0955080217	0.1339849931	-0.0538936923	0.0748698099	-0.2142744318	-0.1793303344	-0.0918066952	0.0613542214	0.0191497	-0.0040389	1.6312713210000013e-05	0.0003667110100899	-0.0412914	-0.0209439999999999	0.0004386511359999	0.00170497971396	-0.0567114	0.0237707	0.0005650461784899	0.00321618288996	0.000775217	-0.000415303	1.72476581809e-07	6.009613970890001e-07	-0.0012069	0.0	1.4566076099999998e-06	0.0	-0.000120806	-0.0001735382999999	1.4594089636e-08	3.0115541566889994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3353213196	0.6871825569	0.7863883944	0.7792148775	-0.5921806676	0.240312419	0.4531267465	-1.071661215	0.2252076818	-0.5220814991	-0.03365191153	-0.0546821312	1.05636295	-0.1354724321	1.920105407
67788.68611020697	-475.0943027147586	225714.59647202276	4595305964.548167	112762.4876387002	-237.21220278530384	12715378618.468016	56269.6291502561	69545.9800245497	-50.54967922634387	2555.270069886261	4836643337.575067	77650.61949836575	47081.77951879609	3.502049	81.80355799999998	0.15175773	0.0944774	0.0872190899	-0.0237131505	-0.0648616002	-0.0052005274	-0.0069480285	-0.0919296493	0.0360801268	0.0909802675	-0.1155963792	-0.0486426199	0.0135524082	0.02292772	0.2201498917	0.0388381379	-0.1318610117	-0.169178944	0.2012442757	-0.0637637861	0.0391604799	-0.0150821068	0.0008304226	0.2813347909	0.1569525947	-0.0882680284	0.0508782772	0.0252297082	0.0001715565	-0.1651745062	0.0345670195	0.0574704662	-0.0469947094	-0.1284020075	0.0089058075	0.0059905558	0.144187335	0.1786421432	-0.0673937594	0.0132077726	0.10114586	-0.1528291205	-0.0553156888	0.1698096548	-0.0870422762	-0.0261600312	0.2103612371	-0.0063424398	0.1742960291	-0.1434811344	0.0490292803	-0.0206654728	-0.1609947107	0.0295745808	0.0052977772	-0.1118981077	-0.1280935447	0.2396114385	0.1497010641	-0.0903737664	-0.1061930752	-0.1210373077	0.00610342	-0.0130462799999999	0.0001702054218383	3.72517356964e-05	-0.0575916	-0.0163002	0.00026569652004	0.00331679239056	0.0173355	0.0740469	0.00548294339961	0.00030051956025	3.7918e-05	-0.000737299	5.436098154010001e-07	1.4377747239999996e-09	-0.000976912	0.0002299879999999	9.543570557439995e-07	5.289448014399999e-08	-0.000120806	0.0	1.4594089636e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5518630126	0.7041255374	-1.022307971	-0.2594671522	-0.1906792411	1.347173306	-0.06992374797	0.5185832256	0.3941107723	-0.7130157874	0.1222990687	-0.2136461895	0.1970808181	-0.1703311882	-0.1155250751
67925.59551120002	136.9094009930559	18744.184080277377	4613886525.551157	112897.34840919384	134.86077049364394	12745811277.826904	18187.427418139305	69458.54989624023	-87.43012830946827	7644.027336210085	4824490153.688495	77784.64038932956	56731.84677240608	2.78335	65.015625	0.0763025799999999	0.0471211	0.0424314823	0.0542602412	-0.0594172836	0.0379869427	0.0091495973	-0.0612004714	0.011416765	-0.0550018678	-0.0973920195	0.2006414783	-0.1910442713	-0.0040324694	0.0229930567	-0.0589211271	0.0851565839	0.0868910657	0.099132664	0.0990956878	0.1276406902	0.1447528504	0.1153109942	-0.0874834628	-0.1176242611	-0.0445661144	-0.0892757588	0.0822696967	0.1908617584	0.0978317033	0.005704161	0.0565338978	0.1142961728	-0.0879481254	0.0263849104	-0.0549299714	0.1318791507	-0.0064963114	-0.0679051787	0.0059629141	0.1718443829	0.0555771076	-0.046686801	0.0102052641	0.125106309	-0.0250848133	0.2607518832	0.0964437497	0.0206225484	0.1659509677	0.1588622001	0.0411953012	0.0270564474	-0.0106266568	-0.0798171924	0.1888755845	-0.0327741499	-0.021879303	0.2712363123	-0.144092254	-0.070732584	0.1202949827	0.0099423	0.0038388799999999	1.4736999654399996e-05	9.884932929e-05	-0.0489783	0.0086132999999999	7.418893688999995e-05	0.00239887387089	-0.0157649	-0.0331004	0.00109563648016	0.0002485320720099	0.000484471	0.000446553	1.9940958180900003e-07	2.34712149841e-07	-0.0008084649999999	0.000168447	6.536156562248383e-07	2.837439180903366e-08	-0.000120806	0.0	1.4594089636e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4554176452	0.03026667879	0.7153099119	-0.6387214314	-0.7171020665	0.8098266151	0.4742447432	-0.167560721	1.816999424	0.7655141973	-0.5877749693	1.0142522	-0.7884523187	-0.7542248228	1.711746521
