global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	aroma_motion_02	aroma_motion_03	aroma_motion_05	aroma_motion_06	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_15
67875.83887314938	n/a	n/a	4607129502.733736	90067.86162027995	n/a	n/a	8112219696.849897	66064.7080743715	n/a	4364545652.951927	n/a	68422.64745629996	69916.319947052	n/a	n/a	n/a	n/a	-0.0839693072	-0.0659435953	-0.0564842418	-0.1658657659	0.0293926763	-0.0080049635	0.3766522805	-0.0112784864	0.1606157226	-0.1202647656	0.1529096933	-0.0459061618	-0.1267671965	0.0237904422	-0.0074423473	-0.056447407	0.0746891279	-0.023774217	0.1184695697	-0.0490979831	0.1403750166	-0.1408959979	0.1270293594	-0.0182221095	0.0074667238	-0.1351036401	0.1119056472	-0.1394823203	-0.0137421993	-0.0109719846	-0.0244903206	0.1717405155	-0.1504934521	-0.0808331306	-0.0506623313	0.2035510488	0.0816247209	0.0086461597	0.1894640221	-0.0126730057	0.0445003333	-0.0199898813	0.0099488646	0.0158851081	-0.1717753185	0.1835590951	-0.1102670814	0.0755166065	-0.0061818689	0.1519650871	-0.114061538	0.2406631414	-0.0531582683	-0.0158020164	0.0801975772	-0.0484987933	-0.0279893003	-0.0841640315	0.0746185193	0.0258988196	0.0864990072	-0.074705849	-0.1850678909	-0.1857261068	0.1737944095	0.0107356134	-0.1439551521	0.3360195699	-0.0955034599	0.0441795387	-0.0353356326	0.2288996123	-0.1204033944	0.1363125308	-0.1572035776	0.1725170236	-0.1716755908	0.0129817365	-0.0378277701	0.040358497	-0.1488782558	0.1765972199	-0.086953845	-0.1529637268	0.0897488065	0.0628659969	-0.0604214804	0.1643619509	-0.0370089	n/a	n/a	0.0013696586792099	-0.0194803	n/a	n/a	0.0003794820880899	-0.121583	n/a	0.0147824258889999	n/a	-0.000756784	n/a	5.72722022656e-07	n/a	0.000763743	n/a	n/a	5.83303370049e-07	0.000878051	n/a	7.709735586010001e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3874636385	-2.234973473	1.371496003	1.149226778	0.4782742447	0.2563357109	-0.04599739156	-1.253409672
68071.01039220138	195.17151905200444	38091.92184906693	4633662455.815188	90050.3565218099	-17.505098470050143	306.4284724461519	8109066709.70507	66006.77052854399	-57.93754582751717	4356893755.607863	3356.759216515652	68427.30135857199	69253.90886942546	0.909093	19.333685	0.11006285	0.0515885	-0.0828324352	0.0508288166	-0.0773739616	0.1167745845	-0.0688524839	-0.1314197343	0.2381023527	0.0918313189	0.2768092824	-0.1970241542	0.0760828161	0.3447686044	-0.0178288554	0.0519177698	-0.0373940444	-0.0469314518	0.1483298262	-0.0203091213	0.0183425871	-0.008968651	0.0703322871	-0.1411991362	-0.1861422439	-0.0183889872	-0.1122976611	-0.1241034739	-0.1257026568	-0.0930699988	-0.0471093179	-0.0280754747	-0.1042438965	0.2540572221	-0.0196546927	0.3010809911	0.0278178357	0.133397185	-0.1029853383	-0.1436238468	0.0344900756	-0.0135020615	-0.2127860132	0.0652427084	-0.1130804098	-0.0027507828	-0.2182048007	0.1072111788	0.0025468449	0.0234278848	0.033013265	0.259466205	-0.0023934251	0.0325739267	-0.2076507005	0.0970707244	-0.0398887555	-0.2130882877	-0.1447930022	0.0787753546	0.077241595	-0.0634337368	0.1135310234	0.1977729957	0.0503917545	-0.2391924379	0.2040219878	0.2582111775	-0.0597046162	0.2870747928	-0.1461900634	-0.1796982567	-0.0442588046	0.0600054969	-0.0857763111	-0.0686318633	-0.2589741544	0.0165011099	-0.0983127717	0.1419277355	-0.1151041096	0.081043681	-0.0045242363	-0.0663530809	-0.0406236071	-0.0427810449	-0.0749352182	0.0594163353	-0.0021615169	0.1640657595	-0.0126442	0.0243646999999999	0.0005936386060899	0.00015987579364	-0.0569117	-0.0374314	0.00140110970596	0.00323894159689	-0.132191	-0.010608	0.017474460481	0.000112529664	-0.000428259	0.000328525	1.83405771081e-07	1.0792867562500001e-07	0.000608752	-0.000154991	2.4022210081000016e-08	3.7057899750400005e-07	0.00114771	0.0002696589999999	1.3172382440999995e-06	7.271597628099994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02173794887	-1.644622303	-0.7326226996	2.901744087	-0.7817107524	-0.7567973122	-0.9999797092	-1.50960011
68098.88265933201	27.87226713063137	776.8632750012739	4637457819.449471	90726.12128255208	675.7647607421823	456658.01186093886	8231229082.976349	65981.60649441341	-25.1640341305756	4353572395.583618	633.2286137247737	68375.50149390566	70186.80937856039	1.014795	21.581648	0.18466453	0.10245	-0.0853279531	-0.1389670782	0.0070118811	-0.2227099819	0.0588881077	-0.0559645072	-0.0101625806	-0.0605167957	0.0933869084	-0.2086063765	0.2632534995	0.1510643846	0.0944692341	0.1741801563	-0.0855450941	-0.0524775395	0.0495337654	0.2192727229	-0.0784598582	-0.1870427895	-0.0405057146	-0.1157227679	0.1341514569	-0.2671240987	0.0326844684	-0.1292398146	-0.0560053689	-0.1072862836	0.0098572619	0.0873535274	0.2023219791	-0.1319274938	0.0421877725	0.051744445	-0.1838897043	0.008459836	0.0209718037	0.2275638821	0.0342113673	-0.1905743328	0.1598203574	-0.0540270615	-0.0892014616	-0.1185610135	-0.1950698472	0.0729321778	0.0222139566	0.2842884482	-0.015409437	-0.0391253653	0.0726878198	0.0813405348	-0.169706324	-0.118368712	0.0259976981	-0.065248165	0.1840512281	0.1616764442	-0.0336090173	0.0116716276	0.0803993127	-0.174126781	0.0333828158	-0.0088664322	0.1877312489	-0.0593043769	0.0624786112	0.2482042421	-0.0723794857	0.0605160697	-0.0725408518	0.140750439	-0.0908241922	-0.1431752022	0.0667704242	0.0292200978	0.150925987	0.083224943	0.0670216361	-0.0758556077	0.1412458124	0.1044620021	0.0148350176	-0.0904040218	-0.1503388552	0.0430302474	-0.0687687804	0.1634739106	0.00128378	0.01392798	0.0001939886268804	1.6480910884e-06	-0.016605	0.0403067	0.00162463006489	0.000275726025	-0.0502967	0.0818943	0.0025297580308899	0.00670667637249	-0.00112414	-0.000695881	1.2636907396e-06	4.84250366161e-07	0.000333922	-0.0002748299999999	7.553152889999998e-08	1.11503902084e-07	0.00114771	0.0	1.3172382440999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.49483076	-1.289502216	1.36833154	0.5755087654	-0.2822868278	1.251311624	0.6103877863	-0.2743110258
68032.7429996571	-66.13965967491094	4374.454581913041	4628454120.057392	89882.5359733073	-843.5853092447796	711636.1739736105	8078870272.992881	66024.38297398743	42.77647957402223	4359219147.095762	1829.8272047467408	68384.80954186893	69746.72206446329	1.029341	21.890985	0.10639152	0.0676083	-0.0782529426	0.1594590244	-0.088717039	0.1556217503	-0.0451149669	-0.034112292	0.0482662239	-0.2252418609	0.0082231271	-0.1144129799	0.2073812691	0.02785278	-0.0402671547	-0.0209425169	-0.1222262048	-0.0017344574	0.0291323236	-0.0444944921	-0.0512251433	0.0034921477	-0.0892264378	-0.0875839376	-0.1245152693	-0.1007994847	0.1806211026	-0.0183890078	0.0490078019	-0.0133635138	0.0565907191	-0.0604863729	0.0878700824	0.1348368042	0.1298237799	-0.0888103923	-0.0811329199	0.185046097	0.0887899879	0.0413495074	-0.0096492535	0.0383578369	-0.0629860707	0.1958387726	-0.0873154122	-0.0812247163	0.0095905508	-0.0642136447	-0.0018137145	0.1253995112	0.0783694004	0.0591517806	0.1044520872	0.1116057562	-0.1043989322	0.0340824468	0.0497113963	0.134436884	0.0474775802	-0.0274950026	-0.1787965938	-0.062668458	0.1607516689	0.0552920395	-0.1678506639	0.0323529083	0.1672418884	0.0723977831	-0.1724434707	0.1244408302	0.0453852599	-0.1174670208	0.0269333506	-0.0207167114	-0.0238184981	-0.0072728204	0.151408946	-0.0509516873	0.1900751947	0.0721892024	0.0289260389	0.1284064677	0.036356269	0.0601463078	0.2688319123	0.151219948	0.0978028332	0.1491869981	-0.0587452807	0.1625874706	0.0122886	0.01100482	0.0001211060632324	0.00015100968996	-0.0810242	-0.0644192	0.00414983332864	0.00656492098564	-0.0354974	0.0147993	0.00126006540676	0.00021901928049	-0.000816545	0.000307595	6.66745737025e-07	9.461468402500001e-08	0.000349691	1.5769000000000004e-05	2.4866136100000016e-10	1.22283795481e-07	0.00114771	0.0	1.3172382440999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7713570811	-1.152009901	-0.06011447463	0.2505966862	-0.02810488786	-0.6868582528	-2.49017071	-0.008193425631
68094.67126767288	61.928268015777576	3835.11037943398	4636884255.052434	90477.9020279948	595.3660546875035	354460.7390741634	8186250755.387425	66066.69766061452	42.31468662708357	4364808539.779048	1790.5327043482855	68518.63215541236	69305.99962031047	1.360815	28.940445	0.056350225	0.0401716	-0.0699321178	-0.2124636385	-0.0654615077	-0.1050522506	0.053568606	-0.1492798997	-0.1150431487	-0.0886153988	0.1197253443	0.0864188907	-0.0264741886	0.1192361493	-0.1258217182	0.026726709	-0.1451141154	-0.0056813115	-0.1967936351	0.1005175952	-0.2376430232	-0.1147235133	-0.014215297	0.0496309724	-0.2182653411	0.0060717194	0.0795496136	0.0639305743	0.0820500997	0.000988173	0.030978339	-0.1755015325	-0.0962034691	-0.0567512577	-0.2390910477	0.0149647831	-0.0242989064	0.0426458551	-0.3200433512	0.0535347819	0.1298203398	0.0516718888	0.0704797355	-0.0902440993	-0.201109577	-0.0084341627	0.0919844036	-0.1576198008	0.0311111925	0.1077300902	0.0329364385	-0.0362964248	0.1569168149	-0.0597860263	0.121861513	0.3114528996	-0.0890970881	-0.2388684383	0.0603396988	0.0835168312	-0.0404943537	0.1867808326	-0.1010350493	0.2000484125	-0.0618625704	0.1267784184	0.1566005081	0.0188004795	-0.0853708343	0.0256049313	-0.0750333103	0.2411818294	-0.0567168054	0.0135041657	-0.007759104	-0.1487809619	0.1034011057	0.0657670626	0.1966021061	-0.1358396847	-0.1932507836	0.0588257434	0.0447280851	-0.0465422969	0.1151517731	0.1880732468	0.0626458552	0.0382491081	0.1120544315	0.161408037	0.012275	-1.3600000000000764e-05	1.8496000000002078e-10	0.0001506756249999	-0.0810021999999999	2.200000000010527e-05	4.840000000046318e-10	0.0065613564048399	0.000681475	0.036178875	4.6440817562500005e-07	0.0013089109962656	-0.00097213	-0.0001555849999999	9.450367369e-07	2.4206692224999993e-08	0.000102561	-0.00024713	6.107323690000001e-08	1.0518758721e-08	0.00114771	0.0	1.3172382440999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.531038353	-1.19267236	0.2346775983	-0.727434521	0.3733160397	1.22317424	0.1348981048	-1.128966732
68095.20747023815	0.5362025652721059	0.2875131910043869	4636957280.414778	90233.91276855468	-243.9892594401172	59530.7587221368	8142159013.523136	66045.25398699372	-21.44367362080084	4361975574.20651	459.8311383554297	68457.94422772828	70382.30355122885	1.354134	28.798374	0.028956275	0.0214922	-0.0948213038	0.1121364807	0.1866014508	0.0215582874	-0.0983655132	0.2395948334	-0.0633515493	-0.0834227498	0.0804015833	-0.0020369676	-0.1060361084	-0.0161469463	0.0750913368	0.1493673183	-0.2293280032	-0.0252084849	-0.0675739178	0.0116686427	0.0258337121	0.0259414387	0.0868611164	0.0984383913	0.0981648259	0.1296413707	0.0375246076	0.162217917	0.0812573349	0.0694291302	0.0208414775	0.0242186993	-0.0115992072	-0.0040022719	0.2439216353	0.066024002	-0.0468060435	0.1132248358	0.0065041854	0.0284569889	-0.0450067031	-0.1334846124	0.0944128247	0.1311344812	-0.189606267	0.0001885645	0.0768338807	-0.1547204055	-0.0648800611	-0.1463351844	0.0057561257	-0.0028979641	-0.1191412356	-0.0768692808	0.076796529	-0.0335262916	0.2594915349	0.0538775575	-0.1519435924	-0.1241309513	-0.1056192866	-0.0241524486	0.1576815026	0.0569145502	-0.0058581865	0.1152129683	0.1453938166	0.0079632697	-0.1268059584	0.010930585	0.2507188981	-0.0507925307	-0.153156489	-0.0564415778	-0.1375475032	-0.0152238925	0.1087270869	0.0636490744	-0.1317347471	-0.1085842094	0.0151305936	-0.0278906516	-0.0941844592	-0.14701473	0.2323878837	0.0380354864	-0.0271606104	0.0369564655	-0.0724033985	0.1599377353	0.0122754	4.000000000010939e-07	1.6000000000087514e-13	0.00015068544516	-0.0810044	-2.200000000104896e-06	4.840000000461541e-12	0.00656171281936	-0.0122601	-0.012941575	0.0001503100520099	0.0001674843634806	-0.000661091	0.0003110389999999	4.370413102810001e-07	9.674525952099997e-08	0.000111764	9.203e-06	8.4695209e-11	1.2491191695999998e-08	0.00114771	0.0	1.3172382440999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.263216238	-1.283428145	-1.79574699	-0.6867606731	0.6596587631	-0.06488524464	0.3143941892	-1.284324174
67938.28241281184	-156.9250574263133	24625.47364825172	4615610217.202978	90225.33017578124	-8.58259277344041	73.66089871471155	8140610205.328742	65878.05695705308	-167.19702994063846	4339918388.436729	27954.846820970757	68318.27123786407	62088.74477081299	2.512798	53.439667	0.100145895	0.053968	0.0006729204	0.1417490974	-0.1029514258	0.1830835189	0.0167994961	-0.0745102208	-0.1820986213	-0.1290263742	-0.0204743897	-0.0232319132	0.01587493	0.1954541416	0.1190162105	-0.13567565	-0.1951069125	0.201697458	0.1436777977	-0.1527992747	-0.0251163286	0.0274334236	0.0017721335	0.0929255536	-0.1049472931	0.0657372928	-0.0452803595	-0.0928782596	-0.2077309953	0.0382360728	0.0484970725	0.0832851167	0.0193523626	-0.020290619	-0.1440056984	-0.1124731801	0.0311084726	0.1047052633	0.0063333433	-0.1110999228	-0.1919324582	0.0751924347	-0.0467999313	0.1907285411	-0.1450266731	-0.1604521301	-0.02219622	0.1090856267	-0.0194216117	-0.1049869572	-0.0528863234	0.0491529497	-0.0421464182	-0.0728246532	-0.0889947845	-0.0029135523	-0.1448238798	-0.0119411776	0.0337715564	0.0837172058	0.0827188845	0.1308254865	-0.1996083974	0.0153632675	0.0261468682	0.1496837725	0.1261884742	0.0284331825	-0.0208475116	0.0689687731	-0.119250801	-0.1274465434	0.0101111553	0.0424323932	0.1735912912	-0.0937996224	0.2366989622	-0.011052719	0.0333253126	-0.0582676682	-0.081391881	0.1142439937	0.0739678535	-0.1477546511	-0.0681479775	-0.1200762446	-0.1825767445	-0.2015071669	0.0498949838	0.1581792149	0.0209112	0.0086358	7.457704164000002e-05	0.00043727828544	-0.0474639	0.0335405	0.00112496514025	0.00225282180321	0.0202383	0.0324984	0.00040958878689	0.0010561460025599	-0.00113238	-0.000471289	1.2822844644000005e-06	2.221133215210001e-07	7.36291e-05	-3.813489999999999e-05	1.4542705980099995e-09	5.42124436681e-09	0.00114771	0.0	1.3172382440999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6244632202	-0.2835025083	0.281384379	0.1354568782	1.191726416	-0.5641328431	-1.702885505	-1.763828626
68105.66377950572	167.3813666938804	28016.521916311256	4638381438.847077	90014.5249251302	-210.80525065104305	44438.85370204908	8102614697.496886	65933.7794016236	55.72244457052148	4347263266.181965	3104.9908289148384	68323.45107005528	69032.1315035502	2.341778	49.802582	0.0778831312999999	0.0377177	-0.0525545936	-0.0606784351	-0.0948323296	0.047577347	0.1185348684	-0.1087779086	-0.1488687059	-0.0705174969	0.1134951407	0.1658414208	-0.085043615	0.0815983113	0.0042694815	-0.113575446	-0.1698189482	-0.0656471963	-0.2247270356	-0.0462466626	-0.0046308731	0.1059296318	0.1394000248	0.0198590442	0.1288045679	0.1863175636	-0.0975156174	-0.0663970312	-0.2641596351	0.1253779676	0.1202908477	-0.1085164791	-0.0892487681	0.0197106417	-0.0714290604	0.2475915529	-0.1423977392	-0.0261411586	0.1039998204	0.0736738073	-0.0335492268	0.1629368438	0.0006482214	-0.1089024751	-0.2343919556	0.0237262917	0.0279368203	-0.0809674551	-0.0088096653	-0.0449598767	-0.1248363194	0.0599994487	-0.2728053767	-0.0251430213	-0.1087658641	-0.0240217435	-0.0272105981	-0.0903812399	-0.0316920141	-0.2351384095	-0.0027628626	-0.0274031021	-0.0192185865	0.0267040792	0.1456278881	0.166600193	0.1185565286	0.0590947206	-0.0069661441	0.0578455881	0.0186099581	0.1910515876	-0.0326442366	-0.1756091862	0.1170749851	-0.0256479159	0.0358596383	0.0237482522	-0.1415570135	-0.3049542596	0.034715387	-0.0160972755	-0.0615449361	0.0544295372	0.0840869111	0.0339630538	0.1781329583	0.0358338767	-0.1475437659	0.1561356449	0.0326734	0.0117621999999999	0.0001383493488399	0.0010675510675599	-0.0709491	-0.0234851999999999	0.0005515546190399	0.00503377479081	6.30637e-05	-0.0201752363	3.97703025769e-09	0.0004070401597608	-0.00081934	0.00031304	6.713180356e-07	9.799404160000006e-08	0.000209799	0.0001361698999999	1.8542241666009995e-08	4.4015620401e-08	0.00114771	0.0	1.3172382440999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9601840102	-0.3857379567	-0.9880831787	-0.7606328431	0.595921632	-0.7516769147	-0.1248171064	-1.763357684
67820.08996351123	-285.57381599448854	81552.40438165399	4599564602.658756	90449.72680826824	435.201883138041	189400.67908689711	8181153079.690359	65976.95429032821	43.17488870461239	4352958497.428059	1864.0710146556664	68324.49456418683	54545.27404378255	3.26931	69.528404	0.1010062863	0.0564784	0.0776943455	-0.0871131616	0.1957750173	-0.0739983752	0.1251795895	-0.0854738744	-0.2051964768	-0.1282442556	0.162597977	-0.0834922909	0.0466258477	-0.09922502	-0.0916472017	-0.142758337	-0.2614761886	0.1115470566	-0.0105194177	0.3114807011	0.0989190495	-0.052056479	-0.0458010287	-0.1646868269	0.0100341936	-0.0152898925	-0.1016595108	0.1288843802	0.0873776315	-0.1355025487	0.0066576805	-0.1422170172	-0.1439167762	-0.0156119669	-0.0856637706	-0.1486017724	0.0407264704	-0.0870306936	0.1913944032	-0.0016664865	0.0238911776	0.1912863929	0.3231344064	0.0484886669	-0.1076938011	-0.08688748	-0.0526158346	0.0797470036	0.2091055485	0.0559459297	0.1073159438	0.0177471357	-0.0318571477	-0.0358643911	0.0300804094	0.059336448	0.0034924486	-0.1900662895	0.052826304	-0.0267527427	0.0427155585	-0.1200474153	0.0589757603	-0.2298897237	-0.0024596656	0.2064242512	0.1323519592	0.027891457	0.1292651126	-0.0677065522	-0.1561646434	-0.0797827045	-0.0946221757	0.0551054286	-0.1494367949	0.0324254059	0.0315552761	-0.1616571944	-0.0049675177	-0.0275145053	0.0326239179	-0.0697310352	0.0596217905	0.0369133538	-0.1334434028	-0.0569629215	0.1073316606	-0.0498077299	0.0358361098	0.1538107079	0.028778	-0.0038953999999999	1.5174141159999977e-05	0.000828173284	-0.0382186	0.0327305	0.00107128563025	0.0014606613859599	0.0390415	0.0389784363	0.00152423872225	0.0015193184963931	-0.00124908	-0.00042974	1.5602008464e-06	1.846764676000001e-07	0.000288098	7.829899999999999e-05	6.130733400999998e-09	8.300045760399998e-08	0.00114771	0.0	1.3172382440999995e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1512811663	-0.1728601814	-1.29895246	-0.1704393989	-1.761027385	0.9075438374	-0.827648017	-2.160711893
67935.65184857666	115.5618850654282	13354.54927987524	4615252792.091017	89862.22286783854	-587.5039404296986	345160.8800204228	8075219098.749084	65915.4342637046	-61.5200266236061	4344844474.172763	3784.7136757692033	68334.31449517202	58746.12383333842	2.066888	43.956505	0.10624943	0.0630048	0.0313797511	0.2292818702	0.1077835	0.1625553802	-0.1579846492	0.0814062112	-0.1552564516	-0.1154349171	0.1487662573	0.0564096687	0.1052184937	-0.0689533207	0.1207399803	-0.0438179654	-0.221344932	-0.115499439	-0.0188279543	-0.1993529407	0.1116681106	-0.1873703442	-0.2497944021	0.0684475458	0.0508803951	0.1950898671	0.0808399598	0.0671879177	0.0718558494	-0.0317206553	-0.0899003045	-0.0203329153	0.0359436743	-0.0577524193	-0.0415183044	-0.0920538214	0.0135898225	0.0871594028	-0.0551132158	0.0257908456	-0.1541670804	-0.0052529954	-0.0225018696	0.2089820194	-0.211309534	0.2703955606	-0.0386022743	0.0337450669	0.0577635944	0.082734667	-0.153023564	-0.1235975825	-0.1309426606	-0.0779044829	0.2225558436	0.0581359919	-0.0312350269	0.0480197266	0.1834208988	0.1084728102	-0.0588384288	-0.0499372083	0.0125229456	0.0546626524	-0.1075711663	0.1384430466	0.0950723041	0.0652982321	-0.0403117149	-0.1269441747	0.1033025181	-0.0125781904	-0.1044457956	0.0527735534	0.1686390078	-0.0663932582	0.0071662358	0.0378139406	-0.2237094249	-0.0710668965	0.1172598226	-0.1967622171	-0.0080531808	-0.0287720495	-0.1632021041	0.0001330323	0.0194033188	0.0405779631	-0.2585838911	0.1512085936	0.0282256	-0.0005524	3.051457600000017e-07	0.00079668449536	-0.0655659	-0.0273472999999999	0.0007478748172899	0.00429888724281	0.0085507199999999	-0.0304907800000001	7.31148125183983e-05	0.0009296876650084	-0.000341007	0.000908073	1.16285774049e-07	8.245965733290003e-07	0.000238992	-4.910599999999999e-05	2.4113992359999987e-09	5.7117176064e-08	0.00114771	0.0	1.3172382440999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6783809332	-0.5035821221	-0.3122375697	0.4916065246	1.722286474	0.006893447275	-1.465894212	-1.512261082
