global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	aroma_motion_01	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_14	aroma_motion_16	aroma_motion_17	aroma_motion_19	aroma_motion_20	aroma_motion_22
70024.02269600877	n/a	n/a	4903363754.531152	114679.31260765257	n/a	13151344740.1637	n/a	67409.17904317011	n/a	4543997419.274164	n/a	74650.72915674552	48032.992419141054	n/a	n/a	n/a	n/a	-0.0735375271	-0.0051189376	0.1647661757	-0.1918475665	-0.0900012496	0.1813062837	-0.0815383776	0.1282259938	-0.0138723685	0.0049857115	-0.1168313714	0.1598103885	-0.2237750678	0.0291884253	-0.1510517026	0.0714648055	-0.3524643825	0.1300235637	-0.0248850357	0.0396817246	-0.0534713581	0.0697656476	-0.0088580511	0.0881364682	-0.063610651	0.0692346626	-0.0216068282	0.0661569871	-0.1025344291	-7.71254e-05	-0.0389055155	0.1843538357	0.140863687	-0.2175547586	0.1078989536	0.1492675024	0.0570935114	-0.0086759864	0.1905079425	-0.0901301535	0.0639366039	-0.3682012894	0.0850076833	-0.069179266	-0.0433924749	0.0428658542	-0.0621482263	0.0387552169	-0.0187094692	0.0326828071	-0.0304656156	0.0057554548	-0.0287627134	0.101111465	-0.094379891	-0.0838507632	-0.0147309017	0.2845257102	-0.0739996613	-0.0261497655	0.1229614545	0.330174782	-0.0758812336	0.0567266338	-0.0725993061	0.1348844538	-0.0469509603	0.1022598898	0.039470201	-0.1678016747	0.1433006434	-0.0750846864	0.0187840629	-0.0041696616	0.065949289	-0.0190979477	0.2164402562	-0.0346331926	0.0154899327	-0.0562258313	-0.0102276544	0.021466837	0.0452067753	0.1643619509	0.0253844	n/a	n/a	0.00064436776336	-0.0113376	n/a	n/a	0.00012854117376	0.0129291	n/a	n/a	0.00016716162681	0.00396977	n/a	1.57590738529e-05	n/a	0.00016651	n/a	n/a	2.77255801e-08	-0.000275607	n/a	7.595921844899998e-08	n/a	0.0	0.0	0.0	0.0	0.0	-0.7613773957	-0.9933252172	-0.6945220549	1.11780061	0.6397830505	2.196272745	1.065144377	0.9862156268	0.8385005512	2.325955922	-0.7205176202	-1.006956441	-1.127312425	-1.086312291	-0.1388668735	0.7086939875
70049.40191886923	25.37922286045796	644.1049530007919	4906918709.19128	115048.14717642716	368.8345687745896	13236076168.728844	136038.93912313745	67481.91306110396	72.73401793384983	4553808590.386393	5290.237364801588	74775.71452198311	48000.72609512894	1.038643	21.084656	0.072026585	0.0455589	-0.0927877347	-0.2225106298	0.052849433	-0.0431343284	-0.0450813825	0.0133447917	-0.0346468245	0.1799292729	0.1121603181	0.0674797935	0.0838644382	0.2105628991	-0.0201902149	-0.000740123	-0.1816564189	0.1708013335	-0.23082892	0.2917436757	-0.1118003763	-0.1438407279	-0.0574062079	0.1014061946	0.0365151885	-0.0092823948	0.0051619313	0.0584258485	-0.0572063143	0.0906445032	0.1044226976	-0.0712110154	0.028705402	0.092262008	0.107037839	-0.0226843362	-0.0867548507	0.2222013507	0.045272241	0.0215874081	0.1456132471	0.1334001454	0.1507677969	-0.2890852227	-0.0139433419	-0.0965865026	-0.0722050932	0.232068512	0.0030310058	0.1569737815	-0.048788404	-0.0620022399	0.0204122648	-0.0206405885	0.0874066098	0.0639563395	-0.1207098333	-0.0210479845	0.0044623008	0.1012617823	-0.0115176795	-0.0191529912	0.1397818415	0.3527404068	-0.1018451563	0.0953994398	0.0529095391	-0.0495311133	-0.0899155216	0.1658818079	0.0218897186	-0.2179940987	0.1454549451	0.0539471786	-0.0448786796	-0.0399629324	0.0669378387	0.0488736886	0.2216127425	-0.0331843011	-0.0073535911	-0.0558762717	-0.1103543531	0.1521473118	0.0438051462	0.1640657595	0.0282639	0.0028795	8.29152025e-06	0.00079884804321	-0.000167765	0.011169835	0.0001247652139272	2.8145095225e-08	0.0153386	0.0024095	5.805690250000001e-06	0.00023527264996	0.00315834	-0.00081143	9.9751115556e-06	6.584186449000002e-07	0.00036026	0.00019375	3.75390625e-08	1.297872676e-07	-0.000169432	0.0001061749999999	2.8707202624e-08	1.1273130624999998e-08	0.0	0.0	0.0	0.0	0.0	1.006072662	-1.484245927	-1.187517218	0.7560936695	1.095762562	1.601137753	0.9010270617	-1.201468323	-0.1328354601	2.98752483	-0.5938245393	0.7104372177	-0.9210195947	-0.4425529474	-0.2696921497	2.252167161
70076.36892869732	26.96700982809125	727.2196190683701	4910697482.230896	115405.00954006726	356.86236364010256	13318316226.943014	127350.7465828008	67376.40606743986	-105.5069936640939	4539580094.564548	11131.72571203515	74794.97215831574	48467.163097639226	1.128775	22.914341	0.0822337924	0.0397128	-0.0879626233	-0.0534391876	-0.0978960001	-0.1611582648	0.0008233632	-0.0669431794	0.0787258511	0.1828206354	0.0213902157	-0.0155392338	-0.0756841951	0.214677038	-0.1382961862	0.0527224841	-0.0535642096	0.0818881434	-0.3921688832	0.1254420674	-0.0784423784	-0.1872141408	0.1040410123	-0.1748009119	-0.0469831728	-0.1130114503	0.027400143	-0.1975449927	-0.0614694318	-0.0465686111	0.0917790606	-0.0524647748	-0.0151023474	-0.0220686115	-0.1142198988	0.1880979486	-0.018841682	-0.0279164831	-0.0561778556	0.0456385577	0.16450717	0.100422331	-0.0766491073	-0.2569743782	-0.1030720242	-0.2492122176	-0.002155739	0.0405136908	-0.0869579292	0.041780576	-0.2630234108	0.0199684548	0.0118210365	-0.01291697	-0.0748788272	-0.1176497537	-0.1448606909	-0.0244384442	-0.1709818499	-0.2238002973	0.0480751667	-0.0093955955	0.1127137114	0.3322414049	-0.0643349739	-0.063829715	0.1235514312	0.0449846775	-0.0204081255	0.0710825617	-0.0062800543	-0.2098636557	0.0916068463	0.1372416176	0.1456368722	-0.0040748559	-0.0994618335	0.0428704571	-0.0010934228	-0.1891905622	-0.1625420325	-0.0122266531	0.1152480593	-0.1713817982	-0.2010632291	0.1634739106	0.022811	-0.0054529	2.9734118410000003e-05	0.000520341721	-0.0301897	-0.030021935	0.0009013165811442	0.00091141798609	-6.17574e-05	-0.0154003574	0.0002371710080477	3.81397645476e-09	0.00304057	-0.00011777	9.245065924899998e-06	1.3869772900000026e-08	-0.0	-0.00036026	1.297872676e-07	0.0	-0.000318574	-0.000149142	1.0148939347600001e-07	2.2243336164000012e-08	0.0	0.0	0.0	0.0	0.0	-0.1684692535	-1.012528381	-1.058143506	0.736210898	-0.1262518294	1.150527047	1.527168944	-0.4511731752	-0.2104941766	1.883702119	1.753947822	0.5505444255	-0.9508998353	0.04026047006	2.431725852	1.586411335
69995.40524041548	-80.96368828184495	6555.1188201997575	4899356754.769982	115316.47431461205	-88.53522545521264	13297889248.35258	7838.486146405332	67366.52053533075	-9.8855321091105	4538248089.03714	97.72374508025467	74645.84692061045	47948.9697435832	1.071904	21.759863	0.0666387574	0.0462889	-0.0935120125	0.0559278734	0.0105271732	-0.1876693648	0.0020809205	0.0367162745	0.1115970724	0.1707331879	-0.2012410763	0.1114924931	-0.0165841013	0.0812901975	-0.0526224588	0.0844008803	-0.1061970464	-0.0373806719	-0.1419976523	0.0432094952	-0.1311257424	0.1386018481	-0.0273263324	-0.1341722337	-0.1541370297	0.0955439951	-0.0104412185	-0.0659377238	-0.0115174269	-0.2635294935	-0.0646016592	-0.0471168068	-0.0402777396	0.0933006894	-0.0819095322	0.0163683373	0.0538274972	-0.0899245554	-0.1257677323	-0.0398818932	0.2001995272	-0.1107880317	-0.0853372545	-0.1461878915	0.0472515345	-0.1518411014	-0.1246646641	0.0982065188	0.1876297555	-0.0732173928	0.0129865561	0.1506589871	-0.0572179808	0.0060667365	-0.3020123566	0.0742149149	0.0698475749	0.0003474908	0.0214368229	0.0578498908	0.1883986432	0.024850678	0.0733113916	0.2670952967	-0.1296472328	-0.0940775898	0.0938542577	0.1448124916	0.0153433446	0.0535871892	0.0171207734	-0.0317085506	0.0515589447	-0.0555556241	0.0363358874	-0.1860807257	-0.0321790341	-0.0592172722	-0.1136035795	0.1853366845	0.1083637619	-0.0070821374	-0.0750625782	-0.1777837258	-0.0163222564	0.1625874706	0.0350006	0.0121895999999999	0.0001485863481599	0.00122504200036	-0.0301889	7.999999999987184e-07	6.399999999979494e-13	0.00091136968321	0.0203861	0.0204478574	0.0004181148722507	0.00041559307321	0.00236056	-0.00068001	5.5722435136e-06	4.624136001e-07	-0.0	0.0	0.0	0.0	-0.000318574	0.0	1.0148939347600001e-07	0.0	0.0	0.0	0.0	0.0	0.0	-1.631154776	-0.2760226791	-0.5949573944	0.6259524636	-0.4347294339	1.181261677	1.368919162	-0.05568783674	0.3674796747	1.850627205	0.5819892064	-1.34601887	-0.5136671001	0.1833509845	0.3500800939	1.218709905
70026.45929348977	31.054053074287367	964.3542123406568	4903705001.182779	114650.71872436845	-665.7555902435997	13144787304.01425	443230.5059406039	67353.27599602663	-13.244539304127102	4536463787.396936	175.41782137856762	74651.22847781739	49068.57524025778	1.43833	29.198376	0.0652641499999999	0.0323148	-0.073760303	0.060236142	0.0992587707	-0.131037024	-0.0428064628	0.1830094505	-0.0769040968	0.0457897225	-0.0673587973	-0.0685277046	0.0824081312	0.1738401059	-0.0917852768	0.0038246908	-0.0102807708	-0.0272810181	0.0037040637	-0.1126893952	0.1319473328	0.1148152761	-0.0555953789	-0.0914786147	0.0259962576	0.1239638829	-0.1101779383	0.0033529697	-0.0887864116	0.0663348211	0.1252313141	0.0370047159	0.0696387818	-0.090669598	0.2473372623	0.0956129596	-0.0307427453	0.119381128	-0.136277461	-0.0049025346	0.0618690015	-0.1358680288	-0.0442944827	-0.06612932	0.0636276499	0.1086352907	0.0750737817	-0.0875705798	-0.0937671809	-0.0954411858	-0.0367993097	-0.1094957903	-0.2036619912	-0.0828970625	-0.0829757534	-0.0454796049	-0.033542542	0.1651381283	-0.1399970293	0.0612840319	0.1551457405	0.0170603142	0.0143538016	0.1827713358	-0.0306863638	-0.0146784934	-0.0754462946	0.1109570307	0.041707533	0.0114793625	0.021606825	0.240355441	-0.1005420358	0.1633361125	0.1076539475	-0.0253309907	0.0314446718	0.1191260935	-0.1620726386	0.0081192208	-0.0375222636	0.0108523454	0.045022342	0.0073405131	0.1465883605	0.161408037	0.0232262	-0.0117744	0.00013863649536	0.00053945636644	-0.0207335	0.0094554	8.940458916000006e-05	0.0004298780222499	-0.0081062	-0.0284922999999999	0.0008118111592899	6.571047843999999e-05	0.00224659	-0.0001139699999999	5.047166628100001e-06	1.2989160899999932e-08	-0.0	0.0	0.0	0.0	-0.000121703	0.000196871	1.4811620209e-08	3.8758190641000014e-08	0.0	0.0	0.0	0.0	0.0	-0.4904964839	-0.3262397014	-1.017051999	0.01995111064	0.6016790393	1.013478854	0.8327967598	0.2940557535	0.1263091692	0.6783146643	-0.8586568242	-1.304954154	0.3308866358	1.281110782	0.8454560187	-0.4286552764
70053.67373654888	27.214443059114277	740.6259110177731	4907517203.986838	115064.19344652232	413.47472215387097	13239768613.498709	170961.3458602208	67404.7356636598	51.45966763317119	4543398389.887851	2648.097392916447	74741.73017111563	49604.22454395169	1.099138	22.31271	0.04759254	0.030265	-0.0798044515	-0.1048052494	0.1277318791	0.0545669673	0.0367480343	0.0433637706	-0.0786819634	0.1051362861	0.1103012327	0.0521341971	0.1206647158	0.0760313088	0.1149442204	0.0525573869	-0.0646601196	-0.0522008208	0.0106696612	0.168381155	0.0245476056	0.0083491163	-0.0641786147	-0.3154243657	0.0253519738	-0.022348635	0.0725541174	0.0104996615	0.1740251001	0.2658347492	0.115477318	0.0677312245	-0.2112309226	0.0494744647	-0.0372516934	-0.122573234	-0.1553597664	-0.2029514334	-0.0762242893	0.0065810138	0.0295102123	0.0661740391	0.0464710701	-0.0511800127	0.136646806	0.0971518005	-0.0895916827	0.1296044584	-0.0302131787	-0.0904071041	-0.2782691938	-0.0072276972	-0.0458925637	0.1502013682	0.1186127493	-0.0116364591	0.2205831456	-0.0237935599	-0.1054315361	0.0349231745	0.1095677586	0.0161440499	0.0115156919	0.1728318614	-0.0205211656	0.0403046634	-0.0974897233	-0.1210150147	-0.0273644348	0.0447415916	-0.0478078225	0.1356615421	-0.0663461905	0.1352333854	-0.1548176599	0.0568418631	-0.088641695	-0.1658195043	-0.2679203192	-0.0340680136	-0.0585941668	-0.1492549814	0.0797716378	0.1344363214	0.0485083184	0.1599377353	0.0274698	0.0042436	1.800814096e-05	0.0007545899120399	-0.0301818	-0.0094483	8.927037289000006e-05	0.00091094105124	-0.00811935	-1.3149999999999967e-05	1.7292249999999915e-10	6.592384442249998e-05	0.0017151	-0.00053149	2.94156801e-06	2.8248162010000015e-07	8.292999999999998e-05	8.292999999999998e-05	6.877384899999997e-09	6.877384899999997e-09	-5.83732e-05	6.332979999999999e-05	3.4074304782399997e-09	4.010663568039999e-09	0.0	0.0	0.0	0.0	0.0	0.03779625073	-0.1545368808	-0.7358542504	-0.9926979755	0.6781991672	1.22170576	0.1254561974	-0.623937665	1.257321329	0.09685286618	-0.8007830461	1.052982156	-1.080979788	-0.6890112099	0.2626621022	0.3773263295
70006.98118611284	-46.69255043604062	2180.1942662221973	4900977414.792757	115156.38747744422	92.19403092190625	13260993576.855272	8499.739337629402	67396.07944587628	-8.656217783514876	4542231524.674868	74.9301063156392	74731.18662640291	48210.20231758068	1.53155	31.090765	0.06929576	0.0355952	-0.0972218835	-0.0539161199	-0.1245280388	0.040619527	0.0416227	-0.0169757835	-0.0283652304	0.0770502984	0.104069078	0.1082815524	0.1892006448	0.154099914	-0.0498346717	-0.0858770736	-0.0181514118	0.0312986357	0.012381231	-0.0047951761	-0.0431068995	-0.1626443789	-0.0881987996	0.1857226122	-0.0428559504	-0.0495032896	-0.1251116732	0.1239759698	0.0988968123	-0.0617275276	0.0554874359	-0.0151419914	-0.0822534751	-0.114471619	-0.0203249567	-0.0077706574	0.1215768497	0.0415105712	0.0778211094	0.0023416276	-0.0497839326	0.1378138143	0.0590103984	-0.0741507173	-0.0514124747	0.0330796783	0.0691110685	0.1087653202	-0.012719709	-0.0309332455	0.1233759266	-0.1889473697	0.0759725196	-0.1353361996	0.0607410548	-0.1082782289	-0.0256031983	-0.0195522569	0.13161471	0.1875492831	-0.0326848068	0.0275598175	-0.0035027881	0.1261190867	-0.0120115528	-0.0035016618	0.1243777689	-0.132180005	-0.0507423619	-0.0692680763	0.0539017273	0.248596905	-0.1186824286	-0.0839569751	-0.0600968941	-0.0375780746	-0.0166301596	-0.057562726	-0.0174695293	0.1936211817	-0.1215795547	-0.0582066404	0.1016833412	0.1819103938	0.0340171677	0.1581792149	0.0326278	0.0051579999999999	2.6604963999999995e-05	0.00106457333284	-0.0301277	5.410000000000137e-05	2.926810000000148e-09	0.00090767830729	0.00751077	0.0156301199999999	0.0002443006512143	5.64116659929e-05	0.00234104	0.00062594	5.4804682816e-06	3.9180088360000005e-07	-0.0	-8.292999999999998e-05	6.877384899999997e-09	0.0	-0.000318574	-0.0002602008	1.0148939347600001e-07	6.770445632064003e-08	0.0	0.0	0.0	0.0	0.0	0.6798031299	-0.1998590703	-1.548517793	-1.274019563	-0.6416559765	1.199237437	-0.5840471266	-0.3904166228	-0.4065969735	0.472708164	1.220787667	-0.4157961092	-0.6624641801	0.3654125962	-0.5656343945	-0.6270202752
70066.55912818798	59.57794207513507	3549.53118190815	4909322708.063862	115518.37084256067	361.98336511645175	13344494002.119371	131031.95662103042	67435.41318996993	39.33374409364478	4547534952.10197	1547.1434244243358	74765.36064195712	49786.80525317224	1.561352	31.695747	0.139924845	0.0725491	-0.0703625529	0.1213214831	-0.1073492014	-0.0410779998	0.061276539	-0.0638582856	0.0957640745	0.0025768131	-0.0898309716	0.0736253067	0.0919833817	0.0566528767	0.0751564512	0.149956559	-0.1612555169	-0.1143933893	0.0991701305	-0.1306525195	-0.1937049745	-0.0598220933	-0.1185227327	0.0064381481	-0.1117084576	0.0422843322	-0.1619321015	-0.0878652059	-0.1119388223	0.0907754961	-0.2311838687	-0.0080634064	-0.0475760107	-0.0330571335	-0.1402576056	-0.1460872519	-0.202204501	0.2735864581	-0.066685254	-0.0159919796	0.1337537865	-0.0063928971	-0.1851305122	0.1532128735	-0.013409172	0.0534860988	-0.1029886261	0.1456819743	0.0834378666	-0.0900258531	0.0339367762	-0.0091986894	-0.1735114391	-0.2211951986	-0.0114809981	-0.0212858709	0.121502421	-0.1363708052	0.2111358076	-0.0049074163	-0.0338897213	0.0410990881	-0.0427893746	0.0253854916	0.0189936934	-0.0801489914	0.0823828787	0.0896428199	0.0794128505	0.0141514564	0.0487990794	0.1221821733	-0.1590306201	0.0979429137	-0.054828232	0.2620519041	0.0437977896	-0.0917219223	0.050064162	0.0420406932	-0.0934743513	0.0772235284	0.1300076748	-0.0450264561	-0.010826782	0.1561356449	0.0261734	-0.0064543999999999	4.165927935999999e-05	0.00068504686756	0.0216376	0.0517653	0.00267964628409	0.00046818573376	-0.0079869499999999	-0.0154977199999999	0.0002401793251983	6.379137030249841e-05	0.0013844	-0.0009566399999999	1.91656336e-06	9.151600895999998e-07	-0.0	0.0	0.0	0.0	4.89345e-05	0.0003675085	2.3945852902499996e-09	1.3506249757225e-07	0.0	0.0	0.0	0.0	0.0	-1.169644936	0.08605870854	-1.261788512	-1.458134872	-1.55478542	0.6618446678	-0.5090297826	0.8138086809	-0.3614682042	0.4719889363	0.3012193538	-0.5722742624	-1.001998769	0.1358099769	0.9315997137	0.6755661668
70038.70292874168	-27.85619944629434	775.9678475917291	4905419907.940529	114688.20367864172	-830.167163918959	13153384063.033607	689177.5200492477	67387.57130315722	-47.841886812704615	4541084766.138099	2288.84613379964	74660.21104690075	48767.2580108975	1.595932	32.397728	0.092561555	0.0387021	-0.0803841143	0.1195228837	0.1278954376	-0.0367191186	-0.0143127222	0.2237692344	-0.0820371489	-0.0417127752	-0.0493994011	-0.0404346725	-0.0692556186	0.1323698419	-0.0341477171	0.0320053951	-0.0437246586	-0.1299215431	-0.0092207798	-0.1269611317	0.1453599552	0.0188440033	0.0040448143	0.0575600998	-0.0482943249	0.0614544883	-0.1989391531	-0.2517499014	0.1319296969	0.1837497675	-0.0488518383	-0.0201520236	-0.1936440498	-0.2549910187	0.0043238495	0.0485356428	-0.0743307792	-0.106167437	0.1602921519	-0.0414239775	0.0522937355	-0.1214825511	-0.06050262	-0.053397036	0.0830169671	0.1198871606	0.0774863296	-0.0289269367	-0.1638162761	-0.0828307778	0.0650548231	-0.0885983957	-0.0966986574	-0.1818299501	0.0009790737	-0.1276746147	0.164281441	0.0274774284	0.1390171856	-0.1332525356	-0.1225180449	0.0360432541	-0.008325435	0.0564400209	-0.0382824108	0.0260501566	-0.0967349723	0.0992304019	0.0159007651	0.0159780913	0.0550590003	0.2451719492	-0.1123361421	-0.156693098	-0.0543387208	-0.110937822	-0.035490275	-0.0267535669	0.0768601058	-0.0309284875	-0.0371030629	0.3882745906	0.0645076409	0.1516946326	0.0426070345	0.1538107079	0.0408499	0.0146765	0.00021539965225	0.00166871433001	0.00615197	-0.01548563	0.0002398047364969	3.78467348809e-05	0.0121013	0.0200882499999999	0.0004035377880624	0.00014644146169	0.00187316	0.00048876	3.5087283856e-06	2.388863376e-07	0.000283544	0.000283544	8.0397199936e-08	8.0397199936e-08	0.000122854	7.391950000000002e-05	1.5093105316000003e-08	5.464092480250002e-09	0.0	0.0	0.0	0.0	0.0	-0.5770896768	0.009962121008	-1.035985426	-1.102527736	1.149485827	1.08369541	-0.368512702	1.509330414	0.3357783485	0.3273314127	-0.8187964222	-1.610425647	-0.5039251281	0.07822526483	-0.1753715036	-0.637623298
69989.5026415563	-49.20028718537651	2420.668259123524	4898530480.012417	115352.66445722606	664.46077858434	13306237197.381384	441508.12627690734	67307.1263557775	-80.44494737972855	4530249258.272597	6471.389558927294	74693.35123188453	50126.95539726308	1.681399	34.132713	0.0815109799999999	0.03589	-0.0721912725	-0.081175613	0.1005534296	0.1235044412	0.0614791159	-0.0465363416	-0.0565841844	-0.0089154355	0.1066365363	-0.0356722324	-0.0067565744	-0.1205036121	0.0759243088	-0.0460690141	0.0704113184	0.0349880396	-0.0362942712	-0.0815859722	-0.0363197524	0.0220930112	-0.0194450974	-0.0529577142	0.1204199687	0.0598712612	-0.2037798984	0.1693893244	-0.0420378016	-0.1213332213	-0.1973668537	0.1134610732	0.0185956916	-0.1491506895	0.0988305466	0.0108344153	0.2927607221	-0.0897395153	-0.0284307563	-0.0009798467	-0.0801182082	0.0779109756	0.0183368084	-0.0264627441	0.0341153726	0.087241986	-0.0543033667	-0.1613295267	-0.0098955225	-0.0734254024	0.0131621567	-0.0747047832	-0.04586411	-0.1113690321	0.028220745	0.1294955722	0.2086196034	-0.1949365858	0.0080933818	-0.0323742943	0.0456378492	0.0407146139	-0.0325735154	0.0285464768	0.0096573221	0.0834265	-0.1134953062	-0.1134622079	0.039531877	0.017507641	0.0050471833	0.2329148099	-0.0993771192	0.1802241518	-0.078098439	0.2189759015	0.0867502664	0.0481213732	-0.0644645627	-0.0723895818	-0.0590391668	-0.063481288	-0.0380054916	-0.0401150862	-0.099288365	0.1512085936	0.0342842	-0.0065657	4.310841649000001e-05	0.00117540636964	0.0216367	0.0154847299999999	0.0002397768631728	0.0004681467868899	-0.0079869499999999	-0.0200882499999999	0.0004035377880624	6.379137030249841e-05	0.0013844	-0.00048876	1.91656336e-06	2.388863376e-07	-0.0	-0.000283544	8.0397199936e-08	0.0	0.000137996	1.5141999999999998e-05	1.9042896016000003e-08	2.2928016399999995e-10	0.0	0.0	0.0	0.0	0.0	0.3545609966	-0.3065014838	-1.512470502	-1.74003932	0.2798509216	0.4867945811	-0.4489689326	-0.243352793	0.803277163	-0.05413041065	-1.327598172	0.8775974335	-0.8104943631	0.1286361513	0.02812205297	-0.01509755739
