global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	aroma_motion_02	aroma_motion_04	aroma_motion_08	aroma_motion_09	aroma_motion_12	aroma_motion_14	aroma_motion_22
57003.95110526286	n/a	n/a	3249450441.611199	79010.1790234375	n/a	n/a	6242608389.315642	56460.0765	n/a	3187740238.3858523	n/a	62036.99664716239	50603.44093111029	n/a	n/a	n/a	n/a	-0.1614654172	0.1560327103	-0.0331139483	0.0301019208	-0.2017226389	-0.1757311806	0.0405666162	-0.0351069335	0.1828901647	-0.0240739405	0.0376953544	-0.0562469643	0.0136767819	-0.2460958917	0.1031750972	-0.0698839512	0.2072849103	-0.0892530695	0.2504868052	-0.2122599358	0.0770471458	-0.023565342	0.0016629391	-0.0105124755	0.1363941635	-0.3456027205	0.0485572916	0.0183209985	-0.0924717428	-0.0416253988	0.0893809156	-0.1419289994	0.0236142342	-0.1364074942	0.2545797725	-0.0595818192	0.0634637133	-0.3054133068	-0.0020290402	0.1271640841	-0.0349038489	0.0076087063	-0.017989505	0.2444713236	-0.0737405241	0.0814929379	-0.1036168004	0.0119296461	-0.2329954071	0.0010064303	-0.1811269523	0.2450206788	-0.0712932444	0.100252113	-0.019498258	0.0652409463	0.0518368957	-0.1792489553	0.0116072946	-0.1357496433	0.1083592842	-0.2612365424	0.0002143097	-0.1065939913	0.0031037355	-0.0295085548	0.2211283672	-0.1895772522	0.1118263437	0.0933151274	-0.0647130084	0.0553998833	0.1643619509	-0.0707306	n/a	n/a	0.00500281777636	-0.0479396	n/a	n/a	0.0022982052481599	-0.304681	n/a	n/a	0.0928305117609999	0.00297874	n/a	8.872891987600001e-06	n/a	-0.00274932	n/a	n/a	7.5587604624e-06	0.0048256	n/a	n/a	2.3286415360000003e-05	1.906213906	-2.407670803	-0.09033572089	0.4125010582	0.6423749711	0.8314703543	0.04345618862
57241.95468021663	238.00357495377105	56645.7016907753	3276641375.6119747	79367.55350390625	357.37448046875943	127716.51929031571	6299208549.195421	56579.8918375	119.81533749999652	3201284160.3431997	14355.715100238074	62098.514168651614	51480.86665961161	0.962307	20.556639	0.2463953	0.117056	-0.1528162403	0.053511891	-0.0113578143	0.099291618	-0.2134114644	-0.1346322125	-0.008916815	-0.0946171906	0.2391088048	-0.0863290937	0.1741380262	-0.082367979	0.1076404522	-0.2305746032	-0.1046584767	-0.0229665541	0.0958325911	-0.089929085	-0.0279593605	-0.160938998	0.1101214967	0.0067514425	0.0709902603	-0.0865319163	-0.3009785866	-0.0266706052	0.0806208358	0.0650202667	0.1488310569	0.0590333216	-0.0115516627	-0.1469176815	0.0098187652	-0.186376882	0.1619636996	-0.1185061948	-0.0188019661	-0.1290726521	0.09571114	0.1878734338	0.0484462464	-0.0198814585	-0.1896968937	0.0711124108	0.0283774603	-0.2271530374	0.0558928356	0.0667466209	-0.2490147282	-0.0177434943	-0.1860948246	0.2268103549	-0.0480382174	0.0438041198	0.0218642613	0.0189614164	-0.0688143504	-0.0550646138	0.0289039589	-0.1576968821	0.130263712	-0.1345398788	-0.0412883044	0.039378755	0.0539063025	-0.0085610226	-0.0379521076	-0.0773102568	0.1018011567	0.0072541942	-0.1276903938	-0.003869014	0.1640657595	-0.0555961	0.0151345	0.00022905309025	0.00309092633521	0.0380847	0.0860243	0.00740018019049	0.00145044437409	-0.352996	-0.048315	0.0023343392249999	0.1246061760159999	0.003476	0.0004972599999999	1.2082576e-05	2.472675075999998e-07	-0.00197841	0.00077091	5.943022281000001e-07	3.9141061281e-06	0.00415534	-0.0006702599999999	4.492484675999997e-07	1.7266850515600003e-05	2.250717028	-1.429046231	-0.5079858579	1.228144217	0.3357056531	0.04268690906	-0.5865739281
57211.25847293501	-30.696207281616807	942.2571414759848	3273128096.056978	79307.84530859375	-59.70819531250163	3565.068587475841	6289734327.491836	56673.20369375	93.31185625000217	3211852016.913279	8707.102516821069	62298.48246880178	51837.15023726139	0.932375	19.917244	0.1990428	0.110107	-0.1589040034	0.0238763315	0.022465611	0.1210415169	-0.2221273288	0.016612215	0.0217982404	0.0714245354	0.223265612	-0.0215239124	-0.0499679646	-0.1334539798	0.155043068	-0.1553242157	-0.2861049276	-0.1407072262	0.0178741772	-0.025902158	0.0995584433	-0.0293042141	0.1049486291	0.0594315515	-0.0246326302	-0.051119447	-0.0211705476	0.2137333091	-0.0369468858	-0.2298286077	-0.117694893	-0.0875672951	-0.0650859386	-0.2068704314	0.1213569183	-0.143221711	0.0927853181	-0.1747836399	-0.1620945425	-0.0162572402	0.054677767	-0.0496320847	0.0025341013	0.0730099176	0.0257342417	0.2365317959	-0.0534728923	0.0560005397	-0.1746034868	0.0131262737	-0.254167035	-0.0082796745	-0.1373478179	0.1402308656	-0.0335401913	0.0252012659	-0.0134248984	0.0366918373	-0.0404766122	-0.071878647	0.1148360957	0.0364099682	0.1266994776	-0.0988525722	-0.1182577504	0.0612153134	0.096273284	-0.050956774	0.1382263943	0.0584371767	-0.125750072	0.0244910224	0.175677551	-0.1114021577	0.1634739106	-0.070786	-0.0151899	0.0002307330620099	0.005010657796	-0.0360012	-0.0740859	0.00548872057881	0.0012960864014399	-0.340632	0.0123639999999999	0.0001528684959999	0.116030159424	0.00307081	-0.0004051899999999	9.429874056100002e-06	1.6417893609999977e-07	-0.00224583	-0.00026742	7.151345639999999e-08	5.043752388899999e-06	0.00287989	-0.00127545	1.6267727025000011e-06	8.2937664121e-06	1.786731981	-1.62166417	0.6350285329	1.901971251	0.7746987115	-0.1365019975	0.323605746
57106.98517172556	-104.27330120945408	10872.921345117536	3261207755.4036827	79111.63540625	-196.20990234374767	38498.325777743	6258650856.651429	56653.2570125	-19.946681250003166	3209591530.12438	397.8700928892279	62275.34737630748	50906.57870906848	0.943703	20.159212	0.2358438	0.121785	-0.1948501497	0.0948254238	0.0173311498	-0.0098580853	-0.260005297	-0.0386970798	0.0420057261	0.0453691213	0.170602886	-0.0001498302	-0.0278661045	-0.0712336934	0.2592619972	-0.1360634183	-0.0840703918	-0.2174850164	0.1031961701	0.0860031357	-0.0514962297	-0.0677026722	-0.0810467846	-0.1136740795	0.108787106	0.0387182604	-0.0192380492	-0.104679718	-0.0516556477	-0.0633388517	0.1148244011	-0.1353951728	0.0668926794	-0.2382513646	0.1791298536	-0.1090807827	0.0449982125	-0.1358508993	0.0304119386	-0.0873744256	0.0573103542	-0.0493170253	0.175876252	-0.1491536536	-0.1534487162	-0.0941627203	-0.0969726396	0.0043479612	-0.0923550273	-0.1493792157	-0.2427715185	-0.0471302988	-0.1267644379	0.1754951014	-0.0673390994	-0.0068770308	-0.0740710699	-0.0350874039	0.0776899358	0.0456979987	-0.1614890496	0.0312899463	0.0864269521	0.0772765498	0.0711087866	0.1741912774	-0.1053552989	0.0760560657	-0.0968853224	0.1336572938	-0.1937553122	0.0038186236	0.0921931808	-0.1126865007	0.1625874706	-0.0193478	0.0514382	0.00264588841924	0.0003743373648399	0.0659959	0.1019971	0.0104034084084099	0.0043554588168099	-0.382599	-0.041967	0.001761229089	0.146381994801	0.00265899	-0.00041182	7.0702278201e-06	1.695957124000002e-07	-0.00255516	-0.00030933	9.568504890000001e-08	6.528842625599999e-06	0.00279221	-8.768000000000014e-05	7.687782400000024e-09	7.796436684099999e-06	1.720508903	-1.985088092	0.8536108452	1.129969462	-0.002125034961	0.1526268757	-0.1807353756
57274.64732305291	167.66215132734942	28110.596987715016	3280385225.980092	79212.02155078125	100.38614453125048	10077.378013849107	6274544358.161434	56513.94144375	-139.3155687499966	3193825577.507604	19408.82769613503	62324.53457047432	51669.54863392223	0.959486	20.49638	0.15539522	0.0821762999999999	-0.1617646903	-0.0023544574	0.0130999477	-0.0478099259	-0.2020115642	-0.0747243105	-0.067248661	0.0042267539	0.1142796121	-0.0537009011	-0.1153694868	-0.1405098407	0.177207107	-0.1297490756	0.0003093467	-0.1187468052	0.1444741622	-0.0499096064	-0.245109237	0.1012945297	0.0269849373	0.1635858349	-0.132271049	-0.0406886516	-0.0650498591	-0.0807187164	-0.0511433108	0.0209416708	-0.0045878755	-0.2648494717	-0.040097009	-0.2274016996	0.1226387021	-0.1160214975	0.0158446362	0.0018252079	-0.0191426812	-0.1759733403	0.1270239383	-0.1690268403	0.0507375415	-0.0430163678	0.0568314859	-0.1426623647	-0.1616973374	-0.0128860611	0.126671896	0.0562467352	-0.234545569	-0.0715759239	-0.1066781284	0.1381388554	-0.1176335201	-0.0127157393	0.0340045353	-0.2696074391	-0.0664380968	0.0200532068	0.0519607271	0.1007856786	-0.0607193184	0.1478731217	-0.0066568458	0.0452269783	0.0708285258	0.0581728936	-0.0689779293	0.1298377215	-0.2369001746	-0.2093942456	0.0338851301	0.0515458446	0.161408037	0.0397008	0.0590486	0.00348673716196	0.00157615352064	0.00928728	-0.0567086199999999	0.0032158675823043	8.625356979840001e-05	-0.37359	0.009009	8.116208100000081e-05	0.1395694880999999	0.00286415	0.00020516	8.2033552225e-06	4.2090625600000095e-08	-0.00242144	0.0001337199999999	1.7881038399999982e-08	5.8633716736e-06	0.00251851	-0.0002737	7.491168999999999e-08	6.3428926201e-06	2.030424393	-1.92959087	0.5316100516	1.902723405	0.09701543652	0.05091042701	1.877910856
57181.00671185862	-93.64061119428516	8768.564064839282	3269667528.5816207	79935.5215	723.499949218749	523452.17651953234	6389687597.476963	56555.875725	41.93428124999628	3198567079.021644	1758.483943953789	62058.126674800646	51972.02205793025	1.190565	25.43264	0.23971628	0.168907	-0.086865518	-0.1001651882	-0.1527372897	-0.078469311	0.00835321	-0.0984408892	-0.0155245681	0.0179470962	0.0805711076	-0.3304835039	-0.1170638329	-0.0517485894	-0.0229562077	0.0030262625	-0.1015789869	0.0237052806	0.1746242225	0.0575786128	0.0152507433	0.1337042862	-0.1257212987	-0.0695127643	0.0544413603	0.0850541283	0.0899519812	-0.0068193097	0.2084117223	0.1608452328	-0.2424709012	-0.0812577251	0.0045374866	-0.016161888	-0.1055954633	-0.1053460902	0.074413502	-0.2291535265	-0.1354396984	-0.0813921828	-0.2207523272	-0.2052908051	0.0730478608	0.0724134137	0.0923570663	-0.1770113731	0.2759538197	0.061132063	0.16132675	-0.0999529309	-0.1191111609	-0.0138713277	-0.0787052664	0.0153924525	-0.0589597909	-0.0332832024	0.2158963792	0.0003847579	0.0854441775	0.0456313832	-0.0335147276	0.0497639024	-0.2968301558	0.104775059	-0.0166768792	0.1139478821	-0.224120322	-0.0134130536	-0.0213066813	0.1846981484	0.1762220298	0.0994024331	-0.1797502446	-0.1076510427	0.1599377353	0.0399054	0.0002045999999999	4.186115999999968e-08	0.00159244094916	0.0092641	-2.317999999999938e-05	5.373123999999714e-10	8.582354881000002e-05	-0.214186	0.159404	0.0254096352159999	0.0458756425959999	0.00283486	-2.9290000000000392e-05	8.0364312196e-06	8.579041000000228e-10	-0.00120461	0.00121683	1.4806752488999997e-06	1.4510852521e-06	0.00216294	-0.0003555699999999	1.2643002489999994e-07	4.678309443599999e-06	1.321645385	-1.195347503	0.2076150863	0.0285544787	-0.3125833375	0.7261577769	1.349854035
57145.98646934918	-35.02024250943941	1226.417385419947	3265663769.55504	79033.7879609375	-901.7335390625084	813123.3754701966	6246339639.454429	56351.8708	-204.0049250000011	3175533342.659892	41618.00942425607	61908.55986239126	52048.54878402783	1.103273	23.56793	0.1559347	0.0708992	-0.0922484168	-0.0531316719	-0.1108873039	0.142280218	-0.0732950555	0.0029199589	0.0019106615	0.0673487937	0.0086844615	-0.1291846563	0.2099024424	-0.173845379	-0.119987951	-0.1233511654	-0.0499314921	0.025886527	-0.0493167035	-0.0158252554	-0.0528007859	0.0108737225	-0.0482633754	-0.0411284694	0.1846044932	0.2055744605	-0.15870576	0.1120437786	0.0321299543	0.2533069928	0.185647565	-0.0151391651	-0.0036933509	-0.0537627597	-0.1478966186	-0.0236774075	0.1392244079	-0.0124755452	-0.1219463429	0.0807148489	0.0767085402	0.0877596282	-0.0532645262	-0.1207056209	-0.0906462419	-0.1442985548	0.1925319439	-0.0976967542	0.1248503648	-0.0854246377	-0.1345148613	-0.0208762213	-0.0578066105	0.0106640158	-0.0505631541	-0.03524438	0.1432226848	0.076042627	-0.0736366053	0.1648645059	-0.0840392436	0.1082306076	-0.1065009262	0.1130347209	-0.0212849025	-0.0198342988	-0.0959333224	-0.0207465507	-0.276469241	-0.2376736348	0.1759489962	-0.133901435	-0.0177223237	0.0818799244	0.1581792149	0.0592317	0.0193262999999999	0.0003735058716899	0.00350839428489	0.0385406	0.0292765	0.00085711345225	0.00148537784836	-0.235215	-0.021029	0.000442218841	0.055326096225	0.00180046	-0.0010343999999999	3.2416562116000003e-06	1.0699833599999997e-06	-0.000558832	0.000645778	4.170292252840001e-07	3.12293204224e-07	0.00211706	-4.587999999999988e-05	2.104974399999989e-09	4.4819430436e-06	1.80109948	-1.455431861	-1.345749347	0.490904123	0.779698032	0.06489186666	-0.7505946146
57218.59287295616	72.60640360697289	5271.689844738646	3273967370.3611093	79206.555109375	172.76714843750233	29848.487579225963	6273678372.294458	56316.84968125	-35.02111874999537	3171587558.0205083	1226.478758501277	61940.76619297587	51892.03341514186	1.094331	23.376915	0.1703339999999999	0.0967902	-0.1273220836	0.0226417189	0.1084879793	0.0780424464	-0.2096901153	0.0120502573	-0.0045797432	-0.0435491586	0.0552420877	-0.0221636724	-0.1098357697	-0.2177975096	-0.1491136319	-0.1189114641	0.1356709607	0.0171085642	0.1055210312	-0.1348428393	-0.1133394763	0.2172612475	0.066460692	0.1024029695	-0.0591164884	-0.1182945298	0.1847982588	0.0800024417	0.0199742327	0.1827452084	-0.0645172084	0.1670692013	-0.127145556	-0.1348501892	-0.1215491771	0.0244324581	0.12643526	0.0686221853	-0.0443010487	-0.0558019116	0.0860430855	-0.0001461941	-0.2833326364	-0.0342707987	0.1996691018	0.0426904453	0.1184814125	0.2077423876	0.051289051	0.2368897079	-0.1528317663	-0.0554605263	-0.0453717704	-0.0041192632	-0.0574336815	-0.0754949206	-0.108667371	-0.0502617067	0.0494320857	0.0746439836	0.0138158591	0.1465582727	-0.0988550753	0.0923862549	-0.1421697773	-0.0600203415	0.0145277986	0.0015316044	-0.0330341862	0.0253559838	0.0109947343	0.1948144072	0.2214405603	0.1077968889	0.1561356449	0.039928	-0.0193037	0.00037263283369	0.001594245184	-0.0467538	-0.0852943999999999	0.0072751346713599	0.0021859178144399	-0.242162	-0.0069469999999999	4.826080899999974e-05	0.0586424342439999	0.00153746	-0.000263	2.3637832516e-06	6.9169e-08	-0.00120508	-0.000646248	4.176364775040001e-07	1.4522178064e-06	0.00185053	-0.00026653	7.103824090000005e-08	3.4244612809e-06	1.573006377	-1.739706232	0.1121033891	0.638211687	1.748292821	0.1929148815	-0.451776329
57381.149563955805	162.5566909996487	26424.67778875527	3292596325.281065	79442.48621875	235.93110937500023	55663.48837091832	6311108616.616283	56514.499275	197.64959375000035	3193888628.303976	39065.361909540174	61986.02453461578	53019.30984949724	1.137618	24.301605	0.24019097	0.129332	-0.0411252791	-0.0842853452	0.1294383687	-0.0714235878	-0.027831978	-0.1952229735	-0.0056697748	-0.0662878112	-0.0176861065	-0.1031588394	-0.0872355805	-0.0639582497	-0.0923100264	-0.0468430985	0.0277103078	0.1223820504	0.2383882759	-0.108116605	0.1078093164	0.11464183	0.0279728254	-0.0364305199	-0.0117439481	0.2281155765	0.0316884238	0.0071270509	0.0104394185	0.0488222674	0.0221937661	0.1407862495	-0.2608399296	-0.0087414176	-0.1548295715	-0.0508563719	0.0510110182	0.0511017474	0.051600218	-0.1165452151	0.0233109991	0.0496942251	-0.1493827842	-0.0209581844	0.2380712779	-0.0339052667	0.0831994997	-0.1711612369	0.0158925587	-0.0732115098	-0.0736702158	0.01012501	0.0035974005	-0.0702692989	0.0433636671	0.0015712226	-0.0165723563	-0.0868341808	-0.0125078438	0.0791222097	-0.1835605349	0.2319887733	-0.0485749624	0.0722881424	0.1461501298	-0.1253940895	0.0458358061	0.0343162527	-0.2024738175	-0.0596608203	0.0873044972	-0.0262479376	-0.0986270532	0.3208848037	0.1538107079	0.0497281	0.0098000999999999	9.604196001e-05	0.0024728839296099	0.00575247	0.05250627	0.0027569083893129	3.30909111009e-05	-0.143342	0.0988199999999999	0.0097653923999999	0.020546928964	0.00131951	-0.0002179499999999	1.7411066401000002e-06	4.7502202499999984e-08	-0.00135234	-0.0001472599999999	2.1685507599999992e-08	1.8288234756e-06	0.000634448	-0.0012160819999999	1.4788554307239995e-06	4.0252426470400004e-07	1.542365993	-1.431330512	0.88415336	0.6015936138	0.3884411684	0.9759616045	0.2957625382
57458.76842966409	77.6188657082821	6024.688313840331	3301510069.4537625	79866.416171875	423.9299531249999	179716.6051565646	6378644432.139136	56537.34375625	22.844481249994715	3196471239.0123806	521.8703235813601	61809.151924645295	45612.32690429688	2.834599	60.552208	0.57634957	0.427828	0.2339833102	0.061708104	0.1853652973	-0.1073305441	0.2655098024	-0.315476083	0.1894937696	-0.1146273421	0.1847482978	-0.0822957008	-0.0154091347	0.1956092633	-0.233636794	-0.0791534191	-0.0725578467	0.188226098	0.2869458342	0.0027972776	0.047371114	-0.1443844697	0.0081381576	0.2448539109	-0.1144749095	0.1591860106	-0.0622223133	-0.0182530174	0.0226573604	-0.0470196564	0.1078496222	-0.082375747	0.1095371188	0.3253104795	-0.1488251335	-0.1845803125	0.1970945842	-0.1633698174	0.1779058516	-0.0381149031	0.0249792399	-0.0776722776	-0.0795220688	0.0596732204	0.17687587	0.0552751476	-0.2280530997	-0.1314940917	0.1723219321	-0.0751754361	0.1255285227	0.2605768498	0.1843111658	0.2636927485	0.3111317355	-0.0414345951	0.0262785138	-0.0659948557	-0.2845758203	-0.1946436495	-0.1860812026	0.0566196297	-0.2410916099	-0.0942633717	-0.0507486315	-0.1739149141	0.0537013371	-0.0465224518	-0.0268681275	0.08474851	0.0930168033	-0.0412644023	0.2226408097	-0.089685241	0.1512085936	0.0585705	0.0088424	7.818803776e-05	0.0034305034702499	-0.0559938	-0.06174627	0.0038126018589129	0.00313530563844	0.279886	0.423228	0.179121939984	0.078336172996	0.00139776	7.824999999999998e-05	1.9537330176000003e-06	6.123062499999996e-09	-0.000341904	0.001010436	1.020980910096e-06	1.1689834521600003e-07	0.00119642	0.0005619719999999	3.1581252878399986e-07	1.4314208163999998e-06	0.224450461	-0.1483040263	-1.051805579	0.2984136568	-1.24386065	2.367198377	-0.5131192431
