global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	aroma_motion_01	aroma_motion_04	aroma_motion_06	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_14	aroma_motion_16	aroma_motion_19	aroma_motion_20	aroma_motion_26
56940.6409701129	n/a	n/a	3242236594.0873	78837.13998003148	n/a	n/a	6215294640.231078	57329.504869101016	n/a	3286672128.5362773	n/a	62641.6449297505	49625.06427203484	n/a	n/a	n/a	n/a	-0.0424798557	0.1201757923	-0.0394676388	0.0127871165	-0.0671766418	0.0349260015	-0.1599165551	0.0439705647	-0.0250421629	0.1171564238	-0.0887260726	-0.1056904639	0.0081123798	-0.0312664442	0.010517987	-0.0985303206	0.1248472263	0.0562355838	-0.0650457206	0.0625710819	-0.0413671295	0.0854655349	-0.0428024001	0.0197243099	-0.0443282897	0.0198154838	-0.002197389	0.0896195504	-0.0193313493	0.0098587264	-0.0319595897	0.026695772	-0.0492463634	0.1667857711	-0.0956425065	0.0232075636	-0.0588011449	0.0705388603	-0.0856075807	0.0401474476	-0.0178059312	0.0381592231	-0.092673737	0.0055646168	0.0009895563	0.0121435584	0.133005768	-0.129016876	0.1778511359	-0.0622381597	0.1197999023	-0.0200025796	0.0401175804	0.0418182857	-0.022497854	0.0678228855	-0.151494679	0.0865135111	-0.023038069	0.0687566883	-0.0153454977	0.002793673	-0.0285535556	0.0056427954	-0.0477269705	0.0638259799	-0.042187468	0.0782661582	-0.1020867452	0.0601430282	-0.0788157823	0.0230515144	-0.0224891968	0.019568323	-0.0137065242	0.0400154204	-0.0269788413	-0.0702468304	0.1062871906	-0.0811330443	-0.1064178015	0.0099171654	-0.0119605032	0.2252408454	-0.0611811225	0.053892513	0.0496840404	-0.0583246533	0.0716226609	-0.047980255	0.2429242089	-0.2342968256	0.1270131636	-0.0339041362	0.0421811323	-0.1089431221	0.138768983	-0.0155790892	0.0602009654	-0.1281926231	0.0187611812	-0.0687459707	0.206830128	-0.0336993896	0.0279121438	0.1217078847	0.1216831682	0.1216419777	0.0804002999999999	n/a	n/a	0.0064642082400899	0.0464265	n/a	n/a	0.00215541990225	0.00582656	n/a	n/a	3.39488014336e-05	0.000624274	n/a	3.8971802707600005e-07	n/a	-0.00224098	n/a	n/a	5.021991360400001e-06	0.0007298959999999	n/a	n/a	5.32748170815854e-07	-1.744519064	-0.1839264927	1.653106545	-0.7650885372	0.3118362988	1.20832195	0.2082658958	-0.1080388725	0.6569656968	-1.149369454	-1.790536487
56984.71628474652	44.07531463362102	1942.633360052687	3247257890.053056	77568.19858835705	-1268.941391674438	1610212.2555046591	6016825432.242796	57351.584663855305	22.07979475428874	3289204263.455363	487.5173363915166	62524.02019279234	49014.93891359725	1.296621	25.969343	0.10663728	0.0548918	0.0127121116	-0.0152345654	-0.1140354525	-0.1540616104	-0.0100681343	-0.0957361142	0.0106736843	0.0014545516	-0.0296468159	-0.0467684958	-0.2236880427	0.0014634941	-0.0436026119	-0.1018797966	-0.0288999871	-0.024652139	0.0471631431	0.0204306872	-0.1042026404	0.0153741595	-0.0839476953	0.0937356796	-0.0783875252	0.1029042566	-0.077554268	-0.1203411158	-0.1002458166	0.0881450813	-0.0433290318	-0.0453991978	0.0475450202	-0.0060296843	0.1306405192	-0.0025504072	-0.0813264767	-0.0481311008	0.0074291841	0.033620491	0.1318867953	0.0501204778	-0.1443985068	0.0114902097	0.1272101453	-0.1044630593	0.0650541184	0.0885807742	0.0169195872	0.1835665657	0.0735364843	-0.0284706932	0.008683935	-0.0161910441	-0.0061538613	-0.0262422993	0.1460013728	0.2087702945	-0.0055980597	-0.056869872	0.0666708175	-0.005048979	-0.0233058758	0.0334971817	0.0065064137	-0.036033465	0.0321093021	0.0220213592	0.0246039157	-0.0495092022	0.0641395083	0.0618491218	-0.1152253921	-0.0871038692	0.0843500784	0.0281563372	-0.0119836916	0.0266173687	0.069391599	0.164624675	-0.0415912303	0.0006344075	0.0160993691	-0.0215811345	-0.0588863667	0.1995075758	0.0659374565	0.1596198451	0.0483312927	-0.1090139651	-0.0137615243	-0.0912203634	0.0822851991	-0.2589510115	0.0849647838	-0.0894610104	0.1194612495	0.1178584371	-0.0047739159	0.0662416275	-0.0388262371	0.0435078425	0.0085060383	-0.1741711069	0.0665068495	-0.0095052743	0.0366247467	0.1216419777	0.1214196295	0.1210493502	0.0732924999999999	-0.0071077999999999	5.0520820839999966e-05	0.0053717905562499	0.0091964	-0.0372301	0.00138608034601	8.457377296000001e-05	0.00673714	0.00091058	8.291559364000005e-07	4.53890553796e-05	0.0	-0.000624274	0.0	3.8971802707600005e-07	-0.00176355	0.00047743	2.2793940490000006e-07	3.1101086025e-06	0.000855968	0.0001260720000001	1.5894149184025224e-08	7.326812170240001e-07	-2.062718043	0.6221662831	-0.3458074972	-1.171050965	0.6094725743	-0.7361644968	0.04895862491	0.2669644235	0.09067492542	-2.328649369	0.2971680279
56950.88168573527	-33.83459901125025	1144.7800902520962	3243402924.782617	78546.95411249418	978.75552413713	957962.3760289483	6169624000.3502655	57263.6818386798	-87.90282517550804	3279129257.721546	7726.906673835931	62533.81749936996	47695.90584924086	1.667658	33.400642	0.12826546	0.071212	0.0304200744	-0.01177607	-0.0787032919	0.0637570283	-0.1058508248	0.0153573097	-0.0561475043	-0.0444337399	-0.078976233	0.0565031424	-0.0823784489	0.0615147698	-0.0064226509	-0.1203326986	0.0900237109	-0.0039216466	0.0082562568	0.1097020993	0.0517047794	0.0957462957	-0.1244534859	-0.1173788068	0.0362978244	0.008893534	-0.0469636012	0.1820073666	0.1039953904	0.1598592231	-0.1271726951	0.0338317673	0.0159241332	-0.0243041329	0.0701610587	-0.0393412511	0.0230643175	-0.1003827249	-0.0578975449	-0.1878272251	0.0287634133	0.0403544084	-0.1803945401	-0.1096669582	-0.0122826483	0.014764677	-0.0277472267	0.0306491004	-0.1200643802	-0.0605149892	0.0411232866	-0.0069663884	0.0306765145	-0.0453739671	0.0054428233	-0.046202525	0.0729282245	-0.0905207322	0.0137807112	-0.0461323329	0.0151687167	0.2836389346	-0.0961621946	0.0569075931	0.1431205499	0.1220955625	-0.0741126226	-0.0295360172	-0.0449415686	-0.0057416133	0.0373719147	0.0956484702	0.0912567431	-0.0662678892	-0.1404132111	0.101903818	0.0380714808	0.0575399128	-0.0376878411	0.0193365763	0.0759265989	-0.0231592274	0.0325749226	-0.0570451419	-0.067610618	0.0967813911	0.1404968032	0.0528568129	0.0644040256	0.0552759741	-0.1608594904	0.0369595099	0.0214568597	-0.1599157045	0.0158812278	-0.1352209713	0.1522477765	0.0677605671	-0.0692759637	-0.0037752814	-0.0470851566	0.0339814136	0.0306104649	0.0084220303	0.0566828399	0.0214685215	-0.0003046573	0.1215101995	0.120893123	0.1198669825	0.0732894999999999	-3.0000000000030003e-06	9.000000000018002e-12	0.0053713508102499	-0.0142747	-0.0234711	0.00055089253521	0.00020376706009	0.0170254	0.01028826	0.0001058482938276	0.0002898642451599	0.00116051	0.00116051	1.3467834601e-06	1.3467834601e-06	-0.00116007	0.00060348	3.641881104e-07	1.3457624049e-06	0.0007298959999999	-0.0001260720000001	1.5894149184025224e-08	5.32748170815854e-07	-1.71397357	1.332323343	0.3177730013	-1.149091775	0.7099943952	0.9337298338	0.173088722	-0.787419992	0.6557307858	-1.609739983	-0.3104028798
56790.1502435436	-160.73144219167443	25834.59650901558	3225121164.684255	78045.55612683653	-501.397985657648	251399.9400215469	6091108831.147191	57328.14030201833	64.45846333853115	3286515670.487898	4154.893495964764	62566.07019594254	47040.873965857165	0.979102	19.609922	0.0362247	0.02638	0.0674794782	0.0578390874	-0.1400969424	0.0432539872	-0.1189426861	-0.0460753738	-0.0956024663	0.0159508193	-0.0848426924	0.0333739445	-0.1016521823	0.0429179965	0.090440917	0.0433612975	-0.0263649343	-0.1069755622	-0.0583301508	0.0759944422	0.0015465132	0.0866810996	0.1167103786	-0.0237027017	-0.0259876903	0.0692688524	-0.112331275	-0.0914468256	0.0419002923	0.0579472167	-0.0625039441	0.1562015083	0.1011782071	0.1368823787	0.0689860406	0.0134098518	0.0745008356	0.0356460455	0.0472574038	-0.1392088723	-0.1135336304	-0.0151017944	-0.1094226599	0.1124492683	-0.1068655013	0.0456984089	-0.1097264825	0.0384360325	0.0065130728	-0.108983785	0.1074791187	-0.0052476634	0.0705961736	0.0076339912	-0.0656291092	-0.1177071078	0.0590200537	-0.0504032567	-0.0790962043	0.0552999582	0.1607372559	-0.0242192408	-0.0189019716	0.0012663128	0.0489404029	0.0048401341	0.0096247114	0.0704979457	-0.1267562284	-0.0189020995	0.0852879628	0.0740063666	0.0889453071	0.0013737554	-0.0996368073	-0.0447054657	-0.1044789873	-0.0805197653	-0.0215984029	-0.1316470962	0.1099075163	-0.0777093443	0.1463841829	-0.0665432749	-0.1036126044	0.1203265618	0.0824490625	0.1012288892	0.1175850446	0.0169810325	-0.1575112187	0.0450297031	0.0956135087	-0.1331047914	0.0750532864	-0.0589493435	0.0074817929	-0.0197917396	-0.0845714446	-0.0511206954	-0.1811393004	0.039582362	-0.0092510781	0.076703257	0.0722752727	0.0017470897	-0.047783969	0.1213126213	0.1201047889	0.1181006348	0.0732363	-5.319999999989222e-05	2.8302399999885323e-09	0.00536355563769	-0.0147548	-0.0004801	2.3049601000000065e-07	0.00021770412304	0.0170202	-5.200000000000343e-06	2.7040000000003568e-11	0.0002896872080399	0.00102334	-0.00013717	1.0472247556e-06	1.881560890000001e-08	-0.00106273	9.734e-05	9.475075600000005e-09	1.1293950529e-06	0.00120911	0.0004792140000001	2.296460577960959e-07	1.4619469921e-06	-1.939734077	0.9161387868	-0.05359658545	-1.020237149	0.7910529846	1.480460612	1.50215834	0.1651353509	-0.5331383909	-1.301012573	0.4095131508
56751.95307815318	-38.19716539041838	1459.0234438629757	3220784178.1849003	77834.66451069847	-210.8916161380621	44475.27375732373	6058234999.492983	57043.37880265211	-284.76149936622096	3253947065.22286	81089.11152129825	62252.892121345765	46295.696654715626	0.952224	19.071594	0.0873774399999999	0.0420866	0.1218016937	0.0723419129	-0.0926186684	-0.0009112168	-0.0064016671	-0.1095391981	-0.0259373433	0.0450907554	-0.0748011212	-0.0764720818	0.0128062997	-0.1578343174	0.0412402516	-0.0547064073	-0.0028356765	0.2066207998	0.090111055	0.0499295941	-0.0781265421	0.0296654659	0.0213749578	0.1321117273	-0.0652956176	0.0024421528	0.0135744618	-0.0068883696	-0.0609865636	-0.0205221317	-0.018757591	0.1854386746	0.0214287079	0.1025415566	-0.0439256651	-0.0072543126	-0.0091936985	0.0259863066	-0.0730829121	0.0295173094	0.0247428397	-0.0213623126	0.1679532391	-0.0166068327	-0.0452653624	0.004944154	0.0294347522	0.1136499365	0.1528082807	0.10460353	-0.0402979386	-0.1748925466	0.0072349037	-0.1874434234	0.0048168865	0.0014154888	-0.0072047409	0.0319083514	0.003564732	0.0129652496	0.0330651399	-0.1133617705	-0.0217476599	-0.0128197318	0.031444344	0.0960987854	0.0278897741	0.0351352226	0.038245183	-0.0425788795	0.1306188783	-0.0472703915	-0.0607356069	0.021042182	0.0368919298	0.0474783704	-0.0200998178	-0.0337117867	-0.1015781018	-0.0243894699	0.0964968792	-0.0498254438	0.0905514197	-0.0954909747	-0.060569176	0.0974335818	0.0344151443	0.0319032615	0.1567943157	-0.0309982897	-0.1960705462	0.0127858567	0.0344210914	-0.034278086	0.116847945	-0.0747868789	-0.0615036592	0.0253573166	-0.0118514776	-0.0620178651	-0.0928920227	0.0596711898	0.0261996178	0.0670300264	-0.0829262901	0.03661836	-0.0513211743	0.1210493502	0.1190563346	0.1157589128	0.073239	2.6999999999943736e-06	7.289999999969617e-12	0.0053639511209999	0.0072971399999999	0.0220519399999999	0.0004862880577635	5.324825217959854e-05	0.0321966	0.0151764	0.0002303231169599	0.00103662105156	0.000925037	-9.8303e-05	8.556934513689999e-07	9.663479809e-09	-0.000578756	0.0004839739999999	2.3423083267600003e-07	3.349585075360001e-07	0.000788459	-0.0004206509999999	1.7694726380099997e-07	6.216675946810001e-07	-1.973986715	-0.08669369856	-0.922538213	-0.6632044139	0.5582819196	0.8549456689	-0.7057560831	-0.3849436847	-1.307026374	-0.9112504372	-0.1341382323
57023.044670938325	271.0915927851456	73490.65167878722	3251627623.5438275	78037.58675373135	202.9222430328809	41177.4367174956	6089864946.346146	57268.74475916537	225.3659565132621	3279709126.290431	50789.814355137525	62399.462857547886	46725.91681138524	1.086521	21.761347	0.12524894	0.0671681	0.1043328477	-0.0846032931	-0.0446421527	-0.014193587	0.12225789	-0.0956459622	0.1059027729	0.1310261445	-0.0501726937	-0.0500567857	0.1264229427	0.1957286642	-0.0752533989	-0.0826320919	0.2614293013	0.0783133363	-0.0441748321	-0.0236167388	0.2091090269	-0.1217008	-0.0671300788	-0.0727848405	-0.0976754536	0.0726640772	-0.0002035794	-0.0816548529	0.1034480337	-0.1074195052	0.012472171	-0.0351040241	0.0336647453	0.0393198284	-0.0989078356	-0.008879735	0.0476052158	0.0122240414	-0.080914573	-0.0229801382	-0.0207234625	-0.0239197682	-0.0475604245	0.0364614185	-0.1056789465	-0.0695793521	0.0129645179	-0.0062668998	0.0382085073	0.1611824689	-0.1345984217	-0.0420761825	-0.0717363476	0.0349078103	-0.0479879626	-0.0884865708	0.1210845788	-0.0655987645	-0.0435257132	0.1203969555	-0.1414714679	-0.0520835564	0.0254349956	0.0047195209	0.0208461361	-0.1172194999	0.2099763709	0.0250824476	0.0352284624	-0.1142838599	0.0437231679	-0.0387213102	-0.1108870029	-0.1342584331	-0.0327706953	-0.051096503	0.1836953887	0.0779494462	0.110119442	-0.0730862408	0.1393720751	0.0872535471	-0.0219601411	-0.0859983466	-0.0144696691	0.0378191058	0.1289040487	0.1249554346	0.0543628249	-0.1105010347	-0.1215616577	-0.0584986214	-0.1327707823	-0.0073476002	0.0438966693	0.058185125	0.0266236369	0.1463441245	-0.0899376006	0.1061469969	0.0174417947	0.0295514525	-0.1166558939	-0.0133683068	0.0423422038	0.0324582823	-0.1460142928	0.1207205288	0.1177500307	0.1128532249	0.0731242	-0.0001147999999999	1.3179039999999596e-08	0.00534714862564	-0.0206244	-0.0279215399999999	0.0007796123959715	0.00042536587536	0.0237428	-0.0084537999999999	7.146673443999996e-05	0.00056372055184	-0.000122154	-0.001047191	1.4921599716e-08	1.0966089904810002e-06	-0.000465482	0.000113274	1.2830999076000004e-08	2.1667349232400006e-07	0.00140317	0.000614711	3.77869613521e-07	1.9688860489e-06	-1.592234969	0.9069289966	-1.224716929	-0.8221101054	-0.002674817983	-1.337239359	0.246272576	0.03193981733	-0.4393250702	-0.8152949255	-0.3893917786
57207.918914106274	184.8742431679493	34178.48578692206	3272745986.4829583	78196.73909383746	159.15234010611312	25329.4673612519	6114730004.909688	57314.877565571376	46.13280640600715	3284995190.356437	2128.2358268941343	62479.44544638357	48051.296996206605	1.102732	22.086031	0.13904195	0.0743391	0.0236740732	-0.0689209819	0.0778220548	0.1221194148	0.1186142864	-0.0016433555	0.1483144605	0.0245061801	0.0352569137	0.0857556758	0.0631161832	0.0953834482	0.074576062	-0.0345913114	-0.0064234414	0.0838438345	0.04362398	-0.0758385328	0.0823357397	-0.0667615162	-0.0784727512	0.0656261792	0.0743496018	0.2535831931	-0.1555616416	0.0750444995	-0.0575387969	-0.0792089482	0.0150472933	0.0227877158	0.0433908548	-0.0744832917	-0.0458711372	0.0025723267	0.0568319059	-0.1959245209	0.0886038581	-0.091048796	0.0495315108	-0.0227290526	0.0868172024	0.1476082129	0.0615818681	0.1635444636	-0.0819520527	0.0035633032	-0.0846412137	0.0245283828	-0.14267956	-0.0318092759	-0.001664333	0.0483285562	0.0452660431	0.1041189192	0.027522267	0.0565715447	-0.12533516	-0.1302704982	-0.1744361756	-0.0184063657	-0.0691373734	0.1698621481	0.122771104	0.0994287189	0.0490534612	-0.0944915354	-0.114080774	-0.0512419217	0.1471865062	0.1434634487	0.0508096731	0.1150650355	0.0308964023	-0.032227682	-0.0500402736	-0.0103263028	0.1094650222	-0.0860765631	0.0238590807	-0.1478989473	0.0926205141	-0.1072487883	0.0706967758	-0.0382181358	0.0619657409	-0.0446381581	0.104710031	-0.08417386	-0.1057542605	0.1062398758	-0.1150549864	-0.0228567086	-0.0852222399	-0.032437464	-0.078577872	0.0686135464	0.001672142	0.0362201891	0.0575174527	0.0702077602	0.0472856598	0.0231331497	-0.0780521018	-0.0637891723	-0.0706413121	0.120326335	0.1161887065	0.1093977275	0.0732604	0.0001362	1.8550440000000813e-08	0.00536708620816	-0.0472281	-0.0266037	0.00070775685369	0.00223049342961	0.0481421	0.0243993	0.0005953258404899	0.00231766179241	0.000544834	0.000666988	2.96844087556e-07	4.44872992144e-07	-0.000465482	0.0	0.0	2.1667349232400006e-07	0.000312103	-0.001091067	1.190427198489e-06	9.7408282609e-08	-1.521924754	1.032571761	-0.5292043494	0.8145814888	-0.1032843579	-0.5564552764	-0.6474555641	-0.9384814557	-0.3010923528	0.2813019258	-1.549396336
57175.76576052429	-32.153153581981314	1033.8252852664775	3269068190.302342	77952.88468545942	-243.85440837804344	59464.97248540558	6076652230.7845335	57454.75710559673	139.87954002535116	3301049114.063117	19566.285717703817	62616.22691847279	48350.965742435095	0.993849	19.905281	0.14810735	0.102853	0.0126859329	-0.0464630061	0.1466251557	0.1064374154	-0.0005267942	0.0199616675	0.0829854422	-0.055398377	0.0925428809	0.1446512264	-0.059982447	-0.0527162242	0.1519135545	0.0712172188	-0.1077237264	-0.1080729283	0.000224398	-0.0499379925	0.0053655644	-0.0966267802	-0.0246998228	-0.0511149143	-0.0844875067	0.1048224862	-0.0629187494	-0.2071657946	-0.0091798191	0.0293929465	0.003827858	-0.0601938089	0.0018740196	0.1618906565	-0.0710102965	0.0156209045	-0.0567251909	-0.0805260972	0.1402977362	0.053180959	0.0551938924	0.008045751	0.0839861147	-0.1485004124	-0.0427046203	-0.0282944575	0.1330803942	0.0390677961	0.0316443217	-0.1896262986	0.0078019873	0.0369984166	0.006271645	0.1267989671	0.0128403572	0.0634465378	-0.0120195925	0.0575410495	-0.0880274131	-0.1708883051	0.0008692023	-0.1088504355	-0.0351140722	0.0231125747	-0.0567387552	-0.1277020165	0.1091227935	-0.1668936362	-0.07136799	-0.1858342355	-0.0178513009	0.2509111713	-0.0746206919	-0.0879221597	-0.030737893	-0.1346246251	-0.1807789907	-0.0759746259	-0.0655111828	0.0571648953	0.0397249235	0.1446032991	0.1280507601	-0.0476498669	0.09877663	0.0593011038	0.023047819	-0.1200580666	0.1494825715	-0.0581912824	-0.0536799535	0.0996036146	-0.0555091189	-0.0122686207	0.0552046153	0.0213312992	-0.1128861547	-0.0054683055	0.0798175507	0.0819616748	-0.0945845304	-0.0914618228	-0.0851177998	0.1005525176	-0.1267354133	-0.0284644528	0.0140140212	0.1198669825	0.1143757435	0.1054092553	0.0732579	-2.5000000000025e-06	6.250000000012501e-12	0.00536671991241	0.0506448	0.0978729	0.00957910455441	0.00256489576704	0.0163106	-0.0318315	0.00101324439225	0.00026603567236	0.00040274	-0.000142094	1.6219950760000004e-07	2.0190704836e-08	-0.000404694	6.078800000000004e-05	3.6951809440000044e-09	1.63777233636e-07	0.000146976	-0.000165127	2.7266926129e-08	2.1601944576e-08	-1.509490794	0.7745103037	0.2022763271	1.665148928	0.496793018	-1.126579612	0.8667854585	-0.1552385508	-0.4202833638	0.07104565436	-0.4495911814
57137.7301584986	-38.03560202569497	1446.7070214570513	3264720207.6654	78361.18276294309	408.298077483676	166707.3200768659	6140474964.00737	57403.09853987909	-51.65856571764016	3295115721.9790688	2668.607412003747	62651.376121471774	48612.79820345033	0.939834	18.823441	0.1549876	0.0896404999999999	0.0128621053	-0.0856519638	0.1284421756	0.0975514609	-0.035868943	0.0345064985	0.0527402346	-0.0845497437	0.0200048773	0.1982769294	0.0173589903	-0.0467949406	0.1636928788	0.0185419045	0.0013154684	-0.0812808474	0.0681236596	-0.0528867657	0.0441454322	-0.0812976124	0.0768172205	-0.0932393308	0.0927222688	-0.1150407671	-0.029206387	0.0135164577	-0.0969122482	0.0474353554	-0.0205456762	-0.0444472041	-0.0708914687	0.005839756	-0.0118517078	-0.026501512	-0.180034888	-0.1102734463	0.0319351557	0.0544846009	-0.1002846326	0.0055359006	0.2093201345	0.0594353897	0.1708121958	-0.0274634347	-0.0648768859	-0.0729575773	-0.0164209923	-0.0568113466	0.0068794209	0.0152283964	0.0323352067	0.164579814	0.108891062	0.0481234297	-0.091814477	0.0856392572	0.0554317076	-0.0241803691	-0.0291552223	0.0563285111	0.0431956383	-0.045733238	-0.1187802908	-0.0181790891	-0.096603694	0.0093288542	-0.077979475	-0.0023878623	0.0330815095	0.0046732884	0.1252806805	0.0441315121	0.0299673171	-0.0620595034	0.0209122262	0.0578223694	0.0497852835	-0.0359559597	-0.1885008226	-0.0158002707	-0.0383295899	-0.0687295101	0.0976622573	-0.0766840237	0.044677203	-0.1050957307	0.058988942	-0.0201589634	0.0331910836	0.1529225782	-0.0366168167	-0.0331476388	-0.021803771	-0.0719558344	-0.0531998737	-0.1017910836	-0.030216986	-0.1557638762	0.0175407457	0.0041273513	-0.0150170737	0.0561325592	-0.0555266188	-0.0106158804	0.0400347299	0.1193427198	0.112315068	0.1009072399	0.0305424	-0.0427155	0.00182461394025	0.00093283819776	-0.0261157	-0.0767605	0.0058921743602499	0.0006820297864899	0.0379124	0.0216017999999999	0.0004666377632399	0.0014373500737599	0.000455021	5.2281e-05	2.0704411044100001e-07	2.7333029609999998e-09	-0.000465482	-6.078800000000004e-05	3.6951809440000044e-09	2.1667349232400006e-07	0.000312103	0.000165127	2.7266926129e-08	9.7408282609e-08	-1.693565015	0.9086411965	-0.1678461898	2.295662847	0.3142227297	-0.01688369871	0.128588724	-0.5712046942	0.4447635478	-0.1688233037	0.02620116341
57017.86709359544	-119.86306490315474	14367.154327977883	3251037167.902914	78244.97787065648	-116.2048922866088	13503.576991342356	6122276561.979523	57308.97129728939	-94.12724258969683	3284318191.153539	8859.937797539638	62480.296254410285	47711.79426517127	0.93601	18.74684	0.10418667	0.0462226	0.0553753527	-0.1081917535	0.0498199798	0.0583829615	0.0038213818	-0.0360416041	0.0521184247	-0.0809322566	-0.0008568421	0.1226416128	0.0798666031	-0.0694436283	0.14352754	0.0545781456	0.12102153	0.0134692158	0.1126997838	-0.0580109249	-0.0480468987	-0.1400113952	0.056423287	-0.0722495068	-0.0293801438	-0.1461749867	-0.0380649521	0.1204196964	-0.2026958777	0.0875625711	-0.0734121855	0.0074706377	0.0104464183	0.0987126025	-0.1243595486	0.0897737649	0.1734014455	0.073973813	-0.0633425569	0.1428364735	0.0748596817	-0.1362272068	-0.1189515596	0.0742528246	0.0962033325	0.002100801	0.1714917897	-0.0869838851	0.0627987073	-0.1405797684	-0.0400537919	-0.0593935733	0.0019529976	0.058406191	0.165882528	-0.0229646647	-0.196273436	0.0920052338	0.0374026433	0.0404157709	-0.1044660835	0.0395173462	0.0065264925	0.0193797096	-0.1377537047	-0.0223404656	-0.1216951925	-0.0488265703	0.0029485599	0.0689216267	0.0314845973	-0.1164152465	-0.1688141796	0.0275087046	-0.0834476037	-0.0069852523	0.0050900701	0.0652366407	-0.0607810812	-0.2411923327	0.0440064567	-0.0050133492	0.0236549812	-0.0884217391	0.1302092348	-0.0519795647	0.0559915707	-0.0883709225	-0.0377929636	0.0359833076	0.0007291587	0.065028897	0.0275496792	0.0400001127	-0.0630847078	0.0271846188	-0.0130196772	-0.0546061442	-0.0646402627	-0.1556968966	-0.0119976964	0.0718350414	-0.108573735	0.077344949	0.0219994281	0.001812353	-0.0394673451	0.118753831	0.1100111431	0.0959136145	0.0176602	-0.0128822	0.00016595107684	0.00031188266404	-0.00404243	0.02207327	0.0004872292484928	1.6341240304899997e-05	0.048163	0.0102505999999999	0.0001050748003599	0.0023196745689999	0.000588699	0.000133678	3.465665126010001e-07	1.7869807684000008e-08	-0.000969125	-0.000503643	2.53656271449e-07	9.39203265625e-07	0.0008543939999999	0.0005422909999999	2.940795286808916e-07	7.299891072358291e-07	-1.756677641	1.333112147	-0.8785696319	1.49495508	0.6396496845	-0.6483095034	0.1079520101	-1.251408174	-0.449938602	0.5304102597	-0.1104615185
