global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	aroma_motion_01	aroma_motion_02	aroma_motion_05	aroma_motion_08	aroma_motion_09	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_15	aroma_motion_16	aroma_motion_19	aroma_motion_22	aroma_motion_23	aroma_motion_24
56802.99110480444	n/a	n/a	3226579798.452492	79292.70366191484	n/a	n/a	6287332854.016243	56964.5381353837	n/a	3244958604.977584	n/a	62314.20626475267	40552.78044835015	n/a	n/a	n/a	n/a	-0.1901006522	-0.0215736989	-0.2143730453	0.1505849661	-0.2317905886	0.1686343744	-0.0162474801	0.0161707246	-0.2234537942	0.0201959431	-0.0774201651	0.1053219107	0.1418813356	-0.0695243112	0.1346830537	-0.140097951	0.0794414757	-0.1034351599	0.047342855	-0.0154354086	0.0589408202	-0.0579238985	0.0979578616	-0.0989183254	-0.2711032347	-0.218215047	0.1272432729	0.2224179191	-0.2035472594	0.0765721271	-0.0299418837	0.0740058012	-0.0123818848	0.2016853634	-0.0283077846	0.0104565101	-0.0661701037	0.0696374801	-0.2005014113	0.0306007475	-0.0450898896	0.0178888874	-0.1423659133	0.0379729767	-0.0963251795	0.0251424092	-0.093784085	-0.0984472491	0.2060778547	-0.1681020401	0.0160980663	-0.005878822	0.2146704601	-0.1376121541	0.0214381711	-0.1237764174	0.0327398227	-0.0432559767	0.1029900804	0.0403971317	-0.0256783542	-0.0117727692	0.1643619509	-0.433077	n/a	n/a	0.187555687929	-0.0945636	n/a	n/a	0.00894227444496	0.0806042	n/a	n/a	0.00649703705764	0.0160173	n/a	0.00025655389929	n/a	-0.00567953	n/a	n/a	3.22570610209e-05	0.00306646	n/a	n/a	9.4031769316e-06	0.0	0.0	-1.531120643	0.4196353669	0.6678082732	1.377605194	-0.4703728442	-0.2319497062	1.231008317	0.2707134638	-0.9395853444	1.551517802	-0.8190985561	0.09320248054	-1.139797338	1.024501239
56955.25211547562	152.26101067117995	23183.415370609186	3243900743.5373898	79537.13862518675	244.4349632719095	59748.45126973975	6326156420.682175	56971.240116940266	6.701981556565443	3245722200.462064	44.91655678454335	62198.81491174056	40276.630875335766	1.033331	22.387339	0.1641239999999999	0.0885374	-0.1989690736	0.0180849911	-0.2402479004	-0.051807976	-0.2981035606	0.0304527771	-0.0146035247	0.0238638259	-0.2183965673	-0.1597282528	-0.0372419469	0.0106791128	0.1239225216	-0.2101585616	0.0105110708	-0.1344604194	0.0607002396	0.0168951919	0.0845004246	0.0892318909	0.0203705158	0.026586673	0.0851486876	0.1384140479	-0.1224671195	-0.2282722976	-0.0924474133	0.1469809491	-0.1632516965	-0.0263013233	-0.1146161286	0.1354362773	0.1286208857	0.0605999692	0.1331751422	0.0462472859	0.0240063394	0.1588503805	-0.2031291419	0.0614427525	0.0772764837	0.0188058414	-0.0463535745	0.036092999	-0.0069427325	0.0585828137	-0.1359507331	-0.2232513806	0.109063118	-0.2567683933	0.0234885046	0.0149447347	0.3380038555	-0.0849658143	0.1374711504	0.0064483672	0.2770989325	-0.0319695588	-0.0574664319	0.1535924332	0.0431517792	-0.0514215873	0.1640657595	-0.410965	0.0221119999999999	0.0004889405439999	0.168892231225	-0.0724129	0.0221506999999999	0.0004906535104899	0.00524362808641	0.158796	0.0781917999999999	0.0061139575872399	0.0252161696159999	0.0157942	-0.0002231	0.00024945675364	4.977361000000017e-08	-0.00546863	0.0002108999999999	4.4478809999999996e-08	2.9905914076900003e-05	0.00266707	-0.0003993899999999	1.5951237209999992e-07	7.1132623849000005e-06	0.0	0.0	-1.518889739	0.5021586047	1.408135363	-0.03198696175	-1.302247717	-0.7834173022	-0.00687572939	0.2420785471	-0.952754302	0.7685079457	-1.705481054	0.06044803017	-1.823054582	0.2995620442
57153.86684608584	198.6147306102212	39447.81121537072	3266564495.46011	79531.16857180653	-5.970053380224272	35.64153736272725	6325206774.397106	57121.031979331485	149.79186239121918	3262812294.38381	22437.602038629942	62417.27765483887	41358.49865325484	1.055598	22.869762	0.1832177999999999	0.107171	-0.1906756709	-0.0220340493	-0.1882076559	0.0474525344	-0.0099499056	-0.0296354721	-0.1530308602	-0.0199763279	-0.1924269531	0.0878129882	0.001359787	0.0040788455	0.0621042257	-0.1124569804	-0.060776162	-0.0471560612	-0.0524159598	0.013015565	-0.023790792	-0.0183682714	0.0810080698	-0.0680603177	0.0594300867	0.1402290414	0.1916684619	-0.1931112178	0.0974900692	0.0819979675	-0.0089065306	0.0051687693	0.1148162202	0.0459954145	0.125509979	-0.106269724	0.0498900691	-0.0084580753	0.0985216311	0.052036881	-0.1992713354	0.0263826532	-0.0165508488	-0.0096416113	-0.1092577063	0.0064105035	-0.0479914805	0.0542355207	-0.0358372109	-0.1550893882	0.1785158553	-0.0919501656	-0.1349780037	-0.059775482	0.1099049748	0.0330238683	-0.0573560524	-0.1223007961	0.0375704452	0.1031196902	-0.0255118362	0.0498574358	-0.1007868187	-0.1006466173	0.1634739106	-0.398141	0.012824	0.000164454976	0.158516255881	-0.0705373	0.0018756	3.517875360000019e-06	0.00497551069129	0.0852302999999999	-0.0735657000000001	0.00541191221649	0.0072642040380899	0.0166981	0.0009038999999999	0.00027882654361	8.170352099999984e-07	-0.00563635	-0.0001677199999999	2.812999839999989e-08	3.17684413225e-05	0.0034945	0.00082743	6.846404049000001e-07	1.221153025e-05	0.0	0.0	-1.302734263	0.4988143074	0.5537569314	0.5439238966	0.4760436098	-0.4898945631	0.1226331067	0.6236189885	-0.6513356765	1.504804424	0.1504435867	0.01253379423	0.9993275489	0.4395032117
57050.21809101488	-103.64875507095712	10743.06442775926	3254727384.232362	79712.44428341322	181.2757116066932	32860.88361851301	6354073773.636257	57094.73871390427	-26.29326542721537	3259809188.808999	691.3358068259993	62366.55017991841	41229.57151886799	0.930804	20.166071	0.0858223999999999	0.0396959	-0.1904811464	-0.0203497954	-0.2169061614	0.0520065949	-0.0360599131	-0.0360060927	-0.0745268788	-0.047343208	-0.1772871272	-0.0532718335	-0.0436686148	0.1978904182	-0.0875732169	-0.130108035	0.1585913612	0.1800863638	0.0583565457	-0.0671601612	0.1256360681	-0.1351690843	0.0150421317	-0.0504331413	0.0399624239	0.0166894832	-0.1503221969	-0.1857685782	0.0644493794	0.0907736285	0.0606990564	-0.1055360236	0.0597876832	0.1482861464	0.1383629541	0.080938225	0.0782038806	0.0968005866	0.1782836642	-0.0498682963	-0.1975851716	0.0219930455	0.0449708037	-0.0018879882	-0.0450188665	-0.0002932675	0.0387817647	-0.0598601199	-0.0203836627	0.0386363723	-0.0568597112	-0.1467763807	-0.1537410655	-0.1302349387	-0.0712193809	0.2550570259	0.0053002662	-0.1618579535	-0.0354824115	0.0591705312	-0.162402054	0.1570075532	-0.010394543	-0.1673103845	0.1625874706	-0.411592	-0.0134509999999999	0.0001809294009999	0.169407974464	-0.06706	0.0034773	1.2091615290000018e-05	0.0044970435999999	0.0629387	-0.0222915999999998	0.0004969154305599	0.00396127995769	0.0161962	-0.0005018999999999	0.00026231689444	2.519036099999996e-07	-0.00523647	0.00039988	1.5990401440000006e-07	2.74206180609e-05	0.00346423	-3.027000000000021e-05	9.162729000000127e-10	1.20008894929e-05	0.0	0.0	-0.9137627403	0.5881265793	1.026404519	-1.12653038	-0.006898879949	-0.2855779446	0.5813073216	0.9067349077	0.8041587601	0.6263369748	-0.7011292242	-0.8976992607	2.120296436	0.06857459483
57120.09698177981	69.87889076492866	4883.059374536832	3262705479.207931	79476.24851764816	-236.1957657650637	55788.43976534484	6316474078.438971	57141.52400613133	46.78529222706129	3265153765.7432837	2188.863568771522	62362.5668440194	42054.82543243335	1.377854	29.851517	0.2691494999999999	0.163707	-0.1729873464	-0.0946193045	-0.1860332816	0.0744816073	0.0520284912	-0.0980677994	-0.0530331343	-0.1130004501	-0.1700870837	0.1397420774	-0.0338119198	-0.0024704509	-0.0532841209	-0.0421761273	-0.0155474821	0.0355035975	0.0668457633	0.079990081	0.18658644	0.0056663311	0.0242120302	-0.1108254232	-0.0520582085	-0.079487703	0.0322256713	-0.1749302448	0.1089940607	-0.0367285443	0.0629621883	0.0093001943	0.0377599097	0.0065471521	0.2046809403	0.0081845847	-0.0669172725	0.0652895507	0.1287129963	-0.0380581103	-0.1966549467	-0.0404144756	-0.0662561921	-0.0982258369	-0.1348927953	0.0018962994	-0.0933698581	-0.0205276962	0.0733634427	0.2390396517	0.0426115865	-0.0673159749	0.0433996765	-0.1115156697	-0.0485177153	0.0052342508	-0.0818692731	-0.2620070328	-0.1967966754	-0.037110498	-0.1708074459	0.0356649049	-0.0850885324	0.3222728591	0.161408037	-0.429489	-0.0178969999999999	0.0003203026089999	0.184460801121	-0.040069	0.0269909999999999	0.0007285140809999	0.001605524761	-0.0789373	-0.141876	0.020128799376	0.00623109733129	0.0170658	0.0008695999999999	0.0002912415296399	7.562041599999968e-07	-0.0055749	-0.0003384299999999	1.1453486489999989e-07	3.107951001e-05	0.00302455	-0.00043968	1.933185024e-07	9.1479027025e-06	0.0	0.0	-0.6732986741	0.3280347274	0.7453242793	0.0261994694	-1.308569195	-0.4238706073	0.5846898996	0.5629616894	0.759071241	1.95894815	0.6558530519	-1.212119957	0.2526398409	0.8290704366
57249.72828096119	129.63129918138293	16804.273727453212	3277531388.243888	79697.04175485557	220.79323720741377	48749.653596529286	6351618464.475192	57138.65290620055	-2.871099930780474	3264825655.935261	8.243214812527643	62365.35390528787	41284.42030194077	1.48981	32.277054	0.3815333000000001	0.209323	-0.1973330932	0.0253500265	-0.1981073869	-0.0693008093	0.0624138515	0.0030508676	0.0178723278	-0.0612241845	-0.1881861411	0.0769177576	0.0243770812	0.1049448999	-0.1605476878	-0.1161278243	-0.0726247752	0.1078734519	-0.0114691189	-0.1915991267	-0.1187283236	-0.038720978	-0.1541652156	-0.0175461907	-0.1108351409	0.0980347662	0.0605500858	-0.1879490371	0.0269663096	0.0247364323	0.0869930922	0.0475114946	0.0250564678	0.1015757935	0.1387834247	-0.1237100536	-0.1326089582	0.0971228996	-0.0251041038	-0.0093127583	-0.2105728191	0.0707544958	0.0860424449	-0.0047352157	-0.006997958	-0.0233256686	0.1361822087	-0.0267534466	-0.2320144235	0.1871453981	-0.419143393	0.0267825807	-0.1894150466	-0.0294843801	0.0092744612	-0.0679366073	0.0188736605	0.1216771005	-0.0950738377	0.2923299835	0.0120341527	-0.0719505498	0.2025262579	-0.1801611961	0.1599377353	-0.451158	-0.0216689999999999	0.0004695455609999	0.203543540964	-0.103668	-0.0635989999999999	0.0040448328009999	0.010747054224	0.120601	0.1995383	0.03981553316689	0.014544601201	0.0180247	0.0009589	0.00032488981009	9.19489210000004e-07	-0.00461646	0.0009584399999999	9.186072335999992e-07	2.13117029316e-05	0.00304175	1.72000000000002e-05	2.9584000000000686e-10	9.252243062500002e-06	0.0	0.0	-1.02433235	0.2190409104	1.715739872	-1.081676545	-1.189685869	-0.1466629595	0.2936389096	1.856567307	1.702564399	-0.6973924763	0.1506724183	1.075240391	-0.5074815333	2.752228374
57286.1019369389	36.37365597770986	1323.042849184788	3281697475.129355	79871.35883613981	174.3170812842436	30386.444827457595	6379433962.331409	57107.31984894185	-31.333057258700137	3261245980.329348	981.7604771769812	62199.76359971521	41432.39593234074	1.014034	21.969259	0.219248	0.110965	-0.2029656893	0.0951920097	-0.2110755359	-0.1750968712	-0.024743999	0.0689206756	0.0351132823	-0.0048238373	-0.2297488628	0.0830255222	0.1626289922	-0.1205448805	0.0909889665	0.0060732112	0.0105838696	0.0754493251	0.126593936	0.0881364693	0.0240635405	0.1407373767	-0.0656841	0.113695767	-0.0796169456	-0.1799019133	0.0633644585	-0.2301276817	-0.1379210416	-0.0110871578	-0.0124935141	0.1178425935	-0.0564181267	-0.1795573004	0.0613634527	-0.0502997722	-0.1032442785	0.0803105747	0.0348122698	-0.1310320348	-0.2052977666	0.0859471788	0.0705574469	0.0714802231	0.1069046187	-0.012663281	0.2166416206	0.1352313885	-0.1303833956	0.006298551	-0.2460770131	0.0111688821	0.038625901	0.0296243674	-0.0113243617	-0.0297214167	-0.1759670254	0.142623464	0.0049771482	0.1357670463	0.0234035946	-0.1974742233	0.0393994942	0.0309351232	0.1581792149	-0.40551	0.045648	0.002083739904	0.1644383601	-0.0143295	0.0893385	0.00798136758225	0.00020533457025	0.110407	-0.0101939999999999	0.0001039176359999	0.012189705649	0.017441	-0.0005836999999999	0.000304188481	3.407056899999995e-07	-0.0040674	0.00054906	3.014668836000006e-07	1.6543742759999997e-05	0.00339034	0.0003485899999999	1.2151498809999986e-07	1.14944053156e-05	0.0	0.0	-1.08309004	1.019763779	1.244310762	-0.9417605308	-1.339064179	-0.367736409	-0.256451632	2.474535234	-0.1267594805	-0.1071216552	0.03202043129	1.17526876	-1.477905131	1.347358751
57424.17814092511	138.0762039862093	19065.03810724128	3297536235.1607013	79794.67451677665	-76.68431936316483	5880.484836191857	6367190081.238325	57133.45846518988	26.138616248026665	3264232076.193577	683.2272593616036	62292.68212489737	42185.494967259736	1.319796	28.593664	0.3322803000000001	0.178209	-0.195635731	-0.0210325874	-0.168291128	-0.0909555687	0.1719907116	0.0497110779	-0.0839568781	0.0317521986	-0.179937846	-0.058955282	-0.0528821687	-0.0972343616	-0.1610004832	-0.0588417349	-0.0425070196	0.1172201662	-0.0776321669	-0.0519571219	0.0532676575	0.1026081538	-0.1640900779	0.1680705746	-0.0839657497	-0.0668880833	-0.107716716	-0.1911103269	-0.0359258317	-0.1117473523	0.0716621284	0.0775075312	0.0328973913	0.0927552105	0.0819758861	0.070764478	0.0643405392	0.0215688647	-0.0726840881	-0.1455764606	-0.2007432658	-0.0327897139	-0.0026094575	-0.0924774787	-0.1701394231	0.0138079395	-0.116542346	0.1169357248	0.0987699776	0.1117151661	0.1186294827	0.1897338094	-0.0773508383	0.0274085061	-0.0896940554	-0.0815082857	-0.0824639102	0.1073616952	-0.0537647252	-0.0767429334	-0.0314187431	-0.0674122113	-0.0132434482	0.1763682669	0.1561356449	-0.402904	0.0026059999999999	6.791235999999985e-06	0.162331633216	-0.134117	-0.1197874999999999	0.0143490451562499	0.0179873696889999	-0.0212823	-0.1316893	0.01734207173449	0.00045293629329	0.0166771	-0.0007639	0.00027812566441	5.835432100000022e-07	-0.00462302	-0.00055562	3.0871358440000066e-07	2.13723139204e-05	0.00363477	0.0002444299999999	5.974602489999996e-08	1.3211552952899998e-05	0.0	0.0	-0.9171974211	0.772824433	1.051735957	0.6948100099	-0.6222604547	0.1756353032	0.1092776623	-0.3481957937	-0.7218047494	2.5578893	-1.776589879	0.1978420875	-0.59645786	0.6592793859
57278.92140186046	-145.2567390646509	21099.52024369608	3280874836.9605083	79706.94905923182	-87.72545754483144	7695.755901450024	6353197728.330976	57006.78037232991	-126.67809285996918	3249773008.4190583	16047.339210638977	62029.31584340363	41696.742663034805	1.214465	26.311647	0.352519102	0.181426	-0.1919610256	0.0583008918	-0.177255368	-0.0550814939	0.0954767768	0.1396766487	-0.085338346	0.070715267	-0.2468449114	-0.0705392147	0.0461625321	0.0023925432	0.0085413256	0.0378324654	0.1127801417	-0.0580804614	-0.0393363048	0.0476086781	0.0003110201	-0.128782094	-0.0335269763	-0.0081488264	-0.1060595053	0.1085060984	0.0986951439	-0.229538291	-0.0874535493	-0.028853661	-0.0003541164	0.0553242087	-0.0012129443	-0.0217676626	-0.2346610703	0.0858821667	0.0633086141	-0.0165931976	-0.0057173468	0.0858463041	-0.2010629602	0.0510469477	0.0327031329	0.0376457746	0.0523066666	-0.0105639406	0.1181799885	0.0397166746	-0.0048497058	-0.1794436294	-0.1045690633	0.1664916736	0.2565275948	0.1371068059	-0.1412124177	-0.0153676268	-0.0450627895	-0.0232893849	0.0053896993	-0.2032187625	0.1156675874	-0.1191262817	0.1707028046	0.0781308141	0.1538107079	-0.469296	-0.066392	0.004407897664	0.220238735616	0.000107902	0.1342249019999999	0.0180163243169096	1.1642841604e-08	0.0623149	0.0835972	0.0069884918478399	0.00388314676201	0.0158868	-0.0007903	0.00025239041424	6.245740900000011e-07	-0.00414136	0.00048166	2.319963556000001e-07	1.71508626496e-05	0.00354063	-9.413999999999994e-05	8.862339599999988e-09	1.25360607969e-05	0.0	0.0	-0.7850818259	1.25809005	1.209599298	-0.058019358	0.03638642176	0.4558956193	0.2876068855	1.711633106	-1.251545577	1.135590905	-0.1818653117	-0.8081827873	-1.385824145	0.463020995
57206.25111289951	-72.67028896095144	5280.97089766818	3272555166.3921165	79716.59452035607	9.645461124251597	93.03492029944888	6354735441.922863	57173.140303599685	166.359931269777	3268767972.1750946	27675.62673208493	62195.54133954228	41317.46590589842	0.92066	19.946312	0.0678471219999999	0.0401599	-0.2097868125	0.010326647	-0.1806201359	0.0259069251	0.0563114381	0.0806092684	-0.0732832771	0.1344386186	-0.2090369695	0.1067620591	0.0724423174	-0.118174327	-0.0779633095	0.0492053893	-0.0003290009	-0.0822639729	-0.17987359	0.0983098475	-0.1030249613	0.0592442504	0.1550632459	-0.0666082661	0.0071947873	0.0655590147	-0.0833003461	-0.214251489	-0.0091889846	-0.0387709825	0.0050429152	0.1136212319	0.054486929	-0.1400492837	-0.1287543652	-0.017013797	0.0275149632	-0.0676122912	-0.2177434899	0.0694904921	-0.2127739809	0.0058539128	0.0764726478	-0.0307009753	0.0057352672	0.0116495068	-0.0120121081	-0.0518070771	0.1069715904	-0.063730398	0.0787282036	0.1096950911	0.1872780996	0.1855869733	-0.0785206636	0.0095552847	0.1327228666	0.1934122579	0.0209266103	-0.2372131338	0.0426635044	-0.0968898883	-0.0308895797	-0.0179089754	0.1512085936	-0.469217	7.899999999999574e-05	6.240999999999327e-09	0.220164593089	-0.00300232	-0.003110222	9.673480889284e-06	9.0139253824e-06	0.0587455	-0.0035694	1.2740616360000002e-05	0.0034510337702499	0.0152674	-0.0006193999999999	0.00023309350276	3.836563599999989e-07	-0.00430434	-0.00016298	2.6562480400000024e-08	1.85273428356e-05	0.00310124	-0.00043939	1.9306357210000002e-07	9.6176895376e-06	0.0	0.0	-1.130831736	1.056659326	0.7746500388	-0.5787361284	-0.1952118238	-0.4894850727	0.4852774387	-0.1977040792	-1.423855984	1.800867071	-0.1790516346	1.262096304	-0.2585695542	-0.06557181628
