global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	aroma_motion_01	aroma_motion_02	aroma_motion_04	aroma_motion_05	aroma_motion_07	aroma_motion_08	aroma_motion_15	aroma_motion_16	aroma_motion_20	aroma_motion_23	aroma_motion_24	aroma_motion_25	aroma_motion_26
57320.72696714222	n/a	n/a	3285665740.041665	78376.91097769066	n/a	n/a	6142940174.404846	57524.15839782905	n/a	3309028799.3785267	n/a	62702.05321436692	53804.13250768283	n/a	n/a	n/a	n/a	-0.0499168142	0.1399432975	-0.0989770271	0.1060312632	-0.0787704999	-0.0024469637	0.055542602	-0.0058985088	0.0625702639	0.1187420271	-0.0726392036	0.0956443231	-0.0878406809	0.0390800063	-0.1011776161	0.0050895271	-0.0305828379	0.1558482865	-0.0417571342	0.1100097868	-0.1198795104	0.1526329995	-0.0557311313	0.0301529417	-0.1264856429	0.0421517539	-0.0196531937	0.1143194688	-0.1951921473	0.0602626732	-0.017858731	0.050426381	-0.107346306	0.0539387033	-0.0134588638	0.0229686412	-0.0978441288	0.1157053734	-0.0837428859	0.0746562101	-0.0787019259	0.0109945525	-0.027753012	-0.0156796398	0.1344615644	0.163758433	-0.0530803264	-0.1588269186	0.068361208	-0.0161849933	-0.0133004586	0.0360615888	-0.0152172393	0.041871504	0.107471249	-0.1440133069	0.0499596045	-0.1310195739	0.1845302271	-0.1127131652	0.0905754162	-0.0142073874	0.0512979326	-0.093520411	0.1029937516	-0.0622647476	0.0427172419	-0.0255129132	0.1068990826	-0.0025667366	0.0514586047	-0.0146281536	0.1308664996	-0.1804785596	0.0728146707	0.1508479465	-0.0621203087	0.2651918654	-0.0387056523	-0.019918504	-0.1334327343	0.0478599557	-0.002355856	-0.1890637863	-0.1870961309	0.153518668	-0.1391447807	0.0590418671	-0.1138715199	-0.0617003921	0.1016873349	-0.2667307909	0.0647491065	-0.1167062631	0.1323545444	-0.2842232319	0.0293598196	-0.000929578	0.0142396183	-0.0316128961	0.0738888131	-0.2551257308	0.0265172182	0.0440885056	-0.0250500679	0.010765752	-0.1259409082	0.0692942254	0.1217078847	0.1216831682	0.1216419777	-0.068865	n/a	n/a	0.004742388225	-0.0295603	n/a	n/a	0.00087381133609	-0.0191661	n/a	n/a	0.0003673393892099	0.0	n/a	0.0	n/a	-0.0008415369999999	n/a	n/a	7.081845223688316e-07	-0.000673272	n/a	n/a	4.532951859840001e-07	-1.120358587	1.177281606	-1.651541774	-0.4788177727	1.033981779	-0.0612426866	1.098630749	-1.421623315	-0.9050257866	-2.098894631	-1.344859665	-0.4396563708	-1.272371606
57672.35306706151	351.6260999192891	123640.9141444499	3326100308.291799	78743.90844638424	366.9974686935893	134687.14202750206	6200603117.412544	57578.67081325448	54.512415425429936	3315303332.621124	2971.603435514652	62895.49877475748	56313.97266944679	1.519214	28.731888	0.18755965	0.105917	0.1112585425	0.279783399	0.0200402495	0.0875027128	-0.0475312897	-0.0821210016	0.1273178237	0.1744624772	-0.0048802824	0.0854691256	0.0666963674	-0.0400953121	0.0581830961	0.0348020922	-0.0756214428	0.0397097009	-0.127349554	0.0950195461	-0.0454731371	0.1572302951	0.0505974244	-0.0213524826	-0.07885414	0.094346489	-0.112218216	0.0504713121	0.2019147135	-0.0865122496	-0.0785313172	0.0018017694	-0.0333090932	-0.0457289963	0.0876768172	0.0739929752	0.0942467435	-0.041702078	-0.0639348174	0.0372697374	0.1062145332	-0.1385156934	0.0451391341	0.0053625183	0.0291497742	-0.0186480555	-0.034200364	0.0510072085	-0.0641462667	-0.136052773	-0.1215011557	-0.0409088537	0.0190454375	0.1836572145	-0.0199118941	-0.026998748	0.1559997869	0.0938637847	-0.0233045296	-0.166272338	0.1994997889	0.0554787464	-0.029396712	0.1419241005	0.089448388	0.0137225825	0.0581456622	-0.1059297461	0.0251520954	0.0462842778	-0.1061196592	0.0561483226	-0.1190152981	-0.0272397338	0.0757601497	-0.0474890095	-0.042052614	-0.0702492557	0.0244989663	-0.1193983531	0.0484775692	0.0720288009	0.1384684232	-0.1350050492	-0.0583492488	0.0075161525	-0.1156088787	0.2650097045	-0.0476867356	-0.0194851903	0.0667736663	-0.0610191333	-0.0427408832	0.0224038647	0.0325279932	-0.075438888	0.0453904406	-0.3401573655	0.1088968161	0.1715745215	0.0079027324	0.0199483262	0.0214380099	-0.0200559752	0.2388590862	0.0668854295	-0.0597305803	-0.0323615404	0.0735253947	0.0978539332	0.1216419777	0.1214196295	0.1210493502	-0.0573244	0.0115405999999999	0.0001331854483599	0.0032860868353599	0.069543	0.0991032999999999	0.0098214640708899	0.0048362288489999	-0.0483547	-0.0291886	0.00085197436996	0.00233817701209	-0.000338112	-0.000338112	1.14319724544e-07	1.14319724544e-07	-0.00100002	-0.000158483	2.511686128903167e-08	1.0000400004e-06	-0.00113122	-0.000457948	2.0971637070400001e-07	1.2796586884000002e-06	-0.7591629016	1.569090731	-1.190293404	-0.2195683234	-0.235261099	0.5043723637	2.28027595	1.413246665	1.377382002	-0.7413373341	0.6926463895	-0.0278253265	1.046480286
57235.477956742965	-436.8751103185423	190859.8620158385	3275899936.93681	79345.20709118345	601.2986447992007	361560.06023735536	6295661888.342788	57413.81762315031	-164.85319010417152	3296346454.064365	27176.574287522115	62854.84861939168	52571.4553552576	2.485832	47.012882	0.237921188	0.141178	0.1859527206	-0.0146355245	0.0669707174	0.0562282977	-0.1007930344	-0.1885993528	-0.1103785407	0.052289416	-0.0265618698	0.2159175695	0.1300399267	0.0711032147	-0.0100461098	-0.0462606962	-0.0310623492	0.0500861922	-0.1170383279	-0.0666923923	-0.0873848317	-0.0011482891	0.0262787683	0.046592847	-0.1572941835	-0.0909533225	-0.045430344	0.0859672268	0.0142481223	0.0167645328	-0.1439915611	0.1054037835	-0.0170480053	-0.0106950692	0.0356687208	0.0238786269	0.2330718703	-0.1026755039	0.1557180865	-0.1246636819	0.0421635618	0.0287863513	0.0154088067	-0.2370793573	0.1316312614	-0.1241693311	-0.0755488954	-0.1175202206	0.05566299	-0.006924093	0.0457578063	0.1098465911	0.1368555336	0.0740331512	0.0193140134	0.0035824223	-0.0335668772	-0.0039532294	-0.1876102187	-0.0909087135	0.2328989432	-0.0083590244	0.0396935739	-0.1338865442	-0.0745590137	0.0927549558	0.1149235056	0.0134040998	-0.0110661261	-0.0148932258	-0.1109118474	0.0233386118	0.0559082651	-0.0094230271	-0.1410312718	-0.1135897711	-0.0277642166	-0.1609931027	-0.12121546	0.0438936159	0.1876109819	0.0153998732	-0.018935039	-0.0761429656	-0.1063489885	0.071678389	-0.0712646581	-0.0373539857	0.0702284179	-0.0561680296	0.0554314228	-0.2582364193	-0.043586203	-0.0443924779	-0.0155495537	-0.0655614385	-0.0398979564	-0.1021391472	-0.1371619358	0.1501851616	-0.0572608381	-0.2244478253	0.0276977788	-0.0887726468	0.1251196276	0.0475470561	0.3347960057	-0.10714957	0.0928563356	-0.0615137778	0.1215101995	0.120893123	0.1198669825	-0.0712052	-0.0138807999999999	0.0001926766086399	0.0050701805070399	-0.0599528	-0.1294958	0.0167691622176399	0.00359433822784	0.000879338	0.049234038	0.0024239904977854	7.73235318244e-07	0.000202172	0.000540284	4.0873517584e-08	2.919068006560001e-07	-0.000634093	0.0003659269999999	1.3390256932899996e-07	4.0207393264900005e-07	-0.00113122	0.0	0.0	1.2796586884000002e-06	-1.243630176	2.435383163	0.4162403063	2.657892358	-0.2660500786	1.529558177	2.68792937	1.556078206	0.3478200248	-0.6338011551	-0.7383083899	0.965885419	1.321053129
56801.21978004255	-434.2581767004158	188580.16403116955	3226378568.500697	77724.15737110785	-1621.0497200755926	2627802.194957157	6041044639.048739	57200.41578441394	-213.4018387363685	3271887565.9098315	45540.34477606304	62512.6366729613	47817.55635495752	2.311127	43.708817	0.093574262	0.0493001	-0.0598020768	-0.1738256574	0.0035012678	0.0897658413	0.0741043969	0.0272307213	-0.0882288659	-0.0817890874	0.070002136	-0.0803431544	-0.0210306493	-0.0485412269	0.0585416967	0.1448740374	0.0263151124	0.0490420146	0.1176676387	-0.0239254544	0.1014954486	-0.0415255795	0.0424770692	-0.0283794464	0.0320489777	-0.0730986402	-0.0549381156	-0.0562920426	-0.0506807048	0.0464149492	0.0380562796	0.0459438975	0.0224973604	-0.2249281541	-0.1071318422	0.1412303505	-0.011410907	0.0988659866	0.0134948371	0.0482699112	0.0332477919	0.0301277522	0.0530723338	-0.2328775469	0.0656030816	0.0677506044	-0.0344617975	0.1033425489	-0.1434837852	0.1015066481	-0.0967302544	-0.0217770258	0.0280867164	-0.1492616546	-0.1275619451	0.0501031736	-0.0217224802	0.0498977118	0.0263426537	0.1183992298	0.0177894166	-0.0608830466	0.0266976427	-0.0228952943	-0.0166596827	0.0080238237	-0.0012064771	0.0439396064	0.0230245331	0.124242496	0.1210109512	-0.0233374669	-0.0692626108	-0.0069207307	0.0134558608	-0.0797518107	-0.0585467685	-0.0574763437	-0.2053402868	0.0059708826	0.1427919381	0.0863176342	0.0814404683	0.0364554675	0.0452793438	-0.130151259	-0.0512118547	-0.1534468218	0.0433587203	-0.0152844717	0.0796800217	0.0964825327	0.1143733397	0.0618663616	-0.02649764	-0.2307195095	-0.0141547926	0.0562291674	-0.0269369226	0.2625739664	0.0586429188	0.025792303	0.1002962753	-0.0597008725	0.0988240759	-0.1113763903	-0.0248778222	-0.0139830259	0.0934727368	-0.1182294974	0.1213126213	0.1201047889	0.1181006348	-0.0712749	-6.970000000000587e-05	4.858090000000818e-09	0.00508011137001	-0.0345822	0.0253706	0.00064366734436	0.00119592855684	0.0243168	0.023437462	0.0005493146250014	0.00059130676224	0.000386204	0.000184032	1.4915352961600002e-07	3.3867777024000005e-08	-0.000686345	-5.225200000000003e-05	2.730271504000003e-09	4.71069459025e-07	-0.000473574	0.000657646	4.32498261316e-07	2.24272333476e-07	-1.867463345	1.161414682	-0.9652381427	1.303057828	0.6140955688	-1.526923264	-0.05732899899	1.269310987	0.03381372751	1.888433649	-2.649159408	0.1233879752	-0.2706287888
56793.81231514804	-7.407464894509758	54.870536163394455	3225537117.288261	77551.16792996954	-172.98944113831385	29925.346745346156	6014183647.302336	57118.77817428446	-81.63761012948089	3262554820.1231146	6664.6993876531205	62365.951189243126	48000.81779686181	1.066224	20.164789	0.10302045	0.0528378	-0.14560199	-0.0976939262	0.0082154846	0.0073770262	0.1681694523	0.1180031187	-0.0306029642	0.0208601789	0.0951066376	0.0844682635	0.0437086779	0.0735744029	0.0305249125	0.0636114183	0.0641927865	-0.0743058183	0.1336465718	-0.1508177898	-0.0656450111	-0.1910508902	-0.0934962277	-0.0548903152	0.1136580574	-0.0272484749	0.0163477913	0.0674247375	-0.0569840143	-0.0366057912	0.0193341116	0.0118021545	0.007485538	0.0128805919	-0.0698039833	0.0349456005	0.0185522261	0.0012194653	-0.1853382938	0.0658709273	-0.0468060819	0.0254869607	0.1016131876	0.0119922168	-0.0967021416	0.0664761332	-0.0276642981	-0.0601722212	-0.0025242089	0.0882260703	0.0546551115	-0.00745555	-0.0822848337	-0.1686873011	0.0209390402	-0.0649651077	0.0069033407	0.0776677539	-0.0937791735	-0.0078479304	-0.1502155569	-0.0186435553	-0.054904311	-0.057084063	0.0322904199	0.0395628427	-0.0529671198	-0.0724272642	-0.0185919171	0.1471128506	-0.0270174277	-0.045584191	0.0766779461	-0.0021498615	-0.0125366611	-0.0298096302	0.0539257255	0.0113530599	0.0201063903	-0.0080590609	-0.0094866547	0.1161799745	0.1449187236	0.0155856268	0.1027207226	0.0268583794	-0.0732537841	-0.2169736393	-0.0626081588	0.0411397582	0.0995419285	0.082917271	-0.0069742544	0.1126446492	-0.0575516899	-0.1977395293	-0.1353311398	0.0232237456	-0.0444027464	0.0871081727	-0.035609727	-0.0572325809	0.2076420396	-0.0331639008	-0.0893077523	-0.0717841144	-0.1043688272	0.0038456757	-0.0002717521	-0.1441354497	0.1210493502	0.1190563346	0.1157589128	-0.0712458	2.9100000000004123e-05	8.468100000002401e-10	0.0050759640176399	-0.0719303	-0.0373481	0.00139488057361	0.00517396805809	0.0425873	0.0182705	0.00033381117025	0.00181367812129	0.00104771	0.000661506	1.0976962441e-06	4.375901880360001e-07	-0.000891931	-0.000205586	4.226560339600001e-08	7.95540908761e-07	-0.000393211	8.036299999999996e-05	6.458211768999994e-09	1.5461489052100002e-07	-2.010323446	1.293249994	-1.506873435	-1.009464734	1.307535298	-1.418873545	0.4434978325	1.727445485	0.7603397829	0.9358930615	-0.9068449309	-0.6353247659	0.07557013986
56909.02046636225	115.20815121421036	13272.918106196365	3238636610.4408374	77542.01155657717	-9.15637339236855	83.83917370047476	6012763556.240348	57217.53326092777	98.75508664330846	3273846112.4653754	9752.56713792736	62300.04355768745	47551.180832178135	1.016326	19.221094	0.1185490499999999	0.0588026	-0.1585590032	-0.0510434451	0.0026773156	-0.1118193431	0.1943926117	0.1690413821	0.0783233702	-0.020786781	-0.0227798896	0.1463433713	-0.0350378874	-0.1693762097	-0.0473327691	-0.1510194259	-0.0329209891	-0.1165013212	0.1658238213	-0.1007125764	-0.0412032627	0.1054539635	-0.0215504095	0.1374535894	-0.0805822444	0.0650285201	-0.0127526598	0.0085239843	0.1143545273	-0.101284936	0.0984330637	-0.0703982879	0.0318170012	0.0970999069	-0.1567389846	0.0549999899	0.1325747036	-0.0037801471	0.0921130192	0.0664741742	0.1546561478	-0.029030676	-0.131402636	0.092133333	0.0227560351	0.0297270077	-0.0969043396	-0.0479479328	-0.0265632234	0.1983426684	0.0117687554	0.0031796769	-0.2130878865	-0.0834273215	0.0284260943	-0.0107861833	0.0301702169	-0.0229784856	-0.1037791369	-0.0294444658	0.0823009627	0.0443799811	-0.0599878788	0.0592735997	-0.0717892912	-0.087635637	0.0728276144	0.0225660819	0.0622253261	0.0232056972	-0.1105093349	-0.0494569266	0.1055979503	-0.0993542838	0.0201788075	-0.1040995214	-0.0803024609	-0.0013914372	0.0035222263	-0.0970964057	0.1642665562	0.0321598146	-0.0779275777	0.1408739641	0.150675325	0.0325082289	-0.0504977196	-0.2197739515	-0.0953358058	0.031420284	-0.0181011482	0.0080933098	0.0790333019	0.1515237754	0.0390793756	-0.2469268089	-0.0004804303	-0.0035432926	-0.070196396	0.0488516517	0.1159410332	-0.0859198502	0.0210315027	-0.0197880324	-0.019050852	0.0192482429	-0.0860614681	0.107436905	-0.0518050834	-0.0336991045	0.1207205288	0.1177500307	0.1128532249	-0.0663476	0.0048981999999999	2.399236323999992e-05	0.00440200402576	-0.0732502	-0.0013198999999999	1.742136009999997e-06	0.00536559180004	0.0280073	-0.01458	0.0002125764	0.00078440885329	0.000367783	-0.000679927	1.35264335089e-07	4.6230072532900013e-07	-0.000101472	0.000790459	6.248254306809999e-07	1.0296566783999998e-08	-0.000877844	-0.000484633	2.34869144689e-07	7.70610088336e-07	-1.82752317	1.631681422	-1.722090363	-1.423336368	1.334665319	-0.647543716	-0.2332362005	0.5962528239	-0.1587542485	-0.7832755118	-2.356057802	-1.695453848	0.2268225254
57274.616353011465	365.59588664921466	133660.3523348254	3280381678.3846483	77932.37745022	390.3658936428256	152385.53091956177	6073455455.043558	57323.83255147489	106.29929054711828	3286021778.389532	11299.539170820672	62417.438019464935	54727.69436806881	2.82814	53.486725	0.1665663399999999	0.0724699	-0.0224634354	0.1858101026	-0.241597489	-0.0170442633	-0.0757162394	0.0213323994	0.1486240436	-0.1021897579	0.0730091172	0.06097834	-0.0164160687	-0.1637874681	-0.0359026621	-0.0482403104	0.0089481645	-0.1494702216	0.1190581274	0.0319954396	0.0393549043	0.124949426	-0.0554067271	-0.0426103975	0.0192558358	0.0186946041	0.1134523731	-0.0373609206	-0.0350853737	-0.0183854116	-0.0939272878	-0.0383780013	0.0526613567	0.0937427128	0.1408888743	-0.1260828398	-0.0134743736	-0.0769798294	0.0220516292	0.0565548265	-0.0755510336	0.0888312882	-0.225687554	-0.08068263	-0.1512315427	-0.227855027	0.1419166766	0.056092345	0.0297781946	0.1102387263	0.0541261558	0.0278254142	-0.1658561878	-0.0043463696	-0.1353824116	0.0010730753	0.0316428306	-0.0205743628	-0.0218961362	0.0004825848	-0.0121479189	0.1633897265	0.0751746745	0.0342310214	-0.0483451822	0.0586983569	0.0327909674	0.0082648871	0.0365148784	-0.2243747114	-0.0098916711	-0.1028885194	0.0866729458	0.1567735282	-0.0271055124	-0.115819082	0.1315362299	-0.0117527472	0.0361522585	0.0327635055	-0.1126707492	0.1563030916	-0.2213138576	0.0300880003	0.0691208342	0.0603935866	-0.086623497	0.0222559127	-0.1779225888	-0.1182592881	-0.1566636615	0.0196532967	0.0796055578	0.1138337151	0.0793143858	-0.0666160612	-0.0436506888	0.0403833414	0.1682015335	0.2130593039	-0.0767003509	0.1186994708	0.063656781	0.1257262045	-0.1372754159	0.087668575	0.0409212884	0.0534428541	-0.085280301	0.0174054017	0.120326335	0.1161887065	0.1093977275	-0.0537064	0.0126412	0.00015979993744	0.00288437740096	-0.04839	0.0248602	0.00061802954404	0.0023415921	-0.00685479	-0.03486209	0.001215365319168	4.69881459441e-05	-0.000713921	-0.001081704	5.096831942409999e-07	1.170083543616e-06	-0.000550834	-0.000449362	2.0192620704400001e-07	3.034180955560001e-07	-0.000524853	0.000352991	1.24602646081e-07	2.754706716090001e-07	-1.319699018	1.095897912	-1.191056416	-1.141485689	0.8704052112	-0.9477783316	0.1783219417	1.314837974	-1.615828135	-0.09035386879	-1.345134879	-0.3168452771	-1.6711128
57456.96882136292	182.3524683514552	33252.42271386846	3301303266.1390705	78526.06720301218	593.6897527921828	352467.5225704432	6166343230.3719845	57334.18618878992	10.353637315034575	3287208905.930829	107.19780565127635	62539.8827288172	55510.63937704264	1.153507	21.815506	0.10692261	0.0541574	0.1120298183	0.1640984536	-0.1967863936	0.00456491	-0.0722981717	-0.0670331084	0.0965589088	-0.0803526155	0.0876981122	0.0344445071	0.0217863259	-0.0310354006	0.054086047	-0.0258926895	-0.0214471816	-0.0303076827	0.0478670225	0.0325656006	0.0150359385	0.1272732383	0.0022299494	-0.0688835012	-0.118162273	-0.0477188367	0.0761739931	0.0281528989	-0.1102094592	-0.0221732994	-0.0473892558	-0.0001638725	-0.0354027579	0.0575006544	-0.1146102833	-0.1280653962	-0.0749429622	0.0140620366	0.0505152165	0.1257173591	0.0109383106	0.0573803893	0.0458054874	-0.0471509904	0.1788154601	0.1494594637	0.0167032442	-0.102339364	0.1517759062	-0.1080268693	0.011453807	0.047756136	-0.0807410329	0.0622365114	-0.1576337276	0.0090994405	0.0166414305	-0.0646645064	-0.077009811	-0.002878703	-0.0445079284	0.0670969314	0.0615896851	0.0013465786	0.0640370932	-0.020928186	-0.0966836529	0.1073175878	-0.1248846681	-0.0578190682	0.0068325065	-0.1544618904	-0.0609986526	-0.0378383841	-0.0851046499	-0.0535788581	-0.0014442126	-0.0088482983	0.1407916149	0.06615385	0.1140635085	0.0352561046	0.0251588984	0.0523653238	-0.1554972419	0.0178769782	-0.1293594687	0.1302616515	-0.1035704927	-0.1905788879	-0.0454225065	-0.0561241573	-0.0332508363	0.0602461239	0.0154534932	0.040467998	-0.2098532893	0.0313029937	0.0752336545	-0.0069377501	0.1115331656	0.0879002788	0.0786186335	-0.0828451967	-0.0549500789	0.0355109359	0.0061754945	0.0070819098	-0.1235528803	0.0047378546	0.1198669825	0.1143757435	0.1054092553	-0.0486734	0.005033	2.533108900000003e-05	0.00236909986756	-0.0273183	0.0210717	0.00044401654089	0.00074628951489	-0.039938	-0.03308321	0.0010944987839041	0.001595043844	-0.000234157	0.0004797639999999	5.4829500649e-08	2.3017349569599999e-07	-0.000602961	-5.21269999999999e-05	2.7172241289999894e-09	3.63561967521e-07	-0.000947656	-0.0004228029999999	1.7876237680899993e-07	8.980518943359999e-07	-0.6341261532	1.489705895	-0.1191500502	-1.135380559	-0.1199840593	-1.214895702	-0.1406769177	2.152408731	-0.9488396447	-0.703697153	0.5682681916	1.221025223	-0.8155233994
57272.44965736285	-184.5191640000703	34047.32188328484	3280133489.755162	78550.13484318592	24.067640173743712	579.2513035328022	6170123683.882691	57414.21344127239	80.02725248246861	3296391905.079983	6404.361139892779	62584.0521185959	49461.23353011852	2.673494	50.562012	0.120354968	0.0570532	0.1282060992	-0.1221902516	0.0386780347	-0.0870314763	0.1553101925	-0.1247447762	0.0523820378	-0.0512212001	0.0323912131	-0.1245928469	0.015123271	-0.0493856199	0.0516108286	0.053313184	-0.0176665971	-0.0361118377	-0.041190023	0.1490887585	0.0234768643	-0.0738885123	-0.0054938906	-0.1027115734	-0.1534480644	0.1088052898	0.0498511559	0.0034093509	-0.0021894835	0.1216062434	0.0552486656	0.026086013	0.0626256745	-0.0353477271	0.1269916162	-0.0189703478	0.0281699842	0.0913554252	-0.2616853842	0.1302290216	0.0244762843	-0.0113535999	0.1385580487	-0.0085923421	0.018593082	0.1508060277	0.0568651802	0.0167115452	-0.0708531858	0.0396692079	-0.0395306724	0.0377466048	0.0307192927	0.1109057848	-0.0281476348	0.1054919715	-0.0182197956	-0.111990106	0.1314812522	-0.029818548	-0.0722173935	0.1497872831	0.0565402273	-0.0533620579	0.0020146623	-0.2340763964	-0.0646519683	-0.1267979505	-0.0925938202	0.0347235217	0.1446767138	-0.1243849357	-0.0562014975	-0.0113624184	-0.0518284014	0.1192917527	0.2281699049	0.0775316671	-0.057185386	-0.0345681344	0.0552142853	-0.1098969283	0.1060065019	-0.1683701781	0.0231432215	-0.1392333641	-0.0829003452	-0.0531631511	0.0879925243	-0.1600452656	0.0418100135	-0.0514105431	0.0629707164	-0.0041901094	0.054656099	0.0490952423	-0.0853428179	-0.0069764324	-0.1387588538	-0.2439132367	-0.0104480598	-0.0532328572	-0.0644546095	0.0187266771	-0.0272668092	-0.1417231174	-0.0775114208	0.0838294718	0.1628089917	0.0952531337	0.1193427198	0.112315068	0.1009072399	-0.0443578	0.0043155999999999	1.862440335999997e-05	0.00196761442084	-0.0276667	-0.0003483999999999	1.2138255999999914e-07	0.00076544628889	0.000572818	0.040510818	0.0016411263750291	3.28120461124e-07	0.000550085	0.000784242	3.02593507225e-07	6.15035514564e-07	-0.000272382	0.0003305789999999	1.0928247524099997e-07	7.4191953924e-08	-0.000558874	0.0003887819999999	1.5115144352399999e-07	3.12340147876e-07	-0.5063268988	1.49789933	0.3306405346	-0.1559078188	-0.3253036243	-1.472944347	0.0958426095	-0.03738712033	1.478161018	-1.730459197	-0.1337351985	0.4250355234	-0.4828707093
57021.31021933461	-251.13943802823636	63071.01733313836	3251429819.129594	78587.85456974842	37.7197265625	1422.777771949768	6176050885.875928	57531.24754186137	117.03410058897862	3309844443.72293	13696.980700671164	62882.1830616537	49785.88637964986	1.343499	25.40871	0.0636781239999999	0.0307486	0.0753559694	-0.1464219177	0.0001833505	0.1021261619	0.1159264872	-0.1049659105	-0.1142207216	-0.0756160158	0.0934379821	0.0025266096	-0.0160675215	-0.1283108144	0.1208449692	-0.100667195	0.0554483023	-0.0187074379	-0.2127552298	0.0638496931	0.0460005339	-0.0647318947	0.0841165898	0.0005571823	0.0411052908	0.0310678182	0.0825352985	-0.0036834113	0.0470188514	-0.1113362928	0.0404776724	0.1124610083	-0.0943660633	-0.0518868598	-0.1029264614	0.0722621202	-0.1292199164	0.0803126264	0.0725778414	0.0440666707	0.0697310543	0.0604255568	-0.015216402	0.0938249273	0.0838157401	-0.0314744646	0.1159150894	0.1165447038	0.0255361986	-0.0303341587	0.0459055837	-0.0686428749	0.2255836194	0.0158117592	-0.0311732724	-0.1310087193	0.0595083572	-0.071573088	0.040538466	0.0317283907	-0.1429221177	-0.0057214058	-0.0671203988	0.0281103408	0.0809641599	-0.0091013346	-0.0593098338	0.044347173	-0.0650736771	-0.1502379114	-0.095130262	0.0455076583	-0.0118632263	-0.0077700088	0.0052050616	-0.1080347682	-0.0384884866	0.1568494459	0.0439791658	0.0768097625	0.1338150819	0.0494782062	0.0888035058	0.1728092891	-0.0517966557	-0.1451203507	-0.0534706973	-0.0294605145	0.0968139563	-0.1505517909	0.1453462322	0.0930287882	-0.0251049462	0.0152576272	0.0298044015	0.0652828142	-0.0669871205	0.0568220647	0.0316596465	-0.121960014	-0.1203259396	-0.1265825803	0.0291179783	-0.0451339105	-0.0353539418	-0.1721594338	0.1328782531	-0.0830169072	-0.0962483799	0.0861544337	0.118753831	0.1100111431	0.0959136145	-0.0542714	-0.0099135999999999	9.827946495999988e-05	0.0029453848579599	-0.0078411999999999	0.0198255000000001	0.00039305045025	6.148441743999844e-05	0.000840742	0.000267924	7.178326977600002e-08	7.06847110564e-07	0.000633934	8.384899999999999e-05	4.018723163559999e-07	7.030654800999998e-09	-0.000622049	-0.0003496669999999	1.2226701088899996e-07	3.8694495840100004e-07	-0.000318968	0.000239906	5.755488883600002e-08	1.01740585024e-07	-1.306526615	1.244820295	-0.5385231823	1.597454841	-0.4038665976	-2.354737133	2.621970067	1.857298305	0.7630850917	1.915064409	-0.5958639139	1.5077996	-0.1993503425
