global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_13	aroma_motion_14	aroma_motion_17	aroma_motion_18	aroma_motion_19	aroma_motion_21
69317.93302945602	n/a	n/a	4804975839.47615	97771.65221525492	n/a	9559295976.90076	n/a	71975.74984621063	n/a	5180508565.92429	n/a	75639.64516481025	47859.15382759871	n/a	n/a	n/a	n/a	-0.0143812651	0.0034617048	-0.1521346133	0.1443669396	-0.0417471686	0.0333358099	-0.129594237	0.0877628961	-0.0460810129	0.0905372072	-0.0747256437	0.0864877469	-0.0222005668	0.0311371572	-0.008529055	0.0225817419	-0.1101050291	0.0123846914	-0.0714709045	0.1105508182	-0.1747951128	0.0150721771	-0.0653970694	0.1226738746	-0.0135588549	0.1272576671	-0.1099466283	0.110538089	-0.0565424973	-0.1215265852	0.1483573299	0.1212121113	-0.0674450029	-0.0195352323	0.106173643	0.024142451	0.0463203685	-0.0308327437	0.0361084447	-0.0364010436	0.1050014634	-0.1017882684	0.1163327265	-0.0686114749	0.0088711349	-0.0775031019	0.1791076016	-0.01101209	0.0832997177	-0.0604921297	0.0740283414	-0.13896998	0.1209747229	-0.0207876781	-0.0158471027	-0.1181562612	-0.2457605799	0.2240766987	-0.1019889762	-0.0185377791	0.1321935244	-0.0025813971	0.0332519638	-0.0193776487	0.0344125996	-0.0039047127	0.0861410986	-0.1129623132	0.021366538	-0.2408487478	0.1012155956	-0.1750947009	0.0449115548	-0.0355772685	0.2236366998	-0.029543411	0.0005286649	0.0841810813	-0.1380120291	0.1023298632	-0.1007224034	-0.1611498791	-0.1875013923	0.1643619509	-0.0192629	n/a	n/a	0.0003710593164099	-0.0134922	n/a	n/a	0.0001820394608399	-0.0177676	n/a	n/a	0.00031568760976	0.00109915	n/a	1.2081307224999995e-06	n/a	-5.38705e-05	n/a	2.9020307702499997e-09	n/a	-0.000328889	n/a	n/a	1.0816797432100001e-07	-0.6759927706	-0.67440914	1.460601992	0.2921225686	-0.8927425553	1.200006416	0.6270583667	0.05113860819	0.1728451514
69463.15358868585	145.2205592298269	21089.010823023666	4825129706.485359	98273.0077289782	501.3555137232906	9657584048.09981	251357.35114074463	71926.08317638931	-49.66666982132301	5173361441.096873	2466.778091140318	75716.46160574112	58496.073513617295	1.228857	20.592997	0.132508225	0.0750606	0.1187992463	-0.1894548383	0.1022481625	0.0568635595	-0.0249417225	-0.0434825479	-0.1531181309	-0.1045449821	-0.1657846861	-0.0035691536	0.0991789446	0.0779502823	0.1178570307	-0.0626670817	0.0787441435	-0.1050821279	0.0263417849	-0.0278141016	0.0874996696	-0.009438653	-0.0615493691	-0.0054388295	0.0188725326	0.1572063694	0.0128801318	0.101376455	-0.1043229802	-0.0536841484	-0.143760187	0.0161503724	0.0713208402	0.0304818025	0.0077214543	0.1292279209	-0.0650900027	-0.2729411837	0.0053573383	-0.1162946307	0.0345480684	0.1229212323	-0.067957131	0.0012747835	0.1092377902	0.0971198258	0.011858869	-0.0523362372	0.1007482025	0.0210429422	0.0202499711	0.1473669157	0.0317119757	-0.1805382757	0.012297426	0.0172077372	-0.0328124917	0.0514872931	0.0572415914	0.1392412936	0.1268337037	0.0518775444	0.22475112	0.0425829533	0.0982909041	-0.0679175222	0.1308461029	0.1979139903	-0.1006724645	0.2802524854	-0.0943702008	-0.1083621666	-0.0974274261	-0.2285548982	0.034749939	-0.0061615452	0.0489728514	0.2360437923	-0.0236604929	-0.0159403181	0.0497122154	0.1209905774	-0.0308254589	0.0121128408	-0.1182450566	0.1640657595	-0.0235554	-0.0042925	1.842555625000001e-05	0.00055485686916	-0.0793801999999999	-0.0658879999999999	0.0043412285439999	0.0063012161520399	-0.0520729	-0.0343053	0.0011768536080899	0.0027115869144099	0.00146759	0.00036844	2.1538204081e-06	1.3574803360000004e-07	1.0127e-22	5.38705e-05	1.02556129e-44	2.9020307702499997e-09	-0.000467027	-0.000138138	1.9082107044e-08	2.18114218729e-07	0.6625193764	-1.168446185	1.155868938	-0.08408725742	-1.986643909	-1.67138318	-0.9131190813	-0.986159556	-0.5401106014
69415.75011717573	-47.4034715101152	2247.089111210303	4818546364.330183	98339.55190558184	66.54417660363833	9670667468.990623	4428.127439856207	72038.03131151575	111.94813512644032	5189477955.238923	12532.38495828774	75790.25189391377	55404.34188848865	1.177274	19.728571	0.0554554	0.0329802	0.0774130066	0.0543914834	0.1913488821	0.1055490795	-0.072191763	0.0808674132	0.0483386268	-0.1039900191	-0.0668548943	-0.087516117	0.0791298382	0.1621572192	0.0698829992	0.0472756973	-0.0649179387	-0.001551349	-0.1277919309	0.0048341109	0.1112331165	-0.0652834472	-0.206951291	-0.0410149945	-0.028197566	0.0651632695	0.1648202916	0.1844166981	-0.0620964816	-0.216837721	-0.1374696299	-0.0513334014	-0.0718878875	0.0035000169	-0.0266246342	-0.2299797527	0.0707711484	0.1318977596	0.0772269337	0.0071301003	0.101278494	-0.0820269447	-0.082466131	-0.0713591543	0.0112941369	0.1804861993	0.0530049658	0.0263646536	0.0226297946	-0.0755344865	0.1777909705	0.0656177377	-0.0051345759	-0.2095012243	-0.1143957956	0.0936634297	0.1260030266	-0.1110866783	-0.0932119092	0.2382974476	-0.0295949029	0.0045842933	0.189456363	0.071742961	0.0653121539	-0.0390560788	-0.0149679219	-0.01766323	-0.2287405099	0.3039041513	-0.0547518371	0.0662000365	-0.011367304	-0.426924921	0.0207163574	0.1049381371	-0.0967077536	0.3139072063	-0.0346577454	-0.0970508586	0.0157112703	0.1280415159	0.0838234244	0.163042928	0.0224688208	0.1634739106	-0.0141505	0.0094049	8.845214401000001e-05	0.00020023665025	-0.0750288999999999	0.0043513	1.893381169000002e-05	0.0056293358352099	-0.0304757	0.0215971999999999	0.0004664390478399	0.00092876829049	0.00106555	-0.00040204	1.1353968025e-06	1.616361616e-07	1.0127e-22	0.0	1.02556129e-44	0.0	-0.000467027	0.0	0.0	2.18114218729e-07	1.556363477	0.8300781245	0.6502315965	0.1074176439	-1.645810832	-0.6091001386	-1.207161434	0.407167656	0.1372778522
69232.8915151495	-182.85860202623007	33437.268334987195	4793193267.54846	97562.29157136616	-777.2603342156799	9518400736.656263	604133.6271450705	71952.73468257874	-85.29662893700879	5177196028.301569	7275.514908017765	75622.78987792334	44036.13742388271	1.293603	21.677999	0.0621957299999999	0.0350719	-0.049180398	0.159698345	-0.0922897818	-0.0359713789	0.0454082489	0.0916552595	0.0958167003	-0.0540205129	-0.0833163433	-0.112847343	-0.0905636841	0.0515453942	0.0005022998	-0.0302941266	0.0195607974	-0.0171123703	-0.0506508377	0.0712899874	0.0296675281	-0.1042509414	-0.0418999203	-0.1471564592	-0.0393409884	0.1570338017	-0.0918719857	0.0849390958	-0.1480038034	0.0160006683	-0.1057569099	0.1642923225	0.1337100142	-0.0777068847	-0.108009271	-0.1113386463	0.156754883	-0.1477425771	-0.0133997477	-0.0566992128	-0.0002356708	-0.0920975064	0.1022682795	-0.0445889181	-0.0753263613	0.1445760604	0.1003708655	0.1407115324	0.0864618824	0.1945206491	-0.0102409429	0.1325689929	0.1346756839	-0.1413272302	0.0639871619	-0.0500149603	-0.0840834286	0.0748484773	0.0357471945	0.179662378	-0.018477142	-0.0295624582	0.0915789635	-0.012095517	0.0983579356	0.0611670866	0.0046541656	-0.2226839187	0.1566618763	0.0753686649	0.0620258877	-0.1151123106	0.1681118868	-0.1060244159	-0.0091799302	-0.2047583738	0.0641527546	-0.0916238245	0.0839641521	-0.1349155304	-0.0142167351	-0.098846586	-0.1127408419	-0.0198423462	-0.2146276933	0.1625874706	-0.0174739	-0.0033234	1.1044987560000003e-05	0.00030533718121	-0.0651028	0.0099260999999998	9.852746120999794e-05	0.00423837456784	-0.00186927	0.02860643	0.0008183278373449	3.4941703328999995e-06	0.000991265	-7.428499999999989e-05	9.826063002250002e-07	5.518261224999984e-09	2.91685e-23	-7.210149999999999e-23	8.508013922500001e-46	5.1986263022499985e-45	-0.000134516	0.000332511	1.1056356512100001e-07	1.8094554256e-08	-1.850728868	0.4124660329	1.001757636	-0.3626814745	-0.7907749489	1.139291486	-0.9047805602	-0.2402533739	0.2564579251
69249.26865178061	16.37713663111208	268.21060423411313	4795461208.806485	97371.84227873148	-190.44929263468657	9481275668.754158	36270.93306505248	71960.84030985009	8.105627271346748	5178362538.099745	65.70119346200012	75516.95411805705	42390.30704801335	1.346556	22.565374	0.0466839965	0.0221834	-0.0701459833	-0.0634676244	-0.1324305216	-0.0332083216	0.1879010483	0.1127503989	0.0030519818	0.0030097615	0.0256834595	0.0138634383	-0.0186635215	0.2698027715	-0.1035097183	-0.0289773801	-0.0795224408	0.1231001724	-0.0500350359	-0.060562086	0.000309116	-0.1315588595	-0.0920256276	-0.0271836966	0.0249085149	0.0090729748	-0.0478010998	-0.0885646501	-0.1127331574	0.1549438219	0.1741522425	0.0334305344	0.0377226591	-0.1901318161	0.1526877367	-0.1119682671	-0.0718372536	-0.1014538087	-0.1362721328	0.0858562368	-0.0925036904	-0.0611505674	0.1397635002	-0.0652752794	0.1093332835	0.0654644048	0.1210085213	0.0138573987	-0.1485130771	0.1199164135	0.04953608	-0.1495274134	0.0994347859	-0.0141933696	0.0123773836	-0.2548441636	0.012281606	0.0270935234	0.257205338	0.0933224729	-0.0594984471	-0.0596787016	0.0679761555	-0.0190718453	0.0482346868	-0.0132921385	0.1482702288	-0.0536916739	-0.0365847464	0.0589443882	0.1146969685	-0.077354004	-0.0067252018	-0.1038872451	-0.0871287942	0.067201134	0.1550159895	-0.1373070367	0.0805169379	-0.0189370449	0.0416885248	0.0294362928	0.1620000731	0.0745449968	-0.0851945006	0.161408037	-0.0174773	-3.4000000000006247e-06	1.1560000000004247e-11	0.00030545601529	-0.0475971	0.0175057	0.00030644953249	0.00226548392841	0.00600494	0.00787421	6.200318312409999e-05	3.6059304403600005e-05	0.0008203149999999	-0.0001709500000001	6.72916699224836e-07	2.9223902500034217e-08	-0.000123586	-0.000123586	1.5273499395999997e-08	1.5273499395999997e-08	-3.03827e-06	0.00013147773	1.72863934859529e-08	9.2310845929e-12	-0.9305580982	-0.8850904133	0.2993258089	-0.1068706393	-1.45130609	-0.02681716392	0.5936940294	-0.1100812939	-0.147092454
69375.25320470675	125.98455292613652	15872.107575998496	4812925757.217175	97330.67788214431	-41.16439658716263	9473260856.997736	1694.5075463852063	72050.03994738037	89.19963753028424	5191208256.419107	7956.575335534092	75600.59897073949	42614.59284117312	1.179038	19.758137	0.0298973635	0.0160203	-0.0696326966	-0.1448033311	-0.0385578768	-0.0110917054	0.1814240013	-0.1025309242	-0.0638399612	0.0167857836	0.0797882129	-0.0125348746	-0.0543248272	0.0685739771	0.1086687845	-0.0739055321	-0.14380222	-0.0676055392	0.0711315737	0.1102858553	0.1348923083	-0.0953345121	0.0511450946	-0.0013005966	0.0411915453	0.1262088916	0.0160896722	-0.0008908982	-0.0804708661	0.3122391104	0.0599557644	-0.1321431711	-0.2074281695	-0.0495093958	-0.0058611143	-0.0585037621	-0.0063756485	0.0939175676	-0.1514335697	0.101116127	0.0639963092	0.0983105257	0.1127876019	0.113154624	0.0559686335	0.1095346336	-0.0454464957	0.1083928802	0.0251481815	0.1316049114	0.0712044513	-0.1717496796	0.2451523693	0.0996236896	-0.1235294385	-0.0058629881	0.0256370403	0.0623734942	-0.1578410642	0.0549802652	0.0853473081	-0.0724209313	0.0377793409	-0.0741936244	-0.0358531894	-0.0723212446	0.0733016793	-0.031073623	-0.1216020334	0.0079109306	0.2007989816	-0.0574908198	0.1618893231	-0.0031134151	-0.0861254054	-0.2299051785	-0.0165484004	-0.1512433921	-0.0043916153	-0.1990785181	-0.0930756532	-0.0969476836	0.0210982887	0.1152482515	0.0638118488	0.1599377353	-0.017454	2.3300000000000404e-05	5.428900000000188e-10	0.000304642116	-0.0434256	0.0041715	1.7401412250000015e-05	0.00188578273536	0.00207739	-0.00392755	1.54256490025e-05	4.3155492121000005e-06	0.000539288	-0.0002810269999999	2.90831546944e-07	7.897617472894381e-08	-0.000104548	1.903799999999999e-05	1.0930284304e-08	3.624454439999996e-10	0.000132397	0.00013543527	1.83427123599729e-08	1.7528965609e-08	-0.8508846213	-1.285784316	0.7283954929	0.2919457666	-0.1595542629	-0.2524585812	0.8638480105	-1.021045101	-2.447973748
69384.6637352987	9.4105305919511	88.55808602204755	4814231561.660475	97777.0550729852	446.37719084088167	9560352498.74558	199252.5965029969	72067.2660153884	17.226068008036236	5193690830.932756	296.7374190174895	75590.1492343141	42996.95624327517	1.152788	19.318243	0.04613587	0.0267487	-0.0640595597	-0.0542835541	0.195050118	-0.05083016	0.0415278269	-0.0926655141	0.1762775291	-0.2003353564	0.161977912	0.016840246	0.1369645262	0.0901141485	-0.1765322418	0.0180984614	-0.1172774886	-0.0387598867	-0.0306171115	-0.122311107	0.0104420919	-0.1430106502	0.1466211237	-0.0773857627	0.0589691108	0.0144828956	-0.0292010782	-0.0411521771	-0.0123389395	0.0177550914	0.0167341299	0.0020684817	-0.023441249	0.041981847	-0.0198254392	-0.0295570064	-0.0693708447	-0.0793660842	-0.077135783	0.169821202	0.0327081529	0.1167153134	-0.0848314449	-0.1073719956	-0.0428842294	0.0893854794	-0.0367548691	0.0391594129	-0.0545988325	0.1337409136	-0.0783490354	0.0177238872	-0.0292972976	0.0673786608	-0.04734146	-0.0076420116	0.0005762844	-0.0576482883	0.1158808245	0.0911434733	0.0969599615	-0.0723852192	0.0018585863	-0.0779391912	-0.0333301177	-0.1080604211	0.0108602134	0.0825144041	0.1264516593	0.1238374492	-0.0028058502	0.0378355918	0.0619792429	-0.0755251671	0.0433441993	-0.0068298183	-0.0265988404	-0.168895902	0.01722968	-0.1934932988	0.1697805202	-0.0212229241	-0.1337540123	0.0786576647	0.4094712033	0.1581792149	-0.0173792	7.479999999999987e-05	5.59503999999998e-09	0.00030203659264	-0.0186071	0.0248185	0.00061595794225	0.00034622417041	0.00492781	0.00285042	8.124894176400001e-06	2.4283311396100004e-05	0.000455617	-8.367099999999995e-05	2.07586850689e-07	7.000836240999992e-09	1.69147e-23	0.000104548	2.8610707609e-46	1.0930284304e-08	0.000312021	0.000179624	3.2264781376e-08	9.7357104441e-08	0.3797257361	-0.7008022001	0.3946729253	0.5629459075	0.06950378536	-0.8982068512	-1.690609717	-0.5647188378	-0.4361702071
69335.49647903777	-49.16725626093103	2417.4190882280614	4807411071.994659	96823.85744114926	-953.1976318359376	9374859369.783997	908585.7253376396	72109.9409425159	42.67492712748936	5199843582.73313	1821.1494053365268	75568.08172165981	42272.37759783168	1.642662	27.527466	0.09239969	0.0487784	-0.0886747685	0.1772028537	0.0207128913	-0.0207049138	0.0424653033	0.0943051039	0.1158781818	0.0721309928	0.2114077071	0.1025723837	0.1864246251	-0.0372222472	0.008639441	0.241679282	-0.1155199903	0.1876865872	-0.2621187769	-0.0032098594	0.0083169194	-0.0738186064	0.1558466436	-0.1806836048	0.1209944035	0.1793303274	-0.1017672179	-0.1713833784	-0.1593790612	-0.1868689107	-0.0579613898	0.0150169361	-0.1324468865	-0.1013743072	-0.1186318813	0.1508148526	-0.2003932251	-0.0162313479	0.0755361986	0.2614475298	-0.1031458662	-0.2067108486	0.0584325974	-0.2876271685	-0.0908113484	0.1033156353	-0.0772779748	0.0724652635	0.016223332	0.2889366719	-0.0999600348	0.0170777667	-0.1976285813	0.0661398314	-0.0954805852	0.2466929244	-0.1169897243	0.1042300439	0.0954903387	0.0211241695	0.0201892007	-0.0901801127	-0.0323007364	-0.1167793385	-0.0519108655	0.1097092202	-0.1243143622	-0.073920673	0.137377336	0.098499781	0.0817484384	0.0430373162	-0.1626854356	-0.0030419633	0.0130824133	-0.0036175604	0.0900345263	-0.259014159	0.1466006228	-0.1099478062	0.1492546314	0.0089465791	0.134655429	-0.1257567962	0.0476559786	0.1561356449	0.0126732	0.0300524	0.00090314674576	0.00016060999824	0.0114733	0.0300804	0.00090483046416	0.00013163661289	0.0192857	0.0143578899999999	0.000206149005252	0.00037193822449	0.000756644	0.000301027	5.72510142736e-07	9.0617254729e-08	-0.0	-1.69147e-23	0.0	2.8610707609e-46	0.000254868	-5.7153e-05	3.266465409e-09	6.4957697424e-08	-0.8590494486	1.552049208	-0.4514019618	1.162422314	-1.346762916	0.3581288443	-0.5155011337	0.4542653287	0.7704479748
69334.17442218629	-1.3220568514807385	1.7478343185471628	4807227742.806151	96954.1753411544	130.31790000514593	9400112116.083311	16982.755061751213	72079.31139508252	-30.62954743337468	5195427131.189273	938.1691759733496	75651.43909785757	41247.70365567693	1.485164	24.888147	0.0914544	0.0389671	-0.1023939978	-0.1312279254	-0.0776073023	-0.0202404394	0.0634051742	0.0093231321	-0.0077661927	0.1116953982	0.2178814598	0.1364277201	0.2446701369	-0.0131322261	-0.0500752034	0.0081214912	-0.1313354497	0.06137927	0.044333489	-0.0137232536	-0.1340970212	0.0712351284	0.0412576668	0.0658104654	-0.0515859636	0.1203755046	-0.0792316537	0.0196772589	0.076895652	-0.0533941113	-0.0841109631	-0.0368720096	0.2052106954	0.1387876622	-0.0912883429	-0.0706743293	-0.0256318278	-0.1516592371	-0.0578640089	0.1406904469	0.040722966	0.0309634032	0.1071105745	-0.0278303007	-0.00983682	-0.132133842	-0.018846911	-0.0724474837	0.0982383666	-0.0315623333	-0.0873251945	0.0598666206	-0.1062009536	-0.06412487	0.3339637179	-0.2260738067	0.0289371121	-0.0023083814	0.0728856737	0.0614678672	0.0176681927	-0.139708902	-0.0787478556	-0.0536170022	-0.1208011546	-0.0935988499	0.0901374995	0.0608728354	-0.0854500887	-0.1062031974	-0.0035704372	-0.1224475227	-0.0268355674	-0.1187755994	0.0701056465	-0.0424785078	-0.0931675766	-0.187091238	0.1405441612	0.1934824527	0.0887697613	-0.0042317503	-0.0288475338	0.0370647547	-0.0422735273	0.1538107079	-0.0151091	-0.0277823	0.00077185619329	0.00022828490281	0.0264546	0.0149813	0.00022443934969	0.00069984586116	0.032945	0.0136593	0.00018657647649	0.001085373025	0.000539288	-0.000217356	2.90831546944e-07	4.7243630736000014e-08	-0.000396051	-0.000396051	1.56856394601e-07	1.56856394601e-07	0.000167645	-8.722299999999999e-05	7.607851728999998e-09	2.8104846025000005e-08	-0.01911141452	-1.51977307	0.3126472654	0.7039782623	0.1113639308	0.7125968828	0.193012913	-0.4462598995	-0.4744779046
69271.27709622023	-62.89732596605609	3956.0736136803134	4798509830.541326	97653.86954538446	699.6942042300507	9536278237.186966	489571.97943312384	72055.39497842216	-23.916416660358664	5191979945.496426	571.9949858718815	75737.18653231919	41301.23392862712	1.33315	22.340715	0.08347555	0.0531887	-0.085425366	0.0117966222	0.0686843625	-0.0751397485	-0.1141601567	-0.0894283387	-0.0098404628	-0.0784053822	0.1418538865	0.0604731579	0.0919040295	-0.0375613807	0.14920384	0.0067626042	-0.0674617976	-0.1069559409	-0.0183828027	-0.1326542927	-0.1201322297	-0.0402542749	0.0122569075	-0.062331237	0.0896824461	-0.32602179	0.1882515364	-0.1516507225	-0.0185458018	-0.2305995832	0.1033692026	0.035066665	0.0718266182	0.0246747825	-0.0228973292	0.0962820341	0.2300593561	0.0382181854	0.0435825964	0.0354644345	0.1574314707	0.1163667016	-0.1187207048	-0.064629685	-0.0909824677	-0.0404359941	0.0473174328	-0.1006801551	-0.2230579637	-0.0999649719	-0.0170977343	-0.0978741486	-0.0304723803	-0.0092451813	0.0064016417	-0.0120892892	-0.2813673372	-0.216296737	-0.1382237242	-0.1850368226	-0.1230294364	-0.088334448	-0.0113458016	-0.0503755764	-0.0662001618	-0.0089454726	0.0499778354	0.0022669345	0.011360631	0.2370223932	0.0705928416	-0.0849870026	0.0833727121	0.2595259961	0.0983288678	0.0193894972	-0.2934568319	-0.0731400459	0.246347772	-0.005726277	-0.1121266838	0.0929766275	0.0913143598	0.0880382731	0.1500503561	0.1512085936	-0.0174291	-0.0023199999999999	5.382399999999996e-06	0.00030377352681	-0.0239494	-0.050404	0.002540563216	0.00057357376036	0.014741	-0.018204	0.000331385616	0.000217297081	0.000686931	0.000147643	4.71874198761e-07	2.1798455449000013e-08	-0.000367622	2.842900000000001e-05	1.3514593488400004e-07	8.082080410000005e-10	0.000242524	7.4879e-05	5.6068646409999995e-09	5.8817890576e-08	-0.07682023498	0.02049300879	0.4170717329	0.1875918481	-0.8180509835	0.1857233818	-1.204013296	-2.023930035	-1.62173375
