global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_07	aroma_motion_08	aroma_motion_12	aroma_motion_13	aroma_motion_18	aroma_motion_19
62182.3485061093	n/a	3866644465.735234	n/a	89014.45632233797	n/a	n/a	7923573434.361414	60967.93447002295	n/a	3717089033.541012	n/a	63833.16999838571	60414.911567866206	n/a	n/a	n/a	n/a	-0.2462113052	0.1220466085	0.055321885	-0.1086429292	-0.0675967491	0.079644188	-0.0013349714	0.024349845	-0.1159283753	0.250092383	0.1190564687	-0.0194447182	0.1218437569	-0.10827259	0.1988123061	-0.2290779026	0.2265676922	-0.0612338187	0.2055793735	-0.0893418815	0.0848077745	-0.1323473213	0.0149478609	-0.1418181646	-0.1266941651	0.0297682431	0.1295340583	-0.1519386621	0.0777166529	0.1418910219	-0.0926654552	-0.0710727903	-0.0801202381	0.0822690418	0.0889006912	-0.0666046268	-0.0125075732	0.1231064264	-0.0876427437	0.0871733318	-0.1580411709	-0.1664173076	0.2109114386	-0.0029350485	0.1005586453	-0.0167237867	0.1252972288	-0.2692133923	0.1200104308	-0.1019401478	0.1649551333	-0.0779188075	0.0522655229	-0.011692161	-0.0129654208	-0.2011471638	0.0128275207	0.0031503761	0.0432382298	0.03616355	-0.1807150314	-0.2502157951	0.0463200894	-0.0496109662	0.0582870936	-0.2275388834	0.024002961	-0.0218218385	0.0485524511	-0.099546037	0.055558592	0.1118160727	-0.0702718153	0.2557905018	-0.2373766787	0.2523634185	-0.1503929842	0.1367540998	-0.0725597268	0.0194911668	0.0809768041	-0.00843595	-0.2715791059	0.1674636005	-0.1174007103	0.1643619509	-0.116064	n/a	n/a	0.013470852096	0.0332771	n/a	n/a	0.0011073653844099	-3.33253e-05	n/a	n/a	1.1105756200899998e-09	-0.000539804	n/a	2.91388358416e-07	n/a	5.84088e-05	n/a	n/a	3.41158791744e-09	-0.00226548	n/a	n/a	5.132399630399999e-06	0.8677129793	-1.421635523	1.406604305	-0.7019053071	0.8544901554	0.8794591646	2.465843256	1.132319767	-0.09552748429	0.4162291526
62060.00345908754	-122.34504702176493	3851444029.341957	14968.310530757868	89372.20992476853	357.7536024305591	127987.64005204257	7987391906.836894	60931.39045691695	-36.54401310599496	3712634343.0132704	1335.4648938911316	63893.63779998924	59530.49700540749	1.195927	20.385805	0.0812595176	0.0473048	-0.2835674353	0.0166263953	-0.086482095	0.0382195471	-0.0639495306	-0.1301034106	-0.0351228111	0.1657823036	-0.0961783799	0.262714911	-0.1178638453	-0.0915237533	0.0629043774	-0.2178470939	0.2037743244	0.0491288432	0.1280682708	-0.0281224288	0.0163847053	0.1743291946	-0.1484376464	-0.0929333678	0.0241781398	0.0661147671	-0.0808093195	-0.1547242182	-0.1322232736	0.0802773066	0.020865455	0.0283803578	0.0685248705	-0.2534983705	0.1589970563	0.0218656453	0.1431602366	0.2214567051	-0.0761654079	-0.1153106344	-0.1704955544	0.0231134708	-0.1934693572	-0.1980168834	0.1581447768	-0.0603471638	0.1211531347	0.2223204515	-0.0065756084	0.0761329836	0.0210644567	0.0560712262	-0.1187723349	0.0125699782	-0.0038536542	0.0205070379	0.1394406181	-0.0069243827	-0.1949335323	0.0534257835	-0.1898926153	-0.072155747	0.2215052503	-0.2420266855	0.0645331389	0.0011878127	-0.0441361586	-0.015346888	-0.2373242553	-0.0702427836	0.1704757147	0.0018709517	-0.0016160338	0.2035543248	-0.1178392631	0.2081050798	-0.1046957549	-0.0219286033	-0.0269420375	0.0634570669	-0.2822120096	-0.1162165049	-0.0387184715	-0.1188542063	0.0118911579	0.0611997091	0.0524079747	0.1640657595	-0.104191	0.0118729999999999	0.0001409681289999	0.010855764481	-0.00508495	-0.0383620499999999	0.0014716468802024	2.5856716502500005e-05	-3.05977e-05	2.7275999999999974e-06	7.439801759999986e-12	9.3621924529e-10	-0.00102365	-0.000483846	1.0478593225000002e-06	2.3410695171600013e-07	9.317140000000001e-22	-5.84088e-05	3.41158791744e-09	8.680909777960001e-43	-0.00234366	-7.818000000000018e-05	6.112112400000028e-09	5.4927421956e-06	-1.100429157	-1.457654172	-0.08437309597	0.03057050686	0.7457424892	-1.600493332	1.614427712	0.3481450839	-1.123826453	-0.2581328657
62030.72638300063	-29.2770760869098	3847811015.60269	857.1471841987058	89490.11862702547	117.9087022569438	13902.462067916624	8008481331.879091	60853.40481120912	-77.98564570783492	3703136877.116889	6081.760936467951	63810.480103012	59402.17567669589	1.155929	19.703991	0.0938537523	0.0471165	-0.296467217	-0.1066388898	0.1368056655	0.1430001902	-0.1619815507	0.0517134218	0.0861451732	0.3128349136	-0.0518997175	0.1143352504	-0.075230119	0.1123778287	-0.0067824089	-0.2051846597	0.0846101846	-0.0995238427	0.0724789505	-0.0258264235	-0.0169242406	-0.026423311	-0.0330951915	-0.2248843453	-0.024739546	-0.0211098911	-0.0564325061	-0.0052896651	0.0644996929	0.308152214	-0.031194655	0.0594833403	0.2515915776	-0.0354583128	-0.0784527411	-0.027722283	0.1702181379	-0.0552470004	0.0317820756	-0.0075299883	-0.1619786936	-0.256635929	-0.1749505343	-0.1341062695	0.1371983725	-0.0517404678	0.0576324771	0.0403057501	-0.0099125168	-0.0561042037	0.1627939457	-0.0854070866	-0.0388791513	-0.1624527729	-0.1216338152	-0.0488420097	0.1576974237	0.2290555794	-0.0833552691	-0.0955747087	0.1767739931	0.0590904815	0.1303942448	-0.242052858	0.0744018827	0.14489394	-0.1201248646	-0.088940441	-0.0443755914	-0.1781372516	-0.0240141988	-0.1191650786	-0.1182124602	0.2076702285	-0.1494800156	-0.003320585	0.0070170284	-0.0008519886	0.192334907	0.00798948	-0.0468779697	0.0040668489	-0.1695921825	0.0542497577	0.1076857855	-0.0322471779	0.0121260609	0.1634739106	-0.0983696	0.0058214	3.388869796000005e-05	0.00967657820416	0.0278351	0.03292005	0.0010837296920024	0.00077479279201	-0.0107794	-0.0107488023	0.0001155367508844	0.0001161954643599	-0.00155699	-0.00053334	2.4242178601000003e-06	2.844515556e-07	-4.31455e-22	-1.363169e-21	1.8582297225609998e-42	1.86153417025e-43	-0.00198973	0.00035393	1.252664449000001e-07	3.959025472899999e-06	0.9347775259	-1.324321857	-0.8817974748	0.8123845485	-1.323301349	0.01864658593	2.454173456	0.9022473948	-0.5676543696	0.7021354267
62011.71442417437	-19.01195882625325	3845452725.825356	361.4545784111488	88846.67354600695	-643.4450810185226	414021.57228693314	7893731400.190731	60819.61808842513	-33.78672278398881	3699025944.421889	1141.5426364821085	63700.69382684702	55655.73871657527	1.09822	18.720284	0.16498585	0.0791223	-0.2236441482	0.0458270199	0.1746949324	-0.1243279672	-0.1521399025	0.0511234994	0.1707451332	0.2252663528	-0.0877513629	0.1411198752	-0.2315647924	-0.0503736238	-0.0922894496	-0.0162636617	0.1209512663	0.2124985167	0.0004148913	-0.1216686082	0.1965994866	-0.0044846581	0.0228196645	0.1611157223	0.058528612	-0.1042357234	-0.0042723825	0.1743916793	0.1109799971	0.1111784239	0.0194635449	-0.0806751481	0.070258137	0.0137754881	0.0845026508	0.0247784312	-0.128226065	0.0294057827	-0.2046568189	-0.0419651501	0.0938117085	-0.1634213334	-0.058222472	-0.1289489273	0.1445077261	-0.0914199983	-0.0345843455	-0.0276643326	-0.0945750546	-0.0556677779	-0.056626822	-0.1588110875	-0.1029481285	0.0292233707	0.2120299064	0.2986840682	0.0419637335	0.0935526511	0.0819984685	0.0593485649	0.1287130486	0.0291122428	0.0655637157	-0.2457109139	0.1028483154	0.054697525	0.0692703983	-0.0866602748	0.1071434526	-0.1636498561	0.1851899214	0.1313643833	-0.1092338674	0.0807197738	-0.2100986316	-0.089625882	0.0012925041	-0.1271575613	-0.0136025684	0.0690145799	0.0084142802	-0.1793438591	-0.0082928749	0.2995424896	-0.0557418968	-0.0987003125	-0.0133419058	0.1625874706	-0.116027	-0.0176574	0.00031178377476	0.013462264729	-0.0377055	-0.0655406	0.00429557024836	0.00142170473025	0.0163007	0.0270801	0.00073333181601	0.00026571282049	-0.00110498	0.00045201	1.2209808004e-06	2.043130401000001e-07	-0.000443335	-0.000443335	1.96545922225e-07	1.96545922225e-07	-0.00218854	-0.00019881	3.9525416100000086e-08	4.7897073316000005e-06	0.9182218035	-1.20544666	-0.191483234	-0.8530077001	-1.855912977	-0.06928446958	2.481202351	-0.5272139083	-1.427863636	-1.6857968
62217.3251184873	205.61069431292708	3870995544.899551	42275.75761584395	89137.3943431713	290.7207971643511	84518.58190387578	7945475070.290027	60854.5298672368	34.91177881167096	3703273805.362416	1218.8322997950372	63768.50748375619	60138.09739500052	1.158033	19.739851	0.12886164	0.067803	-0.2385492597	0.1674402762	-0.0301837704	-0.135387694	-0.0479767072	-0.0515749295	0.0424962374	0.120104181	0.0905078952	0.1354688269	-0.0860916435	0.0526460186	-0.0829931708	-0.0159400056	0.1312983578	0.1454707776	-0.0621395579	-0.0471851789	0.1216587816	-0.0114286536	0.0185443672	-0.0258757946	0.102867226	0.0552416089	-0.1125041794	0.0981931016	0.0014281822	-0.0889157497	0.13892665	-0.0345481238	-0.0805799406	-0.0365522518	-0.0521092121	0.0273139381	-0.1795787076	0.1278210285	-0.1751085327	0.0357020935	0.0206729328	-0.0220135269	0.0800234492	-0.1094700008	0.1246227566	-0.1586265648	-0.0347408997	0.0609777907	-0.1143808998	-0.0258930219	-0.0017541781	0.0964536267	-0.0475182757	-0.0052559157	0.131755075	-0.0764942572	-0.0796672051	-0.0789423581	0.0923960762	0.0801002923	0.0770163833	-0.0789673192	-0.1730678614	-0.2501933428	-0.0054702454	-0.0792375704	0.0809229865	-0.0416231349	-0.1796707411	-0.105989675	-0.0141262995	0.0108729689	0.0548634474	-0.1952855759	0.0885281887	0.0971191213	0.0634116478	-0.202390975	0.0116416152	0.0399543524	0.1711807953	0.1472071011	0.0879550966	0.1891584958	-0.0231335347	-0.0043351413	-0.0581638912	0.161408037	-0.105692	0.010335	0.000106812225	0.011170798864	0.00317862	0.04088412	0.0016715112681744	1.01036251044e-05	-0.0308843	-0.047185	0.002226424225	0.00095383998649	-0.000925341	0.000179639	8.56255966281e-07	3.2270170320999995e-08	-6.46036e-05	0.0003787314	1.4343747334596e-07	4.173625132960001e-09	-0.00213776	5.078000000000027e-05	2.5786084000000273e-09	4.570017817599999e-06	-0.6844152185	-1.601866732	0.7341227611	-0.8301408201	-0.4983532843	-0.09083903591	0.6614683621	0.5396916976	-1.819125291	0.04613305634
62252.71074457262	35.38562608532084	3875399995.047428	1252.1425334501384	90241.7013671875	1104.307024016205	1219494.0032915275	8143564665.64465	60861.822768753584	7.292901516782877	3704161470.735172	53.18641253349398	63815.09121085343	60094.576601768895	1.249997	21.307476	0.072314875	0.0326948	-0.2273854111	-0.1667193425	-0.0977668999	0.1384764879	0.0465741564	-0.1097878775	0.075899048	0.0565521699	0.2628716596	-0.0247840709	-0.0756212397	0.1008415852	0.045316431	0.0784981633	0.1202777213	-0.0313621943	-0.0277934761	0.0071000274	0.0574027401	0.0798536548	0.1568524406	-0.0416513932	-0.0999758344	-0.0988358118	-0.241243083	-0.0805576016	-0.0355642891	-0.0943520543	0.0495774352	-0.1137033189	-0.1238383872	0.097472655	0.0854909937	0.2672579137	-0.1817066703	0.1660315229	0.02102906	-0.140025908	-0.094812861	-0.0838282182	0.0667059287	0.0370246282	0.0494137667	-0.2649450081	-0.0642679997	0.040696299	0.0417494292	-0.0648128674	-0.0384008373	-0.0841004801	0.1471111398	0.185852529	0.0966709797	0.0322221953	-0.1405283581	-0.2372921049	-0.0338784369	0.0583902247	0.0653200976	-0.1450682735	-0.1525181966	-0.2671538269	-0.0357260742	0.0215052619	-0.1969037728	0.0856376673	-0.0126872962	-0.079224499	-0.0831708382	0.0295784903	0.1044641925	-0.0837157311	0.0556937216	-0.2064598257	0.0218465968	0.0246192677	-0.0042585755	0.0113035287	0.156364518	0.1438150561	-0.0110604162	0.1362378165	0.0498880748	-0.0959557966	0.1168139431	0.1599377353	-0.0955134	0.0101785999999999	0.0001036038979599	0.00912280957956	0.0200698	0.01689118	0.0002853119617923	0.0004027968720399	-0.0455878	-0.0147034999999999	0.0002161929122499	0.0020782475088399	-0.000593097	0.000332244	3.51764051409e-07	1.1038607553600001e-07	7.23043e-05	0.0001369079	1.874377308241e-08	5.22791179849e-09	-0.00227944	-0.00014168	2.0073222400000104e-08	5.195846713600001e-06	-0.2062993909	-1.55391973	-1.968010351	1.359368614	-0.487260934	1.121625142	0.1017721667	0.3727005388	-1.487544799	-0.5073644397
62232.86563060401	-19.845113968614896	3872929564.596813	393.8285484273141	89106.72034866898	-1134.9810185185197	1288181.9123973364	7940007611.295899	60839.00640508463	-22.81636366895691	3701384700.357928	520.5864510740969	63708.18095959562	60608.728464570006	1.193038	20.336554	0.0306938	0.0192468	-0.2077488551	0.0712734998	0.116008245	-0.0566806002	-0.1053909989	0.1519614614	0.0425328533	-0.0579908231	0.2348598543	0.1434730907	-0.0446402125	0.1281406284	0.0457322914	0.0606222576	0.0707844256	0.1753629371	-0.2271905572	0.0339995355	0.1413567179	-0.0202151311	0.2517111078	-0.0335765465	-0.0256395992	-0.0100130522	-0.0147432804	-0.1583082532	0.0204447559	-0.0017632914	-0.1284686923	0.0476916121	0.0453411128	0.1007753856	-0.0074649887	-0.0907723665	-0.0393343354	0.1172118803	-0.1119417195	0.1128548514	0.0052147419	-0.0380981167	0.0776078099	0.0204796707	0.0281825582	-0.2765421365	-0.2540014262	-0.05508618	-0.054153236	-0.1045905789	-0.1191405782	0.0096930947	-0.0115667905	0.0036496489	-0.0978534526	0.0129767067	0.0242200607	-0.1231614624	-0.0681027031	-0.0164472787	-0.1597111999	0.0974697016	0.0335506716	-0.2513932047	-0.0592707904	-0.0054162138	0.0675382114	0.0577407355	0.0760595114	-0.1315073928	-0.0671193132	0.0940701094	0.17611635	-0.1754552134	0.1123352505	-0.0939222986	0.0029004082	-0.0579208855	0.1463452568	-0.0171426051	0.145126038	-0.0965079795	-0.077009909	-0.0645055335	0.1144119126	0.0785184534	0.0718615571	0.1581792149	-0.094663	0.0008504	7.23180160000002e-07	0.008961083569	0.0100444	-0.0100253999999999	0.0001005086451599	0.00010088997136	-0.0506293	-0.0050415	2.5416722250000043e-05	0.00256332601849	-0.000593097	0.0	3.51764051409e-07	0.0	7.23043e-05	0.0	0.0	5.22791179849e-09	-0.00198391	0.00029553	8.733798090000001e-08	3.935898888100001e-06	1.043799937	-1.567316069	0.5911735575	0.2597710618	-0.9880787512	0.7309313568	0.2861622295	0.9956761918	-1.986689245	-1.236083058
62253.847496563634	20.98186595962761	3875541528.1254025	440.2386991477799	89226.46106770834	119.74071903935692	14337.839796062211	7961361354.667273	60848.02617837421	9.0197732895831	3702482289.804113	81.35631019547672	63737.00537592822	60595.9483828603	1.119225	19.078331	0.085745385	0.0509622	-0.2054498323	0.1178342569	-0.1487324215	-0.0865369671	-0.0595383467	-0.1058433279	-0.0258489684	-0.0336707352	0.2309621822	0.0525490295	-0.1881748899	0.132960318	0.0304108743	-0.0382128139	0.0454483873	0.1460011813	-0.0528447309	0.1386844133	0.134127731	0.1584761796	-0.0727243865	-0.0306678522	-0.0729488006	0.1439349955	-0.0299103001	-0.1150646874	-0.081480793	0.0841659396	-0.2251434234	0.154640885	0.0697988665	0.13120131	-0.1040521415	-0.0182359426	-0.1154997025	-0.1709653181	-0.2253674479	-0.0245696901	-0.0689164972	-0.0624874759	0.0885626464	-0.0192713954	-0.0174628553	-0.2119048971	-0.1245964515	0.0336395279	0.128977142	0.1156404681	-0.0654561904	0.1297352009	-0.1795999907	0.0199033141	-0.1299915912	0.0098726942	-0.108136641	0.1165268423	-0.1010785108	-0.1692805684	-0.0906029462	0.0930265342	-0.0872643904	-0.1982129652	-0.1475860029	-0.1952365133	-0.066100757	0.0370375715	-0.0195501593	-0.0552846178	-0.0937321785	0.0112261113	0.1166400585	-0.1840390125	0.059985261	-0.0790357517	0.0031469061	0.0567692941	0.0440829105	-0.0881802409	-0.0110691084	0.1956235449	0.0584567532	-0.1131968276	-0.0625947406	-0.1153967775	-0.1053410267	0.1561356449	-0.058601	0.036062	0.0013004678439999	0.003434077201	0.0100476	3.2000000000000778e-06	1.0240000000000498e-11	0.00010095426576	-0.0566045	-0.0059752	3.570301504e-05	0.00320406942025	3.08444e-05	0.0006239414	9.5137701136e-10	3.8930287063396e-07	-0.000109254	-0.0001815583	3.2963416298890004e-08	1.1936436516e-08	-0.00191531	6.860000000000026e-05	4.705960000000035e-09	3.6684123961e-06	-0.4950230261	-2.156871175	0.4415575711	-0.07605486005	0.5738237391	1.701222673	-0.281788241	-0.244859304	-1.330948988	-0.1478411533
62154.86371454012	-98.9837820235116	3863227083.373056	9797.789103678057	90435.50503833912	1209.043970630781	1461787.322918644	8178580571.53946	60869.65438315763	21.62820478341746	3705114824.725061	467.7792421534419	63724.97307537734	52205.42667416922	1.238931	21.118841	0.269583835	0.135564	-0.0557801872	-0.1783106348	-0.0764811376	0.1414345973	0.0959652699	-0.1407699069	0.2375557707	-0.0011136461	0.0045301119	0.0659859695	-0.0260684261	-0.002350889	-0.1101504649	0.1518825096	0.1092567223	0.0951924346	0.0889006462	-0.0420690646	-0.171150066	-0.06618897	-0.2106581386	-0.0023508478	-0.0180434372	0.029816714	-0.0713394523	-0.1386167847	0.0025025033	-0.1018076856	-0.2387148572	-0.0140248631	0.186087211	0.2332859598	0.0242723798	-0.0184959444	0.0886631674	0.0542825243	0.0816774776	-0.1891028067	0.0427698624	-0.040593153	0.154495092	0.064482881	0.1488578888	-0.0403459794	0.1362122025	-0.0733595643	-0.0894314675	0.1066760477	0.0682938181	-0.0317060885	-0.0823207465	0.0650249716	-0.1344901332	-0.0836583207	-0.2316460232	0.0819941209	-0.0299364123	-0.2887839071	-0.1023427384	-0.0658709054	0.0340543591	-0.0554301486	0.1142526518	0.0077368562	-0.2283779464	0.0050351303	0.1011753149	0.0146187459	0.009443791	-0.1111879711	-0.0446115361	0.020376385	0.2861529266	0.0320271785	0.0272666343	0.025930301	-0.0454645047	-0.2904761519	-0.0815930466	-0.2451977546	0.3498481999	-0.0618581989	0.1233608987	-0.2833390485	-0.0744688037	0.1538107079	-0.0389774	0.0196235999999999	0.0003850856769599	0.00151923771076	0.0635707	0.0535230999999999	0.0028647222336099	0.0040412338984899	0.027329	0.0839335	0.0070448324222499	0.0007468742409999	-0.00114352	-0.0011743644	1.3076379904000002e-06	1.3791317439873604e-06	7.23043e-05	0.0001815583	3.2963416298890004e-08	5.22791179849e-09	-0.00102116	0.00089415	7.995042225e-07	1.0427677455999998e-06	-1.145767402	-1.577052276	-1.263877955	1.502758627	-0.9636556018	1.214748571	0.7111439632	-0.5625143765	-0.1048455809	-0.4049222321
62328.49053490186	173.62682036173646	3884840732.359351	30146.272748926705	89612.38272569445	-823.1223126446712	677530.3415735118	8030379137.776341	60897.08529878443	27.430915626799106	3708454997.8874254	752.4551321245714	63765.376050130486	60371.96114633664	1.127235	19.21487	0.0938984999999999	0.0507199	-0.2095725252	-0.0382855696	0.0851124792	-0.0066529161	0.0593079875	0.0838202016	0.1080320442	-0.0417301378	0.0864583139	0.0817504299	0.0942398419	0.0806687022	-0.078741224	0.0388121032	-0.0108341462	-0.0173141849	-0.1147384845	0.0420437855	0.0486787899	-0.0248855376	0.0346241447	-0.0536803742	-0.0275935766	0.005282363	-0.016206648	0.0444322963	-0.1744225508	0.2438652342	-0.0268593351	-0.0067887041	-0.171101654	-0.0783396863	0.1083622494	-0.1307862088	-0.1156140911	-0.029316202	0.0536044521	0.1214226246	0.0572813398	-0.0882580385	0.0930628828	0.0441978087	-0.0165341802	-0.1735613475	-0.065875872	0.0139384141	0.0204191624	-0.0583057307	-0.0033971085	0.0838183712	0.0444250456	0.1078068408	-0.0217357027	-0.0397130327	0.1839389263	0.1213018083	0.0056451479	0.0058216898	-0.1196751884	0.0288573579	-0.0232211903	-0.0944449208	0.0547679738	0.1227344519	0.0619911848	0.0700172358	-0.0012994598	-0.0499222856	-0.1664379967	-0.01225274	0.0077870038	0.076984774	0.0699111705	-0.0262573629	0.2039849649	0.1540394748	0.0038398348	-0.0343337381	-0.0352288432	0.1338585769	0.0715449265	-0.3295908213	-0.0058507343	0.2200296954	0.0418985742	0.1512085936	-0.0548511	-0.0158736999999999	0.0002519743516899	0.00300864317121	0.0365651	-0.0270055999999999	0.0007293024313599	0.00133700653801	-0.0039643	-0.0312932999999999	0.0009792706248899	1.5715674489999996e-05	-0.000767162	0.000376358	5.885375342440001e-07	1.4164534416400006e-07	7.23043e-05	0.0	0.0	5.22791179849e-09	-0.00103932	-1.8160000000000134e-05	3.29785600000005e-10	1.0801860624000002e-06	0.2829171419	-1.045640249	0.1453240229	0.5388785837	-1.430530964	0.01807100371	-0.05448833966	1.401095218	-0.4042250493	0.2363000973
