global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_06	aroma_motion_07	aroma_motion_12	aroma_motion_13
61565.532689503365	n/a	3790314815.342308	n/a	89267.95511300223	n/a	n/a	7968767810.056981	60884.68104336991	n/a	3706944385.752887	n/a	63615.48936211375	41856.918392897176	n/a	n/a	n/a	n/a	-0.0620868479	0.0250161697	-0.0013659437	0.0407619822	-0.2155401067	-0.0286235305	0.0516042007	-0.05776926	0.0508106184	-0.0144052207	0.1418548496	-0.0368568542	0.080674949	-0.136069072	-0.0565080724	0.097156285	-0.1360988024	0.0406606752	-0.1977472453	0.0998268381	-0.0539097352	0.0809469137	-0.111428111	0.1702241261	-0.1521111769	0.0239192407	-0.162250417	0.0841854695	0.0987919584	-0.1688182763	-0.2887674703	0.1301025714	0.1473311228	-0.0749416266	-0.071794619	0.033414715	-0.0272703778	0.0911123159	-0.0859190009	0.198776418	-0.1733555091	0.2099857819	0.0201409057	-0.0149393892	0.0132829813	-0.1078352767	0.1125685452	-0.0500090176	0.2203352788	-0.0764710306	0.043808509	-0.0693789123	-0.1052541708	0.2673111992	-0.0700127887	0.3085383372	0.0234201549	0.0245536741	-0.0711353383	-0.0300166104	0.1146765023	-0.0331164634	0.0738741811	-0.0577894902	0.0492690681	-0.0841325849	0.0839065492	-0.0087395014	0.1992638763	-0.1917491901	0.1161846384	-0.054819718	0.1419563552	-0.1190623658	0.0198651943	-0.0433492131	0.1583121184	-0.0218741711	0.0519484901	0.0278606018	-0.0835111844	-0.0440870734	0.1643619509	-7.21151e-05	n/a	n/a	5.20058764801e-09	-0.00226308	n/a	n/a	5.121531086400001e-06	0.0187512	n/a	n/a	0.0003516075014399	0.00182188	n/a	3.3192467344e-06	n/a	0.00134725	n/a	n/a	1.8150825625e-06	-0.00112928	n/a	n/a	1.2752733184000002e-06	0.0	0.0	1.280871407	-1.290972849	-0.06173198915	-0.03500875129	-1.15592283	-0.357174281	0.3274916995
61554.164501997126	-11.368187506239336	3788915167.5389233	129.23568717701616	88439.55329975329	-828.4018132489437	686249.5641941377	7821554587.859902	60929.45914685528	44.77810348537605	3712398991.928307	2005.0785517470467	63565.2269174607	41222.3491669038	1.005184	20.457108	0.0987770549	0.0491386	-0.1013972121	-0.1145660358	0.0137402202	-0.1615681085	0.130911182	-0.191211211	0.13092059	0.0217422936	0.0766093337	-0.0441116127	0.0557450731	0.0101607264	0.0518747763	-0.2084696026	0.0005104145	0.1278481442	-0.3145800129	-0.0017815008	0.0066327721	-0.0789445541	-0.151733748	-0.0092511763	-0.1048115373	-0.0194251109	-0.0697625558	-0.0247363509	0.0378401117	-0.0037697873	0.0101418247	0.0571194433	0.1959586247	0.137936633	-0.2209993229	0.1659131044	-0.02175941	0.0189725435	-0.0735939382	0.1923345502	-0.0395036427	-0.0500026962	0.0071567295	0.2430085123	0.2077281121	0.0023254609	-0.0029468261	0.1153842752	-0.1505333583	0.096390066	0.0354507189	-0.1678346321	0.0690611803	0.0177778964	0.1548659868	0.0002649805	0.0875402198	-0.1916484914	0.0012152307	0.1807104368	-0.0231553517	-0.0468876899	0.159564509	-0.0036577181	0.1009225453	-0.1335387702	0.0510765832	0.0466480487	-0.1354010169	-0.0881944205	0.1302515214	-0.0884490417	0.0697363884	-0.0233389728	0.0452971751	0.0554272842	-0.1526459753	0.0213798173	0.0370676508	0.099653099	-0.0922036419	-0.0238814146	-0.1118072901	-0.1010422191	0.1640657595	-0.010009	-0.0099368849	9.8741681515848e-05	0.000100180081	-0.0152527	-0.0129896199999999	0.0001687302277443	0.0002326448572899	0.0315709	0.0128197	0.00016434470809	0.0009967217268099	0.00118382	-0.00063806	1.4014297923999998e-06	4.071205636e-07	0.0008038929999999	-0.000543357	2.952368294491086e-07	6.462439554488392e-07	-0.00105008	7.920000000000019e-05	6.27264000000003e-09	1.1026680063999997e-06	0.0	0.0	0.7374131019	-1.951612333	-1.173854765	-0.4505051174	-0.9906764868	1.067237258	-2.035644176
61910.72743063271	356.5629286355834	3832938170.9900975	127137.12207718412	89173.04314130051	733.4898415472271	538007.3476529763	7951831623.080242	61054.8718310743	125.41268421901624	3727697374.30891	15728.341363018682	63684.41286513848	41607.09728168546	1.105889	22.506607	0.104409	0.0671802	-0.0753519412	-0.1232653265	0.0642304149	0.0091159795	0.2675808362	-0.04172061	-0.0037293996	0.0281164291	0.043312862	0.0068214426	0.0048075351	0.0263154809	-0.0828587188	0.018276933	-0.1912321171	-0.0337963525	-0.0340673621	-0.2965157001	0.1589489078	-0.0732957155	-0.2373104184	0.088408184	0.071051607	0.1799579513	0.0740751016	0.1934517229	-0.122666917	-0.1974663144	0.1187229466	0.088075164	-0.0563752739	-0.0661418093	-0.1127804324	-0.0226017871	0.0233626295	-0.0082633942	0.0205606707	-0.0116865589	0.1389898627	-0.1880378585	0.1272615342	0.1057250749	0.0177687941	-0.2185686301	0.2835025168	0.2244698315	0.0900562573	-1.37812e-05	-0.1196028991	-0.2738472919	0.0080054557	0.0469072574	-0.031111309	0.0774287885	-0.0681419325	-0.0936635727	0.2027087514	0.0028310497	0.0154933125	-0.0197983373	0.0595070435	-0.060467764	-0.0017870607	-0.1216854394	0.1555630025	0.1666982194	-0.1195650658	-0.0178220104	0.0946274736	-0.0324992723	-0.0246083773	-0.2169177212	0.1850856716	0.2278877131	-0.0054155322	0.0007180719	-0.0061625604	0.1040150417	-0.1712012555	-0.0595604017	0.0019291109	0.3809722419	0.1634739106	-0.0204431	-0.0104340999999999	0.0001088704428099	0.0004179203376099	0.0345233	0.049776	0.002477650176	0.00119185824289	0.0327548	0.0011839	1.401619210000004e-06	0.00107287692304	0.00034357	-0.0008402499999999	1.1804034490000003e-07	7.060200624999998e-07	0.0008038929999999	0.0	0.0	6.462439554488392e-07	-0.00107013	-2.005000000000019e-05	4.020025000000076e-10	1.1451782169000005e-06	0.0	0.0	-1.582004664	-1.32964045	-0.7003461256	-0.2852348329	-0.2583364839	0.3769795899	-2.304256444
61947.80755101959	37.08012038688321	3837530860.37816	1374.9353279057518	89199.766161008	26.723019707482308	714.1197822864879	7956598283.178507	61250.72818954389	195.8563584695876	3751651703.749386	38359.71315296759	63908.86849547131	42734.28633437672	1.063931	21.652691	0.08859041	0.0557732	-0.0366318857	0.0659795357	0.0486280744	0.1969133847	0.0700848154	0.1076062465	0.0096063792	0.1429826806	-0.1736728368	0.0201780665	-0.0264650247	0.0257922977	-0.3166650145	0.0590234553	0.0345514107	-0.0248546862	-0.109794206	0.0213220021	0.1342772923	0.0070934537	0.1487942623	0.1519065241	0.140246297	-0.1532613127	0.1780128831	0.0104511433	0.0821603969	-0.0682681744	0.0763667222	0.0014642273	-0.0820130604	-0.0090797962	-0.034552244	0.02912846	-0.0434862554	-0.0246422386	0.2665066447	-0.0573168886	0.1326405211	-0.0463620322	0.101705113	-0.001845825	-0.0003638376	0.2563296522	0.14126699	0.1182173385	-0.133355805	0.0305791774	-0.1991030718	0.1211658673	0.0779220935	-0.0262496309	0.0823631147	-0.0217165293	-0.2208845322	-0.030788414	-0.0656121183	-0.0783742616	0.0050213123	-0.0471664608	0.0082264865	-0.0770995065	-0.0639605333	0.0529878265	0.2304676224	0.0405523284	-0.0549126955	0.0260866461	0.1516137824	-0.1633763209	0.0877073277	0.0028626872	-0.0899487885	0.023312274	0.1183344691	-0.1060765645	-0.1523826254	-0.2871872382	-0.0445268293	0.0661424708	0.1481272356	-0.0277204307	0.1625874706	-0.0204453	-2.2000000000008124e-06	4.840000000003575e-12	0.00041801029209	0.00713359	-0.0273897099999999	0.000750196213884	5.08881062881e-05	0.0401436	0.0073888	5.459436544000001e-05	0.00161150862096	0.00129144	0.00094787	1.6678172736e-06	8.984575368999999e-07	0.000932217	0.0001283240000001	1.6467048976025676e-08	8.690285350890001e-07	-0.00107013	0.0	0.0	1.1451782169000005e-06	0.0	0.0	-0.6519824378	-1.267994733	1.225802262	-1.117811753	-1.125088784	-1.066607275	-0.01824699237
61903.75433258841	-44.05321843118145	3832074800.4694586	1940.686054145385	89909.11590622063	709.3497452126321	503177.0610332261	8083649123.038215	61106.91296435743	-143.81522518645943	3734054812.0335536	20682.818995432037	63811.98546427514	42863.326758513125	0.997394	20.298559	0.09395996	0.0592583	-0.0487378122	0.1790945224	0.0537410533	0.0096507853	-0.1480375582	0.0803696826	-0.1029790731	0.0664139727	0.0638234863	0.0979260705	0.0088769254	0.0236419073	-0.12881504	0.141692529	0.0169896889	0.1289718904	-0.0016165813	0.2042294248	-0.0233129061	-0.0324718205	-0.0784971349	0.1553807308	-0.0039357078	0.0335475926	0.0764443816	0.1396136194	0.1557353002	0.1268510884	0.1196148053	0.0922751583	0.1255758354	0.016774657	-0.0080880804	-0.0530536818	0.0943321791	-0.0281242311	0.1582494336	-0.1042228888	-0.1240270127	-0.0407588343	-0.1031925268	0.0590801196	0.0330768543	0.1392275106	0.0024665967	0.1190998895	0.0364076647	0.0172888246	0.1255396793	-0.0567812783	-0.0749659527	0.0411841079	-0.1273866923	-0.2848340657	-0.152199541	-0.045232374	0.053165095	-0.0092838707	0.0425043074	-0.0701429118	0.0193399343	-0.0149927637	0.1073268303	-0.0850726405	0.1917630772	-0.0875412674	-0.099296513	0.1001446728	0.0546904037	-0.1327860706	0.1145013683	-0.0392318112	-0.0740242738	-0.0816817358	0.1451357197	-0.0344789099	0.0318373652	-0.0744159197	-0.0538848603	-0.0159128511	0.2995543769	0.0553819371	0.161408037	-0.0336073	-0.013162	0.000173238244	0.0011294506132899	0.0075255499999999	0.0003919599999998	1.536326415999213e-07	5.6633902802498495e-05	0.0878341	0.0476905	0.0022743837902499	0.0077148291228099	0.000849393	-0.000442047	7.214684684490001e-07	1.95405550209e-07	0.00114448	0.0002122629999999	4.505558116899999e-08	1.3098344704e-06	-0.00107013	0.0	0.0	1.1451782169000005e-06	0.0	0.0	0.784318898	-1.215052892	0.5291781584	-0.7550194987	-0.6644501515	-0.3457606615	1.017693094
61712.27336325955	-191.48096932886256	3808404683.661674	36664.9616151208	88966.62103317375	-942.494873046875	888296.585719645	7915059658.060354	60955.01144533491	-151.9015190225182	3715513420.3009095	23074.071481348456	63632.87637862699	42784.75717169823	1.013824	20.632931	0.1235482999999999	0.0673145	-0.0937698964	0.0327819359	0.1634027981	-0.0484822757	0.0090426238	-0.0981818988	0.0428280713	0.0767577373	-0.0416652785	0.1974682913	0.1706732716	0.0225451639	-0.0140156346	-0.1162104513	-0.1557803901	-0.0213367594	-0.0639718291	-0.1728072963	-0.0561072887	0.0282313092	-0.076805684	0.0126490884	-0.047327928	0.1389916128	0.0104849127	0.1261629518	-0.0181512434	-0.1504843211	-0.0290743459	-0.0202213778	0.1900564308	-0.2358484434	-0.0525282036	-0.2137479116	0.0093175936	0.0065278297	0.0075790317	0.0755487472	0.0729888019	-0.042636408	0.0806357704	0.1783132609	0.0486316572	-0.1815838773	-0.0215193764	-0.0074250848	0.0613159862	0.001553101	0.0147051866	-0.2200480206	0.0387101788	0.0720063793	-0.0863442637	-0.0799049767	-0.1394645761	-0.1377396711	-0.099973342	-0.2198515088	0.0376597283	-0.0467450635	0.0738414132	-0.2055396441	0.1183326448	-0.053078515	0.0156040893	0.0341610737	0.0670623538	0.0976413983	-0.046713582	-0.211969661	0.1518726037	0.0065748228	0.0717895025	-0.0091064726	0.0256546969	0.2065559435	0.0374830897	-0.0927496129	0.0701617924	0.0323917889	0.1483571992	0.19660964	0.1599377353	-0.0247624	0.0088449	7.823225600999999e-05	0.00061317645376	-0.0164318	-0.0239573499999998	0.0005739546190224	0.00027000405124	0.0920694	0.0042352999999999	1.7937766089999978e-05	0.00847677441636	0.00175531	0.0009059169999999	3.0811131961e-06	8.206856108889999e-07	0.000320182	-0.000824298	6.79467192804e-07	1.0251651312400001e-07	-0.00107013	0.0	0.0	1.1451782169000005e-06	0.0	0.0	0.4857617015	-1.069709161	1.560614024	-1.170220918	-0.5582922855	-0.1330397661	-1.488315614
61656.49016515032	-55.78319810923131	3801522779.4852777	3111.765191293747	89035.23702934093	68.61599616718013	4708.154930014478	7927273432.870923	60931.245871880375	-23.765573454533296	3712616723.4995394	564.8024816228177	63638.09765288544	41771.50217786373	1.052762	21.425381	0.1227012799999999	0.0619441	-0.0866002939	0.0570943404	-0.0543920057	0.185714757	-0.123371127	-0.0643526333	0.0685806779	0.0240584752	-0.1883856698	-0.048168218	0.2003412016	0.0216406384	0.0503104151	-0.252534919	-0.0076507818	-0.0278887684	-0.0563460379	-0.0851336901	0.0207324489	-0.0043835391	0.1160423689	-0.0909825989	0.003872285	0.0929350514	0.0282891719	-0.0313534766	0.0882057012	0.1974198869	0.1489875858	0.0076440952	-0.2520986838	-0.2369952745	-0.2526979591	0.0430093264	-0.1981286459	-0.0014940393	-0.023568463	0.1611403029	0.0910996014	0.2124824934	0.0492000183	0.1309596125	-0.038030367	0.0304752525	-0.0501069092	-0.1226814146	0.1346045417	-0.0942287158	-0.0424430162	0.1325288626	0.0558487757	0.2411133028	-0.091163002	0.1531799758	-0.0883703395	-0.27019712	0.0459046368	-0.0462495574	-0.0076565384	-0.0320613193	0.1223007014	-0.0599361396	0.0069890162	0.1507574923	0.0896503827	-0.0980404999	0.1370804847	0.138053455	0.0150607323	-0.0788655965	0.1012731259	-0.0161228117	0.0672373371	0.0623783963	-0.1116771868	0.1378748425	0.0825449676	-0.2059545199	0.0798174608	-0.0127891826	-0.0593666684	-0.1497931088	0.1581792149	-0.00797372	0.01678868	0.0002818597761424	6.35802106384e-05	0.007672	0.0241038	0.00058099317444	5.8859584e-05	0.0390715	-0.0529978999999999	0.0028087774044099	0.00152658211225	0.00126098	-0.0004943299999999	1.5900705604000005e-06	2.443621488999999e-07	0.000238294	-8.188800000000001e-05	6.705644544000002e-09	5.6784030436e-08	-0.00107013	0.0	0.0	1.1451782169000005e-06	0.0	0.0	-1.254915455	-1.285064144	0.5682986774	-0.2777523355	-1.062185788	-1.86140974	-0.4900856204
61703.30012909879	46.8099639484717	3807297246.8216414	2191.1727248572206	89040.40442537007	5.167396029137308	26.701981721944016	7928193620.233462	60820.89482931727	-110.35104256310296	3699181247.838872	12177.352594763765	63481.82233039271	41625.61315756286	1.081115	22.002419	0.07992768	0.041794	-0.0944025326	0.0615390567	-0.0710945693	-0.0955771424	-0.0351378831	-0.0528065321	-0.0407773067	0.0030927271	0.098651231	-0.0625410764	0.0076405121	-0.0295673992	0.2123965898	-0.0737713937	-0.0454957209	0.1113803009	-0.0458399359	0.1698063529	-0.0761321077	-0.0530530017	0.1291381993	-0.1502025794	0.1142661895	0.0020846524	-0.0326555826	0.0239804742	-0.027937694	-0.0817158104	0.0008637571	0.0837273288	0.0807335357	0.0166962587	0.0467121733	0.1267446481	0.0395830195	0.0113120975	-0.1900519978	0.0218704771	-0.0780388362	0.0390781325	-0.1582391993	0.1070309936	0.0222062688	0.0556029297	-0.218890114	-0.0133226347	-0.0245558287	-0.0485798099	-0.1083328474	-0.0186618111	-0.1148228469	0.0024733173	0.0630331151	-0.0538958355	0.0205669482	0.0272595549	-0.0240035391	-0.0702094288	0.0298456752	-0.031026014	0.0810474515	0.0793884115	0.1439902057	-0.0172672775	0.0332292653	-0.0738443795	-0.0902372793	-0.0451232067	0.1139141619	0.0326461942	-0.0383147935	0.043768914	-0.032843549	-0.0143480038	-0.0297157946	-0.045736581	-0.0021887158	0.01641556	-0.0816335522	0.0207838749	0.0424335081	-0.0692269512	0.1561356449	-0.0203157	-0.0123419799999999	0.0001523244703203	0.0004127276664899	0.0272261	0.0195540999999999	0.0003823628268099	0.00074126052121	0.0411965	0.0021249999999999	4.5156249999999785e-06	0.0016971516122499	0.000686511	-0.000574469	4.71297353121e-07	3.300146319610001e-07	-0.000105369	-0.000343663	1.1810425756900001e-07	1.1102626161e-08	-0.00107013	0.0	0.0	1.1451782169000005e-06	0.0	0.0	0.8824003104	-1.584183941	-1.293604678	-0.4781702283	-0.3693809584	-0.03762887087	-0.3959301535
61768.21655294521	64.91642384642182	3815312576.131535	4214.142085008284	88846.7437257695	-193.6606996005721	37504.46656978304	7893743870.672562	60899.14358326162	78.24875394434639	3708705689.174715	6122.867493842865	63539.7132262395	42020.404518919015	0.908796	18.495451	0.04707295	0.0275747	-0.0955127541	-0.0379878689	0.0533464568	-0.0937080782	0.1442058	-0.0982121401	0.0612081168	0.0098638343	0.0510442955	0.0299676149	-0.0381755524	-0.0616156904	0.1164153864	-0.0533162391	-0.1213276589	0.000523791	-0.126518619	0.0387856391	0.082286797	0.0329123226	0.0234018568	0.0606348598	0.0319615303	0.1055002326	-0.0070346979	-0.1037768723	0.0731167193	0.0058570691	0.1082338456	-0.0738015928	0.0427993594	0.2467590585	-0.0978534136	0.0702057986	0.1178116753	0.0484442959	-0.1464492212	0.0629212951	0.0531393954	-0.1289212808	-0.0040327433	0.1314332095	0.1013246825	0.0677331504	0.0576571007	-0.0095698612	0.0211374352	-0.0055185441	-0.0152355179	-0.0516436848	-0.1207612326	-0.0854913684	0.152956886	0.0239420127	-0.0648448385	0.0938651143	0.0206806651	0.2431208533	0.0182051731	-0.0107728056	0.0695439199	-0.0584682698	0.1034211711	-0.0975115324	0.02491164	0.1104123596	-0.0577722872	-0.070862011	0.1339223278	0.0354620022	-0.0432102517	0.036029097	-0.0254875575	0.0387596522	-0.0063958198	0.0483519985	-0.0654651813	-0.1160656322	0.0127069292	0.0388345879	-0.0877957468	-0.0992341679	0.1538107079	-0.0203467	-3.099999999999978e-05	9.60999999999986e-10	0.0004139882008899	0.0336952	0.0064691	4.184925481000002e-05	0.00113536650304	0.0252952	-0.0159012999999999	0.0002528513416899	0.00063984714304	0.000686511	0.0	4.71297353121e-07	0.0	0.000320182	0.000425551	1.8109365360100006e-07	1.0251651312400001e-07	-0.00113801	-6.787999999999998e-05	4.6076943999999975e-09	1.2950667601e-06	0.0	0.0	-0.1714493846	-1.167541749	-0.511791761	-0.6929699469	-0.4130611465	1.200606317	-1.621534702
61803.063234152	34.84668120679271	3819618625.124591	1214.2911911278402	88956.61555744831	109.87183167881447	12071.819396457742	7913279451.435656	61027.11943084839	127.97584758677112	3724309306.027033	16377.817565552472	63705.17123152858	42261.16019855693	0.885482	18.020977	0.04316795	0.0201725	-0.1070032583	-0.0367897885	0.0479351304	0.0750154928	0.0685210658	-0.102960239	0.0193175199	0.0302027356	-0.0884469151	0.0047793429	-0.1528034899	-0.0255251984	-0.0487372071	0.066289823	0.0959988875	0.067410949	-0.0762630018	-0.0099942097	0.0629102016	-0.0305995029	0.1079854675	0.2327686478	0.1058849935	0.0512460835	0.2026169749	-0.0324745459	0.0431816687	-0.0855897622	0.1218029651	-0.1764724072	-0.1050969815	0.0973915217	0.1099705438	0.0152590185	-0.1423192561	0.0256043139	0.0304099605	-0.0094693048	0.0034335169	-0.0375679449	0.1187483325	0.0252250515	-0.1434352078	0.2481520065	0.1677508619	0.0497584542	-0.0504324917	0.0990554577	-0.0214221852	-0.0177165236	-0.053380425	-0.091499361	0.0610298158	-0.0314115866	-0.229861375	0.1306294314	0.0922037974	0.0542000767	0.0321616136	-0.0013868367	0.0625299397	-0.0580300381	-0.0188443404	0.0622755503	0.1260301379	0.1109827519	0.0060386436	-0.0335506238	0.0637786958	0.1500053922	-0.0591329919	-0.0271361357	-0.1623134879	0.0723604681	0.0759437778	-0.0278326745	-0.0408130792	-0.0799251384	-0.1498964642	0.0184745168	-0.063371781	-0.1454263835	0.1512085936	-0.0294965	-0.0091498	8.371884003999999e-05	0.0008700435122499	0.0223455	-0.0113497	0.00012881569009	0.00049932137025	0.0253396	4.44e-05	1.9713599999999997e-09	0.00064209532816	0.000510099	-0.000176412	2.60200989801e-07	3.1121193744000015e-08	0.000111993	-0.000208189	4.3342659721000004e-08	1.2542432049e-08	-0.00107013	6.787999999999998e-05	4.6076943999999975e-09	1.1451782169000005e-06	0.0	0.0	-1.116731019	-1.350313964	0.297640487	-0.5428686455	-0.5452259639	1.024902741	-0.3678530934
