global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_08	aroma_motion_09	aroma_motion_11	aroma_motion_12	aroma_motion_18	aroma_motion_20	aroma_motion_23	aroma_motion_24	aroma_motion_25
59003.086443829736	n/a	3481364209.898044	n/a	101732.99167621072	n/a	n/a	10349601595.391958	57704.169712611605	n/a	3329771202.2218823	n/a	69867.15364388992	54546.450035419366	n/a	n/a	n/a	n/a	-0.0014762524	-0.0601985933	-0.1424353691	-0.0008539086	0.1636253315	-0.2678137156	0.0956304898	-0.0338508419	-0.1073523441	0.0714583697	-0.2200095385	0.1663380364	-0.1494708614	0.0726613553	-0.0087562299	0.1439801233	-0.0428397326	0.0138706749	-0.1592698231	0.0808816243	-0.0749313964	0.0856353027	-0.0451870267	0.0365015453	-0.0960880944	0.2209085355	0.0669058861	-0.0742214215	0.1090233202	-0.0402714186	0.1890967758	-0.1915850057	0.2046365078	-0.1289916324	-0.0591622628	0.0925339093	-0.0194209212	0.2215659724	-0.1068888665	0.0182725061	-0.183924065	-0.1876807643	0.1988706631	-0.0514826484	0.0801804298	-0.1307831611	0.0280085382	-0.1465197245	0.0073625133	-0.0249098993	-0.0947981673	0.0304087212	-0.1330703341	0.18362665	-0.0738542889	0.088720468	-0.0226890366	0.0461547693	-0.1887303295	0.0559321751	-0.019996808	-0.021545328	0.1571852221	-0.1244055818	0.1984397947	0.1643619509	-0.0392181	n/a	0.00153805936761	n/a	-0.503899	n/a	n/a	0.2539142022009999	-0.0198626	n/a	0.00039452287876	n/a	-0.00581306	n/a	3.37916665636e-05	n/a	0.000584266	n/a	n/a	3.413667587559999e-07	-0.0007660209999999	n/a	n/a	5.867881724408468e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.887420136	2.437615387	0.6401733306	1.586716367	-0.4060421902	0.4094713332	-0.3871008243	-1.145817489	-0.5201820373	-0.258981178	-1.99658916	0.3156032359	0.8102946675
58483.42863937602	-519.6578044537164	3420311425.4169874	270044.23372965696	101373.90276556365	-359.0889106470713	128944.84574970035	10276668161.921951	57545.68150111607	-158.4882114955326	3311505459.4278927	25118.51318305267	69716.47753177473	47475.683471173696	1.75511	54.143688	0.1863579	0.095803	0.0616556979	0.0900300263	-0.1331421776	0.1021685931	0.1113474772	-0.1700079851	0.0570772636	0.0034950811	0.0535983016	0.1360731488	-0.1844354902	0.2113051494	-0.0634540636	-0.0503149766	-0.0999970326	0.0596613501	0.0204611091	-0.1251653126	0.0772861593	0.025889069	0.0763186879	0.1811432487	0.1295112378	0.0319138042	0.0090887635	-0.040998308	-0.0132012884	-0.0906197772	0.1727738369	0.0318709609	0.1052247884	-0.1189695758	0.2462504101	-0.1003571063	-0.04907094	0.0820066088	-0.0203571791	-0.0564052214	-0.0589153209	-0.0118085175	0.041146398	-0.2156953208	0.1725413647	-0.0559632454	0.1185084475	-0.1071571753	0.0133797913	-0.1069964253	0.1042320667	-0.1007604644	-0.0860359633	-0.1181183596	-0.0283717782	0.2049181077	0.0754968933	-0.0516580922	-0.2083652464	-0.0565194743	-0.054777316	-0.0307262662	0.0133316046	-0.1859703357	-0.0488725056	-0.0091047243	0.1664622149	0.1640657595	-0.0496962	-0.0104781	0.00246971229444	0.00010979057961	-0.556943	-0.0530439999999999	0.0028136659359999	0.3101855052489999	0.0409921	0.0608547	0.0016803522624099	0.0037032945120899	-0.00569353	0.00011953	3.24162838609e-05	1.4287420900000122e-08	0.00050413	-8.013599999999997e-05	6.421778495999994e-09	2.541470569e-07	0.000273935	0.0010399559999999	1.0815084819357924e-06	7.5040384225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.254115141	0.08024476129	-0.7224894114	0.6880787886	-0.1159080324	-0.4886357913	-0.3792515286	-0.5359502345	-0.6701372684	1.10562268	-1.51928645	-1.351338643	-0.8733404701
58111.50435783361	-371.9242815424077	3376946938.730515	138327.67120083614	100298.51178777406	-1075.3909777895897	1156465.7551112496	10059791466.84225	57317.280742694806	-228.4007584212668	3285270671.7368927	52166.90644740988	69300.74985570196	33698.242590521775	2.266859	69.930695	0.33287354	0.146111	0.1845399059	0.2134031128	-0.0381380537	0.1964304575	-0.0333396582	-0.1142414309	-0.0286825955	0.1320521034	0.2000655109	-0.0394290929	-0.1618079198	0.1306085601	-0.0285404472	0.0059261315	-0.0524327046	0.0268908642	-0.1435806703	-0.1182395462	0.0888413874	0.0330771134	-0.0682734572	0.006583524	-0.0225141008	-0.0941324048	-0.0200728426	0.0359572524	-0.0956454037	-0.0712596536	0.0721480978	0.204464693	0.0582448834	0.0316381102	0.1407404984	-0.0484045757	-0.0305409749	0.0682748156	-0.1332522898	-0.2361853699	0.0744092581	0.0502179608	-0.0675652134	-0.2202197664	0.1568272046	-0.0024886002	0.1325078957	-0.0733410906	0.0391839747	0.1051481868	-0.0175144222	-0.1392701567	-0.0219356355	-0.0563048276	-0.1054840918	0.0827775984	-0.0156818501	-0.0247663194	-0.1599701924	-0.0830472799	0.0590238699	0.0104466962	-0.0040796295	-0.0797728665	-0.152892576	0.0599763518	0.0929196714	0.1634739106	0.0310222	0.0807184	0.00096237689284	0.0065154600985599	-0.533585	0.0233579999999999	0.0005455961639999	0.284712952225	0.107829	0.0668369	0.011627093241	0.00446717120161	-0.00412594	0.0015675899999999	1.70233808836e-05	2.457338408099999e-06	-7.35768e-05	-0.0005777067999999	3.3374514676624e-07	5.413545498240001e-09	-0.000819973	-0.001093908	1.196634712464e-06	6.72355720729e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.97569782	-0.8836965265	-0.6996287574	1.068261123	-1.564569224	-1.70110524	-0.07668772436	-1.437338983	-0.07691675662	0.9565414885	-0.4709980866	-1.588950102	-1.467829046
58792.72923271552	681.2248748819111	3456585010.6314025	464067.3301578754	100304.17985622546	5.668068451399449	32.126999969749754	10060928496.630024	57405.22876293628	87.94802024147793	3295360289.325047	7734.854264395412	69473.07813083022	51806.1642648015	2.778001	85.69901299999998	0.49800799	0.258696	0.0191053937	0.0855920697	0.157277361	0.1642689161	-0.0042743118	-0.0978573747	0.0793849343	-0.054378032	0.1439127898	-0.0219133941	-0.0505359853	0.1047447246	0.0189900744	0.0784088941	0.1788948103	0.2417694586	0.0303242294	0.1859282223	0.0035973	0.0046000057	0.0976447305	0.0152682586	-0.0275264615	-0.0820666979	0.0474092846	0.0675341964	0.0680314107	0.0372782204	-0.0712701366	0.2216915683	-0.0159623071	-0.1615875608	0.0550411423	-0.1253609727	-0.1787916327	0.0067926484	0.1717769611	0.0760402641	-0.0837522658	-0.0079694792	-0.0264704138	-0.1276018497	0.1010455487	-0.0932048021	0.101055359	0.0855392476	-0.0941312293	0.1126584296	-0.076809172	0.1632392588	-0.0297413395	0.1733971004	-0.1212572124	-0.0683028492	0.2939817841	0.0818631528	0.0045373721	0.1359690921	-0.0781185004	-0.0632513876	-0.1769078638	0.0261185591	0.1679014228	-0.4448366077	0.0355206577	0.1625874706	-0.0490809	-0.0801031	0.00240893474481	0.0064165066296099	-0.383462	0.1501229999999999	0.0225369151289999	0.147043105444	-0.07979	-0.1876189999999999	0.0063664441	0.0352008891609999	-0.00439108	-0.00026514	1.9281583566400004e-05	7.029921960000027e-08	0.000475744	0.0005493208	3.017533413126401e-07	2.2633235353600002e-07	-0.00160877	-0.000788797	6.222007072090001e-07	2.5881409129e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.811546598	-1.213654243	-1.94726352	1.143064173	-1.39259698	-2.177974889	0.3016333971	-2.667582927	1.359309714	0.3753523302	-0.6057758651	-1.150226895	-0.555796836
59287.36347725879	494.6342445432674	3514991468.0845995	244663.03587488888	100204.8091178215	-99.37073840395897	9874.543650948046	10041003770.339045	57588.13923625203	182.91047331574373	3316393780.69395	33456.2412485894	69244.73289703825	48622.56075458428	1.676858	51.729671	0.2033445149999999	0.11729	0.0442243447	0.1109626422	0.0684805401	0.0910737859	-0.1391693245	0.1035479639	0.0060407796	0.0701175428	0.0499275406	0.0715260961	-0.1187248894	0.0280320839	-0.0731741357	-0.0900991341	-0.1015869255	0.129289892	-0.1652442194	0.0416370673	-0.1046910986	-0.1497589147	0.323057138	-0.0732840242	0.1928611794	-0.1432554281	-0.1002524726	-0.0636711837	0.0717177058	-0.0902364532	-0.0520759549	0.1460512479	0.0188089956	-0.1854766569	-0.0122268735	-0.0276372797	0.1130860585	0.1213463155	-0.1697537111	0.0389399511	0.1230735786	0.0152546679	0.0060349872	-0.181016206	0.1191787279	-0.0396725098	0.0575589428	-0.0393845119	-0.0536537261	0.0610441418	-0.0205219942	0.0143188336	0.0797883821	0.0144306806	-0.051861964	-0.0329533005	0.0127364152	-0.0207014006	0.0335036301	-0.0153690418	0.0034837275	-0.0314805446	0.0656680182	0.0849845941	0.124605339	0.0221735902	-0.1862040726	0.161408037	-0.0480166	0.0010642999999999	0.00230559387556	1.132734489999994e-06	-0.398061	-0.0145989999999999	0.0002131308009999	0.158452559721	0.0193872	0.0991772	0.00037586352384	0.0098361169998399	-0.00421072	0.00018036	1.77301629184e-05	3.2529729600000034e-08	-1.77073e-05	-0.0004934513	2.4349418547169e-07	3.1354847328999997e-10	-0.000512501	0.001096269	1.201805720361e-06	2.62657275001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.492374365	-0.9848183385	-1.266958709	1.819061956	-0.5303498737	-1.896264325	-0.6332454752	-0.6652515812	0.1833692562	-0.2615846037	-0.2906537851	-0.7399515993	-0.2422405059
58886.895210573646	-400.468266685144	3467666427.5410814	160374.83262180365	101297.76021044666	1092.9510926251678	1194542.090870548	10261236223.65315	57611.76039341518	23.6211571631502	3319114935.6282816	557.9590657262421	69355.67490671642	37262.632137508095	2.199823	67.862709	0.3529008450000001	0.175616	0.1469312148	0.1895104799	-0.1019330833	0.0996030702	-0.1631224418	0.1182543755	0.122562261	0.0084832316	0.0076655055	0.1227481196	-0.1804942387	-0.0883395671	-0.0130462114	0.0280489093	-0.0906766857	0.0442102573	-0.0533129977	0.079651511	0.1081660793	0.0080827884	0.1308941763	-0.024522115	-0.0523415481	-0.0677338333	0.2042374896	-0.0049307234	-0.1807593966	-0.1692815026	0.041774083	0.0536271043	0.0436931898	-0.1228204677	0.0188902799	0.0527793444	0.006457348	0.1200540149	-0.16286461	-0.07844838	-0.0049128667	-0.1053981668	0.0835765553	-0.221042759	0.1423247908	-0.0395200967	0.0936951625	-0.1242334995	-0.0112781487	-0.0386582777	0.1368056268	-0.0829801915	0.0778249569	-0.0793356588	0.036072543	0.0370155604	-0.0697944754	-0.0130449826	-0.0812498749	0.0727335458	0.0893161722	0.0401864095	-0.029671038	-0.0892486511	-0.1216233506	0.2314632134	-0.1483155887	0.1599377353	-0.00465174	0.04336486	2.16386850276e-05	0.0018805110828195	-0.503499	-0.105438	0.011117171844	0.253511243001	0.120958	0.1015707999999999	0.014630837764	0.0103166274126399	-0.00534933	-0.00113861	2.8615331448900003e-05	1.2964327321e-06	-0.000157362	-0.0001396547	1.950343523209e-08	2.4762799044e-08	-0.00128478	-0.000772279	5.96414853841e-07	1.6506596483999995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.511258761	-0.02171744293	-0.7959340269	2.056343282	0.07621398747	-0.9540606373	-0.3514006229	0.1410993507	-0.7094070615	1.772346042	-1.396397088	-0.02590220469	-0.8069136022
59090.63258938219	203.73737880854603	3491702859.813357	41508.91952377699	100640.34813686193	-657.4120735847391	432190.6344949864	10128479673.108768	57687.73218090503	75.97178748985607	3327874444.175826	5771.712494403851	69549.60665228545	47294.84089317519	2.056103	63.429077	0.33165636	0.155833	0.0509480681	0.1126221825	0.0316714232	0.0586740572	-0.1028907906	0.0187813681	0.1194070166	0.0756123891	-0.05026266	0.0516187464	-0.1345996997	0.0172415484	0.081569505	0.1025533573	0.0580841656	0.1687081574	-0.0588228227	0.0107590873	-0.039890892	-0.0313538687	-0.0910780044	-0.1266998003	0.2908207588	0.2461259278	0.0064487058	0.0678525536	0.0289019077	-0.0296444766	-0.0197009653	0.1044435123	0.1213485432	-0.2250128317	-0.0748591132	-0.0149025725	-0.0187424176	0.0824582357	0.0678692295	0.0418406762	-0.0482777205	0.1112706479	0.0164795046	-0.1851327067	0.1256976048	-0.0581896203	0.0415877759	-0.0778432611	-0.013543939	0.0020576023	-0.0431503772	0.0241799554	0.0249990812	0.0011483146	-0.0873190603	-0.0128136344	-0.0181851181	0.0380376042	0.1987545606	0.0792322723	-0.0088518513	-0.0492332049	0.0405160688	0.0446740108	0.0513912107	0.0471455522	-0.0606472248	0.1581792149	-0.0649755	-0.06032376	0.00422181560025	0.0036389560205376	-0.426456	0.077043	0.005935623849	0.181864719936	0.0330896	-0.0878684	0.0010949216281599	0.00772085571856	-0.00419683	0.0011524999999999	1.7613382048900002e-05	1.3282562499999995e-06	0.000104726	0.000262088	6.8690119744e-08	1.0967535076e-08	-0.000570944	0.0007138359999999	5.095618348959999e-07	3.25977051136e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.462178279	-0.538320609	-0.9447760841	1.725606367	-0.08475290499	-0.9276223929	0.3326691277	-1.241490839	-0.62234261	1.050021372	-1.232212162	-1.45000899	-0.3038884187
59328.04432356225	237.41173418005928	3519816843.258567	56364.33152638313	101709.11861399704	1068.7704771351127	1142270.3327956165	10344744809.236118	57602.80991908482	-84.92226182021113	3318083710.574217	7211.79055266049	69756.24161322294	53944.27534002591	1.863999	57.502811	0.24967475	0.143039	-0.0046935057	0.0011774237	-0.0538164792	-0.0500552878	-0.1195144649	-0.0258960109	0.154297692	0.010477962	-0.0406356524	-0.0157108708	-0.1160291435	-0.0160185504	0.0789185533	0.1052882915	0.069924516	0.1697882622	-0.0164190953	0.2426537108	0.1227619781	-0.0706597691	-0.0106771178	-0.0581485861	-0.0702366259	-0.0433320044	0.0457005696	0.0025615608	-0.0191806001	-0.0476830127	-0.0250895441	-0.0113846522	0.1327288102	-0.0389251562	-0.0116166435	0.0243336978	-0.1532793959	0.0722053902	0.0016133554	-0.0639710937	-0.1226305276	-0.069887726	-0.0113674623	-0.1383837714	0.0318766202	-0.1120899753	0.0039834827	0.0317980261	-0.0102132479	-0.0666190347	-0.0356880704	0.1916214975	0.0074936384	0.0927601149	0.0391781698	-0.0915474858	0.040756341	0.0219909627	0.0865184276	0.0138438611	0.0889344186	0.0170782019	0.1573412802	0.1973735503	0.0729059407	-0.1180063236	0.0013279498	0.1561356449	-0.0749827	-0.0100071999999999	0.0056224052992899	0.0001001440518399	-0.337741	0.0887149999999999	0.0078703512249999	0.114068983081	-0.0364752	-0.0695648	0.00133044021504	0.0048392613990399	-0.00281899	0.00137784	7.946704620099999e-06	1.898443065600001e-06	0.000291762	0.000187036	3.4982465296e-08	8.5125064644e-08	-0.000508065	6.287899999999995e-05	3.953768640999994e-09	2.581300442250001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.085147501	-0.1381896011	-1.226407021	1.761484384	1.022698299	-1.200542068	0.3638806706	-0.07886376705	-0.3629722763	1.304057865	-0.1935271986	-0.133501242	-0.8707092691
59176.40595078839	-151.63837277386483	3501847021.2525034	22994.19609750559	101059.00967870584	-650.1089352911949	422641.6277454511	10212923437.24076	57624.52940467736	21.71948559254088	3320586389.110526	471.73605440459073	69557.27845440764	50537.59573196648	1.578262	48.688076	0.1020937	0.0538429	0.0219959142	0.0386990364	-0.0350475977	0.0237423399	-0.0846954015	-0.078675614	0.0609641337	0.1059794467	-0.0671344093	0.0562704842	-0.146844728	0.1687322011	-0.1434337746	-0.03626682	0.0532320067	0.014764381	0.0110215469	0.1941083596	0.0966524506	-0.099894691	-0.0777037424	0.161805936	-0.0448088272	-0.1062813254	-0.0164653117	0.0338275563	0.0137929183	-0.0672309948	-0.0033264342	0.0349661651	0.1262867815	-0.0827492111	0.0821591124	-0.0056414216	0.1141922154	0.0751991226	0.0570885393	0.0889426358	-0.0243592503	-0.0400195321	-0.0774096303	-0.1527212741	0.0593680763	-0.0534912965	-0.0304840479	-0.0433644424	0.0245620567	-0.0235362664	-0.1329055768	0.0336697318	0.014485144	-0.0027004414	-0.0027544148	-0.0915422478	-0.1279538705	-0.0575676266	0.2659189372	-0.1405971609	0.1143361215	-0.0369106883	0.2221848078	0.2893710562	-0.020125407	-0.0485286693	-0.1442512334	0.1538107079	-0.0750441	-6.140000000000312e-05	0.00563161694481	3.769960000000383e-09	-0.332808	0.004933	2.4334489000000205e-05	0.1107611648639999	0.0075137499999999	0.0439889499999999	5.645643906249849e-05	0.0019350277221024	-0.00254075	0.0002782399999999	6.4554105625e-06	7.741749759999994e-08	-0.000106538	-0.0003983	1.5864288999999997e-07	1.1350345444e-08	-0.000122398	0.000385667	1.4873903488900005e-07	1.4981270403999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.129431711	0.863001232	-0.3712652305	1.349327173	0.3015515231	-0.4628022096	-0.2138652408	-0.1609097852	-1.111032717	0.5424118624	1.112315327	-2.326257122	0.3151353073
59032.43245562408	-143.97349516430404	3484828081.6278195	20728.36730982588	101180.59088166722	121.58120296137348	14781.988913534697	10237511971.16332	57460.55860009132	-163.97080458604614	3301715794.634528	26886.42475659533	69287.70000874533	43896.0206394334	1.672365	51.591076	0.19377107	0.104863	0.082598365	0.1289816712	-0.1267221502	0.1165685149	-0.0500168108	-0.0650519137	0.0211760462	-0.0179063229	0.1177450244	0.0366012908	-0.0842370202	-0.0976916884	-0.1178263039	-0.0275200714	0.0619838854	0.1482972561	0.1030032374	-0.0150688977	-0.1068112368	0.0550981276	-0.1529313492	-0.0439768644	-0.0731154913	-0.1104473205	-0.0577579288	-0.111045296	-0.1268801246	-0.1617646437	0.0113635909	0.0730427097	-0.0476950704	0.0165615687	0.1315763558	0.0015469366	-0.0433352401	0.1174971972	-0.0211000052	0.0998626821	0.0699044969	-0.1027017644	-0.0905408325	-0.1661477321	0.0185370526	-0.0320053705	0.0780334397	-0.0308532812	0.0387629944	-0.0618724157	0.073718522	-0.0002284783	0.0097559588	0.1034622956	0.2129181808	-0.1841198127	-0.0939110192	0.0214724398	0.0120399868	-0.0539910378	0.0306025938	0.1420612955	-0.0761869904	-0.1146197642	-0.0496686758	0.3042717011	-0.2199005519	0.1512085936	0.00508187	0.08012597	2.58254026969e-05	0.0064201710684409	-0.380554	-0.047746	0.002279680516	0.144821346916	0.0271956	0.0196818500000001	0.00073960065936	0.0003873752194225	-0.00256757	-2.681999999999988e-05	6.5924157049e-06	7.193123999999936e-10	-0.0007704139999999	-0.0006638759999999	4.407313433758673e-07	5.935377313958459e-07	-0.000356047	-0.000233649	5.459185520100001e-08	1.2676946620900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.219353423	0.6517325552	-1.310517528	1.739672363	-0.7860149072	0.0208353767	-0.8631301343	0.4650642491	-0.8704852133	0.8142065335	0.7137525428	-0.2743688193	-1.291052337
