global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	aroma_motion_02	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_09	aroma_motion_10	aroma_motion_14	aroma_motion_15	aroma_motion_19
57803.9243706056	n/a	3341293672.642692	n/a	96347.98077220164	n/a	9282933398.880535	n/a	56431.09585723092	n/a	n/a	3184468579.6479845	64171.35242372748	42507.53607249541	n/a	n/a	n/a	n/a	-0.2381570962	-0.0579388326	0.0686942083	-0.1229070808	-0.004980556	0.2681976261	-0.0311221739	0.0220258831	-0.3268266615	0.1368729003	-0.029968561	0.0274218559	-0.1157759027	-0.2011025322	0.0506857956	0.1929471623	-0.1429900606	0.0400562449	-0.1525140779	0.0762815563	-0.1816896472	0.0395772732	-0.0089176033	-0.1424143116	0.1180751716	-0.28382599	0.0827610874	0.0579283475	-0.1044599433	0.0356898451	0.0276538397	0.1160847239	-0.0834848936	-0.0263439949	-0.1677815064	-0.1981318105	0.1879180755	-0.079021796	0.1157371076	0.1938351673	-0.0973706313	0.0295993638	-0.1089122398	0.1231273214	-0.0374506415	0.2096605745	-0.2403372361	0.1339351044	-0.018509177	-0.1506836567	0.0106044573	0.0643177616	-0.1060804454	-0.0793124057	-0.1568001506	-0.194926833	-0.2390290816	0.1369647797	-0.0318778908	0.0012462604	-0.3121152804	0.0002555485	-0.1002489022	0.3654560382	-0.1314313678	0.0668764408	-0.0222005849	0.081820968	-0.143438265	0.1877765037	-0.1995585129	0.0201023457	0.1183404425	-0.0980299064	-0.0978232801	-0.102120225	0.0188679299	0.0721538624	0.0191392162	0.0468504	n/a	n/a	0.00219495998016	0.0185076	n/a	n/a	0.0003425312577599	0.0742885999999999	n/a	n/a	0.0055187960899599	-0.00262484	n/a	n/a	6.889785025599999e-06	-0.000587264	n/a	n/a	3.44879005696e-07	0.000557042	n/a	3.10295789764e-07	n/a	0.0	0.0	-0.4428796391	3.223162401	0.5791333582	0.9709705412	0.5760199642	0.2966477869	-1.17431123	0.4035822481	-3.107546057
57755.33646053175	-48.58791007385298	3335678889.669228	2360.785005344824	95852.03654109286	-495.9442311087769	9187612909.075005	245960.6803700759	56354.21292412629	-76.88293310462905	5910.985402770865	3175797314.2977624	64141.57023679748	42445.323611727625	1.324966	28.863693	0.1178527999999999	0.0644362	-0.2444253364	-0.0685731112	-0.0812367756	0.1237366146	-0.1981670057	0.0857416506	-0.1555799085	-0.0912210437	-0.1319147563	0.1597619686	-0.0812514442	0.3193667034	0.0807520766	-0.123725055	0.1149336046	-0.078660771	-0.1802125791	-0.2122065615	-0.0670289313	-0.0174282114	-0.1619636356	-0.1096677538	0.1397127941	-0.2105008293	0.1473928673	-0.0361802843	-0.123009814	-0.1162432198	0.0722009199	0.1055562126	0.0165078398	0.0560360797	-0.061689661	0.0248187058	-0.0350228738	-0.1544138229	0.0454040706	-0.1857998725	0.024545137	-0.0699250427	-0.1259999714	0.1710524785	0.0621073402	0.1520437212	-0.0308419127	-0.1305433369	-0.2846476918	0.0462825792	0.2437066228	0.027192464	0.0785058584	-0.1435040262	-0.0986995338	-0.0549197674	-0.0284907093	-0.1838863127	-0.2298467217	-0.175281662	-0.0746835727	-0.0242223809	-0.1949979333	0.0579070364	-0.1353064497	0.0071572959	0.16921511	-0.1704648063	0.0202960876	-0.1542883713	-0.1724855249	0.01045429	0.0128264117	0.1209195539	0.0920677711	0.1022240458	0.0337652954	-0.0687071848	-0.1244797716	0.0594770574	0.1747804267	0.0396038	-0.0072465999999999	5.2513211559999984e-05	0.00156846097444	0.0586063	0.0400987	0.00160790574169	0.00343469839969	0.0537396	-0.0205489999999999	0.0004222614009999	0.0028879446081599	-0.00183914	0.0007856999999999	6.173244899999998e-07	3.3824359396e-06	-0.000587264	0.0	0.0	3.44879005696e-07	0.000343572	-0.00021347	1.18041719184e-07	4.55694409e-08	0.0	0.0	0.3053156332	1.902058544	-1.823649857	1.392324396	-0.1815369957	0.7211098264	0.9156449103	-0.09739160723	-0.1917605189
57790.9415265375	35.60506600575172	3339792922.5236764	1267.720725273937	96063.70295396364	211.666412870778	9228235025.227364	44802.670337582655	56426.67850490459	72.46558077829832	5251.260397536079	3183970047.0958614	64172.891474649456	42183.40900624321	1.468774	31.996494	0.06072795	0.0379229	-0.2123891475	-0.1075063676	-0.0474569357	-0.2430242765	-0.0737618895	0.1211891497	0.1366397792	-0.0164703494	-0.1895630596	0.1973928699	-0.0453388284	-0.0039504613	0.0676819088	-0.1331681009	0.2103671521	0.0169510857	0.1046519166	0.0874198742	-0.2239574818	-0.1460907836	0.0286527911	-0.1138406488	-0.2278834223	-0.2444477114	-0.1027115491	0.1509469989	-0.1708845656	0.0544899765	-0.1267085389	0.0539749983	0.0009277701	0.0286198594	-0.0124499888	-0.0736799529	0.1405071243	-0.1080011119	0.0143527324	-0.0156625827	-0.066141178	0.2802603136	-0.2027471838	0.0827646312	-0.0764084801	-0.0429497951	-0.0835363103	-0.0943265966	-0.1188375581	0.0084129765	-0.1563071539	-0.0866159668	-0.2469038126	-0.1157936392	0.0935194403	0.0686872414	0.2528422926	-0.1622911244	-0.2078492435	0.0081545505	0.2224903783	-0.0499763725	-0.163863673	-0.0751269619	-0.1645943507	-0.1860089999	-0.0593714516	0.0280046249	0.0502103778	-0.2352769978	-0.2195582962	-0.0969526349	0.1071144577	-0.0147114531	0.0826816201	0.1537342154	0.0917377837	-0.0757030595	-0.0260028015	-0.0805896666	0.0891050434	0.0396014	-2.3999999999996247e-06	5.759999999998198e-12	0.00156827088196	0.0443962	-0.0142101	0.00020192694201	0.0019710225744399	0.036194	-0.0175456	0.00030784807936	0.0013100056359999	-0.00128552	0.0005536199999999	3.064951043999999e-07	1.6525616704000002e-06	-0.000587264	0.0	0.0	3.44879005696e-07	0.000369349	2.5776999999999997e-05	1.36418683801e-07	6.644537289999996e-10	0.0	0.0	0.759472693	1.421681268	0.3855646224	-1.480912587	-1.243363313	0.4870343305	-0.2622542912	-1.745392879	0.04706608039
57794.75845979158	3.8169332540783216	3340234105.42565	14.568979466088924	96241.94693458689	178.24398062324326	9262512349.759838	31770.91662841912	56436.16447456583	9.485969661240231	89.98362041397014	3185040660.600246	64129.06507299504	43077.75254872368	1.395165	30.392942	0.07170345	0.0466213	-0.2354072949	-0.0169741317	0.1997516751	-0.0815483647	-0.0490232368	0.2719782666	-0.0781564322	-0.1832338202	-0.2786748637	0.0482641183	0.0370589411	-0.0976623509	-0.0515099601	-0.1152144089	0.2464940428	-0.0527158614	-0.074795745	-0.0797160036	-0.0647134562	-0.0285671293	-0.1102794049	-0.0399961799	-0.2354739136	-0.0972802231	-0.0435337494	0.1864471367	0.0577178403	-0.0146538164	0.1842719181	-0.0099236906	0.0449380964	0.0599741615	-0.1161416939	-0.0411074927	-0.1343668669	-0.2298815818	0.2806986261	-0.177127978	-0.0473865379	0.128600303	0.040088344	0.027421654	-0.0785198061	-0.0498290353	-0.158418733	-0.1056139321	0.1248170472	0.2581056636	-0.0841015631	0.2071471186	-0.191894715	-0.1709302985	0.0231441603	0.1055390609	-0.0994590607	-0.1773683263	-0.2100071837	0.1766123772	-0.0837662374	-0.0173928458	-0.2119001446	-0.1185781827	0.005729863	0.0693191452	-0.0820891297	0.0007156776	0.0562929004	-0.1415809513	0.0528124074	-0.0462330684	-0.1042574669	0.044361903	-0.2166262036	-0.1624694832	0.1075473886	0.2038266363	-0.2425358818	0.113154737	-0.1731705732	0.0395992	-2.2000000000008124e-06	4.840000000003575e-12	0.00156809664064	0.0302782	-0.0141179999999999	0.0001993179239999	0.00091676939524	0.0532754	0.0170814	0.00029177422596	0.00283826824516	-0.00202897	-0.00074345	5.527179025000001e-07	4.1167192609e-06	-0.000587264	0.0	0.0	3.44879005696e-07	0.000302762	-6.6587e-05	9.1664828644e-08	4.4338285690000005e-09	0.0	0.0	0.5894324827	1.444397906	-0.5679744241	-1.398334289	0.7203766958	-1.068520847	0.2964256479	1.018247182	-0.5158178228
57807.34931515806	12.590855366484902	3341689634.844705	158.52963885974165	96089.43890139478	-152.50803319210536	9233180268.38488	23258.70018812431	56407.7863723467	-28.37810221912514	805.3166855591152	3181838363.4283023	64176.624625940494	43820.1072466682	1.128261	24.578583	0.0466593	0.0249102	-0.2505052453	0.0006565372	0.0057794448	0.1072343708	-0.1334033317	0.1559792943	-0.1047466785	-0.0955976514	0.033916269	0.1303643321	0.1241220078	0.1483518783	0.2393737169	-0.1500916403	0.1257638975	0.0180684255	-0.1170320478	0.0645951101	0.1299986107	-0.1177738405	-0.0103881326	-0.0482638696	-0.0703362571	-0.0158154624	-0.2357803013	-0.0557139821	0.0349159049	-0.0170743328	0.0159946899	-0.199191694	-0.2387685901	0.1131934464	0.1062011685	0.0421542786	-0.1174765291	-0.1676051362	0.1128291202	-0.1188214586	0.0394482942	0.0223866764	-0.0634865296	0.1385244548	0.0221567514	0.0354581177	0.1772337727	-0.0418865579	0.0234959759	-0.1267496853	-0.0119314576	0.2005745509	-0.0770960544	-0.0756778025	-0.0232648212	0.2069705432	-0.1498244255	-0.1826589209	-0.1826404251	-0.0902221342	-0.1224316591	0.0063059013	-0.0401003751	0.0670761257	-0.1228780141	-0.0468864147	0.0479145715	-0.0250658252	-0.1117449522	-0.219765134	0.2055039707	-0.053590174	0.0466684574	0.0982298195	-0.1163020607	-0.1758362081	-0.3182535415	0.2046431842	0.0918559493	0.2524442317	-0.2314154739	0.0345559	-0.0050433	2.5434874890000006e-05	0.00119411022481	0.0342956	0.0040174	1.6139502760000006e-05	0.00117618817936	0.0439279	-0.0093475	8.737575625000004e-05	0.0019296603984099	-0.00166841	0.00036056	1.3000351360000017e-07	2.7835919281e-06	-0.000587264	0.0	0.0	3.44879005696e-07	0.000507224	0.000204462	2.57276186176e-07	4.180470944400001e-08	0.0	0.0	-0.1247578781	1.409594329	-0.8015189901	0.8820714851	-0.9992955646	-1.174231621	0.6464962866	0.4863958807	0.5137292883
57577.85242172283	-229.49689343522917	3315209089.497694	52668.82409642092	95629.14517953302	-460.29372186175897	9144933407.768204	211870.3103853503	56393.78120644833	-14.00516589837207	196.144671840924	3180258558.7607646	64089.60018293291	36761.51770287172	2.426612	52.862503	0.0487953	0.0308889	-0.1825492336	-0.1696419692	-0.1158741218	0.1198464336	-0.1422107626	0.0546901203	-0.0769283836	-0.0360757163	-0.0581841873	0.2482796006	-0.0067265336	-0.0493280126	-0.111933906	-0.1637909821	0.1055282702	0.0093936465	0.0097317739	0.0088447076	0.1126641079	-0.2055083855	-0.0204557919	-0.0535377858	-0.0493183525	0.1459287279	0.1133111991	-0.104056292	-0.0848200174	-0.0652171205	-0.0723658592	-0.0642039171	-0.2523573325	0.0063912867	0.257473977	0.0863877743	0.0812184316	-0.1430443812	-0.0120751576	-0.0732091158	0.0314304323	0.0034437671	-0.205797816	0.1189045669	-0.00605022	0.1016678164	0.0367408437	0.0057962382	0.1276928703	-0.1048816094	0.140719078	-0.0241767017	0.0200485865	0.1107273931	-0.0547925506	-0.0845005191	0.1664036966	-0.1594963735	-0.1663711721	-0.1969366	0.0066714076	0.0633077548	-0.1481035552	-0.0550082242	0.0639322346	-0.0812471978	-0.1713010042	0.077204628	-0.001480118	0.0822969073	-0.0788473214	-0.0041820835	0.0030738329	-0.2373469548	-0.0970612897	0.0760000941	0.1847879726	0.1266563553	0.1462349129	0.0592652725	0.0055254773	0.0396228	0.0050668999999999	2.5673475609999992e-05	0.00156996627984	0.0343451	4.950000000000093e-05	2.450250000000092e-09	0.00117958589401	0.0578102	0.0138823	0.00019271825329	0.00334201922404	-0.0010967	0.00057171	3.268523241e-07	1.20275089e-06	-0.000587264	0.0	0.0	3.44879005696e-07	0.000483002	-2.4222000000000013e-05	2.3329093200400002e-07	5.867052840000006e-10	0.0	0.0	-0.7084153117	1.414777144	0.04560509706	-0.127477902	-2.056856065	0.1404369557	1.402675926	-0.6041687112	-1.79632552
57562.365660788055	-15.486760934778433	3313425940.466272	239.8397642509793	95804.85972259004	175.71454305702355	9178571146.465157	30875.600641738583	56345.48201315931	-48.29919328902179	2332.8120723702878	3174813343.295259	64041.179363315096	37737.61789335363	1.171942	25.530159	0.07827604	0.0402535	-0.1721806793	-0.1753347758	-0.1448822005	-0.1515362475	-0.1420690701	0.036648524	0.0968253937	0.0338403061	-0.1798215462	0.0589288862	-0.0252027726	-0.0783154127	-0.0888639046	-0.1336730214	0.0841126203	-0.0086187699	0.1104360819	-0.0543422617	-0.0799646574	-0.0696732964	-0.0322013996	0.1016966892	-0.0149029613	0.0421555245	-0.1249193185	-0.0062335918	0.3738539865	-0.0219732631	0.0488493162	-0.0341990571	0.0303036752	-0.050693682	-0.0833255305	-0.2371079993	0.0048418922	-0.1443910084	-0.0540604517	-0.0755088631	-0.0697543067	0.2094621614	-0.1197090144	0.0041628346	-0.0472193145	-0.0892807603	-0.0894285882	-0.1063275864	0.1542488426	-0.0607975623	-0.0934435032	0.0553112849	0.1491000042	0.1963161802	-0.0239514364	0.0840583666	-0.1411963863	-0.1555207983	-0.1440445033	-0.0303956848	0.2344456575	0.1608360035	-0.0371139418	0.0071854996	0.2289282894	0.0533311423	0.0772347125	-0.1170563794	-0.1106381832	0.0414933706	0.2060684048	0.1014761455	-0.0284027227	-0.1171367356	-0.0971404023	-0.0019587031	-0.1848238044	-0.0253447424	-0.0536029419	-0.1764124573	0.0821366596	0.0225584	-0.0170644	0.00029119374736	0.0005088814105599	0.00727331	-0.02707179	0.0007328818138041	5.29010383561e-05	0.0641268	0.0063165999999999	3.989943555999999e-05	0.00411224647824	-0.00144407	-0.00034737	1.2066591690000005e-07	2.0853381649e-06	-0.000587264	0.0	0.0	3.44879005696e-07	0.000273907	-0.000209095	7.502504464899999e-08	4.3720719025000017e-08	0.0	0.0	-2.036899367	0.6018103546	1.260627302	1.267706838	-0.9239508061	0.6857869251	-0.4822770649	-1.698378437	-0.5281411471
57762.091706249805	199.7260454617499	3336459238.2812123	39890.493235788985	96278.48376257945	473.62403998940135	9269546435.621277	224319.73125588204	56403.40247105489	57.92045789558324	3354.7794428340308	3181343810.311801	64162.90434585898	41532.97851275276	1.973609	42.994053	0.08494989	0.0448753	-0.2164273454	-0.0090869495	0.1142919095	-0.1498965272	-0.0970015502	0.1711403062	0.1826629947	-0.0595766358	-0.0553003284	-0.0305387384	0.1320059017	0.2561947885	-0.0257805861	-0.221334862	-0.0045425686	0.1273488695	0.0091645431	-0.0057020839	0.0603109699	0.0066070032	0.1409691115	-0.169507817	-0.1060036825	0.0402400897	-0.0158810096	0.0062479661	0.1129331695	0.169538037	0.054076247	0.0693498237	0.0884512658	0.1610436801	0.0513866493	0.102036776	-0.1654717954	-0.2100905293	0.018478798	0.0720956339	0.123017803	0.1453152371	0.0354324357	0.015289636	0.0755117173	0.1693651203	0.0353704604	-0.0547872011	-0.0138279918	-0.1709245683	-0.1021864589	-0.0882859571	-0.0749039984	0.0384198122	-0.0522886232	0.0550260997	-0.1594384431	-0.1527860348	-0.1005515122	0.1842523324	-0.0013712418	0.1000222328	0.120060136	0.2259244599	-0.0782747827	0.0682907887	-0.046184817	-0.041737177	-0.1925885977	0.162526663	-0.0142597029	-0.0570456792	0.0452113542	-0.1765912947	-0.0529862535	-0.0434720455	-0.1685227682	0.0233766963	0.2292583379	-0.2424066902	0.0649833607	0.0143084	-0.0082499999999999	6.806249999999998e-05	0.00020473031056	0.0363785	0.02910519	0.0008471120849361	0.00132339526225	0.0373252	-0.0268015999999999	0.0007183257625599	0.00139317055504	-0.0011535	0.00029057	8.443092489999998e-08	1.33056225e-06	-0.000673162	-8.589800000000005e-05	7.3784664040000094e-09	4.531470782440001e-07	0.000234513	-3.9394e-05	5.4996347169e-08	1.5518872359999994e-09	0.0	0.0	-1.654337316	1.643018722	-1.549373096	-0.9681337411	0.5203942773	0.2584568896	-1.473962274	0.9060604649	-0.5212581331
57705.61465665922	-56.47704959058319	3329937962.9028435	3189.657130457193	96316.84443414547	38.36067156602803	9276934521.75138	1471.5411229966714	56407.60065461514	4.198183560249163	17.624745205546336	3181817411.6105385	64115.80493241992	38674.03941565529	1.817153	39.585735	0.0413784	0.0204078	-0.1948871364	-0.0627710213	0.152817716	0.0332666988	-0.0723167403	0.2172499036	0.0835261708	-0.1299334474	-0.0273953585	-0.0958358094	0.0480452994	-0.0877516978	-0.061815132	-0.0908979779	0.1206251488	0.0198343977	-0.0934364881	0.0347611896	0.116166924	-0.055056601	-0.0050474146	-0.0326095184	0.1245851127	0.0601693014	0.003344036	-0.1229756372	0.1076579103	0.1079723062	-0.0753712956	0.0775133051	-0.1680920906	0.229488735	-0.0908649314	-0.057270261	0.3840567067	-0.1670719681	0.1121508851	-0.0586226331	-0.0711399538	0.0585431045	0.0412956491	-0.0837207568	0.020281146	0.0334565602	0.2413187337	0.0231159409	0.0798520262	-0.0240213415	-0.1573388161	-0.1725730836	0.1740363337	0.0558072733	0.0735603479	-0.1316996875	0.0047530489	-0.1483438316	-0.0875460449	0.0999874859	-0.0673905954	0.176605143	-0.0319604114	-0.1635680853	0.1764779438	-0.1933484019	0.1799297713	-0.019352443	-0.1834521681	0.2265090715	0.0540784121	0.0338734902	-0.0185020265	0.0169805004	0.1158639068	-0.1461700537	0.2317911907	-0.0188427655	0.0512042219	-0.0686939718	0.1794411175	0.0163374	0.0020289999999999	4.116840999999991e-06	0.0002669106387599	0.0208393	-0.0155392	0.00024146673664	0.00043427642449	0.0485881	0.0112629	0.00012685291641	0.00236080346161	-0.00109699	5.651000000000007e-05	3.1933801000000075e-09	1.2033870601e-06	-0.000587264	8.589800000000005e-05	7.3784664040000094e-09	3.44879005696e-07	0.000125975	-0.0001085379999999	1.5869700625000002e-08	1.1780497443999997e-08	0.0	0.0	-1.457479563	1.338502673	-1.148217046	-0.06262527731	1.70629178	-1.807403116	0.5569265032	-1.06269382	-0.9180249578
57630.27980703768	-75.33484962154034	3321249150.637455	5675.3395675000975	96088.78696040784	-228.0574737376301	9233054979.522644	52010.21132758982	56341.62801511578	-65.97263949936314	4352.38916251293	3174379047.393679	64074.42593977998	42154.77119950075	1.851951	40.343807	0.0572642	0.0280556	-0.2283487849	0.0315952657	0.0765522763	0.0952467939	-0.0543122298	0.1601136664	-0.0830713558	-0.0986061124	0.0198629812	0.0683255804	0.0230193324	-0.1416315882	-0.0008833565	-0.0884521207	-0.0483213274	-0.0491106121	-0.2130456101	-0.0302201964	0.1538176611	-0.052324612	0.0620267149	0.05315402	0.1156719293	0.1064994327	0.0873113293	-0.0745024305	-0.0174690484	-0.0532053301	0.1044917295	0.0694412618	-0.2163628136	0.0090066973	-0.1016787825	-0.1557479962	-0.1575673983	-0.1306589524	0.075018103	-0.0322885719	0.0411525919	-0.1378084914	0.0860659691	-0.0838999746	-0.0362153715	0.1056755815	0.1620229697	0.0077202424	0.1328567917	-0.1167023529	0.0066121001	-0.1435150973	0.1685823736	0.1024846917	-0.238719153	-0.1062575752	0.1119201673	-0.148097079	-0.0721451271	0.0101558837	-0.1912135999	0.1294750169	0.1850274823	0.1014641839	0.1395799661	0.072810728	0.1010905815	0.0320055654	0.0202841083	-0.1451828874	0.0680719277	0.183030709	0.1366850767	0.0448088775	0.0539213189	0.1064670748	-0.1082350053	0.0130515443	0.0894468582	-0.1237594088	-0.015821283	0.0225689	0.0062315	3.883159225000001e-05	0.0005093552472099	0.0385148	0.0176755	0.00031242330025	0.00148338981904	0.0317117	-0.0168764	0.00028481287696	0.00100563191689	-0.000955883	0.0001411069999999	1.991118544899997e-08	9.13712309689e-07	-0.000687314	-0.0001000499999999	1.0010002499999992e-08	4.72400534596e-07	0.000214434	8.845899999999999e-05	4.5981940356e-08	7.824994680999998e-09	0.0	0.0	-1.461257585	0.873372129	-0.06424230211	0.8651060654	-0.03907067869	-1.693738198	0.2454528064	0.6906054445	-0.2770259448
