global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_09	aroma_motion_11	aroma_motion_15
57917.40539565657	n/a	3354425847.7648287	n/a	97170.29453125	n/a	9442066139.289871	n/a	56366.36887841545	n/a	n/a	3177167540.537602	64386.84222000792	54697.10900369736	n/a	n/a	n/a	n/a	0.1189093022	-0.1335366003	0.1080515995	-0.2571585055	-0.2945450839	-0.1304832809	0.2007456166	-0.2118305707	-0.1400272845	0.206899792	-0.1209067356	0.0166253648	-0.1424520611	0.0890818628	-0.1871872275	0.290798458	-0.0456921492	0.0570829568	-0.1500607325	0.1592953706	-0.1190303088	0.0466345271	-0.1301636538	0.1256659128	-0.1567140434	0.0549392009	-0.0671582936	-0.0302826602	-0.2512573658	0.0105445469	0.0403597359	0.2071524766	-0.22464647	-0.0240345633	0.1098480485	0.0410854074	-0.159661111	0.2513350893	-0.0511265664	0.3324804526	-0.1328519189	0.067340697	-0.009127469	0.0555369103	-0.1225788499	0.110423992	-0.0802996729	0.0304425593	-0.0147419406	-0.1386892706	0.1762670464	-0.1852111392	0.1052972109	0.0703442329	0.1392450155	-0.0776281849	-0.095552282	-0.1473615514	-0.1551210763	0.0170683029	-0.3672590823	0.065475599	-0.0187055894	0.1609570389	-0.0057199512	0.011998499	-0.0598448667	0.0316359366	-0.0700247468	0.0314458337	-0.1305362598	0.065706649	0.1499837909	-0.116778698	0.020358573	0.0918700968	0.1379362393	-0.174806071	-0.0061639878	-0.1745078576	0.1949885516	0.00696885	n/a	n/a	4.8564870322500006e-05	0.00790524	n/a	n/a	6.249281945759999e-05	-1.63173e-05	n/a	n/a	2.6625427929e-10	-0.000409803	n/a	n/a	1.67938498809e-07	-0.00065299	n/a	n/a	4.263959401e-07	0.000436522	n/a	1.90551456484e-07	n/a	0.0	0.0	0.0	1.222001576	1.132960051	-1.242337145	1.267989021	0.6873840028	1.092395417	0.6367613358
57845.23612900521	-72.1692666513627	3346071342.820369	5208.403048995493	96929.65235445206	-240.64217679793364	9395357505.554934	57908.657254047954	56265.982687446216	-100.38619096923505	10077.387337311726	3165860807.783997	64267.09200093283	55308.91526268944	1.402946	29.536097	0.03250916087	0.0171377	0.1682737843	-0.1322334834	-0.1532153082	-0.1981272069	-0.21812496	-0.3331357104	-0.1449880307	-0.1245864727	-0.0065936752	0.0852921961	-0.1228749612	0.1903874444	0.1402770218	-0.0509621194	-0.1365265339	0.1073349645	0.0063805799	-0.1482782469	-0.0749031872	0.0284797471	0.1737418556	0.0249646248	-0.1906000041	-0.1227207285	-0.0161284874	-0.0751467537	-0.0205427052	0.1951143711	-0.0416650322	0.0181640526	0.1037825868	-0.2924570516	-0.0567243848	-0.0564533703	0.0123077356	0.142131068	-0.0479504468	0.3363828245	-0.0078325713	0.0008401754	-0.1511110901	0.2050581684	-0.07108037	-0.0244401442	-0.0142713971	0.0120781064	-0.0286268081	0.0012878439	0.1012242698	-0.0860575695	0.0412005604	0.2022400296	-0.1528382266	-0.1104840595	0.1210787154	-0.162701091	-0.1273682422	-0.1431253891	0.1352260451	0.1487998998	-0.3945673193	-0.0317807659	0.010211034	0.0619239351	0.0933401455	0.0732112661	-0.061374266	-0.1403167247	-0.0307315065	-0.0388769689	-0.2077698105	-0.0200298181	0.083892274	-0.1243307641	0.1191900654	-0.0303904246	-0.0362245732	-0.1529774177	-0.2227889493	0.1548038965	-0.0395552508	-7.84207e-06	-0.00697669207	4.867423223960089e-05	6.14980618849e-11	4.3020000000000003e-07	-0.0079048097999999	6.248601797417602e-05	1.8507204000000002e-13	-1.00083e-05	6.309e-06	3.9803481e-11	1.0016606889e-10	-0.000320446	8.935699999999998e-05	7.984673448999996e-09	1.02685638916e-07	-0.000407194	0.000245796	6.041567361600002e-08	1.65806953636e-07	0.000419248	-1.727400000000001e-05	1.75768885504e-07	2.983910760000004e-10	0.0	0.0	0.0	-0.5145111281	1.055232161	-1.31665282	0.01230407631	2.801310007	0.6129705166	1.422395399
57380.86575991969	-464.3703690855182	3292563755.3579235	215639.8396846204	96116.4097281678	-813.2426262842637	9238364219.03303	661363.5692057266	56267.6572047117	1.67451726548461	2.8040080724060563	3166049247.3069444	64212.94817902674	37953.00015488895	3.179322	66.933968	0.04348315553	0.0249283	-0.1058876315	0.0620493914	0.0444476	-0.0718340468	-0.1477610245	0.0194562375	-0.0562374955	-0.1291791626	-0.109939546	0.0882055907	-0.3472159968	0.0304327785	-0.0487098964	-0.0892892264	-0.1167691229	0.2201813032	-0.0733164903	0.1772410154	-0.0010030324	0.0192199277	0.2690258057	-0.0992904805	-0.1476854013	-0.1197408315	0.0032834667	-0.1576772559	0.1846727246	-0.0714851292	0.0229014792	0.047101807	0.0571071986	0.103355385	0.0600877562	0.0740413432	-0.0922855333	-0.0201105487	-0.1493090533	0.0282466161	-0.0046744803	0.1666810404	-0.0356950669	0.2423796442	-0.2591463651	0.1633938758	0.0556973167	0.0544241183	0.1949792582	-0.1561167073	-0.0218751166	0.1851337668	0.1207362916	-0.0221499149	-0.1515858287	-0.0886888086	-0.1388380342	0.0809220626	-0.0738580066	-0.1740456054	0.0062623428	-0.1235949141	-0.2787240642	-0.1187446892	0.1259875155	-0.0883465052	0.0061793724	-0.169362999	0.0809947471	-0.1174660975	0.1551547622	-0.0894971972	-0.0634126946	-0.1276489984	-0.0883864037	-0.0188310353	-0.0005608979	-0.0523194402	0.0444058368	0.0197722179	-0.2220085189	0.1640980467	-0.0104171977	-1.81695e-05	-1.032743e-05	1.0665581040489998e-10	3.3013073025e-10	0.0147028	0.0147023698	0.0002161596777359	0.00021617232784	0.0191416	0.0191516083	0.0003667841004766	0.00036640085056	-0.000147335	0.000173111	2.9967418321e-08	2.1707602225000006e-08	-0.000407194	0.0	0.0	1.65806953636e-07	0.000438514	1.9265999999999988e-05	1.92294528196e-07	3.7117875599999947e-10	1.0	0.0	0.0	0.1890932077	-0.7005670069	-1.911460791	1.152343333	1.02201544	0.6468482912	0.2605671351
57534.30085989172	153.43509997203364	3310195775.4365373	23542.32990342796	96220.50043878423	104.09071061643772	9258384704.690077	10834.87603663498	56260.673444895656	-6.983759816044767	48.77290116820164	3165263376.4731874	64119.51632727696	47019.76687524153	1.967089	41.412937	0.0686899302799999	0.0479107	0.0775131874	-0.2139310985	-0.0785200522	-0.1377547898	-0.0315140639	-0.1924644764	-0.1158030542	0.0272394208	-0.2185160989	0.1577022673	-0.0957308993	-0.0339433062	0.050206387	0.0757718246	-0.1019362051	0.1478638915	0.1418875283	-0.1652284539	-0.1190553948	0.1092985119	0.1261681813	0.2099533928	-0.1228249107	-0.0869066889	-0.021560537	0.1435963249	0.05616478	-0.0198452817	-0.02942491	0.0756252768	-0.093744669	0.0248672464	0.1884773556	-0.0947754796	-0.272830462	0.2004320097	0.0274601494	0.1928940946	-0.1349108783	-0.0173712596	-0.0514299834	0.1832377765	0.0060285456	0.0385586335	-0.2516216495	-0.0059263401	-0.2019946774	-0.3615211821	0.144594869	0.0818187481	0.064956854	-0.0647388301	0.0003451542	-0.0641806452	-0.0004553418	0.3137733436	0.0493380815	-0.2031875953	-0.0136111298	0.1553973463	-0.3224067834	0.0064269126	-0.0005578394	-0.22709913	-0.239250358	-0.026027801	0.1339712439	0.0637998337	-0.0406870194	-0.0920231213	-0.0516238108	0.1335144973	-0.1216296626	-0.1894671098	-0.0352000562	0.0196597876	0.1483907926	0.1059564216	0.0883818346	-0.0132122478	-0.0095539459	-7.53922e-06	1.063028e-05	1.130028528784e-10	5.68398382084e-11	0.0605824	0.0458796	0.00210493769616	0.00367022718976	0.0097442	-0.0093974	8.831112676000004e-05	9.494943364e-05	-0.000409803	-0.0002624679999999	6.8889451024e-08	1.67938498809e-07	-0.000407194	0.0	0.0	1.65806953636e-07	0.000432936	-5.578000000000007e-06	1.87433580096e-07	3.1114084000000066e-11	0.0	0.0	0.0	-1.569059096	0.07972040614	-2.275083025	-0.4832156383	0.05225360486	0.09396287378	0.6199313816
57386.30669509228	-147.99416479944193	3293188196.1031933	21902.272814684376	95685.03178510274	-535.4686536814988	9155625307.716122	286726.67907547695	56268.08148329927	7.408038403613318	54.87903298940976	3166096993.811206	64142.52414242707	38669.07531934116	2.102142	44.256187	0.1284465592199999	0.0812349	-0.1353668895	0.1209195065	-0.0415118344	-0.1006927349	0.0789558603	-0.0228922914	0.0709308375	-0.1816377303	-0.2256220423	0.2178818025	-0.200902592	0.0013352382	-0.0403841374	0.0216642241	-0.0085105693	0.1773119263	-0.0278463588	0.0731419791	-0.1385502788	0.0723510053	0.0703014396	-0.0319027299	-0.0252582754	-0.1029304933	-0.142502489	0.0679799121	0.2512871251	-0.1080767085	0.2820351459	-0.002807354	-0.0716147942	0.0075825657	0.0631701717	-0.1263854555	-0.2060541411	-0.0716489724	0.028694058	-0.0504703494	-0.0561468912	0.1601196868	-0.0179665777	0.3514656362	-0.1510312556	0.1175924589	-0.1558302881	-0.0123045709	-0.0201833871	-0.1007262051	-0.1101239114	0.1763230301	-0.1290144948	-0.00186385	0.0749991958	-0.1436693253	-0.0642068014	-0.0691319673	0.0268679634	-0.1559862371	0.1526870436	-0.1422462642	-0.2580696669	-0.1731118867	0.1141653657	0.0584806387	0.0716611501	-0.0439112291	-0.1174671451	0.1053134609	-0.0099514635	-0.0548852224	0.0829571182	-0.1729319541	-0.158212315	-0.008400877	-0.2317515999	-0.1209097346	-0.2172437944	0.1661508945	0.1779448163	-0.0158741519	-0.1139797009	0.00293552	0.00294305922	8.661597572427009e-06	8.6172776704e-06	-0.017032	-0.0776144	0.00602399508736	0.0002900890239999	0.0268724	0.0171282	0.00029337523524	0.00072212588176	-0.000147297	0.0002625059999999	6.890940003599998e-08	2.1696406209e-08	-0.000369921	3.7273e-05	1.3892765289999995e-09	1.36841546241e-07	0.000748375	0.000315439	5.60065140625e-07	9.950176272100005e-08	0.0	0.0	0.0	2.131811403	-0.4326381782	-2.283462379	0.2679644291	1.15795929	-0.0946367677	0.6533240341
57415.31341837764	29.00672328536166	3296518214.930536	841.3899957535423	96502.73621575342	817.7044306506868	9312778097.127289	668640.535905764	56312.478545879945	44.39706258067599	1971.0991657924603	3171095239.9801893	64244.966601650834	40783.58077242438	1.636754	34.458424	0.041731628	0.0215384	-0.0531693743	-0.1851012683	0.1237035118	-0.010208205	-0.2318416549	-0.048538231	0.1306955433	-0.0128455141	-0.1127776572	-0.0679882582	-0.1146990239	-0.0813321789	-0.0868981007	0.0255171591	-0.163568209	0.1467290176	0.0995141295	-0.0554833417	-0.1805406259	-0.0118894257	-0.1071097403	-0.1122832613	-0.138108699	-0.0618601327	-0.1738627425	-0.0196533534	-0.1681428584	0.0499375778	-0.0284411959	0.0961736416	0.1174690253	-0.109246887	0.1128739982	0.1945008901	-0.0971299763	-0.317284787	-0.1311072884	0.2154020861	-0.049392397	0.0943252018	0.0484237866	-0.0872757489	-0.0962972122	-0.0368234039	-0.1971436124	0.2672036709	0.1182472696	0.0492461841	-0.1496160714	0.0033696789	-0.1485815027	0.0756708684	0.083210698	-0.0875511633	0.1151027574	-0.0233060118	0.018511082	-0.1553475498	-0.2045244338	0.0209792488	-0.1948968842	-0.1352752246	0.0670619437	0.1116605453	0.0629082046	0.0053996947	0.1118376346	-0.1744940946	0.0487418295	0.1923393346	0.1444095119	-0.0203385162	0.0507709915	0.1610434285	-0.1055766002	0.1722926274	-0.0069313725	0.1040701954	-0.0065185386	-0.195402114	-0.0183631392	-1.7353e-05	-0.002952873	8.719458954129e-06	3.01126609e-10	-0.0170111	2.089999999999731e-05	4.3680999999988747e-10	0.00028937752321	0.0169106	-0.0099618	9.923745924e-05	0.00028596839236	-7.313789999999998e-05	7.415910000000003e-05	5.499572112810004e-09	5.349152416409997e-09	-0.00065353	-0.000283609	8.043406488100004e-08	4.2710146090000004e-07	0.000530222	-0.000218153	2.81135369284e-07	4.7590731409000006e-08	0.0	0.0	0.0	-0.4502873771	0.8765631432	-1.85289713	0.854202565	-0.4716823638	1.995967134	0.9496658671
57250.50827397146	-164.80514440617844	3277620697.628075	27160.73562274133	95957.5390625	-545.1971532534226	9207849302.931211	297239.935915636	56226.548397832405	-85.93014804754057	7383.99034347224	3161424744.73379	64213.88532832994	38018.08752088904	1.524819	32.101879	0.0383634923	0.0233884	-0.0995369065	-0.0993851728	-0.1555318751	0.0940231697	-0.0504482755	-0.1966346721	-0.0169349211	0.0021197221	0.1263741345	0.0372739214	-0.1604044583	0.0092788586	0.0560242942	0.1560938886	-0.1672951149	-0.0570036934	0.1464238637	-0.1828745885	-0.0071213931	-0.1578371524	-0.0197338533	0.0379922997	-0.0308781931	-0.1507488062	-0.1509280923	0.0313726053	0.1915038451	0.0771757459	0.0995017507	0.068308805	0.1890146681	0.0884461525	-0.1280714719	0.071549888	0.2397995418	0.1035419885	-0.0861790601	0.1458230021	0.0554190995	-0.0573681203	0.1248381161	0.131932425	0.0458085872	-0.1247508532	0.0248284463	-0.0235779481	-0.0925403454	-0.1449583489	-0.106051512	-0.2839782582	-0.1250284952	-0.1931671388	-0.163675867	-0.1684258353	-0.0218186189	-0.0531631707	0.035582383	-0.1511729672	0.0958490629	0.1172336876	-0.060265749	-0.1250349825	0.0480459013	0.0387719184	-0.0317172711	-0.0052331213	0.1853249876	-0.0524223294	-0.1617611054	0.153031754	0.1156098446	0.1408389042	-0.2664522367	0.1308436042	-0.1736705574	-0.0091775822	-0.1149865638	-0.1379575178	0.2011159033	0.0780658539	-0.0108356139	-2.74003e-05	-1.0047299999999998e-05	1.0094823728999995e-10	7.5077644009e-10	-0.0170045	6.600000000002437e-06	4.3560000000032166e-11	0.00028915302025	0.0176475	0.0007368999999999	5.430216099999981e-07	0.00031143425625	0.000183752	0.0002568899	6.599242072201e-08	3.3764797504e-08	-0.000298695	0.000354835	1.25907877225e-07	8.921870302500001e-08	0.000389748	-0.000140474	1.51903503504e-07	1.973294467600001e-08	0.0	0.0	0.0	-0.2111692194	0.5956273234	-1.718961378	-1.371112309	0.976261351	0.9533131067	-0.6364956305
57099.77542767598	-150.7328462954829	3260384353.89103	22720.390952337668	95370.13937821062	-587.399684289383	9095463485.01932	345038.3891032668	56157.72344624032	-68.82495159208338	4736.873961652621	3153689902.66441	64071.87788154399	37560.83942596925	1.046008	22.021509	0.055738057	0.0354307	-0.1685270654	0.0749590018	-0.1056769558	-0.026246122	0.1150429875	0.0431390618	-0.1428541782	-0.098959794	-0.0028073067	0.124620187	-0.1587968948	-0.0579836295	0.1470292647	0.2097144067	-0.1415742472	-0.1149044654	-0.0679814711	-0.1380211	-0.133379481	-0.0851035391	0.2173533676	-0.1575510274	-0.0406590268	0.0452250004	-0.0408181003	-0.1737858274	0.0664656306	-0.058003102	-0.0816482323	-0.2752317004	0.003852854	-0.0543454091	0.1497967076	0.143691461	0.2225889242	-0.0208652275	0.0322351641	-0.0156497922	0.2456690213	-0.0035677135	0.1001722799	0.1485005778	-0.1460907247	0.0439133621	-0.0206221509	0.1373904274	0.1030611159	-0.0289792294	-0.0409059031	-0.2160648454	0.0204453274	0.1256819743	-0.1010290721	0.0751872935	-0.1175254182	-0.2359485593	0.1219054376	-0.1706210135	0.1739435682	-0.1084231998	0.0938022985	-0.1988809283	0.0922771866	-0.0753950089	0.023450606	0.1807405271	0.0827833201	0.0090515994	-0.1204884092	0.0870227509	-0.1409316076	0.1105574318	0.0429086375	0.225364507	-0.1063049532	0.0125894599	0.0231723244	-0.0877941177	0.0687752823	-0.2440816204	0.2482231457	-2.82573e-05	-8.570000000000021e-07	7.344490000000036e-13	7.9847500329e-10	0.0140949	0.0310994	0.00096717268036	0.00019866620601	0.0327838	0.0151363	0.00022910757769	0.00107477754244	0.000217605	3.3853e-05	1.1460256090000002e-09	4.7351936025e-08	-0.000282992	1.570300000000005e-05	2.4658420900000153e-10	8.008447206399999e-08	0.000530222	0.000140474	2.81135369284e-07	1.973294467600001e-08	0.0	0.0	0.0	0.7321179074	-0.8872961821	-1.520208657	0.02435645055	1.431501506	0.378704327	0.5706432762
57124.261349345135	24.485921669154777	3263181234.7082863	599.5603599879835	95249.3291416952	-120.81023651541908	9072434701.942986	14595.1132469115	56208.75637034746	51.03292410713766	2604.359342924872	3159424292.701076	64087.729905161694	36944.0020335478	0.96642	20.345955	0.0565024478	0.028873	-0.1818809748	0.057819032	0.0841904426	-0.049605967	0.1024014122	0.1485981399	-0.0215500326	-0.0408611835	-0.0166659655	-0.1261663024	-0.0742445295	-0.1530585548	0.2170680413	-0.0696077305	-0.1101391165	-0.1040240979	-0.009746977	0.2488163244	-0.2380862916	-0.1282357687	0.0427011437	-0.0231136879	0.0864848733	-0.0040535478	-0.2054073092	-0.2574699876	-0.2333181409	-0.0397629765	0.2288863539	0.0104558517	-0.3027526076	0.0074626543	0.0630363712	-0.1513488788	0.154859113	0.0496898916	-0.0735358506	-0.155786339	0.1475245739	0.0138720026	0.295918575	-0.0480138097	-0.1360290175	-0.0004861317	-0.2365217342	0.1199681892	0.005768083	0.0976582577	0.0700372508	0.1679398838	-0.1030365807	0.1219857115	0.0068864271	0.0448765748	0.0789382054	0.2200901798	-0.0667031351	-0.150783221	-0.0010164027	-0.194238379	0.1335086389	-0.089641951	0.0161952751	-0.2056817713	-0.005755724	0.0128743994	0.1367811511	-0.0968868129	-0.2121469026	0.0848707125	-0.1988111566	0.0394173952	0.097836343	0.0083242779	0.1482071499	0.0713675045	0.026743936	0.1436221853	-0.140650234	-0.0254115492	-0.1257810316	-6.60851e-05	-3.782779999999999e-05	1.430942452839999e-09	4.3672404420099995e-09	0.0140728	-2.210000000000059e-05	4.88410000000026e-10	0.0001980436998399	0.0123363	-0.0204475	0.00041810025625	0.00015218429769	-4.7819e-05	-0.000265424	7.0449899776e-08	2.286656761e-09	2.64524e-05	0.0003094444	9.575583669136e-08	6.9972946576e-10	0.00038519	-0.000145032	1.483713361e-07	2.1034281024000005e-08	0.0	0.0	0.0	-0.03138952485	-1.539161148	-1.073119373	1.077931008	-0.8380536974	1.2894583	0.6458852782
57363.4315797524	239.1702304072678	3290563282.604935	57202.39911306557	95695.84846960616	446.51932791096624	9157695414.317823	199379.510198061	56182.35495777754	-26.40141256991774	697.0345856870103	3156457008.601711	64097.70427779427	45190.419643136906	1.925856	40.544868	0.0249724848	0.0159334	-0.0311092175	-0.2473695019	0.0754656646	-0.1097360741	-0.0005741063	0.0485354419	0.1238897171	0.2056548024	0.0273626823	0.0271665783	0.1052598684	-0.1672433891	0.0839227432	0.0401180171	0.0204601397	0.084242962	0.2206028682	-0.0972640968	-0.0029660405	-0.0784649831	-0.0679249277	-0.0717063698	-0.1797409622	0.280598509	-0.087099578	0.24222951	-0.0290043951	-0.0089114642	-0.2166796598	-0.1133005134	-0.3458930569	0.1138194382	0.1146725012	-0.041772869	0.1535643088	0.1419569059	-0.0253408744	-0.0539335728	-0.1518151795	-0.019199387	0.2578218007	-0.0982117242	0.1586368732	-0.0813223238	-0.2597102791	-0.0030460346	-0.0059128549	-0.0740569964	-0.1261154319	-0.144077512	0.2873231864	0.1521677347	0.2438862054	0.0069656267	-0.1705827994	0.1183055785	-0.0467499454	-0.1636123913	-0.2204772478	0.0561493012	0.1504024626	-0.007121786	0.0393589895	-0.031248323	-0.0510914003	0.2034402892	-0.1388656169	0.0206590427	-0.2143983343	0.1226352172	-0.0151227106	-0.0638932316	0.0078715423	-0.0637501158	0.2061115678	0.0966258635	-0.093867654	-0.1557890425	0.0202795804	-0.1751409521	0.0028789256	-7.15599e-05	-5.474800000000011e-06	2.9973435040000115e-11	5.120819288010001e-09	0.0140875	1.4699999999999436e-05	2.1608999999998338e-10	0.0001984576562499	0.00368846	-0.00864784	7.47851366656e-05	1.3604737171600002e-05	-0.000105486	-5.7667e-05	3.325482889e-09	1.1127296196e-08	-0.000240111	-0.0002665634	7.105604621956001e-08	5.7653292321e-08	0.000383331	-1.858999999999997e-06	1.46942655561e-07	3.4558809999999885e-12	0.0	0.0	0.0	-0.6859040453	0.5975979602	-0.5248337105	0.3798809318	-1.311724616	0.4534077876	-1.016691722
