global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_13	aroma_motion_14
58635.46413491214	60.53321929706726	3438117654.3165674	3664.270638466836	95791.60042134832	-683.5900275412423	9176030711.28326	467295.3257538364	56931.32810124348	37.76360569613462	1426.089915173131	3241176119.371436	64652.36873487329	61515.10245620581	1.464536	31.738243	0.06579275	0.0363969	-0.180599218	-0.2019787277	-0.1338782503	-0.0639334968	-0.1843761829	-0.1402787645	-0.0077465824	-0.2620039044	0.1639657446	-0.1194408671	-0.2413248944	0.2181197804	0.2386761047	-0.096685988	0.0258058192	0.1861296184	0.0341617782	-0.158302317	0.0839643757	-0.1536988266	-0.0343675334	0.1006151101	-0.1554679706	0.0651986753	0.0462855695	-0.0092646112	0.1917556586	-0.0172176186	0.0342351838	-0.0333267482	-0.2702991865	-0.0390829099	-0.1161904041	0.1175351338	0.0931293056	0.2712319119	-0.1003135101	-0.3092603403	-0.0464990888	0.1192807935	0.1547054183	0.2902946583	-0.0796944463	0.0317902075	-0.0592469949	-0.1075921002	-0.1560251543	-0.1486863096	0.2112969066	-0.1090709285	0.0929434936	0.0722977863	-0.0634580363	-0.041871794	0.0511190418	0.2158099169	0.0282574183	-0.1395195394	-0.0121967627	0.1760766504	-0.1376169456	-0.253873026	0.1480613953	0.2408896432	0.0147942228	-0.060770088	0.1017360751	0.1148140408	-0.1701852384	0.1122323008	0.0833145	8.800000000100394e-06	7.744000000176694e-11	0.0069413059102499	0.0205506	0.02771355	0.0007680408536025	0.00042232716036	-0.0404357	-0.0149291999999999	0.0002228810126399	0.0016350458344899	-0.00119998	0.0002600499999999	6.762600249999998e-08	1.4399520004e-06	-0.00162613	0.00014789	2.187145210000004e-08	2.6442987769e-06	0.000718305	5.488400000000005e-05	5.15962073025e-07	3.012253456000006e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.3471006727	-0.09335124774	-0.4330049838	1.969062649	1.282284922	-1.013478606	1.877541265	1.687186648	0.07230765755	-2.044229532
58555.91583891581	-79.54829599632649	3428795279.7341914	6327.931395919172	95875.10482685216	83.50440550383064	9192035725.559889	6972.985738548181	56810.99569328302	-120.33240796046448	14479.888405563655	3227489231.6622214	64634.98567055809	62057.00564011744	1.031042	22.343899	0.04057076	0.0237715	-0.1721506796	-0.210821526	-0.1356713652	-0.0283164184	-0.1191137805	-0.2045852042	0.1557229623	-0.220794579	0.1187012151	-0.118335656	-0.1176670062	0.1345556129	-0.0134359893	-0.0193525519	-0.1687635503	-0.0419004622	-0.0267865095	0.1354869882	0.1422993161	-0.0291032557	0.1005531833	-0.3309285741	-0.1800201197	0.0589323181	0.0621921549	-0.0955666022	0.0832234817	-0.0709179885	-0.0193761632	-0.0546118241	-0.2141657431	0.0012737174	0.1460056738	0.0064716126	0.1438986373	0.2595173059	-0.0032799123	-0.0832156918	0.0645947515	-0.1059927246	0.0930385978	-0.0351048129	-0.0073493177	0.0663819009	0.0498619444	-0.0388129855	-0.1409630146	-0.176512537	0.2083112489	-0.0763876014	-0.1511614155	0.0787118501	-0.2028950676	-0.1557075797	-0.0061119193	0.1119686354	-0.0712222731	-0.0964934756	-0.0803877031	-0.0911654568	0.1720157488	-0.0739486755	0.0817718607	0.0458937995	0.0656922637	0.0056061474	-0.0174389477	0.2049393757	-0.0792781346	-0.1144982846	0.0833156	1.1000000000038757e-06	1.2100000000085264e-12	0.00694148920336	0.00335104	-0.01719956	0.0002958248641935	1.12294690816e-05	-0.0551436	-0.0147079	0.00021632232241	0.00304081662096	-0.00110165	9.833e-05	9.668788899999998e-09	1.2136327225e-06	-0.0016061	2.0029999999999878e-05	4.01200899999995e-10	2.5795572100000003e-06	0.000663421	-5.488400000000005e-05	4.40127423241e-07	3.012253456000006e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.5524183815	-0.0818319998	0.4032606915	1.732526705	1.126363275	-1.635948889	0.9372440397	1.934818935	-0.07561783195	-0.2672353269
58547.720239954426	-8.195598961385258	3427835545.295969	67.16784233585912	96206.05529099368	330.950464141526	9255605074.653734	109528.20971549152	56869.50016290182	58.50446961880516	3422.772965377696	3234140048.7782903	64738.340680168	61535.28776154574	1.135559	24.60891	0.12601536	0.0625167	-0.1753570551	-0.1679587859	0.1789578167	0.0005943096	-0.0732533526	-0.1723235511	0.2271406974	-0.0667523594	-0.0293671291	-0.0742929244	-0.2830106324	-0.0665171604	-0.1018956011	-0.0641354709	0.0270374646	-0.1948502611	0.0981319155	-0.011789644	0.0533394398	-0.060256763	-0.1083501221	-0.060306882	0.184116236	0.0741640065	0.1532194764	0.2388705229	0.0361649222	-0.003481754	-0.2016538864	-0.0457796435	-0.1719683851	-0.0719973709	0.1807374495	-0.2322962173	-0.0620381698	0.0715737024	-0.0841122615	-0.0489841582	-0.3141639019	0.0460548307	-0.1607247574	0.0076329393	-0.023685837	0.1876841012	-0.1593558993	0.1898037326	-0.1348435006	-0.1809387765	0.180956317	0.1981606855	-0.1636228911	-0.0568387235	-0.058705855	-0.1446975326	-0.1887665357	0.1346412089	0.0118504641	0.0469378791	0.1626261301	-0.0642153696	0.1649396062	0.0075952975	-0.1085488487	0.0692081428	0.2183938254	-0.0273986632	-0.3152003157	-0.0663927454	0.1209142089	-0.0380055152	0.0548872	-0.0284284	0.00080817392656	0.0030126047238399	0.0496184	0.04626736	0.0021406686013696	0.00246198561856	-0.0388689	0.0162747	0.00026486586009	0.0015107913872099	-0.000629442	0.000472208	2.22980395264e-07	3.961972313640001e-07	-0.00137741	0.00022869	5.229911610000006e-08	1.8972583081e-06	0.000663421	0.0	4.40127423241e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01507942482	0.2279414744	1.242599698	1.34555487	-0.1469145428	0.2628552288	1.831350442	1.468064699	-1.084078782	0.8914091818
58539.90817859653	-7.812061357893981	3426920849.558513	61.02830265950035	96569.2777936271	363.22250263342	9325625413.58272	131930.58641928475	56847.27911191355	-22.2210509882716	493.7751070233662	3231613142.4278026	64696.34898917996	60005.36026884423	1.482477	32.127041	0.05839255	0.0326756	-0.1776954326	-0.1520551632	0.1919116926	0.1187090202	-0.0750935056	-0.2570537513	0.071232552	0.1052018243	-0.1483451624	-0.0927048121	-0.2953540531	-0.1048924392	-0.0125929399	0.0274463005	0.0066764632	-0.1144212717	-0.0717400669	-0.0272407592	-0.1237119383	-0.0779874306	-0.0209755815	0.0075580891	-0.0208838418	-0.0244891746	-0.0876954389	0.1460214992	-0.2212373273	-0.0422026301	0.0345377411	0.0116384224	-0.2256519843	-0.2609676966	-0.0267686952	-0.2119073828	-0.1104736285	-0.0754446942	0.2243560748	-0.0251733382	0.0153734719	-0.0546650258	-0.0713217182	-0.0699918761	-0.0034517576	0.043681758	-0.0997728038	-0.0550026837	-0.1377690106	-0.1480073487	0.1603284846	0.1691440916	0.0708478811	-0.0773246892	0.0988068308	0.0128815254	-0.021723546	0.2073466915	0.084740724	-0.0452133685	-0.0941278613	-0.1037382808	0.3161087548	0.0462836349	-0.2966700235	-0.0796439009	-0.0542083176	0.053343772	-0.1313300674	-0.2331010112	0.0482850377	0.0720673694	0.0549281	4.090000000000344e-05	1.672810000000281e-09	0.00301709616961	0.0259912	-0.0236272	0.00055824457984	0.00067554247744	-0.0298205	0.0090483999999999	8.187354255999996e-05	0.00088926222025	-0.00058157	4.787200000000002e-05	2.291728384000002e-09	3.382236649e-07	-0.00143306	-5.565000000000019e-05	3.0969225000000203e-09	2.0536609636000003e-06	0.00107342	0.000409999	1.1522304964e-06	1.680991800010001e-07	0.0	0.0	0.0	0.0	0.0	0.0	-0.3169911447	0.1146512779	-0.7453833744	1.243751797	0.7303475656	1.798611827	1.444625927	1.763036541	-0.5215946195	1.231638443
58633.605301916425	93.69712331989284	3437899670.700922	8779.150918423209	96483.2677180258	-86.01007560129801	9309020949.54824	7397.733104940999	56888.79133973175	41.51222781820252	1723.265058430347	3236334580.0955386	64687.16724088838	62675.154909245866	1.57695	34.174385	0.0839254	0.0428777	-0.1741963168	-0.2035463784	0.0063045792	0.0826249339	-0.1162763044	-0.3082686384	-0.2356681394	-0.0768298749	-0.1007466493	-0.0959187904	-0.218443987	0.02315148	0.1533863713	-0.0321535135	-0.1739152397	-0.1278403968	0.0829272785	-0.0471475895	-0.0351817604	0.1340248371	0.093580875	-0.0616642582	0.1097692021	-0.0589086172	-0.1260737419	-0.0799971735	0.1932317866	0.0327364091	-0.1010804552	0.0055025668	-0.2149725328	-0.2391941253	-0.0915906961	0.0448013293	0.0581836592	0.0933064763	0.0843196634	0.0685902615	-0.038523713	0.1063401585	-0.2907042141	-0.1063344226	-0.0272213037	-0.0832500149	-0.0163978279	-0.0413417864	-0.1216366177	-0.2007074968	0.1700496467	0.0246107042	0.1796167711	-0.0923801258	-0.0364145217	-0.0361398059	-0.0539148869	-0.1069664342	-0.2388901264	-0.0225370654	-0.0637197225	-0.0191761274	-0.1666726892	0.1526894278	-0.0678755142	0.1071389634	-0.2404273763	0.0167219718	0.1157046074	-0.0326465772	0.1820895724	0.3330586172	0.0549024	-2.5700000000003494e-05	6.604900000001798e-10	0.00301427352576	0.0140492	-0.011942	0.000142611364	0.0001973800206399	-0.043133	-0.0133124999999999	0.0001772226562499	0.0018604556889999	-0.00043149	0.00015008	2.2524006400000012e-08	1.861836201e-07	-0.000820235	0.000612825	3.755544806250002e-07	6.72785455225e-07	0.000663421	-0.000409999	4.40127423241e-07	1.680991800010001e-07	0.0	0.0	0.0	0.0	0.0	0.0	-0.1936535543	0.02259766846	-0.03140889923	1.845929482	1.216975991	0.6755959725	1.136026811	1.23804926	2.090990577	-0.4669816325
58461.54162923232	-172.06367268410395	3417751849.666464	29605.90745754246	96542.63772274402	59.37000471822103	9320480898.464998	3524.797460241587	56842.40657580365	-46.384763928101165	2151.546324665675	3231059185.328966	64780.302126637245	61934.65443913837	0.897653	19.453215	0.0891078699999999	0.0381838	-0.1773453083	-0.1893493277	-0.1058957267	0.1055855602	0.0233860906	-0.2948946744	-0.1165880314	-0.0938146525	0.0083022977	-0.0354486275	-0.1368408845	-0.0069305783	0.0366963813	-0.0314467271	-0.1474372837	-0.0748430976	-0.0134605755	-0.1158035709	0.0599031795	-0.037602076	0.0633694989	0.0605108283	0.1357315894	0.0417492622	0.0386340195	0.0119498666	-0.0907673966	-0.0318278941	-0.0166233166	-0.0145544979	-0.055460313	-0.2374003435	0.0216902425	0.0693641755	0.1389605874	0.0037334023	0.0547165133	0.1411945041	-0.0569233076	-0.0235289889	-0.2704601775	-0.0113053167	0.0543255962	0.13239987	0.0887851876	0.2740203544	-0.1077665132	-0.1863939512	0.1164714386	-0.096612135	0.1210924973	-0.0307801849	-0.1188984743	-0.0461527929	-0.1945124617	-0.2045289716	0.1454919527	0.1058343231	0.0642385755	0.1594017762	-0.1787994395	-0.0409297838	-0.1032645225	-0.0130408255	-0.1154855136	-0.1541580247	0.1416957733	0.1059149008	0.027715323	-0.1431681344	0.0457688	-0.0091335999999999	8.342264895999997e-05	0.00209478305344	-0.00650167	-0.02055087	0.0004223382577568	4.22717127889e-05	-0.027088	0.0160449999999999	0.0002574420249999	0.000733759744	-0.000317154	0.0001143359999999	1.3072720895999995e-08	1.00586659716e-07	-0.000378546	0.000441689	1.95089172721e-07	1.43297074116e-07	0.000974964	0.000311543	9.50554801296e-07	9.705904084900004e-08	0.0	0.0	0.0	0.0	0.0	0.0	-0.01452840034	-0.0788925333	0.168826598	1.22751365	1.661655844	-0.4499407194	1.504977876	0.6788656078	0.4669885539	-0.3764284553
58009.1425308338	-452.3990983985205	3365060617.162591	204664.9442317942	95380.97489740608	-1161.6628253379458	9097530372.379608	1349460.519772139	56763.33688776064	-79.06968804301141	6252.015567219141	3222076414.633408	64635.85523028189	48125.14950004586	3.617123	78.387344	0.1072721899999999	0.0495832	-0.0537638955	-0.049894229	-0.1721253269	-0.0301125396	0.064664639	-0.1095264168	-0.0299228755	-0.1832178716	-0.123724488	-0.0742582015	-0.0705685833	0.1254672464	0.0185359196	0.2706354125	0.0107268347	-0.0874572175	-0.2183494989	-0.0363087373	0.3134213169	0.0285530481	0.1502749277	0.2008293847	0.0765346036	0.0295456821	-0.0540143688	0.0321162927	-0.0866319968	-0.1362825052	0.0318669273	-0.0349666745	-0.0827952339	-0.0802336854	0.1219543744	0.1299734379	0.1475996715	0.0484100322	0.0710385298	0.0687305954	-0.0660228148	-0.1206730718	0.1307302974	0.2342509404	0.3629004673	0.1830925511	0.0454390223	0.1520542902	-0.1125318294	-0.1150135361	0.0373973405	-0.1747678324	-0.0908953222	-0.0334953248	0.3024755717	0.0295440012	-0.2225670081	-0.0912183442	0.1029749952	0.0155040676	-0.0383090074	-0.0171069699	0.1252126751	0.0278183022	0.1863175388	-0.1991575056	0.0570938914	-0.093100117	-0.1204589656	0.1242257656	-0.1529191677	0.217032944	0.0549285	0.0091597	8.390010409e-05	0.00301714011225	0.0233634	0.02986507	0.0008919224061049	0.00054584845956	0.00599387	0.03308187	0.0010944101226969	3.5926477576900005e-05	-0.000192681	0.000124473	1.5493527729e-08	3.7125967761e-08	-0.000645841	-0.0002672949999999	7.144661702499998e-08	4.1711059728100006e-07	0.000663421	-0.000311543	4.40127423241e-07	9.705904084900004e-08	1.0	0.0	0.0	0.0	0.0	0.0	-0.3176212681	-0.01448140423	1.523335081	0.4159197752	1.457204147	-1.069883114	1.154281674	0.9644478091	1.112467202	1.021983508
57941.51828594856	-67.62424488524266	3357219541.280911	4573.038496299268	95581.18186830672	200.2069709006464	9135762327.342327	40082.83119721228	56789.53921182668	26.20232406604191	686.561786461879	3225051763.8916	64603.43100886247	46005.120249028645	1.702684	36.899189	0.0464183	0.0250207	-0.0403177698	0.0034641468	0.0857506132	-0.0302653927	0.1115605029	-0.0986099484	0.0951375391	-0.0712694041	-0.1509152824	-0.143857674	-0.0257503702	0.154369285	-0.0171541672	0.0294395436	-0.0334145541	-0.2057520053	0.1548510264	0.1194346657	0.1111754782	-0.061802447	-0.0426547774	-0.1017581455	0.0856564786	0.0674084168	0.1563173152	-0.0527119859	0.0233883611	0.2134831867	-0.1637907508	-0.0798337166	-0.0862997329	-0.0231834577	0.2241809847	0.1412439382	-0.165669769	0.1040496599	0.1478661981	-0.0677345014	-0.0249361413	-0.0100563687	-0.0847807024	-0.0781949915	0.0186309405	0.0484108144	0.061558128	0.0489912117	-0.1103855407	-0.073368315	-0.0160347612	0.0891195662	-0.1757441281	-0.0675642694	0.2664885695	0.0508918937	-0.1918238838	-0.2545273296	-0.0991719204	-0.085406199	0.0593995793	0.1607089684	-0.0650807617	0.0615034516	0.0804476524	-0.0167845589	0.1127307523	0.2148469928	-0.1597157567	0.0890827614	-0.1601927925	0.186577646	0.0349164	-0.0200120999999999	0.0004004841464099	0.00121915498896	0.0168233	-0.0065401	4.277290801e-05	0.0002830234228899	0.00952182	0.00352795	1.2446431202500002e-05	9.06650561124e-05	-0.000309277	-0.000116596	1.3594627216e-08	9.5652262729e-08	-0.000435674	0.0002101669999999	4.4170167889e-08	1.89811834276e-07	0.000663421	0.0	4.40127423241e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5665823566	0.08439730751	1.910445795	1.028410126	0.2243502122	0.1324110118	-0.330434864	0.856576675	0.9121952095	0.123442552
58259.968877079045	318.45059113048774	3394223973.558219	101410.77899135707	96558.9605040818	977.7786357750738	9323632853.628828	956051.0605781644	56834.80897046047	45.269758633789024	2049.351046761516	3230195510.708734	64881.46968963554	60137.02413370464	3.732844	80.89516399999998	0.06129592	0.0292998	-0.1920730873	-0.0860739703	0.2053113443	0.0538980695	0.1159906724	-0.1989116416	0.0841919798	0.1543939874	-0.0216877674	-0.0871934866	-0.1195467988	-0.09965748	0.1597990651	0.1770358117	0.1815139589	-0.0757758872	-0.1348787526	0.0241939149	-0.2445256849	0.1257050782	-0.1342534064	0.0224096985	-0.1248003186	-0.0336821311	-0.1494031249	-0.2214039813	0.1618904401	0.0762363692	-0.0784912392	-0.0720642937	-0.0073174003	-0.2645495735	0.0236427449	-0.021549743	-0.0701260744	-0.0889091076	-0.1057211967	-0.0842391997	-0.0135701134	-0.2339392483	0.181322673	-0.0752022376	-0.0556037558	-0.2566883246	-0.2105222883	0.02176728	-0.107592701	-0.1052403023	0.0042516399	0.1765703688	0.0518050737	-0.1470513654	-0.0462595913	-0.0006323581	0.0050988849	-0.1622567661	0.2600927627	-0.1414623144	-0.0446636475	0.1105791402	0.1655422686	0.2308919575	-0.0517747307	0.0512026641	-0.0140480857	0.0150823304	0.1948936381	0.1632389545	0.0251031219	-0.1311662823	0.0197256	-0.0151908	0.00023076040464	0.00038909929536	0.0140343	-0.002789	7.778521e-06	0.00019696157649	-0.0119894	-0.02151122	0.0004627325858884	0.00014374571236	-0.000528527	-0.00021925	4.80705625e-08	2.79340789729e-07	-0.000652522	-0.000216848	4.7023055104000013e-08	4.25784960484e-07	0.000663421	0.0	4.40127423241e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	-0.4520019494	-0.1579084472	-0.09531558339	0.8313348891	0.3863847913	1.324636466	-0.4891302532	1.080989079	-0.1966502119	-0.1567020528
58273.56565373634	13.596776657293958	3395808454.0003195	184.87233546833383	96545.38265888342	-13.577845198378782	9321010912.750229	184.35788023113773	56806.0863888738	-28.72258158666955	824.9866930028886	3226931450.8201933	64869.90202164009	61356.78751506012	1.316072	28.520847	0.0700615799999999	0.0330004	-0.1912574705	-0.1071392764	0.021145077	0.0563960982	0.1085752287	-0.1695930431	-0.101979066	0.1101847662	-0.0459595633	-0.0571095345	-0.0884002056	-0.0303144678	0.0433640286	0.065183821	0.1952889983	-0.0154304048	-0.1406791928	-0.072933003	0.2970186895	0.1086698733	-0.0162446056	0.0762941272	-0.3357445582	-0.1391225426	-0.1964482802	0.1432695172	-0.0718950166	-0.2354325863	-0.0523915154	-0.059007852	0.0205096585	-0.2024765167	-0.0001357073	0.0048563402	0.0524250181	-0.0100272674	-0.100303978	0.1077193769	-0.2051857426	0.0211840807	0.2284298583	0.1155326234	0.3741105825	-0.049656247	0.1202648907	-0.0818058575	-0.0968873225	-0.1389796925	0.0389866533	0.0071695175	0.1191444208	-0.1526110678	-0.0185931456	0.0088631105	-0.1065839191	-0.2741613767	-0.1239940832	0.212374979	-0.1724058495	0.0131646693	0.0368697098	0.1236095978	-0.1537397122	-0.1040311307	-0.1212406084	-0.2173700159	-0.0325104871	-0.0304776975	-0.028084439	-0.1746807796	0.0245166	0.004791	2.2953681e-05	0.00060106367556	-0.00438738	-0.01842168	0.0003393582940223	1.92491032644e-05	-0.0201435	-0.0081541	6.648934681000001e-05	0.00040576059225	-0.000163687	0.0003648399999999	1.3310822559999997e-07	2.6793433969000003e-08	-0.000326687	0.000325835	1.06168447225e-07	1.0672439596900001e-07	0.0005802	-8.322099999999997e-05	3.3663204e-07	6.9257348409999955e-09	0.0	0.0	0.0	0.0	0.0	0.0	-0.3806850351	-0.1077542535	-0.7063760259	0.6141303226	0.9000820655	0.8670449786	0.5854379361	0.6702261808	0.969582188	1.099458926
57660.10360577193	-613.4620479644072	3324687547.8283534	376335.6842926847	95831.9145068908	-713.4681519926235	9183755838.056026	509036.80390776927	56698.10525833514	-107.98113053866108	11659.924552407369	3214675139.885251	64761.085117988325	38311.14115809682	4.507377	97.680222	0.100729825	0.0454726	0.0761568309	0.0211611289	-0.1007013623	0.0315278465	0.1557862327	-0.1849174993	-0.1677383742	-0.0960563125	-0.0479140583	-0.1342609272	0.0040845631	0.010516424	-0.0331584632	0.276901276	-0.0107129666	0.0181027756	-0.0208019763	-0.0524076351	0.1794462655	-0.0015583318	-0.2538371674	-0.1244930704	0.0988408232	-0.1682204439	-0.1328420729	-0.0978038861	0.0491727279	0.1410120026	0.219643816	-0.0925348371	0.054351628	-0.2378034838	0.0385653214	0.1550277768	0.1457444309	-0.0528599962	0.0540913722	0.0438706103	-0.1694634918	-0.1444688083	0.0016548307	-0.1701534278	-0.0532145042	-0.009979033	0.1076675003	-0.2505587046	-0.0818000136	-0.0957802096	-0.116310946	-0.1253166419	0.1012904962	-0.0835476557	0.2118546252	0.0669239244	-0.1954915146	0.0453605863	0.1843751953	-0.145642704	0.2078958378	-0.0985963675	-0.0861238966	0.0196860442	-0.0058241831	0.1154758911	-0.0208589904	-0.0691282924	0.0796705058	-0.3026914892	-0.0898252273	-0.1448698937	0.00541145	-0.01910515	0.0003650067565225	2.92837911025e-05	0.0125694	0.0169567799999999	0.0002875323879683	0.0001579898163599	0.00643724	0.02658074	0.0007065357389476	4.1438058817600007e-05	-9.37115e-05	6.99755e-05	4.89657060025e-09	8.781845232250001e-09	2.18776e-05	0.0003485646	1.2149728037316e-07	4.786293817599999e-10	0.000236997	-0.000343203	5.6167578009e-08	1.1778829920900005e-07	0.0	0.0	1.0	0.0	0.0	0.0	-0.6266633718	-0.1765303443	1.670343086	0.4452534776	1.253200886	-0.07004955758	0.474661537	0.5675020002	1.779445736	0.6367244638
57636.48627855096	-23.617327220970765	3321964550.5375934	557.7781450624067	95493.19915291433	-338.7153539764695	9118951084.458157	114728.09101940502	56726.23141561686	28.126157281716587	791.080723435859	3217865330.618117	64687.98349409168	46025.24881290856	2.759263	59.796501	0.0679955	0.0349949	-0.0116866732	0.025881979	-0.1640330952	-0.030929582	0.2344724323	-0.0659582968	0.0271537243	-0.1585524612	-0.0985093946	-0.0999309211	-0.0291467146	-0.0435157188	-0.0712959254	0.2420280113	-0.0926692468	-0.1943284387	-0.1761595486	-0.1727256871	-0.3251854193	-0.0425483011	0.1151511382	0.0026308243	0.0153193706	-0.0906450292	0.0085508321	0.0206102617	-0.100744928	0.0310085688	-0.1304383853	-0.0980735375	0.0560320446	-0.1533684258	0.1986034617	-0.0181156391	0.1279637139	-0.0541602558	0.2622423295	0.0010897798	0.041063604	-0.0600507267	0.0447608782	0.1565887385	-0.0713268288	-0.1636449158	-0.3038066624	0.0692463879	-0.0702578768	-0.0749125258	-0.1664598304	-0.2141647999	-0.1344015438	-0.1437477619	0.1226948115	0.079126503	-0.0015389781	-0.1074375619	0.0752468584	-0.2099333801	-0.1167401444	-0.3350094768	-0.0701297834	0.2504933376	0.139808315	0.243156168	0.2281959586	-0.0080300076	0.164184786	-0.0837694344	0.0116613075	-0.1472707569	-0.0064542	-0.01186565	0.0001407936499225	4.1656697640000005e-05	0.0225514	0.009982	9.9640324e-05	0.00050856564196	0.0080094099999999	0.0015721699999998	2.471718508899682e-06	6.415064854809839e-05	-0.000179019	-8.530749999999998e-05	7.277369556249997e-09	3.2047802361e-08	0.000526862	0.0005049844	2.5500924424336e-07	2.77583567044e-07	-6.42247e-05	-0.0003012217	4.124812090089999e-09	9.073451255089e-08	0.0	0.0	0.0	0.0	0.0	0.0	-0.8693237539	-0.4466381966	0.8143978145	0.2747849914	1.31744648	-0.5761634834	-1.035026341	-0.4078932131	0.6022305212	1.586261632
57398.295308404864	-238.19097014609724	3294564304.310852	56734.93825913899	95046.4260967126	-446.7730562017241	9033823113.75785	199606.1637478289	56609.42441694722	-116.8069986696355	13643.87493820823	3204626932.8180604	64610.331565881264	36896.44940465644	2.699724	58.506233	0.08012366	0.0408502	0.0545083074	0.1430898275	0.0085929995	-0.1046114305	0.2045996866	0.0323048283	0.0483455427	-0.1463859798	-0.0866248025	-0.1370541562	0.2831036421	0.1556469956	0.0844798425	0.2572956406	-0.0595210819	0.0003375231	0.0350865584	0.0994146594	-0.0429751573	0.1584817126	-0.0864050197	-0.0072043699	0.1120075312	-0.0718773952	-0.0552906173	0.0268360272	0.0628289975	-0.1277374128	-0.0866192822	-0.1482287439	0.1217879952	0.0524981725	0.1880355182	0.2947738725	-0.0354357213	0.0047747059	0.0870055729	-0.1508152342	0.0221623956	0.0484920428	0.073087651	-0.0982172756	0.0325341691	-0.1114161939	0.0673383234	0.1553783044	-0.0596324714	-0.0087693213	-0.2032022888	-0.0174953919	-0.1758645374	-0.1924753385	0.137435333	0.2006574081	0.0281435796	-0.1901073572	-0.0319392463	0.0373636514	-0.1259333714	0.2423312565	-0.0653348679	-0.4082691673	-0.0828448182	0.0927196316	-0.1313893112	0.0949293787	0.0352918686	-0.1443297962	-0.023177018	0.0005078834	-0.0264976	-0.0200434	0.0004017378835599	0.00070212280576	-0.0092712	-0.0318226	0.00101267787076	8.595514944e-05	0.010121	0.0021115900000001	4.458812328100425e-06	0.000102434641	3.72441e-05	0.0002162631	4.676972842161e-08	1.38712298481e-09	0.000319438	-0.000207424	4.3024715776e-08	1.02040635844e-07	-0.000163459	-9.92343e-05	2.6718844681e-08	9.84744629649e-09	0.0	0.0	0.0	0.0	0.0	0.0	-1.005663948	-0.09675493618	1.519562866	-0.332820758	-0.06246321386	-0.307207395	-1.06447445	0.1735669619	-1.566660706	-1.561390485
