global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_19	aroma_motion_21	aroma_motion_23	aroma_motion_28
63152.48177535193	n/a	n/a	3988235954.386158	98596.394089033	n/a	9721248927.3599	n/a	65308.32236295681	n/a	4265176969.863885	n/a	73227.61055476296	57263.11476540999	n/a	n/a	n/a	n/a	-0.0399891908	-0.0675531965	0.0100334037	-0.0749864986	0.0581577774	-0.0290487831	-0.0108606399	0.0213515597	-0.0757598234	0.0432650049	-0.0691840171	0.008284462	-0.005842091	-0.0272263348	0.030331243	-0.1013991862	0.0922247996	-0.0320828416	0.0400774645	-0.0008014096	-0.1221479331	-0.1208271172	0.0226236861	-0.0367140419	0.0945122379	-0.1217382689	0.0935325019	-0.1392742105	0.0309392489	-0.0695348284	0.0702639695	-0.1071605362	0.1732249096	-0.096304149	0.0564690064	-0.1579624283	0.0293509121	-0.0361490257	0.0036524357	-0.0200207658	0.0771664465	-0.0612322555	0.0870341447	-0.0086767987	0.1216929981	-0.0019425277	0.0979738719	-0.0326371783	0.0639009333	-0.0091985095	0.0121428905	-0.2858219519	0.0211013815	-0.0236797107	0.0186200987	-0.0872395206	0.0262191661	-0.0288453503	0.076376029	-0.0105665546	0.0538898209	-0.0334208648	-0.0559534081	0.0183555922	-0.0319484164	0.198600854	-0.0118104418	0.0582470805	-0.0094221787	0.0827079745	-0.2276692652	0.0678373997	-0.1034650113	0.0053403288	-0.2581423575	0.1671085973	-0.0023224535	-0.1214328646	0.2184241214	-0.1065443778	0.11873019	0.0324158385	-0.0657119494	0.1608965507	-0.1624319935	0.1217078847	0.1216831682	0.1216419777	0.0957246	n/a	0.00916319904516	n/a	0.0072953999999999	n/a	n/a	5.322286115999854e-05	0.0958599	n/a	n/a	0.00918912042801	-0.00400701	n/a	1.60561291401e-05	n/a	0.00181547	n/a	3.2959313209e-06	n/a	0.0052575	n/a	n/a	2.764130625e-05	0.0	0.0	0.0	0.0	2.284873033	-1.618451596	1.2470908	-0.6673041604	0.2686363317	-1.297802633	1.117528566	2.27047727	-0.8987039828	0.3448794607	-1.317867934	1.374198692	2.386469453	1.52804547	0.5700168924	-1.005724601	-1.583759546
63253.4406377253	100.95886237337254	10192.691891725575	4000997752.510239	98223.44902835102	-372.9450606819737	9647845939.025072	139088.01828708104	65230.29217711794	-78.03018583887024	4254991017.5121737	6088.709902048626	73073.26558213071	57549.861042508215	1.383074	22.317373	0.1546998	0.101952	-0.0482974306	0.0084195549	0.0134934978	-0.0386914198	0.0255369892	-0.0305001394	-0.0459437705	-0.0500266951	0.0718153001	0.0159235842	-0.0160990671	0.0527980404	0.0351254664	-0.0066854741	0.0939553984	-0.0336137728	-0.0227009968	-0.0794248926	0.2479511487	0.0343371257	-0.0119047362	-0.1561067277	0.152548058	-0.0814495515	0.0358633435	0.2509163269	0.0186215226	0.0186870296	0.0265651956	0.0661221785	-0.0665967479	0.0308742806	0.0533331501	-0.1199944484	-0.0502858133	-0.2308763715	0.0139805595	-0.021148757	0.0030264931	-0.0492572193	-0.0111143147	-0.0235248487	0.0354564048	-0.0051943795	0.0995666681	0.0456342966	-0.0436378449	0.0664557505	-0.0145407789	-0.0620505505	0.151584489	-0.1130198035	-0.1724546313	0.1749608175	-0.0875761343	-0.044562808	0.0471181274	-0.0409326974	0.0423993952	0.0495481148	0.2345020295	-0.0409570475	-0.0623207844	-0.0044494785	0.0683578126	0.0372705356	-0.0619311053	-0.0465928188	-0.04007737	0.0235874272	0.0107425324	0.0852435423	-0.1622455215	0.0505413629	-0.0957544501	0.1598366195	-0.0020963301	0.0084661259	0.1805416564	-0.0088356347	0.0108021593	0.0518304051	-0.0175315565	0.0716080091	-0.0158499863	0.1216419777	0.1214196295	0.1210493502	0.0956861	-3.850000000001075e-05	0.0091558297332099	1.4822500000008275e-09	0.0353151	0.0280197000000001	0.00078510358809	0.00124715628801	0.139231	0.0433710999999999	0.0018810523152099	0.019385271361	-0.00557861	-0.0015716	3.1120889532100004e-05	2.469926560000001e-06	0.00189203	7.656000000000004e-05	3.5797775209e-06	5.861433600000006e-09	0.00527475	1.7249999999999904e-05	2.9756249999999667e-10	2.78229875625e-05	0.0	0.0	0.0	0.0	2.247793466	-0.1269547293	2.196640365	-1.033057402	0.156056516	-1.182583298	1.15311819	1.196910458	0.3885776369	-0.05009329136	0.5251743131	0.7347742808	2.369642447	0.267994853	-0.4733716764	-0.5947138217	-0.3430101181
63188.09927790133	-65.34135982397129	4269.49330364569	3992735890.3539143	98746.95099375983	523.5019654088101	9750960330.564009	274054.307786887	65289.93499532808	59.64281821014447	4262775611.694167	3557.2657640483408	73266.941188474	56885.71267686324	1.247011	20.121855	0.1338994	0.0667727	-0.0405008708	-0.0154126369	-0.0009799633	-0.0388673855	-0.003402791	-0.0580381271	-0.0378049689	-0.0431358584	0.1116242205	0.004666295	-0.0030747793	0.0762061793	0.0851252406	-0.012969709	-0.0057011992	0.0340888174	0.1346466837	-0.0494799795	-0.0418504642	-0.0474918233	0.0526839298	-0.0230826517	-0.1725170446	-0.0206823035	0.0267785063	-0.0556706011	0.1124219981	0.1608696895	0.2004633966	0.1750672903	0.0150493579	0.0616764856	-0.0709300215	0.0691426978	0.1910891485	0.113640721	-0.032809963	-0.0172543784	-0.0049702419	-0.0515360749	-0.0091526441	-0.0269905302	0.0962677574	0.0547828929	-0.0487474167	0.0194643723	-0.0368835652	0.0090028029	0.1554058545	-0.0298189308	-0.149383474	-0.0695414728	0.0192066857	-0.0847437503	0.2128153591	0.1039439506	-0.022737126	0.1053284631	0.0995109039	0.0953258011	0.0541704924	-0.0365454632	-0.0597582274	-0.0067741895	0.0187488221	0.071421636	-0.0470228008	0.037995265	0.0124816118	-0.0025085496	-0.187112961	-0.0103759993	-0.1719411006	-0.0279323072	-0.1210653762	0.1315527436	-0.0873959145	0.0831466896	0.1719323823	-0.0205422878	-0.04170111	-0.0597972586	-0.0514271478	-0.0296787996	-0.0131771318	0.1215101995	0.120893123	0.1198669825	0.0895035	-0.0061825999999999	0.00801087651225	3.8224542759999954e-05	0.0843639	0.0490488	0.00240578478144	0.00711726762321	0.125427	-0.0138039999999999	0.0001905504159999	0.015731932329	-0.00501977	0.00055884	2.51980908529e-05	3.123021456000006e-07	0.00223161	0.00033958	4.980083192100001e-06	1.153145764000001e-07	0.00567361	0.00039886	1.590892996e-07	3.21898504321e-05	0.0	0.0	0.0	0.0	2.238091896	-0.6951707376	1.854083199	-1.26457154	0.1064268119	-1.284429298	0.9971819898	0.9097838098	0.3170829801	-0.161121445	-0.1776986251	1.272072142	1.46713895	0.6055720417	-0.663547351	-0.2016937524	-1.133965235
62991.90793380496	-196.191344096369	38491.04349833986	3967980465.1409607	98052.53632321148	-694.4146705483581	9614299879.414703	482211.7346727848	65232.822447311046	-57.112548017037625	4255321124.442408	3261.843140998428	73051.71002009712	55688.39420446916	1.296443	20.919493	0.0833547	0.0496405	-0.0404901214	-0.0388639805	0.0068053646	-0.025028648	0.0721976467	-0.0387655533	-0.0132690655	0.0548293125	-0.0014891578	0.0623822644	-0.0641223168	0.0369709919	-0.0771816129	-0.0062169364	0.0470262196	0.0706179331	0.0131980324	-0.031804651	0.1886194397	0.1386879032	-0.1471652119	-0.1157926027	0.021722319	-0.3375878281	-0.0209347913	-0.0541182676	0.087283207	0.0279861889	0.0195177422	-0.0798931293	-0.0663807438	0.1247628762	-0.1076127901	-0.0221622373	-0.038299377	0.1462659996	-0.0742742097	-0.0373870028	-0.0060235128	-0.0352634359	-0.0013316918	-0.0858512416	0.0187041016	0.0182544689	-0.0127687845	0.0649402331	0.0400586305	-0.1148729505	0.0441991712	0.0391776728	0.0115612629	-0.1984266277	-0.1368170794	0.2269150411	0.0369506145	0.0187678851	0.0769868115	-0.0153176229	0.1609300057	-0.1671889574	0.0860719213	-0.0448316893	-0.0579646077	0.0099273583	0.0250835019	0.0676626593	-0.0661477776	0.0557835277	0.0303666297	0.0217183607	-0.165285617	0.0950726835	-0.1059371096	-0.0723180655	-0.116697811	0.0959206509	-0.1544732793	-0.0912324223	0.0689742695	0.0001840129	0.1097604004	0.0554095419	0.0798278659	0.141811802	0.0746021298	0.1213126213	0.1201047889	0.1181006348	0.0753483999999999	-0.0141551000000001	0.0056773813825599	0.00020036685601	0.0428703	-0.0414936	0.00172171884096	0.00183786262209	0.138192	0.0127649999999999	0.0001629452249999	0.019097028864	-0.00502186	-2.0900000000005983e-06	2.5219077859600003e-05	4.368100000002501e-12	0.00223568	4.0699999999996815e-06	4.998265062399999e-06	1.656489999999741e-11	0.00538095	-0.00029266	8.56498756000001e-08	2.89546229025e-05	0.0	0.0	0.0	0.0	2.263583559	-0.8192208465	1.821054939	-1.285251367	-0.08789534906	-1.448137805	0.7793402585	2.969021222	0.02488076725	-0.3872814873	-0.3847607303	1.614002169	1.471375603	0.905158804	0.2535502195	-0.8174782195	-2.39119132
62771.92787731301	-219.98005649194965	48391.22525420136	3940314929.4345865	97769.19541077044	-283.3409124410391	9558815571.269417	80282.07266292059	65237.47659494394	4.654147632893	4255928352.475858	21.66109018876352	73112.47103579072	52528.89872677543	1.277236	20.609554	0.057231	0.0291968	-0.0218482911	-0.0798240781	0.0563726379	-0.0438518078	0.0689677682	-0.0101449511	-0.055725198	0.0646901708	-0.0080652785	0.0407336503	-0.0093828136	0.0655153783	-0.0145765343	-0.0537687721	-0.0156766632	0.0739107971	-0.047387778	0.0371058195	-0.0268578608	0.1156776724	0.0339929974	-0.2283606142	-0.0232017602	0.0583284012	-0.3331601386	-0.1006360714	-0.0923535265	0.0788384927	-0.0346310794	-0.0008591675	0.0544047157	0.0126213976	0.1460275235	-0.0584076497	0.2471386912	0.1360520443	0.0768013493	-0.0642778234	0.0063940382	-0.0770070176	-0.0858532004	0.0050686603	0.0269473369	-0.0957470267	0.0551074733	-0.0340610129	-0.0763594154	-0.0626672099	0.0021121844	0.0826657945	-0.0416504423	-0.0226254404	-0.1086693124	0.1450613514	-0.0041477189	-0.0481947682	0.2024703698	0.0259635964	-0.2904704439	-0.157730898	0.0364217272	-0.039988945	-0.0522841637	-0.0033583468	-0.0159818132	0.0387732615	-0.0238648298	0.0674147765	0.0182045919	-0.0400902999	-0.0840371371	0.0993542355	-0.1764684001	0.0248910364	-0.1058469036	-0.0402247263	-0.0879991238	-0.0506388341	-0.2151173544	0.0126478869	-0.0740808687	-0.0294401445	0.0324002474	0.0229386795	0.0888291123	0.1210493502	0.1190563346	0.1157589128	0.0607753	-0.0145730999999999	0.0036936370900899	0.0002123752436099	0.0396754	-0.0031949	1.0207386010000005e-05	0.0015741373651599	0.151945	0.0137529999999999	0.0001891450089999	0.023087283025	-0.00488833	0.00013353	2.38957701889e-05	1.7830260900000172e-08	0.00226538	2.970000000000013e-05	5.1319465444e-06	8.820900000000073e-10	0.00502998	-0.0003509699999999	1.2317994089999994e-07	2.53006988004e-05	0.0	0.0	0.0	0.0	2.148755666	-0.7995647448	1.336665267	-1.720265837	-0.4563737004	-1.566830701	0.3603496566	0.4667390663	0.03937077718	0.08023832567	-1.377921171	1.89693992	1.004739107	0.7073991417	-1.802883543	-2.14229557	-1.440628732
62827.45579970894	55.52792239592964	3083.350165608384	3947289202.264381	97955.50958136792	186.3141705974849	9595281857.345465	34712.97016542871	65214.52952398256	-22.94707096138154	4252934861.034393	526.5680657066799	73104.54065037862	53790.47143548023	1.121788	18.101236	0.0686491	0.039198	-0.0468239851	-0.0796396954	0.0540531015	-0.043702603	0.0426936799	0.0152627471	-0.1358098955	-0.0330403499	-0.0028684841	0.017856295	-0.0754529479	0.1786011702	-0.0402347541	-0.0376643515	0.0863519456	0.2192737774	-0.0329702271	-0.0454330934	0.094646994	0.0047777849	0.032296636	0.0354104961	-0.0206952673	0.1265956316	-0.0317061131	-0.0659792238	-0.019803419	0.0166234277	0.0779769919	0.0960922968	0.1113874732	0.0878092637	0.1081493142	0.1346406698	-0.2368134057	-0.2280974266	-0.0209083319	-0.0556705127	-0.0328818007	-0.0888651754	-0.0243448484	-0.1393251791	0.0038511381	-0.0366483109	-0.0639952451	0.1003715581	-0.1097980881	0.0488763604	-0.0420378327	0.130354462	-0.1321961583	-0.0880456671	0.0149423923	0.0466015175	0.0961231458	-0.0380654709	-0.1491660867	0.2538884584	0.1114491544	-0.042886113	-0.0721604851	-0.0516888967	-0.0675696221	0.015319125	0.0031056677	0.0178712843	-0.0092595836	0.0870135216	0.0022663033	-0.0732086665	-0.1244855915	0.0136919421	-0.1750772569	0.0264259463	0.0254737557	-0.1012307845	-0.0707420833	-0.0379887173	-0.1537328813	0.0312459239	0.0154682085	-0.0525972247	0.0205369884	-0.1492753339	0.0066281594	0.1207205288	0.1177500307	0.1128532249	0.0671621	0.0063868	0.00451074767641	4.079121424000007e-05	0.0557677	0.0160923	0.00025896211929	0.00311003636329	0.159013	0.0070679999999999	4.995662399999987e-05	0.0252851341689999	-0.00551529	-0.00062696	3.04184237841e-05	3.930788416000002e-07	0.00211031	-0.00015507	4.453408296099999e-06	2.4046704900000063e-08	0.00502997	-9.999999999940612e-09	9.999999999881223e-17	2.53005982009e-05	0.0	0.0	0.0	0.0	2.16084886	-0.7107602547	0.8796078446	-2.374823809	-0.4522457573	-1.654683227	0.3408875683	-0.06960500795	-0.02736077773	-0.4467921427	-0.6603862213	1.940186152	0.7896039089	1.083452493	-1.323508086	-1.583063362	-1.772495801
62908.1948594977	80.739059788757	6518.795775572478	3957440980.4805326	97711.60046924136	-243.90911212656647	9547556866.260649	59491.65497836997	65217.74212261213	3.2125986295723123	4253353887.571537	10.3207899547299	73037.87945326218	53852.39317928661	1.147025	18.508469	0.0343032	0.0191783	-0.0479522793	-0.0623508804	0.0521447824	-0.0193195109	0.0545375975	0.0354117955	-0.0163968143	0.0903065586	-0.0151852605	0.0412883323	-0.0565700853	0.1365672802	0.0125472281	-0.0469760777	-0.0135521268	0.0881616475	0.1641205013	-0.1292692709	-0.0864674271	0.0523212364	-0.0121337581	0.0397669092	0.0128284746	0.2382441029	-0.0465863113	-0.0479997579	-0.0198211844	-0.0072705123	0.0594496292	-0.02881493	0.0015560712	0.0734451097	-0.2335583513	0.0558543309	0.0410226866	-0.1753060575	-0.1494995027	-0.0752191377	-0.0200495153	-0.099369255	0.0060051513	-0.0916023239	0.027557131	-0.0125828029	-0.0948658386	0.101565447	0.0773121197	-0.0968263899	-0.0008415854	-0.0111017104	-0.0702798777	0.0660139401	0.0996029439	-0.0471372475	0.0361622908	0.0554648744	-0.1270586569	0.2426913871	-0.1429513473	-0.0074424756	0.1314223056	-0.0524032573	-0.0607223661	-0.0009547663	0.0025057073	0.0209620533	0.0235799065	0.0536001842	0.0251547897	-0.0436386366	-0.1425642779	0.102889731	-0.0750586165	-0.0692420964	0.0174655881	-0.1213127257	-0.0636052878	0.0044339557	-0.2461843159	0.0064595446	-0.0884980939	-0.1173414232	0.1073919499	-0.0656305818	0.0434094173	0.120326335	0.1161887065	0.1093977275	0.0670669	-9.520000000000362e-05	0.00449796907561	9.063040000000688e-09	0.0389492	-0.0168185	0.00028286194225	0.00151704018064	0.160967	0.001954	3.818116000000044e-06	0.025910375089	-0.00545367	6.162000000000008e-05	2.97425164689e-05	3.7970244000000095e-09	0.00195978	-0.0001505299999999	3.8407376484e-06	2.2659280899999957e-08	0.00512653	9.655999999999988e-05	9.323833599999976e-09	2.62813098409e-05	0.0	0.0	0.0	0.0	2.188208625	-0.3966223572	0.6880482561	-2.239316567	-0.2454806528	-1.338863113	0.5706270547	0.5430455902	-0.5672729143	-0.6278870391	-0.1597815804	1.790581195	0.8411909852	0.5632368728	-0.8342157011	-1.92368907	-2.382511205
62865.15448510851	-43.04037438918749	1852.4738275614263	3952027648.436559	98366.1689023192	654.5684330778458	9675903184.519588	428459.8335819864	65217.5517091466	-0.1904134655269445	4253329050.935211	0.0362572878539808	73170.47528156552	54134.126011189546	1.171117	18.897219	0.0676637999999999	0.0345069	-0.0579067546	-0.0751929589	0.0773301702	-0.0718985221	0.0612153354	-0.0707471122	-0.0276883681	0.1408135946	0.0274819978	0.0767690936	-0.0787033881	0.0274632928	0.0596370287	-0.1113497843	0.0042075817	0.1112368555	-0.0085509152	-0.0269592503	-0.0336661232	-0.081407844	-0.088868164	-0.1086934512	-0.1194001262	0.0045759493	0.0343228275	-0.0839812227	0.0677903817	-0.1268723643	-0.1178450841	-0.1793722334	-0.1089342508	-0.1576953246	0.0643770938	0.2627767189	-0.1207979638	0.195920019	-0.1057468423	-0.0992772012	-0.027482543	-0.0728723505	-0.0629962448	0.052891624	0.0515221055	-0.0100448418	0.0789372515	0.0062437968	-0.0228386446	-0.0739753074	0.103595043	-0.0022413536	-0.1016039847	-0.0599040158	-0.0864359928	0.0634182491	0.0307789639	0.1963360283	0.0545249453	-0.1480803305	-0.0223802509	-0.0336492152	-0.0658354517	-0.0564840665	-0.0447630841	0.0152805072	-0.0036211837	0.0253320125	0.0463769826	0.0357466755	0.034991211	-0.0223239656	-0.0777192881	0.1276880117	-0.0239720974	0.054504952	0.0067346683	-0.0931245804	-0.0230455641	-0.1210864843	-0.1698789062	-0.1635899459	-0.1035601446	-0.0005994582	0.0051684238	-0.087013312	-0.1155735359	0.1198669825	0.1143757435	0.1054092553	0.0787053999999999	0.0116384999999998	0.0061945399891599	0.0001354546822499	0.045289	0.0063398	4.019306404e-05	0.002051093521	0.144795	-0.0161719999999999	0.0002615335839999	0.020965592025	-0.00497819	0.0004754799999999	2.4782375676100004e-05	2.2608123039999954e-07	0.00186155	-9.822999999999992e-05	3.4653684025e-06	9.649132899999989e-09	0.00502997	-9.655999999999988e-05	9.323833599999976e-09	2.53005982009e-05	0.0	0.0	0.0	0.0	2.237033799	-0.7809559162	0.7351397669	-2.244463818	-0.3162225236	-1.346575088	0.6185606648	1.951689642	-0.7498086612	-0.4608906827	-0.5004674427	1.988136139	1.230399042	-0.01624044661	-0.5213799133	-1.395926519	-0.17371225
62884.22719198593	19.07270687741402	363.7681476317561	3954426029.5333023	98293.27970838248	-72.88919393671677	9661568835.830317	5312.834592744308	65197.903096449336	-19.6486126972668	4250766568.173998	386.06798092719407	73217.25332151284	55263.518726071445	1.168953	18.862297	0.0413810999999999	0.0251305	-0.0717676927	-0.0210200999	0.0679905039	-0.0805254079	0.013970405	0.0243725129	-0.0693144733	0.0537677933	0.0095497788	0.0241135252	-0.080944296	0.0227417497	0.0462616507	0.0393493387	0.0015850003	0.0154693958	-0.0074448251	-0.0184296021	-0.044158782	-0.1116673671	-0.1190288361	0.0278683128	-0.0374729158	-0.0930509383	-0.0894703781	0.1160385226	-0.2596155287	-0.010503037	-0.1228794827	-0.0094899585	-0.0815007802	-0.054767226	0.0028895597	-0.047961392	-0.0370344931	0.12763529	0.1129511969	-0.0808814181	-0.0630419925	-0.078732373	-0.0266371203	0.0375434433	0.0015001882	-0.0894504019	0.0571054863	0.0367739104	-0.0847621057	0.0911615613	0.0170128357	-0.0379443399	0.084155592	-0.0318281301	0.1033902594	0.1253211491	-0.1812806416	-0.0252754216	-0.0238856028	-0.1454021039	-0.0577978022	0.0543690206	-0.0948203098	-0.0680522204	-0.0417596085	-0.0212776658	-0.0001734271	-0.0080498892	0.0462144069	0.0263632121	0.0318830224	-0.049506543	0.0419984191	0.0729880751	-0.0815361274	0.1000484757	-0.0221637045	-0.147810003	-0.0244298945	-0.0449276153	-0.1036791537	-0.0337681613	0.0197281233	0.048919634	0.0266540458	-0.060717329	-0.0007116914	0.1193427198	0.112315068	0.1009072399	0.0735698	-0.0051355999999998	0.00541251547204	2.63743873599989e-05	0.042269	-0.00302	9.120400000000012e-06	0.001786668361	0.144796	1.000000000001e-06	1.0000000000020005e-12	0.020965881616	-0.0053587	-0.0003805099999999	2.8715665690000003e-05	1.4478786009999976e-07	0.00157757	-0.00028398	2.4887271049e-06	8.064464040000004e-08	0.00502997	0.0	0.0	2.53005982009e-05	0.0	0.0	0.0	0.0	2.199058111	-0.2820012444	1.209603946	-2.378418353	-0.5253198645	-0.8674807103	0.4936582927	0.195541089	-0.04946552745	-0.606287647	-0.7614524072	1.623815792	1.291297332	-0.3229022617	-1.217842058	-1.797156891	0.2453574838
63014.66319874741	130.43600676148344	17013.551859881754	3970847778.0515714	98371.0131928066	77.73348442411225	9676856236.579329	6042.494600713701	65137.58785169228	-60.31524475705373	4242905351.13693	3637.9287501032977	73032.54858119787	56136.58018817902	1.185135	19.123417	0.0812731999999999	0.0427198	-0.0876767181	-0.0118492197	0.0742011675	-0.0265134322	0.0154843626	0.0392105291	-0.0823842071	-0.1305436871	0.0059698597	0.0108212337	-0.1246532155	0.0345268859	0.1041324102	0.0135904172	-0.0628390654	0.0478174553	0.0244369736	-0.0105574017	0.0490325653	0.1066918471	-0.010738794	0.0574985571	0.0113135926	0.2340787685	0.1078997209	-0.013829741	-0.0224480357	-0.1490183213	0.0910689804	-0.0709813746	0.0321140383	0.1073959377	0.0144717875	-0.0692568428	-0.1228092346	0.1030205145	0.0603864312	-0.0835462807	-0.0544483879	-0.0625749526	0.0575614877	0.004843419	0.0316781	0.0039493547	-0.122345183	0.0554266658	-0.0403108177	0.0878463054	-0.1441160876	0.0261763943	0.0038510594	0.0175394035	-0.0011693663	-0.0901439477	0.1409759491	-0.076456877	-0.1722955717	0.0738659803	-0.0550537137	0.0295561061	-0.0249489469	-0.0802480724	-0.0489056435	-0.0067493194	0.0335622539	-0.0448388531	0.0401238116	-0.0160100646	0.0029420023	-0.0712643198	0.0175052183	-0.0547133084	-0.0228277631	-0.007617393	0.1305874383	-0.1447482545	-0.0010024377	0.0573037636	-0.0592360292	0.1133631857	-0.029469645	0.0514947129	0.0868877887	-0.0180691292	0.0644623291	0.118753831	0.1100111431	0.0959136145	0.0681072	-0.0054625999999999	0.00463859069184	2.9839998759999977e-05	0.0589406	0.0166716	0.00027794224656	0.00347399432836	0.154822	0.0100259999999999	0.0001005206759999	0.0239698516839999	-0.0059143	-0.0005555999999999	3.497894449e-05	3.0869135999999984e-07	0.00115091	-0.0004266599999999	1.3245938281e-06	1.820387556e-07	0.00502997	0.0	0.0	2.53005982009e-05	0.0	0.0	0.0	0.0	2.173423163	-0.4394405439	1.261810054	-2.332711727	-0.3243358166	-1.243541277	0.487585241	-1.236464655	0.2974291008	-0.1851007487	0.1130866863	1.964804018	1.177279178	0.1531810895	-1.290884563	-1.695650194	-1.164985706
