global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_12	aroma_motion_16	aroma_motion_21	aroma_motion_22	aroma_motion_27	aroma_motion_32
64027.0530024	n/a	n/a	4099463516.172139	99957.7813251202	n/a	9991558047.44055	n/a	65310.38846560437	n/a	4265446841.528148	n/a	73038.08622315529	42248.48080253376	n/a	n/a	n/a	n/a	-0.0350501459	0.0332909171	-0.0777124964	-0.0156355117	-0.0189658736	0.0245875654	-0.0718471413	0.0411546795	-0.0761064742	0.086830107	-0.0272315305	0.0161879431	-0.0406379576	0.0874450818	0.0267077069	-0.0255841544	0.0209033454	-0.007285249	0.0944038307	-0.1657114507	0.0332250216	-0.0269308928	0.0296403176	-0.022236951	0.1228169663	-0.0728227218	0.0754477942	-0.0885162707	0.0259512542	-0.0023707777	0.051818357	-0.1180678435	0.1376674235	-0.0914932682	0.0841816682	-0.0088541149	-0.184255459	0.013040548	-0.0363519461	0.0246862433	-0.1247101771	-0.0556857663	0.1091756441	-0.0064481977	-0.0118464048	0.0013956644	-0.0272264112	0.0443269777	-0.0862271915	0.0807360036	-0.0448397602	0.0458917111	-0.0120546852	0.0594905915	-0.0145553493	0.0951573146	0.1479563525	-0.0827514042	0.0785300695	-0.0247985837	0.2676972706	-0.104129174	0.0040628551	-0.0582118777	0.0943281892	-0.0941986692	0.0392195675	-0.0355961028	0.0942271579	-0.14964628	0.0380704017	-0.0321262709	0.0041297557	-0.0831816483	0.0026350404	-0.0168636131	0.0768094458	-0.0559053887	0.0639392768	0.0217097805	-0.0398594986	0.0362071881	-0.0308688265	0.1548931083	-0.0900497912	0.0237101147	-0.0737140636	0.0450381404	-0.0525670877	-0.0683746364	0.2180091826	-0.097617123	0.1290376205	-0.087058912	0.0863470847	0.1217078847	0.1216831682	0.1216419777	-0.0467196	n/a	0.00218272102416	n/a	-5.46368e-05	n/a	n/a	2.9851799142399996e-09	-0.0169783	n/a	n/a	0.00028826267089	0.00154368	n/a	2.3829479424e-06	n/a	0.00106224	n/a	1.1283538176000002e-06	n/a	-0.000470225	n/a	n/a	2.21111550625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2897748931	-0.0665020911	-0.6229864908	1.132771218	-0.007584406909	-0.4625378346	1.516855677	-0.1282470266	0.5327373305	-1.113707955	0.6953414833	-0.1741663658	0.1998750816	-0.1030353381	0.1901206916
64026.44961379523	-0.6033886047734995	0.3640778083705104	4099386250.14786	99777.7523679191	-180.02895720109518	9955599867.593786	32410.42543091376	65266.75029651402	-43.63816909034358	4259748694.267513	1904.2898015574176	72983.37820071586	44748.19977361506	1.394804	34.566231	0.0725592368	0.0372133	-0.0222979844	0.0325018837	-0.059468477	0.0052237183	0.0049916661	0.0013136611	-0.0146196798	-0.028156431	0.0171035764	0.0469187918	0.1488434261	0.0204579856	-0.1500659392	0.116544916	-0.1359545774	0.0368777992	-0.0311725051	-0.0423338786	-0.0362739031	0.0217245845	0.1801327549	0.0498299796	-0.0296598909	0.0916036115	0.0655149055	-0.0693160773	0.1451442391	0.0817159991	-0.0153564864	-0.0486287833	0.0983975361	0.0461244953	-0.0147935208	0.062855302	-0.131062548	0.0053388748	-0.009405112	0.1198743736	0.1378352438	0.0755754492	0.0476383073	0.0671505583	0.0574665511	-5.70792e-05	0.0058418535	-0.0137387406	-0.1893384443	-0.0210438668	-0.0218649424	-0.1204664793	0.0255344177	0.0788368476	0.023052593	0.1066881089	0.0542322945	-0.0680817528	0.0724018551	-0.0420739875	0.1340515991	0.0235724778	0.0076836824	-0.0542622518	0.0338201252	-0.0929011645	-0.0704456741	0.1371047874	0.055357262	0.1352289599	-0.0293442044	-0.0320732627	0.0758774356	-0.0273492217	-0.0286170077	-0.0178695968	0.0543064051	-0.03135955	0.0793131868	0.001798935	-0.0301511086	0.0310000821	-0.105651156	-0.0163149483	-0.0784548334	0.1715903411	0.0406678653	0.053804166	-0.0016431265	0.0255548983	-0.0288463333	-0.07971429	0.2065157494	-0.0820261436	0.053579246	0.1069898593	0.061174227	0.1216419777	0.1214196295	0.1210493502	-0.0467157	3.900000000001125e-06	0.00218235662649	1.5210000000008774e-11	0.0147384	0.0147930368	0.0002188339377661	0.00021722043456	-0.0169587	1.960000000000156e-05	3.841600000000612e-10	0.00028759750569	0.00105892	-0.0004847599999999	1.1213115664000005e-06	2.349922575999999e-07	0.000709993	-0.000352247	5.04090060049e-07	1.2407794900900005e-07	-0.000788072	-0.000317847	1.01026715409e-07	6.21057477184e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.370540664	-0.326776843	-0.6536775693	0.03585468462	1.534693702	-0.7411934058	0.7991124483	-0.624339667	0.1431637093	-1.885804457	0.5812448138	0.4221008877	0.7356210899	0.4208757125	1.35136656
63866.57744791016	-159.87216588507	25559.10942478333	4078939714.909907	100113.15294797764	335.4005800585292	10022643393.185163	112493.54910359783	65357.95770162954	91.20740511551412	4271662634.927996	8318.790747905512	73043.04149917401	37588.66556250922	2.087608	51.73539	0.06153344	0.0287244	-0.0710096276	0.0846978442	-0.0733753494	0.0122144388	-0.0064359458	0.0815110601	0.0589178961	-0.0916284874	0.0004466167	-0.03007853	0.0410034194	0.0224122256	-0.02758484	0.0328713827	-0.0831454637	0.1003342428	0.0845472105	0.0658123946	0.1241377301	-0.0905205642	0.1960571132	0.0968742052	0.0051965409	0.0656945384	0.0788536963	-0.1115120397	-0.0321961383	0.0963172094	0.0701881875	-0.1055191941	0.0931497014	-0.0452206983	-0.0331158865	0.0909435195	0.0834196512	0.0204434563	-0.0827659528	0.0154051498	0.1961963554	0.0792985523	0.0842317117	-0.1014772577	-0.053425747	0.0104848814	0.023932583	-0.0686936364	-0.0483851143	-0.07419421	0.0806460527	-0.0786416774	-0.0287641483	0.0609084112	0.0845654117	0.0500430904	0.0648537515	0.0338062776	0.1080481538	-0.1162709182	0.1783936175	0.0577809462	0.0709158524	-0.144533414	-0.0392807732	-0.052055672	-0.0128617045	-0.0580405411	0.0602280524	-0.057366842	0.0178158819	-0.0284961917	-0.0766429459	-0.0239233116	-0.0267770639	-0.0187263059	0.047731074	-0.0249663751	0.0996306946	-0.0008480439	-0.0147424132	0.0185361449	-0.0397590931	-0.007399333	-0.1528242543	0.1008736537	-0.0586847766	-0.0420500465	-0.0557499328	-0.0704983186	-0.0369269087	-0.1130491388	0.0647779003	-0.0494166239	0.1312063032	0.0025791664	0.0358799057	0.1215101995	0.120893123	0.1198669825	-0.0351049	0.0116107999999999	0.00123235400401	0.0001348106766399	0.0116385	-0.0030999	9.609380010000003e-06	0.0001354546822499	-0.00160496	0.01535374	0.0002357373319876	2.5758966016e-06	0.00124817	0.0001892499999999	1.5579283489e-06	3.5815562499999996e-08	0.000605082	-0.000104911	3.66124226724e-07	1.1006317921000016e-08	-0.000452853	0.000335219	1.12371777961e-07	2.0507583960900001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2866826913	-0.3967074318	-0.6514213895	0.1951417867	0.8445425543	-0.5066837451	1.191405974	0.1072172422	0.02504949934	-1.583387266	1.032347087	0.4208630409	-0.2731719185	0.4356183363	1.563877237
63908.66919620059	42.09174829043332	1771.715274145196	4084317998.429399	99936.90165786998	-176.25129010765522	9987384312.974775	31064.517264612845	65383.48780424918	25.530102619639365	4275000477.448401	651.7861397693167	73059.5447721641	42206.57916036378	1.768092	43.817093	0.0707173875	0.0319342	-0.0303554881	0.0944761449	-0.0561197788	0.0130951904	0.0159991821	0.0630663921	0.0303811877	-0.0613787578	0.0565731459	-0.0187978932	-0.0463628786	0.0461217505	0.08045759	-0.0988118286	0.0263544282	-0.0103179414	0.0039663812	0.0075696533	-0.2108857764	0.0943258031	-0.1694553208	0.1298529712	0.0364255339	0.1841799942	0.1473329391	-0.0702402089	-0.1050566078	-0.1218263828	0.0079771658	0.0155091898	-0.0853234451	0.1037122726	-0.1368557599	0.0482737652	-0.1038806227	-0.1861144265	-0.2191856386	0.0641452597	0.0304967169	0.0429799526	-0.056171525	-0.0452355452	0.0463971587	0.0179730736	0.0269584916	-0.063596005	0.0479001394	-0.0418248856	0.0839492105	0.0239189643	-0.0121456593	-0.0108136399	-0.1144038129	-0.0927618572	-0.049286895	0.055251425	0.0573732386	0.0781657866	0.0715728294	-0.0473206812	-0.1313248369	0.2251733434	0.0413486451	-0.1260603836	-0.0644780149	-0.1306947088	0.0908801712	0.1104221498	-0.1232352869	-0.2353745127	0.0780494217	-0.0249254258	-0.0270533117	0.0416362286	0.0231876786	-0.0328759949	0.0912659101	-0.0189862123	-0.062090093	0.0024800632	0.0315749454	0.0238899996	-0.0579448019	0.0992378812	-0.1359056087	0.0543613777	-0.0995292167	-0.0018888169	-0.0983853332	-0.0780661786	0.0911840881	-0.0504574536	0.1240076494	-0.0793001318	-0.0247319884	0.1213126213	0.1201047889	0.1181006348	-0.0207794	0.0143255	0.00043178346436	0.00020521995025	-4.55975e-05	-0.0116840974999999	0.0001365181343895	2.07913200625e-09	-0.0160115	-0.01440654	0.0002075483947716	0.00025636813225	0.00131003	6.185999999999995e-05	1.7161786009e-06	3.826659599999994e-09	0.00091227	0.000307188	8.322365528999999e-07	9.436446734400001e-08	-0.000215876	0.000236977	5.6158098529000025e-08	4.6602447376e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2618407737	-0.7585563137	-0.8789630841	0.1438565789	-0.7287200382	-0.7089728515	0.470421586	0.5254119264	-0.1377395675	-2.000078363	1.028265762	-0.4951646892	-0.6167549094	0.9977306341	0.5819499918
64183.69153655688	275.022340356285	75637.28769504826	4119546259.259883	99834.77048494984	-102.13117292014068	9966981397.782612	10430.776482043677	65366.13259333746	-17.355210911715403	4272731290.209774	301.2033457901254	73093.96887389867	51826.705883472	2.398041	59.428585	0.0816468525	0.0471465	0.0459328271	0.0092341057	0.0105843583	0.0213247344	0.0131918459	-0.0339453715	-0.0537650033	0.0421430868	-0.0064406029	0.0587389584	-0.022725988	0.0168545839	0.0483800474	-0.0693984751	0.0544417605	-0.0144668174	-0.0110546347	0.0004840587	-0.0607038165	0.0158509634	-0.0429803404	0.0122449864	0.066743193	-0.0834110681	0.0177907635	-0.0134216285	0.0750707831	-0.1253487562	-0.0241172541	0.1087745389	0.0179209723	-0.0886798412	-0.1369792063	-0.0434079724	-0.0403718479	0.0069588386	0.0632199487	0.0471821342	-0.0644350801	0.0884511025	0.0045775676	-0.0750328773	0.1872103253	0.0233376047	0.0189046655	0.0411168445	0.049687832	0.0102264963	-0.0202794443	0.1166861217	-0.008173523	-0.0521691021	-0.0543353348	-0.0344194997	-0.1036304746	-0.0755025468	0.0859958677	0.0974808883	-0.0277427267	0.0105308468	-0.0420213472	-0.0438930961	0.0922257155	-0.0545576833	0.0388953835	-0.0800737281	-0.0127324019	0.0944985189	0.0563476847	-0.069215971	0.0492836572	-0.0172702161	-0.0082422801	0.0514932142	-0.0096799608	-0.0096584929	0.0328753905	-0.0552692331	-0.0628961843	0.0162739643	0.0631843506	-0.0149759435	-0.0018943616	0.0629051954	-0.0701573024	0.0349142367	-0.0715745043	0.1326568744	-0.0196003235	0.01150332	0.0577411373	-0.0006378218	-0.0669530576	-0.0775628527	0.0742012453	0.1210493502	0.1190563346	0.1157589128	-0.0199287	0.0008506999999999	0.00039715308369	7.236904899999989e-07	0.023261	0.0233065975	0.000543197487027	0.000541074121	-0.0181457	-0.0021341999999999	4.554809639999997e-06	0.00032926642849	0.000570492	-0.000739538	3.25461122064e-07	5.469164534439999e-07	0.000859432	-5.283799999999993e-05	7.38623362624e-07	2.7918542439999926e-09	9.88551e-05	0.0003147311	9.905566530721e-08	9.77233079601e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4405173793	-0.6211448552	-0.9778913368	0.3603382815	-0.1877672087	-0.3019408001	-0.1332821526	0.6921826867	-0.2780644127	-1.198248421	0.0611126934	-1.345282423	0.3611289053	0.7947657368	-0.317572067
64423.23423285606	239.54269629918417	57380.703350283184	4150353109.021437	99917.07745218436	82.30696723451547	9983422366.585808	6774.4368553436025	65341.91296024134	-24.21963309612329	4269565589.303755	586.5906273108305	73056.73564496146	59346.7531833401	2.098889	52.014961	0.060784745	0.0311769	0.119044953	-0.041752098	0.068661757	0.0271995864	0.0142660513	-0.0087190512	-0.0886203129	0.1344122643	0.0225662422	-0.0313023094	0.0928074499	0.0668670436	0.0072386187	0.0725900274	-0.0744723206	-0.0087373917	-0.0258023351	-0.0310918839	-0.1398910385	0.032215119	0.09540957	-0.0650405957	0.0310114486	0.0602503623	-0.1321683955	0.0873912362	-0.0165043723	0.0593417382	0.0132380563	0.1958020871	0.0679895512	-0.1418220797	-0.073592942	0.0074072314	-0.0239994082	0.0153020117	0.108778818	0.0758200632	-0.0091069297	-0.0895192395	-0.0132741158	-0.0996754353	-0.0564494929	0.0245230115	0.038374797	0.0113508185	-0.1233965845	0.0989927538	-0.037944401	-0.0450840212	0.098099852	-0.0053907982	-0.0661054968	0.0889040005	-0.0681442756	-0.0106468593	-0.0691151661	-0.0214606506	0.0038703608	0.0826797516	-0.1841871981	0.0180456283	0.1187966125	0.0256264087	-0.0680606829	0.0653337109	-0.1866135851	0.0045481286	-0.1821934236	0.0235239307	0.0015257771	-0.0203733777	-0.0089307843	0.0689000404	-0.0271909695	-0.0111337155	-0.019130963	-0.051250045	-0.0828428722	-0.0242598238	0.0292979616	-0.1006740685	-0.0026070483	0.1115464439	0.0337327119	0.0737677912	0.0553714021	0.0801417321	-0.0121616399	0.0259452578	0.0525733796	-0.0051822095	-0.0834664873	0.2135242098	0.0612667129	0.1207205288	0.1177500307	0.1128532249	-0.0384375	-0.0185088	0.00147744140625	0.0003425756774399	0.0208819	-0.0023791	5.660116810000009e-06	0.0004360537476099	-0.0251532	-0.0070075	4.910505625e-05	0.00063268347024	0.000448809	-0.000121683	2.01429518481e-07	1.4806752489000009e-08	0.000394089	-0.000465343	1.5530613992099997e-07	2.1654410764900009e-07	2.80942e-05	-7.076089999999999e-05	5.007104968809999e-09	7.892840736399998e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6199460665	-0.6957143534	-0.9133777038	-0.3153431037	-0.2832794475	0.007432018035	0.01410100612	-0.4398661586	-0.0261263588	-0.275772774	-0.03339775072	-0.6650526402	0.06226535208	1.566099934	1.387401639
64578.35546379205	155.12123093599075	24062.59628709697	4170363994.407881	99857.14944345735	-59.928008727001725	9971450294.972977	3591.366229983595	65356.10693198226	14.193971740925916	4271420713.3047	201.46883378220352	73021.7587073238	64623.3192298646	1.627785	40.340004	0.0721608599999999	0.0335727	0.1708444607	-0.0734775896	0.088769059	0.0295732479	0.0490363133	0.0207229849	-0.0707471846	0.0463355825	0.0137990245	-0.146740815	0.0481339318	0.0829193266	0.0093628657	0.0240036733	0.0235149762	-0.0284831114	0.0554976928	-0.0083033107	-0.0897953676	-0.0689390723	0.0584767753	-0.1927782982	-0.0696090006	-0.0151978221	0.0752553633	0.0259050271	0.0135507729	-0.0357829601	0.0648322268	0.039502063	-0.0005924657	0.1023587992	0.0460231497	0.0793387361	-0.1039910653	-0.0340817779	-0.0946253111	0.132897156	-0.1981594293	-0.0159699186	0.1222643065	0.0704460646	-0.1034685397	0.0341594877	0.0627013028	0.0302888949	-0.0220767069	0.0638861513	0.0985915845	-0.0883348585	-0.0004737632	-0.1271724619	0.0109571062	0.0057337781	-0.05882345	0.0262742093	-0.0389937115	-0.0696105145	0.0214067798	0.0248041053	0.1199778903	0.022644397	0.1590728333	-0.0765116748	-0.091385714	0.0624977587	0.0010924764	-0.0679002326	0.0854164005	-0.0502478438	-0.0441085402	-0.0323888932	0.0029603925	0.0189547555	-0.0698268644	0.0309343247	-0.0526986806	-0.0822039096	-0.0762434402	-0.0246416732	-0.0317710743	-0.0237223992	-0.1375985634	-0.0001666735	0.1182849905	-0.0100069196	0.0363674073	-0.0318749992	0.0264708376	-0.0606120068	-0.0437779481	0.0053508188	-0.1209373185	0.0375165656	-0.0592263618	0.120326335	0.1161887065	0.1093977275	-0.0211035	0.017334	0.00044535771225	0.0003004675559999	0.0433115	0.0224296	0.00050308695616	0.00187588603225	-0.0420291	-0.0168759	0.00028479600081	0.00176644524681	0.000396153	-5.265599999999999e-05	1.56937199409e-07	2.772654335999999e-09	0.000380288	-1.3800999999999972e-05	1.44618962944e-07	1.904676009999992e-10	-0.000215876	-0.0002439702	5.952145848804e-08	4.6602447376e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.678363136	-0.5176816442	-0.6508719333	0.3819395654	1.526875703	0.4370637222	0.8884737056	-0.1632398786	0.9425409325	-0.5748100078	-0.1083320406	-0.2943032816	-0.5523319593	0.7189756658	0.9840559083
64390.90473552437	-187.45072826768592	35137.775528085825	4146188612.659374	99975.32823278116	118.178789323807	9995066255.25233	13966.226246040758	65417.61812216378	61.51119018151803	4279464760.7772512	3783.62651754688	73108.16459939428	60123.57782205809	1.533282	37.998009	0.08866245	0.0497374	0.1318788738	-0.0455189837	0.0463072318	0.0084213781	0.0044660949	0.0761453318	0.0574394759	0.030640562	-0.0055289639	-0.0704956041	-0.0542021978	0.0187530364	-0.0061304376	-0.0024432604	-0.0201950503	-0.0612384913	-0.0087285583	0.0658552755	-0.0326858313	-0.0155072468	0.0274336844	-0.0110060838	-0.1313435495	-0.0289056459	0.0053849824	0.0504218136	0.0286608927	-0.0974538353	0.130523735	0.0558495658	-0.0168433624	-0.0067004976	-0.0079575723	0.0629832374	0.1449038623	0.1157075897	0.1138705208	-0.0535614303	0.0891027952	-0.0188674698	0.1487596378	0.1490447322	-0.023281188	0.009652529	0.0130060638	-0.0520586153	0.0336493691	0.014190015	0.0068361734	-0.0404404093	-0.081965718	-0.1035705726	0.0781374612	0.023025697	0.0366054407	-0.0435995776	-0.0741055636	-0.1474048166	-0.0526803089	0.0210403165	0.0468419671	0.0370683352	-0.0263778587	-0.1531653813	0.0511148844	-0.0102670047	-0.0577549896	-0.1191835835	0.0233414068	0.2007722867	-0.0475142919	-0.0338924149	0.005252107	-0.0042262934	-0.0652055319	0.0080131063	-0.0684535511	-0.0927778366	0.0041188465	-0.0491548737	-0.0409495071	0.1141249985	-0.0933887955	-0.0299426111	0.0272169055	-0.0013987022	-0.0173155787	-0.0139068495	0.031962251	0.0099690486	-0.1052468544	0.0427533403	-0.0057112847	0.0193680272	-0.0442086219	0.1198669825	0.1143757435	0.1054092553	-0.0211041	-5.999999999999062e-07	0.00044538303681	3.599999999998874e-13	0.0778829	0.0345714	0.00119518169796	0.00606574611241	-0.0420678	-3.870000000000262e-05	1.4976900000002027e-09	0.00176969979684	0.000902765	0.000506612	8.14984645225e-07	2.566557185440001e-07	0.000283828	-9.645999999999998e-05	8.055833358400001e-08	9.304531599999996e-09	-0.000693839	-0.000477963	2.2844862936900002e-07	4.814125579210001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6636515563	-0.3266418343	-0.7343091269	0.5184754298	-0.1328324986	0.552260533	1.178746556	-0.02063800276	1.114826658	-0.6546967662	0.6042262165	0.07578111207	-1.407956373	-0.4486590755	0.327042409
64115.58649616838	-275.3182393559909	75800.13292208273	4110808431.7476487	100043.86701113085	68.53877834968443	10008775326.540834	4697.564137667172	65244.9961388717	-172.6219832920833	4256909521.161383	29798.34911569229	72912.52490363436	52356.91931973832	2.092202	51.849251	0.0962457	0.0445746	0.0419579475	-0.0327697312	-0.0173097843	-0.0125376187	-0.028067079	0.0971066192	0.0776480861	-0.055995982	-0.0011576362	-0.0212238991	-0.1104324768	0.0071751265	0.0324722598	0.0785769986	-0.0107331687	-0.0273724256	-0.1167418112	-0.0425055202	0.1414487435	0.0414597472	0.0033111642	-0.0725668176	0.0114871222	0.0506931021	-0.0114035457	0.0508356996	0.0047003248	0.1134902891	-0.0367069792	-0.057157216	0.0054269528	-0.1192014332	-0.0268366565	0.0053648054	0.0083596111	-0.0428799161	-0.0354774178	-0.0386049611	0.0109941071	-0.0708603731	-0.0196855229	0.0485194074	-0.0680479964	-0.0284233186	0.0141020138	-0.0901197102	0.0343482596	0.0272747259	-0.0511491301	0.0238607597	-0.0816466539	0.0835921182	0.0253937155	-0.01245781	0.0471941436	0.0398106399	-0.1736461406	-0.0214459142	0.0044700395	-0.0426276658	0.1080042457	-0.0125361241	-0.0705713096	0.0665791755	0.071416964	-0.0386569267	-0.0219357742	-0.0983787688	0.0191631513	0.0227931534	0.0365338213	-0.0280263744	0.0224070292	-0.045694863	-0.0277988305	0.0110456769	-0.03174269	-0.0408889415	0.0325029538	-0.0250466952	-0.0368038783	0.1002568142	-0.0511983143	-0.0569150261	-0.0430782618	0.0235364305	-0.0218354043	-0.0083032125	0.0281424112	-0.0662047102	-0.0405686566	-0.009624566	0.0455865152	-0.0295165417	-0.0259064235	0.1193427198	0.112315068	0.1009072399	-0.0128247	0.0082794	0.0001644729300899	6.854846436000002e-05	0.0563445	-0.0215384	0.00046390267456	0.0031747026802499	-0.0187908	0.023277	0.000541818729	0.00035309416464	0.000575289	-0.000327476	3.30957433521e-07	1.0724053057600005e-07	0.000418075	0.000134247	1.7478670562500005e-07	1.8022257009e-08	-0.000292544	0.000401295	1.6103767702500005e-07	8.558199193599999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7270697552	-0.2451273133	-0.5510607806	0.7801685996	-0.8855601812	0.1307626829	1.223856851	-0.2988391066	1.100131978	-0.7347339207	0.4181263472	0.2479173156	-0.3083330169	-1.173959752	-0.02080180914
64283.9074144028	168.3209182344217	28331.931515278877	4132420752.463511	99436.24171554924	-607.6252955816017	9887566166.513136	369208.4998306288	65319.64459570957	74.6484568378728	4266655970.1098094	5572.392108275759	73016.55990501102	58095.72997881136	1.897892	47.033813	0.0872415149999999	0.0424738	0.0952171487	-0.080425961	0.0278699831	-0.0278321496	0.027213818	-0.0076175011	-0.0578811754	0.1283935783	-0.0422613567	0.0980038721	-0.0406018558	-0.0331102977	0.014075485	-0.0001939655	0.0367489609	-0.0748759308	-0.1026212566	-0.1485284351	0.0544953473	0.0822509024	-0.1003546714	0.013582584	0.1294814064	-0.0124235806	-0.0999709467	0.0409602939	-0.0101191481	0.0254694945	-0.0494651482	0.1253784985	0.0009395926	0.119789861	-0.0945459755	0.0172530777	0.122488098	0.0057476166	0.0646881943	-0.0653980534	-0.0023784726	0.0766147028	0.1864528477	-0.0230396258	0.0310721034	-0.0208001959	0.0093072147	-0.0026544922	0.0144679526	0.0524609758	-0.0809698716	0.0439547559	-0.0696753334	0.0236002875	-0.0231809592	-0.0675248306	-0.0397037952	0.0195264265	-0.0751014283	0.0604524649	-0.1039181081	-0.1145670968	-0.1602432543	-0.0343682596	-0.0461088818	-0.0099974734	0.0146365599	0.0671120445	0.0279322993	0.133491463	0.092220764	0.05274139	-0.0590764815	-0.0263859235	0.0315042379	-0.0649607678	-0.0275469948	0.0351520496	-0.072918998	-0.0211827528	0.0594133498	0.0207724456	-0.0363131613	0.1075057439	0.0090141317	-0.0913628942	0.0302265769	0.005173987	0.037452437	0.0069778604	-0.007497055	-0.0015263972	-0.0059701321	-0.0247155587	0.0321916581	-0.0147761161	0.0555970198	0.118753831	0.1100111431	0.0959136145	-0.0211052	-0.0082805	0.00044542946704	6.856668025000003e-05	0.0829353	0.0265908	0.00070707064464	0.00687826398609	-0.0152824	0.0035084	1.230887056e-05	0.00023355174976	4.85307e-05	-0.0005267583	2.35522884249e-09	2.7747430661889e-07	0.0007330989999999	0.0003150239999999	5.374341438008534e-07	9.924012057593701e-08	-0.00015709	0.000135454	1.8347786116e-08	2.46772681e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6551425643	-0.1234920794	-0.8395324986	0.8274813961	-0.03391299743	-0.29405138	0.996900895	-0.3259339781	0.5511462815	-0.34066191	-0.662515531	-0.5983114428	0.3391518318	-0.9672254947	-1.045691041
