global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_10	aroma_motion_12	aroma_motion_13	aroma_motion_16	aroma_motion_18	aroma_motion_20	aroma_motion_21	aroma_motion_24
63183.13583035124	n/a	n/a	3992108653.356615	97452.73113955172	n/a	9497034806.557753	n/a	65080.18575367647	n/a	4235430577.733034	n/a	72522.45345369243	31042.90432022257	n/a	n/a	n/a	n/a	-0.2028551758	-0.0910692464	-0.057558065	0.0993004176	-0.0369931859	0.0627868583	-0.1037170614	0.1503394935	-0.1013721985	-0.1869992056	0.06107548	-0.2000973559	0.0400793404	-0.0639530494	0.078642461	0.050431653	-0.0841249356	0.1127557123	-0.1775843389	0.1669023856	-0.1013035481	0.2450907581	-0.0688737564	0.0595373974	-0.1469837063	0.0627531116	0.0154561144	0.0894696399	-0.0827446536	0.0135825506	-0.0883518137	0.0454687139	-0.295888389	0.0488263089	-0.0170473572	0.0706746108	-0.113116659	0.0176923342	-0.1704130214	0.166913427	-0.1952952643	0.1355025745	-0.1863877214	0.1873189127	-0.017073131	-0.0462104522	0.1914571183	-0.2213151717	0.050653045	-0.1235775907	0.1058965738	-0.0201116553	0.1028102444	-0.0420691128	0.1039396869	-0.0663829809	0.0526220878	-0.1468368445	0.1225637878	-0.2503541413	0.1850036722	-0.0899161225	0.0667717426	-0.0692441765	0.2236114705	-0.4085193636	0.2796675237	-0.0050792169	0.1643619509	0.175384	n/a	0.030759547456	n/a	-0.00431964	n/a	n/a	1.86592897296e-05	0.0609987	n/a	n/a	0.00372084140169	0.00282929	n/a	8.0048819041e-06	n/a	-0.00257813	n/a	6.6467542969e-06	n/a	0.000505084	n/a	n/a	2.5510984705600004e-07	0.0	0.0	0.0	0.0	0.0	0.0	-0.00333030716	0.2277312796	-0.9519067629	-0.7434586779	0.5171028471	-0.9888953858	1.545521021	-0.8548710645	0.7698060403	-0.7518165843	0.4242842926	-0.3381314865	1.969240054	-0.00942242151	-1.266798666	0.3814085221
63094.34216833436	-88.79366201687662	7884.314414367319	3980896013.654856	96979.24841503594	-473.4827245157794	9404974623.14525	224185.89041488545	64933.68934480042	-146.4964088760535	4216384011.927048	21461.19781357984	72218.72015126771	31527.79056712109	1.016521	23.878887	0.2728026399999999	0.14606	-0.2111428935	-0.1195383212	-0.0137302057	0.1101973846	-0.013963265	-0.0177809971	0.0264165413	0.2120779254	-0.1276525186	-0.0826324795	0.0677817006	-0.0800313798	-0.0773142237	-0.1991373736	0.1856466129	-0.0384115946	0.0141658122	0.0769615048	0.1012624609	0.1789918018	0.0812158819	0.0718380879	0.0370948286	-0.0337888449	-0.014306322	-0.0503944351	0.1788513319	0.0297289221	0.0054971967	0.023578608	-0.0973451118	0.0766298515	-0.2644877668	-0.0568456335	-0.208537908	-0.0934328169	-0.0737608551	0.1126732326	0.0255943731	0.0950770765	-0.1297653522	-0.0597312216	0.0765493531	-0.049368442	-0.0602788652	-0.0933877995	0.1920833468	-0.2047407278	0.0969442085	0.0432230075	-0.030339759	-0.0903969282	-0.1181707092	-0.0987411269	-0.1254580235	0.0613021733	0.0766472232	-0.0345519381	0.1674848058	-0.0950039808	-0.0828415468	-0.0434813242	0.0713875243	-0.0805893781	-0.0712223432	-0.0737205351	0.2152377147	0.0206278473	0.1640657595	0.189512	0.014128	0.035914798144	0.000199600384	0.116813	0.12113264	0.0146731164733696	0.013645276969	0.0936549	0.0326561999999999	0.0010664273984399	0.00877124029401	0.00150773	-0.0013215599999999	2.2732497529e-06	1.7465208335999996e-06	-0.00216326	0.0004148699999999	4.679693827600001e-06	1.7211711689999993e-07	0.00086637	0.0003612859999999	1.3052757379599998e-07	7.505969768999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	-0.5793779125	0.6777634654	-0.5974428563	0.6133356015	0.06480325764	-1.067935143	0.3974601446	1.435805068	1.16931881	-0.1549530999	1.571152003	-0.5179487434	2.063952229	0.4213017172	-2.058041211	1.863531656
62871.07666905652	-223.26549927784072	49847.483167783495	3952772281.526384	97210.70899685504	231.46058181910485	9449921943.671234	53574.00093603853	64907.76911764706	-25.9202271533577	4213018491.8297777	671.8581756816618	72349.75206384245	30571.713444625333	0.995277	23.379862	0.0303223	0.0209006	-0.2237054446	-0.0566883298	-0.0757279971	0.0689720358	-0.0070144524	0.0940987059	-0.0405287344	-0.0236789935	-0.140840474	-0.1076938484	0.0133969715	-0.2380189528	0.0529617461	-0.1637485749	-0.1112753433	0.2371150319	0.1316967024	0.0583430596	-0.0415526104	-0.0115787301	0.0159773732	0.0925149424	0.0474283701	0.0166526033	-0.1790603576	0.1220957799	0.22664188	-0.1047961086	-0.0422374068	0.0330792624	-0.0266723439	0.0506711432	-0.3108034717	0.0980006008	0.0574688683	-0.0490881103	0.1999454673	-0.002538112	-0.1450184164	0.1372401955	0.1004715123	-0.0255707523	0.0296810732	-0.0684671046	-0.025073173	-0.0921953669	0.2141142882	-0.1736924384	0.1092814158	-0.1325752664	0.0061379978	-0.0886423786	0.0162510435	-0.0007723881	-0.0660539675	-0.0113316731	-0.0262819556	-0.0252195717	0.1368019059	-0.0015618234	0.0754790051	0.0725263433	-0.0830108564	-0.1040362728	-0.0777748282	0.2204444102	0.0835934563	0.076147115	0.1634739106	0.189465	-4.700000000001925e-05	0.035896986225	2.209000000001809e-09	0.0976184	-0.0191946	0.00036843266916	0.0095293520185599	0.0935439	-0.0001109999999999	1.2320999999999997e-08	0.00875046122721	0.00154537	3.763999999999981e-05	2.3881684369e-06	1.4167695999999855e-09	-0.00221072	-4.74599999999996e-05	4.887282918399999e-06	2.252451599999962e-09	0.000732076	-0.0001342939999999	1.8034878435999992e-08	5.35935269776e-07	0.0	0.0	0.0	0.0	0.0	0.0	-0.2546987324	-0.3476692383	-0.7020986419	-0.9198267358	0.06328893184	-1.073152641	1.137088295	1.877271814	0.6771016858	-0.1451308971	0.6398714882	-0.5602412203	1.318462486	0.6141243774	-1.380886741	0.03925253439
62954.83071451553	83.75404545900528	7014.740130749124	3963310710.293308	96722.68525359425	-488.02374326079735	9355277842.665855	238167.17398628063	64912.826831670165	5.057714023103472	4213675087.278398	25.580471139497508	72347.19786592117	30808.564701012765	0.953993	22.410069	0.096036	0.0535028	-0.2149683449	-0.1225306065	-0.0357887846	0.0786792214	0.084539729	0.0544307818	-0.1625260158	-0.0301620235	-0.1037543378	-0.0386639418	-0.0138948086	-0.1401890957	0.0625065037	-0.2212867503	-0.0700632918	-0.0230532516	-0.2643222104	0.1569754756	-0.2670141441	0.0349053778	0.0150816088	-0.1660582173	-0.0637371831	-0.1343353127	-0.1185889798	0.0672043973	-0.0966472571	-0.0624977198	-0.0210856926	0.0344158442	0.0552549295	0.0525105831	-0.292349456	0.052331062	0.0533463633	0.0733067452	-0.0832264502	-0.0984244061	-0.1814379875	0.1160803236	0.1481162965	-0.0127982505	-0.1489469431	-0.1416636873	-0.0802794556	-0.110851012	0.162461981	-0.1968266607	0.1175197309	-0.0269420206	-0.1096588495	-0.0660984661	-0.1030056194	-0.0435692564	0.0749789346	-0.0055983938	-0.0218456175	-0.0418701525	0.1690533253	0.2207788115	0.0330484802	0.169880197	0.1142948322	0.0385980441	0.1376682471	0.0309167122	-0.1950176531	0.0808447274	0.1625874706	0.189433	-3.200000000000425e-05	0.035884861489	1.024000000000272e-09	0.114834	0.0172156	0.00029637688336	0.013186847556	0.063712	-0.0298318999999999	0.0008899422576099	0.004059218944	0.00216892	0.00062355	4.7042139664e-06	3.888146025000001e-07	-0.0025663	-0.00035558	6.58589569e-06	1.2643713640000022e-07	0.000732076	0.0	0.0	5.35935269776e-07	0.0	0.0	0.0	0.0	0.0	0.0	-0.2605639789	0.5833756044	-0.8055474225	0.4248054714	-0.428096122	-1.0429918	0.7791241073	-0.3588405839	0.2627895594	-0.09318346468	0.5194489355	-0.2607586126	0.3999805449	1.17483902	-1.844907951	-0.2939263633
63004.19207205727	49.36135754174029	2436.543618363521	3969528218.652684	96759.62509048024	36.939836885998375	9362425047.650291	1364.551549164166	64800.69298188025	-112.13384978991236	4199129810.931905	12574.000268706624	72249.76822686005	30508.59405438312	0.999757	23.485102	0.0763559	0.0436289	-0.2233372358	-0.0672378811	0.024157336	0.1885810392	0.0165195776	0.0135373831	-0.1593579933	0.1100247792	-0.0191827006	0.0445260809	-0.1212634698	-0.1103206899	-0.0482148114	-0.185870454	-0.0177789951	0.1328038318	-0.1281479861	0.0035532911	0.0683630803	-0.14329494	0.081002375	-0.0117926515	0.0829719963	-0.027710036	0.1044197314	-0.1607247237	0.1996077109	0.101584549	0.0109988836	0.1466522379	0.0694992837	-0.0602117839	-0.2328581821	-0.0970650679	0.0004451836	0.0477653547	-0.008932012	0.0077994838	-0.1335716541	-0.1928096216	0.0642703946	0.0153156145	-0.0032281079	-0.1250212599	-0.0372414655	-0.101359658	0.1539155418	-0.1334403092	0.157570925	-0.1929678232	0.037652683	-0.059628521	0.0363330607	0.0605405043	0.1100307493	-0.0138287654	0.0661387992	-0.0772863146	-0.1387170771	0.1022302227	-0.1143325194	-0.0601226684	-0.0026634019	0.0386914446	0.0351341213	-0.0847770588	-0.0789971433	-0.1522870347	0.161408037	0.169738	-0.0196949999999999	0.028810988644	0.0003878930249999	0.0881187999999999	-0.0267152000000001	0.00071370191104	0.0077649229134399	0.0669484	0.0032364	1.0474284960000002e-05	0.00448208826256	0.00218983	2.090999999999985e-05	4.795355428899999e-06	4.3722809999999376e-10	-0.00250623	6.0070000000000175e-05	6.281188812899999e-06	3.608404900000021e-09	0.00027887	-0.000453206	2.05395678436e-07	7.776847690000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.4226264463	-0.1456826474	-0.3615003912	-1.293227279	-0.4005439581	-1.100892098	0.6038230749	-0.9057518781	-0.1870621363	-0.5980625103	0.3220456003	0.4500424886	0.1980673875	0.1979633981	-0.6791132832	1.776398826
63164.69674110606	160.5046690487943	25761.74878646299	3989778914.395895	96713.982814996	-45.642275484249694	9353594471.93934	2083.2173113801405	64860.59291622899	59.89993434873759	4206896513.444774	3588.002134983073	72241.47506089459	31857.37304658676	1.227343	28.83127	0.1560447749999999	0.119531	-0.196656926	-0.1410747835	0.0255379084	0.145836086	0.0583053553	-0.0590357909	-0.0617544354	0.1706100354	0.0796635303	0.0233909611	-0.0973538012	-0.0761397445	-0.1065566378	-0.2111968266	0.0666824943	0.1306338761	-0.2204373735	0.0106591801	0.1292171823	0.0233100462	-0.0055704665	-0.022621799	0.0721427355	0.0550475638	-0.0821446509	0.0319530845	-0.0780349142	0.1198933733	0.0375958557	0.1068281284	0.0371399615	0.0480778951	-0.2151314063	-0.2266900929	-0.1878723609	0.0153122434	0.0479743177	0.0704665179	0.0067453469	0.0584160143	0.1223995428	0.0428961914	0.1268394813	0.0045235548	-0.0844831916	-0.1268749166	0.09945669	-0.2056369502	0.1426060448	0.0653284587	-0.0315232949	-0.1306410012	-0.2388966305	-0.0702418444	-0.0946966706	0.1886068354	-0.0022235243	0.1459625992	0.0532772605	-0.0302574852	-0.2545877316	0.0292877772	-0.0193200279	0.0335766243	-0.0264224167	0.0443457129	-0.2007622719	0.2586841225	0.1599377353	0.189414	0.019676	0.035877663396	0.0003871449759999	0.0879468	-0.0001719999999998	2.9583999999963692e-08	0.00773463963024	0.0976233	0.0306748999999999	0.0009409494900099	0.00953030870289	7.939249999999998e-05	-0.0021104375	6.3031690562499984e-09	4.45394644140625e-06	-0.00250623	0.0	6.281188812899999e-06	0.0	0.00027887	0.0	0.0	7.776847690000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	-0.4009849194	1.20220679	-0.3319035104	1.076138494	-0.5292834008	-0.7773479475	-0.2146475692	0.3335493508	0.7414501271	-0.198539637	0.930639861	-0.5356143536	1.189924346	0.001825688193	-1.60851568	1.146271994
62891.94177972535	-272.7549613807132	74395.26895779435	3955396340.8243623	96932.77545926518	218.79264426918235	9395962958.23632	47870.22118630097	64848.469196428574	-12.123719800416438	4205323957.120146	146.98458179900962	72225.81188240423	29983.653315700634	1.494956	35.11771	0.080298025	0.0505669	-0.2416212268	0.0074168571	0.0175141851	0.0882640784	0.003383544	0.1350080095	0.0108426795	-0.0741738817	-0.0183665279	0.0525629065	-0.0496158956	-0.166604489	0.0639557349	-0.0796036741	-0.0629451403	0.2055070624	0.0253515101	0.0557155189	0.0170532188	-0.1027771944	-0.0933150178	-0.0285142363	0.0929574544	0.0127257218	-0.0256887158	-0.0516176505	0.0347789167	-0.0160393918	0.0273582708	0.1022924256	0.0300054541	-0.036491821	-0.1499977768	0.0862305218	0.0276015629	-0.046209142	0.2029893351	-0.0455882812	-0.1837092565	-0.0281917578	0.153943671	0.0443956817	0.1031502524	-0.2060331922	-0.0127698618	-0.1234517922	0.1690905863	-0.0458833473	0.2293541633	-0.2792719332	0.0530164953	-0.0364175344	0.1478069942	0.1916612345	-0.0834883762	-0.0418638206	-0.0721409105	0.0604172212	-0.3015414348	0.109952476	0.0669342371	-0.0192775986	-0.2140337335	0.180259718	-0.1144629134	0.270461568	-0.0237235747	-0.3269228498	0.1581792149	0.157904	-0.03151	0.0249336732159999	0.0009928801	0.0857408999999999	-0.0022059000000001	4.865994810000475e-06	0.0073515019328099	0.10151	0.0038867	1.5106436890000052e-05	0.0103042801	0.000849831	0.0007704385	7.22212728561e-07	5.935754822822499e-07	-0.00242276	8.346999999999999e-05	5.8697660176e-06	6.967240899999998e-09	0.00027887	0.0	0.0	7.776847690000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.8438060582	-1.519062177	-0.1788929379	-2.107462857	-0.4445366583	-1.25067788	0.7997423481	1.473516449	0.03440785542	-0.00192902183	-0.7076329705	0.1482386959	-0.1429533227	0.2011172111	0.1671375903	0.959317546
63439.72303724353	547.7812575181815	300064.3060882003	4024598459.042167	97818.98146403256	886.2060047673876	9568553134.660746	785361.0828857751	64784.929648109246	-63.53954831932788	4197087109.510464	4037.274200624202	72604.8799563358	37537.97546437161	2.520635	59.211739	0.43720105	0.223281	-0.0877824446	-0.3157345836	-0.2269262793	-0.0558877724	-0.0124474727	0.1117143668	-0.1342777467	-0.0325370169	-0.0159373704	-0.0604012367	-0.1536682274	0.1777218706	-0.295832475	-0.2631622708	-0.4182509667	-0.1460139848	-0.024684693	0.0564695893	-0.238182891	-0.1897806018	0.0574529793	-0.0763627169	-0.2168263871	-0.0564770212	0.1839858218	-0.0754908859	-0.2100606293	0.0366643429	-0.2186903438	0.0235815307	0.2200224089	-0.3616476397	-0.1147718566	-0.066180717	-0.0723015459	-0.165534986	-0.1075684569	-0.6598098959	0.2187179487	-0.0945929867	-0.1517495449	0.0548428212	-0.0130581827	0.1187969932	-0.1452654193	0.0466445972	-0.0969056221	-0.0836686588	0.3400125781	0.1586477529	-0.0079905631	0.7873700441	0.0176004152	-0.0011470967	-0.0122279824	0.1662123826	-0.0949466258	-0.0577148111	-0.2220901912	-0.1101718543	0.103528703	-0.0023796914	0.0419302308	-0.1131908169	-0.0408645658	0.0128355949	-0.0318686453	0.0522280889	0.1561356449	-0.0204873	-0.1783912999999999	0.00041972946129	0.0318234559156899	0.171434	0.0856931000000001	0.00734330738761	0.029389616356	0.0144868	-0.0870232	0.00757303733824	0.00020986737424	0.00163904	0.000789209	2.6864521216e-06	6.228508456810001e-07	-0.00235123	7.152999999999977e-05	5.528282512900001e-06	5.116540899999967e-09	0.00114	0.0008611299999999	7.415448768999998e-07	1.2995999999999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.838663674	3.821570288	-0.7327826273	1.842278185	-0.1588377442	-1.192635111	3.313322692	0.5175141289	-0.2330828752	1.108896264	0.2265474572	-1.162674093	-0.5428962109	0.5975943414	2.207640287	0.8588985941
63065.06685427024	-374.6561829732891	140367.25544011468	3977202657.333575	95538.96670327475	-2280.014760757811	9127694158.729445	5198467.309273498	64643.81133140756	-141.11831670168613	4178822343.450616	19914.379308717387	71627.01825799934	46084.00719681597	5.848412	137.383881	4.75917365	2.74377	-0.041266444	0.7941552048	0.8828368206	-0.1190026632	-0.3168373745	0.0913168558	-0.0610782815	-0.0375054976	0.0347897126	0.7691775755	0.5327440982	0.099861912	0.1007513348	-0.0712963271	-0.0557797042	-0.0060594349	-0.0961096122	0.0684201584	-0.0318583781	0.0198086573	-0.0025307314	0.0018448917	-0.0207515757	0.0055417022	-0.01414727	0.040708308	-0.023439257	0.0015200743	0.8306939171	-0.4626936982	0.1216416441	-0.1072023996	-0.025840788	0.0268229583	0.0266365761	-0.0296106351	-0.0139233086	-0.0968438997	-0.0213414118	-0.007367837	-0.0631227181	0.0374651427	-0.0133200949	0.0232704063	0.9068423086	-0.1481121835	-0.2148309595	-0.1976435885	0.0243186768	0.0883795729	-0.140573965	0.0544522076	-0.0067989729	0.0153338213	0.0199163034	0.0067254537	-0.0035960641	-0.0096586415	-0.0040346473	0.0153413126	-0.0009208447	-0.0049201851	-0.0011780339	0.0062260152	-0.0046829926	0.0042133293	0.0122861606	-0.0086794804	0.1538107079	-0.121293	-0.1008057	0.014711991849	0.0101617891524899	-0.944904	-1.116338	1.246210530244	0.8928435692159999	1.00231	0.9878232	0.97579467445824	1.0046253361000002	-0.0376852	-0.03932424	0.00142017429904	0.0015463958515776	0.00832906	0.0106802899999999	6.937324048359998e-05	0.000114068594484	6.0395e-05	-0.001079605	1.165546956025e-06	3.647556025e-09	1.0	0.0	0.0	0.0	0.0	0.0	-7.076057052	-2.015152013	7.464231893	-4.016261421	2.687481548	-2.452594978	2.6128835	-3.281663093	1.17127117	-3.036733198	-3.352272282	-0.3897711777	-2.744141865	0.926117659	-0.1325130645	-0.7111293438
63620.519500644106	555.4526463738657	308527.6423637307	4047570501.531837	97948.7955458766	2409.8288426018407	9593966548.887934	5807275.050635727	65151.68304884454	507.87171743698127	4244741804.097097	257933.6813723889	72238.806206405	44744.8276280715	4.533487	106.495239	4.30628875	2.45463	-0.1061946581	0.3693019639	-0.1399442094	0.4737352557	-0.5192853069	-0.2187448148	0.3816498785	-0.3330564652	0.0617615816	0.0324728776	0.1852044626	-0.1858354141	-0.6138914686	0.0776988015	0.0150820809	-0.1359825029	0.4185314495	-0.0270272351	0.1543409483	0.0356789465	-0.0051672198	0.0429156656	-0.0494492133	-0.1712569125	-0.0529809666	0.0942351607	0.0552892357	-0.009353594	0.0870267888	0.1728838771	-0.613455931	-0.4838809561	0.1214934774	-0.0889386059	0.1192940799	-0.3482541216	0.0358348385	0.1320561142	-0.0134037916	-0.0625054283	-0.0438932697	-0.120879674	-0.105863521	-0.0312346385	0.2365417166	0.053306501	0.4626570107	0.7254993139	0.0547105155	-0.2162405627	-0.0774499243	0.139499635	-0.1633552811	-0.0948858323	0.0808811944	0.0858362873	0.0462560223	-0.0248492808	0.0644315565	-0.0968353084	-0.0661731967	0.0053955046	0.0695636958	0.0151353042	0.01732541	-0.0042543945	-0.0304074867	0.0651734206	0.1512085936	0.147816	0.269109	0.021849569856	0.072419653881	0.269735	1.214639	1.4753479003210002	0.072756970225	0.116749	-0.885561	0.7842182847210001	0.013630329001	-0.00515397	0.03253123	2.65634067609e-05	0.0010582809253129	0.00917596	0.0008469	8.41982419216e-05	7.172396100000019e-07	0.00542186	0.0053614649999999	2.8745306946224992e-05	2.93965658596e-05	0.0	1.0	0.0	0.0	0.0	0.0	1.106169578	-4.519903439	2.503449379	-5.249804907	2.719163635	-1.276191217	-0.8439098942	-1.355007009	-5.448687054	2.871334341	5.972473567	2.648596535	3.947774215	3.439722963	3.195822035	-1.752512498
