global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_07	aroma_motion_13
64144.254992736285	n/a	n/a	4114485448.573174	99549.60169107564	n/a	9910123196.85181	n/a	65197.60002055921	n/a	4250727048.440823	n/a	72395.46240828805	59733.31207976031	n/a	n/a	n/a	n/a	-0.1708373037	0.0858193204	-0.0022751579	0.0598502485	0.1138506914	-0.1422806595	0.1441427243	-0.1885222087	0.048992992	-0.0193753352	0.1317266755	0.2551917467	-0.0943916275	0.0870189666	-0.0392547367	-0.0721541582	0.1508221336	-0.0411400547	-0.0131344622	0.1213163234	-0.0349363077	0.1144980131	-0.0182142506	0.1455253398	-0.0309533542	0.0148286435	-0.0632200169	0.1644288782	-0.1305085606	0.204137553	0.1164228804	-0.1720756781	0.1383535001	0.0471384701	-0.0698035161	-0.1029011964	0.1204169325	-0.0055464202	0.0630109612	-0.2362022957	0.1095495179	-0.1083285249	0.0732122465	-0.1039119123	0.0019336022	-0.1817374783	0.0116458819	-0.0993189399	0.0015151681	-0.0177413171	0.005417077	-0.0697246506	-0.0762949228	0.1865706904	-0.2067640914	0.0634803328	0.2729376777	-0.2266209203	0.094508627	-0.2101983582	0.0459322792	0.0127515464	-0.0114319284	0.0435541607	-0.0852844685	0.1720106963	-0.2732886804	0.1151360827	0.0567802827	-0.2591600362	0.0801849265	-0.0434947466	0.1039653615	-0.0522840138	0.171893201	-0.1594606763	0.0438248992	-0.1002047161	0.0829723491	-0.1148717316	0.112887878	0.194875079	-0.2775484811	0.1643619509	-0.135433	n/a	0.018342097489	n/a	-0.057575	n/a	n/a	0.003314880625	-0.115949	n/a	n/a	0.013444170601	0.00271823	n/a	7.388774332899999e-06	n/a	-0.000901374	n/a	8.124750878760001e-07	n/a	-0.00226453	n/a	n/a	5.128096120899999e-06	0.831375381	1.207791166	-0.767333342	0.2100275702	-1.0226124	-2.439087873
64279.359206990135	135.10421425384993	18253.148709150188	4131836020.0612674	99415.4601231877	-134.14156788794207	9883433711.505123	17993.960235435374	65248.15371222245	50.55369166323362	4257321562.853808	2555.675740781297	72566.58326086956	66372.90053508691	1.062568	18.921379	0.13562475	0.0694966	-0.2694601746	0.0401306655	0.1659030252	-0.0014370272	-0.027777712	-0.1418601482	-0.136111359	-0.2372522914	-0.1218272799	-0.0043448099	0.0009747285	0.0626044783	0.0937214983	0.1573778123	-0.1823715121	0.1417454966	0.2610367535	-0.0356536293	0.036908773	0.1654561963	0.0303531831	0.0602248708	-0.1166047083	0.2369689715	0.1247248597	0.0122725342	-0.0454874393	0.0903914714	-0.0667531017	-0.0343876417	-0.1701234145	0.065930563	0.0451598981	-0.0422226853	-0.0704028212	0.1091062375	0.0707915406	-0.0827084363	-0.0767139585	-0.1625645438	-0.079555115	-0.2980170321	-0.0156396065	0.0412208325	-0.1249624333	-0.0214846333	0.083737802	0.1483670162	-0.082418504	0.0051580818	-0.046759773	-0.0687490321	0.0006114777	-0.145496186	-0.3180410309	0.1568264941	0.111959764	-0.0212558921	0.050895558	-0.1977817743	0.0576253352	-0.0065498158	0.1368004501	0.0235408616	-0.1194030042	0.1966739483	-0.1770251977	0.0872459057	0.1698320219	-0.214385464	-0.0052114353	-0.1418307363	-0.1016056676	-0.0381103238	0.0182909083	0.0451351782	-0.0839175234	0.1549390665	-0.1747789696	0.2243441208	-0.0040704997	0.0473570824	-0.0381843199	0.1640657595	-0.11485	0.020583	0.0131905225	0.000423659889	-0.057408	0.000167	2.788900000000016e-08	0.003295678464	-0.108482	0.007467	5.575608900000002e-05	0.0117683443239999	0.00180513	-0.0009130999999999	3.2584943169000004e-06	8.337516099999997e-07	-0.000235309	0.000666065	5.5370325481e-08	4.43642584225e-07	-0.00169554	0.0005689899999999	3.237496200999999e-07	2.8748558916e-06	0.8100140317	1.663268976	-1.115090342	1.520527988	0.2820816146	-1.191736604
64140.15546158765	-139.20374540248304	19377.68273407932	4113959542.636632	99360.69232464732	-54.76779854038614	9872547179.233229	2999.511756960322	65088.858019377054	-159.2956928453932	4236559438.266625	25375.117759093857	72465.31226052988	62193.51729348792	0.986347	17.5641	0.09483685	0.045076	-0.2215430309	0.081205358	0.0273275566	0.1024321296	-0.1351010869	-0.1508080401	-0.1773393107	-0.2656180854	-0.1429723704	0.0373149155	-0.0793410451	0.0988451538	-0.0655557023	-0.0199057139	-0.2303726891	-0.0329841231	0.2425734733	0.0147225138	0.124486309	-0.0185922974	0.1044315509	-0.0433806849	-0.0628941998	0.067645302	0.1888183653	0.1125917142	-0.1371061693	-0.2815267381	0.0474047657	-0.1157927779	-0.1959056724	-0.1452517064	0.0994951332	0.1277664225	0.0352836485	0.1056325868	-0.3563490849	-0.1857910718	-0.0203062119	-0.1289731901	-0.104251014	-0.1986981991	-0.153119062	0.1420012852	-0.0419884357	-0.0709846415	0.111265344	0.1158086305	-0.1113166856	-0.0848926799	-0.1215001116	0.1101030541	-0.0637060812	0.039935195	-0.0208108937	-0.0116701748	0.0036224841	0.1615598444	0.3937158803	-0.2082177102	0.0550571482	-0.0690681715	0.1545944457	0.0369482033	-0.1843074558	0.1840808579	-0.0332133126	0.1354221696	0.0352273279	-0.0647316362	-0.1594078412	-0.1506932881	-0.1070141521	0.1237346881	0.0060571233	-0.0717142105	0.1045515803	0.0068080055	-0.0428575459	-0.079084161	-0.02115913	0.0512809866	0.1809454024	0.1634739106	-0.108307	0.0065429999999999	0.011730406249	4.281084899999991e-05	-0.0744501999999999	-0.0170421999999998	0.0002904365808399	0.0055428322800399	-0.11243	-0.003948	1.5586704000000056e-05	0.0126405049	0.0024383	0.00063317	5.94530689e-06	4.0090424889999993e-07	-0.000652642	-0.000417333	4.259415801640001e-07	1.7416683288900004e-07	-0.00199111	-0.00029557	8.736162489999999e-08	3.964519032099999e-06	0.8839277382	1.559670924	-0.9127272698	2.275876973	0.1602233413	-0.5551325134
64109.784032626616	-30.371428961036145	922.4236971352652	4110064408.7100263	98958.67898951804	-402.0133351292752	9792820147.35048	161614.72162176296	65155.136448910365	66.27842953331128	4245191805.676128	4392.83022140211	72395.75422384511	63397.01997388129	1.048695	18.674345	0.08355975	0.0380641	-0.2260245533	0.0681424937	0.0921583055	0.1439546257	0.0714878936	-0.1874911876	0.0047000944	-0.1463590976	-0.0847202901	0.2052622599	-0.1914976315	-0.1051190461	0.1017626156	-0.1029884372	-0.0359996099	-0.1855794118	0.0637919956	-0.1391336034	0.232681027	0.052720687	0.1712249132	-0.1158403431	0.082738035	-0.2034068484	0.1814564522	-0.0622500031	0.0685127733	0.0188835024	-0.0191389127	-0.0791181566	0.0560965198	0.0061604833	0.0346839417	-0.0309213351	-0.0748857545	-0.0514406128	0.0463763346	-0.001523093	0.1641314604	-0.2044358278	-0.0060946345	0.0055188666	-0.1970701057	0.2294200384	0.0166242369	-0.0054472414	0.0436607292	0.0357508764	-0.0460706264	0.1794841098	-0.0264376033	0.1195277543	-0.0443212707	0.0262406356	0.0529201341	-0.1324347384	-0.0736053603	0.1748324344	-0.1028703543	-0.177519305	0.0356539072	-0.0919756761	0.0598936237	-0.1074341857	-0.1057073389	0.187940279	0.0088377617	0.0406385153	0.0749536964	0.0349409803	-0.0795529002	-0.0399570581	0.0655022014	-0.000171649	0.0239943741	-0.1422519189	0.2031590454	0.0037929166	0.1624202933	0.057477679	-0.2721780975	-0.0602098674	0.0746182908	0.1625874706	-0.0979351	0.0103719	0.00959128381201	0.00010757630961	-0.0595366	0.0149135999999998	0.0002224154649599	0.00354460673956	-0.0971494	0.0152806	0.00023349673636	0.00943800592036	0.00203457	-0.00040373	4.139475084899999e-06	1.6299791290000013e-07	-0.000235309	0.000417333	5.5370325481e-08	1.7416683288900004e-07	-0.0019523	3.8810000000000016e-05	1.506216100000001e-09	3.81147529e-06	1.01187185	1.615038159	-0.7477458672	1.076896343	0.1627939042	-0.4410109616
64314.12795172804	204.34391910142585	41756.43727373007	4136307054.191246	99100.2453406642	141.56635114616074	9820858626.579836	20041.03177683809	65187.856381064965	32.71993215459952	4249456619.558353	1070.5939602015956	72336.3618359375	64173.08116650102	1.099178	19.573294	0.0809188	0.0464272	-0.235495029	-0.0097127987	0.0938637577	0.2020385777	0.261932103	-0.2539976981	0.1253963432	0.0009012704	0.1044712965	0.0829497375	-0.0314326921	-0.1520000429	0.1268392114	-0.063346151	0.1646514001	-0.1719080857	0.0225621077	-0.0548706026	0.1200471031	0.1410581824	-0.0853287976	-0.0967354654	0.0622919569	-0.0152467639	0.0267711652	-0.0004526347	0.0884649394	0.0441266408	0.2469927945	0.1738276107	0.0251604058	-0.0176524906	0.1211926081	-0.0768318831	0.0346423175	0.152351669	0.0443781365	0.1140233516	0.285143797	-0.1785077477	0.1795998671	0.0484725896	0.027253118	0.1196559558	0.0747080377	0.0179264167	-0.0552998716	-0.1067204397	0.1107371518	-0.0277268486	-0.1641664445	0.0576272034	0.113531514	0.0555939584	0.1175901185	0.0299890311	0.086892612	0.185777646	-0.0624665266	-0.1538294735	0.0408447368	-0.0956468062	-0.0309616752	-0.1799741501	-0.0454291397	0.1536778565	-0.0597824067	-0.0656970671	0.0949439539	0.1049291481	-0.0009629191	0.1221291627	0.0546775689	-0.0057640985	0.0365403403	-0.1092677053	0.1158485477	-0.1717438318	0.0317538052	0.1986520898	0.1693523384	-0.1691068056	0.1732805414	0.161408037	-0.0979404	-5.299999999999749e-06	0.00959232195216	2.8089999999997344e-11	-0.0794027	-0.0198661	0.00039466192921	0.00630478876729	-0.0739414	0.0232079999999999	0.0005386112639999	0.00546733063396	0.00147321	-0.0005613599999999	2.1703477041e-06	3.151250495999999e-07	-0.000355557	-0.0001202479999999	1.26420780249e-07	1.4459581503999998e-08	-0.00187712	7.518e-05	5.6520323999999995e-09	3.5235794944e-06	1.002301649	2.012859845	-0.8052315768	-0.1015451373	-0.4410879885	-0.8080392022
64329.15207763497	15.02412590692984	225.7243592672804	4138239807.027488	99245.91621154976	145.67087088555854	9849751884.669956	21220.002624557063	65284.80773925781	96.95135819284768	4262106121.551857	9399.565855437855	72443.03094938859	60158.46149743436	1.084506	19.312025	0.109458	0.0523078	-0.141178213	-0.1066111821	-0.040057483	0.215647888	0.2054431536	-0.146242551	-0.126342751	-0.1091470513	0.1074587478	-0.0529571215	0.0596528818	-0.0176517463	-0.1125495932	0.00120691	0.0659082864	-0.2417145122	-0.0709258511	-0.0973838641	-0.0054019042	0.0722283543	0.0176642733	0.2162396538	-0.0319554022	-0.2114545995	0.1261008123	-0.1852938899	0.0279240639	-0.2648021238	-0.0460204977	0.0165962412	0.0132352482	0.058667104	0.0780990919	-0.0134754722	-0.0792535403	-0.202824573	-0.0610871894	0.0987785217	0.2983391408	-0.1040216573	-0.0150967708	0.0227513122	-0.0131259079	-0.0805591052	-0.1942132317	0.0024987959	0.044784081	-0.0456056672	-0.1129040301	-0.0178934222	-0.0741174336	-0.0578556077	-0.2434617646	0.1235573331	0.0787027506	-0.2091622184	-0.0781721463	-0.014767753	-0.0936875167	-0.1313694353	0.0636817946	-0.041884498	-0.0507835246	-0.0829716738	-0.1008946799	0.08250042	-0.0976482535	-0.1617904699	0.0417368745	0.1598248954	0.0409308886	0.1392447531	-0.070047984	-0.1724075469	-0.0961857567	0.0719694684	-0.007506341	-0.2611057399	-0.0525087822	0.0202520547	-0.0389406613	-0.1229861535	0.0613951109	0.1599377353	-0.0886271	0.0093132999999999	0.00785476285441	8.673755688999994e-05	-0.0432545	0.0361482	0.00130669236324	0.00187095177025	-0.0513943	0.0225471	0.00050837171841	0.00264137407249	0.00124931	-0.0002238999999999	1.5607754761e-06	5.0131209999999995e-08	-0.000181659	0.000173898	3.2999992281e-08	3.0240514404e-08	-0.00144593	0.0004311899999999	1.8592481609999998e-07	2.0907135649e-06	0.7846810241	2.003925809	-1.353084078	0.4896328567	0.7477118132	-0.6980090348
63907.725384558544	-421.4266930764279	177600.45763733378	4084197363.828149	99810.05319357368	564.1369820239197	9962046718.504007	318250.5344870563	65302.0943410773	17.286601819490897	4264363525.33096	298.826602465626	72665.5459765625	46922.141673793456	1.069657	19.047617	0.0822736	0.0428762	0.0677830583	-0.063372636	-0.2398233315	0.0561795177	-0.0232010815	-0.1185332704	-0.2356400277	-0.1055137012	0.1330030595	-0.0458357021	-0.0085071155	-0.2313575615	0.0801264173	-0.0004119911	0.0780959537	-0.1996782546	0.0824787379	-0.1702655882	-0.1700628383	0.0613267343	0.0214703363	-0.0124305572	0.136810308	-0.0179767555	0.0851220249	-0.0176013808	-0.2805008272	-0.090161625	0.0105102073	0.1746588954	-0.2047089997	0.1020982403	-0.0782457094	-0.0529646805	-0.1126657499	0.1708565567	0.2391072911	-0.0346008272	0.2089164245	-0.0591252969	-0.2011506778	-0.1139860727	-0.0728130793	-0.1311623126	-0.1068337337	0.0980618145	0.0847012208	0.0073612538	-0.011967761	-0.0508672223	0.0198628181	0.2298527542	0.0399450409	-0.1025939387	0.2583554553	0.0343013665	0.1820529554	0.0017045822	-0.1407603153	-0.1436712628	0.064689273	-0.0122999397	-0.0203359759	0.0515942245	-0.1195513416	0.0165222218	-0.0402809239	-0.1556542118	-0.0381702115	0.1894159839	0.0205892347	0.2500857812	-0.1327081577	-0.2631585319	-0.0544000451	0.1630907319	-0.1593907131	-0.0108970357	0.1185325871	-0.0351431068	0.0067837298	-0.0839782956	-0.0468478593	0.1581792149	-0.0838838999999999	0.0047432000000001	0.0070365086792099	2.249794624000095e-05	-0.0729015999999999	-0.0296470999999999	0.0008789505384099	0.0053146432825599	-0.042609	0.0087852999999999	7.718149608999992e-05	0.001815526881	0.00188501	0.0006356999999999	3.5532627001e-06	4.0411448999999997e-07	-0.000235309	-5.365e-05	5.5370325481e-08	2.8783225e-09	-0.00153854	-9.260999999999991e-05	8.576612099999984e-09	2.3671053316e-06	0.6338067197	1.417226713	-1.93688524	1.580028478	1.343952192	-0.3117304864
63675.81996827729	-231.9054162812536	53780.12210058151	4054610048.632461	99263.44945141066	-546.6037421630172	9853232396.99276	298775.65094661416	65278.8948332134	-23.19950786390109	4261334110.6457353	538.2171651272085	72440.99899116848	40558.95995689257	1.603426	28.552561	0.09105725	0.0396301	0.1672072094	-0.0281604262	-0.1247134816	0.0031480908	-0.111912968	-0.0086851611	-0.0846931886	-0.0594972057	0.1703710436	-0.0416842424	-0.2295567855	-0.1537998594	-0.1622163456	0.0015258136	-0.1014728575	0.0269776205	0.0915828385	-0.0313014789	-0.17441819	-0.1020285823	0.1347304952	-0.0155518596	-0.0875262877	0.091156341	-0.0705699508	-0.0422768259	-0.3212052056	0.1447517161	-0.0854778307	0.070270996	0.1110631541	-0.0771391797	-0.0963576635	-0.0222921358	0.0684952266	-0.0103431272	-0.0011972909	-0.0599101152	0.004980975	-0.0260242571	-0.1571819996	-0.0722562015	0.049568733	-0.0702781281	-0.1237094418	0.1801158638	0.0664460593	-0.0501787928	-0.0521958151	-0.067634719	0.2970817149	0.0926785897	0.2998439504	-0.0335305158	0.0511329121	0.1647506072	0.0585114936	-0.0813432984	-0.0077080017	-0.1240270503	0.0803386873	-0.0015603324	-0.061937859	0.1034318106	-0.0663174029	-0.0808367537	0.0572762025	-0.0922940015	-0.1873518627	0.207739164	0.1050630008	-0.1517907692	-0.1723966141	-0.0265327896	0.0913492495	0.1998481846	-0.1191155959	-0.1075392491	0.1932251917	0.0250607623	0.0267595791	0.0051305624	-0.1541430098	0.1561356449	-0.0658242	0.0180596999999999	0.00433282530564	0.0003261527640899	-0.0653102	0.0075913999999999	5.76293539599985e-05	0.00426542222404	-0.0200871	0.0225219	0.00050723597961	0.00040349158641	0.00207052	0.00018551	4.2870530704000005e-06	3.44139601000001e-08	0.000258196	0.000493505	6.6665174416e-08	2.43547185025e-07	-0.00135987	0.0001786699999999	3.1922968899999966e-08	1.8492464169e-06	0.5403322636	0.777271902	-1.664175964	1.644621746	1.489338012	-0.5193027954
63838.495435722405	162.67546744511492	26463.307708486645	4075353499.4967504	99474.59656029585	211.14710888518312	9895195360.833622	44583.10159057137	65275.65566534745	-3.239167865955096	4260911222.541006	10.492208463836093	72657.71047724185	46975.51390243621	1.605841	28.595566	0.0387159499999999	0.0283633	0.0541394129	-0.0369202737	-0.2623533864	-0.13600589	-0.1724543038	-0.0439344996	-0.093527787	0.0047551304	0.1263543201	0.0233978285	-0.0495508149	-0.0093693758	-0.1217141928	-0.1258027528	0.0431111327	-0.0008787984	0.1556169769	0.0105935972	-0.1125508172	-0.0955879614	0.0100855239	-0.1788459672	-0.1474354689	-0.0747099901	0.0677062088	-0.0432322033	0.1326513623	0.0231579996	0.1312359184	0.1950294325	-0.066222128	0.1038956828	0.0449396334	-0.1056497922	-0.1868670157	-0.0725702911	-0.2998262628	-0.1853298106	0.0395746586	0.0232083143	-0.1407717971	0.0476859703	0.1315162838	0.0728073481	0.0838329661	0.1426571359	0.1626315988	-0.0340483056	0.0188469101	-0.0254375725	-0.0938428442	0.0207933002	0.0684275792	0.0632332789	0.0775458148	0.0657171418	-0.0718079101	-0.0103046421	-0.0964224641	-0.1407324425	0.05544517	-0.0165469235	0.0300820525	0.0599596625	-0.0035363092	-0.1289897875	0.1514384198	0.0228312057	-0.1068947536	0.1935515907	0.0659606657	-0.1696222064	-0.1138495256	0.0015944392	0.1213836789	-0.116489779	-0.1666656839	0.1150482646	0.0929899507	-0.1817788428	0.1021656534	-0.1895286999	-0.0440510612	0.1538107079	-0.0659479	-0.0001237	0.00434912551441	1.5301690000001083e-08	-0.0674221	-0.0021119	4.460121609999999e-06	0.00454573956841	-0.0474576	-0.0273705	0.00074914427025	0.00225222379776	0.00211264	4.211999999999966e-05	4.463247769599999e-06	1.774094399999971e-09	0.000129179	-0.000129017	1.6687214041e-08	1.6645386288999997e-08	-0.00137093	-1.106000000000002e-05	1.2232360000000042e-10	1.8794490649e-06	0.6251606958	0.2777149607	-1.407572151	1.919407963	0.7308532972	-0.05273358321
63866.90608248331	28.410646760901727	807.1648493727358	4078981692.5487432	99694.55822639106	219.9616660952161	9939004939.955278	48383.13455138332	65134.7399452611	-140.9157200863483	4242534347.736792	19857.240167454067	72609.36129755435	48127.23079061113	1.050495	18.706385	0.03618112	0.0165783	0.0551052109	-0.0709134585	-0.1788132724	-0.1727515785	-0.146916444	0.0056924841	-0.0081751892	-0.0295034025	0.0315396645	0.1709646983	0.0488883788	0.0058005995	-0.1553811238	-0.1719474992	0.0731112355	0.0192016734	0.1513591814	0.0024256723	-0.0423847921	-0.0663540462	0.0942989541	0.0126112834	0.0568651802	0.0137658101	-0.1707325316	0.0117536279	0.1523788557	-0.0910272326	-0.0342564095	0.0693175676	0.0420461778	-0.0714668163	-0.1269113342	0.0562638347	0.1081365471	0.1990940155	0.0260315561	-0.1978455315	-0.0626751275	-0.0164310548	-0.1130708686	0.0307244567	0.0565399242	0.104009651	-0.0087267367	-0.0180221504	-0.0089133322	-0.0432534282	0.1627997824	-0.0703278534	0.0425355674	0.0689973776	-0.001957686	-0.0382319127	0.0688868866	0.0141822656	-0.0936805398	-0.0470219521	-0.0502966832	-0.1288488745	0.0413481896	-0.0607489621	0.0304855163	-0.0075135942	-0.0045728224	-0.1242061447	0.1616604086	0.1130761674	-0.0889764599	0.0905730519	-0.0834885573	-0.0495445729	-0.0693489251	-0.0580432914	0.0034810957	0.1221362337	-0.041837326	0.1355733899	-0.0238635884	-0.2616229054	0.1841721636	0.0111569596	0.0256041769	0.1512085936	-0.0562035	0.0097444	0.00315883341225	9.495333136e-05	-0.0674296	-7.500000000007501e-06	5.625000000011251e-11	0.00454675095616	-0.0536097	-0.0061521	3.784833441000001e-05	0.00287399993409	0.00224484	0.0001322	5.039306625600001e-06	1.7476840000000076e-08	-1.91234e-05	-0.0001483023999999	3.6570442756e-10	2.1993601845759996e-08	-0.00149597	-0.0001250399999999	1.5635001599999968e-08	2.2379262409e-06	0.7191552351	1.040847944	-0.7908412629	1.738345723	1.34866732	0.1515244039
