global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_06	aroma_motion_07	aroma_motion_10	aroma_motion_11
54861.74129663142	n/a	n/a	3009810658.0985136	77076.02914345733	n/a	n/a	5940714268.523084	54006.188374776655	n/a	2916668382.771861	n/a	56221.70549028316	42926.59628563596	n/a	n/a	n/a	n/a	-0.1794387812	-0.1616220323	0.0091228199	0.1938788576	-0.0283396908	0.1410419581	-0.027146737	0.2113191744	-0.1959503066	-0.1949762871	-0.0612648616	-0.1271861134	0.0107455764	-0.0081352285	0.1208836372	-0.2133910502	0.1782117898	-0.2010760479	0.0821307827	-0.0892593918	0.0770760461	-0.1001337582	-0.0209341775	0.092586912	0.0344915812	0.241745519	-0.1896051483	0.1493168361	0.1963389576	-0.2007244433	0.0357502683	-0.0034917455	0.0598578528	-0.114590754	0.0209249587	-0.1951624099	0.0507434152	-0.2867008756	0.2135019957	-0.0937097289	0.252136188	-0.153698262	0.074804964	0.2115499187	-0.0209054939	-0.0683506552	0.1712906212	0.0342084829	-0.1780001774	0.1277921906	-0.1425506935	0.0365089952	-0.0809134412	0.1101894631	-0.1991717688	-0.0286706459	0.3191294596	-0.0085770003	0.0253426173	-0.0246291987	0.3790190896	-0.0509260284	0.2507256656	-0.24464906	0.2197768522	-0.0445592253	0.0905887126	0.0739536418	-0.1360886585	0.2520210515	0.0643076491	0.0512174021	-0.0999429	n/a	n/a	0.00998858326041	-0.0478343	n/a	0.00228812025649	n/a	-0.0113426	n/a	n/a	0.00012865457476	0.00105045	n/a	n/a	1.1034452025e-06	-0.00163814	n/a	n/a	2.6835026596e-06	0.000938405	n/a	n/a	8.806039440250001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.337627849	0.9916967146	-2.565564227	1.73103654	0.03284641888	-0.6275211703	-0.4262530516	-0.7820870778
54575.51024923127	-286.2310474001497	81928.21249578673	2978486318.963948	77204.91494170128	128.88579824395129	16611.548988980518	5960598891.15533	54109.94149233175	103.75311755509756	2927885768.303565	10764.709402401892	56281.9191926074	33531.99900173611	2.736448	62.481903	0.22417715	0.128913	-0.2741409948	0.1831746685	0.0825640339	0.1959838127	0.1391752266	-0.089681713	-0.0553732672	0.483034839	-0.2638537521	-0.1543985601	0.2752505347	-0.2849520123	0.2508474202	0.0891092195	0.2169102278	-0.1653436883	0.3076271433	-0.0005956543	0.0817717399	-0.0634070771	0.2688016301	-0.1585096262	0.0016751715	0.0108727553	0.1353462336	0.1015427119	-0.071959918	-0.1350259604	-0.0662075099	-0.163083669	0.2610964684	-0.260971246	-0.2482362205	-0.0968014495	0.1666652601	-0.389681602	-0.160907007	-0.0945705532	0.0902986517	-0.1354125897	0.1299256235	0.0537298203	0.182480088	0.0629238341	-0.1442080516	-0.0276594251	-0.0808565837	0.0197393263	-0.1375821922	0.281172725	0.1169480561	0.1905300992	0.00730214	0.0790971472	-0.1331181874	0.2416990883	0.252116045	-0.2922548992	-0.0595971515	0.0601494841	0.0506924424	-0.1339445371	0.2326447169	-0.0349911323	0.0390556097	-0.0572360232	0.1307788403	-0.0855372885	0.1472455075	-0.0262859792	0.0614880446	-0.0112390879	-0.0719869	0.0279559999999999	0.0007815379359999	0.00518211377161	-0.0975115	-0.0496772	0.00950849263225	0.00246782419984	0.0979876	0.1093301999999999	0.0119530926320399	0.00960156975376	0.00066476	-0.00038569	1.4875677610000004e-07	4.419058576000001e-07	-0.00136009	0.0002780499999999	7.731180249999998e-08	1.8498448081e-06	0.00101894	8.053500000000007e-05	6.4858862250000114e-09	1.0382387236e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5925236259	0.5773418268	-3.134981863	-0.2212792411	-1.536107336	-0.6553027835	-0.7909895609	-0.4317568186
54919.64343972508	344.1331904938052	118427.65279944558	3016167235.546538	77156.5105356637	-48.40440603757452	2342.9865238503803	5953127118.039985	53984.42862892719	-125.51286340456136	2914318534.3917336	15753.47888001208	56278.71846233043	49801.29122807018	3.563565	81.367638	0.4739549	0.241881	0.0413352989	-0.1143384808	0.1705277414	0.1365658918	-0.1098188804	0.0376851856	-0.0591880063	0.2976456156	-0.2013538755	-0.1597901759	-0.0488117988	-0.021517111	0.0303150717	0.3500632453	-0.0127478842	-0.0169463139	0.0112595499	0.0064201786	-0.3330152756	-0.0663444012	0.2959008178	-0.0995629316	0.0975788613	-0.1573895457	0.069367742	-0.1838649377	0.1410039356	-0.2258073991	-0.1065483443	-0.1575664015	-0.0481530146	0.1191504255	-0.1430031031	0.0607854414	-0.1153135927	-0.3566294065	-0.1684934401	-0.0597553167	0.0272690808	-0.111857208	-0.3470920394	0.1499949481	-0.0299372575	-0.1608227379	-0.0859685018	0.1321513941	-0.2100155616	-0.0057361421	-0.1278594361	-0.1289239063	-0.0121030951	0.1973254535	0.2057816974	-0.0118129249	0.0004820486	0.3028017256	0.100140313	-0.1289170697	-0.0317135594	0.0255155785	-0.090791831	0.1743344814	0.167028839	0.1832291245	-0.2175609912	0.0970659763	0.0522793945	0.0169186658	0.075018833	-0.1375889133	-0.2703686953	-0.2002063828	0.0369369	0.1089238	0.01186439420644	0.00136433458161	-0.0468432	0.0506683	0.00219428538624	0.00256727662489	-0.0647211	-0.1627086999999999	0.0264741210556899	0.00418882078521	0.00117488	0.00051012	2.602224144000001e-07	1.3803430144000002e-06	0.000666342	0.002026432	4.106426650624e-06	4.44011660964e-07	0.00151547	0.00049653	2.465420409e-07	2.2966493209000004e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.037847639	1.007728861	-1.331765073	0.1288251182	-1.695410827	-0.9981615301	-0.962023038	-0.5297706288
55077.42202852964	157.77858880456188	24894.083085159014	3033522417.308762	77425.84023319486	269.3296975311532	72538.48597222248	5994760735.816216	53876.71754834537	-107.7110805818229	2902700693.784186	11601.676880103943	56174.50051393599	51022.33894542672	1.000841	22.852417	0.17129095	0.0944979	-0.0080337288	-0.2047814511	-0.0590287588	0.1402657192	-0.0185755374	-0.0813353332	0.011423606	0.1309838643	-0.1815936789	-0.1894037201	-0.2473801394	-0.0260769285	0.1883339357	-0.0088551225	-0.0428493029	-0.0769931273	0.0843983396	0.0183165582	-0.0531332738	-0.0544765577	-0.0933261084	0.0180905012	-0.0306383918	0.0967871973	-0.0892631067	-0.1065158051	-0.1039031603	-0.0831778022	-0.0564516803	-0.1834468358	-0.0231791737	0.2416891622	0.0380138762	-0.1785757843	0.1044970721	-0.0926524534	-0.1382436787	0.0160290977	-0.0511021874	-0.0919192715	0.0555380422	0.0609986631	-0.1852092413	-0.1110764721	0.0876499209	-0.0566006589	0.1027588765	-0.1400508972	-0.1375139171	0.000720876	-0.0519961318	0.0337124318	0.3718063068	0.0993430007	0.0271478015	0.2448950087	0.1593232815	-0.0025466407	0.0226680415	0.0256764621	0.0652839604	0.0852213025	-0.0224913408	0.0375384893	-0.1990824118	-0.0988187612	-0.090299976	0.064342233	-0.3144154573	0.1591662604	-0.0287734278	0.0462876561	0.00593115	-0.03100575	0.0009613565330625	3.517854032249999e-05	-0.128029	-0.0811858	0.016391424841	0.00659113412164	-0.0495162	0.0152049	0.00023118898401	0.00245185406244	0.00097224	-0.00020264	4.106296960000005e-08	9.452506176e-07	0.000348962	-0.00031738	1.0073006439999999e-07	1.21774477444e-07	0.0011576	-0.00035787	1.280709369000001e-07	1.3400377599999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.342640918	0.9050485376	-0.7738378522	0.6118207249	-1.464763025	-0.4138846443	-0.4093104392	0.1431154181
55061.09260097838	-16.32942755125987	266.6502041518449	3031723918.413516	77663.94714171073	238.10690851586696	56694.89988298344	6031688685.630438	54022.99495607505	146.2774077296781	2918483984.02411	21397.08001211449	56236.41795865633	50538.76931537829	0.888065	20.27739	0.1741934	0.0984437	0.0371476187	-0.1284404215	0.1248357421	0.0654409854	-0.1185686351	-0.1725692164	-0.0055672369	0.1023284268	-0.0457280307	-0.1511916855	-0.0038087696	0.0904778877	0.1162775406	0.013636584	-0.1283304874	-0.0854328387	0.10381501	0.1298995809	-0.0093861163	0.0900607153	-0.3600898925	-0.0674588424	-0.0860879628	0.1675130415	-0.0509275157	0.1981241545	-0.1990224878	-0.0260063928	-0.1351707011	-0.1472326594	-0.0614136589	0.0821009789	-0.1334744067	-0.0834094877	0.0058633816	0.0062162323	-0.0058275381	0.1600647542	-0.0382952747	0.0755615394	0.2448838899	0.2711975058	-0.1402926093	0.033910679	0.1678372215	-0.176048902	0.2125244601	-0.0706435542	-0.1347769414	-0.1173685662	-0.0299077684	0.1184543323	0.1696120278	0.0924903589	0.0313221565	0.1938600251	0.0639007717	0.1027843482	-0.0770538423	-0.0143287261	0.0288062736	0.0736718818	-0.0924385886	0.1089177167	0.0021483903	0.0375686868	0.028248649	0.0550047529	0.1236689689	0.046699264	0.0487701991	-0.2021381603	-0.0132863	-0.0192174499999999	0.0003693103845024	0.0001765257676899	-0.0388191	0.0892099	0.00150692252481	0.00795840625801	-0.077474	-0.0279577999999999	0.0007816385808399	0.006002220676	0.0012303	0.0002580599999999	6.659496359999999e-08	1.51363809e-06	0.000661981	0.0003130189999999	9.798089436099997e-08	4.3821884436100005e-07	0.000972514	-0.000185086	3.4256827396e-08	9.45783480196e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.2641864778	1.200563503	-0.5246736841	0.3763217063	-1.050081315	-0.3836221192	-0.1959430384	-0.3756219064
55117.361539229256	56.26893825087609	3166.1934118809063	3037923543.046108	77947.07299140861	283.1258496978844	80160.24676714903	6075746187.927981	54009.51270636354	-13.482249711509212	2917027462.7788444	181.77105728349025	56291.83016476233	51294.07521073191	0.8985619999999999	20.51705	0.0573747	0.0328056	-0.0002030025	-0.1860756548	-0.0169006115	0.0660641188	-0.1785024163	-0.1988000297	0.0703100041	-0.0383783424	0.0251893299	-0.1194194884	0.0482888348	0.2254352509	0.1221304801	0.1964597974	-0.107129236	0.0094577658	0.0062638953	0.1256887791	-0.0426680656	-0.008062008	-0.1186856295	-0.1515891311	0.0201275433	-0.0501354217	-0.2418030941	-0.1103053389	-0.1466168952	-0.1845099576	-0.1794288219	-0.11372139	-0.1560651021	0.0517215816	-0.1856187495	-0.014816101	-0.0721828414	-0.0080108653	-0.0535117986	0.1676263461	-0.1516370967	0.0664907744	0.2612807956	0.1955746334	-0.028166098	-0.0451842288	-0.0714800679	0.1357184437	-0.0065680163	-0.1539385664	-0.1452010061	-0.0717079659	-0.0574314697	0.0067365707	0.3450776679	0.069551914	0.0840574472	0.0755732005	0.008155096	0.2123003181	-0.0436968647	-0.0117458285	0.1050201555	-0.0991223396	-0.1721407319	-0.1450474677	0.1433692103	-0.132852527	-0.0450225784	-0.0095067105	0.1135897595	-0.1675928518	0.2340772104	-0.0423235537	-0.0132474	3.88999999999997e-05	1.5132099999999764e-09	0.0001754936067599	-0.053379	-0.0145599	0.002849317641	0.00021199068801	-0.0979839	-0.0205098999999999	0.0004206559980099	0.00960084465921	0.00130191	7.161000000000016e-05	5.1279921000000244e-09	1.6949696481000002e-06	0.00103569	0.0003737089999999	1.39658416681e-07	1.0726537760999998e-06	0.000972513	-9.99999999907325e-10	9.999999998146501e-19	9.45781535169e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.203578324	0.7879861386	-0.0001220776597	0.02177716414	-1.442823343	-0.2928552802	0.1973117547	-0.5622311327
55068.70408746227	-48.65745176698693	2367.547612456659	3032562169.872484	77765.1743532855	-181.898638123108	33087.114551041384	6047422342.196894	53971.36462598645	-38.14808037709008	2912908199.5911813	1455.276036456925	56222.59663847168	50635.49848204495	0.981351	22.40741	0.0691904	0.0389799	0.040422242	-0.137400053	0.1650262311	0.0586111219	-0.1979788178	-0.1567827061	0.1008994439	-0.0833333028	0.0849227874	-0.1261715808	-0.1195326282	0.2329956118	0.0059677041	-0.2861567325	-0.0505167076	-0.0460532799	0.0934311752	-0.0741675	-0.0673171728	0.1211094918	0.1430405034	-0.1451932781	-0.1239900086	-0.0178374533	0.1115416609	-0.1046261541	-0.1852237211	-0.1980735086	0.0467451986	-0.1187039613	-0.1216271352	0.1751881298	-0.0658754185	-0.169771201	0.0235427788	0.1203819793	0.2139982691	0.0223551228	0.1735515886	0.1254284216	0.210408706	0.21801964	0.1670088721	-0.1067047823	-0.0889282404	0.0237274459	-0.1779122759	-0.0495610201	-0.134537917	-0.1457631475	-0.0701059341	0.0925085741	0.0752923797	0.1078793314	0.118025318	0.0856584669	0.0146379664	0.2982060352	-0.143643986	0.1435474914	0.0961662388	-0.0328392352	-0.0519315263	0.1249067032	0.2293599561	0.2370494614	-0.0315287621	0.1187600089	0.289640859	-0.1212671384	-0.0030956217	0.2183941837	-0.013252	-4.600000000000437e-06	2.1160000000004017e-11	0.000175615504	-0.0276109	0.0257681	0.00076236179881	0.00066399497761	-0.0793752999999999	0.0186086000000001	0.00034627999396	0.0063004382500899	0.000987069	-0.000314841	9.912485528100012e-08	9.743052107609998e-07	0.00121703	0.00018134	3.2884195600000034e-08	1.4811620209e-06	0.000972514	9.99999999907325e-10	9.999999998146501e-19	9.45783480196e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5389001841	1.25377818	-0.4177797855	0.3850400109	0.1267537152	0.6389543855	0.2252232708	-0.4444895948
54973.7784433896	-94.92564407266764	9010.87790261078	3022116316.3428874	77576.03191087613	-189.14244240937117	35774.86352058228	6018040727.037272	54084.953981164384	113.58935517793724	2925182247.144669	12902.54160973958	56312.32469399359	37530.06924227887	3.417427	78.03085299999998	0.64141545	0.311674	-0.291616111	-0.0693696618	0.0364960401	0.2389760196	-0.0042788556	-0.2011199515	0.0881586304	-0.3076140376	-0.0188847607	-0.1797466487	0.1339751384	-0.0173246046	-0.3116530737	-0.2410853087	0.0419977978	-0.1669802139	-0.0194105017	0.1613818783	0.0484741865	-0.0211717384	0.0577760564	-0.0684857577	-0.038124809	-0.0176719479	0.0810380256	0.0155826381	-0.0389605729	-0.0922550905	0.0288591699	-0.2001583567	0.025669689	-0.2121374526	0.0589390638	-0.2085037113	-0.0691647413	0.0241677236	0.4138809266	0.0971524646	-0.0546096732	-0.1314508554	-0.1105930555	-0.0354479161	0.0598450624	-0.0423425191	0.0034611673	0.0588885223	-0.0381213441	0.0196817031	-0.2213561164	0.29312381	-0.3597776822	0.0468704559	-0.2409110424	0.2227647696	0.1749974712	-0.3624310152	0.1041740154	0.1857660969	-0.0686960514	0.2189310872	-0.0323163522	-0.0659543575	0.0502930952	0.3582338195	-0.2668036667	0.0666898176	0.0557380003	0.0068485852	-0.0237549924	0.1135280243	-0.109227992	0.04552832	-0.0927688	-0.0795168	0.00632292148224	0.00860605025344	0.0286601	0.056271	0.00082140133201	0.003166425441	0.0231255	0.1025007999999998	0.0105064140006399	0.00053478875025	0.00361379	0.002626721	6.899663211841001e-06	1.30594781641e-05	-0.00369856	-0.00491559	2.41630250481e-05	1.36793460736e-05	0.00149274	0.000520226	2.706350910760001e-07	2.2282727076e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.536358377	1.148938839	-2.073569236	0.9726620706	1.138144461	3.548295173	0.4944094634	0.2158181291
54665.27589443054	-308.5025489590625	95173.8227142388	2988292388.6142087	77431.17650113293	-144.8554097432061	20983.089731872133	5995587094.3496	54002.24748618039	-82.70649498399143	2916242733.5586767	6840.364312537	56212.03915586644	33445.78786778143	2.029889	46.348904	0.32097635	0.159867	-0.2316047658	0.1997309785	0.3238297226	0.0977332292	-0.1430178252	-0.274551372	0.1097518825	0.0179182887	0.1294228844	-0.1665686817	-0.0515776203	-0.0070398222	-0.1675446741	-0.0157245967	-0.0929170286	-0.2095696661	0.1542315518	-0.0514260399	0.0899114485	0.1408051387	0.1964183663	-0.0220938524	-0.0839451608	0.0247359987	-0.2626587402	-0.1764674387	0.0076085017	0.2020075192	0.0619288569	-0.1490517453	0.0778230721	0.1595099313	-0.2144775691	0.0589682872	-0.0852366157	-0.0455731562	0.3195365993	0.0426964861	0.0498680433	0.000372052	0.1811090211	-0.2732386537	0.126204277	-0.0299115282	0.1101168728	-0.0078023942	-0.0866483739	0.1131459423	-0.1868070575	0.0908786198	0.0504271406	0.3142146915	-0.0765077942	-0.0183327777	0.0079774477	-0.0904627014	0.0305808093	-0.0805131596	-0.0351072112	-0.0939182602	-0.2242686382	-0.1862163015	-0.1899642369	-0.1361489571	0.2183251109	0.020619961	-0.0736385437	-0.2178708104	-0.0103408187	-0.0867445738	-0.2074907179	0.1379798224	-0.066931	0.0258377999999999	0.0006675919088399	0.004479758761	-0.0505188	-0.0791789	0.00255214915344	0.00626929820521	0.028723	0.0055974999999999	3.133200624999998e-05	0.000825010729	0.002357	-0.0012567899999999	1.5795211040999996e-06	5.555449000000001e-06	-0.00138708	0.00231148	5.342939790400002e-06	1.9239909264e-06	0.0008537669999999	-0.0006389730000001	4.082864947291278e-07	7.289180902888292e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7254061708	0.6630586184	-1.745408583	-0.8177776685	-0.9798879441	1.751309264	-0.09028450989	-1.946154297
55019.85905182536	354.5831573948235	125729.21550808218	3027184890.0827293	77545.04451177776	113.86801064483006	12965.923848211132	6013233928.333593	53969.53023795786	-32.717248222536	2912710194.105848	1070.4183312550351	56272.0785918322	46554.67514362893	3.163298	72.228256	0.19613917	0.110496	-0.0738190742	-0.2048624889	0.139887584	0.1640130334	-0.1727988573	-0.1695563298	0.014220136	-0.1930037728	-0.0418871806	-0.1895813237	-0.0412037292	0.1909148786	-0.0629855099	-0.063079347	0.0478856988	-0.2470314052	0.0603670648	0.0735346746	0.0008033246	0.0502528698	-0.0964791026	0.1061898691	-0.0541633611	0.2557426926	0.033217968	0.090838075	0.1660529784	0.038406688	-0.0098012306	-0.1812740909	-0.157793389	0.0258382341	-0.0068452887	-0.1455026789	0.0254872399	-0.0834551954	0.2204837151	0.1385663503	-0.0253380075	-0.0685389307	0.0056451958	-0.1029740505	-0.0513128925	0.0142116994	0.1444953649	-0.0730111309	0.1920240439	0.1678931189	-0.174738216	-0.0054789196	-0.1982701787	0.0341976472	-0.0629007369	0.1562929954	0.0242144626	-0.1089336275	0.0082372522	0.0946648042	0.016097489	-0.0508863541	-0.075485222	0.0868453127	-0.1918490124	-0.1105927315	0.0304520737	-0.0896207786	-0.0715527134	0.0208300537	-0.135980325	-0.0664568574	0.1966972302	-0.1263397821	-0.0528744	0.0140566	0.00019758800356	0.00279570217536	0.00302177	0.05354057	9.1310939329e-06	0.0028665926359249	-0.0683692	-0.0970922	0.00942689530084	0.00467434750864	0.00199322	-0.00036378	1.3233588840000013e-07	3.9729259684e-06	-0.00138708	0.0	0.0	1.9239909264e-06	0.000588551	-0.0002652159999999	7.033952665594698e-08	3.46392279601e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3576910768	0.5783188682	-1.083472324	1.597642198	-0.6290842486	1.913496844	-0.3318367145	-0.04615342394
