global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	aroma_motion_01	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_13	aroma_motion_15	aroma_motion_17	aroma_motion_18
66703.93347806156	n/a	4449414741.445662	n/a	105142.8483031449	n/a	n/a	11055018549.29814	67227.83508436114	n/a	n/a	4519581810.130058	74276.43505071316	53798.19380069525	n/a	n/a	n/a	n/a	-0.0870587293	-0.1305713055	0.0631466576	-0.0675000062	0.0965691835	-0.1576461233	0.0232130277	-0.1350510143	0.1166372261	-0.1568159496	0.1144187787	0.0955373984	-0.0252491701	0.0346166779	-0.1983626983	0.0302885844	-0.0257824962	0.2385378997	-0.1031878297	0.1125626188	-0.1159367584	0.0877577822	-0.2007780354	0.1518357327	-0.0883627775	0.0064311921	-0.0377801312	-0.1338383005	0.0416944308	-0.0078891909	-0.200970513	0.0038626843	0.1142335072	-0.2000554783	-0.1443195498	-0.0320372097	0.3080441013	-0.0441521144	0.0105487656	-0.0265211194	0.0170989754	0.0260026767	-0.0245960078	0.1603146562	-0.0357999094	0.2599347145	-0.1359659683	0.0795446702	-0.1649918503	0.1236646488	-0.076264646	0.2789828439	-0.1474460029	0.0059335639	0.0296907601	-0.0483964969	-0.0962214471	0.1478461858	-0.2333907329	0.0591501704	0.0465051977	-0.0807052939	0.0105090347	-0.2182466533	0.1970024641	-0.1529636399	0.1225216278	-0.1675523375	0.1534141432	-0.0738901149	0.2839051069	-0.1177053359	0.0425657931	-0.3236290968	0.05643939	-0.3812397517	0.0135792964	-0.1475909105	-0.0785475719	-0.0850616297	0.1994048972	-0.1606857213	0.1643619509	0.0331516	n/a	0.00109902858256	n/a	-0.0163456	n/a	n/a	0.0002671786393599	0.0835642	n/a	0.00698297552164	n/a	0.00483718	n/a	2.33983103524e-05	n/a	-0.000263428	n/a	6.939431118400001e-08	n/a	0.000980231	n/a	n/a	9.60852813361e-07	-2.208573435	1.228203023	1.163200299	1.934854246	-1.81600653	0.8064688202	1.136304243	1.306637833	2.205552693	0.5841065848	0.693698344
66436.53239747237	-267.4010805891885	4413812837.000396	71503.33790026569	104494.6489320014	-648.1993711435061	420162.4247508368	10919131655.42222	66972.12740351303	-255.70768084810695	65386.418044717335	4485265848.952381	73979.80961948737	52735.387986697024	1.199503	22.295485	0.1781624	0.113458	-0.0831135072	-0.1502967303	0.1137922779	-0.0343431456	0.232166802	-0.2870545086	0.0595875845	-0.0764088637	0.0247151663	0.0681188339	-0.0923438902	-0.2386050617	-0.0550293364	-0.2308687715	-0.2397611804	-0.113493548	-0.0394928814	-0.0899193874	0.1528839002	-0.0635182705	-0.2036765484	0.0087623848	-0.1563753062	0.1090867572	-0.1359454065	0.0582680781	0.0604268677	0.1424587077	0.0589861347	0.187518215	-0.1665505999	0.0937027284	0.0592508542	-0.0272042464	0.220656503	-0.1386885857	0.3157636234	0.1803193371	-0.0396876416	0.1264487869	0.0184054868	-0.1718255581	-0.0689734149	0.2505462107	-0.0368991419	-0.0876870789	-0.007269969	-0.2435630854	-0.020507874	0.2406290117	0.1942913679	-0.1191147516	0.1062104855	0.0317280033	-0.0197494291	-0.2604336198	-0.1232243518	-0.038291538	-0.2545413116	0.177948698	0.0525890228	0.0711717794	-0.0811510446	-0.313717145	0.1889217217	-0.0664733445	-0.1056728556	-0.0978253241	0.0859592572	0.0715949333	-0.0709024076	0.023653744	0.2316039175	-0.0188583478	0.1139924428	0.0523555286	0.0008569986	0.0907320861	-0.0907501737	0.0325004748	-0.0129947236	0.2372237714	0.1640657595	0.0455845	0.0124328999999999	0.00207794664025	0.0001545770024099	-0.0267086	-0.010363	0.000107391769	0.00071334931396	0.187695	0.1041308	0.035229413025	0.0108432235086399	0.00460922	-0.00022796	2.12449090084e-05	5.196576160000007e-08	-0.000186453	7.697500000000001e-05	3.4764721209e-08	5.925150625000002e-09	0.00170001	0.000719779	5.180818088410001e-07	2.8900340001e-06	-2.262798101	0.9760488997	0.806611574	-0.6118420139	-3.261569893	0.1133568517	0.08473789146	0.8648986883	-0.7949003401	0.2674717198	0.008934915685
66376.48926134873	-60.04313612364058	4405838326.661943	3605.178195562032	103675.55177336284	-819.0971586385567	670920.155289757	10748620035.511238	67021.72733335644	49.59992984340352	2460.153040470551	4491911934.746778	73832.103515625	52054.41302370003	1.044202	19.408875	0.07624575	0.0366684	-0.0945609609	-0.2057519937	0.0926608155	-0.0747153651	0.4069211226	-0.1218618337	0.0416784842	0.0512603501	0.0528291591	-0.0163564123	-0.0234375204	0.0052604539	-0.2098579314	-0.191209349	-0.1662713784	0.0377957778	-0.0637572138	-0.1114438462	-0.0258456207	0.0917219036	-0.0156443887	0.0667767872	-0.1564837961	-0.0511509945	-0.0802373948	0.0297641694	-0.0516478982	0.0622674002	0.0586637282	-0.1251660189	0.0187741185	0.1608339645	-0.1422628865	-0.1828167086	-0.0244284983	0.1466403992	0.1999951107	0.3197024199	0.0019197928	-0.0240281955	0.0674276419	-0.1162213923	0.0050627416	0.1589155151	0.0012211748	0.0750821975	0.0965218528	0.1564295805	-0.056959637	0.1468900969	0.1637058473	-0.0686093774	-0.1606982576	0.027410474	-0.0780559907	0.0644992875	-0.1040730592	0.013191402	-0.2388612984	0.1375194518	0.0477251734	0.1735069164	-0.1824635794	-0.2436467765	0.1270694834	-0.0347381523	-0.162338648	0.007378466	-0.0749750854	0.1640618633	-0.0978422472	0.041603652	0.0706422217	0.0065018832	0.00307227	0.1321389304	-0.0984098581	0.1782600795	-0.0787709339	0.0162556622	-0.1311786093	-0.0549950295	0.1634739106	0.0411831	-0.0044014	0.00169604772561	1.937232196e-05	-0.0175295	0.0091790999999999	8.425587680999998e-05	0.00030728337025	0.174295	-0.0133999999999999	0.030378747025	0.0001795599999999	0.00470423	9.50100000000004e-05	2.2129779892900004e-05	9.026900100000078e-09	0.000238132	0.000424585	5.670684942400001e-08	1.80272422225e-07	0.0012343	-0.00046571	2.1688580410000005e-07	1.52349649e-06	-2.058523614	0.3561305804	0.8723824507	-1.034024681	-2.663611625	-0.8639506936	-0.9514882459	-0.8987590333	-0.4468679515	-0.5775350178	-1.253272214
66615.42052563342	238.9312642846926	4437614251.806983	57088.14905268161	103808.89814826334	133.34637490050227	17781.255699105302	10776287334.756512	67081.28194290465	59.55460954821319	3546.751518440126	4499898387.103465	73791.27512583723	51725.53572826894	1.170099	21.748941	0.08618375	0.0491731	-0.0919711761	-0.1050355104	0.1606334838	-0.0148500044	0.3520340494	0.0563649553	0.090439949	0.1096282716	0.2199685549	0.0211514294	0.0804871322	-0.1867954514	0.1845640107	-0.1441555526	-0.1809718873	0.0380868328	-0.0898948369	0.0575690183	0.0483600987	0.0638215415	-0.015611511	-0.0498647781	0.0307232572	-0.106652068	-0.0233046798	-0.0574782272	-0.0371058153	-0.0064329621	-0.0827308735	-0.0288800559	0.1140699916	0.0248861238	-0.0548006826	-0.0618666613	-0.1099286756	-0.0419385842	0.1112063158	0.3161179497	0.0247449677	-0.1093412701	0.0762631529	-0.0520324538	-0.1250665084	-0.1323968669	-0.0591419215	0.1212396073	0.0068447778	0.0993626	-0.0532635875	0.0586291296	-0.1085011475	0.0348174546	0.1810394712	0.1429041186	-0.1439236768	0.1390013739	0.0582164602	-0.0992310202	-0.2352288646	0.104334944	-0.1165561119	0.187408043	-0.0916573926	-0.1180888144	-0.0464054275	0.0004006982	-0.2330054545	0.2156584547	-0.0062525235	0.1790327491	0.0938542196	-0.0348722804	-0.102244004	0.1582796454	-0.163175296	0.17813706	0.2000289751	-0.0224357174	-0.0639186025	-0.0449068081	0.0662992137	-0.0053633577	0.1625874706	0.0338299	-0.0073531999999999	0.00114446213401	5.406955023999996e-05	-0.0164488	0.0010807	1.167912490000001e-06	0.00027056302144	0.136819	-0.037476	0.018719438761	0.001404450576	0.00474454	4.031e-05	2.2510659811600003e-05	1.6248960999999996e-09	-0.000304695	-0.000542827	9.2839043025e-08	2.946611519290001e-07	0.00145664	0.0002223399999999	4.9435075599999964e-08	2.1218000896e-06	-2.077284546	-0.9678846136	0.1127192953	-1.957961621	-1.357361324	0.3445363899	-0.9052316247	-0.1826810751	-2.390516113	0.597543028	-1.690850632
67162.79614977496	547.3756241415394	4510841186.656227	299620.07390433986	105341.5481376891	1532.6499894257577	2349015.9900867757	11096841764.045069	67361.04517305293	279.76323014828085	78267.46494299996	4537510406.806078	74227.2346977889	53090.03512286808	1.459997	27.137358	0.1527396999999999	0.0875862	-0.0886935676	0.1299659813	0.0713359516	0.0702220688	-0.0458859542	0.104401386	-0.0792707588	-0.0709997195	0.1964958457	-0.1394583816	-0.08043712	0.037182298	0.1129823217	0.2244811482	-0.2316679925	-0.0286410589	-0.0871104041	0.0108260892	0.0908070645	-0.1299097087	-0.2847069477	0.0093001408	0.1132395337	-0.1696381968	0.1730762409	0.0750659102	-0.0128818663	-0.2519367762	0.0745970246	0.0697550955	0.0273695259	0.0014626583	0.1566128859	0.1205675726	-0.1034147918	-0.2957623284	0.0776844725	-0.0415105479	0.2891941557	-0.1465591053	0.0712275472	0.0860567097	-0.1222079428	-0.1360538649	0.1425152134	0.0450729616	0.0971169547	-0.3313522594	-0.0339344592	-0.039984495	-0.1118237677	-0.0354096158	0.2813301772	0.1442380121	-0.088305629	0.1830156722	0.1196341149	0.0157015648	-0.1856237299	0.0791614933	-0.1604540839	-0.097649288	0.1602944267	0.0462676462	-0.1023618719	0.0063112704	0.0266573196	0.2045413244	0.1485095826	0.0404454582	0.2236834842	0.0784961376	-0.1352910187	0.2368476053	0.0107953281	0.0051331319	-0.0742470482	-0.0805317209	-0.022818287	-0.1828025428	-0.0167251079	-0.1011134529	0.161408037	0.0340789	0.0002489999999999	0.00116137142521	6.200099999999963e-08	-0.0212869	-0.0048381	2.340721161000001e-05	0.00045313211161	0.0614955	-0.0753234999999999	0.00378169652025	0.0056736296522499	0.0039032	-0.00084134	1.523497024e-05	7.078529956000005e-07	-0.000478967	-0.000174272	2.2940938708900002e-07	3.0370729984e-08	0.00102567	-0.0004309699999999	1.8573514089999992e-07	1.0519989489e-06	-1.638187448	-0.1747272679	-0.7710354735	-0.7156778475	-0.6530491862	2.14911811	1.171313952	1.145568563	-0.8483400913	0.6874469544	-0.4373816041
67044.2305701442	-118.5655796307692	4494928852.742658	14057.796673180274	105243.26367498506	-98.2844627040322	9659.835609020296	11076144548.962433	67420.07806870149	59.03289564856095	3484.8827686538866	4545466926.789804	74399.8317607882	53833.33598898736	1.162782	21.61294	0.0821107499999999	0.0467134	-0.0831528495	0.1109735213	-0.0013411116	0.0246263596	-0.1319689821	-0.0825284037	-0.1716955047	-0.2073515677	0.081218987	-0.1582087694	-0.0958747563	0.0453170991	-0.2686587979	0.3278648283	-0.2638940658	-0.0262031527	-0.1940800913	-0.090873572	-0.0618076554	-0.0675201403	0.1026969074	0.0760481615	0.1093685412	-0.1194175653	-0.1752388548	0.1758223683	0.0577327722	0.0776849713	-0.1917593588	-0.0308372086	0.070288617	-0.0721425335	-0.1096378752	-0.1187371851	0.1697807423	0.1272933022	0.1700408996	-0.2114569677	0.3351113438	-0.1424579344	-0.0271253417	0.0819894915	-0.1196420305	0.001818498	0.1686091698	-0.147815743	-0.0828104567	0.0560118455	-0.0345248967	0.0253204636	-0.0675674969	-0.1770340392	-0.0649170439	-0.0527906281	0.053763181	0.002696251	-0.0459964668	0.0136902606	-0.1823060511	0.1270056676	0.0067953353	-0.1866956464	0.1276738805	0.0130939044	-0.0822194898	-0.077328082	0.215887963	-0.0133443029	0.2039591363	-0.1462349236	0.0195876329	-0.0122545134	-0.256680127	0.044094565	0.2680678565	-0.0386618047	-0.1023379218	0.1287444414	0.0545519958	0.0056578035	-0.2298463268	-0.0083432292	0.1599377353	0.0471435	0.0130645999999999	0.0022225095922499	0.0001706837731599	-0.0297593	-0.0084723999999999	7.178156175999996e-05	0.0008856159364899	0.103185	0.0416895	0.010647144225	0.0017380144102499	0.00374912	-0.00015408	1.40559007744e-05	2.3740646400000004e-08	-0.000531222	-5.225500000000002e-05	2.8219681328400004e-07	2.7305850250000023e-09	0.00119702	0.00017135	2.9360822500000005e-08	1.4328568804e-06	-1.534863633	1.551101944	-0.06399293219	0.6474313453	-1.435354649	0.8410620137	1.294222257	1.231508409	0.9701344429	-1.708370116	1.648286928
66858.81311620887	-185.4174539353262	4470100891.308143	34379.63222385881	105129.72216796876	-113.54150701629987	12891.673815532473	11052258483.114304	67328.27916695537	-91.79890174612228	8427.038361794213	4533097175.583476	74263.17088393721	52899.30938529747	1.177449	21.885557	0.11378675	0.082293	-0.0943175093	0.1748769396	0.0314992932	0.0738447033	-0.0876249864	-0.1736797375	-0.179007626	-0.0590230238	0.1410388568	-0.1714769046	-0.2199937495	-0.0760259555	-0.1696179673	0.1647090958	-0.1334348313	-0.1560962162	-0.161374186	0.0244798007	0.0493473236	-0.0003674673	0.0262887977	-0.1478036399	0.0233702825	-0.0083800448	0.0223237449	0.0858819847	0.0960920706	0.1584390665	0.1683145994	-0.1276609613	-0.2601064267	0.0968421854	-0.0616672061	0.0817403472	0.0487812824	0.2046527629	0.0905263103	-0.0987381101	0.2636573479	0.0390356908	0.130039478	-0.043681265	0.0062347269	-0.0692722016	-0.0116391283	-0.0012985714	-0.0997172228	-0.0003241337	0.1365818336	-0.134704194	-0.058462832	-0.0672803087	-0.1078031687	-0.2406647069	-0.0527098398	-0.169907715	-0.1504559718	-0.189567357	-0.1911754307	0.0788599748	-0.0029553352	-0.0562116461	-0.0380123464	0.0620791305	-0.247259186	0.063048869	0.1319052924	0.0842884874	-0.0479101484	-0.1614358931	-0.2656054955	-0.1325768715	-0.0615484127	0.0206011251	0.0190286243	-0.0486193599	0.2111281403	0.1002601919	0.061628735	0.1129994418	-0.1074452291	-0.137026758	0.1581792149	0.0470581	-8.539999999999937e-05	0.00221446477561	7.293159999999892e-09	0.0491686	0.0789279	0.00622961339841	0.00241755122596	0.0995923	-0.0035927	0.00991862621929	1.2907493290000033e-05	0.00404627	0.00029715	1.6372300912900004e-05	8.829812250000023e-08	-0.000489853	4.136900000000009e-05	2.39955961609e-07	1.7113941610000071e-09	0.000911924	-0.000285096	8.1279729216e-08	8.316053817760001e-07	-1.531467673	1.011321338	-1.116883542	1.274746747	-1.393123537	-1.525844451	0.04896207786	-0.06866074299	-0.7426779868	-1.413595652	-0.3076794808
66831.73348482244	-27.079631386426627	4466480600.586337	733.3064360247421	105170.04527953324	40.32311156447395	1625.9533262410123	11060738424.099072	67240.51068805432	-87.76847890105273	7703.305888604538	4521286277.590347	74195.04542623265	53091.61072725051	1.013567	18.839449	0.0352387	0.0283405	-0.0943245699	0.1564984843	0.0012589429	0.0491627188	-0.0361103196	-0.1803971178	-0.1028170534	0.0248706674	0.1550226962	-0.0566342612	0.0655399998	-0.0226079631	0.0236166172	0.1448750938	-0.1280499487	-0.0099534391	0.0352021213	0.185835747	-0.1174546416	0.2955411024	-0.0667847913	-0.0385799655	-0.0936146795	0.1733363512	0.1834621635	-0.0614276256	-0.2496744624	-0.0592362768	0.0338339437	0.1456560986	0.0906816244	0.0142255709	0.0115210034	0.130508012	0.1275727211	-0.0073730185	0.1012947253	-0.0613886424	0.1247622525	0.0071316385	0.1624688714	0.0775282294	0.0808443416	-0.0460117262	-0.1398268117	0.1843438469	-0.1083088963	0.0609613163	-0.0188549253	-0.1556518159	0.12046809	0.2018633443	0.1901123534	-0.0018596619	-0.0124400972	-0.0280773518	0.0630040919	0.0350102929	-0.1589984876	0.0651563449	-0.0982310261	-0.0111679607	0.0269415168	0.0490363531	-0.1672886878	0.153164949	0.0766853917	0.0504847265	-0.0071323036	-0.1114723385	-0.2774505608	-0.1289544882	0.1486472623	-0.1166445006	-0.1102571151	-0.1411197621	0.1101614969	-0.1783293724	0.171942241	0.1268169737	0.1296671686	-0.1105859775	0.1561356449	0.0470767	1.860000000000056e-05	0.00221621568289	3.4596000000002085e-10	0.0490652	-0.0001033999999999	1.0691559999999286e-08	0.00240739385104	0.0992439	-0.0003483999999999	0.00984935168721	1.2138255999999914e-07	0.00350963	-0.00053664	1.23175027369e-05	2.879824896000001e-07	-0.000648579	-0.000158726	4.206547192410001e-07	2.5193943076000033e-08	0.000911924	0.0	0.0	8.316053817760001e-07	-1.842797858	-0.4900025703	-1.607460253	0.9782889602	-0.9146587995	-1.281712865	-0.1759050969	0.3850071235	1.10550526	-0.4592812514	-0.9210388718
66819.27027681337	-12.463208009066877	4464814880.325835	155.3315538772687	105424.37749427746	254.3322147442232	64684.87545670165	11114299370.055916	67075.01319117239	-165.4974968819297	27389.421474184328	4499057394.59595	74089.22220106723	53121.21470060381	0.959476	17.834044	0.13956195	0.0776768999999999	-0.0960256416	0.1107645789	-0.0380137056	0.0457482944	-0.0078578927	-0.1569531802	-0.1517670749	0.0363541983	0.1000481322	-0.0738166242	0.1079209669	0.043985006	0.0765423771	-0.0776145794	-0.0895912059	0.0050283141	0.0103867395	0.0290181415	0.074025365	-0.0901047204	-0.1394784068	-0.090564384	0.1050248012	0.0879446379	0.2069828176	-0.1878035414	0.0470855589	-0.0531994755	0.025254593	-0.0911317201	0.0635708542	-0.1414521075	-0.0108538028	0.0431788045	0.1280579744	0.0140636026	0.0513657933	0.0473877829	0.0349563478	0.1085139782	0.0754892798	0.0919413973	0.025703732	-0.020125273	-0.085225987	-0.0386968421	-0.0859545849	-0.2374050254	0.0952971448	-0.3334299727	0.0713453985	0.0332523161	-0.0852088621	-0.0484458942	0.1018879149	0.1697122846	0.0762240414	-0.0428499263	-0.1260495444	0.0520659981	-0.0868290255	-0.0511208463	0.1130585407	0.0718371553	-0.0705787555	0.1410235534	0.013727451	-0.0886562843	-0.0523070788	0.051532904	-0.0204343	-0.0556525546	0.0658700174	0.0149350338	-0.170228271	0.0967408187	-0.0813093294	-0.1202414425	0.0202068083	0.1420662492	-0.0560922743	0.0096990134	0.1538107079	0.0470427	-3.399999999999931e-05	0.00221301562329	1.155999999999953e-09	-0.0158813	-0.0649465	0.00421804786225	0.00025221568969	0.0682463	-0.0309976	0.0046575574636899	0.00096085120576	0.00294266	-0.00056697	8.659247875600001e-06	3.214549809e-07	-0.000414304	0.000234275	1.71647804416e-07	5.4884775625000025e-08	0.000982356	7.043199999999994e-05	4.960666623999991e-09	9.65023310736e-07	-1.668892221	-0.1805865924	-1.680816323	-0.1683569584	-0.355870833	-0.528287933	1.13339113	-0.2344137258	0.66746242	-0.2010722661	-0.6776640642
66901.31947590041	82.04919908703596	4475786547.616491	6732.071070824062	104391.84915530452	-1032.5283389729448	1066114.7707822283	10897658170.063852	66996.59330394263	-78.41988722975657	6149.678713127737	4488543514.333891	73919.34135871429	52802.13296073834	1.022462	19.00478	0.0458419	0.0321759	-0.092998027	0.0645119766	-0.1565702616	0.0733326439	0.1019240743	-0.0353856568	-0.1841123569	0.0041584428	-0.0171985639	-0.0710187173	-0.0148786079	0.2839375833	0.0111215528	-0.1448386747	-0.1974339111	0.1791738662	-0.1353172267	0.0122505696	-0.1153985011	-0.0706629747	-0.0777951245	-0.0974879574	0.185995459	-0.1408039751	-0.0161071304	-0.0763860722	0.0908518214	0.0833977861	-0.0917016684	-0.0645018729	-0.0279383764	-0.1503600088	-0.0501646636	-0.0424627039	-0.1436205277	-0.0122211187	0.0790755018	0.1475565736	0.0202180459	0.0079171662	0.0077984191	0.3436187694	-0.0334262315	-0.0635852646	0.1128508214	-0.1405889328	-0.0347319509	0.0184002702	-0.0112389754	-0.1125339844	-0.0921082505	-0.0311067136	-0.1596378926	-0.0969386038	-0.0154150898	0.1204968981	-0.0481578273	0.103734857	-0.1124493464	0.0400845556	0.0539419526	-0.1803869056	0.1230090516	0.1127028287	-0.0315113008	0.1531312407	0.032272211	-0.0585214269	0.0264916656	0.0124575325	0.0969825769	0.1003008825	-0.1252892175	-0.2716549817	-0.1471782675	0.1226057184	-0.12943558	0.0621459676	0.0363451456	0.0962716942	0.0284120966	0.245498666	0.1512085936	0.0470133	-2.939999999999887e-05	0.00221025037689	8.643599999999335e-10	-0.0158406	4.070000000000115e-05	1.6564900000000936e-09	0.00025092460836	0.0605305	-0.0077157999999999	0.00366394143025	5.953356963999992e-05	0.00289352	-4.9140000000000034e-05	8.372457990400001e-06	2.4147396000000035e-09	-0.000308391	0.000105913	9.5105008881e-08	1.1217563569000003e-08	0.000376289	-0.000606067	3.673172084890001e-07	1.4159341152099998e-07	-1.570343377	1.052921736	-0.907193602	-0.8681650335	-0.07523603212	-0.5429937943	1.929867536	0.01417154836	0.8927388836	-0.4586027025	-0.3847318485
