global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	aroma_motion_01	aroma_motion_03	aroma_motion_04	aroma_motion_06	aroma_motion_07	aroma_motion_12	aroma_motion_15	aroma_motion_16	aroma_motion_17	aroma_motion_19	aroma_motion_20	aroma_motion_21
62533.18202570564	n/a	3910398854.2600346	n/a	96122.43721648183	n/a	n/a	9239522936.436493	63117.51363529963	n/a	3983820527.5022345	n/a	67082.70678640925	41750.776425821685	n/a	n/a	n/a	n/a	-0.0407321382	-0.1353655306	0.0032163662	-0.0041392191	0.1021472872	-0.0105061142	0.0653807626	-0.1859203148	0.1975079545	-0.0397249121	0.0267277492	-0.1706556787	0.0512108856	-0.0342845033	0.0873726532	-0.0522758659	0.1127988029	-0.0086901044	0.2047206558	-0.1274874495	-0.0001113217	0.2119222625	-0.0234712981	0.0740370641	-0.2006405019	0.1945808949	-0.1587147072	0.0759009973	-0.1144364568	0.1831002198	-0.0947045789	0.1564926748	-0.0748626753	0.0811266561	-0.03277879	0.0139764826	-0.073834706	0.0022939646	0.1876954389	-0.0266198385	-0.1038142474	0.0540725735	0.0480957942	0.004080948	0.0057932324	-0.0153737838	0.0683206536	-0.1374056335	0.1567123698	-0.0535948095	0.0276341364	-0.1194585331	0.0615429753	-0.241741864	0.0257398019	-0.1099211314	0.199592653	-0.0851491965	0.0029890528	-0.1524182171	0.0023859344	-0.1615740985	0.2038268699	-0.0476844013	0.0658752691	-0.0658714517	0.0085022818	-0.0658249439	0.1522779451	-0.0090804062	0.093186003	-0.0124911705	-0.1893390076	0.1796751874	-0.0122108123	-0.1815904302	-0.0057465287	0.0049831213	-0.0905509368	0.1194598328	-0.1130506955	0.1185120448	-0.0858725072	0.1560197968	-0.024477993	0.044926296	-0.0870043798	0.1962309858	-0.0122226546	0.0902566911	-0.2227808185	0.1060811319	-0.0077638793	0.2073029216	-0.1031710762	-0.0219938853	-0.3443839063	0.0433470997	-0.012318161	0.303390688	0.1217078847	0.1216831682	0.1216419777	0.0406795	n/a	n/a	0.00165482172025	-0.109906	n/a	0.012079328836	n/a	-0.0227374	n/a	n/a	0.00051698935876	0.00148193	n/a	2.1961165249e-06	n/a	-0.0	n/a	0.0	n/a	-0.000437018	n/a	n/a	1.90984732324e-07	0.0	0.5064024853	0.7459832275	1.193581691	-0.5901861788	1.077250597	-0.4306601427	1.037430683	1.715848408	1.088884252	-0.275805216	2.051439452	-0.9408674204
62285.98184821688	-247.20017748876128	3879543534.7964025	61107.92775047506	97173.68058215726	1051.2433656754292	1105112.6138766042	9442724197.883127	63117.14264883739	-0.3709864622360328	3983773696.153688	0.1376309551624074	67239.96318667426	42080.206862550345	1.412941	22.265467	0.1451849	0.0876668	-0.0367336608	-0.1226252252	-0.0582320345	-0.1062320881	-0.0530917118	0.1579860003	0.0239124609	-0.1774899049	-0.0373367991	-0.076168048	0.1067522735	-0.1851815233	-0.0590033098	-0.1061968029	0.1119295131	0.0050470324	0.0158583853	-0.0190060001	-0.032083122	-0.0860897032	0.0322726783	0.0734235573	0.0670738367	-0.0400962625	0.0967325186	-0.0335264339	-0.0899775787	0.1295283217	-0.1347338998	0.0692034591	0.0668726409	0.0577553021	0.0338407925	-0.1628831146	-0.0472680848	-0.0201626488	0.0577138318	0.0252108597	0.0555229583	-0.1325860253	0.1151236376	-0.0698828455	0.0703938573	0.0647557008	-0.0385288005	0.1154455542	0.1221533852	-0.1743350966	-0.0184098601	0.0642305881	0.0478367283	-0.0835458533	0.0557595658	-0.0666011504	-0.0938824081	-0.0875432274	0.0425359729	-0.0445333813	0.0488258287	0.048701954	-0.0753395383	-0.0974276649	0.110456928	0.1009867885	-0.0224700117	0.0049131526	-0.1512908896	0.0590398863	0.029144515	0.0366243562	-0.0755784692	-0.0842150045	-0.1153609096	0.1258564642	0.0442352867	0.0720043528	0.00657459	0.0043606771	-0.0312135222	0.0406442087	-0.0113435188	0.1297759551	-0.0106595454	0.2247259118	-0.1361188813	0.0876837802	-0.0590104858	0.1343161394	-0.2070947816	0.1785502313	-0.0589271313	0.1404844744	-0.0618763586	-0.0265188783	-0.0641662031	0.1987518642	-0.0489720424	0.2089180488	-0.0766561119	0.1494115989	0.1216419777	0.1214196295	0.1210493502	0.0298101	-0.0108694	0.00011814385636	0.0008886420620099	-0.0270339	0.0828721	0.00073083174921	0.00686778495841	-0.0135413	0.0091961	8.456825521000005e-05	0.0001833668056899	0.00125461	-0.00022732	1.5740462521e-06	5.1674382400000026e-08	-0.000315451	-0.000315451	9.950933340100001e-08	9.950933340100001e-08	-0.000134843	0.000302175	9.1309730625e-08	1.8182634649e-08	0.0	0.7323649643	0.5044894233	0.8260932874	-0.5649043089	3.583993149	1.700444091	0.6731126211	1.027878957	0.7028008626	1.03969432	0.8712583039	0.170259523
61627.78609301279	-658.195755204084	3797984018.726141	433221.65216867445	97545.5066595262	371.8260773689399	138254.63181157285	9515125869.46367	63121.68847534332	4.545826505927835	3984347555.9782896	20.664538621996066	67434.72024064805	40911.71293112556	1.704802	26.864697	0.11836311	0.0487966	0.0675980812	-0.0338516766	-0.1464643299	-0.0840255955	-0.2955578969	0.1218961362	-0.1434639163	-0.18663624	0.1816203582	-0.1138310268	0.1524223193	-0.1067865259	-0.1833580171	0.0125638959	0.1341706966	0.0477868267	-0.0937083427	-0.099915909	-0.0411738464	-0.0897364678	-0.0788279413	-0.0331296269	0.0063162906	0.0209577973	0.1122143218	0.0418399587	-0.1361328198	-0.1220753038	-0.0982197315	0.0827368349	0.0818408987	-0.0080776477	-0.041058848	0.079551699	-0.0478581111	-0.0496497513	0.0596258813	0.0688247898	0.0222930328	-0.0217521801	-0.114433027	-0.0192706007	-0.0258624919	0.0345250252	-0.0854765067	0.3032967763	0.1131985998	-0.1232121453	-0.1139840217	-0.0448834177	-0.0187959981	-0.0450051444	-0.0054415141	-0.0944348613	0.0402609212	-0.1749224556	0.0489719628	0.1028054409	-0.0468708492	0.1667686441	0.1079528034	-0.0768974775	0.0840830993	-0.0648871682	-0.038281764	0.1155876705	-0.1033616877	0.0548306135	0.0618641884	-0.1013642477	-0.0764968584	0.0771368044	0.0842566039	-0.0497032899	0.1445391778	-0.0322470306	0.0201782027	0.0990579306	0.0606550955	0.0034877635	-0.0658716793	0.2040888176	0.0284365787	0.2722967273	-0.1026682388	0.062089713	-0.0131082207	0.0563040471	-0.2366040489	0.1555360014	-0.0425771601	-0.0283846848	-0.1001872324	-0.2679123043	-0.0153571416	0.0471050213	-0.1011934423	0.0350870792	-0.0654810917	-0.2127601032	0.1215101995	0.120893123	0.1198669825	0.00891009	-0.0209000099999999	0.000436810418	7.938970380810001e-05	-0.0486617	-0.0216278	0.00236796104689	0.00046776173284	0.0103453	0.0238866	0.00057056965956	0.00010702523209	0.00158498	0.0003303699999999	2.5121616004e-06	1.0914433689999998e-07	-0.000684571	-0.00036912	4.68637454041e-07	1.3624957440000004e-07	-0.000474327	-0.000339484	1.1524938625599998e-07	2.24986102929e-07	0.0	0.5949604102	0.2407539101	-0.07739949721	-0.7595631152	3.477660737	2.7878217	0.2005552317	-0.4139499786	1.719198948	1.017533634	-0.1427587675	2.397107181
61172.23657797384	-455.5495150389543	3742042527.951601	207525.36065222643	95596.96417905744	-1948.5424804687648	3796817.798191366	9138779560.251991	62934.843618328654	-186.84485701466477	3960794541.263483	34911.00059283051	67121.38875268845	37013.27031004849	1.744208	27.485659	0.12271645	0.0586472	0.2162681977	0.0874727298	-0.1560514152	0.0788343184	-0.2667139162	-0.0616483343	0.1172676276	-0.0142220787	0.0676694803	-0.0174776581	0.1713047916	-0.0591476183	-0.2939645231	-0.1448350007	0.0352577113	-0.1554483864	-0.1145258034	0.0587608403	-0.1005224218	-0.0361260912	-0.0943805656	-0.1020675926	-0.0525520229	-0.0989396383	0.1396036966	0.0528502634	0.0775314168	0.0400307416	0.0004559452	-0.1441831305	-0.1026332269	0.0344937296	0.1940118766	0.0504544725	0.1214901021	-0.0043625706	-0.0193188057	0.0964676428	-0.0023804915	0.0231263946	0.0056366535	0.1038108529	-0.0333483331	0.0592204127	-0.0071689556	0.291060075	0.0217561355	-0.0429817462	-0.0399406049	-0.0343599469	0.1327747688	-0.2026987498	-0.0939891563	0.0948453594	0.0546760153	-0.0243565738	-0.1013623058	0.1358626918	0.1678154985	0.1070410574	0.1213017512	0.0892532807	0.0207351508	-0.1547343394	-0.0597703002	-0.1323396906	-0.081584394	-0.271596987	-0.0471189505	-0.0420543183	0.1258201663	0.0189420085	0.148438525	-0.2423861811	0.0223302543	0.033427266	0.0563837758	0.2297624054	0.1102363752	0.0076093342	-0.1342184862	0.0787067221	-0.0233983202	0.0288770863	-0.0310489533	0.0625770103	-0.0719308433	-0.0155738062	-0.1133224334	-0.0106275764	0.0925478539	-0.1932226949	-0.0519834223	-0.1249846984	-0.0464174742	-0.0483784903	-0.0970721161	-0.0635491689	0.0530257969	-0.0582190627	0.1213126213	0.1201047889	0.1181006348	0.00760169	-0.0013084	1.711910560000001e-06	5.7785690856100005e-05	-0.0118891	0.0367726	0.0001413506988099	0.00135222411076	0.0444652	0.0341199	0.00116416757601	0.00197715401104	0.0012631	-0.0003218799999999	1.5954216100000005e-06	1.0360673439999992e-07	-0.000400651	0.00028392	1.6052122380100004e-07	8.06105664e-08	-0.0008788379999999	-0.0004045109999999	1.6362914912091914e-07	7.723562302438242e-07	0.0	0.2439248167	-0.7193755021	-0.4326311697	-1.218785762	0.1660588608	-0.4606772078	0.4395407388	-1.386328056	0.6562204286	-0.9721161159	0.9735418673	0.3768180319
61287.886099423646	115.64952144980634	3756204982.5359263	13374.811811569218	94814.52136466734	-782.4428143901023	612216.757790704	8989793461.610958	62815.54487310784	-119.29874522081082	3945792677.705425	14232.190611259932	66876.36389415199	36232.62368388996	1.29484	20.404413	0.0888812975999999	0.0436205	0.2261779514	0.0956968755	-0.1121024582	0.0953378802	-0.164069904	-0.1307558333	0.1981701275	0.0197697693	-0.0459335571	0.0641215753	0.1331276248	0.1014101244	-0.1667164266	-0.1581732198	0.0235284255	0.0084915808	0.0501502816	-0.0083244363	-0.0225628931	-0.1621491111	-0.0569697605	0.0087565001	0.0518794498	-0.0514790311	-0.1081958252	0.0187139051	0.0479131362	0.084955803	0.1671135821	0.0241928301	-0.0058872036	-0.0067711748	-0.029280392	-0.0237857524	0.0069881447	0.0061462677	-0.013724334	-0.0654624062	-0.146037957	0.109004606	-0.0422303798	-0.0509924107	-0.1049990935	0.0435429584	0.0366341288	0.1582153277	-0.0508469346	0.0975011391	-0.034733422	0.0340703145	0.1155158405	-0.1906266747	0.0249349532	0.0029190872	-0.0971279725	0.0154095512	0.0681011593	0.0928278691	0.2154477962	-0.0079727011	-0.0005113002	-0.0128116824	-0.1230062855	0.0693506455	0.0448713611	-0.0397164696	0.0648416096	-0.0194119526	-0.0675673399	0.1658049312	0.0571067886	-0.0632851343	0.0277702431	-0.1254692494	-0.0041956933	0.0127199435	0.0599471252	0.2174085048	0.1292137238	-0.0254984403	-0.1425060573	0.0786941872	0.0618858488	-0.1002232136	-0.0657314928	-0.040499729	-0.096456214	-0.0408590971	-0.0311156066	-0.0355065033	0.1576399015	-0.1050632361	0.049689313	0.0822920826	-0.0385963977	-0.0168094558	0.0259807818	-0.0056941092	0.0068803763	-0.090281508	0.1210493502	0.1190563346	0.1157589128	0.03526	0.02765831	0.0007649821120561	0.0012432676	-2.27624e-05	0.0118663376	5.1812685376e-10	0.0001408099680371	0.0453531	0.0008878999999999	7.883664099999947e-07	0.00205690367961	0.00101972	-0.00024338	1.0398288784e-06	5.923382440000004e-08	0.000148889	0.00054954	2.2167934321e-08	3.019942116000001e-07	-0.000702383	0.0001764549999998	3.1136367024964704e-08	4.93341878689e-07	0.0	0.2875140612	-0.7897217045	-0.01186949604	-1.247702306	-1.666733505	-0.8108780874	-1.032851841	-2.130068193	-0.6234241235	-0.8007843672	0.4268008734	-1.120543707
61411.55064364233	123.66454421868548	3771378552.456647	15292.919496815215	95167.97410849294	353.45274382560456	124928.84211784844	9056943295.914783	62742.0084732951	-73.53639981274318	3936559627.2630334	5407.602097419616	66838.62005117652	36684.34262495653	1.069409	16.852009	0.0751435209099999	0.0360455	0.1946992237	0.0760921167	-0.124667377	0.0602495113	-0.1505579076	-0.1429819814	0.1728708761	0.0313538862	-0.0689686339	0.0845003759	0.0558844648	0.1289096815	-0.0998857314	-0.0793768169	-0.0867829147	0.0448178942	0.0436976421	-0.1182675058	-0.086501052	-0.1245199922	-0.0236929476	-0.0125371159	-0.0209819297	0.0364489233	0.0547229244	0.1450950308	-0.1411516086	-0.0931332017	0.1152742244	0.1165993328	0.0637043031	-0.0043457476	-0.0978689749	-0.0801945234	0.0490158444	-0.1861757695	0.0083977867	-0.1468128528	0.0527927416	0.069355947	0.1760163722	0.0718964003	0.0471565128	-0.0156622126	0.0154481021	0.1436604983	-0.1320331259	0.1424348703	0.0023414997	0.0568201016	0.0582572158	-0.025880773	0.0010742273	0.087119388	-0.0819554867	-0.1054219311	0.1249494405	0.0831895965	0.0547478009	-0.0877446344	0.1240712395	-0.0227896791	0.0184403712	0.0569723378	0.0115508355	0.154935726	0.1119849418	0.0379932661	-0.1290400928	0.1556620651	-0.0746396471	0.0300932706	-0.1407175604	0.0747438988	-0.0598908538	0.0489049763	0.0391257939	0.2076133208	0.0952699661	-0.0134909857	-0.1432098299	-0.0033129275	0.0417860711	-0.0470881189	0.0097515227	0.0227450568	-0.1427754474	-0.0746201636	-0.0337107236	-0.0726708754	0.1254016371	-0.0963269113	0.0315071934	0.1164161234	-0.0054706186	-0.0316799294	0.0964228154	0.022395666	0.054557606	-0.1207298507	0.1207205288	0.1177500307	0.1128532249	0.0244941	-0.0107658999999999	0.0001159046028099	0.00059996093481	-9.94149e-06	1.282091e-05	9.88332234201e-11	1.643757332281e-10	0.0287326	-0.0166205	0.00027624102025	0.00082556230276	0.0007908289999999	-0.0002288910000001	6.254105072408418e-07	5.2391089881045794e-08	-0.000400651	-0.00054954	1.6052122380100004e-07	3.019942116000001e-07	-0.0008788379999999	-0.0001764549999998	3.1136367024964704e-08	7.723562302438242e-07	0.0	0.359515598	-0.4920006467	-0.08360361602	-1.150696876	-1.384868234	-0.93442796	-0.4440012734	-2.106970545	-1.356385608	-0.753053671	2.028707819	-1.535878542
61545.28191809643	133.73127445409773	3787821726.377968	17884.053767117213	95478.6644720262	310.69036353325646	96528.50199242706	9116175369.361755	62767.99238988374	25.98391658863693	3939820868.656503	675.1639212852415	66832.55335327798	36871.084683467634	1.069269	16.849808	0.04500486166	0.0298153	0.1833253246	0.0617994454	-0.0872550283	0.0865324218	-0.1057680233	-0.1600828911	0.0387629794	0.1220905105	-0.0908946974	0.1116590359	0.0197614319	0.0656248016	-0.0970394678	0.0478552473	-0.1822644363	0.049274679	0.2493154748	0.163252424	-0.1114251604	0.0312137769	0.0067622185	-0.1560994235	-0.1508588674	-0.1111387392	0.051131195	0.054744595	-0.1385389947	-0.0312788381	0.06512877	0.0058924106	0.0094749763	-0.0015652074	0.048123447	-0.0334125878	0.0102753786	0.0161942603	-0.0441331319	-0.0189203692	-0.010128145	-0.0111062772	-0.0670124753	0.077627448	-0.0771645592	-0.1788821263	0.0479866702	0.0785027135	-0.1493723806	0.1212174385	0.0611723448	-0.0684457646	-0.0015088159	0.0506875101	0.1154402916	0.2564868151	-0.1421787015	0.0081280467	0.0267691406	0.0110140645	-0.0397686387	0.14745279	0.0704293339	0.1097382976	0.1609322705	-0.0660428504	0.0125300208	0.0013840852	0.0248866439	0.0329196621	-0.0350889234	-0.0004890438	0.0351968829	0.0440976475	-0.0479621709	0.1017224431	0.1166903701	-0.0960980805	0.0380963368	0.1747390566	0.0952653235	-0.0170772626	-0.1541535625	0.041422797	0.0462716558	-0.0823500469	-0.0074031836	-0.0131533909	-0.0700244924	-0.0580743171	0.0045353776	-0.1031954945	0.1015592097	-0.0717994866	0.0255724356	0.0655493646	-0.0033535912	-0.0502498237	0.1009827647	0.0138109331	-0.0204783853	-0.0740644275	0.120326335	0.1161887065	0.1093977275	0.026497	0.0020028999999999	4.011608409999994e-06	0.000702091009	1.12017e-06	1.106166e-05	1.2547808288999998e-12	1.223603219556e-10	0.0309367	0.0022041	4.8580568100000025e-06	0.00095707940689	0.000910902	0.0001200730000001	8.29742453604e-07	1.441752532902402e-08	-0.000250892	0.000149759	6.2946795664e-08	2.2427758081000003e-08	-0.000332934	0.0005459039999999	2.980111772158908e-07	1.10845048356e-07	0.0	0.2753045547	-0.6620886719	0.3947626392	-1.037398958	-2.130982347	-0.8875375878	-0.5264841751	-2.521925096	-0.9511336823	-0.6220989778	1.739769822	-1.43860526
61751.59912921372	206.31721111728984	3813259995.0151086	42566.79160321635	95853.846484375	375.1820123487996	140761.54239009484	9187959885.850128	62599.96450725656	-168.02788262717513	3918755556.309781	28233.369340171743	66627.48877253175	37592.20128598421	1.141445	17.987179	0.10655852017	0.0510309	0.1448138545	0.0233748756	-0.0581185722	0.0970987975	-0.0248929945	-0.1812834516	-0.0843524183	0.1284509021	-0.0945609921	0.1957522427	-0.1492257685	0.1504266099	-0.0642854685	0.0931946995	-0.0862743573	-0.1349134182	-0.0449772168	0.0558599536	-0.0118798247	0.1259705893	-0.0204382437	0.1318439245	0.0681389684	-0.0308487559	0.0704087656	-0.1829825784	-0.1620280443	-0.0033461244	-0.0249909335	-0.1734637494	0.0796096026	0.1139767995	-0.0957443131	0.1166331121	0.1617738277	-0.0874664372	-0.0938541044	-0.0160362561	0.2371771225	-0.0148699054	-0.1397761831	-0.0405308156	-0.0059267212	-0.0317777704	0.0714618322	-0.0301559904	-0.2722356145	0.1101408702	-0.0031465769	-0.0712255781	0.0196226524	0.0747049858	-0.015139935	0.0855333893	0.1238756512	0.0352615048	-0.1826340279	-0.1289271368	-0.1305145021	0.0151727157	-0.0234428705	-0.1446485693	0.0428083303	0.0853116693	0.077195442	0.0958877938	-0.2589682831	-0.2338521455	-0.1313123667	0.0219085991	-0.0678348262	0.1773035848	-0.0437092899	-0.0017609335	0.0273549277	-0.0144905467	0.0280560043	0.1303923842	0.087501563	-0.0365287381	-0.135497655	0.0325936117	0.0099810326	-0.0493498298	0.0189219834	0.0061901697	-0.018914754	-0.0652729951	-0.0239605403	-0.1647041132	-0.0185648294	-0.0722401091	-0.0100775951	-0.0421146622	-0.0325192517	-0.0842038043	0.0152111996	-0.1124015913	-0.0101663198	0.1532216674	0.1198669825	0.1143757435	0.1054092553	0.0100832	-0.0164138	0.00026941283044	0.00010167092224	-0.031083	-0.03108412017	0.000966152889	0.000966222526743	0.0205887	-0.010348	0.0001070811039999	0.00042389456769	0.000230039	-0.000680863	5.2917941521e-08	4.6357442476900006e-07	-0.000400651	-0.000149759	1.6052122380100004e-07	2.2427758081000003e-08	-0.000189304	0.00014363	2.0629576900000006e-08	3.5836004416e-08	0.0	0.3176675095	-0.08175639729	0.548006464	-1.074434398	-1.845515954	-0.4239325239	0.3241088951	-2.431799942	-1.494809922	-1.16190514	0.9111565946	-1.633768625
62027.11315730384	275.5140280901178	3847362766.628975	75907.97967444222	96163.68530115928	309.8388167842786	96000.09238628176	9247454370.700396	62867.08811983068	267.12361257411976	3952270768.666556	71355.02439464843	66858.82681678231	38341.7831974385	1.167456	18.397055	0.09687995	0.0648066	0.1089611717	-0.0176499572	-0.0032257561	0.1238787927	0.0317561299	-0.1472566449	-0.2377371263	0.1455028015	0.004442777	0.0201930208	0.0110068983	0.1064987208	0.0528707616	-0.0222094358	-0.0654190964	-0.1714474032	0.0308654748	0.1039692565	-0.0307385233	-0.054660994	0.1135169881	0.0543779258	0.0202726887	0.1296311586	0.0244292345	-0.2210202907	0.0985442628	-0.0532276027	-0.0988667045	0.0223115942	-0.0002964713	-0.0867690331	0.0161085337	-0.0356864389	0.0660368645	0.1530602348	0.0377303067	0.0233552986	0.0958983814	-0.1388778755	0.1092313821	-0.0175711029	0.2478339575	-0.0724743668	0.0431572485	-0.0353796745	-0.0282695906	0.1497363399	0.1303173944	-0.0405488131	0.0326769176	-0.0060752442	0.0104574763	0.0825550316	0.2229149835	-0.0385840331	-0.0952972742	-0.2114647419	-0.0928535256	0.1182671565	-0.0499274868	-0.017733381	-0.1651064865	0.0358477385	-0.0609597462	0.0601684713	-0.1249275915	0.0201269267	0.0447861869	-0.082151468	0.0815113073	0.0695614659	-0.1038884118	0.0650898851	-0.0581899412	0.0085233993	0.03077126	0.0505690396	0.080427338	0.009294252	-0.0840979081	0.0173756415	0.0191125567	-0.0565975278	0.0702057576	-0.0925214196	0.0450609705	-0.0292815039	-0.0028627764	-0.1677782062	0.0652873908	0.1556526443	-0.0179126995	0.0447606714	0.0263879269	-0.0237219501	0.0977891253	-0.0163960686	0.0741166314	0.1274295624	0.1193427198	0.112315068	0.1009072399	0.0109957	0.0009125	8.326562500000002e-07	0.00012090541849	0.0305387	0.0616217	0.0009326121976899	0.00379723391089	0.0299137	0.009325	8.695562499999999e-05	0.00089482944769	0.000528132	0.0002980929999999	2.78923409424e-07	8.885943664899996e-08	-0.000272493	0.000128158	7.425243504900002e-08	1.6424472964000005e-08	-0.000263468	-7.416399999999999e-05	5.500298895999998e-09	6.9415387024e-08	0.0	0.2461748878	-0.3747158121	0.71512727	-1.245912574	-1.792151176	-0.1244889537	-0.2988350133	-1.274128889	-1.298796518	-1.429762218	0.7739441349	-1.549313027
62416.80566274777	389.6925054439344	3895857629.141222	151860.2487991708	96696.35247605848	532.6671748992085	283734.3192151039	9350184582.17414	63087.9214482873	220.8333284566179	3980085832.665269	48767.35895722848	67058.11138093378	39859.41213287922	1.245179	19.621832	0.12948706	0.0839059	0.0345438172	-0.0807339106	0.0288704162	0.0570829311	0.0819024865	-0.0947557145	-0.2424304191	0.0003880119	0.096799062	-0.053584028	0.0218989889	-0.1506080275	0.0358004324	0.1523446408	-0.0633227519	-0.0356921552	0.078632552	0.0633135148	-0.0689270195	0.0902621578	-0.0308973369	-0.0771125107	-0.0674242633	0.1234937608	-0.1748832619	0.2050519382	0.0228231294	0.0360492893	0.0144518174	0.1577176919	0.1849741005	-0.029686581	-0.074654267	-0.1943151199	-0.0231309729	0.0367751179	-0.1017744098	-0.0416722837	-0.0026678714	-0.0546180047	0.0110885509	-0.2123641162	0.0641108127	-0.0859471386	-0.0034682838	-0.0189795949	0.0595189995	-0.0247389116	0.1782879833	-0.2275199701	-0.0232218963	0.0396062454	0.0553328272	0.0163537043	0.0486479714	-0.1051464602	0.009397113	-0.0162792866	-0.207567108	-0.0019980628	0.0575096132	-0.009103249	-0.1217165347	-0.196067757	0.1527950078	-0.1268344757	-0.0313573416	0.3176386642	0.0339203628	0.2473937688	-0.0412500294	0.0515507923	-0.0014510227	0.0920586075	-0.0058699792	-0.0378542306	0.0094657823	-0.0181440217	0.0079482913	0.0176701267	-0.0777241552	0.0007181323	-0.0133278861	0.0134865166	0.1123046297	0.0032629708	0.0563713755	-0.0450984035	0.0355928789	-0.1330807251	-0.0676273208	0.2064362466	0.1231364697	0.1316429178	0.0228434925	-0.1254467847	-0.0778942975	0.0108487721	0.1588427028	-0.0470595143	0.118753831	0.1100111431	0.0959136145	0.0152364	0.0042407	1.798353649e-05	0.00023214788496	-0.0497628	-0.0803015	0.00247633626384	0.00644833090225	0.0157979	-0.0141158	0.00019925580964	0.00024957364441	0.0007567439999999	0.0002286119999999	5.726614815358487e-07	5.2263446543954295e-08	2.24612e-05	0.0002949542	5.045055054400001e-10	8.699798009764e-08	-0.000356483	-9.3015e-05	8.651790225e-09	1.27080129289e-07	0.0	0.42933118	-0.304747161	0.8318245931	-0.7320060327	-1.173229386	-0.2672218391	0.4400570636	-0.4303175747	-0.3835129274	-1.552957823	1.452905882	-0.2753919178
