global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	aroma_motion_03	aroma_motion_05	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_15	aroma_motion_16
61810.00798075418	n/a	3820477086.580895	n/a	97292.74387634076	n/a	n/a	9465878010.987242	62392.34413917466	n/a	3892804607.1812015	n/a	66396.1754874029	52018.40984091221	n/a	n/a	n/a	n/a	-0.0888843844	-0.0336385371	0.052810467	-0.1885126871	-0.0005520342	-0.0041987183	0.0802966376	-0.2129387985	0.2137138424	-0.1233924249	-0.0576979816	0.0646854836	-0.0206445791	0.1019125249	-0.025628647	0.0692904412	-0.0269056673	0.1049715717	-0.0791152737	0.0566927956	-0.0862097585	0.0683296347	-0.0073388676	0.0254559145	-0.1193799138	0.0958242108	-0.2595655527	0.0388646607	0.2040313953	-0.0401179719	0.1699723861	0.035005274	-0.2482248249	-0.0068141785	0.0538033415	0.0262304946	0.0241553746	-0.0035824513	-0.0724767517	-0.0897421167	-0.0284308162	0.0035836748	-0.1053090597	0.0948211851	-0.0834367413	0.0096048002	-0.0377621061	0.0576403133	-0.2380336883	0.1800691158	-0.1888492695	0.0418187075	-0.0283495347	0.1161262988	-0.1046669639	0.1803155472	-0.1308356004	-0.072898779	-0.0516781772	0.1213036023	0.0947787176	-0.088110549	-0.1255023193	-0.0192647882	0.0662031623	0.0621502905	-0.1083436502	0.0032730198	-0.0321285363	0.0243404099	-0.047384255	0.0229342568	0.1921368208	-0.1108123472	0.159328822	-0.1617575206	0.0161774597	-0.122796169	0.2220787841	-0.0669518248	0.0513826276	-0.001423304	0.0474076011	0.1467753643	-0.0588574277	0.0690160363	0.119390293	-0.1157760557	0.0384522827	0.1643619509	0.0201014	n/a	n/a	0.0004040662819599	-0.0272107	n/a	0.00074042219449	n/a	-7.662909999999998e-06	n/a	n/a	5.872018966809997e-11	0.0	n/a	0.0	n/a	-0.000521574	n/a	2.720394374760001e-07	n/a	0.000123872	n/a	n/a	1.5344272384e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.24485425	-0.5549914706	1.248464079	1.759354291	-1.865113418	1.150685915	0.5399235934	-0.5754245568	-0.3400170445
61950.78470463631	140.7767238821325	3837899725.5202	19818.08598698617	97179.03567192655	-113.70820441420074	12929.55575110166	9443764974.125574	62462.715303024444	70.37116384978435	3901590803.026684	4952.100701573196	66418.12032719236	54757.92286873061	1.861081	34.433891	0.07336354216	0.0404267	-0.1598901569	0.0133532243	-0.128839894	-0.0205923922	-0.1296645206	0.0151564996	-0.0499761184	-0.1165196487	0.0340145106	0.0798482667	-0.101296091	0.2565226008	0.0420594625	-0.1709104565	-0.0693364131	-0.1373212871	0.135893444	-0.0992167877	0.0063974539	0.0786217935	-0.145329634	0.0629105262	0.0095407998	0.1203973283	-0.1652488647	-0.1093854474	-0.0252894139	-0.0494306112	0.0322149715	0.0683684318	-0.0987651214	-0.0587283884	-0.0489097991	0.159400853	0.1291865973	-0.1892718883	-0.1996432401	-0.2567678351	0.0959061697	0.0245860508	0.1305645909	-0.0165343705	0.084108838	-0.1634582125	-0.0725175202	-0.0476433221	-0.0585901524	0.0420772911	-0.0481658579	0.0736794714	0.0299854973	0.2640492124	0.0858778569	-0.1442127891	0.1228258909	0.088858676	-0.133629988	0.0234398581	-0.0660062799	-0.0724598923	0.0416018349	-0.1440197848	0.2035513385	0.0329153922	-0.0284098915	0.0615412541	0.053351172	-0.1446176503	-0.1220887633	-0.1215369311	-0.0177198034	0.0208761356	0.109320762	-0.206122158	0.1167643026	0.0917217682	-0.0312925938	0.0524623677	0.1665391772	-0.1367303643	-0.0094258745	0.0444782112	0.0883648215	-0.0124695759	-0.0747146134	-0.1000189585	0.048708397	-0.0695143943	-0.1387927966	0.1640657595	0.0461692	0.0260678	0.00067953019684	0.00213159502864	-7.59234e-06	0.02720310766	5.7643626675600005e-11	0.0007400090663615	-9.09741e-06	-1.4345000000000013e-06	2.057790250000004e-12	8.276286870809997e-11	-0.000212569	-0.000212569	4.5185579761e-08	4.5185579761e-08	-0.000583805	-6.223099999999994e-05	3.40828278025e-07	3.872697360999992e-09	0.000250896	0.000127024	1.6135096576000006e-08	6.294880281600003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7898489329	0.3564421078	2.057670827	1.158812061	-0.4430585871	-0.3357766048	0.04041600376	-0.4570713544	-0.2648439513
61844.68671828613	-106.09798635017796	3824765275.282957	11256.782707562548	98144.98609607054	965.9504241439864	933060.2219039472	9632438295.79788	62524.10199276764	61.38668974319444	3909263330.0020094	3768.325677627213	66610.42917646156	53927.51177808097	1.452092	26.866724	0.0882257713499999	0.0550424	-0.1353555834	0.074404855	0.1148274076	-0.1197601785	0.1799883822	0.1499453144	-0.0265866192	-0.0511118129	0.0809650614	-0.1125440788	0.114718534	0.1381739247	-0.2101723918	0.0490593725	0.2838005321	-0.1242717174	0.0828900798	0.0337727672	-0.119791071	-0.0132038942	-0.1423546905	-0.1291721538	0.2268207897	-0.1457367632	0.0411048687	-0.0310389342	0.0477879305	0.1678955866	0.1236678511	0.0575857399	-0.011500309	-0.1245430325	0.1061070684	-0.015364973	0.059501836	0.1368044433	-0.0201819338	0.0277123954	-0.1087745277	0.1555377767	-0.2852344123	-0.0141163994	0.2348277503	0.0853579786	0.1054545284	-0.0362787217	-0.0441794812	-0.086169736	-0.0151296629	0.0333587923	-0.0852691737	0.0780699149	0.1737506239	-0.1474681965	-0.1308341174	0.0451791215	0.1194038325	0.0477679066	-0.1945581078	-0.1106650788	0.1011296682	0.0697023446	-0.0130261075	-0.1155196968	-0.0809421799	0.0721933447	0.0166387262	0.1396106173	0.080362499	-0.0189434305	-0.1255992697	-0.0874944925	0.1469688806	-0.2834217253	0.1406949919	0.0751306632	-0.0084717111	-0.1570055588	-0.0611716551	-0.0282460247	-0.0644129457	0.126999452	0.0830575586	-0.235949714	0.0573339179	-0.0296353609	0.1290410043	-0.0653120776	-0.0356185832	0.1634739106	0.0249754	-0.0211938	0.00044917715844	0.00062377060516	-0.0485618	-0.04855420766	0.00235824841924	0.0023575110814904	-1.09811e-05	-1.8836900000000013e-06	3.548288016100005e-12	1.2058455721e-10	-0.000105294	0.0001072749999999	1.1086826436e-08	1.1507925624999998e-08	-0.000510856	7.2949e-05	2.60973852736e-07	5.321556600999999e-09	6.16024e-05	-0.0001892936	3.583206700096001e-08	3.7948556857599995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4219080277	2.690981719	1.161128724	0.2386991735	-0.6620943466	1.899871979	2.242454017	-0.9486378021	1.000624045
61751.49677504916	-93.18994323696823	3813247353.958907	8684.365520509364	97505.60343182756	-639.3826642429776	408810.1913344482	9507342700.604822	62438.18516011757	-85.91683265006577	3898526966.089126	7381.702132619408	66489.81565087131	53500.87547439528	1.308372	24.207605	0.0936297689	0.0690762	-0.1096403012	-0.0583137795	-0.1870503123	-0.1983603035	0.0730480097	-0.2693066721	-0.1229963716	-0.1149961831	-0.0721355694	0.0727703587	0.1705273683	0.1229616935	0.0883427952	0.0294947529	0.0980471271	-0.1471612153	-0.0295572306	0.1573452509	0.1988694158	0.0381056758	0.0333169705	0.1385254078	0.1502739608	-0.1176923144	-0.2655831248	0.0084947319	0.060195372	0.0816404811	-0.1754169329	0.156752466	-0.0570023903	-0.0705472211	0.0227375682	-0.0479792551	-0.0529367104	-0.0969906418	0.0667746609	0.0361861157	-0.0980610875	0.0151801302	-0.1305289549	0.0603990769	-0.0048804105	-0.2661415229	0.0910862245	-0.0117439374	0.0896305648	-0.0173361159	-0.0107795366	0.2610956795	0.0970620046	0.0577113882	0.0236503002	-0.0437257247	-0.0842720636	0.0348770384	0.0250322959	-0.0216798589	0.0793529441	-0.0772360915	-0.3759401561	0.06626486	-0.0840391452	-0.0562612307	0.1014183524	0.0153230811	-0.145719594	-0.0604895584	-0.1049364087	-0.1614328477	0.0203636263	0.0126606218	0.0918480212	-0.0219817836	0.2532395384	0.0117587589	-0.0739379738	-0.16351209	-0.0629566345	-0.0329968362	0.0284582165	0.0176021168	-0.0246243618	0.1496484388	0.0920977805	-0.2313938021	-0.1033305237	-0.0893809421	-0.1708047224	0.1625874706	0.0224222	-0.0025531999999999	6.518830239999992e-06	0.00050275505284	0.0182574	0.0668192	0.00033333265476	0.00446480548864	-0.00599152	-0.0059805389	3.576684553441321e-05	3.58983119104e-05	0.000113554	0.000218848	1.2894510916000001e-08	4.7894447104e-08	-0.000583805	-7.2949e-05	3.40828278025e-07	5.321556600999999e-09	0.000135342	7.37396e-05	5.437528608159999e-09	1.8317456964e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1225463522	0.5471416692	0.3683202826	2.22100952	-0.379634961	0.9002999361	0.4396132207	-1.818914922	-1.143508724
61787.945932118826	36.44915706966276	3817750262.51044	1328.5410510889467	97251.15634668936	-254.4470851382066	64743.31913532976	9457787410.768215	62280.13843498608	-158.04672513149126	3878815643.4810314	24978.76732478915	66270.3542326758	51142.253926447775	2.077641	38.440701	0.08355437	0.0483088	-0.0994057019	0.195917635	-0.0648030085	0.0629172129	-0.1654336668	-0.0512474624	-0.0645955786	0.0328369672	0.06310591	0.038570757	-0.0370561854	-0.1665929849	-0.103845336	-0.1142153045	-0.0354049174	0.1454978053	-0.0429109391	-0.1944357874	0.0322871762	0.0029164973	-0.0947343668	0.1447073868	0.0430397126	0.1424279005	-0.1312405092	0.0406622362	-0.1130581658	0.3390339205	-0.0836391646	-0.0547239859	0.1512569071	0.0501789045	0.0370462572	-0.0212650704	0.1490762436	0.0521874926	0.1147208094	0.1833860065	0.0801390228	0.0102111211	0.1374096717	-0.161641892	-0.0321875864	0.0978634368	-0.0588918034	-0.0224475404	0.0344679338	0.1401194362	0.235752391	0.2312732174	0.0358704927	-0.02337511	-0.0470036035	-0.058906253	-0.1904026288	0.1103224719	-0.2370009484	0.054657584	-0.1124913266	0.0043554184	-0.0740257164	0.161243143	-0.0234015128	0.0251758547	0.0372873506	0.0131611205	0.200375595	-0.2067283071	0.0595348324	-0.0342465379	0.0630485033	-0.0310735302	0.0870799715	-0.1372313787	-0.0690649238	0.0548529288	-0.0822546706	-0.0937521872	0.1192357901	-0.1718273096	0.235043911	0.1247782858	0.009798118	0.1139367897	-0.1870386406	-0.057485223	-0.0126031758	-0.0094737711	0.0340171122	0.161408037	0.0461905	0.0237683	0.00056493208489	0.00213356229025	0.0223005	0.0040431	0.00049731230025	1.6346657610000006e-05	0.0163143	0.02230582	0.0004975496058724	0.00026615638449	-0.000519179	-0.000632733	2.69546834041e-07	4.00351049289e-07	-0.000583805	0.0	3.40828278025e-07	0.0	0.000171352	3.601e-05	1.2967201e-09	2.9361507904e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.811811631	-1.103144668	1.644286076	-0.5920874371	-1.247683115	-0.6102242874	-0.5174305136	0.3217941451	-0.4857428434
61923.797819872	135.8518877531751	3834556736.436384	18455.73540610129	97454.86606268048	203.7097159911209	41497.64838918314	9497450919.29499	62340.629696685486	60.49126169940428	3886354110.979264	3659.192741985815	66300.59528710778	51965.70280057321	1.666924	30.841581	0.0588605784599999	0.0362172	-0.0950317854	0.0384756274	0.0648209709	0.1044903288	-0.1518614738	0.2061355377	-0.0276408829	-0.0135312482	0.0660820243	-0.0761283517	0.0404215993	-0.127557514	-0.0079181245	0.000414492	0.0890295062	0.2035008295	-0.0174253366	0.0730661066	-0.0721079233	0.1178950694	-0.0031106341	-0.0415012248	-0.0540688934	0.1265405114	0.0844204765	0.1508952925	-0.0274306598	0.0630256058	0.0716200047	-0.1466490464	-0.0040543832	0.2282057839	-0.0673484723	0.1419557848	0.1164459627	0.0973939205	0.1107782415	-0.1711314518	0.0837366506	0.040020517	-0.001985157	-0.2257528519	-0.0045549082	0.1662142436	-0.1004420571	0.0032848374	-0.0325547746	-0.1023962201	-0.11839933	0.0456369243	0.0315950626	-0.0243114188	-0.0613301144	0.0045387573	-0.0069510383	-0.1256728359	-0.1354128439	-0.0852664674	0.0581371658	0.0964307522	0.0315462792	0.1704241411	-0.1267686976	0.1711215446	-0.1346532479	0.032923036	-0.1262085621	-0.0378779934	-0.0008187127	0.0835800132	-0.0634897757	0.0901006431	0.1407781934	-0.2680949613	-0.0228271165	0.1014964623	0.1493528259	-0.0277466734	-0.1058712323	0.0464290354	0.0854405499	-0.1128943799	-0.1871530625	0.0615786309	-0.1026516106	0.3017018511	0.0992668355	0.0049866352	-0.161922284	0.1599377353	0.046189	-1.5000000000015e-06	2.2500000000045005e-12	0.002133423721	0.0174397	-0.0048608	0.0003041431360899	2.3627376640000017e-05	-8.673459999999998e-06	-0.01632297346	0.0002664394625758	7.522890837159997e-11	4.92785e-05	0.0005684575	2.42837056225e-09	3.231439293062501e-07	-0.000508506	7.529899999999992e-05	2.5857835203600005e-07	5.669939400999988e-09	6.16024e-05	-0.0001097496	1.204497470016e-08	3.7948556857599995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.491372501	-0.3026950023	1.001243654	1.323113965	-0.8241284248	1.925244348	0.6868374559	0.1862982323	-0.04120050623
61860.408742920365	-63.389076951636525	3826710169.8411775	4018.175076780497	97658.119443585	203.25338090452715	41311.9368491208	9537108293.257517	62311.69274539759	-28.93695128789841	3882747052.7968345	837.3471498382054	66310.8557290602	52556.51083269878	1.884411	34.865528	0.0664323084599999	0.0323849	-0.1108764455	-0.1542035139	0.030487208	0.1048241307	0.065133474	0.1153688463	0.0795798531	-0.0375783138	0.0391119544	0.1682134639	-0.0011973936	-0.1653378204	-0.0227822397	-0.0832138867	-0.1370926848	0.0903797809	0.0020908368	0.0207700308	0.0997541046	-0.0913763469	0.0823435446	0.0421967604	-0.1289568116	0.0819386083	0.0376413184	-0.0169219611	0.1644398502	0.211931279	0.0417824475	0.1257668546	0.0030102355	0.216507495	0.02027852	0.2480116835	-0.0309338939	-0.0556344127	0.0127183913	-0.0338891054	-0.1077944773	-0.0096141804	0.0456245547	0.103955086	-0.0906697623	0.0499033746	-0.001424588	0.0465071364	-0.1753932751	0.1458365998	0.007260773	0.0481734395	0.1803257239	0.0855612458	0.0704898321	0.0622213976	0.0090767784	-0.2833993793	-0.1475780847	-0.0885740165	-0.0175823967	-0.0028488439	-0.0374972454	0.1130704278	0.0451254588	0.0752718324	-0.0099958407	0.0351015837	0.0257195258	-0.088370388	-0.2096094329	0.0536315664	0.0450190202	0.2329615944	0.0834102398	-0.0906736641	-0.0002004524	-0.1539801766	0.0491710799	0.1157245554	-0.2071857479	0.066898282	-0.0618724313	-0.1556398747	0.1984520877	0.0858797227	-0.0701452209	0.1244174459	0.0903857952	0.0818588242	-0.0774432525	0.1581792149	0.0461898	8.000000000021878e-07	6.400000000035007e-13	0.00213349762404	0.0089251699999999	-0.00851453	7.965865952889823e-05	7.249722112090167e-05	0.0112456	0.01125427346	0.0001266586711124	0.00012646351936	-0.000363983	-0.0004132615	1.3248362428900001e-07	1.7078506738225004e-07	-0.000242998	0.000265508	5.9048028004e-08	7.049449806400001e-08	0.000316087	0.0002544846	6.476241163716001e-08	9.9910991569e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8525910399	-0.7703748791	1.886887145	0.9760626392	-0.2969206899	-0.1576875047	-1.656265831	0.3271464092	1.141991176
61675.14327255615	-185.26547036421107	3803823297.6903286	34323.29450927237	97469.70451088078	-188.41493270422507	35500.18686593766	9500343297.438414	62385.69115969214	73.9984142945541	3891974461.47249	5475.765318108468	66375.33172542544	47373.766108610514	2.259974	41.814232	0.11812717	0.0599427	0.0161018285	0.0519605098	-0.1480546753	0.0755042253	-0.0118378865	-0.1137382	-0.0491523556	-0.008644099	-0.0671310818	0.0100675302	0.0793158483	0.1660768747	-0.0065177886	-0.0357274274	-0.04263423	-0.0265376498	-0.0144152421	-0.0734221454	0.03082924	0.2105910457	0.0427944297	0.0406406938	0.0371088903	0.0995790123	0.1115669309	-0.0748204981	0.1722464332	-0.1752741372	-0.0494222923	0.148845439	0.060927634	-0.055590343	-0.2219594552	0.1184467149	0.0763701894	-0.1876523246	-0.0201855109	0.0078593693	-0.0167290697	0.1291056446	0.0798071123	0.015581758	0.0224610466	-0.1188935582	0.0099914772	0.0136342307	0.1029782486	-0.1174598505	0.042989172	0.0235778293	0.06266718	0.0577476245	-0.0289098553	0.066832891	0.2101709969	-0.1051508311	-0.0531271549	-0.0561015982	-0.2471789082	0.0908216343	-0.0252547334	-0.2558606499	0.0036184472	-0.1660353305	0.0615660271	0.0127790224	0.0045735361	0.1403920064	0.1147615421	-0.2207642936	-0.1238387516	0.0911533224	0.0652078769	-0.1947602563	-0.0886434801	-0.0408777883	0.0391059145	-0.0753544698	0.134761629	0.1227609424	-0.0685216151	0.0346103362	0.0299499315	-0.1407891693	0.0419715979	0.2308748783	-0.1657128878	-0.0537716815	0.1573339592	0.1561356449	0.0265838	-0.019606	0.000384395236	0.00070669842244	-0.0406254	-0.0495505699999999	0.00165042312516	0.0024552589873248	0.0143147	0.0030691	9.41937481e-06	0.00020491063609	-4.12446e-05	0.0003227384	1.70111702916e-09	1.0416007483456001e-07	-0.000583805	-0.0003408069999999	3.40828278025e-07	1.1614941124899997e-07	6.16024e-05	-0.0002544846	6.476241163716001e-08	3.7948556857599995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9254180369	1.847253007	1.255440955	0.1358064696	-1.908752454	-0.08336899923	0.7205115263	-0.3018616515	0.1268581866
61725.76215079765	50.61887824149744	3810069713.096844	2562.270834427543	97912.87331115924	443.1688002784649	196398.58554025396	9586930760.04712	62386.14025999768	0.4491003055372857	3892030496.540104	0.2016910844336834	66494.62993950583	53226.42745892782	2.563509	47.430275	0.0565649275699999	0.0319878	-0.0936231464	0.1216941899	0.0856980538	0.0920365	0.1450378323	-0.065992564	-0.1636839366	0.1751886684	0.050698448	-0.0221206776	0.2042000561	-0.0641099865	0.1199687729	-0.0507028521	-0.1170361989	-0.1169043924	-0.0384814956	-0.0476238391	-0.0415653156	0.0119433157	0.1884462561	0.1189785219	0.0330030817	-0.0431994801	-0.0880943954	-0.0927429504	0.235176219	-0.0887912649	-0.1240621968	0.0480607786	-0.0084155214	-0.0228897825	-0.1607176831	0.0534142141	0.0952847797	0.1622173962	0.0015811101	-0.0595733579	0.1042634674	0.0286342415	0.0414400371	0.1737213794	0.0468882562	0.0407774547	-0.009351278	-0.084625475	0.2422207783	0.0069265867	0.1016693899	0.0233416228	0.1511747936	0.0458771544	0.0047691433	0.0911436888	0.0627908245	-0.2041156782	0.0479959915	-0.0353640238	0.0748426737	0.1085745215	-0.0300178257	-0.0260739894	0.1806933035	-0.1262781908	0.0307019969	0.0148415306	-0.080207237	-0.1641309628	0.0808301817	0.0804416393	0.0708857043	0.1100219568	0.0028610103	-0.0706167791	-0.0217686019	-0.0947160047	-0.1824749169	0.0968293269	0.0373963255	0.0928415416	0.0968696629	0.0377947525	0.0405949267	-0.1594673487	0.4458623708	-0.0634325746	-0.0278031138	0.1463602389	0.0626474316	0.1538107079	0.0135275	-0.0130563	0.00017046696969	0.0001829932562499	-0.0154069	0.0252184999999999	0.0002373725676099	0.0006359727422499	-3.87757e-06	-0.01431857757	0.0002050216636281	1.50355491049e-11	-3.00262e-05	1.12184e-05	9.0157268644e-10	1.2585249856000003e-10	-0.000583805	0.0	3.40828278025e-07	0.0	0.000129815	6.82126e-05	4.6529587987600005e-09	1.6851934225000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01205863502	0.6282830646	1.357333246	0.08170748026	0.2135500332	0.1022318518	0.04837426018	1.334535568	-0.09062069589
61510.278639682096	-215.4835111155553	3783514378.3313313	46433.14356268765	97687.02527459778	-225.84803656146687	51007.33561866968	9542754906.999905	62298.07401328512	-88.0662467125585	3881050025.764751	7755.66381003722	66343.57652241542	43518.53591366662	3.051115	56.451984	0.10607297757	0.0497844	0.1343525983	-0.1252346519	0.0905663884	0.0194474166	0.1505644628	-0.080922803	0.0392951996	-0.0487841063	-0.0405976458	-0.1530862341	-0.0442825313	-0.1899772239	-0.0257648402	0.0890281811	-0.0592344616	0.0954456544	0.0101581754	0.0024750069	0.1376803776	-0.1744126185	-0.1302036429	-0.1221425411	0.1642490191	-0.2183196626	0.1573826095	0.108246863	0.0323837755	-0.0139704801	-0.0221440707	0.0671399628	0.1419796766	0.0434425702	0.0889500727	-0.0543671463	-0.0122333298	0.0828473187	-0.1576302896	-0.0826161215	0.0471935108	-0.0911226977	-0.0352747728	0.1059694545	-0.0688400215	0.155237015	0.1924240963	0.1558882278	-0.1705789216	-0.0044522412	0.0947421879	0.086473732	-0.1507741056	-0.0754858141	0.0534320591	0.0678213894	0.0768532013	-0.0431486478	0.0048802086	0.1067608884	-0.106327669	-0.0801392243	0.0960724828	0.1497053234	0.1530265229	-0.0871556824	0.081301074	-0.0637012389	0.1771304853	0.0843846389	-0.1140613409	0.0908640007	0.1068675857	-0.0161042924	0.0507912987	-0.0390073525	0.0478717429	-0.2042553662	-0.0252499969	-0.1132950604	0.1063599052	0.0608451696	0.0829533301	0.0358749523	-0.0429620862	0.1085341402	0.0491760912	-0.1791026467	-0.0121950579	0.1089403441	0.2920335811	0.1512085936	0.0273588	0.0138313	0.0001913048596899	0.00074850393744	0.0155184	0.0309253	0.0002408207385599	0.00095637418009	0.0257442	0.02574807757	0.0006629634985507	0.0006627638336399	-0.000141477	-0.0001114507999999	2.0015741529e-08	1.2421280820639997e-08	-5.21024e-05	0.0005317026	2.7146600857599996e-09	2.8270765484676e-07	6.16024e-05	-6.82126e-05	4.6529587987600005e-09	3.7948556857599995e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.284867701	-0.1375452887	1.559786462	-1.277091275	-0.3449429748	-0.5525898069	-0.9151627561	-1.258631404	1.276195609
