global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_16	aroma_motion_18	aroma_motion_21	aroma_motion_22	aroma_motion_24	aroma_motion_26
61652.79894298104	n/a	3801067617.503644	n/a	97849.4972203174	n/a	n/a	9574524106.268902	62742.997622495306	n/a	3936683750.656452	n/a	66665.98599273182	44852.10930043611	n/a	n/a	n/a	n/a	-0.0056241738	-0.038351575	0.0479016576	-0.0017688434	-0.0267822351	0.003299908	-0.0077068859	0.063882094	-0.0210334596	0.2380730539	0.0127939983	-0.0033964802	0.0292386651	0.0377541042	-0.1360466029	0.057166686	-0.0248756096	0.055712198	-0.0994367528	0.1205062321	-0.0220102849	0.0493439907	-0.0292749738	-0.0590651321	0.0600817721	-0.0386432231	0.0049014595	-0.2889689828	0.024459151	-0.0032109561	0.0218323165	-0.0882445082	0.0877866543	-0.1264465354	0.009068101	-0.0391648755	0.0203366511	0.0358432606	-0.1534889414	0.0822037296	0.0230587984	-0.1420652646	0.0060805002	-0.0045861631	0.0240767896	-0.0154502629	0.0995928606	-0.0797064522	0.0541126017	-0.0929961692	0.0238846895	-0.1703446334	0.0446429763	-0.0321595064	0.1039340887	-0.0869325498	-0.0246317463	0.0259028275	-0.1418372316	0.0335678511	-0.0029543102	0.0111554645	-0.0660869161	0.1341871845	-0.0092357433	0.0431529235	-0.0154358828	0.0886423183	-0.1461427781	0.0466572587	0.0381467518	-0.1678557949	-0.0100834759	-0.0276828589	0.066402445	-0.0272043482	0.0498720675	0.0463799161	-0.1113056543	0.0098408107	-0.1213135072	0.1800711649	-0.0738432301	0.0330290803	-0.121860354	0.0015899411	-0.0321152654	0.0716682154	-0.0258883065	0.0414329066	-0.053111568	0.071956877	-0.0160341726	0.0741032264	-0.011086024	0.1106455524	0.1217078847	0.1216831682	0.1216419777	0.0421175	n/a	n/a	0.00177388380625	-0.0470367	n/a	0.00221245114689	n/a	0.0521656	n/a	n/a	0.0027212498233599	-0.000382181	n/a	1.46062316761e-07	n/a	-0.00043826	n/a	1.920718276e-07	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.9252864472	-1.038965236	1.063936377	1.645156469	0.5711631311	-0.710044708	0.4147424986	0.1789976739	-0.3710322838	-0.1175481606	0.8601175764	0.08514382207	-1.199100622	0.07158748502
61675.41972338471	22.620780403667595	3803857398.055672	511.6997060709519	97873.40320398218	23.905983664779345	571.4960549806967	9579203054.729267	62862.45855265733	119.46093016202212	3951688695.2845607	14270.913835175526	66848.22623591189	46987.54173794708	0.901444	16.816725	0.03546325	0.0208546	-0.0165348046	0.024594239	0.0301394947	0.0194088343	-0.0261848115	0.008660982	-0.0299203791	0.0807976563	0.0258414661	0.0049398722	-0.0069907342	0.1217950491	0.0475860928	0.0324654789	0.0115007612	0.1086791661	0.1014751076	0.0587735924	-0.2656418215	0.161814708	0.0587301675	-0.1044033741	0.0158267472	0.0124684652	-0.0661505638	0.0030613482	-0.0805204417	0.0508597692	-0.0774651763	0.0350468012	-0.0404826616	-0.05945249	-0.074370905	0.1017188993	-0.0511614227	0.0529879589	-0.0183014853	-0.1105896459	-0.0217821302	0.0166222541	-0.0961310072	0.085095703	0.0029883051	0.1280280398	-0.0303909087	0.0194748925	0.0630600062	-0.1552554124	-0.0179976524	0.0566906084	0.1411729072	-0.1037938842	0.1429644278	0.0387117233	0.090488976	-0.1165589827	-0.0600253395	0.062118173	0.0627489962	0.0375673589	-0.0979262755	-0.0504719325	0.03113552	0.0173811798	0.0459545858	0.010664978	-0.0361815746	0.092870554	0.1251210949	-0.1267373583	0.0062495561	0.0966328385	-0.0090042569	-0.0347752467	0.0483329261	-0.0683666601	0.0697621425	0.0492325288	-0.0581280456	0.0543426195	-0.1059056492	0.0302161971	-0.2022811127	0.0182562167	-0.1148963272	0.0724490714	0.0060878789	0.0253846105	-0.0133575034	0.0873823129	-0.0167085989	0.0533457534	0.0287499783	0.0521011289	-0.0082192228	0.0179102132	0.1216419777	0.1214196295	0.1210493502	0.0373912	-0.0047263	2.2337911690000027e-05	0.00139810183744	-0.047038	-1.300000000002688e-06	0.002212573444	1.6900000000069885e-12	0.0329476	-0.019218	0.0003693315239999	0.00108554434576	-0.00054665	-0.000164469	2.988262225e-07	2.7050051961e-08	-0.000372376	6.5884e-05	1.38663885376e-07	4.340701455999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9547777446	-0.9506094395	1.076002328	0.7472764628	-0.1704933579	-0.6237934416	0.8741056097	-0.1090838769	-1.328403794	1.434316508	1.538795457	1.921262267	-0.5741428715	-0.187624866
61812.44639623412	137.0266728494098	3820778529.487316	18776.30907217918	98020.71775200823	147.3145480260573	21701.576060121544	9608061108.618862	62833.1296547237	-29.32889793362847	3948002182.207319	860.1842540011962	66801.66151943519	50535.20125441897	0.882714	16.467302	0.02176635	0.0137447	-0.049473647	0.1290695169	-0.0389283492	0.0250015964	-0.0136261282	-0.0098563921	0.0038769893	0.1098207728	0.0673298305	0.0122845063	-0.0079019572	0.0211445386	-0.0233657034	0.0432386466	0.1034094311	-0.0184175423	0.1078457908	-0.0229843435	-0.0728473753	-0.0334689622	0.1130632889	-0.1268414767	0.0843228335	-0.0727183307	-0.0087016512	0.1110145319	-0.0446483911	-0.0909316509	0.1797297525	0.0834163415	-0.0876684629	-0.16774886	-0.0450537303	-0.0111543076	-0.0619678928	0.134510009	-0.1149629626	0.0446537281	-0.0364275539	0.0634966525	0.0797812713	0.0138693709	-0.0034653018	0.0375902733	0.0004690925	-0.0402092865	0.0420902352	-0.0771829877	-0.0064345927	0.0549599354	0.1105068033	0.038219347	-0.0904303569	0.0981746541	-0.0277172852	-0.0633477296	-0.1033543653	0.1977454958	-0.1146756241	-0.0728216617	0.0156058546	-0.060228775	0.066739576	-0.0428870665	0.0374995994	0.0276230081	0.0651377632	-0.0537607607	-0.0440622249	-0.10523945	-0.0224863815	-0.124738956	-0.0136329731	-0.0412340646	0.0610561549	-0.0754145501	0.1562360061	0.1285262903	-0.0215997654	0.0360884938	0.0369820639	-0.0618788022	-0.1457604856	0.0342959912	-0.1124298187	0.064711974	-0.1827293629	-0.0600205393	-0.1048307116	0.017771324	-0.1279876093	0.0443067921	0.0081186289	-0.0224102276	-0.0160970992	-0.0274469854	0.1215101995	0.120893123	0.1198669825	0.0421058	0.0047145999999999	2.2227453159999995e-05	0.00177289839364	-0.047038	0.0	0.002212573444	0.0	0.0214528	-0.0114948	0.0001321304270399	0.00046022262784	-0.00054665	0.0	2.988262225e-07	0.0	-0.000261237	0.000111139	6.8244770169e-08	1.2351877321000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9587423489	-0.752111541	1.116012111	0.9650901414	0.2449492537	-0.8621175454	1.543467877	-0.3606635688	0.5665457646	1.632991677	1.420196514	0.1937934504	-1.288881267	0.2190890769
61928.90246699987	116.45607076575106	3835188960.7671824	13562.01641819762	97824.557565145	-196.16018686322784	38478.81891021648	9569644062.816368	62717.344757748906	-115.7848969747938	3933465333.462334	13406.142367463615	66648.22279312884	54429.87333091603	0.859195	16.028551	0.0801295249999999	0.0549409	-0.0744025875	0.2421097897	-0.1139135143	0.0125604664	0.0294322264	-0.0266681624	0.0635175123	0.1655853628	0.0947553695	0.0420542508	0.0041106984	-0.1125277975	-0.0785606928	0.0418839761	-0.128348968	-0.1074295531	0.0299151104	-0.0601451916	-0.0521703304	-0.0174943118	0.0734402211	0.0373444105	-0.138189472	-0.0860099867	0.0725637516	-0.0227243762	-0.0480730296	-0.0472866052	-0.1279993356	0.0622678544	0.0697417208	-0.0174565088	-0.0454005425	0.0023549424	0.0657875068	0.0710915326	-0.1097301349	-0.0672260733	-0.1479789839	0.0953717596	0.0061012662	0.0007572362	-0.0124048415	-0.101056301	0.0823620586	-0.0563836428	0.0816913637	-0.0406153664	0.1226530748	-0.0625749614	0.0519125716	0.0297433954	-0.0365205929	0.0282108102	-0.0747630927	-0.0491758928	-0.0745102346	-0.0664297589	-0.07874485	0.0403578471	0.0009564009	0.0058173245	0.007416876	-0.1020603901	-0.0014932193	-0.0989291929	0.0388069003	0.1445190452	-0.0332139152	0.0125833727	0.0549118347	-0.1653625321	-0.0127771595	-0.0329284335	0.0655223044	-0.079866022	0.1645023689	0.1947658558	-0.0235944825	-0.0356894242	0.0563820845	-0.0292762707	0.0274736956	-0.0813039907	-0.0981571772	-0.0178608667	-0.1259033101	0.0981204908	-0.0269637733	-0.0615413822	-0.0055731147	-0.0084949705	-0.0692366816	-0.0809288225	0.0356495126	-0.094076302	0.1213126213	0.1201047889	0.1181006348	0.0421128	7.000000000000062e-06	4.900000000000087e-11	0.00177348792384	0.00235981	0.04939781	5.5687032361e-06	0.0024401436327961	0.0214486	-4.199999999999343e-06	1.7639999999994478e-11	0.00046004244196	-0.00103967	-0.0004930199999999	1.0809137089e-06	2.430687204e-07	-0.00023871	2.2527e-05	5.69824641e-08	5.074657289999999e-10	9.88633e-05	9.88633e-05	9.77395208689e-09	9.77395208689e-09	0.0	0.0	0.0	1.062534862	-0.7488198407	1.013891435	1.118814682	0.5216730504	-0.5904276885	1.303574008	-0.4844210898	0.8900124501	0.8320147538	1.192774493	-1.307544551	-1.130364468	0.3947509153
61876.98601580479	-51.9164511950803	3828761398.400101	2695.3179046911546	98084.91126444945	260.35369930443994	67784.04874150673	9620649817.75492	62805.29862633062	87.95386858171696	3944505535.5425673	7735.882998489938	66723.96236152023	50602.67579770892	0.908636	16.950891	0.08336922	0.0427662	-0.0447681783	0.1053494663	-0.103201949	0.0148388644	0.0331842058	-0.0654970486	0.0173052413	0.1639603278	0.1142260127	0.1228063356	-0.0088101646	-0.0309788534	-0.1046650546	0.0924333919	-0.0551736808	0.1288940108	0.0503637114	0.1336142351	-0.0230808727	-0.0225239225	0.0868418714	0.0669678623	0.1310028331	-0.084424466	-0.1081865078	-0.0523956585	-0.002522111	-0.0699141428	-0.1088761493	0.1035106774	0.1775859077	0.0415239684	0.013865779	0.0800275991	-0.0304181298	-0.0851807394	0.0045465901	-0.0711557708	0.1180171993	0.0637824119	0.0793281454	-0.0542524488	-0.0157688106	-0.0375512094	0.129809131	-0.0115029873	0.0955603629	-0.049169357	-0.0005533024	-0.0260309093	0.1319836801	-0.1861622013	-0.011669301	0.0741269135	-0.0319108257	-0.0259565703	0.1021032112	0.0991870945	0.013190579	-0.0741904236	-0.1403398279	0.0618188736	0.0336487644	0.0052688803	-0.0617382106	-0.2119500471	0.0181556492	0.0362669015	-0.0037154196	0.0728072884	0.0968365967	0.029073184	-0.0154066295	-0.0362237739	0.0616563284	-0.0338053514	0.1060699303	0.1577361286	-0.1034446763	-0.0140203115	-0.0675233566	0.1173734245	0.0854740675	-0.1054491701	-0.0818576958	0.0034238055	0.0316988023	0.1204309436	-0.105980354	-0.022744463	-0.015601724	0.1161977635	0.0463874182	0.0162127951	0.0644264018	-0.076223431	0.1210493502	0.1190563346	0.1157589128	0.0243795	-0.0177333	0.00031446992889	0.00059436002025	-0.0267374	-0.02909721	0.00071488855876	0.0008466476297841	0.0214601	1.1499999999997623e-05	1.3224999999994534e-10	0.0004605358920099	-0.000585651	0.0004540189999999	3.42987093801e-07	2.0613325236100001e-07	-0.0	0.00023871	0.0	5.69824641e-08	6.10481e-05	-3.78152e-05	1.4299893510400003e-09	3.72687051361e-09	0.0	0.0	0.0	1.038369045	-0.7569446799	1.050593702	1.777528813	0.3657519459	-0.8559650053	0.3823993431	0.3343918319	-0.4258869322	-0.5345664535	1.253923086	-1.020473481	-1.704528591	0.2728297581
61741.9720148616	-135.01400094318524	3812071108.283953	18228.780450686423	98188.65726023709	103.74599578764172	10763.231641969376	9641012414.56831	62818.95085511897	13.65222878834902	3946220586.537853	186.38335088942577	66793.67870853611	47231.35109292207	0.942595	17.584398	0.0490806049999999	0.0330664	-0.0189757097	0.0038554413	-0.037240576	0.0325627966	-0.0252399556	-0.0560920281	0.0333561215	0.1417547935	0.0139818963	-0.0988648904	-0.0163088064	0.0131628787	-0.0435716457	0.0145883854	-0.0033039466	0.0569686942	-0.0738899776	-0.0097267393	-0.1549257023	0.0871953446	0.0035751974	0.0958644639	-0.1077987245	0.073764023	0.0650062637	-0.0430416676	0.0266421527	-0.0527691994	0.0707621388	0.0224386196	-0.0583767455	0.2228769585	0.0287650207	-0.0088423527	0.0037525365	-0.0073160276	0.0688008242	0.1631175587	0.0242662978	0.036756311	0.0244443713	-0.0112305598	-0.0099981908	0.0404281237	0.0199833752	-0.0706881511	0.0515473116	-0.0199437914	0.0386162244	-0.0251861331	0.1494999892	-0.0390443962	0.0591894441	-0.043603535	0.0888072599	-0.0320704837	0.031073515	-0.039349001	-0.0595546149	0.0840032647	0.1329819888	0.0714060501	0.0206378299	-0.0525274794	0.0761050122	0.0073980203	0.0591151723	-0.0278279218	-0.0521075559	0.11077432	-0.0583575978	0.1631324884	-0.0097413228	-0.0407044951	0.0324618379	-0.0534293261	0.098874504	0.0914488071	0.005051927	0.0214662567	-0.0184933784	0.0123245227	-0.1085621215	-0.0008535641	-0.0520230532	0.1227200576	0.001745974	0.0479298133	-0.1495257031	-0.0099517131	-0.0269763846	0.0460156891	0.1372047625	0.0452897089	-0.0184247654	-0.0825874109	0.1207205288	0.1177500307	0.1128532249	-0.00739255	-0.0317720499999999	0.0010094631612024	5.4649795502500005e-05	-0.0275002	-0.0007627999999999	0.00075626100004	5.818638399999962e-07	0.0255927	0.0041326	1.707838276e-05	0.00065498629329	-0.000512186	7.346499999999999e-05	2.62334498596e-07	5.397106224999998e-09	-0.00011375	-0.00011375	1.29390625e-08	1.29390625e-08	0.0	-6.10481e-05	3.72687051361e-09	0.0	0.0	0.0	0.0	0.9705826987	-0.8494267416	1.127536345	0.7406638673	-0.1720541261	-1.024428243	0.6384538229	1.232795066	0.1116707303	1.728006244	0.997111092	0.4243841936	-1.592858498	-0.1238606425
61799.08408417101	57.11206930940534	3819126793.6424384	3261.78846080232	98370.47618901842	181.8189287813293	33058.122863190096	9676750585.65424	62816.18110372965	-2.7697513893217547	3945872608.456562	7.6715227586497905	66851.7927302126	53081.85607897688	0.930638	17.361347	0.0539531	0.0327993	-0.0544924987	0.1916905131	-0.1134534679	0.0269525081	-0.0895105878	-0.0604682813	-0.0251888726	0.1036173857	-0.0298698307	-0.0676504076	-0.0016290204	0.0487753644	0.0713211357	0.0616751284	-0.0190079143	0.1461218988	0.0383082801	-0.0839301401	-0.0471302626	-0.0407632213	-0.0946094325	0.0447750367	-0.0331883927	-0.0443705378	0.1717182435	0.0732239176	0.0586929581	-0.0343136369	-0.1027704055	0.0479768628	0.0113374105	0.0242211893	0.0282315797	0.185391979	-0.0437087474	0.03257675	0.0612422852	0.1325876037	0.1348019016	0.0163056259	-0.128495603	0.0218269879	-0.0015493139	0.0735108304	-0.0115628547	-0.0442344918	0.1019572206	-0.0486279694	-0.095621474	-0.1366460761	0.0657063734	0.0485609793	0.0281280013	-0.0532976251	0.1351815162	0.0885189728	-0.0598758692	-0.0292382582	-0.0013306912	-0.0180944231	-0.0830810601	0.1936415584	0.0658646525	-0.1659332358	-0.0282736387	-0.0525309766	0.0092937731	-0.0399086026	-0.0684050945	-0.0701325694	-0.0967043075	0.0914032411	-0.0083300834	-0.0251922093	0.0410845049	-0.0558632358	0.1312465517	0.1335730282	0.0251285717	-0.0398515485	0.0908909378	-0.0187291195	0.0350297579	-0.0192036228	0.0135673479	0.0165969112	-0.0895691646	-0.0403223204	-0.1576181317	0.0779975642	-0.0968696562	-0.1311392506	-0.0741991348	0.0329776921	0.0424836855	-0.0316543211	0.120326335	0.1161887065	0.1093977275	0.0220956	0.02948815	0.0008695509904225	0.00048821553936	-0.0174001	0.0101000999999999	0.00030276348001	0.0001020120200099	0.0214466	-0.0041461	1.719014521e-05	0.00045995665156	-0.00071509	-0.000202904	5.113537081000001e-07	4.117003321600002e-08	-0.000112279	1.471e-06	1.2606573841e-08	2.163841e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.035129752	-0.7819826932	0.9099328995	0.3375239505	0.6493276193	-1.031276811	0.9294073496	1.306369433	0.9075634809	0.06742304661	0.7125858351	0.6167678419	-2.266895203	0.1916867085
61578.21417447523	-220.8699096957789	3791876460.917542	48783.51700902153	97595.55007102272	-774.9261179956957	600510.4883518788	9524891393.665504	62652.578704700216	-163.6023990294343	3925345618.348655	26765.74496818625	66641.49687179815	47783.08879062859	0.944037	17.611305	0.04282355	0.0247278	-0.0204964744	0.0476400213	-0.00799839	-0.0060488427	-0.094774793	0.0289500694	0.0373580572	-0.0545789886	-0.0520118387	0.0847273219	0.0251667959	-0.1582195638	-0.0655493391	-0.0030853601	-0.0614977407	-0.0757743781	-0.0103083913	-0.0628560805	0.2012905273	0.0468108497	-0.0735459004	0.0433364565	0.0115515397	-0.1049959352	0.0603805782	0.0104757573	-0.1077510849	0.0076278818	0.0915896838	0.017374353	0.0731698504	-0.0199381957	-0.1416323127	0.0238002214	0.0901417492	-0.1320375422	-0.0707045252	0.2028256782	-0.0771157876	-0.1282359687	0.0376082993	0.1452683086	0.0017739863	-0.1301482074	0.052152249	-0.1594601991	0.006695134	-0.0074700099	0.0284526358	-0.0989326477	-0.1182649418	0.0911791854	0.0290934092	-0.1299660826	-0.0222295671	0.0688115658	0.029276551	-0.0598774818	-0.0485616458	-0.1554628153	-0.1020297728	0.0372366047	0.0244803001	-0.0693100233	-0.1233574202	0.0049192741	0.0718852378	-0.1920840853	0.0272787084	0.1513544664	0.069399218	0.0203881031	-0.0077150026	-0.0199437793	0.0305372299	-0.0349582309	0.0728986786	0.0622544748	-0.0212534104	-0.0686577505	0.0199351756	0.0851966649	0.1090976519	0.016669924	0.0098042141	-0.0432515342	-0.0525896476	-0.0868012977	-0.1742299576	0.0238247532	0.0223477509	-0.0235947182	0.062371952	-0.0561726342	0.183132617	-0.1304544906	0.1198669825	0.1143757435	0.1054092553	0.022101	5.399999999999156e-06	2.915999999999088e-11	0.000488454201	-0.031641	-0.0142409	0.001001152881	0.00020280323281	0.0386364	0.0171898	0.00029548922404	0.00149277140496	-0.0008409659999999	-0.0001258759999998	7.072238131558318e-07	1.5844767375974813e-08	-0.000214152	-0.000101873	4.5861079104e-08	1.0378108129e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.032083278	-0.8495060464	0.9916360656	1.028468308	0.5041585339	-1.762745535	0.3554511397	1.673932763	1.038322016	0.002491541848	0.480521988	-2.00677941	-1.361263901	1.51520891
61436.286677159245	-141.9274973159845	3774417320.6780944	20143.41449437879	97943.15102125784	347.6009502351226	120826.42060436016	9592860831.97292	62711.50422178304	58.925517082825536	3932732761.758712	3472.216563478364	66721.87979396133	44333.89472688669	0.911568	17.005577	0.07854025	0.0519735	0.0080159349	-0.040697956	0.0723393298	-0.0095407547	-0.1045593179	0.0231514942	-0.0365609827	-0.0884320011	-0.0185540603	0.1607774063	0.0147335637	-0.0889864078	-0.0520798861	0.047357388	-0.1254189777	0.0131246811	-0.0862828715	0.1003508955	-0.0003413794	0.0754573516	0.0439176751	-0.0432325736	0.0162467023	-0.0712032308	-0.0072542144	-0.0601828856	0.0932577733	0.0772651945	-0.0707978452	0.0088792487	-0.1872422775	0.0055122521	-0.0541325989	-0.0562848728	0.2052282049	-0.009826421	-0.0392645864	0.0005779545	-0.1667162486	-0.0661068727	0.2390204678	-0.0119687938	-0.0004883208	-0.0637666	0.0298793526	-0.1268590228	0.0572492244	0.0062812905	0.0142532925	-0.0828088542	-0.0266410745	-0.0597046019	0.0934851377	-0.1550681619	-0.0704558153	-0.0270262608	0.0173253382	0.0438517374	0.1025770853	0.065876845	-0.1141068308	0.0106851518	-0.1302894104	0.0732200487	0.0205049083	0.1740948995	-0.0785077659	-0.0960600334	-0.0049111442	0.0544569768	0.0827560257	-0.0550488371	0.0019405287	-0.0088462836	0.0012686937	-0.0283229811	-0.0277661378	-0.0248597795	-0.0328913308	-0.0894678046	-0.0510947147	0.1453874495	0.0475468907	0.1131933811	0.0717518287	3.42136e-05	0.0903823908	-0.0882655928	-0.0789073643	-0.0292020196	0.0638932833	0.0175061169	0.0028706946	0.0169064651	0.0640836182	0.0793514705	0.1193427198	0.112315068	0.1009072399	0.0320969	0.0099958999999999	9.991801680999995e-05	0.0010302109896099	0.0173148	0.0489558	0.00029980229904	0.00239667035364	0.0432189	0.0045824999999999	2.099930624999997e-05	0.0018678733172099	-0.000606773	0.0002341929999998	3.68173473529e-07	5.4846361248953154e-08	-0.000148224	6.592800000000001e-05	2.1970354176e-08	4.3465011840000015e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9554356883	-1.093368413	1.193232384	1.031717747	-0.1159642262	-1.176620309	-0.1140167882	1.3664556	-0.5963805845	-0.2063713961	1.125456848	-0.4558417521	-0.7659636545	0.9687626144
61431.73862877866	-4.548048380587716	3773858510.954576	20.68474407216654	97665.66592990792	-277.4850913499249	76997.97592147617	9538582301.532375	62853.152549213366	141.64832743032457	3950518785.374687	20064.24866380844	66861.33464555583	44101.51306426659	0.88307	16.473948	0.07850355	0.0391949	0.0129923304	-0.0384807436	0.0856896095	-0.0026528321	-0.0739918149	0.0486924144	0.0108451145	-0.0962808395	0.0349971479	-0.0249333775	-0.0161664219	0.0868667256	0.0993825359	0.1027772316	-0.061201617	3.38792e-05	0.0057781348	-0.0339239132	0.0189821104	0.0964362127	-0.0651951344	-0.1206407845	0.0414924616	-0.0005547826	0.1640041962	-0.0434606676	-0.1406842138	-0.029670785	0.1095361138	0.1094251083	-0.0963451005	0.0833877314	-0.0653313639	-0.047860466	0.1342990226	-0.0504931867	0.1117237747	-0.1323104282	0.0062230892	0.0150687983	-0.0733643086	-0.0272260332	-0.0016032324	0.1143565323	-0.0941465419	-0.0321909301	0.0757804832	-0.0528844312	-0.058623278	-0.049500464	-0.0453634795	0.0358725862	0.1591332537	-0.0823902164	-0.08996087	0.0346279343	-0.0139967585	-0.001771464	-0.0856928093	-0.169143667	0.0421504228	-0.0428977974	-0.0951481962	0.0883239721	-0.0033457426	0.1131206529	0.0764866721	-0.1208239681	-0.0106908449	-0.0755696141	-0.0354217322	-0.0511121125	-0.0001510996	-0.0167808617	-0.000985838	-0.0464222149	-0.0202893072	-0.0400706674	-0.0178908857	-0.0605964165	-0.0304735082	0.0902472455	-0.0704455414	0.1462487697	0.1164499939	0.0709651235	0.161732254	-0.167111434	-0.0666466635	-0.012613317	0.052931063	0.0052268834	0.0088234927	0.0636558649	0.0074405697	0.1186677407	0.118753831	0.1100111431	0.0959136145	0.00931461	-0.0227822899999999	0.000519032737644	8.676195945209998e-05	-0.00862271	-0.02593751	7.435112774410001e-05	0.0006727544250001	0.0321571	-0.0110617999999999	0.0001223634192399	0.00103407908041	-0.000380558	0.000226215	1.44824391364e-07	5.117322622499999e-08	-0.0	0.000148224	0.0	2.1970354176e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9297990037	-1.085207968	1.297078959	0.4303354912	-0.787712908	-1.501634768	-0.01311945229	1.205379791	-0.8769144208	0.8744405071	0.6846721667	1.747833962	-0.6593410879	0.3346312612
