global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	aroma_motion_01	aroma_motion_03	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_12	aroma_motion_14	aroma_motion_15	aroma_motion_17
61687.92738594389	n/a	3805400385.173486	n/a	96933.49984830095	n/a	n/a	9396103392.84056	62319.04331097466	n/a	3883663159.195136	n/a	66345.23140647422	56676.377278729386	n/a	n/a	n/a	n/a	-0.029430948	-0.0098053213	-0.0078571123	0.0772437105	-0.1260309312	0.0428060484	-0.0961673722	-0.0499673025	0.0010715683	-0.1285376185	0.0268668758	-0.0003434785	0.0177237684	-0.0771029349	0.1457482275	-0.1242706037	0.0180397755	-0.1817743423	0.1010772344	-0.0648129653	0.1964654949	-0.1553332832	0.1555852492	-0.1169534089	-0.018954318	-0.0016531997	-0.0591736755	0.0696780156	0.1132968322	-0.0204536782	0.0409129601	0.2084150355	-0.0141132284	0.0061808236	-0.0770885381	0.0214632314	-0.0220337807	0.0564674387	-0.185156858	0.0238037	-0.1451843224	0.0180585993	-0.0878654284	0.0353403126	-0.1778778272	0.3508801722	-0.0135121712	-0.0654821091	0.01123012	-0.017981007	0.0029943459	-0.077884002	0.0264988498	-0.0673305156	0.0494789281	-0.1083312201	-0.146085891	0.1638535735	-0.0354851639	0.0315209117	-0.0572289588	0.0400092348	-0.1360192676	0.0935557168	-0.1586278124	0.003060252	-0.1499155208	0.0236683692	-0.0453570167	0.0381300116	0.0827755912	-0.0466953927	-0.0254941141	0.1643619509	0.01967	n/a	n/a	0.0003869089	-0.0481801	n/a	0.0023213220360099	n/a	-1.38621e-05	n/a	n/a	1.9215781641e-10	-0.000509106	n/a	2.591889192359999e-07	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.9315281848	1.023334926	-0.5522184921	-0.5724275564	-0.08540546886	0.5334174274	0.0873624844	0.07339934188	0.5895086936	1.468153563
61710.61263163093	22.68524568704015	3808199711.371207	514.6203718813738	96962.98965918284	29.489810881888843	869.6489458495696	9401821363.6468	62299.51063829787	-19.53267267678893	3881229025.7713895	381.52530189857697	66423.20240749282	57150.50051936281	0.968572	18.09601	0.0755784778999999	0.0426046	-0.0522320702	0.0243811215	0.0127359272	0.0744413113	-0.0919757938	0.1048969442	-0.0244529814	-0.030014255	0.0084535492	-0.016600241	0.1487316479	0.0579063941	-0.0975228925	-0.0705658746	-0.0836093066	-0.2787141421	0.1536355378	-0.054862307	0.0544432352	-0.1214292867	0.0176410372	0.1614637025	0.0105350871	0.0894062325	0.2341953666	-0.0362459303	-0.0432558259	0.0862013563	-0.2059189269	-0.014629563	0.0340279764	0.0945977553	-0.0983192887	0.0435104965	0.0179995392	0.0639582458	0.1633766889	-0.2024081592	-0.0309429882	-0.0878659687	-0.0287693595	0.0206348725	0.0704934046	0.2094582603	-0.0721993269	0.2214907944	-0.0794669526	-0.0813618999	0.1163422719	-0.0295107018	-0.0175410587	-0.0429940527	0.0365286554	-0.0940355954	0.0717508149	0.0895797092	0.0022395617	0.0383151095	-0.0401834724	0.0488955279	-0.0382650037	-0.1269454598	-0.1028474206	0.0333942528	-0.0741527466	-0.0193718345	-0.2142379357	0.1606153306	-0.097689841	0.2671663557	0.0667536224	0.0169313749	-0.0526039008	0.1640657595	-0.00745016	-0.02712016	0.0007355030784256	5.55048840256e-05	-0.0317314	0.0164486999999999	0.00100688174596	0.0002705597316899	-0.00656818	-0.0065543178999999	4.29590831342604e-05	4.31409885124e-05	0.0	0.000509106	0.0	2.591889192359999e-07	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.182240564	0.7675452361	0.1227971711	0.4949749608	-0.2106779928	0.2662803119	-0.9218753307	-0.6238625066	0.4680976756	2.000819089
61663.90378577341	-46.70884585752356	3802437030.10112	2181.7162813418954	97864.31397274474	901.3243135618976	812385.5182178261	9577423949.35596	62413.072888962764	113.56225066489424	3895391667.442979	12896.384776076273	66574.4642031186	57150.84291756569	0.956179	17.864473	0.03480408787	0.0189947	-0.0483734368	0.0078884424	0.0739773649	-0.0618957436	0.0090860421	0.1023417898	-0.0153796453	0.0514191542	0.0193098204	0.0227786504	0.0565133758	0.0685505392	-0.0293626511	-0.1011015499	0.0246618598	-0.0789347358	-0.0348241917	0.0395439874	-0.1232728677	-0.1326563614	-0.0189641782	-0.0188320818	0.1314869766	-0.0955442558	0.1923007953	-0.2030566861	0.0870839069	0.0805025977	0.0177609042	-0.0193710338	-0.0488317809	-0.0423018933	-0.0846148381	-0.0642777619	0.0226437098	-0.0172776117	0.0555327436	-0.1576338787	-0.015520823	0.0858686421	0.1032086657	0.1571971467	0.0570516505	-0.0019590983	0.0656108777	0.0534384764	0.0882282634	-0.0609936404	-0.1542158459	-0.0232560558	-0.0039963527	-0.0485717609	0.0462197747	-0.084578979	0.0022631839	0.0631698941	-0.0883139997	-0.0078590494	0.120428313	0.020105561	-0.1147939666	-0.035064475	-0.3962841151	-0.0018574451	0.0642488941	0.050046145	-0.0359004524	0.0895595585	-0.1107160354	0.0507342634	0.0071650697	0.0553684893	-0.1790011588	0.1634739106	-0.0174943	-0.01004414	0.0001008847483396	0.00030605053249	-0.0262537	0.0054776999999999	0.00068925676369	3.0005197289999985e-05	-3.03213e-06	0.0065651478699999	4.310116655496553e-05	9.1938123369e-12	-0.000254342	-0.000254342	6.4689852964e-08	6.4689852964e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.209973271	0.9677424807	0.7897873511	0.9636112434	0.4287224447	-0.4512997806	-0.339603671	-0.02840210821	-0.5774571538	0.5948341801
61614.63355481427	-49.27023095914046	3796363068.094044	2427.5556587670435	97729.18096430016	-135.1330084445799	18260.9299712829	9550992811.952929	62294.46285640253	-118.61003256023103	3880600102.567714	14068.33982393907	66432.89791698699	57131.67661944944	1.044218	19.509321	0.0089900152299999	0.00600814	-0.040892432	-0.0296313741	0.0457687073	-0.092772856	0.0205936292	-0.0232804476	0.0249701979	-0.0300087259	0.0754593165	0.0543771992	0.132085	0.082966087	0.1201861652	-0.0566215762	0.1722994353	-0.0847926465	0.0546721301	-0.1587650172	0.0075214044	0.1498730124	-0.0181074363	-0.0088906014	0.0663977276	-0.1016847466	-0.0064731128	-0.0736245707	0.1162302127	0.0296569859	-0.0275049069	-0.034423359	0.0072805239	0.0140483696	-0.1786221848	-0.119363719	-0.1137267321	-0.1310208127	-0.0966368949	0.0564132859	-0.1764682064	0.1164111979	0.0274137987	-0.0752850885	0.0515377641	0.077192943	0.0148495879	0.1154291115	-0.0433881629	0.0651805988	0.0368268605	-0.0303812963	0.0061800339	-0.0617671626	0.0469828722	0.0421810077	-0.0700654178	-0.2291730804	-0.2026065798	-0.033608788	0.0958810338	0.03830888	-0.0915252678	-0.0835036435	-0.2684525334	-0.050967559	-0.0723147752	0.0670500048	-0.1476376573	0.0153587348	0.0628751077	-0.0939939438	-0.0656733283	0.0382684905	-0.2423943671	0.1625874706	-0.0170878	0.0004065	1.652422500000005e-07	0.00029199290884	-0.0306332	-0.0043794999999999	0.0009383929422399	1.9180020249999983e-05	-1.6169e-06	1.4152300000000002e-06	2.0028759529000004e-12	2.61436561e-12	-0.00017029	8.405200000000001e-05	2.89986841e-08	7.064738704000002e-09	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9082971578	1.358359022	-0.2990547673	0.4262253096	-0.242449568	-0.2534158655	-1.750541479e-05	1.942608352	-0.6264629981	0.780264717
61571.6187292058	-43.01482560846489	3791064232.934687	1850.275222126647	97679.61726334952	-49.56370095064631	2456.560451925098	9541307628.714449	62397.3793291419	102.91647273936542	3893432947.144825	10591.800361112546	66590.45627850809	53397.0283042704	1.972338	36.849556	0.0646333331	0.0374394	-0.0012811572	0.1126681581	0.0630409645	-0.0448718929	0.0245995595	-0.1107401349	0.0133532005	0.1248505441	0.0122217409	0.1136079667	5.32361e-05	-0.1059059918	-0.2194081408	-0.111461325	0.1135691358	0.0302692649	-0.0642061751	-0.0229887298	0.0767665731	-0.0891181359	-0.1085918623	-0.0399180865	-0.0579181185	-0.015841722	0.0545774216	0.119154781	-0.0355649304	-0.0686013404	-0.1580077374	-0.0333195664	-0.0943680671	-0.1551929407	0.0046512901	0.1923125826	0.037700693	-0.0992130505	-0.0550266852	-0.1173593476	-0.0133489602	-0.0052304172	-0.0907520088	0.0987613817	0.1361595233	-0.0210926616	0.0495369466	0.1316831085	-0.2131833002	0.1228341879	0.0704336687	-0.0313310126	-0.0223990083	0.0075715938	-0.0202102232	0.029745037	0.087928863	-0.0994982255	0.1674299962	-0.1310960593	-0.145722236	0.0132419945	-0.1741964611	-0.244502989	-0.0325548079	-0.060126472	0.0900355177	-0.1387932954	-0.2590193264	0.2198207206	-0.0879128725	-0.2164643914	-0.0614563075	0.1323331281	0.059297641	0.161408037	-0.0180205	-0.0009326999999999	8.699292899999965e-07	0.0003247384202499	-0.0262647	0.0043685	0.0006898344660899	1.908379225000001e-05	-0.0138263	-0.0138246831	0.0001911218628154	0.00019116657169	0.000315413	0.000485703	9.948536056900001e-08	2.35907404209e-07	-0.0	0.0	0.0	0.0	-0.000424446	-0.000424446	1.80154406916e-07	1.80154406916e-07	0.0	0.0	0.0	0.0	0.9788751509	0.8865547005	-0.08071604997	-0.09685122889	-0.5908293142	-0.526534531	-1.216048764	0.2007182824	0.6866377245	-0.247826782
61609.9592751714	38.34054596559872	3795787081.8882794	1469.9974649401884	97238.05186210558	-441.5654012439336	194980.00357571608	9455238729.937534	62250.10827743664	-147.27105170526193	3875075980.552585	21688.76267037393	66395.21212507047	56921.245230860775	1.949511	36.423069	0.05012983205	0.0298825	-0.0450175257	-0.010766351	0.0362678717	0.0225666699	-0.0012031988	-0.0724768729	-0.0327507916	-0.0546105067	-0.0095884368	-0.1324857263	-0.0764128863	-0.0643251612	-0.0558632912	0.1721330997	-0.0034586976	0.0381907888	0.071751567	0.1100124139	-0.0217898694	0.1646235922	0.0589417696	-0.121726324	0.0738762589	0.1001467118	-0.0774499987	0.0451147472	-0.0184195236	-0.2033922627	0.0881918161	-0.0181709235	0.0501941369	0.0674888184	0.1751884958	0.0327334437	-0.0344098636	-0.0266212351	0.0525752565	0.0249803943	0.2360786465	0.1013030764	-0.0746607131	-0.0671418312	-0.0691511315	0.060726654	-0.0375967453	-0.0372471755	-0.0290588259	0.0394583696	0.1737308141	-0.0387427663	-0.017855002	-0.0109962602	0.004468191	-0.0305087456	0.0723977414	0.10532947	0.0179153263	0.0163636463	-0.1112994651	0.2177949256	0.024338253	0.0099825028	-0.1113205211	0.084635273	-0.0832841077	-0.0201226256	-0.1345321331	0.0573905351	0.3320641601	-0.0732965269	0.2430454513	-0.0004941847	0.1073888205	0.1599377353	4.48205e-06	0.01802498205	0.0003248999779028	2.00887722025e-11	-0.0262651	-4.000000000010939e-07	0.0006898554780099	1.6000000000087514e-13	-0.0361739	-0.0223476	0.00049941522576	0.00130855104121	0.000293762	-2.1651000000000027e-05	8.6296112644e-08	4.687658010000011e-10	-0.000173486	-0.000173486	3.0097392196000003e-08	3.0097392196000003e-08	-0.000424446	0.0	0.0	1.80154406916e-07	0.0	0.0	0.0	0.0	0.976502903	0.665384367	0.2992929787	0.07350777611	-0.5545672208	-0.04345036814	-0.5789272855	1.615766762	0.7083742708	-0.02895480234
61585.64064817568	-24.318626995722298	3792791134.046229	591.3956189570733	96973.98815167377	-264.0637104318157	69729.64316701781	9403954378.040964	62158.12810691098	-91.9801705256541	3863632889.755157	8460.351769928408	66280.84316622463	56899.85716996399	1.071018	20.010023	0.0843853462499999	0.0480115	-0.0532973657	-0.0185188356	0.0062946642	0.082631133	-0.0156361143	0.0884191701	-0.110146113	-0.1771826785	0.0597124151	-0.1477349698	0.0581906931	0.1400726083	-0.0637147177	0.0850356381	-0.1998798814	0.0988434947	-0.0272812273	-0.0049674301	-0.0355174958	0.1287212985	-0.1011426859	0.0745946572	-0.1450335899	-0.0568047791	0.0514721356	-0.0348521334	-0.055778326	0.1384481927	0.0254065371	-0.0311229396	0.1552311167	0.1965776952	-0.0226201327	-0.0640023602	0.0555557615	0.0231070278	0.0536810446	0.0157148961	0.1486699167	0.0021049725	0.2438657694	-0.1719341986	0.148551533	-0.1391803746	-0.0805952405	-0.1426782926	0.0048205316	-0.0470360237	-0.0707375053	-0.0376387436	0.0031964521	-0.0410752334	0.0768561069	-0.0085368031	0.1063884384	-0.0589494284	-0.1551754154	0.1758995266	0.0069468727	-0.1065548335	0.0196958738	-0.0028903665	0.0446816182	-0.1770705492	0.1323676471	0.0209347092	-0.2029314038	0.0128054932	-0.0301294528	0.0399622975	0.1680168227	-0.0556621679	0.1995001741	0.1581792149	4.14383e-05	3.695625e-05	1.3657644140625e-09	1.71713270689e-09	-0.0262733	-8.199999999999874e-06	0.0006902862928899	6.723999999999794e-11	-0.00488446	0.03128944	0.0009790290555136	2.38579494916e-05	0.0	-0.000293762	0.0	8.6296112644e-08	-0.0	0.000173486	0.0	3.0097392196000003e-08	0.000169321	0.000593767	3.52559250289e-07	2.8669601041e-08	0.0	0.0	0.0	0.0	0.7130910249	1.289709019	0.3505706379	-0.5313936588	-0.8123833925	0.504345508	0.05711167989	-0.9994408149	0.002929001267	2.149868547
61564.56067914753	-21.079969028149208	3790195131.616438	444.36509422772986	97123.60855961771	149.62040794394852	22386.26647331357	9432995339.641848	62285.21898955726	127.09088264627644	3879448504.577104	16152.09245180961	66398.63168098478	56516.84211796755	1.085147	20.273996	0.0591540331	0.035924	-0.0393786519	-0.0569844941	0.0137738091	0.0813101176	-0.0064013243	0.0514865091	-0.0120021696	0.0094158097	0.0067471806	0.1024960224	-0.0086385062	0.2122811711	-0.0481698195	0.0710502561	-0.004867096	0.0123007226	0.3255606111	-0.1424655198	-0.1924157089	0.0803427083	0.0836574919	-0.0275933294	-0.0100493685	0.1046520815	0.0671498975	-0.0184793462	-0.021830314	0.2462888678	0.1421690175	-0.0320460897	-0.0007756239	0.0078887711	-0.1559008011	-0.0134144362	0.2052838685	0.0264991039	0.0793449743	-0.0888938357	0.03601794	0.3072227033	-0.0002287286	-0.1237933902	0.1508726022	0.063759235	-0.2359367038	-0.0284354082	0.2843175884	-0.1446022671	-0.139194817	-0.0394176264	0.0060262188	0.0145623249	0.0223733862	-0.0249440325	0.0773456706	0.1187062652	-0.0552829651	-0.0464311151	0.0161812832	-0.0385989782	-0.0431321606	-0.2105449568	-0.0580598873	0.0631614247	0.088635644	0.2121119226	0.0121772712	-0.0581466025	0.2094037559	-0.1301365376	-0.0858756088	-0.0906792997	0.0702910728	0.1561356449	6.6452e-06	-3.47931e-05	1.2105598076099995e-09	4.4158683040000007e-11	-0.0405079	-0.0142346	0.00164088996241	0.00020262383716	-0.0112369	-0.0063524399999999	4.035349395359999e-05	0.00012626792161	0.000176877	0.000176877	3.1285473129e-08	3.1285473129e-08	-0.0	0.0	0.0	0.0	-0.000424446	-0.000593767	3.52559250289e-07	1.80154406916e-07	0.0	0.0	0.0	0.0	0.8471764738	0.8099036752	0.1625993129	0.8795387305	-1.291426428	0.1754586411	-0.4441888822	0.6218875003	-1.431223321	-0.5985949713
61528.59096737074	-35.969711776786426	3785767506.430017	1293.820165305088	97424.42142622372	300.81286660600745	90488.38071572364	9491517890.23444	62390.80501016896	105.5860206116995	3892612549.816924	11148.40774861423	66551.7881383892	54406.85330356856	1.799003	33.611095	0.1821635066	0.0945271	-0.0294328108	0.0194165264	0.0690402728	-0.0187936297	0.0529828394	0.0321819142	0.1302126172	0.050545033	0.0594219981	-0.0113260755	-0.0364439081	0.0548675052	-0.0655157974	0.036480439	-0.0769573395	0.1501324442	0.0549884953	0.1747139498	0.1046888899	-0.1362587395	-0.1006628331	0.0716377995	-0.1166240202	-0.1629868919	-0.1206939188	-0.0705664858	0.0812468631	-0.0999181429	0.0151193469	-0.0635214306	-0.0584137084	-0.0266358178	-0.0220694499	-0.0372136818	0.0718393902	-0.0198012635	-0.0962044681	-0.057026892	0.1253604558	0.0001367123	0.0306116646	-0.0895122162	-0.0512932788	-0.1915173442	0.1560114688	-0.0914922025	0.1828845466	0.1067637526	0.0548848017	-0.0499065751	-0.0155330853	0.0970253487	0.0144334407	0.0370817637	0.0316075346	0.0305180214	0.0959963578	-0.2690620302	0.2272958884	-0.102986089	0.0500771684	-0.0377888831	0.2344692568	-0.3316529735	0.0376782652	-0.027157416	0.1773951648	0.2629881992	0.2670533815	-0.0737995906	-0.0451171815	-0.2609006546	-0.1636896611	0.1538107079	3.40518e-05	2.74066e-05	7.511217235599998e-10	1.15952508324e-09	0.0288743	0.0693822	0.0008337252004899	0.00481388967684	-0.0419192	-0.0306822999999999	0.0009414035332899	0.0017572193286399	0.0008565499999999	0.0006796729999999	7.336779024998287e-07	4.619553869288641e-07	-0.000350259	-0.000350259	1.22681367081e-07	1.22681367081e-07	0.000187054	0.0006115	3.7393225e-07	3.4989198916e-08	0.0	0.0	0.0	0.0	0.6121810861	0.8041725922	1.172455717	0.4801675279	-2.246803705	-0.05585038711	-0.5441097398	1.159799926	-0.9990669802	-1.25927238
61659.67193724072	131.08096986997407	3801915143.40815	17182.22066205305	97234.6295193669	-189.79190685681533	36020.967908346065	9454573177.768538	62406.02952909887	15.224518929913756	3894512521.586761	231.7859766473023	66549.35451180684	56607.14251345531	1.793772	33.513367	0.086776975645	0.0513466	-0.0535011235	-0.0386068318	0.0345330611	0.0716285715	0.0241201155	-0.0446271437	0.0279689046	0.1034539895	0.0504573125	0.0927731731	-0.0653831463	0.0566691635	-0.0268076157	-0.1700954933	-0.1466687332	0.0349880941	0.0083927154	0.0209088341	0.1691082592	-0.2227120976	0.0690590244	-0.0878397789	0.0258501561	-0.0244948829	-0.1652278691	0.0544325352	0.232071184	0.0253287435	0.1422612287	-0.0560957105	-0.0716783941	-0.0971396179	-0.0063832915	0.0242040651	0.1520887798	0.0005610005	-0.0676270421	-0.1020288856	-0.013965875	-0.1926685177	-0.1073830561	-0.0667247043	-0.080339606	-0.1271123191	0.1309813823	0.0203120287	0.1860956782	0.2114140909	-0.1244130085	-0.0584284834	-0.0308114442	0.1055518533	-0.0169628689	0.0542982618	0.0580690342	0.0340784288	0.0340699329	-0.3038914223	0.1554478292	0.0170429163	0.0635199513	-0.0395466551	0.242126412	-0.0183236771	-0.115843223	0.0452245466	-0.0347444318	-0.0082925246	-0.1212417053	-0.1388634228	0.2692414215	0.2073165577	0.0089942917	0.1512085936	9.66155e-07	-3.3085645e-05	1.0946599050660246e-09	9.33455484025e-13	-0.00163024	-0.03050454	2.6576824576e-06	0.0009305269606116	-0.0419111	8.099999999996998e-06	6.560999999995137e-11	0.0017565403032099	0.000774384	-8.216599999989998e-05	5.99670579456e-07	6.7512515559835635e-09	-0.0	0.000350259	0.0	1.22681367081e-07	-0.000505146	-0.0006922	4.7914084e-07	2.551724813160001e-07	0.0	0.0	0.0	0.0	0.8941183712	0.6127539647	0.6400225547	-0.1090386922	-1.814759329	-0.2301796302	-0.4781616922	0.8236213206	-0.1714688874	-0.124143422
