global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_06	aroma_motion_08	aroma_motion_11	aroma_motion_14	aroma_motion_15	aroma_motion_16
66609.72616664809	n/a	n/a	4436855619.995844	89775.70252757354	n/a	8059676764.319373	n/a	66683.62286306702	n/a	4446705558.143755	n/a	69190.4861356918	51574.98128396122	n/a	n/a	n/a	n/a	-0.0976685851	0.0531580389	-0.1596713142	0.006481204	-0.1055333592	-0.1399837023	0.0624692109	-0.1365009779	0.2107853094	-0.1311012512	0.0908327751	-0.050413261	0.1029204821	-0.000116798	0.1994306786	-0.3509586073	0.0053394442	-0.016633855	0.0092614145	-0.1189665967	0.2439846949	-0.0754488119	0.013729907	-0.0638003769	0.0623304959	-0.1066547615	0.0100620359	-0.0337628173	0.0007600653	0.0970072705	-0.1319436606	0.1248902579	0.1047584332	-0.0145886791	-0.0434284268	-0.0391379777	0.0504316498	0.0059927678	0.0561519943	0.192735889	0.270742581	-0.1370673619	0.0390309775	-0.1626841274	0.1704418394	-0.0402011505	0.025082229	-0.1975592582	0.2222740165	-0.0377137041	0.0454156656	-0.0330255073	0.0408478811	-0.0352604938	0.00061239	0.1774563153	-0.0845535451	0.1168702804	-0.0138628529	-0.0888889077	0.1451729439	0.0467347865	0.0439655304	-0.0613733753	-0.019420008	-0.2181684212	0.0875764145	-0.0480956337	0.0029159404	-0.0502225415	0.1931600063	-0.0519626451	0.1874626168	-0.127119147	0.1302984182	-0.0010221189	0.0154307655	-0.0896749535	0.1088217941	-0.3153442686	0.09045576	-0.0258939647	0.2016821826	-0.0410836798	0.2151009656	-0.1991317586	0.0097095968	0.0792143595	0.2040759752	0.1643619509	-0.02346	n/a	n/a	0.0005503716	-0.0310438	n/a	n/a	0.00096371751844	1.6351e-05	n/a	n/a	2.67355201e-10	0.00100897	n/a	n/a	1.0180204609000002e-06	-0.00025	n/a	6.25e-08	n/a	0.000167298	n/a	n/a	2.7988620804e-08	-0.5520766727	0.8861693947	1.952253219	1.184352988	1.852486579	0.6025468727	1.930412077	-0.08515017406	1.216029626
66365.27699705587	-244.4491695922188	59755.39651432536	4404349990.895953	89588.96702665441	-186.7355009191233	8026183012.902971	34870.1473035159	66587.14885007616	-96.4740129908605	4433848391.9822	9307.23518256072	69092.42439486716	49841.97567752109	1.073209	20.239449	0.127214349	0.0674451	-0.1393373907	0.0275562214	-0.1609928762	0.0487471811	-0.143467775	-0.1013910645	-0.0383968244	-0.1838839982	0.1327519989	-0.006988595	-0.081545439	-0.0072012951	-0.204984157	-0.118410349	0.063374509	-0.507305696	-0.1014080723	0.0861425444	0.0388766178	0.0561709641	0.1081891544	0.1867342273	0.2098874697	0.0118062531	-0.1309198073	-0.0725125418	-0.0782376991	-0.0614888297	0.0061338268	0.0174591138	0.1044603482	0.0287995001	-0.106772628	-0.033376203	0.1172658875	0.0821414748	-0.041788255	-0.0794668982	-0.0060856429	0.0922691724	0.1817974981	-0.2517946215	0.1181942417	-0.3557499094	0.2456556859	0.2287338415	0.0422565118	-0.0351500701	0.083825722	0.1611946436	-0.2032425482	-0.0156250942	0.0056533911	0.0006694109	-0.0975065099	-0.0674228955	0.0505974859	0.0757309477	0.0667888002	-0.1334318181	-0.0973442037	-0.0839538715	0.045286094	0.0270536062	0.1103429901	-0.2025282302	0.0278711121	-0.269250095	-0.0453201633	0.0271597848	-0.0674937806	-0.2411796064	0.1901359003	0.00757931	0.0178702567	-0.1953419338	0.0156635036	0.1807050446	0.0440129572	-0.1552448683	-0.2287644231	-0.0472932005	0.0085108247	-0.1769683926	0.1312358717	-0.1308235126	0.1645228675	0.0587143219	0.1422044312	0.1640657595	-0.0289468	-0.0054868	3.010497424e-05	0.00083791723024	-0.0534837	-0.0224399	0.00050354911201	0.00286050616569	0.0609577	0.060941349	0.0037138480179398	0.0037158411892899	0.00144159	0.0004326199999999	1.8716006439999988e-07	2.0781817281e-06	-0.0	0.00025	0.0	6.25e-08	0.000251604	8.4306e-05	7.107501636e-09	6.3304572816e-08	-1.356413929	0.638678601	0.2373218818	0.352489853	0.3033766834	1.64039378	0.9931042805	-1.189743254	0.7743095578
66289.75960822443	-75.51738883144571	5702.876015919762	4394332228.916183	88962.47853094363	-626.4884957107861	7914322586.368606	392487.8352579636	66388.48521337593	-198.66363670023568	4407430968.926634	39467.24054696322	68802.17203816032	49508.77523038457	0.979251	18.467514	0.08655325	0.0489258	-0.1478502895	0.0539958699	-0.1390365465	-0.0264637526	-0.0971152638	-0.0959997395	-0.1730447897	-0.0957921559	0.0572243452	-0.0486243423	-0.0233803285	-0.0094746894	0.0026942445	-0.1113117423	-0.055698201	-0.1035706551	0.1152130686	0.0354617865	0.2425695473	-0.0647647451	0.1212759385	-0.1137488002	-0.0005393001	-0.1165430851	-0.2083670809	0.098779322	0.1597754916	0.1631194602	-0.1751160267	0.0844115665	-0.0516625722	-0.1806853239	-0.0382579449	-0.1265379548	0.0521273118	0.0675330336	0.0075773588	-0.030850537	0.2397774512	-0.0449394889	0.0289197195	-0.1734596693	0.0406949355	0.0775473474	0.105449031	0.1237943429	0.035092226	-0.0249762891	0.1165116543	-0.1405628551	0.2309434808	0.0164093629	-0.1345206286	0.245825541	-0.3172792477	-0.0362428166	0.1200132428	0.0459473971	-0.1586690921	0.0292746286	0.0861152278	0.1351117055	0.0034759446	0.046679711	-0.0167078223	-0.1588007539	-0.0292922802	-0.2379418036	-0.028154292	-0.1075794359	-0.0169289219	0.0017866061	0.1423146838	0.026097273	-0.1523970801	-0.1098250128	-0.138806054	0.0306817043	-0.0399217093	-0.0788719056	-0.0707775285	0.0414974647	0.0300864913	-0.0138497091	-0.0685741944	-0.0040723645	-0.1313862724	0.1712857522	-0.1250292152	0.1634739106	-0.0285746	0.0003722	1.385328400000023e-07	0.0008165077651599	-0.0137822	0.0397015	0.00157620910225	0.0001899490368399	0.0351808	-0.0257769	0.0006644485736099	0.0012376886886399	0.00114545	-0.00029614	8.769889960000006e-08	1.3120557024999997e-06	-0.0	0.0	0.0	0.0	0.000133691	-0.000117913	1.3903475569000002e-08	1.7873283481e-08	-0.7521682966	0.6977787538	-0.02281214662	1.284211143	0.2451196237	-0.03343168939	-0.9029372032	0.4209392893	-0.5148750059
66416.78398156246	127.02437333803393	16135.19142192022	4411189194.453532	89189.27547487745	226.79694393381945	7954726859.733576	51436.85377772003	66273.2757172478	-115.20949612812548	4392147074.294347	13273.227998096556	68698.40541068412	49653.89860980552	1.00086	18.875019	0.0662224499999999	0.0397325	-0.0967996458	0.1190706218	-0.1098890917	-0.036480044	-0.1273425802	0.1450085751	-0.158718449	0.0512895732	0.1783195522	0.1456545466	-0.0231685413	-0.1364277772	-0.0345591798	0.0112199729	-0.2038114399	-0.0444612902	0.2096701042	0.2979307524	-0.1062107028	0.2122386238	0.173680227	-0.1070575097	0.0027454233	-0.1207779493	-0.2281350105	0.1734585485	0.119520907	0.1203716038	0.1482793473	0.0597287691	0.0141436011	0.149666871	0.0693030999	-0.0528944473	-0.0040193427	-0.1651606394	0.0341095495	0.0165184526	-0.157611309	-0.0939794929	-0.1865488235	-0.0841583263	0.3165073225	0.0436197695	0.1586119966	-0.0292386943	0.12239754	0.0061249723	-0.1359632704	0.0827172423	0.1009806261	-0.1849612485	-0.0952412973	0.2563810683	0.0698171188	0.1077780054	-0.042047453	-0.0040723828	-0.0567597201	-0.0608655183	-0.0939265521	-0.1363395135	-0.0753380503	0.0813574743	-0.0384467738	-0.1607604811	0.1310397333	-0.2084299653	0.0445483291	0.0728344192	0.0514768826	0.0485811539	0.1564591869	-0.0180238512	-0.1343590932	0.1933449504	-0.028220766	-0.2047778585	0.0704831588	0.1157698136	0.0915915203	-0.042803243	-0.0844935432	-0.1041173531	-0.195340728	-0.1172851845	-0.0317275168	0.0890958321	0.0762155277	0.1625874706	-0.0351111	-0.0065365	4.272583225000001e-05	0.00123278934321	-0.0494683	-0.0356861	0.0012734977332099	0.00244711270489	0.0425652	0.0073843999999999	5.452936335999999e-05	0.0018117962510399	0.000903216	-0.0002422339999999	5.8677310755999963e-08	8.15799142656e-07	-0.0	0.0	0.0	0.0	0.000223766	9.0075e-05	8.113505625e-09	5.0071222756e-08	-0.9126268386	0.4179559578	1.705649933	0.2317945908	0.105362038	-1.645909599	-1.948620566	0.8738095351	-1.339724603
66416.97165569014	0.1876741276792017	0.0352215782001493	4411214123.912747	89581.05989966299	391.7844247855392	8024766292.747007	153495.0355045358	66372.23935765064	98.96364040284244	4405274157.349269	9793.802121783106	68773.08607378685	49975.22977804679	0.99157	18.699837	0.0673748999999999	0.0398271	-0.0526799002	0.1302294719	-0.1132385577	-0.0402268105	-0.0258271868	0.0622501831	0.0200041506	0.0339393985	0.1323126252	0.0987182464	-0.1161701866	-0.0890103282	-0.0313229901	-0.0677768597	-0.0067794622	0.0430447171	0.1547702188	0.139512679	0.1661886604	0.2527154913	-0.0518087287	0.1010342809	-0.1056567362	0.120771874	0.0668958349	0.0373362555	0.078719914	0.0707815287	-0.0925739533	-0.1702566075	0.3394316703	-0.0667534655	0.077532599	0.0080850579	-0.1484095615	-0.0649262588	-0.0211640985	-0.0757597346	-0.0655204881	-0.1817155519	-0.0860595736	0.0953910847	0.0879578772	0.0703833091	0.2517537323	0.0415584689	-0.1681568312	0.1574054985	-0.1400928147	0.1413239472	0.1267785977	-0.0081597471	-0.0055287838	0.0646626247	-0.0528147357	-0.1594994916	0.0525287412	-0.3368885991	0.1089610751	0.1166025746	0.1282366023	-0.1149126742	-0.0657569342	0.0473023529	-0.0952900039	-0.1616316154	-0.0304584318	-0.1957114916	-0.1331933845	0.0203196583	-0.0832730587	0.0518904723	0.0759520548	0.0361985712	-0.1357188643	-0.0307122676	-0.113083976	0.1038325734	-0.1111791991	0.1280687607	0.0044040518	0.0146765751	-0.0965743139	0.0153881536	-0.0449110259	0.0066340083	-0.1363177448	0.1261954807	-0.1919718383	0.161408037	-0.0215573	0.0135537999999999	0.0001837054944399	0.00046471718329	-0.0159235	0.0335448	0.00112525360704	0.00025355785225	0.0381359	-0.0044292999999999	1.961869848999997e-05	0.00145434686881	0.00119685	0.000293634	8.622092595599998e-08	1.4324499224999998e-06	-0.0	0.0	0.0	0.0	0.000247072	2.3305999999999983e-05	5.431696359999991e-10	6.104457318399999e-08	-1.62521083	-0.04326622423	-0.1413291448	0.9171958697	0.0820785001	-1.207308224	-1.689667485	0.7503535628	0.8113151044
66528.46861183534	111.4969561452017	12431.57122964503	4426037135.83596	89946.8614430147	365.8015433517139	8090437883.448884	133810.76911849584	66407.82291490352	35.583557252874016	4409998944.297185	1266.1895467685629	68854.39625930974	50220.17366242288	0.961729	18.137056	0.04338615	0.0281322	-0.0070512828	0.155171118	-0.0406431494	-0.061149026	-0.0630966781	0.0911472178	0.0645624201	0.1155372059	0.1406344935	0.153827579	-0.0153543053	-0.2540332986	-0.0575660583	-0.0884061296	-0.0097171888	-0.0656217197	0.0971446211	0.0406556145	0.0961764495	0.1621784971	0.0393484578	0.164743896	-0.2886014663	-0.1298529704	0.1238805261	0.1139892419	0.2331561417	0.0431526105	-0.0234194428	-0.0299441677	-0.3009631105	-0.1204643843	-0.034039923	0.138242339	-0.0569013509	0.0528063331	-0.1122969699	0.03666214	0.0903357363	0.0374322812	-0.0750488142	0.0424997488	0.0860680834	0.0331641602	0.2555245668	-0.1851648868	-0.0908347152	0.104219066	0.0204711335	0.0737425601	0.27754365	0.1414787388	-0.0564877674	0.0372854906	-0.0271337527	-0.0631486206	-0.1219652329	0.1524986846	-0.0521629836	0.0930494821	-0.1305733473	0.197171523	0.1246624599	-0.0335218159	0.0255295726	-0.1547474262	0.0027595887	-0.1097814982	-0.0839249598	-0.15581725	0.1167974061	0.1085193079	0.0817020759	0.0304629788	-0.2186144484	0.0423729823	-0.0395260471	-0.0249830253	-0.0613798264	-0.0001093506	-0.0634050018	0.0221497307	-0.0426240446	0.0495652641	0.0430698479	0.262005179	-0.1247203226	-0.1125806209	-0.1434208459	0.1599377353	-0.0165482	0.0050091	2.5091082810000025e-05	0.0002738429232399	-0.0224239	-0.0065004	4.225520016e-05	0.00050283129121	0.0111718	-0.0269640999999999	0.0007270626888099	0.00012480911524	0.00116764	-2.921e-05	8.532241e-10	1.3633831695999998e-06	-2.6469800000000003e-23	-2.6469800000000003e-23	7.006503120400002e-46	7.006503120400002e-46	0.000178031	-6.904099999999999e-05	4.7666596809999985e-09	3.1695036961e-08	-0.5057408582	0.5006283207	0.4074133092	2.000573205	-0.9082447283	-1.359390939	-1.512018318	1.543563935	0.3683508576
66646.10187944451	117.6332676091697	13837.585648410535	4441702895.725297	90039.90233226103	93.04088924633106	8107184012.003105	8656.607071748043	66467.0048107439	59.18189584038919	4417862728.511454	3502.4967952626757	68845.43076531787	50295.34261717762	1.048846	19.779987	0.10903105	0.062683	0.0507393829	0.1906485231	0.1056003373	-0.0461740328	-0.1182539029	0.1876286984	0.1229606937	0.1074925548	0.1782634298	0.1755372154	0.0411295709	0.0676966123	-0.0851874336	0.094915575	-0.09604948	-0.1094389703	0.0785726439	-0.0567044572	-0.0483194504	-0.0624257577	-0.2557759287	0.0961696874	0.0561159992	0.1050846725	0.2300333534	-0.0933385779	0.0945025368	0.1924724938	0.0860007894	0.1413402651	-0.1222393373	0.0137981553	0.107967984	0.2075839119	0.1356728609	-0.2121398443	0.1014174578	0.041623826	-0.090189687	0.0060075877	-0.1513901549	-0.0052157904	0.1869961305	-0.0417732627	0.0156871906	-0.1906836064	-0.1707089833	-0.0004650255	0.0513523772	-0.0315519362	-0.2060605917	0.3365991973	0.1472739015	-0.1124009858	0.0486003435	-0.0882894372	0.0414594114	0.1273483824	0.0894120294	0.0241380872	-0.1282310677	-0.1707980797	-0.0563993741	-0.092069868	0.150310899	-0.1126218953	0.1896638015	-0.1282202509	0.0345341824	0.1396229416	0.185630885	0.0583909406	-0.0874334738	0.104550681	-0.0443941947	0.0754792536	-0.1494551825	0.0239191014	0.0216169175	0.2759318414	-0.0938607826	-0.0536614252	-0.0213114972	0.0346904576	-0.277253503	-0.1343171654	0.1455689444	-0.3227060473	-0.0188250667	0.1581792149	-0.0147706	0.0017775999999999	3.1598617599999964e-06	0.00021817062436	-0.0451228	-0.0226988999999999	0.0005152400612099	0.00203606707984	0.0492543	0.0380825	0.0014502768062499	0.00242598606849	0.00043191	-0.00073573	5.412986329e-07	1.865462481e-07	-0.0	2.6469800000000003e-23	0.0	7.006503120400002e-46	0.000371742	0.000193711	3.7523951521e-08	1.38192114564e-07	-1.177651593	-0.9488620011	1.79691696	0.03491266862	-2.480474931	-1.56696868	-0.9902456406	0.6546075989	-0.6119957918
66652.46926247694	6.367383032426005	40.54356668162659	4442551658.785433	90112.6611060049	72.75877374387346	8120291691.605689	5293.839156712171	66585.24435881432	118.23954807041446	4433594766.323014	13980.590727895851	68931.9573815648	50778.81854821988	1.084031	20.443535	0.147144545	0.0750577	0.0407571757	0.1451882512	0.0721738256	0.1417847658	0.0074118274	0.0113368939	0.3072597941	-0.0745966079	0.0368251681	0.030616239	-0.0083731554	0.1916558339	-0.0121063476	-0.0492240756	-0.0185927722	-0.2354638989	-0.2039020534	0.0413172677	-0.007512604	0.0041941444	-0.0786438953	-0.0506641411	-0.0688454033	-0.0258421103	0.0426910484	-0.1216539602	0.0134576864	0.1077342065	0.0610008038	-0.0575491539	-0.0330836244	-0.1027468332	0.1695598471	-0.2065697308	-0.1710473253	0.0527335784	-0.1674297395	-0.091598113	-0.0289568656	0.1219536327	-0.0393735332	0.000520601	0.028988671	-0.3693025144	0.0441407496	-0.1221374154	-0.1069764966	0.0086239622	0.0233952982	-0.1815169052	-0.0245797015	0.0344877272	-0.0335161337	-0.0019851098	0.012395927	-0.0416107149	0.0414216148	-0.1541490879	-0.0941608693	-0.0324078666	0.0279507348	0.018805725	-0.1216365072	-0.2235211459	-0.1567517719	-0.1235472868	-0.0543145923	-0.0495365557	-0.1814307478	-0.0304209393	0.1223188543	-0.1309778554	-0.1532980568	0.0714162321	-0.0676979039	0.0409493931	-0.0187739552	0.1366436731	-0.1277525324	0.0287340258	0.2619071113	-0.0125771426	0.0258909404	0.043892273	0.2039533107	0.1807957707	0.0049195045	-0.1657718306	0.2197854657	0.1561356449	-0.0147924	-2.180000000000064e-05	4.752400000000277e-10	0.00021881509776	-0.00153804	0.04358476	0.0018996313042576	2.3655670416e-06	0.00576644	-0.04348786	0.0018911939673796	3.3251830273600005e-05	0.00103801	0.0006061	3.673572100000001e-07	1.0774647601e-06	0.000268764	0.000268764	7.2234087696e-08	7.2234087696e-08	4.56035e-05	-0.0003261384999999	1.0636632118224999e-07	2.07967921225e-09	-1.446831244	-2.209296113	0.1337666207	0.964755066	-0.08243981085	-0.2327262639	0.2400515071	0.8745955303	-0.1953461232
66765.09402257125	112.62476009431704	12684.336586302465	4457577779.84278	89977.11756663604	-135.54353936886764	8095881685.600244	18372.05106463977	66587.47888191858	2.234523104256368	4433892343.849953	4.993093503455516	69006.85635461456	54281.96828186837	1.028024	19.387312	0.072791805	0.0338723	0.081769614	0.0080750187	0.05771832	0.1064890009	0.2134131614	0.0619737109	0.2789796321	-0.1632706181	-0.0931016805	0.1203085578	0.0248775612	0.0101086422	0.1677959898	-0.0462072678	0.0770063764	-0.1340932456	-0.1492808998	0.0433072758	0.0212950812	-0.0423235109	-0.102429903	-0.039221832	-0.301515098	0.0268344253	-0.1694334716	-0.1155191457	-0.1071456922	-0.0107445112	0.1266866273	-0.0553328483	0.0187576968	-0.0003234669	0.0139981266	0.2157775998	0.2614435768	0.0853617534	0.0763019785	-0.0724925891	0.0208000045	-0.1843758813	0.0661717485	0.0202790856	-0.0265976261	-0.2133782676	0.0231000361	-0.1995139852	-0.1127561016	0.0663541653	-0.0236300049	-0.1456667867	0.1351015266	-0.1456132325	-0.0776564895	0.0466971269	-0.0258749717	0.0195359417	0.0259866276	0.1024652932	0.0949184915	0.1245683561	0.2148693695	-0.0227148435	0.0674708413	-0.0013435809	0.2361889625	-0.1238135532	-0.049851263	0.1239389155	-0.1153363574	-0.1617054115	0.1519935953	-0.0533326855	-0.1350723023	-0.113012093	-0.0359346704	-0.0037807041	-0.0859715278	0.0134451969	-0.0995050238	-0.031724738	0.0069188802	0.061313737	-0.0507061412	0.4224798731	-0.2196803046	-0.0166661322	-0.0612332657	-0.0696438698	0.10501381	0.1538107079	-0.0298414	-0.015049	0.000226472401	0.00089050915396	0.0127504	0.01428844	0.0002041595176335	0.00016257270016	-0.0129232	-0.01868964	0.0003493026433296	0.0001670090982399	0.00105471	1.6699999999999918e-05	2.7888999999999727e-10	1.1124131840999998e-06	-0.0	-0.000268764	0.0	7.2234087696e-08	-0.000164227	-0.0002098305	4.402883873025e-08	2.6970507529e-08	-0.7005539083	0.2178304266	0.653424741	1.902591625	0.1552496423	0.2715018668	0.7190545151	1.802820284	0.1784095182
66672.5490189444	-92.5450036268594	8564.577696295419	4445228792.683543	89785.9216260723	-191.1959405637317	8061511722.243198	36555.88768805003	66624.16797668416	36.689094765577465	4438779758.585426	1346.0896747175238	69055.99747581389	51718.25984215037	1.087154	20.502434	0.059691655	0.0321103	0.0389622831	0.0569772251	-0.0159983443	0.3415030398	-0.0499676762	0.094078632	0.1243617064	-0.2038982986	-0.0497568344	-0.0049743602	0.1429651776	0.0162125154	0.0374070495	0.0696356954	0.1914450314	-0.151611281	-0.0263355835	0.0814479735	-0.1104454495	-0.209506957	-0.1608351704	0.029914315	0.0306212081	0.0595479701	0.1063107984	0.2453060538	0.0133607821	-0.0872498619	-0.0056578474	0.0203425362	0.0145703939	-0.0648926227	0.1861894096	0.0135972295	0.0410310313	-0.0341082852	-0.0855862053	0.1563461156	0.0129745901	-0.1246052264	0.2161389663	0.0519258341	0.1651436721	-0.1848830485	-0.2338929559	-0.0764066851	0.0047749598	0.0034883876	0.0088332125	0.0034025787	0.0215286064	0.2106477274	0.0097375466	-0.0117576219	0.102325183	-0.1037375933	-0.127586082	0.0434963403	-0.0174354511	-0.0252763869	-0.0463098894	0.0195687905	-0.0298202394	0.0782266021	0.0019485904	-0.1178820103	0.1518757818	0.0723157313	0.0975593042	-0.0708688835	0.1184247219	-0.3258941412	-0.1153832682	-0.0650182635	0.1379389348	0.3358404938	0.1078280092	-0.0569612168	0.1575364816	-0.0551337042	-0.1360528882	0.0489932673	0.2206464696	0.0044684879	0.0122343116	0.2375373269	0.0015544414	-0.087764426	-0.0899814662	0.1512085936	-0.0147928	0.0150486	0.00022646036196	0.00021882693184	0.00784699	-0.00490341	2.4043429628100003e-05	6.15752520601e-05	0.00262303	0.01554623	0.0002416852672128	6.880286380900001e-06	0.000651326	-0.0004033839999999	1.6271865145599994e-07	4.2422555827600004e-07	8.04843e-05	8.04843e-05	6.477722546490001e-09	6.477722546490001e-09	-0.000164227	0.0	0.0	2.6970507529e-08	-0.4931055106	0.116333462	2.313238823	0.2143074376	0.5273765229	1.263833488	0.8137079561	1.803707322	1.132471691
