global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	aroma_motion_02	aroma_motion_03	aroma_motion_05	aroma_motion_09	aroma_motion_10	aroma_motion_12
66142.0288068605	n/a	n/a	4374767974.687564	88177.53449630737	n/a	7775277589.847477	n/a	66192.96127973135	n/a	4381508122.980013	n/a	68663.32412235321	47124.653661019904	n/a	n/a	n/a	n/a	-0.0353679608	0.0469308465	-0.2091917577	0.2261599796	-0.0442119594	-0.0373549582	0.0475853475	-0.1963806781	0.1098053732	-0.1406650969	0.2451110708	-0.0226918893	0.0757845122	-0.1469487443	-0.1811369051	-0.2346359089	0.2831322247	-0.042973489	0.0625652734	-0.1326455024	0.1685243827	-0.1109669121	0.046141885	-0.0708585554	0.0515773482	-0.1969239568	0.1211948253	-0.0546145984	0.1030182656	0.013881648	-0.0218903826	-0.1005221209	0.085760603	0.085067304	-0.0575621809	-0.0369588082	-0.0604846662	0.1346102924	0.0257954049	0.0965529977	0.1866442703	-0.0082564249	0.0270300517	-0.1691827952	-0.1512249404	0.0572415785	-0.1779895973	0.3040848106	-0.1461075363	0.0413513084	-0.0867435608	0.0055668556	-0.1603762022	0.096548728	-0.0481331664	0.0706473508	-0.0481419449	-0.0483039817	0.0188638142	0.0039723591	0.0091662294	0.0493957591	-0.0111698972	-0.0188640778	-0.0276477474	0.2050038019	0.0644106881	-0.1258346007	0.2421372622	-0.1498189679	0.03795528	-0.1936426505	0.0457455193	-0.1715009814	0.0129673329	-0.08509922	0.0460400287	-0.006225549	0.2145740675	-0.0221348659	0.0551495857	-0.0193608819	0.1010965459	-0.0317006129	0.1202407106	-0.0140141363	-0.062167198	0.1880912852	0.1169259886	-0.0052464634	0.1643619509	-9.92713e-05	n/a	n/a	9.85479100369e-09	-0.0725945999999999	n/a	n/a	0.0052699759491599	0.0602703	n/a	n/a	0.0036325090620899	-0.000438666	n/a	n/a	1.92427859556e-07	0.000194691	n/a	3.790458548100001e-08	n/a	0.000477569	n/a	n/a	2.28072149761e-07	0.1499627588	-1.181518624	-1.444016674	-1.015204488	0.3201531059	-0.9775240047
66194.03277918743	52.003972326929215	2704.4131377800195	4381649975.57214	88739.43258666992	561.8980903625488	7874686895.804135	315729.4639530791	66361.34123139117	168.37995165982284	4403827610.029138	28351.80812096428	68840.61606270926	46714.462253036654	1.051312	18.873487	0.0665842507	0.0405216	-0.0479536094	0.0888216389	-0.1344858976	0.3122819963	0.0836884662	-0.0851420347	0.0656480957	-0.0673600922	-0.1899875361	-0.0281343607	0.1866547957	0.2422019233	-0.1700068998	-0.2708249925	0.1421926995	-0.1517320632	0.3459546321	-0.1307309448	0.2239403666	-0.0458772387	0.2394597226	-0.0687952337	0.072944912	-0.2127662821	-0.0521584159	-0.1486242617	0.0393263403	-0.1186839521	-0.0053829147	-0.0559885451	0.0094943186	0.0474544059	0.0441842784	-0.092471749	0.0054004242	0.2200688257	-0.0274570379	-0.1535058525	0.2389958359	0.0745707123	-0.1580050997	0.0428838019	0.0088519341	-0.2055674735	-0.1711946924	-0.0718172904	-0.0472210201	0.4301313759	-0.1625938431	0.0300945564	-0.0890060383	0.0465849518	-0.0302200894	0.0517821492	0.1738061019	-0.0573550474	-0.0507137363	-0.1412658657	0.0024985165	0.0769228477	0.0588990845	-0.0981223402	-0.1463323875	0.1049033754	-0.2606108929	-0.046659417	-0.1316630572	-0.0500545067	0.1854648128	-0.0798585961	-0.1057889865	-0.2458228893	0.0393731707	-0.263480892	0.011051152	0.0327172786	-0.0773095793	-0.0009762915	0.0305048518	-0.1584026401	-0.1772132694	-0.072621322	0.0497494352	0.0777725298	0.011219466	-0.055933886	0.0225393397	0.3346620063	-0.0121404487	-0.0225300777	0.1640657595	-8.112059999999998e-05	1.8150700000000016e-05	3.294479104900006e-10	6.580551744359997e-09	-0.0463419	0.0262526999999999	0.0006892042572899	0.0021475716956099	0.0314586	-0.0288116999999999	0.0008301140568899	0.00098964351396	-0.000350107	8.855899999999999e-05	7.842696480999998e-09	1.22574911449e-07	5.3216e-05	-0.000141475	2.831942656e-09	2.0015175625000003e-08	0.000477569	0.0	0.0	2.28072149761e-07	-1.346083072	-2.313490431	-0.08203049591	-2.271526724	-0.400026978	-0.6209679701
66431.17306828221	237.1402890947793	56235.5167119555	4413100755.228064	88227.01421356201	-512.4183731079102	7784006037.040073	262572.5890985574	66294.97147715605	-66.36975423511467	4395023243.156935	4404.9442772295215	68783.73288593595	53254.5350206851	1.145656	20.567177	0.0478450084	0.0274091	0.1125637278	0.2276621669	-0.0590875956	0.0257505991	-0.1482248064	0.0987633881	-0.0757711604	-0.0629343086	-0.1210595943	-0.0402934153	0.0236337341	0.2401546801	0.1641508116	-0.2192610239	-0.0179615322	0.0400437764	0.1933403654	-0.0649604681	0.104076903	-0.0541243237	-0.0151347465	-0.2994304575	0.0013344492	-0.0059986668	0.0577786953	0.1256381104	-0.009878903	0.1196202801	-0.0953197881	0.2680830594	0.1860629902	0.270812363	0.0148054892	-0.1042465551	0.0610608431	-0.1304292183	0.2089766503	0.1529597141	0.0806909761	-0.1485032347	-0.0325192345	-0.019614242	-0.0240077561	-0.2002638936	-0.0140722615	-0.1364733122	-0.1686287506	0.147711988	0.1700932212	0.0679157789	0.1887809206	0.2995565671	0.030645433	0.0744382926	-0.1059586749	-0.1025932546	-0.005684915	-0.1780495716	-0.2282593715	0.112609908	-0.2149884015	0.0106215674	0.1644139496	-0.2758319957	0.0485639422	-0.1352897345	-0.0722158073	0.1282626855	0.193902591	0.1054791779	-0.0153592931	-0.2551714479	0.0101035162	-0.1471376036	0.0685927013	0.0032043265	0.1432676632	-0.0432689072	0.1462699622	-0.0264929536	-0.0082999966	-0.1184413855	-0.1021587564	-0.1089960492	-0.0620346297	-0.1043022501	-0.185813561	-0.194321313	-0.1907002121	-0.2723865836	0.1634739106	-9.6429e-05	-1.530840000000001e-05	2.3434711056000026e-10	9.298552040999998e-09	-0.0571003	-0.0107584	0.00011574317056	0.00326044426009	0.0119389	-0.0195197	0.00038101868809	0.00014253733321	-0.000373208	-2.310099999999998e-05	5.33656200999999e-10	1.39284211264e-07	0.000381147	0.0003279309999999	1.45273035609e-07	1.0753874076099997e-07	0.000477569	0.0	0.0	2.28072149761e-07	-0.1796132363	0.316749538	1.008148546	0.9389636839	-1.151783424	0.2912555436
66297.20998909371	-133.96307918849925	17946.10658566412	4395320052.337987	88340.59268188477	113.5784683227539	7804060315.386672	12900.068466542813	66285.8922826831	-9.07919447295717	4393819515.711467	82.43177227777602	68736.45372517903	47791.37619099027	1.027507	18.446133	0.083565079	0.054558	-0.0172588681	0.1649277345	-0.051430306	0.0627890389	-0.1879292385	0.1146687435	-0.1610903284	0.0339814643	0.0536909027	-0.1897307883	0.008222385	0.1837282457	-0.1054596191	-0.2104334852	-0.0131508934	-0.070760384	0.1026474534	-0.0170208122	-0.2641650345	-0.1494795503	0.0331196834	0.0211390951	-0.0828435219	-0.1792411337	-0.031680477	0.2273124102	-0.1077780883	0.091626956	0.0164023854	-0.0812011957	-0.0633284939	0.1286987264	-0.2011668861	0.1599896302	-0.0907705433	-0.1418073298	0.0426558639	0.0508887166	-0.0267574148	-0.1428663137	0.0606355379	0.0005379064	0.1356069333	0.0901568542	-0.1782952068	-0.0838537874	-0.1617471485	0.0161951855	0.1505574355	0.0148991253	0.1395148852	0.0989021613	0.0336462748	-0.0706791794	0.0861001576	0.0858352233	-0.1259441387	-0.0867009747	0.1171120109	-0.2147873337	-0.0600247253	-0.0701588983	0.1805204333	-0.0532346718	0.0099193857	-0.0159878474	0.1765567371	0.0471561966	0.2419056971	0.10410923	0.0422011897	-0.2233257189	-0.0382307019	-0.0628829904	-0.0574679738	-0.0420783639	-0.0094504424	0.2020874397	0.1083327536	-0.0227653742	-0.0178491393	-0.022878199	-0.0520444904	0.0143215681	-0.0225384878	0.0933457457	-0.1672045948	-0.1567418133	0.058483695	0.1563079364	0.1625874706	0.0123121	0.012408529	0.0001539715919438	0.0001515878064099	-0.0556624	0.0014378999999999	2.067556409999997e-06	0.00309830277376	0.0518274	0.0398885	0.00159109243225	0.00268607939076	-0.000955629	-0.000582421	3.392142212410001e-07	9.13226785641e-07	0.000395329	1.4182000000000008e-05	1.56285018241e-07	2.0112912400000023e-10	0.000477569	0.0	0.0	2.28072149761e-07	1.599511535	-0.5518892382	-0.5723602339	-0.8241456166	-0.9351266059	1.453512368
66304.53384748324	7.32385838952905	53.63890170987506	4396291208.732051	88519.07978820801	178.4871063232422	7835627486.551135	31857.64712364436	66306.58581183692	20.693529153824784	4396563322.022493	428.2221488401962	68726.26136489141	47616.40405137253	1.125172	20.199455	0.0867969341	0.0458136	-0.0539082166	0.0522062181	-0.177536383	-0.183132367	0.0476498943	0.2053625898	-0.0090256808	-0.037175233	-0.0820919542	-0.1494531764	-0.0237879797	0.0754398223	-0.3077639014	-0.1451375496	-0.0073490032	-0.0028145925	0.155305115	0.0708118542	-0.1268561664	0.07031168	-0.0267190095	0.1302037452	-0.1188395776	-0.1282838811	0.2874430666	0.146278292	0.0168618313	-0.0577845649	-0.1553405738	-0.0271150609	-0.0168020327	-0.0412473817	0.0535002384	-0.1958671575	0.215464868	0.1102949871	0.0757073742	-0.1283753637	-0.0420972092	-0.1378914366	0.0360484355	0.1938523056	0.0215090307	-0.1199818971	-0.1057149198	-0.0135065195	-0.0234990743	-0.1289948815	0.0785945745	-0.0131587263	0.2536034907	-0.1772209235	-0.1882544863	-0.151953449	0.1463363469	-0.1763270028	0.1556128379	-0.0095403034	0.0955056342	0.0737996268	-0.1686616262	0.0057290444	-0.2322523056	-0.0234830884	0.0712399736	-0.1189948064	-0.0642951832	-0.0958590925	0.1987122984	0.0030178038	0.1295405148	-0.1598270575	-0.1142828555	0.0511424517	-0.0437956956	0.0320187252	-0.1949458814	-0.0987024222	3.76191e-05	-0.0828484956	0.0600716453	-0.0079819867	-0.1467151853	0.1584270357	-0.0055018936	0.0362962559	0.075739665	0.1004875327	-0.1534545058	0.3279609256	0.161408037	-8.13841e-05	-0.0123934841	0.0001535984481369	6.62337173281e-09	-0.0262822	0.0293802	0.00086319615204	0.0006907540368399	0.0518093	-1.810000000000006e-05	3.276100000000022e-10	0.00268420356649	-0.000450855	0.000504774	2.547967910760001e-07	2.03270231025e-07	-0.0	-0.000395329	0.0	1.56285018241e-07	0.000477569	0.0	0.0	2.28072149761e-07	-0.64661623	-0.039019903	-1.290197144	0.6302889805	-0.7047208677	0.6502870201
66644.81187334865	340.2780258654093	115789.13488686016	4441530949.634033	88949.84532165527	430.7655334472656	7912074982.746399	185558.9448061073	66337.15477412731	30.5689622903883	4400618103.526522	934.4614555111818	68757.24041312082	54445.43416349399	1.594452	28.624104	0.0833793090999999	0.0482863	0.1398582438	-0.1565229545	-0.1002386026	-0.0900918941	0.0176091796	0.1708727982	0.2402331073	0.0303526102	-0.073500813	0.0026438448	-0.1030819144	0.0555773183	0.0347333551	0.0851221771	0.0617806903	-0.0209597053	0.1457386451	-0.1520787394	0.0600115651	-0.0356369555	0.0408198279	0.1532082269	-0.1348579072	-0.0274452063	0.0329123642	0.0310879343	-0.1425319628	0.2122270866	0.2180598491	-0.1861333121	0.1639401132	-0.0384541952	0.1318474512	0.1258525371	-0.0529351952	-0.0697025492	0.0377920126	-0.2268211197	-0.0769452842	-0.0628916214	-0.0316511956	0.2022450607	-0.0550465272	-0.0366580617	-0.0613988035	-0.1770024988	-0.0898724975	0.0565964856	-0.0384136043	-0.0826317204	0.0003794451	-0.0442039305	-0.0232758978	-0.1692510487	-0.3319675022	0.1354147964	-0.1430011864	0.0831851982	0.2888890769	-0.0765171071	0.0058369739	0.1008240244	-0.0482691387	-0.0524237988	0.0314312097	-0.1302003368	-0.1217355699	0.0989523702	0.0918834308	-0.1382976423	0.1340113001	-0.1959725277	-0.1125688278	0.1634798002	0.0366803279	0.1121848333	0.0465491887	-0.1684420287	-0.1023798659	-0.008392075	0.0329628555	0.0032046606	0.0811363188	0.1140682378	-0.0317833014	-0.0232635554	-0.0119208717	-0.266842738	0.0146408986	-0.133910234	0.1599377353	0.00849529	0.0085766741	7.355933861761082e-05	7.216995218410002e-05	-0.0415894	-0.0153072	0.00023431037184	0.0017296781923599	0.00857861	-0.04323069	0.0018688925578761	7.359254953210001e-05	-0.000342444	0.0001084109999999	1.1752944920999998e-08	1.1726789313600003e-07	-5.13479e-05	-5.13479e-05	2.6366068344099995e-09	2.6366068344099995e-09	0.000312033	-0.0001655359999999	2.7402167295999998e-08	9.736459308900003e-08	-0.5847450771	-0.05554065042	0.8102823191	-0.2633475879	-0.1504677368	-0.1513090468
66788.20198092688	143.39010757823416	20560.72295129757	4460663923.845085	89136.6800994873	186.83477783203125	7945347739.158336	34907.23420754448	66191.24801078028	-145.90676334702584	4381281313.224625	21288.783590405004	68642.60892256479	62313.48747788868	1.388656	24.929598	0.0340214625	0.0228864	0.30253076	-0.110261951	0.0204153845	-0.1360932545	-0.0893468471	0.0354493874	0.1668777174	0.0511194748	0.0202251259	-0.0560180941	-0.175237996	0.0080927736	0.0846253345	-0.1168253984	-0.1484916471	0.175392865	0.1336981208	-0.046692944	-0.1470068357	-0.0048576199	0.1084724172	0.0199753311	-0.1922785255	0.1403961044	0.1225767637	-0.0437537856	0.0826346374	0.1552148448	-0.0387847376	-0.0046586479	-0.0148306412	-0.007379453	-0.067821816	0.0747225383	-0.2155773469	0.249023476	-0.0637774735	0.2431566545	-0.1089618366	0.00322481	0.1407238096	0.0432939733	-0.188982601	0.0166276694	-0.1254630184	-0.1890226188	-0.1130177254	-0.0657506716	-0.0570594463	0.3005520468	0.1054735413	-0.0613406296	-0.0681917599	0.0466030598	-0.1219522919	-0.0229317573	0.0868069404	0.0719478619	-0.0506616481	-0.0509474498	0.3450454044	-0.1145733661	0.1230986845	0.2653537571	0.0078527136	-0.0835563791	0.0680822241	0.2120807402	0.0887361317	-0.1563908421	0.0511636402	-0.1434030799	-0.0312429253	0.249728889	0.1179078416	-0.016022059	0.0868842664	-0.214167327	0.0426931085	0.0867553484	-0.0907248929	0.1475562535	0.0117795016	-0.0491867861	0.0188329356	0.0013499044	0.0087978352	-0.0467803202	0.0097637863	-0.1138327411	0.1581792149	-7.29975e-05	-0.0085682875	7.341555068265626e-05	5.32863500625e-09	-0.0416042	-1.4800000000002311e-05	2.190400000000684e-10	0.00173090945764	0.0085652799999999	-1.3330000000101249e-05	1.7768890000269924e-10	7.336402147839827e-05	-0.0007476079999999	-0.0004051639999999	1.6415786689591897e-07	5.589177216638505e-07	-0.0	5.13479e-05	0.0	2.6366068344099995e-09	0.000260044	-5.1989000000000007e-05	2.7028561210000006e-09	6.762288193600002e-08	1.145586695	0.7742870054	1.435304545	1.288011722	1.015730984	0.07970462172
66406.60412286643	-381.5978580604569	145616.92527632863	4409837071.1311	89132.5479297638	-4.132169723510742	7944611100.45164	17.074826623898844	66178.28109225274	-12.966918527541566	4379564888.325217	168.14097609990074	68687.99451749287	48621.19405019888	1.841972	33.067665	0.0408113055	0.0226973	-0.035900033	-0.1655441116	0.0073619165	0.0616488476	-0.0159507536	-0.0364757132	0.1261692427	0.0560819276	0.0725913638	-0.0329629618	-0.1180724499	-0.1383598952	0.0164732908	-0.3124853952	-0.2763175972	0.0461774237	0.1282666102	-0.142571611	-0.1864688966	0.0714210964	-0.0447971328	-0.0117702318	-0.0464968188	-0.0509083991	-0.11358409	0.0875846775	0.0237788247	-0.1262672637	0.0264703407	0.0235593369	-0.0051201793	-0.1489348855	0.0002232145	0.1458559733	0.0505445258	0.1255883433	0.0666696151	-0.0337040819	-0.1430020545	0.0895224538	0.2757550077	-0.0449080735	-0.1257718011	-0.0043464468	-0.147359865	-0.1114919641	-0.0832113811	-0.1040878711	-0.1029866023	-0.1410409898	0.0314058682	-0.0616951801	0.0307411155	0.1100058679	0.0729778862	0.0329770876	0.03821431	-0.0539839994	-0.0439015776	-0.1739107708	0.0215140425	-0.1094758547	-0.1355655243	0.1796265571	0.1134542711	0.1667683659	0.1284856995	-0.0389868195	0.0882353037	-0.2064538111	-0.077941423	0.0067862192	-0.1219684427	0.1149627308	0.1176637331	-0.1161019127	0.0712063943	-0.0221963014	0.1636069059	0.1573939551	-0.0800240697	0.2335472737	-0.0026334894	-0.0754125919	0.0568243442	0.023071245	0.1038330896	0.0747500002	0.0386084395	0.2404939725	0.1561356449	-8.1383e-05	-8.385500000000003e-06	7.031661025000004e-11	6.623192689e-09	-0.0415748	2.939999999999887e-05	8.643599999999335e-10	0.00172846399504	0.0241122	0.0155469200000001	0.0002417067214864	0.00058139818884	-0.000460602	0.0002870059999999	8.23724440359426e-08	2.1215420240400001e-07	-0.0	0.0	0.0	0.0	0.00047757	0.000217526	4.7317560676e-08	2.2807310490000002e-07	0.9020623785	0.9000009651	-1.20449761	-0.8213923591	1.885509259	-0.1317040992
66285.8734371884	-120.73068567801964	14575.89846428478	4393817017.330959	88774.354637146	-358.19329261779785	7880886041.241765	128302.43487637935	66167.4165410036	-10.864551249149372	4378127011.710676	118.03847384539316	68722.67130533855	47784.93793653136	1.074767	19.294558	0.07232864787	0.0415172	-0.0565572639	-0.1109477366	0.0086846844	0.1655177249	0.1244669636	-0.1707854263	0.1249903622	-0.0187650028	-0.0218107961	0.0269500356	0.0235908521	-0.1306432117	0.0056452725	-0.2148321949	-0.0897854056	0.0348777088	0.0105367568	0.0369802789	0.0360660803	0.2678455825	0.1129159332	0.2358338157	0.0455789292	0.0478687677	0.1784023735	-0.1930860987	0.0303810493	-0.1158673213	0.0042778923	-0.1186255058	0.1830073031	-0.0628339048	-0.2400304833	0.0056323294	-0.0324745842	-0.1568083094	-0.1190917368	0.0014509332	0.1339339896	0.0928799789	0.0363801239	-0.0069963315	-0.1449872445	-0.0677405826	0.0409317936	0.0329456422	0.1188914069	-0.1090072667	-0.365029572	0.0740650021	-0.0381812751	-0.1849511963	0.0199385581	-0.1059379617	0.0794577657	0.2230564361	-0.0280051658	-0.0782372512	0.0824795721	0.1992406319	-0.2832417353	-0.0330196284	0.1555558391	-0.0527234823	-0.0377356696	0.0763460038	-0.0605854565	-0.0766954448	0.0448546686	-0.178233625	-0.1637608366	-0.0312363188	-0.0935145103	0.0303008827	-0.0093136649	-0.0725458851	0.0123069481	0.2537350155	-0.3223386783	0.1697203506	-0.0567712993	0.0005037476	-0.0240810031	0.0206346141	-0.0965368455	-0.0815318843	0.1399196059	-0.1659067693	0.0948536519	0.164966615	0.1538107079	6.45487e-06	8.783787e-05	7.7154914061369e-09	4.1665346716900006e-11	-0.0716888	-0.0301139999999999	0.0009068529959999	0.00513928404544	0.0355326	0.0114203999999999	0.0001304255361599	0.0012625656627599	-0.000460602	0.0	0.0	2.1215420240400001e-07	-9.41558e-05	-9.41558e-05	8.86531467364e-09	8.86531467364e-09	-4.24024e-05	-0.0005199724	2.7037129676176e-07	1.7979635257599996e-09	-0.3882193358	-1.311623704	-0.6220540624	-2.56968284	1.61078958	0.3554656687
66319.59040840852	33.71697122011392	1136.8341482579904	4398288071.939072	88948.95903015137	174.6043930053711	7911917312.547546	30486.69405677408	66288.9121160592	121.49557505561096	4394219869.530621	14761.1747580936	68820.40129791744	48358.43225989042	1.066376	19.143923	0.10684141987	0.0570928	-0.0511529079	0.0020613481	0.0984669803	0.1356246036	0.1335862812	-0.1693749809	0.0730362871	0.0028807774	0.004358177	0.2004295257	0.0723567619	0.0668276733	-0.0342784593	-0.09671537	0.0502058245	0.0939762925	-0.0061830518	-0.1141297192	0.1678690703	-0.0588854864	0.0282420727	-0.0749693613	0.0262388522	0.025357995	-0.1112450992	0.0161715338	-0.1699172682	0.1657249029	-0.1389464719	-0.1536338028	0.1002061259	-0.0663516495	0.0348565234	-0.0198139204	-0.050568133	-0.1256155804	-0.1305380977	-0.0473203557	0.0648866026	-0.0755717034	-0.088544094	-0.1012271791	-0.1287869081	0.0042226121	0.0821030159	-0.0246738647	0.0176936817	0.1512246929	-0.020033107	-0.178766487	-0.0409018443	0.1042580344	0.1762270476	-0.1307630492	0.0682739731	0.0958551722	0.0677384287	0.0223493624	0.1152425569	0.0846459089	0.0594272631	-0.1152716758	-0.0867696267	-0.1494975193	0.0023077123	0.0212148283	-0.1289414906	0.0528542309	-0.0201821161	-0.0461803652	-0.2112997421	-0.0599964353	0.0283817202	0.0245717244	0.0007321158	-0.1544529944	-0.2246017677	-0.0222244726	-0.1732399189	-0.1169630779	0.1117477262	0.067806022	0.0602957209	-0.0617600673	0.080381098	-0.0122264621	0.0030683276	-0.0217410536	-0.074142944	-0.1496028563	0.1512085936	-0.0100597	-0.01006615487	0.0001013274738668	0.0001011975640899	-0.0415605	0.0301282999999999	0.0009077144608899	0.00172727516025	0.00779424	-0.0277383599999999	0.0007694166154895	6.07501771776e-05	0.000212191	0.000672793	4.52650420849e-07	4.5025020481e-08	-6.48061e-05	2.93497e-05	4.199830597209999e-09	8.614048900900001e-10	3.3627e-05	7.60294e-05	5.7804696643600005e-09	1.1307751290000002e-09	-0.7464411929	-1.916092338	0.8820786874	0.2604903931	0.8715960737	-0.01043477179
