global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_08	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_19
67833.30875031128	n/a	4601357776.015057	n/a	113401.15455942624	n/a	n/a	12859821855.41088	66554.65595643618	n/a	4429522229.479586	n/a	72953.18401633046	62031.51799836706	n/a	n/a	n/a	n/a	-0.0068061697	-0.0916796113	0.082798749	-0.2827266651	-0.0472957823	-0.1105694909	-0.2249120994	0.0323658383	-0.0498177131	0.0752450399	0.0069775596	-0.1306183416	0.0622708001	-0.153608231	-0.044602715	0.150589712	-0.0406807643	0.0795200694	-0.0206294014	0.0021761719	-0.0341999002	0.0515221881	0.027229553	-0.1150351036	0.0424143194	-0.0256797026	0.0706225076	0.0068329772	0.0270061539	-0.2351394624	-0.0030707961	0.057370981	0.0821940945	0.0936614342	-0.1539564708	0.0222073445	-0.1753851291	0.0295586589	-0.1525023748	0.0502222042	-0.0703038437	0.0711981769	-0.0780661627	0.0170986035	-0.0742957984	0.0647396559	-0.0648411096	0.0668885458	-0.0513310715	0.0251135353	0.0827308998	-0.1159489157	0.0787723013	-0.0687001328	-0.1502694467	-0.0872793705	0.0064943323	0.0361488583	0.2047363233	-0.1822909145	0.0476994405	-0.1224047246	0.0087245806	-0.0760158462	0.025894291	-0.3121698234	0.0465611137	-0.2580363245	0.0151542648	-0.0607284528	0.0684069884	-0.0513709903	0.0046077253	-0.3052043439	0.0690403181	-0.1914748291	0.2006793891	-0.0411391309	-0.0133043763	0.063123902	0.0356640532	-0.028279179	-0.0561558912	0.1643619509	0.0881933	n/a	n/a	0.00777805816489	-0.0199441	n/a	0.00039776712481	n/a	0.0630913	n/a	n/a	0.00398051213569	0.00112793	n/a	1.2722260849e-06	n/a	-0.00052539	n/a	n/a	2.760346521e-07	0.00112421	n/a	1.2638481241e-06	n/a	0.3169075136	1.682294579	-0.6704125473	-0.6059355519	0.5732019766	1.457921668	0.5719669719	0.4404363477	0.928947207
67771.64397737525	-61.664772936026566	4592995727.396103	3802.5442212517146	113068.4072489754	-332.747310450839	110720.77261226704	12784464717.820154	66589.12846458193	34.47250814574363	4434112029.672595	1188.353817858361	72887.21926250978	61815.31720785458	1.210773	21.166433	0.0935322199999999	0.0452615	-0.0779628568	-0.0021967904	-0.1919188585	-0.2080565561	0.1280878057	-0.2382310376	0.0053441086	0.138671614	-0.0842714988	0.0963958117	0.1870571527	-0.1959271813	-0.0185426037	0.0472822204	0.309593654	0.0174232356	-0.1084899093	-0.3445900994	-0.1325336679	0.061214085	-0.0393987337	0.1798158458	0.1239705407	0.0314305751	-0.0779287133	-0.0125815069	0.0871406615	-0.1882991752	-0.0814040509	-0.038224873	-0.110582986	-0.0073401519	0.1407564962	0.1436992305	0.0767224783	-0.2164216998	-0.1462507671	0.1819602952	0.0541378337	-0.0139799157	0.0402845281	-0.1324827887	-0.3363109912	-0.2355400304	0.0980408505	-0.1849872252	0.1765928279	-0.1287772855	0.0622373699	-0.0059575505	-0.1198044277	-0.119710143	-0.1140730705	0.0068717226	-0.1128500048	-0.0489172869	0.0810199141	0.0218957432	0.3169329123	-0.1825418941	0.0826733595	-0.1042479073	-0.0092727624	0.1460504687	-0.1145987352	-0.1725054326	-0.1459116942	0.0347084425	-0.0417964903	0.0624072395	0.1962886592	0.0223805764	-0.3041913236	0.0692176164	-0.0814351925	0.0621057288	0.1913381541	-0.0445940391	-0.0759831864	0.1629575097	-0.0839160967	-0.1860350422	0.0738799438	0.1640657595	0.0911944	0.0030010999999999	9.006601209999956e-06	0.00831641859136	-0.0390746	-0.0191305	0.00152682436516	0.00036597603025	0.0430228	-0.0200685	0.00040274469225	0.00185096131984	0.00130709	0.0001791599999999	1.7084842680999998e-06	3.2098305599999946e-08	6.81914e-05	0.0005935814	3.5233887842596005e-07	4.65006703396e-09	0.000870309	-0.000253901	7.574377554809999e-07	6.446571780100005e-08	0.7289280262	1.060641344	1.160642945	0.618981026	1.100409785	1.311737672	1.956968632	-1.76967477	-0.0002936929181
67930.42464525677	158.780667881525	4614542592.484909	25211.300492903145	113244.43122438523	176.0239754098293	30984.439919080185	12824301203.334517	66712.28987707346	123.16141249153588	4450529620.642678	15168.733526910251	72969.37420285957	61746.02224938708	1.146005	20.034178	0.054182615	0.0324134	-0.1251729916	0.0937520924	-0.0064691404	-0.2558323759	0.1478861022	-0.0931891683	-0.2671699436	0.0969616636	0.0987861587	0.0628385866	-0.1230846933	-0.3194855387	-0.0422031901	0.1561193633	-0.090653316	-0.0976313288	-0.2322532939	-0.0695955789	0.0239373794	-0.1046247865	0.0742469373	0.0949492866	-0.0427577238	0.0358950905	-0.1053004783	-0.0296382997	-0.0052521307	-0.1270763257	-0.0955397424	-0.0351780689	0.2626483646	0.0398551862	0.033546935	-0.0789257895	-0.1198818671	-0.2121491881	-0.1524976721	-0.1837992088	-0.0492438624	0.1609940342	0.1852377873	0.1723541159	-0.1098261684	0.0040587204	0.1097170006	-0.0197774166	0.093744739	0.054163159	0.0262253899	-0.2521269663	-0.2060691859	0.0767514073	-0.1072388453	-0.0155215485	-0.0406321538	-0.0049551783	-0.0981852254	0.0515701099	-0.1481735094	-0.2115272473	0.0525639272	-0.0148505201	0.1716272032	0.0493533195	-0.1441059522	-0.2798675586	-0.0078724137	-0.0108683795	0.1560489541	0.0786359879	-0.1032200726	-0.2090898717	-0.0609413967	0.1037599358	0.0089884162	0.0317673244	0.0005867553	-0.0368237732	0.0492059065	0.0184735339	-0.0269538177	-0.1033428986	0.0560964667	0.1634739106	0.0917697	0.0005753	3.309700900000009e-07	0.0084216778380899	-0.0486812	-0.0096066	0.00236985923344	9.228676356e-05	0.0678595	0.0248367	0.00061686166689	0.00460491174025	0.001078	-0.0002290899999999	1.1620839999999998e-06	5.2482228099999975e-08	6.31621e-05	-5.029300000000003e-06	2.5293858490000028e-11	3.989450876409999e-09	0.00101947	0.0001491609999999	1.0393190809e-06	2.2249003920999997e-08	0.3084074667	1.227593482	0.55950396	-0.3923206369	0.4799709211	-0.6141143986	-0.1804274153	0.03952063959	0.479012534
67818.97172586936	-111.45291938741866	4599412925.954268	12421.753239978443	113252.78600794058	8.35478355534724	69.80240825670066	12826193538.56038	66626.56730809918	-85.72256897427724	4439099471.260671	7348.358831549718	73016.98190063421	61939.52298466774	1.150798	20.11797	0.089628565	0.0496173	-0.0194289777	-0.0588415967	0.1077670289	-0.2477793552	-0.0510557003	-0.0938644257	-0.218835967	-0.1067463444	-0.085172739	-0.0124418299	-0.2828943711	-0.2189222748	0.0056831689	-0.049474252	-0.0814719085	-0.0569177185	-0.2075980903	0.1971202025	-0.128133036	-0.0132464528	0.1500064407	-0.1420542177	0.0331806742	0.0803322379	0.2493026124	0.033772122	-0.1564630916	-0.011785188	-0.083230347	0.2031839575	0.0373746041	0.0300054439	-0.0269868453	-0.0727005416	-0.0298543809	0.0328320498	-0.1922912381	-0.276563665	-0.0924472832	0.0757489598	0.0369615683	0.1907470868	-0.0362252986	-0.0124204391	-0.1700298364	0.0372405199	0.1002883553	0.1799881054	0.0982903401	0.1761843424	-0.1765872013	0.0339007372	-0.077899614	0.0536473347	0.0339129674	0.047054819	0.1258079602	0.1412579932	-0.0858276197	-0.1847285814	0.0668593945	-0.150609851	0.0894298933	-0.1454242483	-0.0450824982	-0.1793468922	-0.1510205903	0.2650207397	0.09559069	0.1750080837	-0.1151326212	0.0949811435	0.0570061828	-0.1455406509	0.0661427982	-0.0363994536	-0.1063743834	-0.1205855618	-0.0088379395	0.0238950331	0.1643261187	0.2295839745	0.1457594107	0.1625874706	0.0868359999999999	-0.0049337	2.434139569000095e-05	0.0075404908959999	-0.00811999	0.04056121	6.59342376001e-05	0.0016452117566641	0.0434186	-0.0244409	0.00059735759281	0.00188517482596	0.00113709	5.909000000000014e-05	1.2929736681000002e-06	3.4916281000000166e-09	-0.000130764	-0.0001939261	3.760733226121e-08	1.7099223696000003e-08	0.000878631	-0.0001408389999999	7.719924341610001e-07	1.9835623920999976e-08	0.6150475398	0.6255332108	-1.130405195	0.8347619876	-0.9492688506	1.314826939	-1.36420982	1.196556483	0.4094228203
67934.99969529895	116.02796942958958	4615164183.600267	13462.489689953773	113575.89504994875	323.1090420081746	104399.45302744032	12899483936.396976	66623.84975880162	-2.7175492975657107	4438737356.683371	7.385074184699888	73005.86637726308	62859.483280083616	1.150831	20.118546	0.03868546	0.0181585	-0.0215055553	-0.1709470683	-0.0387137354	-0.1448371431	-0.0559270125	-0.2431901303	-0.053617339	0.0119133237	0.3198065228	-0.0025065515	-0.0938801234	-0.2113499703	0.10180584	-0.0797667963	-0.0417907282	-0.1388102696	0.0562373983	-0.0618328381	0.0565084316	0.1207809115	-0.0754043848	-0.2483954838	-0.1537971993	0.0304370229	0.0383007119	-0.0362053226	0.1540381332	-0.1489093873	-0.0255301121	-0.0553491568	-0.049343388	-0.1120229692	0.0397178043	0.0769639688	0.0519821796	-0.0487574755	-0.2738308143	-0.0468527358	0.0217693233	0.0300851546	0.1164105574	-0.0125890976	0.1504541038	-0.1206136785	0.0171066435	0.071926991	-0.0952823767	0.0344371673	-0.2063852942	0.0769255864	-0.1350754941	0.0504943051	0.0328073657	-0.0862206682	0.1723847591	0.0510421538	0.0031572033	-0.0101706887	0.1944879269	-0.1648846139	0.033582061	-0.2160986313	-0.0699016418	-0.0245411015	-0.0443367571	-0.1499352544	-0.0608530825	-0.1135293232	-0.0044923615	0.0447483316	-0.1547482104	-0.0609536649	0.2298588899	0.0366707563	-0.0490427214	0.0773297118	0.0199717747	-0.0065917862	0.0276637638	-0.134818116	0.0591691822	0.1051009761	0.2074771116	0.161408037	0.0778892999999999	-0.0089467	8.004344089000004e-05	0.0060667430544899	-0.0199641	-0.0118441099999999	0.0003985652888099	0.000140282941692	0.0454668	0.0020482	4.19512324e-06	0.00206722990224	0.001078	-5.909000000000014e-05	1.1620839999999998e-06	3.4916281000000166e-09	-0.000154444	-2.367999999999999e-05	5.607423999999995e-10	2.3852949136e-08	0.00111279	0.0002341589999999	1.2383015841e-06	5.4830437280999976e-08	0.06930392707	1.207364129	-0.4519384498	1.667357607	0.6025471213	0.2428781951	-1.052250598	1.700488961	0.3473048832
67831.83444884497	-103.16524645398022	4601157764.695511	10643.068075910478	113025.8944159836	-550.0006339651591	302500.6973620769	12774852808.533072	66627.31150029621	3.461741494596936	4439198637.757504	11.983654175414229	72903.52875729912	61672.4916429006	1.276326	22.31241	0.07554305	0.0414104	-0.1543666025	0.059725964	-0.1188280122	-0.0482007569	0.2023914794	-0.1574367127	-0.041801386	0.088052545	0.0268498449	-0.1337303278	0.0539460917	-0.1950945062	-0.0255197622	0.1350370254	0.0929841078	0.0049411388	-0.0625710819	0.0803034741	0.1821479275	0.1786322086	-0.0436886925	-0.03714451	-0.0049873667	0.0371433895	-0.0966581583	-0.003977172	0.0080296519	0.0899450712	-0.1137937109	-0.0521793583	-0.0111700658	-0.0073920089	0.0720106321	0.1351978242	-0.1684241153	-0.2426471899	-0.0258313987	-0.0051902696	0.0308493568	0.0844358311	-0.0817015072	0.0242571646	0.0471220205	-0.1093142153	0.0033917718	0.0204332764	0.210196133	0.1190414318	-0.0831669531	-0.1262363394	0.1123188883	-0.018626585	0.1450162429	-0.0595543101	0.1556091831	-0.1272185002	0.1526063788	-0.0191365715	-0.0681895119	-0.1438746729	-0.0216104914	-0.0198453008	0.08205209	0.1559532934	-0.14694414	0.0581219991	-0.1526522927	0.1133959289	-0.1596483006	0.0648246187	0.2062484233	0.0073361031	0.0774555307	0.1190050929	0.1383888153	0.0447082485	0.0162511187	0.0252632369	-0.1262671969	0.0256472915	0.058346251	0.0896831656	-0.0779281284	0.1599377353	0.0518153	-0.0260739999999998	0.0006798534759999	0.00268482531409	-0.0265216	-0.0065575	0.00070339526656	4.300080625000001e-05	0.0322685	-0.0131983	0.00017419512289	0.00104125609225	0.001078	0.0	1.1620839999999998e-06	0.0	-0.000342515	-0.000188071	3.5370701041e-08	1.17316525225e-07	0.000706596	-0.000406194	4.99277907216e-07	1.6499356563600002e-07	0.7732078719	0.4589464616	1.784406164	1.103846007	-0.4088054552	-0.4607447249	1.253032663	-1.284176956	0.7536440752
67843.92400003536	12.08955119039456	4602798023.722574	146.1572479851705	113331.64886014344	305.75444415984384	93485.78012349506	12844062633.358852	66549.35437912577	-77.95712117044604	4428816568.278466	6077.312741183607	72971.26810635059	62268.395389172736	1.223284	21.385151	0.11251347	0.0515963	-0.0989348705	0.006293331	0.189634762	-0.0053446204	-0.0374380392	-0.0563247229	-0.1624200794	-0.0247775859	-0.0660819949	-0.0289333387	-0.1955380396	-0.0294715923	-0.1047860182	0.051083116	-0.0929574939	0.2090481231	-0.0132911448	-0.0083583152	-0.0329144272	-0.1323988571	0.0846847856	-0.0971635742	-0.0252544502	0.000487807	-0.3117188795	0.1001465513	0.148673064	0.2808560838	0.1428924097	0.0822835524	-0.0211474588	0.1655478196	0.0361380729	0.1112962525	-0.045499099	0.0232729133	-0.0446893739	-0.2089025778	-0.1299719334	0.0576560151	-0.0423250192	-0.1089804207	-0.1064734725	0.267657558	-0.0697265461	-0.1373621459	0.171160761	0.0317971036	-0.0154850272	0.0508950623	0.1045049037	0.0812163876	0.1226313799	0.0338865586	0.1499688681	-0.0104769213	-0.1879528771	-0.0376841098	-0.0669492721	-0.1054706372	-0.0001379736	-0.0792238292	0.1724568735	-0.1631973052	-0.0405795247	0.0174871873	-0.0958494193	-0.0988748991	-0.2017064206	-0.1134771607	0.0220804029	-0.1092803879	-0.0122776353	-0.0569922648	0.0319721831	0.0320687769	-0.1403072512	0.087587628	-0.0352007292	-0.1532911998	-0.2448397998	-0.2196958611	-0.1574970092	0.1581792149	0.0634048	0.0115894999999999	0.0001343165102499	0.00402016866304	0.0026458	0.0291674	7.000257639999999e-06	0.00085073722276	0.00976728	-0.02250122	0.0005063049014883	9.53997585984e-05	0.000883787	-0.0001942129999999	7.81079461369e-07	3.7718689368999976e-08	-0.000570535	-0.00022802	5.1993120400000026e-08	3.255101862250001e-07	0.00126947	0.000562874	1.6115540809e-06	3.16827139876e-07	0.3057145474	1.058623556	0.4744175705	-0.634366888	-1.438957327	1.020654389	-1.283083014	1.560903054	1.965142519
67821.88591854075	-22.038081494611102	4599808209.547556	485.6770359631205	113160.19550461066	-171.45335553277982	29396.2531234498	12805229846.641706	66537.60549255247	-11.748886573303023	4427252944.6825485	138.0363357123401	72963.05237203844	62799.19330848855	1.176481	20.566956	0.1216993249999999	0.0584044	-0.0251281373	-0.1703902895	0.0717776497	0.0523293075	-0.0877271847	0.0148171537	-0.1532655501	-0.0516773587	-0.0264042828	0.0128334615	0.0257095999	-0.0238163758	0.027771456	-0.2125531616	-0.0346894017	0.0250113025	-0.0467267918	-0.0734597979	0.0998416901	0.0365611624	-0.0190398994	0.1461275838	-0.1471292485	-0.0086251445	0.112814772	-0.0914629171	-0.0001346751	0.1335538833	0.1218488523	-0.2366241475	-0.148692992	0.206895957	0.048262927	-0.237707847	-0.165938499	0.0854702474	-0.0514294252	0.0389149877	-0.1455731748	0.0017360519	-0.05595398	0.0555454429	0.0776260604	-0.1723335348	0.0404247995	0.0386588744	0.0103198459	0.2340979685	-0.0021874456	0.0500562404	0.2097013772	-0.0909094608	-0.0858385677	0.0034566428	-0.0949228464	-0.050651801	-0.274262411	-0.2540798797	0.1087855497	-0.1112284354	-0.0224700201	-0.0665877709	-0.047100815	-0.0974611873	0.0843979745	0.0768400721	0.0461236574	0.0682141512	-0.0099180946	0.127202191	0.1801047486	-0.0850339616	-0.0053658159	-0.0851681772	0.0372103982	0.0336356002	-0.0862978086	0.2271080343	0.1367717596	-0.1162144024	0.0184620871	0.0756191755	-0.2160019315	0.1561356449	0.0571744	-0.0062303999999999	3.8817884159999966e-05	0.00326891201536	-0.00914596	-0.01179176	8.36485843216e-05	0.0001390456038976	0.0318604	0.0220931199999999	0.0004881059513343	0.00101508508816	0.000511562	-0.000372225	2.61695679844e-07	1.3855145062500001e-07	3.29479e-05	0.0006034829	3.6419161059241e-07	1.0855641144099995e-09	0.000613497	-0.000655973	3.76378569009e-07	4.30300576729e-07	1.172838015	0.2253539645	-0.7972135407	0.4664482761	0.9998901495	1.460373348	-0.6625414459	0.285588795	0.7577766375
67725.2945602248	-96.59135831595631	4586715523.269214	9329.890501321464	113187.75397028688	27.558465676222117	759.4690304275123	12811467648.838194	66583.64129411391	46.03580156144744	4433381287.983232	2119.295025404967	72974.93212083007	62527.38294629135	1.177243	20.58028	0.0723933843	0.0437366	-0.0769972091	-0.115177659	-0.0971695391	0.06055887	0.0020057694	-0.1657727762	0.0671612384	-0.084369334	-0.0247793761	0.3115023582	0.101672089	-0.0861675887	-0.041203126	-0.0302468352	0.1161231694	0.0443348984	-0.2419733144	0.053398534	-0.0960063001	0.113366421	-0.3264295577	0.0324197674	-0.0468440154	-0.04179416	0.0356749873	0.1965262033	0.1455533344	0.1324754759	0.1234311646	0.0802279523	-0.1792079576	-0.0695818865	0.0160098717	-0.1068246334	0.0669905622	-0.0703506234	-0.111595816	0.1493368615	0.0241364355	-0.0758332946	0.0802645651	-0.0752442385	-0.2187507456	-0.0248815423	-0.1415393525	0.1660533594	0.1399605115	0.0385656046	0.0809454923	0.1679211925	0.2381171924	0.099148604	0.0908231395	-0.0941536655	0.0557952152	0.1147725908	-0.125559949	-0.0166380185	0.1167462771	-0.1107059133	-0.0232199605	-0.0895026523	-0.0498539683	0.0713490279	0.009941542	0.047798749	-0.0836155375	-0.1475736976	-0.2568740183	-0.1539399241	0.0697770948	0.0523079962	0.0506286078	-0.0278458372	-0.2506470938	0.3607495793	0.0248633117	-0.0771314637	-0.0528321287	0.0796178214	-0.1471073785	0.1469539685	-0.0749655122	0.1538107079	0.0593422	0.0021677999999999	4.699356839999989e-06	0.0035214967008399	-3.03207e-05	0.0091156393	9.193448484899999e-10	8.30948798477045e-05	0.0349388	0.0030784	9.476546560000011e-06	0.00122071974544	0.00122443	0.000712868	1.4992288249000002e-06	5.081807854240001e-07	-0.000413323	-0.0004462709	1.9915771618681e-07	1.70835902329e-07	0.000612005	-1.4919999999999647e-06	3.74550120025e-07	2.2260639999998948e-12	0.4340426846	0.7869747603	1.197166833	1.18230254	0.8955021276	1.077691848	0.03621586598	1.138794279	-0.0133790257
67634.29965079352	-90.99490943127604	4574398489.253328	8280.073542406128	112619.84609375	-567.9078765368758	322519.3562326234	12683229734.17994	66576.18118176625	-7.46011234766047	4432387900.747367	55.653276239716206	72797.4525138299	61375.82607925022	1.220433	21.335306	0.1102097007	0.0554947	-0.1593947019	0.0746622258	-0.0794289373	0.0527393834	0.1626955188	-0.0597688986	-0.0148646952	-0.1060053081	0.0511435889	-0.0376032571	0.0829069812	-0.1104159483	-0.1646018416	0.1437888743	0.0090556793	0.071012367	0.0308535412	0.0420293948	-0.0789148549	-0.1239451979	0.0550707589	0.203372655	-0.0094423182	-0.1063973704	-0.0106145975	0.1271684854	0.0085479411	-0.2607446652	0.0724702368	-0.156681499	-0.0553459083	0.0027784108	-0.0419198779	0.0271349796	-0.0334785997	-0.2147712688	0.01418407	0.014672853	-0.0244430799	-0.0561175461	0.0584614335	0.0617415838	-0.0132476549	0.1924255164	0.0514932502	-0.0364539769	-0.0531505361	-0.0504751147	0.0157822442	-0.0697684767	-0.0224333998	0.0879900649	-0.0838393414	-0.0150189125	-0.2695623024	-0.1713263891	0.1079253944	-0.1654140616	0.1928695799	-0.1219803917	-0.0762720871	0.0172046424	0.1085620432	0.0858660149	-0.0940814449	0.1572908161	0.0902389519	0.1156730575	0.1831924314	0.1802702794	-0.1301574247	-0.0538177971	0.1021891517	-0.0244613364	-0.1340016743	-0.1182769523	-0.0864493661	0.0652384223	0.291804073	0.2632885111	-0.0082664994	-0.1135579673	-0.1225256285	0.1512085936	0.0682827	0.0089405	7.993254025000007e-05	0.00466252711929	0.0100959	0.0101262206999999	0.00010192719681	0.0001025403456651	0.0533859	0.0184471	0.00034029549841	0.00285005431881	0.000511562	-0.000712868	2.61695679844e-07	5.081807854240001e-07	-7.97384e-05	0.0003335846	1.1127868535716001e-07	6.35821243456e-09	0.00101947	0.000407465	1.0393190809e-06	1.66027726225e-07	1.153794899	0.4170644707	1.006012087	0.1601299625	0.454804917	-1.494916397	0.4284168405	-0.6075367485	0.02967938918
