global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	aroma_motion_01	aroma_motion_03	aroma_motion_04	aroma_motion_08	aroma_motion_10	aroma_motion_11	aroma_motion_13	aroma_motion_14	aroma_motion_16
62142.184024301496	n/a	3861651035.310152	n/a	89765.36972045898	n/a	n/a	8057821601.050694	60895.32438568376	n/a	3708240532.037651	n/a	63740.5172804741	58599.55415261255	n/a	n/a	n/a	n/a	-0.1410969337	0.069813277	-0.0527040523	0.1714376222	-0.1473507819	-0.0156632247	0.180011908	-0.0917378835	0.2375946777	-0.130290646	0.0053564514	-0.0341076046	0.0856589833	-0.0539535797	0.053461842	-0.1724445927	0.0388347677	-0.0195763898	0.1345328933	-0.2232858732	0.0378923102	-0.0640248482	0.0209025857	-0.0650297037	0.1644318221	0.1538050295	-0.1871793955	0.0830373126	0.1251075122	-0.0214873148	-0.1567062802	0.1318918557	0.1152038129	-0.0037757211	-0.0187230082	-0.0487862309	-0.0437209703	0.1104621264	-0.0618497592	0.0963976864	-0.0957259798	0.0057656614	0.0263665843	-0.1227566626	0.0822031082	-0.1479063023	0.2036829407	-0.1093674713	0.0205571217	-0.0236456692	0.2407923725	-0.0883984379	0.0953830935	0.0173761078	-0.0994772826	-0.2430623616	0.0695568038	0.0492840726	-0.0931879845	-0.0343534752	-0.1057932845	0.1556811826	0.1064578337	-0.2477082518	0.0178541953	-0.1236798143	0.023403523	-0.1268886777	0.0874505433	-0.0692070067	0.1284794035	-0.030538825	0.0801418362	-0.3060238224	-0.0839792869	0.0457551644	-0.122797057	0.1434785618	-0.0557963911	0.1006713388	-0.0689169943	0.3193139749	0.1167772233	-0.0649918022	0.1459626991	-0.0066770104	-0.0119149082	0.1643619509	-0.0400092	n/a	n/a	0.00160073608464	-0.0369924	n/a	n/a	0.00136843765776	-0.123081	n/a	n/a	0.0151489325609999	0.000194659	n/a	3.7892126281e-08	n/a	-0.000133428	n/a	n/a	1.7803031183999998e-08	-0.000204518	n/a	n/a	4.1827612324e-08	0.0	0.0	0.0	1.580368586	0.7946523859	-1.133149533	-1.151038114	-0.3806953438	-1.791205533	0.332821082	0.1033112089	-1.21065512
62165.8951870181	23.711162716601397	3864598524.40332	562.219237373148	89339.69155883789	-425.67816162109375	181201.897281114	7981580487.82829	60946.10394853989	50.779562856128905	3714427586.506229	2578.5640038595466	63759.40445824192	58990.00567186633	1.052915	19.450296	0.18452886	0.102211	-0.1397600267	0.1741920381	0.1023969785	0.0940300835	-0.0935373905	-0.042671088	-0.0051719573	0.0593114024	0.1417992674	0.0395345561	-0.1226529223	-0.0308577553	-0.0704706895	-0.0446407337	0.0015696574	-0.1210690393	0.0897937954	-0.1085638881	0.0223413119	0.129366615	0.0516343074	-0.1531610543	0.1414389122	-0.0877064754	0.1396168038	0.0460805304	-0.105498373	0.2256397083	0.0444336422	0.0338687961	-0.0880570494	0.0831540634	-0.1802581836	0.07790305	0.0766542777	-0.0790310844	0.0864627937	0.0786033473	-0.1056609135	-0.0641323594	-0.0363442966	0.0553442884	0.0289873685	0.1761922233	-0.0426218465	-0.0678993706	0.0275224779	-0.0571937841	-0.0650564613	-0.2418859728	0.1171097092	0.068984821	-0.036790977	-0.1389968197	-0.0522262075	-0.1553049015	0.1307496745	0.0879491124	-0.2704835379	-0.1284872829	-0.0743384236	0.1024630304	0.0058900762	-0.1304251539	-0.006096255	-0.2891106812	-0.0766365553	0.0623719406	0.1288642814	-0.0780422538	0.0498688651	0.0957683772	-0.0619137806	-0.4514578066	-0.2653687702	0.0867394914	0.0388508205	0.0614473925	0.1055501305	0.1145760327	-0.0352105628	0.0746831413	-0.0386408377	-0.0603284948	0.0668771716	-0.0444003671	-0.0150739679	0.1640657595	-0.028641	0.0113682	0.00012923597124	0.000820306881	0.0366579	0.0736503	0.00542436669009	0.00134380163241	-0.0593882	0.0636928	0.0040567727718399	0.00352695829924	-4.32748e-05	-0.0002379338	1.8727083150400003e-09	5.661249318244e-08	0.000179335	0.000312763	9.7820694169e-08	3.2161042225e-08	-3.88636e-05	0.0001656544	2.744138023936e-08	1.5103794049599999e-09	0.0	0.0	0.0	1.300884771	-0.4969723341	-1.099614577	1.024367574	0.7745676372	-0.8768445346	0.03142493549	0.8426006917	-1.060138637
62135.76175962077	-30.13342739732616	3860852889.448351	908.0234467099268	89266.11903381348	-73.57252502441406	5412.916438468033	7968440007.358956	61051.67049056268	105.56654202279606	3727306469.6882415	11144.294794650768	63849.766171808114	58295.33362453177	0.989929	18.286768	0.142814694	0.0759273	-0.1288252602	0.0752447834	0.1108981081	0.0516782943	-0.1243960032	0.0142238783	-0.0694483842	0.0752034857	0.22671333	-0.057939665	-0.0706442693	-0.3098487385	-0.0182534059	-0.0969362579	-0.0908008293	-0.1143947545	-0.1016312949	0.1457498115	-0.0735252129	-0.0409642491	-0.2308561581	0.0331593974	0.0372368274	-0.1310124935	-0.0054763096	0.131699926	-0.1540543344	-0.0852901263	0.1627713572	-0.1151833808	-0.0784143282	0.0977263685	-0.2621292397	0.1084809167	0.1409011925	0.0326318235	0.0343607589	-0.0193339573	-0.3089634498	0.1039485017	-0.089867213	-0.1053492876	0.0160371162	-0.0072888355	-0.0096157423	0.1355932055	-0.0723033937	-0.2423056576	-0.0991235916	0.1541477974	0.1184717005	-0.0822251782	0.0805445855	-0.0561750102	-0.1626029457	-0.0624495469	-0.0319072568	0.1403788218	-0.1420873853	-0.1527153164	0.0853079689	0.092604283	0.0987904623	-0.2265112532	-0.0476767864	-0.0723960931	-0.0862664912	0.0646719804	0.12880805	-0.0711252786	0.2341335603	0.0103969942	-0.0783480565	-0.2027815386	-0.0834571228	0.1432755087	0.037183533	0.2659185234	0.0065834137	-0.1660373509	0.159578922	-0.1020693241	-0.031933664	0.2183895938	-0.1608966689	0.0740325722	0.0792979059	0.1634739106	-0.0155557	0.0130853	0.0001712250760899	0.00024197980249	0.000376101	-0.036281799	0.0013163689386764	1.41451962201e-07	-0.117492	-0.0581038	0.0033760515744399	0.013804370064	0.000304618	0.0003478928	9.2792125924e-08	1.2102940029184e-07	-6.25147e-05	-0.0002418497	5.849127739009e-08	3.90808771609e-09	-0.000155997	-0.0001171334	1.3720233395560002e-08	2.4335064009000006e-08	0.0	0.0	0.0	1.622190021	-0.5290340549	-1.165068844	0.5335952482	-1.533951501	-0.06624477444	1.475030083	0.7625032798	-1.163140919
62134.18270568296	-1.5790539378140238	3860656660.503191	2.493411338525975	89187.03331756592	-79.0857162475586	6254.550514389353	7954326911.988613	60998.7030715812	-52.967418981483206	3720841776.41493	2805.547473559988	63888.76293861703	58226.50364124497	1.159471	21.418682	0.197678751	0.107925	-0.1186549132	-0.0889697161	0.1613916347	0.0128251279	0.0137894056	0.0575546326	-0.2447814079	0.1067048159	0.4007560861	-0.2404758253	-0.0817032185	-0.3668033396	-0.2370755035	0.3782646571	-0.081269019	-0.0928346561	0.0005354312	-0.0393234284	0.1414052111	-0.1739495305	0.197951932	0.1950959224	0.0618431512	0.1287296953	-0.0770012372	-0.0078079696	0.0769451155	-0.0711120865	0.0051834799	-0.0686956491	-0.1663673195	-0.1695510603	-0.0122733228	-0.0135439211	-0.1823078801	0.1322762749	-0.0972379908	-0.1568951686	-0.4379049208	0.137093078	0.302442674	-0.1221338976	0.1543093749	-0.3222792784	0.1450575681	-0.1894506847	0.0369930051	0.2449338875	0.1069981251	0.0625351783	-0.0941329683	0.0679631198	-0.0883045884	0.01681364	0.059624451	0.0464292023	-0.2635452593	0.0998928459	-0.0702511104	-0.0794789062	-0.0716353129	-0.1122404684	0.1816415535	-0.4207267424	-0.1179894418	0.2183872976	-0.084012021	0.0843387818	0.1209192134	0.0414520055	0.4702863168	0.1746928211	0.1080962952	0.3940486346	0.2946937684	-0.0855605588	0.1022572905	0.0872830642	-0.1240369899	0.0412862263	-0.0963658786	0.0522983896	0.0393694861	0.0044471902	-0.0153078619	0.0450718834	-0.0640592035	0.1625874706	-0.00544356	0.01011214	0.0001022553753796	2.96323454736e-05	-0.0441237	-0.044499801	0.0019802322890396	0.00194690090169	-0.173387	-0.055895	0.003124251025	0.030063051769	0.00162406	0.001319442	2.6375708836000003e-06	1.7409271913640003e-06	8.00425e-05	0.0001425571999999	2.0322555271839998e-08	6.40680180625e-09	0.00012544	0.000281437	7.9206784969e-08	1.5735193599999997e-08	0.0	0.0	0.0	2.120520214	-1.144864302	-0.5453802423	0.798744207	-4.514842084	-0.619650672	0.004942314269	2.102065832	-2.317842487
62367.89323956697	233.710533884012	3889754107.142023	54620.61364834991	90022.43659973145	835.4032821655273	697898.6438529356	8104039091.352668	61012.79242565883	14.08935407763056	3722560839.5765314	198.5098983248449	63870.741436683966	58697.81652263002	1.228934	22.701857	0.18166728	0.112576	-0.1313076652	-0.065911787	0.0938541079	0.055754314	-0.131496254	0.1312847938	-0.0580559144	-0.0027541247	0.1118436502	-0.0206130015	-0.1204097409	-0.0652019519	-0.1876247008	0.0712485621	-0.0282593476	0.0720505794	-0.1143297003	0.0411143013	-0.1213581197	0.0473781667	0.1821888815	0.146443218	0.090736704	0.0020330213	0.0535981891	0.154081441	0.0785770478	-0.155393038	-0.208555677	0.053080333	0.2077123166	0.0621890168	0.0580848738	-0.0062294354	0.3186006148	0.1595828265	0.0774526742	-0.0334017909	-0.13935823	-0.0647576503	0.0933970733	0.0895435565	0.0305810158	-0.1254823801	0.0026282715	-0.1001938886	-0.2627369988	0.076408918	0.1237775243	0.1552203609	-0.1221351329	0.0872494075	0.0918199616	0.0490258848	0.2226402528	0.0597668533	0.2794867639	-0.1137690272	-0.1045449288	0.0867917139	0.1918868026	0.2344261175	-0.1328959921	-0.2124445983	-0.0582127657	0.1103511069	0.0618740913	0.075266141	0.0168726449	-0.0535749591	0.0489047729	-0.0606255312	0.0040532473	0.0203290583	-0.0192384937	-0.1563318504	-0.0116542366	-0.1599679052	0.1654884916	0.0965223267	-0.0262045185	0.0472025398	-0.3582029148	-0.0506084673	0.0966353068	0.0501668787	-0.044468436	0.161408037	-0.0399351	-0.03449154	0.0011896663315716	0.00159481221201	-0.0386449	0.0054787999999999	3.0017249439999987e-05	0.00149342829601	-0.107564	0.065823	0.004332667329	0.011570014096	0.000223308	-0.001400752	4.9866462864e-08	1.9621061655040003e-06	0.000147776	6.773349999999999e-05	4.5878270222499985e-09	2.1837746176e-08	7.64467e-05	-4.899329999999999e-05	2.400343444889999e-09	5.84409794089e-09	0.0	0.0	0.0	1.692220564	-0.2497697524	-0.01640727587	0.1176126726	-1.1941694	-0.6224576745	-0.6312391246	0.4187038941	-0.8773255826
62257.38075636725	-110.51248319971636	3875981458.643288	12213.008942967594	90216.3391494751	193.90254974365237	37598.19879708957	8138987849.5331135	60959.358589298434	-53.433836360396526	3716043399.618673	2855.174868189634	63832.717300206015	59435.22139503741	1.004472	18.555416	0.107694125	0.0681518	-0.1245857521	-0.1871209006	0.0007946022	0.0327925754	0.1208655473	0.1892048939	0.0177585424	0.0075519429	0.1234209591	-0.043662568	-0.1526263751	-0.1788104859	0.1174923707	-0.0922435196	-0.1243439933	0.229791708	-0.0272675343	-0.1295352323	-0.1392756676	-0.3070491396	-0.0022679625	-0.1866105366	0.0185425721	-0.0272155164	-0.0164972774	0.0847634056	0.0728200946	0.0119694055	-0.0276071457	0.022435516	0.0807537434	0.0847876484	0.1182522515	-0.0458162304	0.1525449898	-0.1831580323	-0.0711309565	-0.2321436222	-0.0244895745	0.113813248	-0.0875798142	-0.081051167	-0.0241548759	0.0751706213	-0.1120341107	-0.2108273998	0.0255641464	-0.148078378	-0.0130537657	0.0419307126	0.1140339241	-0.0717011839	-0.0551129865	-0.0168365549	0.1649343217	0.0253764713	0.0649773	-0.0798893683	0.106952742	0.0428788131	0.1799000271	0.2269172638	-0.0277270004	-0.0864461453	-0.0497614603	0.0938942574	0.1944867974	0.0453103301	-0.0358482325	0.036227633	0.0338806811	-0.0189004643	0.0158082117	-0.0199970206	-0.0933068386	0.0438560611	-0.0013999114	-0.1690408513	-0.065665756	-0.0585089689	0.1495482007	-0.1071653508	-0.1478875717	-0.1814220931	-0.1387185492	-0.0920475829	0.0619686114	0.1599377353	-0.0399587	-2.3599999999998625e-05	5.56959999999935e-10	0.00159669770569	-0.0141297	0.0245152	0.00060099503104	0.00019964842209	-0.0486636	0.0589004	0.00346925712016	0.00236814596496	1.98902e-05	-0.0002034178	3.956200560400001e-10	4.137880135684e-08	0.000147776	0.0	0.0	2.1837746176e-08	-0.000205234	-0.0002816807	7.934401675248999e-08	4.2120994756e-08	0.0	0.0	0.0	1.371272176	0.2459991125	1.691532789	0.9879524337	-1.69784705	-1.351637742	0.4402627295	0.9730435584	-1.801373849
62063.14617223917	-194.23458412808395	3851834112.796725	37727.07367140972	89388.9192276001	-827.419921875	684623.7271156311	7990378880.678414	60896.332271634616	-63.02631766381819	3708363284.137328	3972.3167182605207	63760.72680747672	58745.41989504934	1.04751	19.350437	0.02918119	0.0164893	-0.1183389575	-0.0067766951	-0.1490451368	-0.0257392943	0.0984457937	-0.1091195874	0.1344940228	0.0337821971	0.0289150614	-0.1025408043	-0.0313265604	-0.0674533747	0.0100440135	0.2088527934	-0.0341959238	0.0182085495	0.1891809452	0.1631518475	0.1350052328	-0.1426390073	0.1213205127	-0.0524344312	0.0315242513	-0.0652668435	0.0558697019	-0.2626675021	-0.1416297945	0.0345213828	-0.0620810427	0.1111922161	0.1740993383	0.1102800312	0.0090714826	0.1837805553	0.0052669095	0.100898937	-0.0841127596	0.0513731821	0.0064975736	0.2390913433	0.1162977903	0.0171409321	-0.1173473503	-0.0824608394	0.0856145862	-0.1173324939	0.1263223646	-0.0845734146	0.0238850728	-0.0237787637	0.0390046149	0.133193236	-0.0299432643	-0.0952216155	-0.0871328089	0.1811896711	0.2030765504	-0.004293636	-0.0728147811	0.0389218295	-0.1647114356	0.0261658142	-0.3384228726	-0.1059600892	0.0066886195	-0.0651380992	0.109849171	-0.0942354913	-0.0605852341	0.1715042567	0.0443791896	-0.0376291637	0.0033302911	0.0246375459	-0.1053166353	0.0981587205	0.0484178608	-0.1771098937	0.1029890306	0.1087206884	-0.0182222295	-0.1730224061	0.1355321472	-0.3954872674	-0.1537556785	-0.0360991872	0.048602574	0.1581792149	-0.0399434	1.530000000000281e-05	2.3409000000008604e-10	0.0015954752035599	-0.0153679	-0.0012382	1.5331392400000002e-06	0.00023617235041	-0.0512739	-0.0026102999999999	6.813666089999979e-06	0.0026290128212099	0.000180698	0.0001608078	3.2651767204e-08	2.5859148540840004e-08	-0.000102224	-0.00025	6.25e-08	1.0449746176e-08	-0.000109694	9.554e-05	9.1278916e-09	1.2032773636e-08	0.0	0.0	0.0	1.362239988	0.6704024644	0.3457858335	1.204699043	-0.4213386429	-2.74978133	-0.4532869369	0.672411024	-1.524567895
61992.674631267626	-70.47154097154271	3843091707.938213	4966.238086903823	89225.34664154053	-163.5725860595703	26755.990910215536	7961162483.303067	60880.83454193376	-15.497729700859054	3706476014.5223145	240.1796258808889	63750.70513079918	58598.2533131048	1.031824	19.060671	0.0395437499999999	0.0216112	-0.1019975269	0.119521066	0.0207171353	-0.1722389517	0.0204130677	-0.1623404209	-0.1102453379	0.109087039	0.0427355348	-0.009567874	-0.1108393757	0.024754142	-0.0156774395	0.0825307812	-0.1778211051	-0.1036292191	0.0651224762	0.0436265129	-0.0485997526	0.0660109884	-0.1052037327	0.0305750024	0.092658061	-0.207577556	-0.1054638038	-0.1281147069	-0.0527843808	-0.0963570375	0.0631295416	0.181823368	0.1884065016	-0.0853397231	0.1636011433	-0.1365645957	0.0218399615	0.1939515676	-0.0581397908	0.146241145	-0.0411389492	0.0014681383	0.1470746903	-0.1132117042	-0.0308682638	0.0442007113	-0.1072909903	0.0495091997	0.0845129272	-0.1163061671	-0.1655382407	0.0952730082	-0.1246291583	0.1356186102	0.1712211263	-0.0900476286	0.0893674363	-0.001524877	-0.1167803062	-0.0140453196	0.1087601982	0.0680438469	-0.0907494347	-0.0899417239	-0.0398079918	-0.1006856689	-0.0262984298	-0.0780208233	-0.0727083169	0.0886440923	-0.1485535082	0.1899074277	-0.0413735136	0.0888486421	-0.0202272786	0.000963149	-0.0439733656	0.0064215229	0.0632945308	-0.1751675711	0.0036525059	0.0099028551	0.029346407	-0.0328963648	0.161501691	0.0555752375	0.0418656713	-0.0304510872	0.1822068999	0.1561356449	-0.0399358	7.599999999996498e-06	5.775999999994678e-11	0.00159486812164	-0.0234885	-0.0081205999999999	6.594414435999998e-05	0.0005517096322499	-0.0339769	0.017297	0.000299186209	0.0011544297336099	0.000165493	-1.5204999999999987e-05	2.7387933049000004e-08	2.311920249999996e-10	4.24e-05	0.000144624	2.0916101376e-08	1.79776e-09	-0.000232236	-0.000122542	1.5016541764000002e-08	5.393355969600001e-08	0.0	0.0	0.0	1.284479954	-0.01597275819	-0.8082689078	1.393325598	-0.5948456605	-1.32361292	-2.025322781	0.7673069827	-1.441976717
61938.38041702008	-54.294214247544005	3836362968.683497	2947.86170075821	89409.73735809326	184.3907165527344	33999.93635083083	7994101134.443218	60896.736502849	15.90196091524558	3708412516.697422	252.8723609499981	63763.52626434744	57963.20145503477	1.120598	20.700586	0.03164109	0.0232082	-0.0868680888	-0.1541743624	-0.0194983701	-0.2033477501	0.161258779	-0.0404831385	-0.1348812538	-0.0820234706	0.0790013177	0.084638526	-0.0275411316	-0.0221318733	0.0821007656	0.0794485922	-0.2179629684	0.0798237487	-0.0514343815	-0.1021917397	-0.1999797653	-0.0551754753	-0.019635645	-0.0491648702	-0.1326796271	0.2095488654	0.1651790978	0.0804888886	0.1431899487	-0.1092462987	0.0417004856	0.0946350439	0.0265560067	-0.1772186001	-0.0254532292	0.0847598489	0.0521201979	-0.0956755269	-0.070254768	-0.1203493389	0.0478596818	0.0068158577	0.0697205796	-0.2443002823	0.1206438474	0.0531376913	-0.0897881358	-0.0908940084	0.026245023	-0.0704966319	-0.0088724382	-0.0042280805	-0.1616019197	-0.0512102421	-0.0457807707	0.2971912125	0.0557916235	-0.114148924	0.0653198104	0.0102568808	0.1796686862	-0.0821240739	0.0960063638	-0.0915657356	-0.1843167058	-0.0829955343	-0.0557259991	0.1700532753	0.0611996622	-0.0393425745	-0.1852814708	0.0700001523	-0.0624769104	-0.0991522167	-0.124565752	-0.0935096009	0.1149805295	0.0006552792	-0.0101213232	-0.1079131591	0.0393670598	-0.1299020768	0.0058687576	-0.0907348683	0.1124582348	-0.1076502435	-0.0935751801	-0.0411637726	0.1096736379	0.1538107079	-0.0399343	1.5000000000015e-06	2.2500000000045005e-12	0.00159474831649	-0.0456706	-0.0221821	0.00049204556041	0.00208580370436	-0.0346856	-0.0007086999999999	5.022556899999994e-07	0.0012030908473599	0.000173771	8.277999999999991e-06	3.0196360441e-08	6.852528399999983e-11	9.64538e-05	5.40538e-05	2.9218132944399993e-09	9.30333553444e-09	-0.000119592	0.000112644	1.2688670736e-08	1.4302246464e-08	0.0	0.0	0.0	1.114892068	-1.056009941	0.5015269015	-0.7772201841	-2.050704461	-1.364364667	-0.2406203584	-0.6035059066	-0.3396875381
61920.76800856895	-17.61240845113207	3834181510.771016	310.1969314495083	89220.19612884521	-189.54122924804688	35925.87758486066	7960243397.269607	60833.77788461538	-62.958618233620655	3700748531.7147193	3963.787609886791	63700.593361214414	58061.11230577136	1.084412	20.032122	0.0878135999999999	0.044921	-0.0995530875	0.0091349766	-0.2050808986	-0.1292660713	0.0783132693	-0.1774985848	0.1053606926	0.0062951898	0.0010461459	0.1286928125	-0.0011921068	0.0244848229	0.1432503504	0.1703014002	0.0647918516	-0.0329287881	-0.1168300404	-0.2075220929	0.0823751674	-0.0476679424	0.0001644892	-0.3677346819	-0.0583226985	-0.1678844731	-0.1215083165	0.0519861301	0.0130564339	-0.1839867277	-0.0214946143	-0.2967903642	0.0304281793	-0.1813747696	0.0438717536	0.0316611971	-0.0358849753	-0.1503528205	0.1809149568	0.0350945371	0.1030968035	0.1689903718	0.0681256195	0.0242039406	0.2149709567	0.0236407467	-0.1532962534	-0.0188648149	0.1096666314	-0.0189957528	-0.0156493484	-0.1784900585	0.1661619667	-0.1229071578	0.2259043149	0.0407020685	-0.0186995852	0.2580046047	-0.1152780614	-0.0650492104	0.0646715254	0.0873491647	0.1715464481	-0.0715553492	0.0006620433	-0.0188169834	-0.0015679163	-0.0509122299	0.0279086132	-0.2267750534	-0.2574029699	0.0851353359	-0.0276794598	0.1102493156	-0.1090178576	0.0004075025	0.1336802443	0.1075548672	0.0956892708	-0.1064049074	-0.0214550324	-0.0767243274	-0.1071998825	0.0590595102	-0.2569250834	-0.0296334324	-0.025137596	-0.2912956225	0.061721981	0.1512085936	-0.0398644	6.989999999999774e-05	4.8860099999996854e-09	0.00158917038736	-0.0242614	0.0214092	0.0004583538446399	0.0005886155299599	-0.0080748699999999	0.02661073	0.0007081309511329	6.52035255168984e-05	-2.62532e-05	-0.0002000242	6.8923051024e-10	4.000968058564e-08	-0.000404471	-0.0005009248	2.5092565525504e-07	1.63596789841e-07	-2.60656e-05	9.35264e-05	8.74718749696e-09	6.7941550336e-10	0.0	0.0	0.0	0.7306473135	0.6654504331	-0.1457289294	-0.7415209972	-0.4386367069	-2.373759943	-0.4518959312	0.485312141	-0.5871958144
