global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_08	aroma_motion_11	aroma_motion_12	aroma_motion_13	aroma_motion_15	aroma_motion_18	aroma_motion_19	aroma_motion_20
69860.46571704852	n/a	n/a	4880484670.202911	97816.0399707714	n/a	9567977675.563547	n/a	71902.67169941118	n/a	5169994197.513305	n/a	75507.84804653264	43752.33170689174	n/a	n/a	n/a	n/a	-0.0663258468	0.0101218555	-0.139559533	0.0651314552	-0.0925242981	0.222033252	-0.0223887973	0.0976261917	-0.1664815576	0.0873526702	-0.0154089755	0.0777362261	-0.1668782527	0.292463913	-0.0356234223	0.0848627424	-0.0809450756	0.1105933691	-0.0480060422	0.0597362815	-0.0650984571	0.0663938994	-0.1793776307	0.0526934529	-0.0633770828	0.223348629	-0.0147624768	-0.0960253543	0.0411262193	0.0287101938	-0.1476376079	-0.0431518216	0.1074255689	-0.1432847223	-0.009472844	-0.1275219888	0.0531089762	-0.3580236414	0.037817851	-0.0577943248	0.0978509222	-0.1283628339	-0.0548410691	0.1069238524	-0.1031478511	0.0435499032	-0.0370805609	0.1129131307	-0.165639463	0.0897731694	-0.0491127355	0.0595264958	-0.0325365768	-0.036972908	0.1599407386	0.112080062	-0.1218819731	0.1065299682	0.0994236397	-0.0916664557	0.1133820489	-0.0138932574	0.0037077601	-0.1032185692	0.2294353325	-0.234680743	-0.0849516457	0.1290964735	-0.0301690363	0.1632329941	-0.0371462449	0.0879626831	-0.0885922096	0.0531109262	-0.1036602045	0.2041840554	-0.1137603093	0.0583697843	-0.2265557396	-0.0092570437	0.0166073817	0.0414658191	-0.1345529162	0.1643619509	-0.0214531	n/a	n/a	0.00046023549961	-0.0613488	n/a	n/a	0.00376367526144	0.0120093	n/a	n/a	0.00014422328649	0.0015089	n/a	2.27677921e-06	n/a	0.000705392	n/a	4.97577873664e-07	n/a	-0.00124742	n/a	n/a	1.5560566563999998e-06	0.0	0.0	2.035386863	0.7202276705	-0.1062576599	1.208445574	0.1945328928	1.525745219	-0.5655976415	-0.6899986936	0.1785173201	-0.6521790486	-1.221609766
69876.9424787261	16.476761677578907	271.48367537973286	4882787090.175196	96954.31854376092	-861.7214270104741	9400139884.285065	742563.817768968	71875.66942637778	-27.00227303340216	5166111855.489937	729.1227489703975	75431.53988072414	43559.36310561822	1.032322	19.507795	0.04292655	0.022542	-0.0831021428	0.0937797755	-0.0790633981	-0.1930650675	0.1048061417	0.2203542758	-0.1268495787	-0.0599653699	-0.0886247661	0.2158986045	-0.0663535571	0.1172861236	0.1151720705	0.1022989772	0.1811868011	0.1102043676	-0.1480584066	0.1159867435	0.1052715325	0.1004342159	-0.0200048121	-0.1033508886	0.0825040827	0.0208407059	-0.036160655	0.0257819752	-0.1691634931	0.3326542406	-0.0346248003	0.1442419749	0.0602265828	0.0082118565	0.2144184121	0.0620187437	0.1138127598	-0.0122815604	-0.1071556481	-0.0279853043	-0.1949304565	-0.0028024688	0.0780798263	-0.1395730404	0.0753626679	0.2935218652	0.1071279337	0.0756887194	0.0608779488	0.1274799658	-0.0022137665	-0.0760448909	0.1180778101	-0.0917155191	-0.2858547663	0.1248736652	0.0002458156	0.0857720217	-0.0976643182	-0.2882724693	-0.0693519051	-0.0843797537	0.1118282689	0.0018397707	0.0008992855	-0.2093290439	0.1592004126	-0.2006327143	0.1217803919	0.0931653811	0.0068067421	-0.1181634894	-0.0957337315	-0.0474726919	-0.2052723891	0.0957969779	-0.128454778	0.1492132833	-0.0584248881	0.0807681531	-0.0260731964	-0.0026461593	0.2066256749	-0.0146858069	-0.111791708	0.1640657595	-0.0117424	0.0097107	9.429769448999998e-05	0.00013788395776	-0.0613129	3.590000000000537e-05	1.2888100000003855e-09	0.0037592717064099	0.00818315	-0.00382615	1.4639423822500004e-05	6.696394392250001e-05	0.00124656	-0.00026234	1.5539118336e-06	6.882227560000002e-08	0.000632096	-7.329600000000004e-05	3.9954535321600005e-07	5.372303616000006e-09	-0.00099598	0.0002514399999999	6.322207359999995e-08	9.919761604e-07	0.0	0.0	1.982907831	0.1364125795	0.5694526168	-1.082894387	1.983217555	-0.6936510188	-1.987049865	0.07076947745	-1.171967977	-1.776195841	0.3673660374
70139.03023659387	262.0877578677755	68689.99282415773	4919483562.529829	97528.38739483172	574.0688510707987	9511786347.83637	329555.0457697469	71891.93516202278	16.265735645007226	5168450341.340488	264.5741560732586	75351.03876379684	43607.71551239637	1.141608	21.572985	0.06510424	0.0340649	-0.0699869505	-0.1554045221	-0.0890311826	0.0640952996	0.0509417137	-0.0723388004	-0.0741233197	-0.1983333583	-0.2385731737	0.1845597048	-0.1278024178	0.0983839073	0.0034068745	0.2139343808	0.1298228645	0.1267016848	-0.0491277667	-0.1295133556	0.1713966336	0.077008951	0.2006118031	0.1338062983	-0.0998929931	-0.0116822842	0.0732892251	-0.0744746399	0.0858516387	-0.0193141968	0.0401885019	-0.0699190947	0.2311890624	-0.3187657129	0.1587489291	-0.012468777	0.0915578876	-0.1191826534	-0.015520336	-0.0517514854	-0.2039178203	-0.2641719154	0.0103121947	0.0162214686	0.1950939813	-0.0060840074	-0.0527617043	0.1675372619	-0.2078690042	-0.0901943424	-0.1318965079	-0.0014980607	0.0305702761	-0.0320297599	-0.1716826321	-0.1880783	-0.2003075053	0.1528380479	-0.0542371356	0.0661347013	0.0273319002	-0.078830379	0.095816148	-0.0463275437	-0.08336515	0.0769449907	0.0956647384	-0.1795833918	0.1086686624	0.0183812249	0.2278933859	-0.1302278996	-0.2606823911	0.0887056769	-0.121096357	0.0027822822	-0.0440453817	0.0055027946	0.1287385972	0.0488622796	-0.0425457649	-0.3160828627	-0.0384669104	0.0477083198	0.1388738122	0.1634739106	-0.0184891	-0.0067467	4.551796089000002e-05	0.00034184681881	-0.0295634	0.0317495	0.00100803075025	0.00087399461956	-0.00387389	-0.01205704	0.0001453722135616	1.50070237321e-05	0.00102466	-0.0002219	1.0499281156e-06	4.9239610000000064e-08	0.000604366	-2.7730000000000007e-05	3.6525826195600005e-07	7.689529000000003e-10	-0.00103737	-4.138999999999987e-05	1.7131320999999894e-09	1.0761365169e-06	0.0	0.0	1.649056646	0.566103692	0.03905558222	0.0991081031	-2.125715041	-0.4956712141	-2.073738986	-0.3500323916	-0.8938300981	-1.368220478	0.3389503353
70246.45318820328	107.42295160940556	11539.690532476692	4934564185.522434	97176.25704081076	-352.13035402096284	9443224932.46172	123995.78622292864	72037.24190848214	145.30674645936233	5189364221.781177	21114.05056660541	75539.76857094928	49516.97735172194	1.201871	22.711771	0.06616301	0.03055	-0.0289857221	0.0389618002	-0.2321742401	0.1233090991	0.0648870198	0.0575425539	0.0803936993	0.0545325125	-0.1816922795	-0.0302416283	0.138491499	0.1306619861	-0.196858235	0.1500005836	-0.0404646281	0.0405651185	-0.0289960185	-0.1332938783	-0.0397092584	-0.148333246	-0.0232966968	-0.0735600163	0.2033807301	-0.0218898813	-0.235067889	0.0789019672	-0.0796830725	-0.1230162553	0.0774833436	0.0395692171	0.017480409	-0.0020697487	0.1541138198	0.0891479489	-0.2928705767	0.0646762916	0.1492057272	-0.2319904687	-0.0229292048	-0.103908617	0.0372596675	0.0727808618	-0.0928887735	-0.1155137545	0.0830834942	0.1165298661	0.0452329336	0.0500512025	0.0677880863	-0.2727950683	-0.0540416658	0.0631991728	-0.174294034	-0.109035158	0.0485173721	-0.1557846265	-0.0621405186	0.0311066993	-0.1255243785	-0.0687167596	0.134113934	-0.0047815272	-0.0865826585	0.1354635373	0.2516797972	-0.0015451955	-0.0217454648	0.2919858271	0.037854724	0.0079263775	0.0838793053	-0.008618169	0.0417190935	-0.1256825813	0.1764638578	-0.07719983	-0.0467432995	-0.2439902919	0.0146763432	-0.2260857161	-0.1688302755	0.0148174833	0.0011043745	0.1625874706	-0.0104417	0.0080474	6.476064676000002e-05	0.00010902909889	-0.0206872	0.0088762	7.878692644000002e-05	0.0004279602438399	-0.024102	-0.0202281099999999	0.000409176434172	0.000580906404	0.00121387	0.0001892099999999	1.4734803768999995e-06	3.5800424099999994e-08	0.0004234	-0.0001809659999999	1.7926756e-07	3.2748693155999986e-08	-0.00124742	-0.00021005	4.4121002500000024e-08	1.5560566563999998e-06	0.0	0.0	1.854840482	0.9644301453	-0.9524570055	0.4325592071	0.1450936874	0.7433496416	-1.121079185	-0.6944446928	1.191905759	-0.4415167508	-1.106243008
70280.66178704024	34.20859883696539	1170.22823438843	4939371421.224339	97888.37559071789	712.1185499071289	9582134075.789454	507112.829121832	72036.90068648015	-0.341222001996357	5189315060.513804	0.1164324546464018	75623.7572185172	45316.824827108576	1.1509	21.748564	0.07039242	0.0366908	-0.073886362	-0.0843806767	-0.0866034831	-0.1848003883	0.0581893486	-0.0467857759	-0.0698886975	-0.1247669216	-0.0612674782	-0.0326371224	-0.0053901795	-0.0110256708	0.0598114014	-0.0183307313	-0.1571505557	0.0933746121	-0.017000264	0.0210030415	0.204521304	-0.089648268	0.026040408	-0.0587902796	-0.0444294789	0.1180744139	0.001332737	0.0375040648	-0.1631168462	0.0412926763	-0.0220582952	-0.071339225	0.0889133269	0.1272571289	-0.1497757204	0.2382165225	-0.0165878653	0.1554135112	-0.0763775375	0.0225063145	0.0072452379	0.0031895371	0.1477720664	0.139055251	0.1393485126	0.1041861227	0.1607676803	0.1655028607	-0.1511273835	0.0467559204	0.0713417005	0.0699684538	0.0006116193	0.0515250292	0.0310511891	0.0101421622	0.1785392975	-0.1435239247	0.0641138112	-0.0685935042	-0.126294796	-0.0803584485	0.1086634885	-0.0220434545	-0.0794407674	0.0856381957	0.1178513788	-0.0610594563	0.1800110006	0.0920679351	-0.0946742724	-0.1433849501	0.0267457753	0.0241854711	0.271586669	0.1047482536	0.0118603128	0.0446394457	0.2649076662	-0.0830177234	0.1028196596	0.040869571	-0.0716938312	0.0093026473	0.2205466441	0.161408037	-0.0167176	-0.0062758999999999	3.938692080999999e-05	0.0002794781497599	-0.0429751	-0.0222879	0.00049675048641	0.00184685922001	-0.00698093	0.01712107	0.0002931310379448	4.87333836649e-05	0.00106535	-0.0001485199999999	1.1349706225e-06	2.2058190399999963e-08	0.000769031	0.000345631	5.91408678961e-07	1.19460788161e-07	-0.00124742	0.0	0.0	1.5560566563999998e-06	0.0	0.0	1.605178367	0.5756280717	1.10909508	0.4276019151	1.065250114	-1.364340299	-0.9877240638	0.03538568669	-0.3181309337	-1.103227636	-0.3049391624
70185.28982140604	-95.37196563420002	9095.81182893103	4925974907.314762	97841.90077988418	-46.474810833708034	9573037548.2207	2159.9080420289456	72050.27674963439	13.376063154239093	5191242379.698906	178.91906550619262	75529.98862531496	43495.90489925462	1.084035	20.48502	0.0606046199999999	0.0298598	-0.0921001672	-0.0507145414	-0.0278872066	0.211471114	-0.0016846648	-0.0458408074	0.1460642413	0.0832492885	-0.2234272753	0.0081118344	-0.0082663869	-0.0030908564	-0.0601450381	0.0240122853	-0.1044807881	0.1127956376	-0.1567986018	0.087556625	0.0001347618	0.041387056	-0.0076664152	-0.1744294622	-0.123492879	0.1721755833	-0.0571976748	0.2446445227	0.0074867605	-0.1477883456	-0.0837575833	-0.0066503177	0.1364555056	-0.1396008812	-0.064131508	0.0351129061	0.0988293077	0.1508891258	0.0570185766	-0.0447378654	0.0735876125	-0.1874216492	0.0614871944	0.0417231921	-0.13912308	0.1332801638	0.0191607994	0.0640288139	-0.1686731505	0.1427733691	-0.120986236	-0.000231454	-0.0761302093	0.1151798696	0.1592198384	-0.0779684805	-0.0080841241	-0.1309504897	0.0204067544	-0.0121352602	0.1985915613	-0.0765373177	0.0854884763	-0.0027893997	-0.1211205269	0.0241287522	0.0220894124	-0.0849957196	-0.1086873626	0.112674139	0.103378979	0.1078972347	0.0083958013	-0.0075600737	0.1410301177	0.1112753684	-0.152114712	0.1475408418	-0.0993347785	0.030777709	0.071915335	0.0153784725	0.0081947723	0.1949865415	0.1671207863	0.1599377353	-0.0188862	-0.0021685999999999	4.702825959999999e-06	0.00035668855044	-0.0613008	-0.0183257	0.00033583128049	0.00375778808064	0.00399749	0.01097842	0.0001205257056963	1.5979926300100003e-05	0.00107281	7.459999999999932e-06	1.1509212961e-06	5.565159999999899e-11	0.000529872	-0.0002391589999999	2.8076433638400004e-07	5.719702728099998e-08	-0.000911401	0.0003360189999999	1.1290876836099995e-07	8.306517828010001e-07	0.0	0.0	1.586272022	0.8670464809	0.08903630933	1.400427616	-1.003836121	-0.02389417483	-1.244112523	-1.159853733	0.2401942072	-0.04189621242	0.4888489857
70262.67062940734	77.38080800129683	5987.789446933563	4936842883.976581	97489.38413734703	-352.5166425371426	9504180019.479212	124267.98326565958	71960.4939313616	-89.7828182727826	5178312686.8455305	8060.954457003506	75467.50148581289	44538.970749337335	1.109836	20.972586	0.03789815	0.0182734	-0.1145230957	0.1440068041	0.0036730711	-0.1421734696	0.1491166949	0.0480697249	-0.0349930878	-0.0415702271	0.061647401	-0.0678613073	-0.1786874207	-0.0751985096	0.0934445731	0.059839896	0.0774458759	0.1128112454	0.2373816016	0.101898014	0.0290561354	-0.0617553222	-0.0695859098	0.0016982238	0.1519081507	0.1249049557	0.0832720217	0.0952463688	0.0047972382	0.1532117999	-0.0473180875	-0.0056725961	0.1802810169	-0.052651868	-0.0037407435	-0.1857569188	0.0293524932	-0.154046835	-0.0742178968	0.0050815532	-0.2208524047	0.087072512	0.1653494839	0.0729767655	0.0228973665	0.0157931458	0.0279966918	0.0373262825	-0.0461361462	-0.015741222	-0.0077062028	-0.0862731579	-0.0460448141	-0.0174771062	0.1700918518	-0.0125574866	-0.0579170762	-0.0125990377	0.0931421303	-0.2583439241	0.3320357604	-0.0829633636	0.0773076393	0.0005548533	-0.0632853651	-0.2304094242	0.0059504072	0.0840128888	0.0355576734	0.0338268649	-0.0827196092	-0.115715312	-0.0139125692	-0.0818873031	-0.0188266876	0.0026153058	-0.0828537873	0.0085572549	0.0606853883	0.0950387672	-0.0450161794	0.1437426606	-0.017684023	-0.0256807053	-0.0019795672	0.1581792149	-0.0165194	0.0023667999999999	5.601742239999994e-06	0.00027289057636	-0.0612986	2.2000000000008124e-06	4.840000000003575e-12	0.00375751836196	0.00953219	0.0055346999999999	3.063290408999999e-05	9.08626461961e-05	0.00126142	0.00018861	1.5911804164e-06	3.5573732100000033e-08	0.000761272	0.0002314	5.79535057984e-07	5.354596e-08	-0.00109128	-0.0001798789999999	3.235645464099999e-08	1.1908920384e-06	0.0	0.0	1.140280302	0.560643594	0.692533079	-1.413078363	2.193683828	-0.2132364152	-1.101253647	-0.646232386	-1.312829804	-0.9389391835	1.474039561
70291.9869468931	29.31631748576183	859.4464709259847	4940963428.94219	98636.75131460336	1147.3671772563248	9729208709.898909	1316451.4394451466	71957.38468624924	-3.1092451123695355	5177865210.884856	9.667405168793843	75496.09249185199	43829.37819176499	1.18465	22.386349	0.05106888	0.0296976	-0.08808275	-0.2162423463	-0.0109269453	0.142412564	-0.026103734	-0.2432938693	0.0005131628	-0.0697762151	-0.1747833765	-0.0792861743	-0.1042303325	-0.1247218843	0.1747230271	0.0581269255	-0.0209356103	0.111128831	0.0360685688	-0.0370226021	-0.0523214213	-0.0621237143	0.1775168592	0.0583895894	0.1060818658	0.0546236858	-0.0589913624	-0.1995254697	0.2843150086	0.0521640581	-0.1220405919	-0.0204986125	-0.0085783896	-0.0822146225	-0.2303155042	0.0672047092	-0.0526793047	-0.134612665	-0.1318266779	0.091510256	-0.0578506927	-0.2043808181	0.0140252777	0.0088962911	0.0874574034	-0.1679794063	0.0116716647	-0.0688009871	-0.0897816607	-0.1614957768	-0.0372897919	-0.0016828959	-0.2591972889	-0.0845844948	0.128491948	0.1161878794	-0.1807072838	-0.0953011586	-0.0011941977	-0.0012630023	0.1327334555	-0.0697243269	0.0727775183	-0.0220290981	-0.1349911285	0.1181180729	-0.1281808528	-0.0300020075	-0.0018747809	-0.1576152319	0.0345034517	0.0152049416	-0.2168923661	0.0776248536	-0.0282640927	0.0470310571	-0.1266709121	0.0360762674	0.049161346	-0.0980673789	-0.0837904881	0.1095844652	-0.1304459727	0.0366756285	0.0371102761	0.1561356449	-0.0165091	1.030000000000128e-05	1.0609000000002636e-10	0.0002725503828099	-0.0377824	0.0235162	0.00055301166244	0.00142750974976	0.00607541	-0.0034567799999999	1.1949327968399997e-05	3.69106066681e-05	0.00134358	8.215999999999996e-05	1.8052072164e-06	6.750265599999993e-09	0.00046422	-0.000297052	2.155002084e-07	8.823989070400001e-08	-0.00119378	-0.0001024999999999	1.0506249999999989e-08	1.4251106884e-06	0.0	0.0	0.8416491304	0.8458389931	1.650227968	0.1634712773	-2.081717311	-1.138357663	-0.4567444475	-1.648980398	-1.847823661	0.4038153648	0.4512941634
70291.8235172931	-0.1634295999974711	0.0267092341553334	4940940453.386279	97347.10990084134	-1289.641413762016	9476459806.046482	1663174.976090091	72072.96743428649	115.58274803725362	5194512634.783721	13359.371643843257	75480.38005655675	44471.08048519212	1.115134	21.072695	0.06284082	0.0350338	-0.1143370776	0.0827944417	0.0120194998	0.0534170429	0.1270691057	-0.0005865865	0.0071749175	0.0718697552	-0.0128088051	-0.0190350477	0.0390780551	0.1079298068	-0.0766075131	0.0671723062	-0.1236525108	0.0811097371	-0.0334386604	-0.0316453896	-0.1257570053	-0.2346441329	-0.1879175773	0.0309934404	0.0980948832	-0.0711001162	-0.051383726	-0.0786994743	0.0427092874	-0.1223831102	0.0006991366	0.1078316138	0.1409534319	-0.1556569265	-0.0842105175	0.1822384702	-0.0336982971	-0.1048747272	0.0764356907	-0.0764361819	-0.0250857655	-0.0520194097	0.1039413858	0.1148394935	-0.171497844	-0.118435299	0.2458160329	-0.0150085865	-0.0632557485	-0.1318020028	0.0952841775	-0.0582033235	-0.0606835047	0.0355440089	0.0233198621	-0.1104479563	-0.0027170971	0.1107432161	-0.2863370536	0.0866135259	-0.1235202618	-0.0766502142	0.0734937474	-0.0253633707	-0.1313532938	-0.0412427356	0.0119412362	0.0751289758	-0.045563276	0.0773758472	-0.0306619594	0.0441328971	0.1034674813	0.0396644174	-0.0612895239	-0.1777482818	-0.0222687301	-0.0127371447	0.0246097233	-0.1114144297	-0.1544080903	0.1544320094	0.2142238654	-0.016395519	-0.1252121844	0.1538107079	-0.0165066	2.4999999999990308e-06	6.249999999995154e-12	0.00027246784356	-0.00632169	0.03146071	0.0009897762737041	3.99637644561e-05	0.0020339	-0.00404151	1.63338030801e-05	4.13674921e-06	0.00120306	-0.00014052	1.4473533635999998e-06	1.9745870400000032e-08	0.000761272	0.000297052	5.79535057984e-07	8.823989070400001e-08	-0.00108463	0.0001091499999999	1.191372249999998e-08	1.1764222369e-06	0.0	0.0	1.58180946	0.5849764809	0.1012263244	-0.8021601592	0.5634510009	1.700564775	-0.5293880029	-1.055014003	0.3667003083	0.4509029731	0.4181479167
70240.64608280925	-51.17743448384863	2619.1298003486186	4933748362.130466	97878.2953691816	531.1854683402489	9580160704.376757	282158.0017758496	72003.93203269319	-69.03540159329714	5184566228.168701	4765.886673147813	75606.53300798367	45013.29001116072	1.13122	21.376684	0.05381481	0.033138	-0.0931157915	-0.2189805328	-0.0382741111	-0.1124086933	-0.0376758458	-0.0697420182	-0.1981013057	-0.0172215973	-0.0488035609	-0.032276678	0.113651752	0.0809738278	0.2000120372	-0.0607775056	-0.0584877434	0.0989501049	0.0437400845	0.1014633255	0.0235253831	-0.1186568908	-0.1555651136	-0.1341823016	0.0563365279	0.1469185494	0.0357579546	-0.0823152646	0.0115910338	-0.1430747443	0.1069836578	0.1201601559	0.0010083719	0.0500325538	-0.0423049233	-0.1681416474	-0.1883194461	0.0249879126	-0.17156006	0.1170454324	0.0362911175	-1.60787e-05	0.1127020894	-0.0586515616	-0.0113217769	-0.0163567189	0.1722378864	-0.0531253708	0.0182406177	-0.014262621	0.3008958869	-0.0351163183	-0.208351942	0.1415563164	0.102382796	-0.0415316295	0.1237477223	0.0967015131	-0.0606629865	0.016815784	-0.0057851765	-0.0634303433	0.1028784583	-0.0423671501	-0.1937502677	0.0909324231	-0.0498004825	0.023367222	0.0039204206	-0.2059619491	-0.2015619998	0.1001752212	-0.1005207634	-0.0718783203	0.1154606502	-0.0433519256	0.0182557769	-0.0953891481	0.1336929155	0.0093633213	0.0634922077	-0.0408506249	-0.0476427726	-0.1999760613	-0.0361349966	0.1512085936	-0.0164965	1.0099999999999e-05	1.0200999999997978e-10	0.00027213451225	-0.0120928	-0.00577111	3.330571063210001e-05	0.00014623581184	-0.00311155	-0.0051454499999999	2.6475655702499997e-05	9.6817434025e-06	0.00180144	0.00059838	3.2451860736e-06	3.5805862440000014e-07	0.000584099	-0.0001771729999999	3.4117164180100004e-07	3.139027192899999e-08	-0.00100242	8.22100000000001e-05	6.758484100000015e-09	1.0048458564e-06	0.0	0.0	1.355549298	0.587912053	2.102524918	1.044354007	0.1430421664	-1.475114553	0.4407254153	-1.809296497	-1.410238027	-0.2039774345	-0.4306944563
