global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	aroma_motion_02	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_09	aroma_motion_15	aroma_motion_16	aroma_motion_18	aroma_motion_20
70513.69655901231	n/a	n/a	4972181402.416465	96678.10056501116	n/a	9346655128.858412	n/a	72159.33981987316	n/a	5206970323.239932	n/a	75709.79235576923	44457.29173826118	n/a	n/a	n/a	n/a	0.0441302302	-0.0639431023	0.0763758821	-0.0902048346	0.1103934371	-0.0107340179	-0.2440642938	0.1614268949	-0.157984976	0.0229269393	-0.1735344539	0.0158787591	0.0958139483	-0.0246673859	-0.0206982541	-0.180740236	0.2815239878	0.0508237287	-0.0095206144	0.0646300394	-0.0572740964	0.0919271486	-0.0426039589	0.1420384386	-0.3107208024	0.0813591546	-0.1318290601	0.0253201047	-0.022765295	-0.0155537739	-1.05411e-05	0.1593462386	-0.1075350555	-0.0543261607	0.1670332199	0.0506243482	-0.1049872773	-0.0043506163	0.0478299219	-0.1611806423	0.0119068625	-0.3337708058	0.0972997175	-0.1291579764	0.026768868	-0.0611940711	0.1348969265	-0.040966432	0.1115108298	-0.1466424069	0.0285859947	-0.0691704589	0.0767884641	-0.0239110085	-0.0545234731	0.0128790987	0.2044857375	-0.0725507693	0.110462684	0.1087947333	-0.1150968518	-0.1125797192	-0.1698600647	0.1265637757	-0.321429512	0.0620898674	-0.0129778646	0.0293294971	0.0686103724	-0.1496625931	0.1286068298	-0.0102592403	0.0168049848	-0.2025111723	0.038562048	-0.1578065699	0.0353781098	-0.026141088	0.0647187875	-0.0217875288	0.142119646	-0.0512183583	0.0620741111	0.0065739044	0.0343503451	-0.0921267624	0.1643619509	-0.0171931	n/a	n/a	0.00029560268761	-0.0835236	n/a	n/a	0.00697619175696	2.53698e-05	n/a	n/a	6.436267520399998e-10	0.00171603	n/a	2.9447589609e-06	n/a	-0.00129026	n/a	1.6647708676000005e-06	n/a	-0.000459433	n/a	n/a	2.1107868148900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.843865117	0.00170847527	1.163749619	1.583046425	0.863005584	0.4879735882	-0.4644422718	1.077251275	-0.2179872856
70904.91175987279	391.2152008604753	153049.33338430204	5027506511.675346	98307.21975446428	1629.119189453122	9664309455.852531	2654029.3334443974	72221.6785390243	62.33871915114287	5215970850.994164	3886.1159054050663	75796.29377575549	56210.41825880813	2.566212	50.239845	0.1148954698	0.0578033	-0.0964082289	0.1993588818	-0.0643304277	0.174135592	0.0359420666	0.0558521609	-0.0839366696	-0.06240604	-0.1618509259	-0.0313217212	-0.1776515008	0.2350204127	0.111648882	-0.0786562237	-0.054314289	-0.1255722063	0.2740116362	-0.1631615063	-0.0684204355	-0.0041910556	0.1397028309	0.2111184314	0.0152387612	0.1242852937	0.0498232367	0.0755907629	0.1839171156	-0.0854024202	-0.1571027981	-0.087426763	-0.1907124503	0.1390458321	0.0402818098	-0.0651159338	-0.0661999135	-0.0289598818	-0.2258767364	0.0141069453	0.0533784309	-0.0682183172	-0.1009321356	-0.2324318406	-0.1947685597	-0.0688320211	-0.1407801444	0.2786644925	0.1196537199	-0.0928227558	-0.0346003578	-0.0869647053	-0.0935648715	0.1039005587	0.1157951496	0.1320740352	0.206802156	-0.0466589575	0.0740216611	-0.0819033912	-0.028772857	0.1195903862	-0.0034582037	-0.2056092193	-0.158966369	0.0915498372	-0.295078924	-0.0300021257	-0.1819283736	0.080998938	0.078762842	0.1180846667	0.008046288	0.144824236	-0.087129326	-0.0738845519	0.0445920232	-0.1470548435	0.0499632215	0.2713639378	0.0561054321	-0.0281312932	0.069111037	-0.0621868976	0.0342183195	-0.07544262	-0.0359673733	0.0561985304	0.1640657595	-0.0229213	-0.0057281999999999	3.281227523999999e-05	0.0005253859936899	-0.0335015	0.0500221	0.00250221048841	0.0011223505022499	-0.0216878	-0.0217131698	0.0004714617427636	0.00047036066884	0.0010638	-0.00065223	1.1316704399999998e-06	4.254039728999999e-07	-0.00138667	-9.64099999999999e-05	1.9228536889e-06	9.29488809999998e-09	-0.000459433	0.0	0.0	2.1107868148900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.594513484	-1.143262846	-0.1396984196	0.4112804486	-1.743864239	1.034639016	1.548226432	0.6603741333	0.1503862621
71349.50983275249	444.59807287970034	197667.44640834333	5090752553.374044	99043.04708077566	735.8273263113806	9809525175.044744	541441.854146555	72297.08099022004	75.40245119573956	5226867919.706436	5685.529646325887	75867.7089371566	56156.15181833328	1.519657	29.750982	0.1351818	0.0782338	-0.0052755044	0.2342734034	-0.0868486799	0.2384739622	0.0958421796	-0.2151540299	-0.0452786286	-0.2606986465	-0.1589551371	0.1634057537	0.1667574681	-0.1080852666	0.2822303859	0.1645439676	-0.061225398	-0.1494901417	0.1399861773	-0.0979392866	0.1837426651	-0.1587102097	-0.0438403735	0.0481450526	0.0295106475	0.2352828983	0.0437830521	-0.2583727028	0.0792603466	-0.0268799455	0.0242892562	-0.2290531106	-0.0118296571	0.0735439593	0.0816454315	0.0013243056	0.0595639095	-0.0575139139	0.0767245131	0.0302045505	0.0087831953	0.0718598459	-0.2390283172	-0.2000476519	-0.0317051258	0.1550823633	-0.0052147473	0.0141290058	0.3195081046	0.0442823153	0.1372915831	0.0072659418	-0.2455397028	-0.0530758632	-0.1526085175	-0.0363793377	0.0788683836	0.0727735046	0.0572152124	0.0265206266	-0.0176514884	0.0295328853	0.024883844	0.0912191045	-0.209773492	0.113540572	-0.1135703702	-0.1233508275	-0.3069450307	-0.0065507268	-0.0322470239	0.031720659	-0.0761824429	-0.0868884176	0.2246662737	0.312002532	-0.0293584243	-0.0293450568	0.0234926972	0.0565112768	-0.040275194	-0.2132670546	-0.0416866202	0.0649467399	0.2040653214	-0.0695703477	-0.0018910545	-0.3049088116	0.1634739106	-0.0101183	0.0128029999999999	0.0001639168089999	0.00010237999489	-0.110168	-0.0766665	0.00587775222225	0.012136988224	-0.0328279	-0.0111401	0.00012410182801	0.00107767101841	0.00146692	0.00040312	2.1518542864e-06	1.625057344000001e-07	-0.00117681	0.00020986	1.3848817761e-06	4.4041219600000034e-08	-0.000537897	-7.846399999999999e-05	6.156599295999997e-09	2.89333182609e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9756499214	-0.2277377661	0.09827088039	-0.7927293988	-0.8916579366	2.024864207	0.2152718539	1.654865823	2.504229022
71290.43278965272	-59.07704309976543	3490.0970214115428	5082325807.335993	99220.72104753766	177.6739667619986	9844751485.193283	31568.038464943784	72256.30524383023	-40.77574638981605	5220973647.489568	1662.661493646597	75938.07157795329	63995.51516212393	2.445997	47.886326	0.1175997	0.0727350999999999	-0.1810637293	0.2215761	0.2891038642	-0.1436399848	0.2340522156	0.2466003239	0.1938464635	0.0220207617	0.0266520358	0.286621308	-0.1581813077	-0.0638504699	0.1111716928	0.0940357914	-0.0459236263	-0.0856216754	0.15927244	-0.0156272774	0.2088133739	-0.0932326354	-0.1147732807	0.0228446233	0.0579940344	0.0367321869	-0.0666002731	-0.1553945889	-0.1366543194	0.0018278768	-0.0148940903	0.2346556915	0.0031643206	0.0905812723	-0.1901090398	0.1232720005	0.0813548831	0.0884396266	-0.1368867973	-0.2223343085	0.0561862109	-0.1164539547	-0.0927486125	-0.1265037516	-0.0179748045	-0.1953607281	0.0209683835	-0.0764429874	0.0466627286	-0.1388926507	0.0833339326	0.2002970161	0.1583033013	0.0089359563	-0.195634284	0.3392982685	-0.1390220849	0.087158459	-0.0056884158	0.1041365993	-0.0264701356	-0.02998562	0.0142837658	-0.1347793606	-0.1705638064	0.1625926761	-0.0697089381	-0.3301571985	0.0276038903	-0.0172478428	0.1725220018	-0.30632991	0.0543296805	0.0164452624	0.0363434394	-0.048784963	0.1729744742	-0.0427992246	0.1380375474	0.0418588529	-0.0434462778	-0.0078914542	0.0783340424	0.0986576986	-0.0544206106	-0.0966054302	-0.1346558079	-0.0182256173	0.1625874706	-0.0101508	-3.249999999999954e-05	1.0562499999999704e-09	0.00010303874064	-0.0381647	0.0720032999999999	0.0051844752108899	0.00145654432609	-0.0399021	-0.0070742	5.004430564000004e-05	0.00159217758441	0.00105024	-0.00041668	1.1030040576e-06	1.736222224e-07	-0.00145146	-0.00027465	2.1067361316e-06	7.543262249999999e-08	-0.000459433	7.846399999999999e-05	6.156599295999997e-09	2.1107868148900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6369457148	0.9662706509	2.426021005	1.66358281	2.938915585	1.960147666	2.183018659	-0.4385105027	0.4845795564
70719.74677092739	-570.6860187253333	325682.5319685714	5001282583.344095	97977.40067836216	-1243.3203691755043	9599571043.688322	1545845.5404067123	72134.07246141504	-122.2327824151871	5203324409.868675	14940.853096958474	75739.62647493131	47385.46509742541	2.98717	58.481117	0.0573094883	0.0418035	0.0237798457	0.0197548816	0.0096156096	-0.2526048139	0.0264663694	0.1230446527	0.0261277975	0.2106184221	0.160092903	0.0801671049	0.0187905409	-0.0458685664	0.1332264804	-0.0292776509	-0.0681745577	0.0769358952	0.0404176349	-0.0422213887	-0.0584835773	-0.0298463866	-0.1700037655	-0.0817487694	-0.1120839163	-0.0515309778	-0.1317395988	0.1444855978	0.0464144278	-0.0293031015	0.0371493176	0.0761332436	0.0131739163	0.0701983796	-0.0793203424	0.0786093286	-0.008493742	-0.0739490677	-0.0799950604	0.0682906826	0.1087470022	0.0006239829	0.1265005071	-0.049480761	0.126139075	-0.1223302911	0.0126190526	-0.0742819032	-0.0370319845	-0.1220238004	-0.0089123992	0.0325951011	0.1705255176	0.1612379533	0.0203903763	-0.0138599522	0.0494695144	0.0582364937	-0.007908553	0.0935285637	-0.1022325963	0.0100748202	-0.1028875412	0.0820574304	-0.1360057951	0.0470326627	-0.2267109419	-0.1154738239	0.2801682078	0.0190260906	0.1107323684	-0.0049531795	-0.0516665835	-0.006258319	0.0589199109	0.0161039519	-0.0897553633	-0.0442681038	-0.0596044661	0.0506880511	-0.0757556173	0.0074548757	0.0722114136	0.255182815	-0.0761405879	0.0942074393	0.0906432017	0.0788977365	0.161408037	-0.0101508	0.0	0.0	0.00010303874064	-0.0380191	0.0001456	2.1199360000000777e-08	0.00144545196481	7.67883e-05	0.0399788883	0.0015983115097038	5.896443016890001e-09	0.00139394	0.0003436999999999	1.9430687236e-06	1.1812968999999997e-07	-0.00145146	0.0	2.1067361316e-06	0.0	-0.000459433	0.0	0.0	2.1107868148900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.297867274	1.79240537	1.685402904	0.680416184	1.121243088	-0.9949704548	1.506331178	-0.8354781216	0.6680953627
70536.5967276515	-183.1500432758912	33543.938351960824	4975411477.919336	97220.29010663714	-757.1105717250175	9451784808.418688	573216.4178177828	72038.11182237546	-95.96063903957838	5189489554.933071	9208.444244884256	75605.14051167583	41869.47167190912	1.559054	30.52227	0.0454378717	0.0282771	0.0608169439	-0.0603461097	-0.1467712404	-0.0725847124	-0.0348991822	0.0367853891	-0.1177829821	0.0838754489	0.092753613	-0.0259342251	0.118776748	0.0197149244	-0.0750308813	0.0557277562	0.13526297	0.0855055349	0.2011223618	-0.0132823377	0.0020799704	0.0766758737	0.0011567721	-0.1619698971	0.1161570487	-0.1251777815	-0.0245657114	0.0622274352	0.1146310091	-0.248297397	0.0636431358	-0.0695669701	0.2060252435	0.0621129811	-0.1694292177	-0.1355052231	-0.0718148806	0.1273017193	-0.0770500411	0.0895182631	-0.0758764859	0.005298318	0.1812989839	-0.2242036508	-0.0019757288	0.0580579534	-0.1260972149	-0.1417672205	-0.081476679	0.0203790057	0.0050111909	0.0578959652	-0.1146761257	0.2486208338	0.1218512242	-0.0774351751	-0.1661339735	-0.1899693895	0.0546358581	0.1329426591	-0.020380046	0.037994613	0.2155377605	0.0383956926	-0.0885765579	0.0459479785	-0.2459199264	0.1083758153	0.083051238	0.0269791353	-0.1017131304	0.0103917263	-0.1018436741	0.0689708428	0.1909808834	0.0536830866	-0.0915080163	0.1655342587	-0.1303701367	-0.0684002272	0.0402591707	-0.0064523001	-0.0767693049	-0.0582745198	-0.0754744355	0.1925415147	0.0064186096	0.0396673613	0.1599377353	-0.0101706	-1.9800000000000373e-05	3.9204000000001476e-10	0.00010344110436	-0.0529855	-0.0149663999999999	0.0002239931289599	0.0028074632102499	0.00878896	0.0087121717	7.590193573028089e-05	7.724581788160001e-05	0.00139394	0.0	1.9430687236e-06	0.0	-0.00101667	0.00043479	1.0336178889e-06	1.890423441e-07	-0.000459433	0.0	0.0	2.1107868148900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.545118538	0.7215410791	-0.3045851746	-0.3821254215	-0.3400615671	0.6191418924	0.1121721146	1.162512917	0.9483861095
70679.32060605237	142.72387840086594	20370.105465785167	4995566361.333138	97506.62666102816	286.3365543910186	9507542242.813128	81988.62238052074	72034.69337131342	-3.4184510620398214	5188997049.099146	11.685807663561183	75586.30059065935	44359.833980423085	1.068167	20.911968	0.0270157101	0.0140096	0.0410276538	-0.0508889499	0.060851638	-0.0118434664	-0.072520075	-0.086790483	0.094818696	0.1450319836	0.0671015988	-0.1469210857	0.1280045508	0.1148480607	0.0504316725	-0.1283830794	0.1555238855	0.0709596265	0.2135639276	-0.0806123551	-0.0091411701	0.0194993435	-0.1392468255	0.078920441	0.1358331905	-0.044913349	0.0214716043	-0.0662703788	0.1448557551	-0.0064946773	0.0319216895	-0.0447508946	-0.0277852154	-0.2212013272	0.1227008537	-0.0397424734	-0.0720350392	0.0824293829	0.0885897364	-0.1118884969	-0.1711965471	0.0467004544	0.0671661191	-0.1877559885	-0.0613861185	-0.0324186628	0.0281903522	0.0004432394	-0.05147817	-0.1466644455	-0.0910491242	-0.1182817939	-0.0990113677	0.125326165	-0.1477048748	-0.0425200409	0.1232339555	0.0449275943	-0.0523593806	-0.0274192479	0.0503760525	-0.081082034	0.0790897961	0.1659917926	-0.1112885613	0.0261092521	-0.2122595096	0.0660687309	0.0751994177	-0.0218693981	-0.0870972983	0.0435726279	0.0284051735	0.1288501574	0.0248519179	0.0044874618	-0.1553268846	0.1537019386	-0.1526233555	-0.092329651	-0.1586694916	-0.0690148023	-0.0278325767	-0.1057918795	0.0642818421	-0.0001630682	-0.0805224818	0.1931264672	0.1581792149	-0.0101546	1.600000000000039e-05	2.560000000000124e-10	0.0001031159011599	-0.0579936	-0.0050081	2.5081065610000013e-05	0.00336325764096	7.83499e-05	-0.0087106101	7.587472831422201e-05	6.13870683001e-09	0.00153576	0.0001418199999999	2.3585587776e-06	2.011291239999999e-08	-0.00114047	-0.0001238	1.3006718209e-06	1.5326440000000022e-08	-0.000459433	0.0	0.0	2.1107868148900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.344127819	-0.3912084306	-0.9108628056	-0.9525330062	0.6852095466	-0.1225893859	1.480306358	1.282351939	0.3076603846
70821.14211929216	141.82151323978906	20113.341617623664	5015634171.080977	98329.37589678082	822.7492357526644	9668666164.250422	676916.3049315934	72073.01399421226	38.320622898841975	5194519346.209917	1468.470139355252	75662.22613753434	45422.804474598335	1.064607	20.842272	0.0252716205	0.0181967	0.0649328812	0.0284622478	-0.1211787552	-0.0290953662	-0.1336454353	-0.0059135533	0.0678310012	-0.1538240788	0.1550206597	-0.1459193794	0.1959447515	0.1635660492	0.0606543018	0.1245321387	0.1404874036	0.0121151254	0.1039176828	0.0673350702	-0.0623922909	0.0693614816	0.0437077719	0.1091759367	0.0900475607	-0.0896042201	0.0257550077	-0.137075206	-0.0881600434	-0.0097876171	0.0569287567	0.1767574353	0.11772141	-0.1150864249	-0.0067011498	0.0746953786	0.1603893747	-0.1097765374	0.0456808313	-0.0518551055	-0.0788587045	-0.0522606658	0.1153825751	-0.0968480207	-0.1595506262	0.1927638248	-0.0155370421	-0.0122687644	-0.1478572743	-0.0041706761	-0.0084574998	-0.0054759268	0.0277283462	-0.0646323528	-0.2112911115	-0.0176377092	-0.1905121424	-0.0006691325	-0.0751141771	0.0789544753	-0.1089189223	-0.0636545965	-0.0057762237	0.0062179567	-0.0883459215	0.0078664676	-0.1556532332	-0.0284013593	0.1000026922	-0.0140077167	-0.1553076969	0.1438964522	-0.2703476309	0.0118967731	-0.0227902806	-0.0674680119	-0.1754223459	0.0497162445	-0.0504330828	-0.2734977798	-0.0378679965	0.0243999362	-0.2227615973	-0.1115571252	0.0098660174	-0.0907627194	0.1255401382	0.0408863257	0.1561356449	-0.0101583	-3.700000000000578e-06	1.3690000000004276e-11	0.00010319105889	-0.0660474	-0.0080538	6.486369444000011e-05	0.00436225904676	6.62294e-05	-1.2120499999999992e-05	1.4690652024999982e-10	4.386333424360001e-09	0.00125635	-0.0002794099999999	1.5784153225e-06	7.806994809999996e-08	-0.00107584	6.462999999999998e-05	1.1574317056e-06	4.1770368999999985e-09	-0.000459433	0.0	0.0	2.1107868148900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9170414368	0.1415743676	0.4545072432	-1.468018574	-0.505336509	1.460793295	1.48100977	0.8916830194	1.151360739
70743.20699658255	-77.93512270960491	6073.883351761176	5004601336.161326	97352.77618669784	-976.5997100829844	9477563031.257282	953746.9937341694	72285.24834294774	212.23434873548103	5225157128.00163	45043.41878317378	75739.13454326923	43427.8332481894	1.356624	26.559214	0.0813996136	0.0553649	0.0658799146	-0.1066870922	0.1873848934	0.1067857209	-0.131936415	-0.2119306803	0.0349652723	0.0896312897	0.0590996271	-0.1059778503	-0.0854800746	-0.0581696718	0.3080226429	-0.0663852572	-0.0869913958	-0.0660795802	-0.0170184653	0.0655955119	0.1012620091	-0.1611547948	-0.1653159939	0.1406731073	-0.0860269222	0.0429279232	-0.1105586091	-0.0318524577	-0.0496022281	-0.1188683087	-0.0506849299	-0.0857091743	0.1612302413	-0.0647895976	0.0857930408	0.0869397699	-0.1151945898	-0.0563361002	0.162246098	-0.0216409735	0.0038383196	0.0877647765	-0.2195459858	-0.0449760095	0.0456927706	-0.0170593686	0.1330616024	-0.1431074618	0.1106555093	-0.0004239633	0.0451868967	-0.3423715022	0.0560385922	-0.0489849931	-0.1232266365	-0.1118872109	-0.0693855945	-0.0270464235	0.0406497624	0.0124932101	-0.0727137422	-0.1426236059	-0.0104796146	-0.0240857448	-0.0385161335	-0.0222406627	0.0333758905	0.0695171973	0.1059440642	-0.2212494307	-0.0178635703	-0.0263827929	0.0742164387	0.0960684857	-0.002817171	-0.0254969523	-0.0353029036	0.0410599604	0.0085131693	-0.1111522614	-0.0902010579	0.094133316	-0.174932359	-0.2923795358	-0.2142369571	0.0157353896	0.0681755356	-0.0112296727	0.1538107079	-0.010174	-1.5700000000000436e-05	2.464900000000137e-10	0.000103510276	-0.0380282	0.0280192	0.00078507556864	0.0014461439952399	7.8893e-05	1.2663599999999998e-05	1.6036676495999995e-10	6.224105449000001e-09	0.00112067	-0.00013568	1.2559012489e-06	1.84090624e-08	-0.000144479	0.000931361	2.0874181441e-08	8.67433312321e-07	-0.000459433	0.0	0.0	2.1107868148900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.272031183	-1.254044198	1.350803026	0.3501118099	1.164201148	-1.067589662	-0.3376882974	0.8785882655	0.5775048681
70989.90699968592	246.70000310336764	60860.8915312016	5039566895.824056	98277.73855503628	924.9623683384416	9658513895.492064	855555.3828422589	72357.46107598563	72.21273303788621	5235602173.362776	5214.678812801022	75868.37467032966	51984.37822783765	1.681796	32.925247	0.050651113	0.0262921	0.0707351402	0.1851803722	-0.0352799511	0.0555270369	-0.1494713687	0.101662013	0.0972739618	-0.1993714529	0.0292566884	-0.1204552338	-0.2267044086	-0.0582242803	0.0496246795	-0.0103522787	-0.1381405031	-0.2221246575	-0.0375223903	0.0300200759	0.3074865574	0.1097730732	-0.0902981897	-0.0326601866	0.0800238875	-0.0279682831	0.1402062081	0.1621745302	-0.0443816333	0.2124659289	0.1427999793	0.0538885614	0.14477553	0.0053995678	0.0622412628	-0.1445132845	-0.2288905285	-0.1430679194	-0.007574704	0.1143523378	0.1110264486	-0.1487057144	-0.2119232435	0.0316481366	-0.0750532728	-0.0115861837	-0.1492251286	-0.266478147	0.1525392029	-0.0966564711	-0.1640529149	0.1456245034	0.0101510021	-0.1357906982	0.099220639	-0.080363734	0.0545732443	0.0397447526	-0.0417833276	0.1041022684	0.000503352	-0.0765655107	0.0723481408	0.0634438036	-0.088839325	-0.0018231475	0.0850590922	-0.0274866489	-0.0740894366	0.0348093327	-0.1583378653	0.033141485	-0.0328417384	0.1659033146	-0.0765434214	-0.1688906768	0.1657801844	0.1442549082	-0.0322238149	0.0422769735	0.1248600687	0.060983364	0.0510659142	0.0692300632	-0.1108190134	0.1077290437	-0.0897206525	0.238348256	0.1512085936	-0.00279533	0.00737867	5.44447709689e-05	7.8138698089e-06	-0.0380125	1.5700000000000436e-05	2.464900000000137e-10	0.0014449501562499	-0.0145018	-0.014580693	0.0002125966083602	0.00021030220324	0.0008183609999999	-0.0003023090000001	6.697147263208364e-07	9.139073148106048e-08	-0.000415691	-0.0002712119999999	1.72799007481e-07	7.355594894399999e-08	-0.000459433	0.0	0.0	2.1107868148900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8849101937	-0.2908954488	1.40607062	1.60433102	-1.20209996	1.096493266	0.6942464313	1.01470434	-1.234221025
