global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_10	aroma_motion_11	aroma_motion_16
55076.14823312297	n/a	n/a	3033382104.1969347	76655.07101907169	n/a	n/a	5875999912.938925	54142.75670745759	n/a	2931438103.882944	n/a	56147.12280179013	34414.92769565921	n/a	n/a	n/a	n/a	-0.2242180842	-0.016934676	0.2543934205	-0.0457774473	0.1588271409	-0.3772263982	0.2723134583	-0.2853932788	0.0312744731	-0.0668328063	0.1931232785	-0.3878938429	0.2057950327	-0.0209356186	0.1147428871	-0.0024856814	0.0568825578	-0.0900113556	0.0438067017	0.0419074232	-0.0392717731	-0.2146387085	0.0394686337	0.1664669637	-0.1468284438	-0.0688199249	0.1518064547	-0.27497699	0.1975644974	-0.1491419118	0.1829673598	-0.3082395515	0.2178246497	-0.0712358164	0.2121863411	-0.0528573506	0.1214242425	-0.0505447118	0.1793641612	-0.1641765034	0.3002516722	0.099928068	-0.0069991752	-0.1926041194	0.1555061584	0.0863820287	-0.2863647521	0.1135671306	-0.2699464944	0.160242461	-0.1550418374	0.4965716433	-0.4881085178	0.2465295469	0.0237192685	-0.2261149654	0.0492787018	-0.231154594	0.012515604	-0.1336257605	0.1285455966	-0.0918749552	0.0674285828	-0.0793955461	0.0148197312	0.1356914992	-0.0768999283	-0.0494805321	0.0064098228	0.0042677912	-0.0647752	n/a	n/a	0.00419582653504	0.0199593	n/a	0.00039837365649	n/a	0.123091	n/a	n/a	0.015151394281	0.0100529	n/a	n/a	0.00010106079841	0.000710071	n/a	n/a	5.042008250410001e-07	-0.000255947	n/a	n/a	6.550886680900001e-08	0.0	0.0	0.0	0.3245428896	-0.5339043122	-4.08498511	1.10397149	1.732256523	-1.346233414	-0.044472029	0.9907818583	0.7666432947
55455.62472430445	379.4764911814782	144002.4073594065	3075326313.5628867	78160.4659352022	1505.3949161305063	2266213.853511574	6109058435.207903	54229.221634172194	86.46492671460146	2940808479.0481696	7476.183551761402	56513.169872354425	45836.39696138822	3.100564	84.94089499999998	0.70480115	0.419055	0.009740155	0.4456670623	0.0634450381	0.5476930316	0.220549054	-0.2013689825	0.1257980145	-0.2327563206	-0.1330495967	0.1593903965	-0.2209444313	-0.4119570415	-0.26871424	-0.0705209927	-0.1267242899	-0.0575900142	0.0720382452	0.1390017771	0.2499807397	0.0807467181	-0.0475090136	-0.021616648	0.1645818924	-0.045305042	-0.0548437115	0.050901476	-0.1222719729	-0.2602335647	-0.4699694267	0.1506400905	0.057560316	-0.4481517733	0.0125435881	0.0502630479	-0.1486164436	-0.3147849054	-0.0780115959	-0.0835367892	0.1252349342	0.1247033511	-0.0460718118	0.0399649501	0.1094762584	-0.1219765504	0.0214669764	0.0185400404	-0.2697623622	-0.4528824232	-0.2158541812	0.1159702001	-0.3327062715	-0.0449014973	0.5050084913	0.1272301811	0.0445672534	-0.4110805908	0.1998262473	-0.0222480162	-0.0268104708	0.0595667595	-0.0006442716	0.0627081282	-0.1036779834	-0.0349618363	-0.0035107755	-0.076202686	-0.0049685317	0.016830047	0.0301344805	-0.0310815529	-0.0367799	0.0279953	0.00078373682209	0.0013527610440099	0.107865	0.0879057	0.011634858225	0.00772741209249	-0.274892	-0.397983	0.158390468289	0.075565611664	0.00943539	-0.0006175099999999	3.813186000999999e-07	8.90265844521e-05	-0.00158027	-0.002290341	5.245661896281e-06	2.4972532729e-06	0.000654545	0.0009104919999999	8.289956820639999e-07	4.28429157025e-07	1.0	0.0	0.0	-2.656564194	-2.011808955	-0.5177101463	0.6879624839	4.09851235	0.9511844019	4.442045556	1.47880209	1.945737477
55385.47716736081	-70.14755694363703	4920.679745160799	3067551081.056246	75666.00519014246	-2494.46074505974	6222334.408643991	5725344341.434666	54088.535360204645	-140.6862739675489	2925569657.4121084	19792.627682872237	56059.66215637758	42891.93029424002	2.016637	55.246372	0.24099445	0.132965	-0.1681796772	0.1265264703	0.3822929016	-0.0021989071	-0.002289105	0.0948477386	0.2488565933	-0.2603656797	-0.2116513474	0.1391021118	-0.084054005	-0.0557827342	0.1637929533	-0.226399432	-0.1529976081	-0.0845650693	-0.0462306675	-0.1689430998	0.1159758053	-0.0579071267	-0.0527832349	0.2806687796	0.0209831085	-0.0667133147	0.2036109605	0.0355711331	-0.0692045657	-0.27323579	-0.0750895759	-0.1135956873	-0.085888476	0.0971660746	0.4109950363	-0.0672223965	-0.1547791666	0.1050293378	-0.3434130197	-0.0301857903	-0.1032682963	0.2544366141	-0.093924347	-0.0157080512	0.0436544059	0.2004045714	0.0389587703	-0.1010825994	-0.2889427879	-0.0397240007	0.0602687365	0.3353144237	-0.21187041	-0.0967380757	0.1892203899	-0.152024596	0.0285913972	0.3401409981	-0.3061273661	-0.0661729281	0.0373009718	0.0608790574	0.0254682922	-0.3680984784	0.1431018502	0.1186185077	-0.0882877423	0.3341087955	0.0943900893	-0.0453158649	-0.1558905811	-0.019307649	-0.0144119	0.022368	0.000500327424	0.00020770286161	0.0625805	-0.0452845	0.0039163189802499	0.00205068594025	-0.161897	0.112995	0.012767870025	0.026210638609	0.00896529	-0.0004700999999999	2.2099400999999937e-07	8.037642478410002e-05	-0.00111177	0.0004684999999999	2.1949224999999997e-07	1.2360325329e-06	0.000922884	0.000268339	7.200581892100002e-08	8.51714877456e-07	0.0	0.0	0.0	0.8935844221	-1.706348507	-0.1517835714	1.802293388	3.472611028	1.388829277	-2.044805486	-0.08051067094	-0.3201997256
55187.899202377324	-197.5779649834876	39037.05224701626	3045704218.37176	76516.79637522978	850.7911850873206	723845.6406222875	5854820127.528378	54216.16999907817	127.63463887352556	2939393089.368944	16290.60104037528	56131.99240236893	37151.34101793639	2.114443	57.925819	0.2635884	0.170586	-0.2426178671	0.0207371912	0.2961797364	-0.0442648298	0.0336469938	-0.0898850141	0.0625810777	-0.2681433496	0.0376414641	0.0871248227	0.1493462906	-0.2325701289	0.0219856589	-0.020534406	-0.0654726214	0.2370479856	0.151054386	-0.1188237172	-0.3425311182	-0.0986979835	-0.0685330086	0.0520795761	0.1354030508	0.0917407049	0.108298577	-0.0505203507	0.1391939834	-0.2549047448	0.1465426182	-0.1428134158	-0.0322979602	-0.1799247043	0.1981083349	0.0437803888	0.0220851692	0.0410292445	-0.0252643906	0.3822161628	-0.1211778244	-0.1631014473	-0.0219134344	0.0722578378	-0.010625121	0.083962389	-0.0643367168	-0.1496655758	-0.2822230311	0.0762175201	-0.1190438639	0.1310556765	-0.117466913	-0.0185667012	-0.1386367825	-0.1084334678	0.1150231485	0.2445736454	0.0078818266	0.0122316021	0.0214952342	0.0345615052	-0.3181752032	-0.0310255621	-0.0273814254	0.0154899233	0.1075330111	-0.3019587453	0.0909010396	0.1427346009	0.0357024897	-0.1371237213	-0.0145161	-0.0001042	1.08576400000001e-08	0.00021071715921	0.0206706	-0.0419099	0.00042727370436	0.00175643971801	-0.0165922	0.1453048	0.02111348490304	0.00027530110084	0.0079703399999999	-0.0009949500000001	9.899255025001994e-07	6.352631971559841e-05	-0.00131104	-0.00019927	3.970853290000003e-08	1.7188258816000002e-06	0.000591714	-0.00033117	1.096735689e-07	3.50125457796e-07	0.0	0.0	0.0	0.9321094218	-1.131194925	-2.099599746	-0.1037549078	2.383496504	1.771999258	-1.603277625	1.498713413	0.4400862174
55070.26989009815	-117.6293122791758	13836.655107271858	3032734625.768251	76176.53135627297	-340.2650189568085	115780.28312567723	5802863929.473239	54136.32032517515	-79.84967390302336	2930741178.349972	6375.970422419169	56175.9139013483	37444.02818249584	1.255086	34.383472	0.13797535	0.0818271	-0.2156320818	0.1559212893	0.329820342	0.040742955	-0.1269785284	-0.0085456903	0.0144895494	-0.2370151078	-0.1394590124	0.1120881018	0.0140755486	0.0220090255	0.0240542639	0.0025495942	0.0044339431	0.0080779708	-0.2460418272	-0.1609693972	-0.040154179	0.2228792395	-0.0528324223	-0.026469384	-0.0639620699	0.0324725198	0.1281331522	-0.0500795	0.028268157	-0.2606383434	-0.0633390814	-0.1455865171	-0.0854246457	0.0504632387	0.0942981927	0.0450091671	0.0983110982	-0.01352071	-0.0530089156	0.0416193826	-0.2094012393	0.0872561494	-0.0701659492	-0.1614033039	0.0014868751	-0.0518549736	0.0815668564	-0.1898257437	-0.2725226012	-0.0050351708	-0.0101652608	0.1464404241	0.1041478402	0.0745180805	0.0077117857	-0.1995927711	0.0259510826	0.1691930646	-0.0576578803	0.1686378322	-0.0448531133	-0.0409329805	-0.08702617	0.1201047285	-0.0919921485	-0.0549263273	-0.2368395105	-0.1526248827	-0.1657723125	0.0120518475	0.0756370412	0.1791670163	-0.0086187499999999	0.0058973500000001	3.4778737022501174e-05	7.42828515624983e-05	0.092703	0.0720324	0.0085938462089999	0.00518866664976	-0.0388322	-0.0222399999999999	0.0004946175999999	0.0015079397568399	0.0078698499999999	-0.0001004899999999	1.0098240099999993e-08	6.193453902249844e-05	-0.0007388419999999	0.0005721980000001	3.2741055120411454e-07	5.458875009638522e-07	0.000675138	8.342400000000002e-05	6.959563776000003e-09	4.558113190440001e-07	0.0	0.0	0.0	-0.05179255022	-1.649622734	-1.48125963	1.611851205	1.662079932	1.017387054	-1.291251994	0.1049000041	0.4716274951
54945.90242297374	-124.367467124408	15467.266878940703	3019052193.074952	76318.85195025276	142.32059397979174	20255.15147076073	5824567163.0046	54142.3341007559	6.013775580751826	2931392341.877876	36.16549673564696	56129.6813737175	34621.919850510814	1.61462	44.232994	0.19900135	0.109321	-0.2387142068	0.0326268604	0.263500288	-0.0648706163	-0.0818649778	-0.0772193866	-0.0203663463	-0.2260456158	-0.0210857241	0.0142216427	0.2004657682	-0.0021221029	0.0481563772	0.0800409015	-0.0131108721	0.1429855776	0.0057150418	-0.1225634396	-0.0861454838	0.0775762913	0.1049161515	-0.2254890821	-0.0370681706	-0.1643046412	-0.0051788222	0.0285759183	-0.0965593559	-0.2254991074	0.1189516383	-0.1643693064	0.023750759	-0.039141898	-0.0331586902	0.0675109229	0.0408180782	0.0765798787	0.0841031762	0.1490449301	-0.1226531783	-0.1004750939	-0.0402554678	0.1005782679	-0.0133318933	-0.1775778196	0.0756663276	0.0838374927	-0.2460610751	0.1122780938	-0.0824305656	0.0532972183	0.079907682	-0.0117510129	-0.1358485384	-0.0851220675	0.0218550209	0.1053754182	0.0941274055	0.1089378426	-0.0647215015	0.004444216	-0.1203599488	0.2432101033	-0.0799172818	0.016418891	0.039658556	-0.2579671882	0.1981968149	0.0229174492	-0.0673726551	0.0391611685	-0.0144478	-0.00582905	3.397782390250116e-05	0.00020873892484	0.0430575	-0.0496454999999999	0.00185394830625	0.0024646756702499	0.0216842	0.0605164	0.0036622346689599	0.00047020452964	0.00663651	-0.0012333399999999	1.5211275555997546e-06	4.40432649801e-05	-0.000639461	9.93809999999e-05	9.87658316098012e-09	4.08910370521e-07	0.000347651	-0.000327487	1.0724773516900005e-07	1.20861217801e-07	0.0	0.0	0.0	0.570837183	-1.757585022	-2.298747143	0.05427695887	0.8266181023	0.5763982773	-1.242454198	-0.7024271255	-0.06118946471
54964.065598728856	18.16317575511493	329.900953511195	3021048507.141369	76239.80428538602	-79.04766486673907	6248.533320884294	5812507757.473966	54108.292871957965	-34.04122879793431	2927707357.517577	1158.8052580733122	56146.59006449425	37973.0326227854	1.839846	50.403152	0.16524151	0.0971589	-0.1950688027	0.18788957	0.2640263323	0.0566473284	-0.1621771532	-0.051183598	-0.0877358027	-0.2044357535	-0.1167700259	0.205098493	0.040602186	0.1077268757	0.0761345987	0.0086976939	0.0592826383	0.0727892371	-0.0515310615	0.1578728932	-0.1147897922	-0.0060239217	0.012988409	0.0046174168	-0.2246796084	-0.1680555454	0.1252300491	0.0534283168	-0.0251195342	-0.2335396061	-0.0854762955	-0.1431985332	-0.1652472137	0.0631496449	-0.0521415397	-0.067715728	-0.0280938773	0.0739384651	0.0915296746	-0.0588681249	-0.1326983358	-0.0770828383	-0.095761922	-0.0962078265	-0.1736703716	0.0921386077	-0.0519868706	0.0950207271	-0.2406471675	-0.042241818	-0.0201831269	0.0409047318	0.2229734101	-0.0188740457	0.0526531455	-0.0434406774	-0.0314799002	0.0135975973	-0.037247124	0.1285057967	-0.0742675001	-0.0477863907	0.1026904239	0.1407908082	0.0196520232	0.0922033321	0.0185768603	0.0065767183	-0.1933771065	-0.1237403198	0.215180615	-0.0422380967	-0.00409379	0.01035401	0.0001072055230801	1.67591165641e-05	0.087965	0.0449075	0.007737841225	0.00201668355625	-0.0588367	-0.0805209	0.00648361533681	0.00346175726689	0.00688048	0.0002439699999999	5.9521360899999806e-08	4.734100503039999e-05	-0.000425716	0.000213745	4.568692502500002e-08	1.8123411265600002e-07	0.000479118	0.000131467	1.7283572089000005e-08	2.29554057924e-07	0.0	0.0	0.0	-0.6150513018	-1.9049566	-1.569537395	0.927413214	0.8742727277	0.2742189979	-0.9319320243	-1.276883212	0.7982305429
55038.44670468225	74.38110595339094	5532.54892284957	3029230615.664148	76305.46239659927	65.65811121324077	4310.987568090293	5822523591.558825	54021.25918487279	-87.03368708517519	2918296443.919203	7574.86268764019	56031.24345321229	37852.280219806016	1.017235	27.867466	0.1034769099999999	0.051682	-0.2235711112	0.1016200049	0.2599468214	0.0043326537	-0.1036379611	-0.0008247388	-0.1325632321	-0.2456913	-0.2233356717	-0.0100543132	0.0715396882	0.073499008	0.0832568514	-0.0405632355	0.1027518685	-0.0970531838	-0.2283923393	0.28832446	-0.0296757329	-0.0203311582	0.0788185912	0.2292012241	-0.1532171379	-0.0080200395	-0.2855773806	-0.003851137	-0.0128907964	-0.2474764374	-0.0516331342	-0.1623911996	0.0509600912	0.1347154165	-0.0947171613	-0.0784921597	0.0435592411	0.0566707117	0.0120576578	-0.2725515672	0.072254261	-0.0853580993	-0.1016497177	-0.2734808078	-0.1625866387	0.1735154759	0.0026649637	0.1448155298	-0.2311431235	0.0587086784	0.0410441755	0.0854129036	0.1852876646	-0.1313008302	0.0300521579	0.047733577	-0.0998359526	0.0350904009	-0.0119705695	0.1233338078	-0.0520258957	0.0382951261	0.1746982777	0.1129505326	0.0841862611	-0.1254517729	0.1306152322	0.0952027721	-0.0474686695	0.0133224372	-0.0397056064	-0.0038196533	-0.00410995	-1.6160000000000306e-05	2.611456000000099e-10	1.68916890025e-05	0.0635614	-0.0244035999999999	0.00404005156996	0.0005955356929599	-0.0446138	0.0142228999999999	0.0002022908844099	0.00199039115044	0.00617837	-0.0007021099999999	4.929584520999996e-07	3.81722558569e-05	-0.000132085	0.000293631	8.621916416099998e-08	1.7446447225e-08	0.000780062	0.000300944	9.056729113599998e-08	6.08496723844e-07	0.0	0.0	0.0	0.4508824141	-2.19442116	-1.302162673	0.6405340555	0.9949964981	-0.04878265757	-1.109336294	-1.801973037	-0.6264154175
55080.39642664336	41.94972196111485	1759.7791726148412	3033850070.5161867	76352.2676930147	46.80529641543399	2190.7357725366373	5829668781.865776	54075.66425493178	54.405070058986894	2924177464.6121063	2959.911648123272	56034.33522322867	36406.57014001248	1.126384	30.857634	0.09002246	0.059221	-0.2107197943	0.0834271123	0.2326622498	-0.0893185651	-0.0604505466	-0.0048111408	-0.104277354	-0.21845832	-0.0619448682	0.0116612004	0.0938496406	0.1817751199	-0.0562075886	0.1148333602	0.2316689381	-0.1698292054	0.2036275753	0.1093634529	0.005586718	-0.2668748572	0.174997803	-0.0195060432	0.1354378227	0.0117787696	0.0795375952	0.071702525	0.0221915185	-0.2198813895	0.0482894229	-0.110082999	-0.0442303224	0.1477215221	-0.1081792838	0.0251659153	-0.0656630659	0.0600806621	0.2960675323	-0.1014017994	0.1983146747	-0.0237420439	0.0488068931	0.0667539058	0.0867354824	0.1473327301	-0.2235924907	0.0909129693	-0.2024275479	0.0419375351	0.0361164153	-0.0598661231	0.2368165954	-0.0257770492	0.0007660579	-0.0258668726	-0.1040748767	-0.0836146606	0.0356537764	0.1043670385	0.0115679849	0.0167455232	0.2206729599	0.1121261071	0.0946896153	0.0479395732	0.0751131145	0.079764128	-0.0181792701	-0.013400477	0.1262816113	-0.02730366	0.00157045	0.0056804	3.2266944160000005e-05	2.4663132025e-06	0.0631525	-0.0004089	0.00398823825625	1.6719921000000305e-07	-0.0220586	0.0225552	0.00050873704704	0.00048658183396	0.00523726	-0.00094111	8.856880321000004e-07	2.74288923076e-05	2.73402e-05	0.0001594252	2.541639439504e-08	7.4748653604e-10	0.000907086	0.000127024	1.6135096576e-08	8.228050113959999e-07	0.0	0.0	0.0	-0.06525142579	-1.93051331	-1.266937612	0.795161466	0.4695181474	-0.2241120968	-1.587052495	-0.9900819693	0.2687061722
55146.29651417975	65.9000875363854	4342.821537303258	3041114019.229833	76607.71008731618	255.44239430148448	65250.81680647506	5868741244.822286	54175.43936324668	99.77510831490508	2934978230.200818	9955.072239251042	56156.23857417679	38055.00920164571	1.127504	30.8883	0.082309325	0.0471531	-0.203004727	0.0812063282	0.1602372452	0.0040266005	-0.0163600398	-0.0071647245	-0.1232422055	-0.1897050666	-0.0088596282	-0.0435448792	0.0544133355	0.1364481276	-0.1864749037	0.0779644925	0.0255621949	-0.1880080478	0.1341781364	0.1170364396	0.1209424031	0.0007184259	0.0679637229	-0.004544641	0.3341160963	0.0953034889	0.0016371296	0.0262033898	0.017414092	-0.1894770836	-0.0089616132	0.0127735294	0.0370744938	0.0449451823	-0.196918755	-0.0215297658	-0.0458636566	-0.1000636815	0.0841783394	-0.0033288333	0.1958520164	0.0241695045	0.0733501556	0.0983247596	0.1728256723	-0.041394339	-0.2498032615	-0.1188799745	-0.1759006971	0.062877531	0.0881356121	-0.0400923917	0.1865551928	-0.1661325582	0.0304364149	0.0740182353	-0.1119972393	-0.0218404926	0.0115764499	0.043095666	0.0295577965	-0.0105714589	0.1657858747	0.0001408289	-0.0423772456	-0.1553631725	0.0720395468	0.1242835371	-0.0274016407	0.0384180856	-0.1177009615	-0.0833149405	-0.00411776	-0.00568821	3.23557330041e-05	1.69559474176e-05	0.0767435	0.013591	0.00588956479225	0.000184715281	-0.0263038	-0.0042451999999999	1.802172303999998e-05	0.0006918898944399	0.00444692	-0.0007903399999999	6.246373155999993e-07	1.97750974864e-05	8.10965e-05	5.3756300000000006e-05	2.88973978969e-09	6.5766423122500015e-09	0.000575484	-0.0003316019999999	1.0995988640399997e-07	3.31181834256e-07	0.0	0.0	0.0	0.4916799936	-2.141893264	-0.994252931	0.2263652818	0.5784028729	-0.04769632531	-0.6061372396	-1.323921244	-0.3637760105
