global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	aroma_motion_01	aroma_motion_03	aroma_motion_04	aroma_motion_06	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_14
61583.13885447221	n/a	3792482991.169204	n/a	90690.97913896276	n/a	8224853697.18378	n/a	61747.84106826241	n/a	3812795876.591394	n/a	65863.69678251988	57816.69942959872	n/a	n/a	n/a	n/a	-0.0379567009	-0.070374103	-0.1896079753	-0.1864724147	0.0045094156	-0.0171425781	-0.2282829637	0.0276111313	-0.0262184366	0.0282848207	0.0798921405	-0.2321977056	0.0822075824	-0.0698914569	0.0137427366	-0.0695125196	0.0735040775	-0.1107533667	0.1497204318	0.1698714707	-0.1177866185	0.0350332842	-0.238964636	0.1333245534	-0.0374437599	0.0312233316	-0.0281117294	-0.1763048807	0.0633955384	-0.1955079965	0.0069716721	-0.1260091787	0.1085372428	-0.0383855556	0.2157459721	-0.2099264042	-0.1987499581	-0.1093863507	-0.1803477715	0.0358948386	-0.0685940017	0.0984883243	0.0033981054	-0.160985341	0.0605875774	-0.0461193067	0.2009783994	-0.0873582194	0.2938120648	-0.1518374801	0.037904848	-0.0248676439	0.1165534863	-0.0919267643	-0.1667318361	0.1366498895	0.0694889105	-0.1293107424	-0.232024355	0.1441750147	0.0826137	n/a	0.00682502342769	n/a	0.0571431	n/a	0.00326533387761	n/a	-0.403376	n/a	n/a	0.162712197376	0.00436846	n/a	1.90834427716e-05	n/a	0.000944926	n/a	n/a	8.92885145476e-07	0.000926425	n/a	n/a	8.582632806250001e-07	0.0	0.0	-1.788434781	0.6619858205	1.344144136	-0.8336819142	0.98598576	0.8344679177	1.883970756	2.623800048
61445.0826842568	-138.0561702154082	3775498186.075155	19059.50613454576	90162.89883643616	-528.0803025266068	8129348326.58942	278868.8059165926	61654.44734042553	-93.39372783687575	3801270876.853305	8722.388399268424	65681.99088656691	56574.52394144803	0.981169	19.031765	0.0784413	0.043674	-0.0193698914	-0.1347151109	-0.2008286532	-0.0260107056	-0.1172105208	-0.0547113693	-0.2073954825	-0.0832670691	-0.106944024	-0.0220383286	-0.0050876823	-0.1008517245	0.0929400069	-0.1129143896	0.0431975976	0.1565813121	0.3078194754	0.3243458099	0.065629601	0.0044107989	-0.1380987678	-0.1594052031	-0.2343227344	0.0275150051	-0.1700241027	-0.0066039501	-0.0235331105	-0.0337642539	-0.1045773281	-0.1640754529	0.0888673115	0.0605541213	0.0744860448	-0.1281578987	-0.2725489161	-0.2995172215	-0.1990388723	-0.0990949297	-0.170837358	0.1353591457	0.0068586057	0.0159857304	0.1712462863	-0.1160776493	-0.0826539595	-0.0215364784	0.1743047311	-0.0479984722	0.2090119165	-0.2234798712	0.1214172604	0.1164466141	-0.0413205566	0.0498138954	0.1498653386	0.1090064953	-0.0525803813	-0.0995657028	-0.0752334444	-0.0144477335	0.0816980999999999	-0.0009156	0.0066745795436099	8.383233600001826e-07	0.0400289	-0.0171142	0.00160231283521	0.00029289584164	-0.386103	0.017273	0.000298356529	0.1490755266089999	0.00394739	-0.0004210699999999	1.5581887812100003e-05	1.7729994489999997e-07	0.000503226	-0.0004417	1.9509889000000004e-07	2.53236407076e-07	0.000926425	0.0	0.0	8.582632806250001e-07	0.0	0.0	-2.033762809	0.1922284635	1.109872799	-0.570808136	0.1952685488	0.5808028341	0.5486166091	1.891002254
61509.87452199997	64.79183774317062	3783464663.712181	4197.982238137349	89866.9046875	-295.99414893615176	8076060558.11221	87612.5362044368	61601.73261857269	-52.71472185284074	3794773461.610122	2778.841900022365	65623.37978791686	55921.37130329316	0.912293	17.695789	0.06377075	0.0351446	-0.0113845524	-0.1496538141	-0.1999151841	0.0032044841	-0.0633526387	-0.1313072692	-0.1920446139	-0.1593298296	-0.0119540536	0.0651848618	0.0707472741	-0.1256831038	0.1675765987	0.0215650369	0.0509713664	0.0982768604	0.1986073166	0.0800148326	-0.0408769061	-0.1471764359	0.0466972451	0.0893800415	-0.2135760086	-0.055541733	-0.1429070568	0.0572438707	0.0506398408	-0.1134698199	0.0223388853	-0.0721564266	0.160480444	0.0325083326	0.1632153598	0.0748283304	-0.2042280743	-0.0036242642	-0.1953979122	-0.0920720638	-0.1605698491	0.1706175252	0.0393958889	0.1022405121	0.2236496039	-0.1086975212	-0.0393825624	0.0372719614	0.1333299468	0.0361412528	0.0843280819	-0.0354441245	0.0241642794	0.1306344616	-0.0842563484	-0.0520005276	-0.0728713782	-0.1293425011	0.0340016737	0.1566350602	-0.1300068634	-0.1024567668	0.0799571	-0.0017409999999998	0.00639313784041	3.031080999999636e-06	0.011649	-0.0283799	0.0001356992009999	0.00080541872401	-0.402769	-0.016666	0.000277755556	0.162222867361	0.00375841	-0.00018898	1.4125645728099998e-05	3.5713440400000184e-08	0.00035253	-0.0001506959999999	2.2709284415999992e-08	1.242774009e-07	0.000926426	1.000000000015745e-09	1.0000000000314906e-18	8.582651334760001e-07	0.0	0.0	-1.920702243	0.3867146897	1.18086744	-0.5921260141	-0.7090252485	0.7909666213	-0.5284423573	0.5357800889
61560.37386461061	50.49934261063754	3789679630.3506327	2550.1836041065526	90627.66301529256	760.7583277925587	8213373303.613428	578753.2333057302	61703.340082003546	101.6074634308534	3807302177.2753854	10324.076624852209	65715.82906705499	55735.65297172669	0.890919	17.281193	0.0676207499999999	0.0546029	-0.0088159532	-0.119108471	-0.1787910432	-0.0129920226	0.0004064982	-0.0757394076	-0.1967007782	-0.0852801035	-0.024334369	0.0371061817	0.0704789372	-0.0034309624	0.0468101284	-0.0193728336	0.1640475031	0.2031007296	-0.0185629558	0.126470181	0.0872658147	0.1409066091	0.1856657056	-0.1659291653	-0.2082140164	-0.0159392426	-0.0973337615	0.0543206375	0.0223769379	-0.0546324749	-0.0033128673	-0.0569813072	0.1923020832	0.1558477038	-0.0936529483	-0.0117815472	-0.0917945211	-0.1238011353	-0.1944128727	-0.097136951	-0.1268678162	0.1200139346	-0.0134747324	0.1394019648	0.2186806501	-0.0207265358	0.0384960044	-0.033229573	0.0400103701	-0.0712630063	0.0070123586	-0.1729437364	-0.0577406615	0.0447841268	-0.1625575438	0.0059982711	0.0705305062	-0.062866744	0.0852135772	0.0718806613	0.0903995109	-0.1204567198	0.0859696999999999	0.0060125999999998	0.0073907893180899	3.6151358759998746e-05	0.0653021	0.0536531	0.00426436426441	0.00287865513961	-0.402612	0.0001569999999999	2.464899999998829e-08	0.162096422544	0.00380834	4.993000000000011e-05	1.45034535556e-05	2.4930049000000115e-09	0.00045856	0.00010603	1.1242360900000005e-08	2.102772736e-07	0.000926425	-1.000000000015745e-09	1.0000000000314906e-18	8.582632806250001e-07	0.0	0.0	-1.655661298	0.497803992	1.198156556	-0.8375816509	-0.5446248973	1.23839088	-0.5123191461	-1.041546241
61810.08550018541	249.7116355748003	3820486669.5402303	62355.90094144188	91460.9495262633	833.2865109707345	8365105288.245683	694366.4093657801	61796.308366578014	92.96828457446829	3818783727.7372	8643.101936719315	65830.4761553114	56930.3340365976	0.973431	18.881668	0.0692180999999999	0.0294797	-0.0183965769	-0.0465198372	-0.1450144679	0.018371851	0.1195498536	-0.001054664	-0.2097741782	-0.0251339824	-0.0461297753	0.0076529679	0.1168709257	0.1919894316	-0.1882451391	-0.1208792766	0.1415519342	0.0923018582	-0.1587069785	0.3180417457	0.1091503084	-0.0068926104	-0.1195790868	-0.0281765108	-0.1946222976	-0.0600791437	0.0016649666	0.0901016973	0.0579159026	0.2289707692	0.0696511488	0.1124427347	0.1678845047	0.4112119343	0.1193757155	-0.0141887525	0.0876362877	-0.1546785937	-0.1923149005	-0.1126219569	-0.1079929144	0.0537158135	-0.0373667706	0.1681599333	0.180888299	0.0562208918	0.1709929883	-0.0185016805	0.0245360666	0.0959501647	-0.0727642881	0.0707760074	0.0179225034	0.1307871015	0.1065475895	-0.1086393036	0.0690322318	-0.2012562659	-0.025892217	0.0924291481	0.3015568178	0.0236612141	0.0919198	0.0059501	0.00844924963204	3.540369001000116e-05	0.0781233999999999	0.0128212999999998	0.0061032656275599	0.0001643857336899	-0.418923	-0.0163109999999999	0.0002660487209999	0.175496479929	0.00347541	-0.0003329299999999	1.20784746681e-05	1.1084238489999997e-07	0.000808344	0.000349784	1.22348846656e-07	6.53420022336e-07	0.000926425	0.0	0.0	8.582632806250001e-07	0.0	0.0	-1.360589362	0.9238844173	1.034106932	-0.6309047057	-0.5166823567	1.809487968	-0.6805811829	0.3191519297
61814.98268465775	4.897184472341905	3821092084.304537	23.982415756146665	90208.66495179522	-1252.2845744680817	8137603232.385247	1568216.6554507045	61737.70983488475	-58.598531693263794	3811544815.656425	3433.7879166064413	65644.6473694926	57144.23814808239	0.966087	18.739225	0.1527403	0.0861356999999999	-0.0134795335	-0.0059769926	-0.2053464726	0.0443056041	0.1130075249	-0.041454955	-0.1858534082	-0.1193566919	0.0688311007	0.0183132745	0.008828642	0.1906411373	0.3498260694	0.0797913275	0.12761721	0.1024789368	-0.0929441239	-0.0069768681	-0.2216689856	0.0399572716	0.0532222981	0.1181622128	-0.178276717	-0.16988054	0.0019283948	0.0867747237	0.0338040506	0.0811491582	-0.0388388653	-0.2048442524	0.0669557434	-0.0250554627	-0.234265	0.2300821005	0.054561967	-0.2023988561	-0.189252713	-0.1282797114	-0.0044713561	-0.0369850077	-0.0121870819	-0.037409434	0.1569189407	0.1026079249	0.1391118098	-0.032576743	-0.1099981864	0.3535613754	-0.0243651252	0.1077989289	0.138032661	-0.1830648266	0.1332220004	-0.0120814961	0.0376979056	0.2727489541	-0.0833824109	-0.0570688584	0.1665461706	0.2738543794	0.0252777	-0.0666421	0.00063896211729	0.0044411694924099	0.121281	0.0431576000000001	0.014709080961	0.00186257843776	-0.420789	-0.001866	3.481956000000128e-06	0.177063382521	0.00300619	-0.0004692199999999	9.0371783161e-06	2.201674083999998e-07	0.00084375	3.540599999999998e-05	1.2535848359999986e-09	7.119140624999999e-07	0.000609559	-0.000316866	1.0040406195600004e-07	3.71562174481e-07	0.0	0.0	-1.054442031	0.6893924169	1.375255803	-0.6724826899	0.3931047703	1.308651323	-0.5527359942	0.5015057919
62135.8748714297	320.8921867719546	3860866946.037969	102971.795531287	91305.8932762633	1097.2283244680875	8336766146.976384	1203909.9960150467	61935.34971187943	197.6398769946827	3835987543.932804	39061.52097847331	65768.61797599657	58179.64820053998	1.096592	21.270641	0.19518045	0.0969412	-0.0276411827	0.0563250473	-0.1757995653	0.0756378201	0.1815975889	0.0216069467	-0.1250343952	0.1290166995	0.2124661824	0.1220851949	0.145537515	-0.0666628334	0.0891242604	0.0137447427	0.1331798436	-0.0988560322	0.0967741462	-0.1179270832	0.0348803188	-0.0475874842	0.0195087013	0.0347350753	-0.1269149632	-0.1078731936	0.2031463288	0.0710451	0.0677898043	-0.1501597542	-0.1303051944	-0.0328058175	0.1820711682	0.2560396556	-0.0119290376	-0.0161300333	-0.0946913919	0.278721279	-0.1715395003	-0.0900954715	0.0001206008	-0.0108881229	0.1333400885	-0.030286014	0.1111094841	0.0723190867	-0.2102783094	-0.0756874671	0.027285859	0.0875711326	-0.1657426878	0.2566683597	-0.0357074856	-0.3116609107	-0.1247959855	0.2680231294	0.0157781696	0.1671434406	0.0113899131	-0.0316877475	-0.2057035467	0.1623103486	0.0411119	0.0158342	0.00169018832161	0.00025072188964	0.0766805	-0.0446005	0.0058798990802499	0.00198920460025	-0.376707	0.044082	0.001943222724	0.141908163849	0.00238677	-0.00061942	5.6966710329e-06	3.8368113640000045e-07	0.000600456	-0.000243294	5.9191970436000014e-08	3.6054740793600005e-07	0.00156012	0.0009505609999999	9.03566214721e-07	2.4339744144e-06	0.0	0.0	-0.8390653507	1.281482477	1.488697098	-0.4069395945	0.1104078452	0.8540730245	-0.829160246	1.309705702
62112.24475752082	-23.630113908882777	3857930948.818173	558.3822833467752	91106.98567154256	-198.90760472074908	8300482838.15466	39564.23521574576	61953.96992464539	18.62021276595624	3838294389.423865	346.7123234494797	65927.52070968143	58345.214179217495	1.066154	20.680231	0.1493682999999999	0.0690383	-0.0261338718	0.1115920314	-0.1012919745	-0.1479224304	0.1715541498	-0.0038399145	-0.1708344266	0.222150204	-0.0289864313	-0.1760436121	-0.0061848619	0.0940686175	0.0908673183	0.07719304	0.0789308135	-0.110291715	0.0275517994	-0.0323097079	0.2585610032	-0.0948208977	-0.1287319662	0.0133666762	-0.1431406668	0.0986619453	0.1882523489	0.0214991747	-0.1033629825	0.1714668635	-0.0916380343	0.1362807957	0.1461912048	-0.044322168	0.1395526183	0.1461428019	0.0652341881	-0.0428420867	-0.1675661584	-0.0435513577	-0.0199699577	-0.0837047194	0.1295616701	0.0943128169	0.0902156615	-0.0731201918	-0.0254331074	-0.0833822987	0.11336249	-0.0305178153	-0.355859608	0.2591401256	-0.0435398387	-0.1150967825	0.0193674885	-0.026415266	-0.144551291	-0.0852566714	0.1249115881	-0.0600806965	0.0669313174	-0.1558829826	0.0627059	0.0215939999999999	0.00393202989481	0.0004663008359999	0.117098	0.0404174999999999	0.013711941604	0.0016335743062499	-0.335513	0.041194	0.001696945636	0.112568973169	0.00195369	-0.0004330799999999	3.8169046161e-06	1.875582863999998e-07	0.00053071	-6.974599999999998e-05	4.864504515999997e-09	2.816531041e-07	0.00113969	-0.0004204299999999	1.767613848999999e-07	1.2988932961e-06	0.0	0.0	-1.239216979	0.8383009124	1.127107801	-0.2675721104	0.6431835369	2.113513937	-0.7633694074	0.3923565083
62098.2359096926	-14.008847828219588	3856190903.095836	196.24781747421264	91343.40944148936	236.42376994680671	8343618448.395568	55896.198995860585	61808.14060283688	-145.82932180850912	3820246244.780053	21266.191099129715	65872.1336130742	58604.3318308458	0.918961	17.825121	0.1457437999999999	0.0789985	-0.0332430233	0.1205550128	-0.0891966492	-0.1651327681	0.1304922779	0.0118455382	-0.1817167607	0.0382414411	0.1014785219	-0.0016329933	0.2298158262	0.0190181744	-0.0951104641	0.2257998302	-0.1469968181	-0.0650154399	0.1283397527	-0.2208088973	0.1212354737	0.0578136758	0.1875049462	0.0972620239	-0.1534667385	0.0074067854	0.1563740181	0.0792907986	-0.0305110325	-0.0211014503	0.2247545808	0.1597465525	0.2592904766	-0.0575134808	0.0045030055	-0.1148068278	0.0317437733	0.1124490111	-0.174055433	-0.0387796183	-0.0210684896	-0.105273291	0.1029901145	0.1859352953	-0.0194176613	-0.0004155297	0.0610528341	-0.0614548922	0.0549596878	-0.152070573	-0.1386374123	0.0725929914	-0.0870997937	-0.0604721496	0.046296881	0.1746849839	0.2487626703	-0.1139138262	0.124149884	-0.0046422218	0.074884734	0.0703392469	0.0626216	-8.429999999999549e-05	0.00392146478656	7.1064899999992406e-09	0.058197	-0.0589009999999999	0.003386890809	0.0034693278009999	-0.352631	-0.0171179999999999	0.0002930259239999	0.1243486221609999	0.00291939	0.0009656999999999	8.5228379721e-06	9.325764899999998e-07	0.000699833	0.0001691229999999	2.8602589128999994e-08	4.89766227889e-07	0.0008817029999999	-0.0002579870000001	6.655729216905165e-08	7.774001802088237e-07	0.0	0.0	-1.057260666	0.7259749846	1.563889615	-0.1086352589	1.169358068	2.185869405	0.07636395502	0.194752225
61950.29828219387	-147.93762749872985	3837839457.252793	21885.54162995295	90929.67344581118	-413.73599567818746	8268205512.961858	171177.47411982116	61806.09486369681	-2.045739140070509	3819993362.300289	4.185048629216427	65877.02705043617	58845.36464230135	0.99601	19.319651	0.0932912	0.0432567	-0.0355198988	0.0984726137	-0.1354924464	-0.1619776344	0.0810657489	0.0477979681	-0.1887622177	0.0598770256	0.0032009237	-0.0835199177	0.0712888025	-0.0725752645	0.103624953	-0.0682915837	-0.0774048517	-0.0993414811	-0.0682762251	-0.0181723155	-0.0647124142	0.1298578231	0.0666133857	0.0454016131	-0.1833088631	0.0622610391	0.0793542486	0.0855504404	-0.0396462131	0.0457524734	0.0791506813	-0.0390855143	-0.043609428	0.0772861707	0.0145310906	0.0173414678	0.1068557555	0.1197972335	-0.1735409305	-0.0783687333	0.0141924414	-0.1083177961	0.0324933844	0.0952312121	-0.1221788508	-0.0313278112	0.0840176829	0.0102390293	-0.0497334141	-0.0132090155	-0.0700224894	0.1018214041	-0.0570292856	-0.1631740997	0.2724499597	0.0442543876	-0.1806421805	-0.0282777904	0.08499947	0.001185775	0.1084977422	-0.0162381193	0.0495138	-0.0131078	0.0024516163904399	0.00017181442084	0.0958419	0.0376448999999999	0.0091856697956099	0.0014171384960099	-0.363169	-0.010538	0.000111049444	0.131891722561	0.00252442	-0.00039497	6.3726963364e-06	1.560013009000001e-07	0.000491918	-0.0002079149999999	4.3228647224999975e-08	2.4198331872400005e-07	0.000918828	3.712500000010001e-05	1.3782656250074261e-09	8.44244893584e-07	0.0	0.0	-1.173611175	0.8869136022	1.512613149	-0.4538432466	1.901408062	1.630455659	0.5383630245	1.35085439
