global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_06	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_12	aroma_motion_14	aroma_motion_19	aroma_motion_25	aroma_motion_27	aroma_motion_28	aroma_motion_30
61437.87193024104	n/a	3774612107.3167	n/a	91622.0703922194	n/a	8394603782.956805	n/a	62248.22549391262	n/a	3874841577.140993	n/a	65835.68235212054	55008.12306528872	n/a	n/a	n/a	n/a	-0.0109120792	-0.0477937688	0.0379275121	-0.0903911223	-0.0025259662	0.0659884689	-0.1452009877	0.0390334817	-0.0876784879	-0.013033069	0.013138036	-0.0713615307	0.0014992148	0.0968386422	-0.0423647651	0.106738873	-0.2293633075	0.0160222108	-0.1412544442	0.1094702723	-0.0719882871	-0.0347527916	0.0338866044	-0.1305031104	0.0055953169	-0.0254337743	0.0495132389	-0.03523617	0.0557501235	-0.0003294136	-0.0857902787	-0.0191971746	0.0061872479	-0.0491000986	0.0174540926	0.1371178765	-0.0969770452	0.1167853097	-0.0411307212	0.1502608362	-0.0394795249	0.0764427736	-0.0670805411	-0.0843525352	0.0424508382	-0.0162898428	0.0822063013	-0.1517931258	0.0335094074	-0.0752145531	-0.0048958531	0.0066372139	-0.1072444549	0.0208303184	-0.1336922063	0.0163289643	-0.0940904712	0.0527843424	-0.0036331015	0.0636071933	-0.0865889838	0.0199208528	-0.2292822079	0.013267809	-0.2188190489	0.1704967326	-0.1188531307	0.0502333921	-0.1103831528	0.0203184829	0.0077093592	-0.0526379565	-0.029183413	0.0951926185	0.1217078847	0.1216831682	0.1216419777	0.0179097	n/a	0.00032075735409	n/a	-0.139877	n/a	0.019565575129	n/a	-0.20986	n/a	n/a	0.0440412195999999	-0.000511155	n/a	2.61279434025e-07	n/a	0.000359824	n/a	n/a	1.29473310976e-07	9.10805e-05	n/a	n/a	8.29565748025e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.165077867	-1.159273063	-0.04856168522	0.3846110539	-0.1345837416	0.4164678675	0.91964609	-0.3595157586	-1.435308039	1.706956141	1.627389577	1.632186517	-0.6141087572	-0.297066122
61447.74755117956	9.875620938517386	3775825679.113493	97.52788892128302	90664.56010044644	-957.5102917729528	8220062458.207465	916825.9588511252	62319.77178929325	71.54629538062727	3883753955.869591	5118.872382691967	65927.06634870257	55672.5595507876	1.101853	27.336329	0.401299975	0.259159	-0.0134504645	-0.0868347916	-0.0500811486	-0.0637546765	-0.0755350424	0.015268059	-0.1151393166	-0.1687443032	-0.1167598354	0.0639832711	0.0553413971	-0.1154908893	0.106616416	0.1534627197	-0.0185079696	-0.0406175569	-0.1200581564	0.1496436942	0.0406505587	0.0393025047	-0.0768323833	-0.085982293	0.1614034066	-0.0592187479	0.0345529406	-0.1477540059	0.0654725856	-0.0727850387	0.0547494767	-0.0653406066	-0.1236100239	0.0397539948	0.054182692	-0.13458055	-0.0713425338	0.1262887821	-0.0271753709	0.1351990145	0.1577810033	0.145106833	0.062031349	0.0484179739	0.0708326189	-0.18121007	0.0566354354	-0.0003486488	0.1498861235	-0.1771327224	0.0603139516	-0.0615141837	0.0189573806	-0.1201633017	-0.1207853251	-0.0153999197	-0.1404961277	-0.0614625339	-0.0783853523	0.222396601	-0.0414267082	0.2639047636	0.0175705043	-0.075369457	-0.0798266638	0.0257830643	-0.0898928955	0.0871165963	-0.1654519146	0.0356716356	-0.1569239741	0.1296351886	-0.0167037498	-0.2005404329	0.0690763862	0.0449157789	0.1216419777	0.1214196295	0.1210493502	0.0665809	0.0486712	0.00443301624481	0.0023688857094399	-0.237233	-0.097356	0.056279496289	0.009478190736	-0.223693	-0.013833	0.000191351889	0.050038558249	0.00399912	0.004510275	1.5992960774400002e-05	2.0342580575625003e-05	0.000289403	-7.042100000000004e-05	4.959117241000005e-09	8.375409640899998e-08	0.00033918	0.0002480995	6.155336190025e-08	1.1504307240000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.090017104	-1.271644173	0.5973302576	0.4535769375	0.1301826295	0.08682078861	0.5399714606	0.4826982603	-0.3330357815	0.2853219944	1.607126684	-0.2967467415	-1.284548873	0.5073770913
61690.22236409348	242.47481291392612	3805683535.3313	58794.03489764348	91313.39852519133	648.8384247448848	8338136750.220413	420991.3014254236	62364.31326366913	44.54147437588108	3889307568.849057	1983.9429395772709	66095.69102783203	55809.178398221615	1.220193	30.272282	0.475838615	0.301807	-0.0126377412	-0.1289395739	-0.0653243968	-0.1064224516	-0.0508068938	-0.0710821877	-0.1375938434	-0.2587923767	-0.1220040873	0.0936706028	0.0403499544	-0.0517603154	0.1727322851	0.0081371357	-0.0506962331	-0.1438048644	0.0177818182	0.1285805835	0.0268762271	-0.0935312608	0.0381301717	-0.0164678302	0.2117893849	0.0837823999	-0.1983723595	0.0347413108	0.2206144499	-0.0689079109	0.0772782546	-0.0163070507	-0.130419415	0.0786946352	0.0485927948	-0.144741616	-0.1567121953	0.0194010491	0.0496469587	-0.0463108323	0.1162408309	0.0905617864	0.0835940774	-0.0683456945	0.0136978439	-0.1326909713	-0.022136482	-0.0433498404	-0.1083411639	-0.1247902365	-0.0091467515	0.0006502294	0.0804957655	-0.2255251693	-0.0387941687	-0.0569544846	0.0029297458	-0.1620618733	0.0226153732	0.2493915311	-0.0497197825	0.1356065835	0.0735793843	0.0066132732	-0.0860534221	-0.0818280808	-0.1253427757	-0.0476440005	-0.0542504753	-0.21154188	-0.0005497543	0.0452735679	0.149894079	-0.0594643743	0.1339447562	-0.0079700648	0.1215101995	0.120893123	0.1198669825	0.0651106	-0.0014702999999999	0.00423939023236	2.161782089999982e-06	-0.322767	-0.085534	0.104178536289	0.007316065156	-0.347071	-0.123378	0.015222130884	0.120458279041	0.00847339	0.00447427	7.179833809210002e-05	2.0019092032900007e-05	0.000869691	0.000580288	3.36734162944e-07	7.56362435481e-07	8.46117e-05	-0.0002545683	6.480501936489002e-08	7.15913977689e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.111702664	-0.751707552	1.114535683	0.5454279666	1.392190453	-0.05922762107	0.9333710699	0.7854815843	1.167779666	0.01978203783	2.638899795	2.052727056	-0.8112078234	-0.9798091403
61781.63514714465	91.4127830511643	3816970441.454899	8356.29690515923	91803.5804966518	490.18197146047896	8427897392.005228	240278.3651448818	62311.15490121747	-53.15836245165701	3882680025.1235194	2825.8114985417383	65910.98461390904	57124.616675725374	1.239996	30.763586	0.566146035	0.26682	-0.0522800006	-0.119096276	-0.0146020636	-0.0963018546	-0.0641807388	-0.0246319622	-0.0184779014	-0.1102803688	-0.0497841235	-0.0006919004	0.0680578996	0.1857646878	0.1284789319	-0.0326353028	0.1559402293	0.0144849525	0.0677678419	0.048080873	-0.0911078395	-0.1694604523	0.1108364244	0.0325927993	-0.0202845049	0.1065605202	0.0326686762	-0.023567942	-0.0288482513	0.0470906538	-0.0356063514	0.099218762	-0.0612531215	-0.0347616598	0.08470763	0.0644176362	-0.2188652003	0.0303793382	-0.0229709599	-0.1796940056	0.0929046875	-0.1243829513	0.085182723	0.0150031892	-0.145475572	0.0859320257	-0.1069850684	0.1223881797	0.0365411729	0.0180531087	-0.1172405506	0.1165905779	-0.0020645564	-0.1119403845	0.0184513398	-0.0298159106	0.0093265931	0.0498339359	0.2143713242	0.1210886932	0.0777525107	0.0382424688	-0.1510462036	0.0517715399	0.1761684261	-0.2991136455	-0.0253817159	0.0343741887	0.067212496	-0.1416467081	0.0771349706	-0.1835904214	0.0001558232	0.0086381032	-0.0387428759	-0.150095752	0.1213126213	0.1201047889	0.1181006348	-0.0350646	-0.1001752	0.00122952617316	0.01003507069504	-0.270658	0.052109	0.073255752964	0.002715347881	-0.249668	0.097403	0.009487344409	0.062334110224	0.00598004	-0.00249335	3.57608784016e-05	6.216794222500004e-06	-0.000577154	-0.001446845	2.093360454025e-06	3.33106739716e-07	-0.00230437	-0.0023889817	5.7072335629348895e-06	5.3101210969e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.057317609	-1.126531119	-0.1157184687	0.4277833175	0.777771105	0.0231803297	1.867135521	0.02365827074	-0.1051541196	-0.149036716	-0.6952429575	0.8380821167	0.7334299194	1.266379656
61582.57039156232	-199.0647555823234	3792412976.0317287	39626.77691505016	91251.13108657526	-552.4494100765442	8326768924.579342	305200.3506939217	62037.77041853464	-273.38448268283537	3848684958.5028114	74739.07537176152	65617.68056466238	57661.02607764751	1.045139	25.929289	0.3393243499999999	0.182681	-0.0670049313	-0.1117726217	-0.0147869571	-0.0822633459	-0.036057509	0.0257986344	-0.0248657527	-0.0575129658	0.0292462928	-0.0624518733	0.1031703439	0.0350248056	0.094610252	-0.0360140543	0.0983243844	-0.0512872447	0.0109023387	0.0371152013	-0.1414508839	-0.0283816133	0.0986587877	0.0874850622	-0.1949216224	-0.1257634254	-0.0082937525	0.0836413256	0.0174905981	0.1296491384	-0.0301461425	0.2208307751	-0.0029024994	-0.0891966027	0.046402884	-0.0465024946	-0.1449050724	0.0691705844	-0.0874748908	-0.1878769719	0.0074898224	-0.0082295412	0.094729322	-0.0950844166	-0.2101919477	0.1238934973	-0.0976494463	-0.1381722735	-0.0700066008	0.030959745	0.0684634781	-0.0177321178	-0.0330301592	-0.0556620865	-0.0382910407	-0.0290173115	-0.1244736133	0.1090835419	0.1058068681	0.1156307667	0.0863470831	0.1046257362	-0.0075579494	-0.0440764022	0.1896252411	-0.1810653003	0.0003561139	-0.115341917	0.1339330579	-0.0527580496	-0.0198693713	-0.1992633879	-0.1357130171	0.10096275	-0.0306590464	-0.0319732316	0.1210493502	0.1190563346	0.1157589128	0.0160291	0.0510937	0.00025693204681	0.00261056617969	-0.280813	-0.0101549999999999	0.0788559409689999	0.0001031240249999	-0.178881	0.0707869999999999	0.0050107993689999	0.031998412161	0.00388796	-0.0020920799999999	1.5116232961600002e-05	4.376798726399999e-06	-0.000135538	0.000441616	1.95024691456e-07	1.8370549444e-08	-0.000692293	0.001612077	2.598792253929e-06	4.792695978489999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.115175498	-0.4381510156	0.03366482265	1.377687477	0.3142401387	-0.4320975216	1.674025565	1.04926375	-0.6320510686	0.3163702232	-1.034779502	-1.125990481	-1.622461895	1.451157541
61246.91467649407	-335.65571506825654	3751184557.389744	112664.75905798262	91408.73343032526	157.6023437499971	8355556547.336263	24838.498755492248	62056.87637899965	19.105960465014505	3851055905.918445	365.03772529069727	65803.16134556361	57976.346614287024	1.159352	28.762856	0.273180101	0.153213	-0.050216264	-0.0812275185	0.0083985805	-0.0649780276	0.091150479	0.0431103165	-0.03524844	0.0314738345	0.0165455137	-0.0300255725	-0.0237138075	-0.0076769692	0.0655631816	-0.003259477	-0.0231526372	0.054754135	0.0384289295	-0.1068270289	0.0502780322	-0.2116679883	-0.0471416119	0.0346539324	-0.1426155333	-0.0854611094	-0.0801523238	-0.1069611343	0.0313965762	-0.022406428	-0.1375449592	0.0335260371	-0.008056293	-0.0101474999	-0.09064678	-0.0379616573	-0.0573970063	-0.0554864463	-0.109038276	-0.1437146424	-0.0053762469	0.0052402963	-0.0674747894	-0.0322768492	-0.0528785074	0.1469044839	-0.0087437683	0.0891433622	0.1062170751	-0.0342925842	-0.0227571309	-0.0993867054	-0.0419387515	-0.0150259201	-0.0181214867	-0.0232044012	-0.0076489048	0.0910395137	0.0141810469	-0.0088124979	0.1673916111	0.0064819349	0.0296428435	-0.0771237934	0.0618008182	-0.0619349016	0.0432034514	-0.0768132074	-0.0770263487	0.0127515098	0.0567526565	-0.1439931795	-0.0491363127	0.0570448704	-0.0758628269	0.0352053328	0.1207205288	0.1177500307	0.1128532249	-0.0239216	-0.0399507	0.00057224294656	0.00159605843049	-0.138996	0.1418169999999999	0.019319888016	0.0201120614889999	-0.224242	-0.0453609999999999	0.0020576203209999	0.0502844745639999	0.0034572	-0.00043076	1.195223184e-05	1.855541776000001e-07	7.04202e-06	0.0001425800199999	2.03290621032004e-08	4.9590045680400005e-11	-0.000344605	0.0003476879999999	1.20886945344e-07	1.18752606025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.152014738	-0.6159413762	-0.2077500517	1.721205832	2.050260814	1.357819181	1.099072256	0.2978685008	-1.220406393	0.04259802139	0.0360833263	0.101409786	-1.893327844	1.761664642
60563.33160011559	-683.5830763784761	3667917134.50556	467285.8223110615	90228.73204719387	-1180.0013831313845	8141224086.844311	1392403.2641919805	61815.09645305907	-241.7799259405801	3821106149.500996	58457.53258783242	65512.82735246931	54965.11028092363	1.162146	28.832176	0.062088637	0.0364325	0.0373769273	-0.0242896989	-0.0170650183	0.0341146997	0.1933129213	0.0573139028	-0.0181133786	0.0291974486	0.083474199	-0.0090779903	-0.109799873	-0.0634925892	-0.0235370037	0.0071567538	0.0322875288	0.0551999028	0.0557157833	-0.1224835836	0.03082447	-0.0796739681	0.0588832281	0.0353786855	-0.0221601559	-0.1006051393	-0.1204824522	-0.1271374806	-0.075779675	0.111449351	-0.0110004936	-0.0799507761	0.0651851004	0.0284921426	-0.1575261078	-0.0119852423	0.0091287959	-0.0124449036	-0.0724862223	-0.077218795	-0.0708299718	-0.0642332278	-0.1000980195	0.1238106978	-0.0729546931	0.0914130061	-0.0428812548	-0.118510366	-0.0073479983	-0.0913588448	0.0162462444	0.0154581931	-0.0316180394	-0.0105513212	0.0193482645	0.0411097431	0.0316591506	0.0952585412	-0.0317562666	-0.0256710137	0.1610893193	-0.0156105015	0.0435836756	-0.1065594664	-0.0171602247	-0.0416067291	0.0614747106	0.0409227302	0.1109953184	-0.0067263544	-0.0230569781	-0.0410288174	0.0293428781	0.152417822	-0.0997356684	0.0371886509	0.120326335	0.1161887065	0.1093977275	-0.0302922	-0.0063705999999999	0.0009176173808399	4.058454435999997e-05	-0.17158	-0.032584	0.0294396964	0.001061717056	-0.215344	0.0088979999999999	7.91744039999998e-05	0.046373038336	0.00330432	-0.00015288	1.09185306624e-05	2.3372294400000063e-08	-8.67172e-06	-1.571374e-05	2.4692162478760004e-10	7.51987277584e-11	-0.000228478	0.000116127	1.3485480128999998e-08	5.2202196484e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.142318381	-0.9237887612	-0.09412619835	0.9323759334	0.7666503704	2.38057224	0.8907002784	0.05594101306	-1.45113318	-0.2679038238	0.3369303625	0.1197469435	-1.329881946	0.3188806259
60140.37816437532	-422.9534357402736	3616865085.754071	178889.6088045017	87846.5316007653	-2382.200446428571	7717013114.284257	5674878.966964483	61649.95758065225	-165.1388724068238	3800717269.696221	27270.84717979723	65061.99358258928	51178.99176271436	1.175774	29.170261	0.093841236	0.0457589	0.1269021893	0.0464195212	-0.0356802721	0.1714744679	0.0759039323	-0.016784775	0.0440455179	-0.0316554736	0.1319983863	0.0569303571	-0.1014654429	-0.0843950446	0.0044432751	-0.0730644999	0.0437321672	0.1327379995	-0.074115613	0.0671386851	-0.0713549788	0.0842500934	0.0417273865	-0.0376794465	0.0070826367	0.0278800174	-0.0738429909	0.1353493134	-0.0100312997	-0.1401313534	0.0473520258	0.031928092	0.1301325255	0.0658536205	-0.0865312104	-0.0317302328	0.016432933	0.0420680503	0.045551602	0.0712101996	-0.1030936636	-0.085328932	0.0349162214	-0.1734492299	0.0317722993	0.0519491265	0.0250193651	-0.0216003917	-0.0450082637	-0.1189451242	0.0370798565	-0.0458315791	-0.0213304425	-0.0007172287	0.0419960287	0.1018709784	0.0709790762	0.0768721286	-0.098187347	-0.033887946	0.0901687402	-0.0410961708	0.0275199363	-0.0366332985	-0.0477959386	-0.0195789137	0.1514717899	-0.1080231708	-0.0046109198	0.1374316421	-0.0235955449	-0.092872679	0.123528019	-0.0429060508	0.0384987686	-0.0439878794	0.1198669825	0.1143757435	0.1054092553	-0.0328567	-0.0025645	0.00107956273489	6.576660250000022e-06	-0.144344	0.027236	0.020835190336	0.000741799696	-0.245263	-0.029919	0.000895146561	0.060153939169	0.00310624	-0.0001980799999999	9.6487269376e-06	3.923568639999992e-08	0.000436691	0.00044536272	1.9834795236579847e-07	1.90699029481e-07	-0.000189486	3.899200000000001e-05	1.5203760640000007e-09	3.5904944196e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.207263063	-1.707514039	0.1817707021	-0.3459417369	0.3316267163	0.8409788172	-1.318785702	-1.05132305	-1.507367553	-0.4087000573	0.9244088393	0.7630786984	-0.4919595241	1.715978934
60112.69050017298	-27.687664202334417	3613535559.169587	766.6067489812308	88018.4733737245	171.94177295919508	7747251655.041048	29563.973288351383	61597.347249692335	-52.61033095991297	3794233188.19918	2767.8469237115773	65029.872783551895	49485.78090823488	0.917215	22.755566	0.081378925	0.0510495	0.1547305043	0.0711555267	-0.04321355	0.1600929838	0.0555445666	0.0027684844	-0.0045781588	-0.0564615856	0.1760466694	0.0290939367	0.0020862166	-0.1181913079	-0.0403901395	0.0075872084	0.0542639914	-0.0313681221	0.0963104501	-0.0277424272	0.0928458911	-0.0614117121	-0.0883810601	-0.2382451537	-0.0020102485	0.0268707636	-0.0878967385	0.1279153226	0.0540192055	-0.0586701101	0.0341948135	-0.012699293	0.1677866025	0.0447173019	-0.0450801705	-0.0819501212	0.0786506671	-0.0195306315	0.0140570136	-0.0348768837	0.0848467231	-0.0907714969	0.0179005489	-0.1353580286	-0.0183001814	0.0136587601	0.1807784195	0.0550499913	-0.0175177025	-0.0251881528	0.0211890145	-0.050684873	-0.0209898454	-0.0028528824	0.0579347291	0.117140287	0.0859985755	0.0644935984	-0.1063413673	-0.0371699185	-0.0337113044	-0.0156926411	0.0112280775	-0.0015501605	-0.0972352498	-0.0447097757	0.2259114946	0.0182206149	0.0014541284	0.0212970038	0.0530453616	-0.0016480271	0.156251035	0.0923147822	0.0308879948	-0.0707410583	0.1193427198	0.112315068	0.1009072399	-0.0350517	-0.0021949999999999	0.0012286216728899	4.818024999999981e-06	-0.192068	-0.0477239999999999	0.036890116624	0.0022775801759999	-0.256846	-0.011583	0.000134165889	0.065969867716	0.00301355	-9.269000000000032e-05	9.081483602499998e-06	8.591436100000057e-09	0.000398234	-3.845699999999999e-05	1.4789408489999992e-09	1.5859031875600002e-07	7.69055e-05	0.0002663915	7.096443127225e-08	5.9144559302500006e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.199288183	-1.911207797	0.1983221597	-1.728680321	-0.2633416875	-0.3583755496	-1.55708679	-1.211949723	-1.738455283	-0.3585488171	1.002511916	0.003106549557	0.1122873952	-0.9203043507
60373.68612484832	260.9956246753354	3644981976.301703	68118.71609966856	88702.73424744899	684.2608737244882	7868175062.973559	468212.9433102	61668.00219211498	70.65494242264685	3802942494.366698	4992.120888747542	65043.94977678572	49167.15119503503	0.856902	21.259232	0.178493015	0.0732788999999999	0.1385082734	0.0721701661	-0.012307006	0.1411156829	-0.0286773613	-0.0170091063	-0.0535132033	0.0090654464	0.1524598654	0.0296746486	0.0508863385	-0.0830161481	-0.0344914163	0.0373347617	-0.081480283	0.121957267	0.0424149127	0.0479920334	0.0897251509	-0.0462020257	0.0224828213	0.09157251	-0.0099538344	0.043156854	-0.0541019419	-0.0625597336	0.1325723267	0.0040291708	0.0594990483	0.02857802	0.1581092282	0.0192405814	0.044960063	-0.0746870784	0.0648480633	-0.0449033626	-0.0629723285	0.0637319216	0.0217184449	-0.0817319915	-0.0209568922	0.0348086813	0.1088072751	0.0542540652	-0.0429385595	0.1725925886	-0.1064735432	0.1032591225	0.0332288216	0.0393537717	-0.019107573	0.0138140512	0.0443124833	0.0974598675	0.095235708	0.0389786675	-0.0987298088	-0.077599167	-0.0996915212	-0.0274551666	0.0157202307	0.0047427956	-0.0988833334	-0.0198616	0.1536636962	-0.0013583047	0.0998588933	0.0855755721	-0.0725858817	0.0236057083	0.1785340082	-0.0718666971	-0.0561128218	-0.0831042889	0.118753831	0.1100111431	0.0959136145	0.00511729	0.04016899	2.61866569441e-05	0.0016135477576201	-0.158909	0.0331589999999999	0.025252070281	0.0010995192809999	-0.291198	-0.0343519999999999	0.0011800599039999	0.084796275204	0.00247547	-0.0005380799999999	6.1279517209e-06	2.895300863999998e-07	0.00101019	0.000611956	3.7449014593600006e-07	1.0204838361e-06	0.00034313	0.0002662244999999	7.087548440025e-08	1.1773819689999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.230543276	-1.79224425	0.04476713496	-2.134037235	-1.497006972	-0.5625295823	-1.414773227	-1.161510898	-1.462731742	0.03854384145	0.9837046356	0.2158429867	0.3899045831	-1.230448358
