global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	aroma_motion_01	aroma_motion_08	aroma_motion_09	aroma_motion_10	aroma_motion_11	aroma_motion_17
62274.7711001496	n/a	3878147115.576028	n/a	91639.18605291191	n/a	8397740420.440206	n/a	62450.97651854782	n/a	3900124468.12021	n/a	66327.11669444444	54978.64766665539	n/a	n/a	n/a	n/a	-0.0556761024	-0.2718791353	0.220731658	-0.0194231513	-0.2914189231	0.1856860697	-0.1176354254	0.171691108	-0.0399475483	0.0653500055	-0.2665334	0.1571334401	-0.0580702693	0.1977211057	0.1591665893	-0.0154982871	0.1085718489	-0.0415162544	0.1579710668	-0.1009775361	0.0922754764	-0.1180798553	0.0576085759	0.1739067892	-0.2499964916	0.1775740339	-0.1360717007	-0.0359688942	-0.0248619405	-0.3118067568	0.0489850385	-0.1346005579	-0.0189672465	0.1315671311	-0.143494942	0.1989525028	-0.1684386688	0.077979255	-0.0495661287	0.0697025136	-0.0654116454	0.2099147703	-0.0242000471	0.0920476415	0.1160923395	-0.0751740845	-0.0274648939	-0.1555661299	0.2365354753	-0.0485719205	0.0737445988	-0.1370380122	0.1927464077	0.2791441212	-0.0418133114	0.0524542688	-0.0963636619	0.0949572618	-0.0753898857	0.0236063336	-0.3205879618	0.0699597276	-0.0233352752	0.0526448756	0.0156629724	-0.0860739259	0.0719108518	0.0363827476	0.0082844053	0.0391302037	0.0411583552	-0.0388313	n/a	0.00150786985969	n/a	-0.104024	n/a	0.010820992576	n/a	-0.0561008	n/a	n/a	0.00314729976064	0.000518273	n/a	2.68606902529e-07	n/a	-0.00155003	n/a	n/a	2.4025930009e-06	0.00131279	n/a	n/a	1.7234175841000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.759582177	-1.153173152	-2.19679128	-0.1451597706	1.026442679	-1.081153064
62503.235004589005	228.46390443940615	3906654386.03888	52195.75563169812	91833.8931640625	194.7071111505793	8433463933.668444	37910.85913260404	62476.79491912799	25.818400580174057	3903349903.3667774	666.5898085183321	66310.68256770834	56012.423665364586	1.202666	25.736481	0.12921935	0.0656819	-0.0733766372	-0.2783963089	0.227580087	-0.0105421124	-0.3640956907	0.0438989168	-0.0334836144	0.1546109222	0.0804462069	0.3063000094	-0.2765573526	0.2300699995	-0.0973253996	0.147349291	0.0241721419	0.1633113742	-0.0666695768	0.0353390582	-0.0144118724	-0.135808283	0.0627365998	0.0898003068	0.0195960366	-0.1059537699	0.157739359	0.1156907263	-0.0038634221	-0.0625685482	-0.1401806754	-0.3709639791	0.1167849129	0.0154165298	-0.0501821105	0.0580827933	-0.1276663176	0.1983561287	-0.1903105539	0.1250780112	-0.0440444982	-0.1853084998	-0.0034965382	-0.0086449285	0.0508830274	-0.0720856775	-0.0919037285	0.09132283	-0.0733445076	-0.1733326271	0.2755732224	-0.0542173346	0.0066434884	-0.1473532751	0.2842456839	0.1277599612	-0.1128382484	0.1330457239	-0.0117439858	-0.0670058758	-0.2366054799	0.1572671369	-0.1417735817	0.0309322531	-0.0920334058	0.0541091311	-0.1004098172	0.0809869433	0.0567613269	0.0185818312	-0.1169340704	-0.0397862439	-0.0217653905	-0.0388605	-2.920000000000006e-05	0.0015101384602499	8.526400000000034e-10	-0.129238	-0.0252139999999999	0.0167024606439999	0.0006357457959999	-0.0973104	-0.0412096	0.00169823113216	0.00946931394816	0.00103334	0.000515067	1.0677915556e-06	2.65294014489e-07	-0.00180253	-0.0002525	6.375625000000008e-08	3.2491144009000005e-06	0.0008250259999999	-0.0004877640000001	2.3791371969609767e-07	6.80667900675835e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.833088079	-1.611680716	-3.007320897	-2.075492302	0.629766007	-0.9874462775
62996.00692176911	492.77191718010727	3968496888.087582	242824.1623613585	92800.5497425426	966.656578480106	8611942032.518124	934424.9407188653	62849.88619681786	373.0912776898695	3950108194.952956	139197.10148825927	66633.13552083333	58184.46632166688	1.087751	23.277357	0.1749297	0.112635	-0.0904922899	-0.1329114131	-0.0078363109	-0.1632082919	-0.1311122112	-0.0892134133	0.1817514311	-0.1043408084	-0.1001024393	0.121054698	0.0491420597	0.1246670664	-0.0441969221	-0.2244408669	-0.1391523632	-0.1245064504	-0.1382847686	0.2451285449	0.1602501067	0.0831967248	0.1356339146	0.006406453	0.2505792634	-0.1069250058	0.2524739108	-0.0059115533	-0.1240037235	0.0421930005	-0.0276429946	-0.0729016354	0.1692188303	0.0764887444	-0.1689355425	-0.2601955199	-0.1382242519	-0.1836420692	0.0915747974	0.1601194806	0.0829482155	-0.1413652832	-0.2117951663	0.0437865441	-0.0251604339	0.0581561759	-0.4130543069	0.1276116623	-0.126975021	-0.1736429869	0.245483556	-0.0078448464	-0.0458691548	-0.0986102349	-0.0058707739	-0.0727233399	-0.0609133983	0.1956215592	0.0888640083	-0.1545217528	-0.2366424434	-0.0706263441	-0.0941173175	-0.1216631099	0.2480704156	-0.1052657743	0.1114662831	0.0187584376	0.187145387	-0.1276320934	-0.1499531494	-0.144764521	-0.0730297667	-0.0388969	-3.639999999999893e-05	0.0015129688296099	1.3249599999999222e-09	-0.0433428	0.0858951999999999	0.00187859831184	0.0073779853830399	-0.133443	-0.0361326	0.00130556478276	0.017807034249	0.0019416	0.0009082599999999	3.76981056e-06	8.249362275999999e-07	-0.00165348	0.00014905	2.2215902500000052e-08	2.7339961104e-06	0.0008250259999999	0.0	0.0	6.80667900675835e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.516919793	-1.168886356	-1.558426988	-0.3659291895	1.505352337	0.5985502155
62823.86487745186	-172.14204431725375	3946837998.14033	29632.883421723356	92841.91529651987	41.36555397727352	8619621235.92617	1711.1090558467292	62819.69120297117	-30.19499384669325	3946313602.836653	911.7376534018432	66627.95211979166	49575.83288557878	2.846869	60.921642	0.2152157	0.146959	0.0497280586	-0.0205804322	-0.0854945552	-0.3489408149	-0.0122882251	-0.0804057137	0.1712290767	0.0952619627	-0.1227907823	-0.2804646352	0.0897902022	-0.0489181922	-0.2785028869	-0.0350320002	0.0636560053	0.147089122	-0.1871547973	-0.0827544704	0.1084968942	-0.1034348511	0.1020820119	0.1265350405	-0.0315696313	-0.121149587	0.0212300276	-0.1326587902	-0.1413258722	-0.2361224526	-0.1651251379	0.0713619329	0.0495091942	0.1305373886	-0.1535347155	0.2254466381	-0.1149060772	-0.1693946072	0.0535842589	-0.1111422726	-0.0585093738	-0.1451885629	0.0613354506	-0.1070101849	0.2428934991	0.0255676607	-0.0620031764	0.2470193374	-0.0703355062	-0.1341394295	0.0550193989	-0.0910631228	0.1472528887	-0.1368599199	-0.2311330277	-0.0090203856	0.0139048693	0.0933177938	0.043481731	0.1284850462	-0.128886831	-0.1136035808	-0.0807138561	-0.2026376232	0.0493785312	0.1816216425	-0.0549333366	-0.162069591	-0.1090169813	-0.0311702918	0.0597408535	-0.329870389	-0.0254688719	-0.0100122	0.0288847	0.00010024414884	0.00083432589409	-0.0407955	0.0025473	0.00166427282025	6.488737290000012e-06	-0.0208401	0.1126029	0.01267941308841	0.00043430976801	0.000691554	-0.0012500459999999	4.782469349160001e-07	1.5626150021159998e-06	-0.00147991	0.0001735699999999	3.0126544899999945e-08	2.1901336081e-06	0.0008250259999999	0.0	0.0	6.80667900675835e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.267134046	-0.3326366669	0.8518177972	-0.3358844994	0.7496353332	-2.273550985
62783.68768430474	-40.17719314711576	3941791439.2403193	1614.2068491806456	93016.92702414772	175.011727627847	8652148713.015623	30629.104807283704	62835.74718706048	16.055984089311096	3948331124.556179	257.79462507621105	66576.09205381945	43268.61578344629	2.546054	54.484364	0.08571685	0.0562749	0.1406470986	-0.0115910701	-0.0767141542	-0.3111540386	-0.1037762258	-0.1384524985	0.1908736666	0.2007028138	0.0227522214	-0.0349254314	0.0618791787	0.0534723833	-0.263542507	0.0569057933	0.0152142711	0.1015607051	-0.0816755247	0.011669281	-0.1102842045	0.2338094416	-0.2141202938	-0.0828754915	-0.2289258274	0.1235305882	-0.0010466957	-0.0605037989	-0.1210984712	-0.0610396905	0.0411178648	0.0256106694	0.0992095146	0.2397346564	-0.1048406519	0.2050548725	0.0215666211	0.0708682618	-0.0647713051	-0.0409193336	0.160685139	0.0680539381	0.0620848433	0.029054043	0.0669957794	0.0095680241	0.2097839192	0.1528338249	0.1452259771	-0.1409824882	-0.0488686772	-0.1246493098	0.1930474739	-0.0723206944	-0.14458266	0.0344164537	-0.1571710319	0.0152318804	-0.1954661601	-0.1300683672	-0.1124986883	-0.2378053239	0.0545902025	0.0095282344	-0.1223520742	-0.0165221103	0.1101929696	-0.2706519628	-0.1108482782	0.2104962043	0.2499392568	-0.0055227997	-0.0296415936	-0.0206118	-0.0105995999999999	0.0004248462992399	0.0001123515201599	-0.0434923	-0.0026967999999999	0.0018915801592899	7.272730239999996e-06	-0.0208504	-1.030000000000128e-05	1.0609000000002636e-10	0.00043473918016	0.00148879	0.000797236	2.2164956641e-06	6.35585239696e-07	-0.00147102	8.890000000000113e-06	7.903210000000201e-11	2.1638998404e-06	0.000182949	-0.0006420769999999	4.122628739288717e-07	3.3470336601000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.007998761	-1.33086138	-0.005667518932	0.6416712821	-0.2854167382	-1.56052553
62882.66830167969	98.98061737494572	3954229972.739072	9797.162615925406	93401.0112837358	384.0842595880822	8723748908.824543	147520.71846332532	62868.41753472222	32.67034766174038	3952437923.320168	1067.351616338985	66744.26817708333	42545.32370628347	1.724952	36.91317	0.1025721499999999	0.0667356	0.2121633949	0.0142989864	-0.1660520266	-0.1524762498	0.0079545095	-0.0315989415	0.2687408356	0.035663602	0.2048671198	0.0327029575	0.0899184452	0.0369396188	-0.2309259515	-0.0356289171	0.01112989	-0.2116181008	0.2142079953	0.000855093	-0.0340066837	0.1830836599	-0.0726087644	0.0248032461	-0.0975393203	0.2215619889	-0.029147218	0.1018221597	-0.1940398858	-0.0828453011	0.0810346078	0.051923195	0.1538508272	0.1249464365	-0.1200558869	0.1076437989	0.0800772701	0.0576356422	0.0548010634	-0.0510407158	-0.0391751051	0.2517974702	-0.1705296585	0.0798605942	-0.2538136591	0.1455089955	0.0923182953	0.0344054914	0.0679320514	-0.1752507516	-0.0270882038	-0.1146576612	0.1783440611	0.0497816413	-0.0014050693	-0.1540530708	-0.1754078424	-0.0142718093	-0.1870875294	-0.063427501	-0.2267583875	-0.1418498706	0.0780626142	0.0713658674	0.0571928738	0.013712524	-0.0597772607	-0.1220886107	-0.0053053757	-0.1388813588	-0.0540951156	0.0203746333	0.1789518816	-0.00734705	0.0132647499999999	5.39791437025e-05	0.0001759535925624	-0.0590799	-0.0155876	0.00349043458401	0.00024297327376	-0.0395122	-0.0186617999999999	0.0003482627792399	0.0015612139488399	0.00258121	0.00109242	6.6626450641e-06	1.1933814564e-06	-0.00147976	-8.740000000000137e-06	7.638760000000238e-11	2.1896896576000005e-06	0.000182949	0.0	0.0	3.3470336601000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.010480449	-0.2817513799	-0.671407361	0.2126301694	0.4320569254	-0.9410470172
62834.84717058428	-47.8211310954066	3948218018.950684	2286.860579244064	93634.51008522727	233.49880149147063	8767421478.900528	54521.69029795322	63001.094398294656	132.67686357243656	3969137895.3828335	17603.150127418943	66913.51506597223	41709.0141479002	1.709478	36.582027	0.10034666	0.0610337	0.2130316312	0.0455697319	-0.202132966	-0.0428240281	0.0875965813	0.0971855843	0.2971919907	-0.1001055149	-0.0449718154	0.1090331486	0.3442573006	0.3106359595	0.2279992624	0.087542563	0.0796628525	0.0547837895	-0.0629657738	0.0195644079	0.091552708	0.2013934858	-0.1059164282	-0.0567879121	0.0502347837	-0.035245732	0.015091427	0.1604066559	0.2401906212	-0.180951998	-0.2559323324	0.2397275764	0.3356657845	-0.0529921085	0.2055185338	-0.1661264118	-0.0295245197	0.1279263927	-0.2224630968	-0.2082397052	0.1120837136	-0.0067682154	-0.0887059267	0.0274886607	0.0152234049	-0.0938282486	-0.0017819337	0.0677907435	-0.079545174	-0.1528990647	-0.1267031091	0.440737389	0.2081890619	-0.0285773576	-0.0403350912	-0.0478446101	-0.1179888033	-0.0593456342	-0.1372462099	-0.1220420443	-0.2014961549	0.3126534491	0.1799433176	0.0969136588	0.2925372807	0.2850540115	-0.0067127921	0.2374817392	-0.2905829197	0.183545607	0.0017049124	-0.0363013188	-0.0380043126	-0.00657529	0.0007717599999999	4.32344385841e-05	5.956134975999997e-07	-0.0165628	0.0425171	0.0002743263438399	0.00180770379241	-0.0208634	0.0186487999999999	0.0003477777414399	0.00043528145956	0.00184471	-0.0007365	3.4029549841000003e-06	5.4243225e-07	-0.00144808	3.168000000000008e-05	1.0036224000000048e-09	2.0969356864e-06	0.000182949	0.0	0.0	3.3470336601000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.07568209	0.1952540363	1.079758835	-1.38849668	0.2426113621	0.3285136336
62585.775524967146	-249.0716456171358	3916979298.061577	62036.68465042808	93813.00443892046	178.49435369318235	8800879801.856909	31860.23430034688	62796.49589047117	-204.59850782348803	3943399896.121962	41860.54940359789	66751.39394444444	36061.51642768992	2.22471	47.607735	0.07075774	0.0367485	0.2709447343	0.1147315319	-0.0958912508	0.1220131658	0.1418441403	0.1750490602	0.168938297	0.0309154543	-0.0455556375	0.0025894199	0.1520338384	0.273424775	0.1990524297	0.1141150768	-0.0007739882	0.1091815143	-0.0790789097	-0.0377074187	-0.0044103547	0.3853617178	0.1929028333	-0.07641671	-0.0948346036	0.0501717457	-0.0839873228	0.0386674411	0.0355826718	0.1523916021	0.0938437826	0.1053273557	0.2509638375	-0.1287741195	0.2672259633	-0.0404297399	0.0276416889	0.114150652	0.1042040603	-0.1828003128	0.0852311335	-0.046093676	-0.1592540193	-0.0949380378	-0.0569719831	0.0712299045	0.1917468426	-0.0163141056	-0.2281677671	-0.152706777	-0.1632689947	0.3429078669	0.1102760871	0.0032253512	0.0160748207	-0.0522709431	-0.0388565214	-0.2170769329	-0.0491174247	0.0350176861	0.1132893197	0.0831310743	-0.1775667428	0.1226119248	0.2031850152	-0.3532206991	-0.0854318655	-0.1526601076	0.2786084803	-0.0793603095	0.1966861389	-0.1477501598	0.0086880954	-0.0299443	-0.02336901	0.00089666110249	0.0005461106283801	-0.0167233	-0.0001605	0.00027966876289	2.5760250000000292e-08	-0.00985217	0.01101123	0.0001212471861129	9.70652537089e-05	0.00218412	0.0003394099999999	4.7703801744e-06	1.151991480999999e-07	-0.00106315	0.00038493	1.481711049000001e-07	1.1302879224999998e-06	0.000182949	0.0	0.0	3.3470336601000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9358142196	1.280448616	1.529096959	1.418610103	-0.1018815794	0.3594264552
62140.61895718284	-445.1565677843028	3861456524.381792	198164.3698415005	92555.15334694604	-1257.8510919744149	8566456411.076697	1582189.369581228	62511.56003318389	-284.93585728728067	3907695137.782353	81188.44276803758	66478.01190798612	35669.81210388429	1.37977	29.526423	0.07616713	0.0455743	0.2702933403	-0.0161908953	0.0962680657	0.1092841381	-0.1079437685	0.2720256621	-0.0049360834	0.158285363	0.0155512633	-0.0124210504	-0.1335415688	0.3064440224	0.0122661468	0.1345770219	0.0668741124	-0.1280112297	0.143464629	0.0118977647	0.0602423476	0.1168664883	-0.1532021975	0.0054416914	-0.2678446789	-0.0065417811	0.017595202	-0.0826757424	-0.2553791767	0.0124357771	-0.0365836482	-0.1856823777	0.1945737822	-0.1365819913	0.1532286587	0.089537618	0.0038703651	0.1088235799	0.0326085874	-0.1225977757	-0.1190488132	0.3465670703	-0.0250975677	-0.0352708213	0.0921484816	0.1373540123	-0.0428393149	0.1746812273	0.1477630431	-0.1797461736	-0.0456732516	0.0681222762	0.026418759	-0.0470389353	0.1195952139	-0.055015285	0.0172792767	-0.2822341208	-0.0311338424	0.0856933107	0.0660987899	0.1031214013	-0.1137695483	0.0518155538	-0.143607715	0.0082221749	-0.2635375157	-0.0282024266	0.1031298814	-0.2369281318	0.181090451	0.1722667158	0.2137221106	-0.0342566	-0.0043122999999999	0.0011735146435599	1.8595931289999986e-05	-0.0481477	-0.0314244	0.00231820101529	0.00098749291536	-0.0210251	-0.01117293	0.0001248343647849	0.00044205483001	0.00276927	0.00058515	7.6688563329e-06	3.424005225e-07	-0.00106315	0.0	0.0	1.1302879224999998e-06	0.000182949	0.0	0.0	3.3470336601000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.232370387	0.7858438655	1.224595314	0.07262594715	-0.3594778036	-1.838518584
62556.818391682704	416.1994344998602	3913355527.2899714	173221.96927800344	92251.30910866478	-303.8442382812645	8510304032.262417	92321.32113672188	62700.55946180556	188.9994286216752	3931360156.823415	35720.78401931969	66560.68648784723	46482.43657376903	3.088134	66.084602	0.1075896499999999	0.0541649	0.1403833215	-0.1999103998	-0.0008894315	0.0740934556	-0.1646461879	0.1251417323	0.0549457058	-0.1330562239	0.0551697555	0.1806715221	-0.0389570089	0.1517521295	-0.1094167928	0.0606938544	-0.0575950949	0.1581692727	0.0299327307	0.1539204312	0.131964976	-0.1320135584	-0.0449339135	0.0813223926	-0.1039535338	0.058000493	0.065441554	-0.158883918	0.0845856948	-0.0167306903	0.0357454867	-0.1024049629	0.1614594088	-0.0023715246	-0.0703028565	-0.074575681	0.0430228003	0.1700056634	0.01823567	0.184626614	-0.058219411	0.0082733901	-0.0731471843	0.0033727179	0.2522636337	0.0601115426	-0.1007568552	-0.0389129746	0.0989026336	-0.1745248738	0.0693652609	0.0138052289	-0.0473415173	-0.0741395248	0.1534682407	-0.0597466833	-0.0260749772	-0.0861466946	-0.0745181173	-0.0930450111	0.1078166311	0.2248025544	0.0443304796	-0.2044498466	-0.1033211857	0.0101399623	-0.0051863506	0.1299123758	0.0766329326	-0.1500214267	-0.054963634	0.0988434009	-0.0992088565	-0.0135197	0.0207368999999999	0.00018278228809	0.0004300190216099	-0.0496649	-0.0015171999999999	0.00246660229201	2.3018958399999887e-06	-0.044425	-0.0233998999999999	0.0005475553200099	0.001973580625	0.00190098	-0.0008682899999999	3.6137249604e-06	7.539275240999998e-07	-0.00115642	-9.327000000000011e-05	8.699292900000021e-09	1.3373072164e-06	0.000460102	0.000277153	7.6813785409e-08	2.11693850404e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.464589134	-0.6887283459	-0.2790438311	-0.7625070596	0.05829616891	0.4368055419
