global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	non_steady_state_outlier04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	aroma_motion_01	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_08	aroma_motion_11	aroma_motion_13	aroma_motion_14	aroma_motion_15
71657.40093565408	n/a	5134783108.853078	n/a	109723.47620296173	n/a	12039241230.061909	n/a	71986.68619969304	n/a	n/a	5182082990.013076	76263.96692677806	69016.58670781509	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.00308792	n/a	n/a	9.5352499264e-06	-0.0176314	n/a	0.0003108662659599	n/a	2.92732e-06	n/a	n/a	8.5692023824e-12	0.0	n/a	0.0	n/a	0.00025	n/a	n/a	6.25e-08	0.000100995	n/a	n/a	1.0199990025000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71807.55710691669	150.1561712626135	5156325257.663102	22546.875768247315	109425.49109161476	-297.9851113469631	11973938100.641062	88795.12658446199	71921.92087578871	-64.7653239043284	4194.547180432572	5172762702.463212	76186.73576031126	72238.7768010649	2.453927	40.980209	0.07679834732	0.042064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.00415699	0.00106907	1.1429106649000005e-06	1.7280565860100002e-05	0.0193612	0.0369926	0.0003748560654399	0.00136845245476	-0.0126695	-0.01267242732	0.0001605904141806	0.00016051623025	-0.00017029	-0.00017029	2.89986841e-08	2.89986841e-08	-0.0	-0.00025	6.25e-08	0.0	0.0	-0.000100995	1.0199990025000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71805.11259684987	-2.444510066823568	5155974195.046288	5.975629466801766	109377.08564076317	-48.40545085159829	11963346863.26684	2343.0876721464974	72054.86124019441	132.94036440570198	17673.140488320834	5191903028.343671	76280.39173339361	70962.94094828333	1.060009	17.701996	0.1070107212	0.0681836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-1.04112e-05	-0.0041674012	1.7367232761761442e-05	1.0839308543999999e-10	0.00148628	-0.01787492	2.2090282384e-06	0.0003195127650063	-0.0381593	-0.0254898	0.00064972990404	0.00145613217649	0.0008438779999999	0.0010141679999999	7.121300788838312e-07	1.0285367322237971e-06	-0.0	0.0	0.0	0.0	0.000175404	0.000175404	3.0766563216e-08	3.0766563216e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71840.20017544799	35.08757859811885	5161014361.248437	1231.138171879168	109411.21643419664	34.13079343347636	11970814281.61062	1164.9110603986328	72087.79318990877	32.93194971435878	1084.5133119890554	5196649926.991057	76285.20546349604	70927.04565213155	0.957093	15.983311	0.0686512755	0.0418122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.81943e-05	3.86055e-05	1.4903846302499995e-09	7.949185524899998e-10	0.0263821	0.02489582	0.0006960152004099	0.0006198018534724	-0.0334367	0.0047226	2.2302950760000003e-05	0.00111801290689	0.000297643	-0.0005462349999999	8.8591355449e-08	2.983726752248908e-07	-0.0	0.0	0.0	0.0	0.000409054	0.00023365	5.4592322500000015e-08	1.67325174916e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72047.49463105001	207.2944556020229	5190841482.61118	42970.99132333906	109857.58175963374	446.365325437102	12068688270.074614	199242.00375257	72137.76385839444	49.970668485664646	2497.067708904198	5203856974.489478	76440.62790148961	71032.86773067567	1.04214	17.403578	0.0686037457	0.0344377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0020629	0.0020347056999999	4.140027285612489e-06	4.25555641e-06	0.0121764	-0.0142056999999999	0.00014826471696	0.0002018019124899	-0.0437705	-0.0103337999999999	0.0001067874224399	0.0019158566702499	0.000574251	0.000276608	3.29764211001e-07	7.651198566400002e-08	0.000111022	0.000111022	1.2325884484e-08	1.2325884484e-08	-4.39068e-05	-0.0004529608	2.0517348633664006e-07	1.92780708624e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72230.93536878741	183.44073773740087	5217308024.249944	33650.50426164191	110076.77709725432	219.1953376205784	12116896856.118614	48046.59603459934	72184.28503634465	46.521177950213314	2164.2199978754134	5210571006.20825	76528.63360155864	72096.25314405488	1.137439	18.995058	0.0632137783999999	0.0374906	-0.0379311974	0.191331239	-0.0873954642	0.2800524647	-0.3175312024	0.0577407371	-0.0358907848	0.0127456065	0.2594058616	-0.0936037827	0.269894868	-0.0762521159	0.0393482526	-0.210561064	0.0677681759	-0.071869754	0.185624026	-0.0333751269	0.1403285653	-0.1344932551	0.1309482465	0.1673064037	-0.1711378543	-0.3100718568	0.1545603234	0.0254721519	0.1923067333	-0.1605305871	0.1674577437	-0.371905643	0.0398780667	-0.1519135217	0.0241611776	-0.0239534801	0.0028181867	-0.209249208	0.2851894721	-0.0979084398	0.0532572869	-0.2466025925	0.1157790105	-0.1207341131	-0.1711986551	0.0824202146	0.0252359558	-0.1720436275	0.3524845114	-0.0572210217	0.0998095858	-0.0708781506	0.0653394541	-0.0318767615	0.0889251242	-0.0098796667	0.0767780762	-0.0195876855	0.0120475873	-0.1329112566	0.1157035744	-0.0847234713	0.1279007789	-0.0447604215	0.2325448592	0.0418100789	0.014625519	0.0917981448	-0.1871572583	-0.0621199285	-0.0768996262	0.0	0.0	0.0	0.0	0.0	1.31316e-05	-0.0020497683999999	4.201550493638559e-06	1.7243891856e-10	0.0441569	0.0319804999999999	0.0019498318176099	0.0010227523802499	-0.0452307	-0.0014602	2.1321840400000053e-06	0.0020458162224899	0.000396863	-0.000177388	1.57500240769e-07	3.1466502544e-08	0.000429839	0.000318817	1.01644279489e-07	1.84761565921e-07	-0.000102168	-5.82612e-05	3.3943674254400003e-09	1.0438300224e-08	-1.219023587	-1.64944312	-0.6786878736	0.1389458397	-0.4274564556	-0.7807744969	-1.713383791	-2.737368422	-0.7675153892	0.8833066712	1.54051198
72267.67851443833	36.74314565092209	5222617357.866212	1350.0587523248748	110650.11305202472	573.3359547704022	12243447518.425852	328714.11703248863	72065.4197620012	-118.86527434345044	14128.953444743736	5193424725.473433	76450.16494579258	72820.71083085764	1.182234	19.743122	0.0396552884	0.0206485	0.1041709063	0.0660050698	-0.1734202045	0.1200756164	-0.3558858899	0.0028332976	0.0611175666	0.113215179	0.000998858	-0.2535066288	0.2680343136	0.009008789	0.1374286111	-0.0600680111	0.0409398621	-0.1399988058	0.1384374263	-0.1401391718	0.1904949347	0.0495995603	0.0842854856	-0.0981442187	0.1097212372	0.2966165311	0.0478642336	0.1780846261	-0.1091228908	-0.1728104518	-0.0408376934	-0.2591062643	0.2650516934	0.0621999103	-0.1570307945	-0.0033604155	0.1187507613	0.0250218751	0.1704225095	0.0068915861	0.061357211	0.0364095839	-0.3833335878	0.1210336431	1.6462e-06	-0.1177123818	-0.0293678309	-0.1645591908	0.3654587882	0.0542623878	0.1059497844	0.0747590274	0.0739765597	-0.0670242944	0.0864462454	-0.0203217123	0.0453410375	0.0277091156	0.1672869276	-0.0635263388	0.0417008201	-0.0478385082	0.0778155954	0.073525384	0.1561681319	0.1492786985	0.0960099798	0.1099967588	0.1827913835	0.0827832177	0.1128592587	0.0	0.0	0.0	0.0	0.0	0.0083219699999999	0.0083088383999999	6.90367955573129e-05	6.925518468089835e-05	0.0263768	-0.0177801	0.0006957355782399	0.00031613195601	-0.0475895	-0.0023588	5.563937440000006e-06	0.00226476051025	0.00032988	-6.6983e-05	1.088208144e-07	4.486722289000001e-09	0.000429839	0.0	0.0	1.84761565921e-07	-0.000259336	-0.0001571679999999	2.4701780223999995e-08	6.7255160896e-08	0.05778422364	-1.684945428	0.223238523	0.3722063067	-0.915644848	-0.4053997286	-2.252621175	-1.299745343	-0.846550017	0.8947805788	-0.1412170182
72336.92025364432	69.24173920598696	5232630031.782098	4794.418448269912	110503.83147388716	-146.28157813756843	12211096770.409254	21398.30010241754	72136.60339571965	71.18363371845044	5067.109709362514	5203689549.471352	76449.36452701791	73137.4543530111	1.226573	20.483578	0.08098782	0.0517373	0.0298817845	-0.1331138578	-0.1958712394	0.2245841907	-0.1931486158	0.0585837757	0.325648595	-0.0495237103	0.1205470012	-0.1679798769	0.173914366	0.0404009849	-0.0448241193	0.1499288016	-0.0950362044	-0.1940944636	0.0320031319	0.2066452833	-0.3807674119	0.0291746465	0.1007945238	-0.1689030048	0.1166802919	-0.1211691415	0.0877764628	0.0004753442	-0.1933724138	-0.1843872138	-0.0253281544	-0.0890858237	0.2257716659	-0.2675563259	0.0526477486	0.0589488198	0.1177815183	-0.1368306635	-0.0603762148	0.1317878048	0.0346773512	0.1895610905	0.2854536058	0.0788128449	0.0993488836	-0.0873718295	-0.2145112207	-0.149144864	0.2779032114	0.0075044853	0.0571380393	0.2344269767	0.0044953745	-0.0367595822	0.00372268	-0.1291441228	0.0511685106	-0.015091347	-0.0819507938	0.0897176309	0.2034200007	0.0271192129	-0.1439097476	0.0371092727	0.055912618	0.1763292275	-0.098815452	0.1259538314	0.0376893645	0.0159864622	-0.1504918781	0.0	0.0	0.0	0.0	0.0	0.00984865	0.00152668	2.330751822400304e-06	9.69959068225e-05	0.00492511	-0.02145169	2.42567085121e-05	0.000460175003856	-0.0777594999999999	-0.0301699999999999	0.0009102288999999	0.0060465398402499	0.0008736269999999	0.0005437469999999	7.632241351288253e-07	2.9566080000889134e-07	0.000429839	0.0	0.0	1.84761565921e-07	-0.000272378	-1.3042000000000002e-05	1.7009376400000003e-10	7.4189774884e-08	0.9383447112	-1.780984796	0.4849061678	0.2148590882	0.58229266	-2.344037883	-0.5148144643	-1.992654875	-0.8938137323	-0.7035921366	0.3569578033
72329.12253502678	-7.79771861754125	5231501966.686918	60.80441563834942	110312.09107308832	-191.74040079883707	12168757436.917332	36764.38129849868	72097.27432479963	-39.32907092002279	1546.775819432182	5198016965.065412	76391.49655720747	72564.02641265937	1.244166	20.777388	0.05965416	0.0443777	-0.1603069026	-0.1031955279	-0.0947440818	0.2786076702	-0.0903547832	0.0912204535	0.0382250917	0.1658671618	-0.0519260939	-0.2756569106	0.1290497861	-0.1944970284	0.0925536171	-4.90995e-05	0.1602230114	-0.1124989983	0.0554511982	0.203019209	-0.1100758444	-0.0691609626	0.119850336	0.0346635937	-0.156269264	-0.0788241522	-0.0673340614	-0.110925643	-0.02127378	-0.2019463731	-0.2080837386	-0.137268876	0.1414334091	-0.0851884374	0.0629707877	-0.2200119875	0.0838042587	-0.0690843938	0.1393959281	-0.084076824	-0.1067100695	-0.0384820329	0.1469031976	0.0179988814	-0.0197809314	0.1934250562	0.0719568448	-0.1506075158	0.2378154918	-0.0955965032	-0.0725277377	0.1489783391	0.027105442	-0.0858671604	0.0709755524	-0.0419505779	0.0210813368	0.0083015905	0.0216841591	-0.0050391826	-0.0771888419	-0.1197956417	0.0962999695	0.0369117892	-0.0811200474	-0.0804046182	-0.1361116734	0.0412483957	-0.0300009465	-0.0864756296	-0.0690359905	0.0	0.0	0.0	0.0	0.0	0.00835873	-0.00148992	2.219861606400001e-06	6.98683672129e-05	0.0474883	0.04256319	0.00225513863689	0.0018116251429761	-0.0784268	-0.0006673000000001	4.452892900001424e-07	0.00615076295824	0.000700584	-0.0001730429999999	4.90817941056e-07	2.9943879848965404e-08	0.000429839	0.0	0.0	1.84761565921e-07	-0.000146746	0.0001256319999999	1.5783399423999995e-08	2.1534388516e-08	-0.2081293634	-1.577188881	-1.306739199	0.4897911699	1.062121963	-0.02568906564	-0.8712510203	-1.527616198	-0.1459613448	-2.244013738	-0.4449194022
72427.4161771409	98.2936421141203	5245730614.096771	9661.640080058763	110375.95599345608	63.86492036776326	12182851661.469353	4078.728053580743	72125.25466032146	27.98033552183188	782.8991759142866	5202052359.816222	76497.31070473493	72101.34528142755	1.234767	20.620424	0.0667158799999999	0.0346962	-0.1898928046	0.1003025041	-0.0189005612	0.2490237182	-0.1863360045	0.0798774066	-0.0812321652	0.0036257143	-0.0674204665	-0.2589776083	0.182097566	-0.1278488135	-0.1308613452	0.0613590626	0.1016427315	0.0364201319	-0.0878344028	-0.0316022004	0.072656733	0.0360834427	-0.2845781983	0.3535256423	0.0631979085	0.1095032228	0.029436238	-0.1468089311	-0.1408211235	-0.1547802192	-0.1644557319	-0.2556480171	-0.0284361584	-0.027619871	0.1347111011	-0.0267883706	-0.0612054898	0.2678533224	-0.0941691061	-0.1131894746	-0.0290415447	-0.0042273719	-0.1647844078	-0.2449257756	0.1532511466	0.1458332914	-0.0791152668	-0.1438608111	0.2160543716	-0.2074981682	-0.056473823	-0.0190296434	-0.0020041831	0.0759038159	-0.0166246519	-0.0645323496	0.0193625398	0.1870134335	-0.0392441619	0.0095091996	-0.1316247513	0.0685953544	-0.2474099885	0.1483741544	-0.1014628489	-0.0175011071	-0.0219861723	-0.3357326964	0.1719849012	0.1536437237	-0.11871807	0.0	0.0	0.0	0.0	0.0	0.0134925	0.0051337699999999	2.6355594412899992e-05	0.00018204755625	0.0210485	-0.0264397999999999	0.00044303935225	0.0006990630240399	-0.0827714999999999	-0.0043446999999998	1.887641808999909e-05	0.0068511212122499	0.000920463	0.000219879	8.472521343690001e-07	4.834677464100004e-08	0.0007230729999999	0.0002932339999999	8.598617875594135e-08	5.228345633288554e-07	-4.39068e-05	0.0001028392	1.0575901056640004e-08	1.92780708624e-09	-1.604745594	-1.28929806	-0.8462446323	0.6466241	0.355543878	-1.330642318	-0.05737535571	-1.224790687	-1.425861026	-1.833151067	-1.299479786
