global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	aroma_motion_01	aroma_motion_02	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_10	aroma_motion_11	aroma_motion_13	aroma_motion_14	aroma_motion_15
69639.331825143	n/a	4849636537.052375	n/a	129093.1494525812	n/a	16665041235.586466	n/a	67563.2355530754	n/a	4564790798.400352	n/a	103666.6800886666	29065.920861409093	n/a	n/a	n/a	n/a	-0.0579152627	-0.1449466549	-0.088259172	-0.115244737	0.1385080126	-0.1165832887	-0.1087740888	0.0136528617	-0.0260223698	0.1280033278	0.0456910372	-0.0240139259	0.2019096114	-0.0708398894	0.2221582357	-0.0209901241	0.1466794099	-0.0288734068	0.046561611	-0.1513630742	0.0670264315	-0.0275287371	-0.0399413509	0.1031405698	0.0128038384	-0.1047533951	-0.1247987511	0.1241941829	-0.1939455567	0.13967355	-0.1016917971	-0.1122481609	0.051767187	-0.0832987874	-0.1420389543	0.2068633114	-0.0535259573	0.0555522042	-0.2073042176	0.2141557136	-0.0323092456	0.0146492925	-0.2242209738	0.0894107796	-0.0047189856	0.0300328641	-0.2780615502	0.0507687371	-0.1033372323	0.0597353843	-0.0245925644	0.074289912	-0.0898105778	0.0686310985	0.0461580621	-0.1000745623	-0.0615606371	0.1643619509	0.0824305	n/a	0.00679478733025	n/a	0.0933963	n/a	n/a	0.00872286885369	0.133272	n/a	n/a	0.017761425984	0.00349383	n/a	1.22068480689e-05	n/a	0.000341171	n/a	n/a	1.1639765124099998e-07	0.00042524	n/a	1.808290576e-07	n/a	-0.5220510825	-1.438413672	-1.30180857	-0.0607684059	-2.965938289	2.631442864	-0.7455838949	-0.2673814623	0.2132722099	-0.4307496426	-1.512734205
69951.92783179815	312.5960066551488	4893272207.385097	97716.26337674585	129008.92833707947	-84.22111550172849	16643303590.681707	7093.196296355492	67531.48645988344	-31.749093191960128	4560501663.4814205	1008.004918511769	103925.95593902268	39863.06251727993	1.852313	74.05108599999998	0.34253255	0.221528	0.0600041639	0.0054272504	0.1272751583	0.0729941714	0.0459521241	-0.1645909452	0.1672410951	-0.0197138444	-0.2404042233	0.0584191172	0.1262284897	-0.0396061106	0.002906084	-0.1549812311	0.0206607261	0.0282585949	-0.0368470659	0.0463589979	0.1463002134	-0.1232311306	0.1688175705	0.179770128	0.0064555567	0.0904995439	-0.117368231	0.1374614561	0.0264377374	0.0388135219	-0.2856308812	0.0806495487	0.0099548892	0.0309328595	-0.0785335959	0.1724946915	-0.0656127097	0.2017353982	-0.1666359901	0.0212504358	0.0091818585	0.2413228849	0.1177816018	-0.0354143733	0.2233064722	0.0479133906	-0.1964554479	0.1784090465	0.0488734378	-0.0621072863	-0.0959532662	-0.1688835253	-0.0718322819	0.0635996785	0.0634732834	-0.2305758742	-0.1959833709	-0.071115643	0.0526256638	0.1640657595	0.0825377999999999	0.0001072999999998	0.0068124884288399	1.1513289999977165e-08	0.17317	0.0797736999999999	0.0063638432116899	0.0299878488999999	-0.0602684	-0.1935404	0.03745788643216	0.00363228003856	0.00426824	0.00077441	1.82178726976e-05	5.997108481000008e-07	0.000566925	0.000225754	5.096486851600002e-08	3.2140395562500005e-07	0.000807299	0.000382059	6.517316754010001e-07	1.4596907948100004e-07	-0.8555572333	0.6750370682	1.053620227	-0.6390964411	-2.171207139	0.3369110492	0.5663468068	1.119331836	1.083777796	-1.209909933	-0.619423322
69894.91472399545	-57.013107802704326	4885299104.274595	3250.494461322785	128527.32199372824	-481.60634335123177	16519272498.8795	231944.66995614456	67413.99322606646	-117.49323381697468	4544646482.684135	13804.659992770285	103547.7491112842	32133.74843641384	1.813106	72.48369599999998	0.29840395	0.177486	-0.1028948441	0.1179174037	-0.072241862	0.0088878555	-0.1763533915	-0.0232932788	0.0814237629	-0.1399231121	-0.0341557361	0.2431342843	0.0810799073	0.0362818466	0.1147154608	-0.0318579477	0.1306614157	0.0663811032	0.0432674018	-0.0869811748	0.0358511175	0.1078812443	-0.002396483	0.1415197326	0.0097772248	-0.129621224	0.0397599958	-0.0565338863	0.0970495035	-0.1512542902	-0.1933418562	0.1759768154	0.0209521017	-0.0171325676	0.0429335194	0.0348292798	0.1063657488	0.2289471856	-0.1228811102	-0.1273911304	-0.0115741749	0.1724461991	-0.0877321523	0.0813765495	-0.0393590175	-0.0317749777	0.0074889824	-0.0513445887	0.0938851551	-0.2396351232	0.0229947191	-0.1022195561	-0.0824348893	0.2170213732	0.0913405287	-0.03261389	0.117852949	-0.0887166653	-0.1382184048	0.1634739106	0.0825209999999999	-1.6799999999997373e-05	0.0068097154409999	2.822399999999117e-10	0.056115	-0.1170549999999999	0.0137018730249999	0.003148893225	0.0607727	0.1210411	0.01465094788921	0.00369332106529	0.00366009	-0.00060815	1.33962588081e-05	3.698464225000005e-07	0.000231242	-0.000335683	1.1268307648900002e-07	5.3472862564e-08	0.000545311	-0.000261988	2.973640867210001e-07	6.8637712144e-08	1.062201959	0.7924651184	0.3233418696	0.146042082	-2.438885092	-0.654733995	-0.4522923658	0.08687776331	0.6715815873	-1.612127538	-0.3508061606
69662.55435252619	-232.3603714692581	4852871478.918666	53991.34222933161	128951.5341819533	424.2121882250649	16628498167.879473	179955.9806386979	67508.90821862599	94.91499255952658	4557452688.870868	9008.855812574986	103433.76907883948	30723.066215800565	0.834855	33.375538	0.1391164	0.0776981999999999	-0.0994377504	-0.0458521036	-0.0413230579	-0.1522451831	0.0129054912	-0.07654814	-0.1517791152	-0.0452895243	-0.1611160127	-0.0132941711	0.0250408031	-0.2563095077	0.1235160595	0.0388318997	-0.1210976975	0.0643427305	-0.0580418126	-0.0635110565	0.0360470756	0.1660645255	-0.0463259847	0.0464901044	0.2030094992	0.0344637015	-0.2236354975	-0.0895691281	-0.1397375462	-0.0526031254	-0.1896122908	0.0499789088	-0.0165417413	-0.0725955005	-0.0210867763	-0.096938944	-0.07534684	0.1993550659	-0.2137128874	-0.074928459	0.0798347532	0.0753787874	-0.0562222022	0.0208704804	-0.1398874759	0.016254363	0.0745178822	-0.1205254573	-0.235174769	0.0332906494	0.1814907494	-0.1173564	-0.1428968834	-0.0058797682	-0.0444848981	0.0121608358	-0.0587174355	-0.0486669064	0.0934228519	0.1625874706	0.0696164	-0.0129045999999999	0.0048464431489599	0.0001665287011599	0.108474	0.052359	0.002741464881	0.011766608676	0.0704949	0.0097222	9.452117284e-05	0.00496953092601	0.00264315	-0.00101694	6.9862419225e-06	1.0341669636e-06	0.000443836	0.000212594	4.5196208836000016e-08	1.9699039489600002e-07	0.000598389	5.307799999999992e-05	3.580693953209999e-07	2.8172740839999904e-09	0.3316348641	-1.175895979	-1.467891921	0.4988208985	-2.571492449	0.4066601514	1.46624149	0.6154719466	-0.1633466877	-2.282794904	-0.4325387872
70062.78740332992	400.23305080372666	4908794178.724205	160186.49495565845	129264.42702291184	312.8928409585351	16709292093.5617	97901.92992310312	67538.62400793651	29.71578931051772	4561465732.885418	883.0281343470792	103962.68518084708	44664.420482238216	2.102909	84.069328	0.1631946	0.121307	0.1120187824	-0.0495806861	0.1669304017	0.0399370247	0.1506146759	0.2055986823	0.1444683435	0.0744849478	-0.1153878896	0.0321051348	0.0091559529	-0.1007449086	-0.0194782452	0.100438606	-0.115508339	-0.0794305611	0.0531372418	0.0802751593	0.1088394008	-0.0128616843	-0.0426097208	0.3810743597	0.064145431	0.1341758299	0.1031047607	0.1728028723	-0.0213989178	0.1233188041	-0.1330446524	0.0315529924	0.1891664817	0.0259674255	0.0179388608	0.1191844157	-0.114352093	0.0820890347	-0.1827109864	-0.0972422244	0.0551937277	-0.068838635	-0.1447883336	0.0310957523	0.1100299012	0.1042484818	0.0638265996	0.0838822133	0.0416954337	-0.0984379416	0.0115168044	-0.1203755733	-0.0886293153	-0.1486170146	0.1464435317	-0.1115667231	-0.2384844418	0.0612776917	-0.0067918332	0.161408037	0.071345	0.0017286	0.005090109025	2.988057960000037e-06	0.113766	0.005292	2.8005264000000053e-05	0.012942702756	-0.0523804	-0.1228752999999999	0.0150983393500899	0.00274370630416	0.00230575	-0.0003373999999999	5.316483062500001e-06	1.138387599999999e-07	0.000308983	-0.000134853	1.8185331609000013e-08	9.5470494289e-08	0.000404668	-0.0001937209999999	1.63756190224e-07	3.7527825840999986e-08	-1.057555441	-0.08591318388	0.8680155627	-1.657901159	-1.434489633	0.2576353265	1.196783961	0.4367448138	0.4399573716	-2.537080707	1.11233256
70072.09947532527	9.312071995358563	4910099124.879881	86.71468484674125	128504.27587550752	-760.1511474043218	16513348918.288544	577829.766900107	67393.88927641368	-144.7347315228253	4541936311.801507	20948.142508984325	103550.68636970576	38843.05946836095	1.382512	55.26955	0.099560425	0.0435243	0.0243266213	0.1024841333	-0.0252243573	0.0771608868	-0.156032177	-0.0493253351	0.1109444236	0.0414509453	0.2126920663	0.2099836482	-0.1136971751	0.1417697155	-0.0218813822	0.0461699216	-0.024684045	0.1845858654	-0.130790418	0.1615634427	0.0041282848	-0.0576954073	0.1210409764	-0.0345690423	-0.0139969878	-0.1550342564	-0.0328067047	0.0229362826	0.1425957367	-0.1026145842	0.0261069828	0.1787259154	-0.113168931	-0.0847778039	0.3031775351	0.1425051458	0.0713769149	0.0817503876	-0.1212480941	-0.097157635	0.0328829377	0.0336158047	-0.0600638722	0.076360578	0.0003017494	0.0265318892	-0.0956406112	0.0979089187	0.2346898875	-0.0374432558	0.0440101883	-0.084116952	-0.0515661654	-0.0841729021	-0.0919755731	0.2475686521	0.1857082019	0.1386348181	-0.0569902226	0.1599377353	0.0645511	-0.0067939	0.00416684451121	4.615707721000008e-05	0.0852148999999999	-0.0285511000000001	0.00081516531121	0.0072615791820099	-0.0312635	0.0211169	0.00044592346561	0.00097740643225	0.00276951	0.00046376	7.670185640100002e-06	2.150733376000001e-07	4.99585e-05	-0.0002590244999999	6.709369160024997e-08	2.49585172225e-09	0.000543854	0.0001391859999999	2.95777173316e-07	1.937274259599999e-08	0.08244345967	1.130145666	1.008420946	-1.063913313	-1.279546182	-0.5927585625	-0.6250568615	-0.6690296865	0.6991174952	-1.127710107	2.649537417
69892.16273273384	-179.9367425914388	4884914411.458948	32377.231334417716	129728.57357979265	1224.297704285127	16829502803.047674	1498904.8687178325	67443.95210968502	50.06283327133861	4548686676.173487	2506.2872751538475	103687.2747771622	31181.023164477218	1.767592	70.664124	0.29648928	0.192413	-0.1145160753	-0.0156803103	-0.2061378526	0.0221559219	0.2887280041	-0.2097260965	-0.1417740643	-0.1134892462	-0.1249593499	0.1110919394	-0.0832736219	0.2044617189	-0.1731241383	-0.1485524038	-0.0882440061	0.1121129124	0.0422068627	-0.0471449361	0.099535449	0.0673884531	0.1070193493	0.1171599735	0.0154602995	0.1645217985	0.2014927339	-0.2084763959	-0.0507408165	0.2884281371	-0.0948294038	0.0252858954	-0.1491058625	0.0495018351	-0.0481526653	-0.1692889592	-0.0065832062	0.0933895771	-0.1685375272	-0.0008740039	0.0723198677	0.0766126596	0.0245477243	0.1284753432	-0.1662568964	0.026818157	0.0684110553	-0.0310615123	-0.0447006005	-0.1073508323	0.178836397	-0.0036177203	-0.0314935206	-0.1005022167	-0.0732282521	-0.1825407216	0.1473324398	0.1927581626	0.0780070125	0.1581792149	0.0614365	-0.0031146	0.00377444353225	9.700733160000011e-06	0.0296524	-0.0555624999999999	0.0030871914062499	0.0008792648257599	0.122385	0.1536485	0.0236078615522499	0.0149780882249999	0.00128806	-0.00148145	1.6590985636e-06	2.194694102500001e-06	1.37949e-05	-3.61636e-05	1.30780596496e-09	1.9029926601000003e-10	0.000378194	-0.0001656599999999	1.43030701636e-07	2.7443235599999995e-08	0.6817315757	-1.592667196	-1.067092178	1.599369952	-1.545163606	-0.4223035321	-0.8184321127	-0.2255463269	0.9781220618	-1.749112497	1.791834129
70260.02940384556	367.86667111172574	4936471731.829243	135325.8877148226	128894.2040675754	-834.3695122172503	16613715842.21377	696172.4829176522	67456.26449342757	12.3123837425519	4550347619.407258	151.59479342385637	103713.45466085315	49736.67901210187	2.41931	96.718262	0.28688824	0.197419	0.1619919176	-0.0641050348	0.1891395953	-0.0249570246	-0.0188407597	0.1165845393	0.0678641605	0.1095014601	-0.046739168	0.0507037164	0.010802305	0.1219760976	-0.2061850411	-0.0031225846	0.1139111093	0.0626535185	-0.0955355624	-0.0837765481	0.0165491548	-0.0362473508	0.0286427375	0.0332930676	0.1712780495	-0.0887115801	-0.0659836672	0.1767557132	-0.0414731069	-0.0536842769	-0.0376645011	-0.0785124527	0.1527250936	0.067322796	0.1001573225	0.1325689378	-0.1182155736	0.0078702076	-0.1328898924	0.0317734741	0.1097055789	-0.1320894407	-0.1836108164	0.0493019356	0.0107429318	0.1563529877	-0.01956849	0.0664450975	-0.0016396911	-0.0694016936	-0.1324736442	0.2447192678	-0.0077605809	-0.1880163757	0.0660342496	0.0447737316	-0.1856964622	-0.0709859445	0.1004426423	0.1561356449	0.0647937	0.0033571999999999	0.0041982235596899	1.1270791839999985e-05	0.10922	0.0795676	0.00633100296976	0.0119290084	-0.0522371	-0.1746221	0.03049287780841	0.00272871461641	0.00176339	0.00047533	3.1095442921000005e-06	2.2593860890000014e-07	-9.77019e-05	-0.0001114968	1.2431536410240001e-08	9.54566126361e-09	0.000378194	0.0	1.43030701636e-07	0.0	-1.527574247	0.1841776859	0.4155013343	-1.238388171	-0.09525004163	0.2434528381	0.244119772	-0.8289195369	1.389687526	-1.513972062	1.205577994
70384.93706508007	124.90766123450884	4954039365.655282	15601.923835074826	128085.25773546258	-808.9463321128133	16405833249.159878	654394.168238774	67564.41455078125	108.15005735367596	4564950113.589821	11696.434905603395	103180.60513346842	38144.47488190407	1.879537	75.13942699999998	0.126423055	0.0776890999999999	-0.0082440135	0.1419034101	-0.0069948196	0.0246242135	-0.3393992085	0.0857435	0.0992057995	-0.1323145571	-0.1013253461	0.0091727624	0.0453587333	0.1155688574	-0.1077104832	-0.0666755241	-0.1761964286	0.0425845259	-0.1804544645	-0.0444877058	-0.1200224892	-0.1650108535	-0.1953323428	-0.0650731846	-0.0228684678	0.04168821	0.1198190705	-0.0018427543	0.1278119438	-0.317538296	0.0680525161	0.0064238248	0.0273415346	0.0566834349	-0.0050932063	0.0976546266	0.1375151459	0.0497088574	-0.0553147663	-0.0360199275	-0.0637104793	-0.115453355	-0.0732353358	0.0659989142	-0.0639786345	0.0140253415	-0.0410767849	0.1387801576	0.2549629771	-0.0603680136	0.0852535085	0.0621417782	0.1310989412	0.0715389619	-0.1464456656	0.1812094692	-0.0156177429	-0.0235357377	0.128228039	0.1538107079	0.0613972	-0.0033964999999999	0.00376961616784	1.1536212249999978e-05	0.0397876	-0.0694324	0.00482085816976	0.00158305311376	-0.0199678	0.0322693	0.00104130772249	0.00039871303684	0.00215065	0.0003872599999999	4.6252954225e-06	1.4997030759999998e-07	-0.000136939	-3.923710000000001e-05	1.5395500164100006e-09	1.8752289721000004e-08	0.000378194	0.0	1.43030701636e-07	0.0	0.4406409481	1.269673982	0.5604529093	-0.1543735753	-0.1905644566	-1.276707393	-1.273754527	-1.543097788	1.639448416	-1.292852014	-0.01493771049
70332.32426293317	-52.61280214690487	4946635836.2263775	2768.1069497493577	128655.29330408933	570.035568626743	16552184495.161251	324940.5494996143	67578.53898499504	14.124434213794302	4566858931.346495	199.49964185980303	103175.18931110617	32796.39203306686	1.601844	64.037941	0.18450355	0.0982539	-0.1401236725	0.0743032879	-0.1113709605	-0.0795621008	-0.0280613402	-0.1320824423	-0.1481614657	0.0128803371	0.1369484531	0.1115324874	0.1866833223	0.048722363	0.1052470601	0.0394254946	-0.0403881149	-0.2628553531	0.0184846695	0.0863075788	-0.10429265	-0.0065354448	-0.2628813925	-0.0427759657	-0.0592025789	-0.092463025	-0.0005271382	-0.1579163142	-0.0507033601	-0.0876722562	0.0492386273	-0.2076529258	-0.1166780265	-0.0915922173	0.1329232774	-0.1054354349	0.089001343	0.0755531861	-0.1060604492	0.201543066	-0.0859875918	-0.2275535079	-0.0659975327	-0.0979963738	0.0198542832	-0.0610208846	-0.0737904432	-0.0478596796	-0.0805462103	0.2129932755	0.0099581338	0.1416513764	-0.0547030307	0.1428647899	0.1742327907	0.0956380998	0.1199797412	-0.0960205056	0.0267225149	0.1512085936	0.0445982	-0.016799	0.00198899944324	0.000282206401	0.0585817	0.0187941	0.00035321819481	0.00343181557489	0.0425348	0.0625025999999999	0.0039065750067599	0.0018092092110399	0.00103983	-0.00111082	1.0812464289e-06	1.2339210724e-06	0.000320674	0.000457613	2.094096577690001e-07	1.0283181427600001e-07	0.00021847	-0.000159724	4.77291409e-08	2.5511756176000002e-08	1.225441707	-0.2313284137	-1.3663411	1.396838508	-0.4955568964	-0.4108331315	0.883674652	-0.03115928621	0.1851035071	-0.2662899214	-0.0462536416
