global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_09	aroma_motion_11	aroma_motion_15	aroma_motion_19
71432.38635426425	n/a	5102585820.264877	n/a	120981.50014860732	n/a	n/a	14636523378.207472	71273.23883461596	n/a	5079874573.976208	n/a	79906.81894899764	58588.82754758805	n/a	n/a	n/a	n/a	-0.0765492203	0.1304374459	-0.1356856214	-0.0025337702	0.09909643	-0.0555665065	0.1129058611	-0.1070968833	0.0656006078	-0.1995273928	0.0265964826	-0.1890376597	0.0092452798	-0.0282534057	0.0325562636	-0.1326232646	0.2475016743	0.0972115819	-0.0082441366	0.0006159994	-0.1146082379	0.0761192024	-0.0604917917	0.0897618248	-0.1466343763	0.0026840485	-0.0252060686	0.0724077193	0.0814840521	-0.1290157127	0.0566595622	0.0978804491	-0.2126937519	0.0091071211	0.0682494688	0.2122431912	-0.193638196	0.2882338256	0.0551981696	-0.0888913394	-0.002868362	0.1155083034	-0.1870513074	0.1244410652	-0.0507869143	-0.0828994651	0.0619715297	-0.0405496628	0.0312938686	-0.1353637785	0.0883751549	-0.0800969083	0.0277819463	-0.1734784975	0.012233536	0.0495863755	-0.0410287127	0.0530482103	0.0505286162	-0.1259660451	-0.2110281876	-0.0246505438	0.0517268968	-0.1086733448	0.1492126407	-0.2324617187	0.0194556371	-0.1957399615	0.0263190469	-0.0232840364	0.0150934739	-0.228716529	0.0427506295	-0.0934024499	0.0416480409	-0.060535598	0.1402440806	-0.0256942978	0.0518724831	-0.1359939221	0.0332975406	-0.1161277236	-0.3381914107	0.0475553787	0.0421466735	-0.0829796547	0.1575317908	0.1643619509	-0.053078	n/a	n/a	0.002817274084	-0.102338	n/a	0.010473066244	n/a	0.0246995	n/a	n/a	0.00061006530025	-0.000991543	n/a	n/a	9.831575208489998e-07	0.0012271	n/a	n/a	1.5057744100000002e-06	0.000168161	n/a	n/a	2.8278121921e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2728222219	-0.118652447	0.3511611633	-1.446283654	-0.8393703738	-0.7986093075	0.913342599
71814.75770177289	382.3713475086406	5157359423.764349	146207.8473955736	120673.365512483	-308.1346361243195	94946.9539794668	14562061144.109322	71323.55935958981	50.32052497385303	5087050119.720931	2532.155233644166	80123.14623562795	72488.25039828938	2.526481	62.830681	0.12370455	0.0675985	-0.2463900975	0.0055124995	-0.0059518609	-0.0715039479	0.0718647302	0.167027462	0.0225046996	0.0016983349	0.3159581362	0.0086709861	0.1939698519	0.0311590356	-0.115300455	-0.1154797706	-0.0516650999	-0.0553605503	0.1182284375	0.0011526681	-0.1565157444	-0.0902550032	-0.0537375722	-0.0560996031	0.0006775152	0.0317325929	-0.2840417068	-0.0377083306	-0.1050639754	0.1341702029	0.1583915807	0.1287473259	-0.1233657493	0.0964415211	0.3044249792	-0.1726837758	-0.1307987941	0.1224607309	0.0168032844	-0.0874363705	0.1326004536	0.1321732041	-0.0059966014	0.1378752897	-9.93332e-05	0.1286607862	0.1472267076	0.1721892378	-0.0631198424	-0.07464528	0.0188981701	-0.1923135795	0.1903512846	-0.0667547155	0.1539569717	-0.2432441318	0.1145627686	-0.1086151318	-0.0504724606	0.0043119049	-0.2625917403	-0.00165745	-0.0110038469	0.1753045948	0.0529992605	0.0515179165	0.0021494097	-0.3074332078	-0.0119073987	-0.2424054385	-0.1721228401	-0.1453199439	0.082721331	0.0188288619	-0.0288666658	-0.1943534829	0.0037199944	-0.1535947177	0.0181022313	-0.1359646493	-0.0030172449	-0.0958103452	0.15792227	-0.15109512	-0.070770317	-0.0584345083	-0.168895541	0.1058155291	0.2581375769	0.1640657595	-0.0531299	-5.190000000000056e-05	2.6936100000000572e-09	0.00282278627401	-0.0767564	0.0255815999999999	0.00589154494096	0.0006544182585599	-0.0331032	-0.0578027	0.0033411521272899	0.00109582185024	-0.00107626	-8.471700000000021e-05	7.176970089000036e-09	1.1583355876000002e-06	0.0008100009999999	-0.0004170990000001	1.7397157580108349e-07	6.56101620000838e-07	0.000471712	0.000303551	9.2143209601e-08	2.22512210944e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7993854345	-0.2376598663	1.716624356	0.4392880153	0.634664447	-0.770666756	-0.01349123782
71514.67177997668	-300.08592179621337	5114348279.797792	90051.56046028309	121175.0359544837	501.67044200070086	251673.23237717856	14683389338.570415	71328.94853463091	5.389175041098497	5087818899.056025	29.043207623598985	79935.50023363797	54580.66556954089	2.96814	73.814217	0.106243	0.0683515	-0.0189769339	0.0916906157	-0.0337567639	0.2907308433	0.0377181704	-0.1361172516	-0.0541426114	-0.1008220557	0.1527260075	-0.0882706212	0.0464369676	0.0134513572	-0.0115949451	-0.1615624213	0.2664533156	-0.0081420922	0.1760742857	-0.0709324684	0.0557008846	-0.0045693812	0.0772023361	-0.0585441542	0.0362902952	-0.001243186	-0.2965080343	0.0754368084	0.1108947577	-0.0090410119	-0.0433558848	0.0269646767	-0.1414552121	0.0454849818	0.2074611842	0.0598904669	0.0669550105	-0.0717279198	0.0658583911	0.1161451458	0.0131197008	-0.2647628736	0.1522448218	0.0867899249	0.0130452093	0.0858431692	0.1476150323	-0.1783099647	-0.1282389786	0.1059617239	0.1553230474	-0.1615172091	0.0192587793	0.1714067243	0.1712269827	-0.1265112853	-0.0671358394	0.0518840283	-0.1139613675	-0.1057587133	0.1268158611	0.0538246455	0.2920590914	0.089451126	0.0401662403	-0.1595747825	-0.0398765186	-0.1977924048	0.0068913235	-0.2118420078	0.0124755487	0.0654312059	0.0633449035	-0.2563554264	0.0297029961	-0.0208181556	0.0996434796	0.1958212106	0.1856257708	-0.1271082989	-9.16507e-05	0.0365376799	-0.2067201531	-0.0553417481	0.217429589	-0.2802543064	0.0327751853	-0.0856998111	-0.2988180686	0.1634739106	-0.0530715	5.840000000000012e-05	3.410560000000014e-09	0.00281658411225	-0.0767916	-3.519999999999912e-05	0.00589694983056	1.239039999999938e-09	0.0317058	0.064809	0.004200206481	0.0010052577536399	-0.0008672429999999	0.0002090170000001	4.3688106289041855e-08	7.521104210488265e-07	0.00095608	0.000146079	2.133907424102921e-08	9.140889664e-07	0.0	-0.000471712	2.22512210944e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.858169679	0.02076225352	-0.1877464507	-1.797976314	-0.6102390605	-0.3012088592	-1.197806788
71872.09887267694	357.42709270026535	5165598596.363851	127754.12659616407	120695.02570482338	-480.0102496603213	230409.839778964	14567289229.887976	71453.43339528542	124.48486065451289	5105593143.97449	15496.480532173491	80185.06724646226	70060.15274785225	2.625154	65.284554	0.10030493	0.055932	-0.1718415095	0.0135675672	-0.0360249933	-0.1570434684	-0.0012575454	0.0507738361	-0.0662547999	-0.1712463362	0.0914642377	0.0880396678	-0.2639636311	-0.0081933656	0.1374252665	0.0656973146	0.0388059581	0.194623409	0.1951559971	0.0085002765	-0.1663228389	0.0586802267	-0.0882757637	-0.2045731866	0.035853825	-0.1571126344	-0.0553074756	-0.0269951756	-0.1139425424	-0.0382665001	0.036471272	0.052863719	0.0824601656	0.1771308715	0.0846714502	0.0751405128	0.0266314279	0.0568371139	0.0498336839	0.0402384998	-0.0706813629	0.1156462198	0.1784916941	0.0455080179	-0.1225012911	0.0489395125	0.2186068587	-0.0438278973	-0.020908658	-0.0043314726	0.1024159662	0.1088237079	0.1802345428	-0.2182814481	0.0998657646	-0.0217648961	-0.1392877288	-0.0615513974	-0.0118061312	0.1332082285	-0.0813496851	-0.0342378848	0.0423322281	-0.069936503	0.0304423192	0.0403988289	0.0806242529	-0.2015734121	-0.1061823678	-0.1131624159	-0.1011206612	0.1305236618	-0.0517543448	0.0271650424	-0.1456709773	-0.1430706363	0.2422668449	0.1659941701	-0.0185784801	-0.0604008276	0.1217652259	-0.05817445	-0.1948015186	0.0663433619	-0.0452895613	0.2555476614	0.0229065704	0.0705096894	-0.2000233046	0.1625874706	-0.0563416	-0.0032700999999999	1.0693554009999988e-05	0.00317437589056	-0.0348881	0.0419035	0.0012171795216099	0.00175590331225	-0.00095478	-0.03266058	0.0010667134859364	9.116048484e-07	-0.0007890939999999	7.814900000000001e-05	6.107266201000002e-09	6.226693408358422e-07	0.000661797	-0.000294283	8.660248408900002e-08	4.37975269209e-07	7.6983e-05	7.6983e-05	5.926382289000001e-09	5.926382289000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03941361723	-0.06570121309	1.712533837	0.596288006	-1.630927726	-0.31247164	-0.3501711666
71557.65255976016	-314.44631291678525	5120497639.863349	98876.48370696082	120994.65917119566	299.63346637228096	89780.21417026882	14639707547.953802	71332.17616883967	-121.2572264457558	5088279356.982377	14703.3149653173	80010.28125663326	56013.044768156826	2.244258	55.812107	0.13058008	0.0738952999999999	-0.0318096115	0.0889825264	0.1426645312	0.0909388954	0.0713057601	-0.1201430448	0.1189081121	-0.0992414304	0.0709037945	-0.0330624468	0.1433187272	-0.1549961431	0.0642945258	0.1963690864	0.1549782414	0.0463785319	0.029031646	0.1265891622	-0.0642173186	0.1496072535	-0.0414397087	0.044750817	-0.0438052498	-0.0300198713	0.0807846995	-0.000820273	-0.1466183766	0.0840736839	-0.3150692321	0.1085371419	-0.0953156773	-0.0303297013	-0.065918256	0.0560095333	0.1765168157	0.1286277864	0.217836299	-0.0438016069	0.0173565318	-0.1441848802	0.1156442611	0.0568083846	-0.0220416959	-0.1169180274	0.0938710039	-0.0323144427	0.1828987915	-0.1312630057	0.0477019876	-0.0497339761	0.0236246524	-0.0993039439	-0.0369502818	0.1863229642	0.0787601063	-0.0485007205	0.0373599973	-0.1632959577	0.1145110604	-0.0832614804	-0.0130089867	-0.0774520027	-0.2456364492	-0.1366489141	-0.1084230836	-0.1227564004	-0.1303202563	-0.1234135088	0.0217986147	0.1530712363	-0.048867132	0.1568262592	-0.0808703354	0.1657789809	0.0759149245	-0.067406097	0.1012126161	0.2171260212	-0.2047427861	-0.1506127133	0.0270570862	0.2659512666	-0.0324404823	-0.1075932468	-0.1388151972	-0.0955975403	0.1650503448	0.161408037	-0.0509839	0.0053577	2.870494929e-05	0.0025993580592099	-0.0118448	0.0230432999999999	0.00014029928704	0.0005309936748899	0.0492101	0.05016488	0.0025165151854144	0.00242163394201	-0.00154876	-0.0007596660000001	5.770924315561519e-07	2.3986575376e-06	0.000458162	-0.0002036349999999	4.146721322499999e-08	2.0991241824400006e-07	0.0	-7.6983e-05	5.926382289000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.553162927	0.1637374314	0.2497463812	0.4331769246	1.121909174	0.1372595647	0.722301106
71139.230982484	-418.4215772761527	5060790184.779212	175076.6163302634	120539.59347401494	-455.0656971807184	207084.7887505733	14529793594.880783	71350.5393006575	18.36313181783771	5090899458.494671	337.20461015928373	80069.28803360849	41505.09107134245	2.925457	72.752762	0.1363030999999999	0.0772418	0.0569105009	0.1407811094	-0.053786385	-0.0345364962	0.0731981485	0.065680329	-0.05413767	-0.0261168315	0.1161100228	-0.0572152678	-0.1443444692	-0.0647454335	-0.0654188056	0.049359343	-0.0094250448	0.0504639139	0.0997393261	0.0343484035	-0.0833280217	0.0308070206	-0.0148626813	0.0416217098	0.0292870686	0.0016742135	0.0338622176	0.0756164877	0.0223589536	0.0465743925	0.0677255869	-0.0549017829	0.0037602539	-0.1462424568	0.1497784066	-0.08704275	0.1273227579	0.1174072572	-0.021540301	-0.2234628752	0.0659783632	0.0343011246	0.0641242884	0.0774740261	-0.1076568823	-0.0297021448	0.0272155341	0.0504138304	-0.0392439352	-0.0937484181	0.02044066	0.0250156826	-0.061642522	0.0023047968	-0.0203410932	0.050044419	0.0276535864	-0.0503050566	-0.1724790642	-0.1490988195	-0.1416300849	-0.0976069821	-0.1336603376	-0.1756204103	-0.0414432111	-0.0741496228	0.158280435	-0.1143014259	-0.0269137213	-0.0226353647	0.1578173126	0.0400583479	0.0729989664	-0.0103122375	0.2595609554	-0.0338973262	0.0159701058	-0.1174416228	-0.1027988712	0.066268419	0.0876386629	0.0617783741	-0.2343726635	0.0686754326	0.0856060034	0.004050196	-0.1318348461	0.0733587778	-0.0085718877	0.1599377353	-0.0530743	-0.0020903999999999	4.3697721599999965e-06	0.00281688132049	-0.0641108	-0.0522659999999999	0.0041101946766399	0.0027317347559999	0.0474599	-0.0017502	3.063200040000001e-06	0.00225244210801	-0.000489248	0.0010595119999999	1.1225656781439997e-06	2.39363605504e-07	0.000645146	0.0001869839999999	3.4963016255999984e-08	4.16213361316e-07	0.000357434	0.000357434	1.27759064356e-07	1.27759064356e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.809181833	0.9655727848	0.3326090377	0.06214188694	-0.593214987	-1.567277575	-0.05835963612
71438.01731081992	298.7863283359184	5103390317.301007	89273.27000045922	120294.74980044158	-244.84367357335577	59948.424488896	14470826829.55084	71219.5934242846	-130.94587637290533	5072230487.520402	17146.822539068206	79892.53579967571	59299.243230614506	3.249953	80.82259399999998	0.1152785	0.0651999	-0.0812083449	0.1305091384	0.1625452312	0.0266571283	0.0868314457	0.0455834536	-0.1835298232	-0.1471848812	-0.1111338516	-0.0024231211	0.0246309073	0.0060472719	0.043820874	0.0996478485	-0.0975882183	-0.1770281197	-0.0280580857	-0.0631941339	-0.0378507814	0.209281612	0.1164820309	-0.1246779226	-0.1288959254	-0.0325959024	0.0437771584	-0.2184700301	-0.1461847849	-0.0639580643	-0.0118771997	-0.043982834	-0.0847168184	-0.046743623	0.0740186588	0.0991014011	-0.1312785263	-0.1181732445	0.0046487437	-0.1051419014	0.1115539754	0.0016277632	-0.1418650428	0.1126526395	0.040688408	-0.0504211638	0.0539423852	-0.1919295486	0.1719995694	-0.0210356538	-0.0015319741	0.0445075785	-0.0001294306	-0.0828175467	0.1773200896	0.1659081857	-0.1365048489	0.005360811	-0.0714692735	0.0513232216	-0.1569367212	-0.0231137679	0.0486161725	0.0894235763	0.3873131071	-0.0682399545	-0.0735907945	-0.1695196459	-0.1988250448	0.0927100229	-0.0244442482	0.1059575374	-0.1987469442	0.0052426402	-0.0144913787	0.1338994345	0.1510178658	-0.0166668597	-0.2010514662	0.0136090318	-0.0419117531	0.0368559559	-0.0539199482	-0.0554381275	-0.1074962774	0.0925318442	0.1381132515	0.1430922815	0.0727279574	0.1581792149	-0.0530574	1.6900000000000248e-05	2.856100000000084e-10	0.00281508769476	-0.032859	0.0312517999999999	0.0010797138809999	0.0009766750032399	0.0407848	-0.0066750999999999	4.4556960009999953e-05	0.00166339991104	-0.00157541	-0.0010861619999999	1.1797478902439997e-06	2.4819166681e-06	0.000542048	-0.0001030979999999	1.0629197603999985e-08	2.9381603430400005e-07	0.0	-0.000357434	1.27759064356e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02348470387	-0.1838392046	0.8844496136	0.1132848344	1.066744149	1.201358529	-1.176850037
71125.87067205443	-312.1466387654946	5058889478.857812	97435.52409259616	120609.88755095108	315.1377505095006	99311.80179618826	14546744975.053064	71269.17101109534	49.57758681074483	5079294736.608753	2457.93711397694	79801.19228331368	42310.84138394579	3.183963	79.18149599999998	0.12136525	0.064325	0.0548844712	0.1543830138	-0.0132400833	0.0541473221	0.1499447864	-0.0046009907	0.1515006447	-0.0374667969	0.0698074495	-0.0404458041	-0.1159083855	-0.219946782	-0.1740001023	0.1862716892	0.058019736	-0.1142669605	0.1989671981	0.0125334666	0.0351775137	0.0141346612	-0.0402724694	-0.2755886945	0.1141739029	-0.1000897011	0.1902157056	-0.0843191036	0.0276853843	0.0831618758	-0.022406288	0.0433490033	-0.0064011942	-0.0430684929	-0.2667469935	-0.1730657396	-0.1239471694	0.1565268804	-0.1754772235	-0.1102429531	-0.1442469457	-0.1790906929	-0.0130109508	0.1145255393	-0.1610791412	0.1522886528	-0.0233804768	0.0954856863	-0.0266890238	-0.1248449969	-0.1273865341	0.21979375	0.0567102854	-0.2707337095	0.0611161459	0.0679314979	0.1483238019	0.0029150038	0.0375993359	-0.1510495788	0.2823109901	-0.0599996727	-0.0631515756	0.122791743	0.020036554	-0.1522619531	0.106601134	-0.0997710109	0.0734565984	-0.086352118	-0.0220228949	-0.0412288799	0.0182067538	0.221461709	-0.0654816062	0.2290214045	-0.0591311061	-0.1573018856	-0.0776284053	0.1558446038	-0.0396031731	-0.0949350677	-0.0403335618	0.1513312387	-0.0587383045	-0.0125786189	-0.0814671593	-0.2309310504	-0.0989885438	0.1561356449	-0.0449311	0.0081262999999999	6.603675168999993e-05	0.00201880374721	-0.0510547	-0.0181957	0.00260658239209	0.00033108349849	0.0491414	0.0083565999999999	6.983276355999998e-05	0.00241487719396	-0.000440433	0.001134977	1.2881727905289998e-06	1.93981227489e-07	0.0008822119999999	0.0003401639999998	1.1571154689593193e-07	7.782980129438235e-07	0.000258592	0.000258592	6.6869822464e-08	6.6869822464e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05178176537	-0.7794036222	-1.280537487	1.109297647	-0.2860337157	-0.9265276754	0.04147249884
71469.89420856959	344.02353651516023	5107945778.184129	118352.1936763978	120688.26188858696	78.37433763587615	6142.536799862312	14565656557.688152	71308.95874505005	39.78773395471217	5084967597.30325	1583.0637732509554	80129.66712411557	55898.78542730207	2.85	70.876228	0.1265301999999999	0.056472	-0.0529368081	0.1486202402	0.199295129	0.0673648942	0.0499423367	0.1519755428	-0.0660521737	-0.0809822497	0.0144119597	-0.0961552297	0.0303651164	0.0495254057	0.0100270944	0.0638278054	0.1338494395	0.0180999337	0.0166195798	-0.1654228079	-0.0535030565	0.1279348065	0.1519830984	0.0094030828	-0.0062360671	0.2161568829	0.1834615566	-0.0056125786	-0.0820583717	-0.0373268199	0.0445877763	0.0945693963	0.0005313397	0.0464805467	-0.2148428326	-0.0656846532	-0.0801211728	-0.1333030721	0.2260905	-0.1827020815	-0.1277677245	0.0445652145	0.0864717344	0.1225228842	0.1434870736	0.0513715473	0.1151172137	-0.1262192425	0.0823052929	-0.0458321518	-0.2344803006	-0.0995290898	-0.1220389585	0.1389903282	-0.0598355387	0.0750175703	0.1508483163	-0.0137106269	0.1221695814	0.0689948962	0.0238330088	-0.0035651315	-0.1101593484	0.0774529343	0.1969753835	0.0014466514	0.0344527482	-0.1325008462	-0.2039038349	0.155928521	0.1091501951	0.0475457357	-0.0264633783	-0.1079727202	0.2125288597	0.1277340854	-0.1234890724	-0.0832213572	-0.222758635	-0.0060768089	0.0174135126	0.0071946464	0.1138680826	-0.1866577134	0.1088185582	-0.0299981853	-0.0956807849	-0.1192225109	0.0775969858	0.1538107079	-0.0377605	0.0071705999999999	5.141750435999999e-05	0.00142585536025	-0.0176341	0.0334206	0.00031096148281	0.00111693650436	0.0285429	-0.0205985	0.00042429820225	0.00081469714041	-0.000937654	-0.000497221	2.47228722841e-07	8.791950237160001e-07	0.000200297	-0.0006819149999999	4.650080672248636e-07	4.0118888209e-08	0.000130918	-0.0001276739999999	1.6300650275999997e-08	1.7139522724e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.201125411	-0.2575050015	0.6375127186	-1.529516127	1.345000323	0.3786269395	-1.3145843
71101.76395808652	-368.13025048306736	5055460837.951451	135519.88132072592	120594.30051800272	-93.96137058423484	8828.73916206791	14542985317.426352	71266.6798953041	-42.278849745955085	5078939663.299742	1787.5011358410463	79879.66594487028	41384.596929856285	2.927697	72.80844899999998	0.1772889	0.0848691	0.0620394107	0.1431245009	0.0348279729	0.1417449388	0.0780830893	0.0121756031	-0.1210703921	-0.1062724673	0.0227260598	-0.1546847625	-0.0936677082	0.0113978122	-0.1351891363	0.040642536	-0.0365677559	-0.0940933814	-0.0164527121	0.1300763857	0.1386779087	0.1255510624	0.2475012663	-0.1175902149	0.1805782778	0.0693897162	0.1213767124	0.1175274875	0.0790230597	0.0562928894	0.0468753424	0.1802390243	-0.17796632	-0.1246555202	0.0433115059	-0.1133776489	0.117749403	-0.0516557347	-0.0125785733	0.0996653386	0.0174007323	-0.1310847239	-0.122218919	0.0205649525	-0.064585672	-0.0767136153	0.1216040515	-0.1331956679	-0.0645018584	0.168394186	-0.1589175591	0.1498647014	-0.156616548	0.0404203969	-0.0054371414	-0.0063274557	0.2261544248	-0.0129795579	-0.0527600966	-0.0288166839	0.0406269015	-0.0834217613	0.0517121142	0.0555128014	-0.1514207561	-0.1938849497	-0.0298233955	-0.0721278132	0.0937448518	0.0443925997	-0.1170607333	-0.0646468897	-0.0901399999	0.2286406293	-0.0453332396	0.0263234904	-0.168763331	0.1071503811	-0.1803223288	-0.0559316609	0.0111944143	0.1109488445	-0.0313853026	-0.0989911415	-0.1072883785	-0.0335046113	0.1550259163	0.0129367561	-0.1132491705	0.1512085936	-0.0287493	0.0090112	8.120172544000007e-05	0.0008265222504899	-0.0810957999999999	-0.0634616999999999	0.0065765287776399	0.0040273873668899	0.077436	0.0488931	0.00239053522761	0.005996334096	-0.000401749	0.0005359049999999	2.871941690249999e-07	1.6140225900100005e-07	0.00068848	0.000488183	2.38322641489e-07	4.740047104e-07	0.000225288	9.437e-05	8.905696900000001e-09	5.0754682944e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4785107758	-0.7997913525	-2.141731051	1.439440083	0.6542988848	0.9464325959	-1.50578511
