global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	aroma_motion_02	aroma_motion_06	aroma_motion_09	aroma_motion_10	aroma_motion_12	aroma_motion_14	aroma_motion_20
70998.5286029815	n/a	5040791063.788383	n/a	120525.8611191662	n/a	n/a	14526483198.51654	71124.49809689548	n/a	5058694229.535288	n/a	79911.22098656003	45638.044845311466	n/a	n/a	n/a	n/a	-0.0271099786	0.0579050567	-0.0695481731	-0.1446595734	0.0811375119	-0.0592477785	0.1114440491	-0.0457549343	0.0237159711	-0.0433571894	-0.0408650985	0.0852672321	-0.0740887169	0.1854842591	-0.2171277003	0.0548636913	-0.0818415963	0.0809441031	-0.064463732	0.0979773216	-0.081597452	0.0347657915	-0.1270855793	0.1652667159	-0.0439352812	0.1623450746	-0.1300953377	0.0153727631	0.0035816686	-0.1395251417	-0.0591199371	0.0794239544	-0.2686775255	-0.0623234247	0.1464626572	0.0005180683	-0.1103702361	-0.0844094185	-0.0043128212	0.1307617685	-0.1452744609	0.1818720396	-0.0112949811	0.1313610638	-0.0024170094	-0.0065999717	0.0120560144	-0.1288204647	0.0671634133	-0.0841693445	0.0612822251	-0.0138631002	0.0732024192	-0.2033010143	0.1857618623	-0.1017663521	0.0214876126	0.0914160883	-0.0147848573	-0.1096490142	0.0284933874	0.0935969785	-0.2156540785	-0.0600143515	0.0618040433	-0.2017521449	0.0389352976	-0.010154645	0.1319106104	-0.1682402117	0.0307939275	0.175359812	-0.0780774155	0.0603586145	-0.0023430662	0.0513054971	-0.1070112848	0.060237316	-0.0232062887	0.0609354554	-5.11908e-05	-0.0098876585	0.169461701	-0.0379169545	0.0516600626	-0.283584983	-0.0400489069	0.1046224892	0.1643619509	0.0322702	n/a	n/a	0.00104136580804	-0.062617	n/a	0.003920888689	n/a	0.0967411	n/a	n/a	0.00935884042921	0.000269772	n/a	n/a	7.277693198399999e-08	0.000151109	n/a	n/a	2.2833929881e-08	-0.000586014	n/a	n/a	3.434124081960001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.714175091	0.4934315669	0.8217817658	1.155998156	0.6455638432	1.191658481	0.7562142934
70887.04920931174	-111.47939366976787	5024973745.603383	12427.655212979083	120171.16174689546	-354.69937227074115	125811.6446892578	14441108115.598513	71047.52136223199	-76.97673466349079	5047750291.71681	5925.417679453464	79608.60073796174	45351.91936889217	0.960415	20.299095	0.10240325	0.0697023	-0.0233280788	0.0822379868	-0.0592233375	0.0407386757	0.1418308026	0.1070801727	-0.0214983722	-0.0638444793	0.0288531775	-0.0407271539	0.0177193934	-0.1853712503	0.0061179432	-0.1286280426	-0.0879396719	-0.068997548	0.0645758564	0.0093768251	-0.076566188	0.1814280366	0.0957699068	-0.0143915332	0.0005407515	0.1370938744	0.1783047763	-0.0311703247	0.0313082262	-0.0415826882	0.0900733931	-0.0921478218	0.043627935	0.1303426261	0.0616397572	0.0208789269	0.0570780322	-0.1711121687	0.1164201211	0.1085418413	0.0188380772	0.0190219547	0.07719114	0.1036882226	0.0127422496	0.0276125941	-0.0351919455	0.1003570156	0.0636738584	0.0359677204	0.0201439737	0.0575196326	0.0842605965	0.1273449417	0.1116976161	0.0918247811	0.0680069354	0.0019331047	-0.0276084155	0.1355562671	-0.0985991517	-0.0618948943	-0.1236035645	0.1322973938	-0.0504758631	-0.0895054935	-0.0418398717	-0.0705754194	0.2004128757	0.0763309727	0.0709025617	-0.083492194	-0.045014485	0.0589680176	0.1336988954	0.2640809195	0.0356712604	0.0810205094	0.0299538236	0.05444694	-0.0537194386	0.0480959385	0.0740932537	0.0232022777	-0.0349891999	-0.0586988861	-0.1206683428	0.2006925441	0.008548728	-0.0428892096	0.1640657595	0.0270807	-0.0051895	2.693091025e-05	0.0007333643124899	-0.0661193	-0.0035023	0.00437176183249	1.226610529e-05	0.13201	0.0352688999999999	0.0012438953072099	0.0174266400999999	-0.00074797	-0.001017742	1.0357987785640002e-06	5.594591209000001e-07	-0.0	-0.000151109	2.2833929881e-08	0.0	-0.000586014	0.0	0.0	3.434124081960001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1085713537	-0.5623914018	1.274022842	-1.146105993	-0.1046238775	-0.04389101744	1.608124003
71001.05327689946	114.00406758772442	5041149566.429115	12996.927426546436	119715.96863485944	-455.1931120360241	207200.7692450404	14331913146.18265	71207.30198174136	159.78061950937263	5070479855.518907	25529.84637079891	79817.25882108697	45338.02894403572	1.007061	21.284973	0.169866	0.110764	-0.024894631	0.0612017543	-0.1096268482	0.0288966443	0.0529142326	-0.1928196892	0.0649035685	0.0046558822	0.0003687233	-0.0365238772	-0.0654374003	-0.1788967797	0.1413450641	-0.1005110993	-0.1181748579	0.2016457058	0.0022181162	0.0186102855	-0.1007980866	-0.0230610716	0.0255630012	-0.0680586997	-0.0268106337	-0.0448354099	-0.1494774751	-0.058958718	0.0625676611	0.0338908759	-0.055411487	0.0355972611	-0.3350704048	-0.0411728147	0.0041157227	-0.0257020724	-0.2129698467	0.1947226163	0.1126416772	-0.0297750036	-0.1323729772	0.0719825395	-0.0798163445	0.1133862168	-0.0203894791	-0.0198329041	0.1016557012	-0.1668503093	0.1081462501	0.0761858206	-0.0207641916	0.030917327	-0.1402813641	-0.0024032885	-0.1589828872	0.184013903	0.1056388891	-0.0728540075	-0.0112927181	-0.030430995	0.0689407494	-0.1132412806	0.318739034	-0.2549661961	-0.1312310739	0.0657699075	0.1317483082	-0.1930264537	0.075803543	0.0582556617	0.0993168107	0.1076342695	0.0852347787	-0.0370710771	-0.0838647353	0.0428568419	-0.0401729913	-0.0877452037	0.0486716487	-0.1166111874	-0.0377381439	-0.0003068105	-0.2241277884	0.0692531834	-0.0559143438	-0.0589160611	0.1222834429	0.0875531332	-0.0364026691	-0.1128450899	0.1634739106	0.0444032	0.0173224999999999	0.0003000690062499	0.00197164417024	-0.0803529	-0.0142335999999999	0.00645658853841	0.0002025953689599	0.0592189	-0.0727911	0.0052985442392099	0.0035068781172099	0.000562406	0.001310376	1.717085261376e-06	3.16300508836e-07	6.353580000000002e-23	6.353580000000002e-23	4.036797881640002e-45	4.036797881640002e-45	-0.000586014	0.0	0.0	3.434124081960001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.302721123	0.4044898678	0.09295700456	1.225748089	-1.010416886	-0.06655571223	0.7487927892
70909.63912936459	-91.41414753487334	5028176921.456714	8356.546369527588	120368.1209956673	652.1523608078569	425302.7017072612	14488484552.027603	71147.39468014815	-59.9073015932081	5061951769.772774	3588.884784179594	79754.78378619134	45328.7606830934	0.98851	20.892902	0.146066835	0.0944405	-0.0180565166	0.0938907477	-0.0716283013	0.0509327073	0.1685689704	0.038443927	0.069615748	-0.0551742652	-0.1641254025	-0.0992368302	0.1013099124	0.05738599	0.0375487376	-0.0954930913	0.024442396	0.094555757	0.1817116487	0.149347122	-0.1031007708	0.0198356416	-0.0162833489	0.0307736998	0.0087030241	-0.0010359064	0.1709671618	-0.189284277	0.1592851315	0.049512491	-0.0875570347	-0.0215393298	0.0411770308	0.0627182063	-0.0791256125	0.2532454404	0.0279742094	0.0396355265	0.1216602162	-0.0354495634	-0.2559610564	-0.0960147833	0.0417093684	0.1281077737	-0.1398556113	-0.1212579506	0.0856278367	0.0711061764	-0.0691893464	-0.0563955568	0.0252841778	0.0775313634	-0.0067224527	0.1086839592	0.0229406616	0.2401611175	0.0692968231	-0.0971731224	0.1217171277	-0.0731815336	-0.0359101665	0.0716410126	-0.0780272436	0.0519811773	-0.1501591475	0.0615575707	-0.0229253696	-0.1044182493	0.244721705	0.0813302768	0.0708899916	-0.114540793	0.0794679863	-0.0108727797	-0.0789954115	0.0218439727	0.1012435919	0.0741162451	0.0179032694	0.1525615813	-0.1426856943	0.0736139561	0.0835088625	0.0702392387	0.0502077247	-0.229024849	0.0816305966	0.0620588309	-0.0543911697	-0.0773072131	0.1625874706	0.0381252	-0.0062779999999999	3.941328399999999e-05	0.0014535308750399	-0.0994571	-0.0191042	0.00989171474041	0.00036497045764	0.127897	0.0686781	0.00471668141961	0.016357642609	-0.000386896	-0.000949302	9.01174287204e-07	1.49688514816e-07	9.08287e-05	9.08287e-05	8.24985274369e-09	8.24985274369e-09	-0.000586014	0.0	0.0	3.434124081960001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02698296776	-0.3067251346	1.242285851	-0.6480825476	-0.4911202373	1.045237982	0.7336951384
70770.96215662929	-138.67697273529484	5008529084.575055	19231.302767025707	120040.51048418735	-327.61051147994294	107328.64723214984	14409724157.304296	71110.25645845741	-37.13822169073683	5056668573.5875845	1379.2475103503157	79670.61747719269	44396.814882743485	0.941729	19.904148	0.064512985	0.0412203	-0.0200282093	0.1403766365	-0.0952547842	-0.1224097732	0.1386793538	-0.0519906556	0.0721731039	-0.1573863716	0.0605936501	-0.0685005224	0.2295337042	-0.0895416589	-0.0370535205	-0.2380418362	0.1984134586	0.1969419128	0.0882615548	0.285019572	0.0438486602	0.1607168575	0.0054082794	0.0252868011	0.1266467066	0.0081500938	0.1241005941	0.2031038656	-0.0201226103	0.1361135966	-0.1155713707	-0.0371536661	0.1384064806	0.0392954123	-0.0119154918	-0.029515627	-0.1145879051	0.0665228654	-0.1164278964	-0.2215698368	-0.0623560287	-0.0656185386	-0.0419994284	0.114350243	-0.1290007421	-0.3311397742	-0.1981541266	0.0796111735	-0.0759933164	-0.0832049468	-0.0994922653	-0.1317353557	0.0472695205	0.1875545417	0.0459375967	0.0645846825	-0.1376748164	0.0540690288	0.1862100685	0.0584736782	0.1927800034	0.0204454161	0.2061728835	0.0005017692	0.1161600959	0.0444536904	0.0431250548	-0.2557685845	0.0148980479	0.0931943262	-0.0059970553	-0.1222191214	-0.0014857002	-0.0155626023	0.0123651749	-0.0130035595	-0.0116274631	0.1008592732	-0.1770534713	-0.0604116609	0.0591801439	0.0141936997	-0.1555759982	0.0279088015	0.0423248771	-0.1493638806	-0.0221878373	0.2837832256	-0.1800511607	0.0411672473	0.161408037	0.0274294	-0.0106957999999999	0.0001144001376399	0.00075237198436	-0.0994505	6.600000000009376e-06	0.00989040195025	4.3560000000123757e-11	0.108801	-0.019096	0.000364657216	0.011837657601	0.000216567	0.000603463	3.641675923690001e-07	4.6901265489e-08	-0.0	-9.08287e-05	8.24985274369e-09	0.0	-0.000586014	0.0	0.0	3.434124081960001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.854201926	-0.6097758835	0.3981140064	-0.8592575585	0.4620542848	0.006580051872	0.7006033548
70849.80583567663	78.84367904733517	5019694986.953078	6216.325725719199	120306.23034294829	265.71985876093095	70607.04333992909	14473589059.33053	71046.98402601996	-63.27243243745761	5047673939.193535	4003.400706552638	79715.39041923353	44523.78698342259	0.909661	19.226366	0.0914457	0.0536969	-0.0197956572	0.1525922098	-0.0961996144	0.0534556586	0.1315627984	0.0162096795	-0.120282676	0.0221020406	0.1903687581	-0.0985020909	0.034689695	0.0918138147	-0.0020224735	0.1026466222	-0.123108705	-0.0571241409	0.0205849089	0.1059143208	0.0009126517	-0.074151559	0.0377674897	-0.2367684294	-0.0519258912	0.237473795	0.1114712554	0.0211692251	-0.0173659691	0.2116499357	-9.11597e-05	0.1439508576	0.0967892057	-0.0599691633	0.0385271567	0.0052679743	0.0776034398	0.089509161	0.1914307643	0.1031638378	0.0180236493	0.1881356218	0.0221834156	0.1555415644	-0.0579347294	0.0602185633	-0.0551170393	-0.0008022734	0.0437312865	0.1819329856	0.1597504411	-0.0344316759	-0.161235602	0.1005937527	-0.0362053447	-0.1519512456	-0.1178178995	-0.196272258	0.1995587606	0.0254126816	-0.0382711771	-0.0911525899	-0.2066368509	0.1249703001	-0.0599339009	-0.0791906874	0.0107418308	-0.1398639919	0.1863081597	-0.0411768069	0.0360272677	-0.0358735506	-0.0450809565	-0.1228277215	0.0067939819	0.0771150488	-0.1265737821	0.0171120879	-0.1236690557	-0.0558516654	-0.0088575989	0.0701854192	0.1175427383	0.0218753242	-0.0525754693	-0.1677808296	-0.0359963973	-0.0437740486	-0.0816768347	-0.0421180161	0.1599377353	0.0275023	7.290000000000074e-05	5.314410000000108e-09	0.00075637650529	-0.0706483	0.0288022	0.00499118229289	0.00082956672484	0.110801	0.002	4.000000000000008e-06	0.012276861601	-0.000560289	-0.0007768559999999	6.035052447359998e-07	3.13923763521e-07	-0.0	0.0	0.0	0.0	-0.00102057	-0.0004345559999999	1.888389171359999e-07	1.0415631248999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3672489431	0.1458040214	1.113075454	0.0627382713	-0.5514704783	-0.6435035154	1.988136593
70722.71894944916	-127.08688622746558	5001702975.602776	16151.076650992782	119977.51005134416	-328.72029160412785	108057.03011230283	14394602918.120388	71008.899335542	-38.084690477960976	5042263784.845137	1450.4436488020915	79645.56736551192	44227.146570643774	0.928782	19.630499	0.0901409999999999	0.052926	-0.0128563967	0.1575687693	-0.1393382406	-0.005131256	0.1192657669	-0.1387972418	0.0630477575	0.1422466215	0.2720224665	-0.0116314586	0.1046783504	-0.1049201042	0.0314883072	-0.1856557579	0.0873001855	-0.024008667	-0.013614538	0.2129783273	0.1745833873	-0.0365834336	0.1620049623	-0.0493408269	0.0361601284	0.1247872459	-0.0244692206	-0.0954666752	0.2555400163	-0.0181069952	0.1309192593	0.0376933397	-0.0431341376	0.0386582372	0.0747094958	-0.1162892402	0.1266017299	0.0217117801	-0.1185543816	-0.1074284174	0.1004240897	-0.0005941151	0.0395150744	0.0706432669	-0.0568117148	-0.1762454605	-0.2016355123	-0.1909170131	0.1319914626	0.042771789	0.0485239785	0.0093289662	-0.026617521	0.0483314327	0.0122118089	-0.0032264317	-0.0659552456	0.0308536622	-0.1506043191	0.0166667523	-0.0582885561	0.0177851556	-0.2063214958	0.038036667	-0.0798906552	-0.0254461658	0.0034142968	-0.1824096209	0.0081256647	0.161180736	-0.0229595619	0.1115206277	-0.0273904887	-0.081967016	0.0243703731	0.1939389913	-0.1182712074	0.0139191279	-0.1108439591	-0.2137062694	0.0229434913	0.1572803247	0.0940988546	-0.0926727792	0.001780515	0.0179347651	0.0181222915	0.1371062218	0.000651765	-0.0187209436	0.1581792149	0.015377	-0.0121253	0.00014702290009	0.000236452129	-0.0818607999999999	-0.0112124999999999	0.0067011905766399	0.0001257201562499	0.110912	0.0001109999999999	1.2320999999999997e-08	0.012301471744	0.00034558	0.0009058689999999	8.205986451609998e-07	1.1942553640000002e-07	3.21246e-23	3.21246e-23	1.0319899251599999e-45	1.0319899251599999e-45	-0.000592595	0.0004279749999999	1.8316260062499992e-07	3.51168834025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.34142938	-1.410291156	-0.2326062717	0.5950159039	-0.6974509215	0.3872328154	1.448476135
70733.01734440889	10.298394959725556	5003159742.644448	106.05693874650072	119855.71243645946	-121.79761488469376	14834.658991600174	14365391803.651264	71017.1799085207	8.280572978706914	5043439842.159197	68.5678888556911	79719.5320528205	43902.5348258406	0.938428	19.834364	0.1282403	0.0573036	-0.0175448628	0.1903858748	-0.1190622418	0.0242561751	0.145141096	-0.1819349508	0.0533181405	0.0217838067	0.0757006681	-0.0424687412	-0.1641905318	0.1050546778	0.1575747592	0.0061267422	0.0534437141	-0.0236307611	-0.0709761403	0.1157313509	0.0361433074	-0.0340919546	-0.3089080535	0.0208817918	-0.1276490732	0.0426113758	0.0424882157	0.077912353	-0.0517629994	-0.1377110131	0.0067897873	0.0300390403	-0.2043417072	0.2029872115	0.134069358	-0.0846410206	0.0002147207	0.0013701532	-0.0441542717	-0.089886798	-0.0125211815	-0.0497231034	-0.0438535172	0.0750937977	-0.2144384624	0.0167142172	0.0039821658	-0.045035733	0.1279693619	0.0552453074	0.0805211025	-0.1745555534	-0.0137311095	-0.1935493997	-0.1456615033	0.0797890432	0.1899124143	0.1536482281	-0.0076396964	-0.0026402226	0.0297611047	-0.0408280329	-0.0837240229	0.0287437833	0.1827602323	-0.0423423396	0.065963505	-0.1899285631	0.1299934504	-0.0699087424	0.0113253424	0.025618441	0.0187118868	-0.1164278287	-0.043891908	0.0923865593	-0.0423393915	0.0195264007	0.1740753159	-0.0111910617	-0.0620674831	0.1155610687	-0.0109282589	0.0099908742	-0.0496136834	-0.0022476776	-0.045384915	-0.2381488687	0.2297039727	-0.0255638161	0.1561356449	0.0274718	0.0120948	0.00014628418704	0.00075469979524	-0.0640612	0.0177995999999999	0.0041038373454399	0.0003168257601599	0.0661649	-0.0447471	0.00200230295841	0.00437779399201	-0.000384422	-0.000730002	5.32902920004e-07	1.47780274084e-07	-0.000109043	-0.000109043	1.1890375849e-08	1.1890375849e-08	-0.000825526	-0.000232931	5.4256850761000015e-08	6.81493176676e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.079048489	1.127190977	1.380825433	-0.04785901537	-1.458084909	-0.002520006795	0.5593368293
70709.38897552002	-23.628368888865225	4999817689.291392	558.299816348294	119772.16793463429	-83.54450182517758	6979.683785217099	14345372211.762238	70928.86924880881	-88.31065971188946	5030904492.914617	7798.772618749135	79508.4515031627	43701.75949991719	0.929726	19.650442	0.14233115	0.0915846	-0.003941521	0.2140894051	-0.1285169402	0.1967121408	0.1635892137	-0.0756691134	0.0567602686	-0.0131995753	-0.0561255806	-0.1249328	-0.0356445984	-0.1612856555	0.1508861746	0.0555430686	-0.0295698858	-0.2191001734	-0.0447540325	0.223739811	0.0319079823	-0.0720639344	-0.2133593606	-0.1378269443	0.1237297494	0.1587370361	-0.0026277099	-0.0367602854	0.0620289536	-0.0081396458	-0.096113148	0.0424039571	-0.1808667481	0.0268308366	0.014121486	0.1416323897	-0.0272777725	0.0395655349	-0.1040058385	0.093350251	0.1836261085	0.0214996618	0.1662970814	0.119921869	-0.1587396346	0.092655034	-0.1276733499	-0.1004684517	0.0831510068	0.0073478739	0.211626091	-0.055993003	0.0172014766	-0.0273253861	-0.1086025177	-0.021249698	0.0641651708	0.0897389646	-0.0313045279	0.0537455308	0.1159569386	0.0515960215	0.112421871	-0.0274897373	-0.0338830717	-0.0134958532	-0.0809304402	-0.0922005705	0.1974437407	0.2086165812	-0.1134401164	0.1059297751	0.0200628821	-0.1417771446	-0.0784494882	0.0895453729	0.0234993264	-0.0398050558	0.1796143969	0.0395206353	0.0945399985	-0.1024250615	-0.1291919203	0.0807121304	-0.0123470593	0.2286577686	0.0109308202	0.0282983237	0.2166469279	0.0965840367	0.1538107079	0.0274324	-3.940000000000193e-05	1.5523600000001522e-09	0.00075253656976	-0.110216	-0.0461547999999999	0.012147566656	0.0021302655630399	0.141549	0.0753841	0.00568276253281	0.020036119401	-0.000624958	-0.000240536	5.7857567296000016e-08	3.90572501764e-07	8.240459999999998e-23	0.000109043	1.1890375849e-08	6.790518101159997e-45	-0.000760048	6.5478e-05	4.287368484e-09	5.776729623040001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0367998592	-1.496145941	0.9193328081	0.7542797212	-1.706461732	-0.2954072213	-1.516964995
70845.2195472873	135.83057176727743	5019045132.703339	18449.944226625503	119871.8575796602	99.68964502590823	9938.025325391593	14369262239.598335	70915.12890392347	-13.740344885343802	5028955507.460082	188.7970775681936	79540.91738862844	43781.613124780015	1.111623	23.494974	0.1111391815	0.0829328	0.0022462234	0.1665563411	-0.0854151772	0.0707937361	-0.0547819058	-0.2140562522	0.0052133411	-0.2826969848	0.0601332068	0.0519962244	-0.0642906872	-0.1109260279	0.1154612908	0.0505557702	-0.0254428086	-0.1665688921	-0.1772106792	0.1506052335	-0.0858708735	0.0131928862	-0.0580232181	0.0873174067	-0.1423392365	-0.194460659	0.0672555577	-0.0662822954	-0.1012581252	0.1166553915	-0.1395056761	0.2579381378	0.0231618324	0.0847758859	0.0606864238	0.0031509958	-0.0345140515	-0.1080987564	0.1669100619	0.082449333	-0.1171160928	-0.1190537832	-0.0068807972	-0.0327566066	-0.1568731545	0.2115792743	-0.1254961398	-0.0906461963	-0.2122934805	0.0585436108	-0.1117547044	0.0532613798	0.0441280165	-0.0949765925	-0.0774906802	0.1675029946	-0.0056053443	-0.1426146569	0.057681708	-0.0175018585	0.2206209159	-0.1638423295	-0.0217953324	0.0876307744	0.1919777029	0.0432146238	0.0549506223	-0.2408370846	-0.0096141575	-0.0289531985	-0.0706187232	-0.1391242591	0.0918949641	-0.0527816895	-0.1081014595	-0.0949624105	0.2334716923	0.1044913324	0.0497833231	0.1108607391	0.0076425074	-0.0422078427	0.0806364793	-0.2529702955	-0.0950026939	0.2364116247	0.121648667	-0.1181842003	-0.0806948336	-0.0143644092	0.1512085936	0.0274304	-1.9999999999985307e-06	3.999999999994123e-12	0.00075242684416	-0.110229	-1.2999999999999123e-05	0.0121504324409999	1.6899999999997719e-10	0.0718448	-0.0697042	0.00485867549764	0.00516167528704	2.32953e-06	0.00062728753	3.934896452935009e-07	5.4267100208999985e-12	5.31481e-05	5.31481e-05	2.82472053361e-09	2.82472053361e-09	-0.000612084	0.000147964	2.1893345296e-08	3.746468230560001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.111658449	0.4972640616	0.8041769723	-1.307778927	-1.233559679	1.042106441	1.111550839
