global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_07	aroma_motion_08	aroma_motion_10	aroma_motion_11	aroma_motion_12	aroma_motion_17	aroma_motion_18
64765.96667727283	n/a	n/a	4194630439.641615	103426.06812920875	n/a	n/a	10696951568.66773	64823.5557348987	n/a	4202093378.115518	n/a	68557.67759344305	40309.87021893519	n/a	n/a	n/a	n/a	-0.0851768681	-0.1062972023	-0.037553343	0.0723807067	-0.0982098753	0.0140727673	-0.1062253311	0.1995630637	-0.0878581906	0.1487794909	-0.0172974855	0.0743132881	-0.0922750288	0.2187057219	-0.0512138272	-0.0436516468	0.0869662537	-0.1636562505	0.0236895086	-0.1324853384	0.0226918848	-0.0161871487	0.0145994264	-0.0803746078	0.0595492861	-0.1894045413	0.0558972271	-0.0853647608	0.0873443335	-0.0074580097	-0.011750507	-0.0011277788	0.0975996527	-0.2261645429	-0.0323590276	-0.0475539667	-0.0639092098	0.0933910579	0.0890098734	0.0131931241	-0.1312337859	-0.0840692637	-0.0488206466	0.0323282769	-0.0759887396	0.1622413831	-0.1408940409	0.0132531504	-0.0886993565	0.1014772415	-0.0850303208	0.1139116795	-0.071533931	0.1161660265	-0.0584378637	0.1934083231	-0.0144865348	-0.1240728924	0.0268143429	-0.0634444826	-0.1354609319	0.0425481847	0.041551512	0.1686308647	-0.0886094154	-0.0176521201	-0.1151941678	0.0760311551	0.0506248302	-0.1679415045	0.0413270534	-0.0995714867	0.1143472773	-0.1807970335	0.1428768568	-0.094193916	-0.1983608495	0.0519514357	-0.0130396862	0.008854297	-0.0207056845	0.0125556257	-0.0538895003	0.0800634431	-0.0460030063	0.086818133	-0.0777995602	0.0989424767	0.1218945196	-0.13118722	-0.1018076861	0.1214401884	0.1643619509	-0.0295194	n/a	0.00087139497636	n/a	-0.0425429	n/a	n/a	0.00180989834041	0.0256493	n/a	n/a	0.00065788659049	0.00025821	n/a	n/a	6.66724041e-08	-0.000494983	n/a	2.45008170289e-07	n/a	0.000142154	n/a	2.0207759716e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.69182171	-0.1173744893	2.046883038	0.5034756768	-0.3543421399	0.3757079992	0.6392814179	-1.387549856	-0.01481742706	1.615414688	-0.4861595848
65184.34349264016	418.37681536733	175039.1596369089	4248998636.5665	103058.08195233584	-367.986176872917	135413.82636954574	10620968255.69437	64742.37307130128	-81.1826635974212	4191574870.903557	6590.624868772056	68485.25960403286	57779.60789737049	3.240323	69.460823	0.1158987	0.0617309	0.2675116174	-0.0403359072	-0.0590017894	-0.0372837075	-0.1415450703	-0.0959466276	-0.0182699634	-0.1807908447	-0.044019344	0.1153783813	-0.0148895438	0.2208711403	-0.0037710527	-0.0250658154	-0.0432319932	-0.2265382765	0.2135438856	-0.0097658157	0.1620155303	-0.1234045571	0.0887338347	0.0712084496	-0.1145326744	0.0563000079	0.0641842025	-0.0701163476	0.0204653326	-0.0199257904	-0.0946974218	-0.0069038043	-0.117266249	0.0802091846	-0.1069237055	0.0754865875	-0.0647706445	0.008286391	-0.0922386109	-0.1130152911	0.0477502157	0.1746871191	-0.0350867955	-0.0615093796	-0.2179506314	0.0086117186	-0.2512734441	0.0334545682	0.013646697	0.0725549401	-0.2679479862	-0.0113501571	-0.0476221003	-0.0028098228	0.0978603146	0.016731511	-0.0095712837	0.0871787763	-0.0451149387	0.0947966504	0.1928538766	0.0902673331	0.017793868	-0.0954464426	-0.035904045	-0.0709099719	0.0261380694	-0.0774809455	-0.0595641956	0.0195665637	-0.2058662506	0.0372615069	0.0158039349	-0.0434863519	0.1652642094	-0.1157213221	0.1748843763	-0.0196972118	-0.199886126	0.0806555529	0.0972594116	0.1503415727	-0.1611234411	-0.0231797367	-0.0597211977	0.1387786462	0.0227844454	-0.144071734	0.0402033296	0.1086542637	0.1578417943	0.0182177867	-0.1870678737	-0.1883910117	0.1640657595	-0.0214822	0.0080372	0.00046148491684	6.459658384000002e-05	-0.0667437	-0.0242008	0.00058567872064	0.00445472148969	-0.0242666	-0.0499159	0.00249159707281	0.00058886787556	0.000596237	0.000338027	1.1426225272900001e-07	3.55498560169e-07	-0.000167437	0.0003275459999999	2.8035148969e-08	1.0728638211599997e-07	0.000132831	-9.322999999999992e-06	1.7644074561000002e-08	8.691832899999985e-11	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.138271066	-1.269945067	-0.03369845775	0.7575349417	-1.361965149	0.4428200811	1.883570276	-1.671659601	0.05723546899	0.3011279894	-0.3866045643
64815.03987130234	-369.3036213378218	136385.1647332293	4200989393.518512	103010.6155368792	-47.4664154566417	2253.060596302514	10611186913.286736	64729.202941314405	-13.17012998687278	4189869713.417865	173.45232387112563	68431.05270559833	40588.59025558589	3.244859	69.55806	0.07230565	0.0443403	-0.0291006042	0.1078139241	0.1521087481	0.0392135279	0.0594992697	0.0881007148	-0.2700286816	-0.056152702	0.2070216351	-0.043258447	0.0178740892	0.2506058688	-0.0770866315	-0.1364503525	-0.0265987543	0.2237468308	0.2079508136	-0.0485667172	0.1150504725	0.0418981562	-0.0915249145	-0.0998105337	-0.1701646671	-0.0903013462	0.0147108453	0.0764377845	-0.1027397594	0.0477797568	0.0652373129	-0.0282323737	-0.0335275014	0.1979588495	-0.0921278951	0.1701520333	-0.1597360268	0.0209283587	0.2420010816	0.071930292	-0.2247628855	0.0393533388	0.114870575	-0.0822942073	0.250816659	0.0717947916	-0.1204962611	-0.0045464186	-0.1079702777	0.2419545345	-0.1455853886	0.0183052723	0.1779850729	0.0334011275	0.1137775062	-0.1668523153	-0.0608977191	-0.0952274462	0.0710535822	0.0878730721	0.0325266705	-0.0231488682	0.1112089782	0.057252155	-0.0786704973	-0.2239852198	0.2987982907	0.0254070162	-0.1160022594	0.156984456	0.0571038004	0.0018431593	-0.1660318322	-0.0767027024	0.0624228366	-0.0796576569	0.1739512927	-0.0072499593	-0.1819096068	0.0821494837	0.0612721108	0.1135406028	0.0667438616	0.0578417306	0.0073388797	-0.1432106997	0.0220545719	-0.2800710505	0.0151958151	0.0681356433	0.070873711	-0.0133191982	-0.0615214424	-0.0183861542	0.1634739106	-0.0214934	-1.1199999999999403e-05	0.00046196624356	1.2543999999998667e-10	-0.0500809	0.0166628	0.00027764890384	0.0025080965448099	0.0130634	0.03733	0.0013935289	0.0001706524195599	0.000296223	-0.000300014	9.0008400196e-08	8.774806572900001e-08	-0.000232847	-6.541000000000001e-05	5.4217725409e-08	4.2784681000000015e-09	0.000132222	-6.089999999999937e-07	1.7482657284e-08	3.7088099999999233e-13	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8360414108	0.8301225959	-0.2425923087	-0.8796367703	0.8179306185	0.4642941457	1.058029414	-1.737688566	-0.0368193684	1.371476208	3.253920072
64831.44543632835	16.405565026012482	269.142563822724	4203116317.36362	102423.91037984006	-586.7051570391341	344222.94129631494	10490657417.497507	64801.26287362431	72.05993230990862	4199203670.016561	5192.633844508612	68510.25166019314	39760.7223450851	1.040687	22.308567	0.03010424	0.0224843	-0.1566011704	0.0292318747	-0.0902538098	0.0043716383	0.1641340574	-0.160210684	-0.0747166978	0.0422238344	0.1519474976	0.0036669372	0.0290025187	-0.0623883612	-0.0706164044	0.0755474898	0.1280633212	-0.1120679812	-0.0005598158	-0.0933666684	0.1860415141	-0.0821147425	0.0944210171	-0.1702956799	-0.0672370793	-0.0093353938	-0.1801374769	0.0176922147	-0.1781313246	0.0607590708	0.0566001808	-0.2760189228	0.0389353927	0.103060338	0.2190977296	-0.1034554438	-0.1565701317	0.0887356122	-0.0703451869	0.1821224073	0.0528874698	-0.1076791294	0.0473905684	0.0381537693	-0.1019785158	-0.0313664899	-0.015221823	-0.122725808	-0.1909075371	0.0227332076	-0.1702612139	0.0894021161	-0.0937409998	0.0582511012	-0.0468818	-0.1255215415	-0.0186516872	-0.2191077606	0.1499604703	-0.2296296744	0.044318457	-0.0197042296	-0.0479278216	0.3593285791	-0.1013698849	0.0675754011	-0.0277146338	0.1250358476	0.0543684954	0.0013272771	0.1602871317	0.0226534691	0.050895692	-0.120486358	0.1405399837	-0.1388368991	0.1192665932	0.0392386454	-0.1341249839	0.1202633188	0.0590853489	0.18700263	0.0566022467	0.004920197	-0.0922883391	-0.0387459955	0.0018085384	-0.0197487482	-0.0117758624	-0.0336331122	-0.0367661513	0.1233805729	-0.019139338	0.312287397	0.1625874706	-0.0214883	5.100000000000937e-06	0.0004617470368899	2.601000000000956e-11	-0.0500839	-3.0000000000030003e-06	9.000000000018002e-12	0.00250839703921	0.0130861	2.2700000000000498e-05	5.152900000000225e-10	0.00017124601321	0.00068076	0.0003845369999999	1.4786870436899997e-07	4.634341776e-07	-1.59152e-05	0.0002169318	2.5329359104e-10	4.7059405851240006e-08	0.000132222	0.0	1.7482657284e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.550065396	1.054319413	0.4426096998	0.3901656264	0.8043143939	-1.414871548	1.678897984	-1.03053321	-0.6635768519	0.4064433697	-0.04796264512
64927.444730755786	95.9992944274345	9215.864530565255	4215573079.265348	103252.51058764732	828.6002078072634	686578.30437824	10661080942.652224	64839.530704805526	38.26783118121239	4204164742.0194182	1464.426903313771	68539.69946667217	40057.79951660425	1.032815	22.139835	0.10314598	0.0659096	-0.0299130663	-0.1588045061	0.0235874975	-0.0026726873	-0.0810973997	-0.0503305462	-0.0312325713	0.1310274816	0.0140918679	-0.0280293166	0.142452972	-0.2305165596	0.0450274807	-0.1502722056	0.0266392266	-0.104548129	0.065973255	-0.3818534515	0.1850550966	0.0392100743	0.0451785987	0.0734459951	0.2009198859	-0.1111063171	-0.166824902	0.2130055326	0.0038868648	0.137767044	0.0609358335	-0.0421965067	0.0160092742	-0.1491182124	-0.0095746892	0.1005484939	0.0915263833	0.0104392974	-0.1347258695	-0.0112095087	0.0178141913	-0.0823048721	-0.1730558806	-0.0126515451	-0.0756905393	-0.0246262652	-0.0723748691	0.1111268652	-0.3310858144	-0.2851881106	-0.1112084388	-0.1347144681	0.0381835763	-0.2286599949	-0.1498588383	0.0074207781	0.019222071	-0.123890558	0.0461969984	-0.1409845458	-0.0288777008	-0.1003208198	-0.0039432428	-0.0299101687	-0.0050919871	0.0562402071	0.0397575844	-0.0362204241	0.009321675	-0.0882068914	-0.0029710505	-0.2103499479	0.0476542869	-0.0400662472	-0.0128743689	-0.1029932102	0.0999068947	0.2241387023	-0.1165763064	0.0317465705	-0.0554404409	0.0087527881	0.051928316	-0.1817379259	0.0394041183	-0.0737937908	-0.1108327997	0.0943646238	-0.073248279	-0.1068623276	0.0883497689	-0.1142463264	0.0660903637	0.0515393382	0.161408037	-0.0215007	-1.2400000000002688e-05	0.00046228010049	1.5376000000006663e-10	0.0089725299999999	0.0590564299999999	0.0034876619243448	8.050629460089822e-05	0.0110787	-0.0020073999999999	4.029654759999998e-06	0.00012273759369	3.60088e-05	-0.0006447512	4.1570410990144e-07	1.29663367744e-09	-0.000212559	-0.0001966437999999	4.5181328481e-08	3.8668784078439993e-08	0.000132222	0.0	1.7482657284e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9622225659	-1.458585901	0.5962556308	0.5005822057	-0.6872945089	0.1843867246	0.8301297695	-0.7269173806	-0.5673548919	1.795090216	-0.4106466389
65114.95176977906	187.50703902327223	35158.88968327493	4239956943.980653	103242.5235624474	-9.987025199923664	99.7406723439103	10659018671.542507	64950.74602144823	111.21531664270152	4218599408.742673	12368.84665593636	68697.76530624292	48301.53799172668	2.501692	53.627243	0.127278505	0.0734679	0.1270729373	-0.0950592621	0.0276684682	-0.0073011605	-0.1419582977	-0.1171702786	0.0539850894	-0.0750964648	0.0072331844	0.0144540218	-0.0506308254	-0.1574730544	0.0121131417	-0.1815605464	-0.0179306552	-0.0276654953	-0.15635715	-0.0499310354	0.1360636352	-0.0487743681	0.1147471356	0.0388419035	0.138654822	-0.0972647464	-0.0160765749	0.0972283223	-0.0618354945	0.0657187602	0.1064081774	0.1253211874	-0.0663060677	0.0021155865	0.1631548373	-0.1155609685	-0.0320871194	0.0828698646	0.0254551339	-0.121365603	-0.2365685462	0.2200128172	-0.0126390435	-0.0088055288	-0.087767179	0.1673785152	0.1232653361	-0.0375493339	0.0220772847	-0.1160574541	-0.1601984115	-0.0408760466	0.0861514459	-0.0782640982	-0.2205773413	0.063918911	-0.2202572118	-0.0527953975	0.2181509443	0.0310444696	-0.097382751	-0.0781797865	-0.2287139479	0.0822292822	-0.0398467547	-0.0662196954	0.0613049742	-0.0459228653	-0.0435129985	0.0464578165	-0.1857477433	0.0487469094	0.0390022699	-0.0441940289	0.061382174	-0.2176542311	0.0538489651	0.0213512068	-0.0296597346	0.1047125341	-0.0708758958	0.0428729077	-0.0387032385	0.0212364903	0.1692937432	-0.0689978343	0.1122841655	0.0567034346	0.1539322278	-0.1179806516	0.0578432401	0.0503036455	0.0488022176	0.1779795683	0.1599377353	-0.0150191	0.0064816	0.00022557336481	4.201113856000001e-05	-0.0576468	-0.0666193299999999	0.0044381351296488	0.00332315355024	-0.0111325	-0.0222112	0.00049333740544	0.00012393255625	0.000455214	0.0004192052	1.7573299970704005e-07	2.0721978579600002e-07	7.5633e-06	0.0002201223	5.720350689e-11	4.845382695729e-08	0.000132222	0.0	1.7482657284e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8822493478	-0.8586224693	-0.6805477823	0.7329982261	-2.206579233	-1.114770364	2.002822352	-0.8145065093	-0.5292386639	1.104131473	-0.5807436744
64926.1026119954	-188.8491577836612	35664.00439559817	4215398800.383356	103691.97787773568	449.4543152882834	202009.18153125964	10752026276.196829	64843.83644752063	-106.90957392759448	4204723125.232805	11429.656997379789	68531.99276008217	40619.79637164502	2.513468	53.879688	0.0896180649999999	0.051985	0.0149187604	0.0403476566	0.1908701818	-0.039625796	-0.0666457096	0.195268065	0.0114085356	-0.0366454087	-0.0051488452	0.1248578498	-0.0526555022	-0.0715351557	-0.0249293513	-0.0776718074	-0.0710709162	-0.0137681118	-0.0031520461	0.101560193	-0.1301894759	-0.0520256323	0.0957306499	-0.027245083	0.021391679	-0.1154838587	0.0819976718	-0.010289213	-0.0597502376	0.0869292031	0.1725011876	-0.0725092572	0.0793199939	0.2494034903	0.1262952459	-0.1215467823	0.0453627941	-0.0264137483	-0.0889438262	-0.1369033991	-0.0828108483	0.1306061351	-0.0748228371	-0.0740469207	0.0416817966	-0.1251288454	-0.0289644304	0.0732612169	0.152506945	0.0366483636	-0.0200706942	0.0179502071	-0.0178625696	0.046175464	-0.1458726521	0.0191123855	0.0369958241	0.0403928934	0.016824457	-0.093194078	-0.2246995492	0.132887153	-0.1017033359	0.1317594148	0.0341979624	-0.0497437133	0.033244573	0.0593467659	-0.0806708247	0.1062749228	-0.0117757053	-0.0421131108	-0.1942661249	0.0092316	0.0165288191	-0.1245398784	-0.0274880651	0.1020982596	0.0453401339	0.0579375339	0.0584108858	0.0718905263	0.1509419179	-0.0257188042	-0.0770837116	-0.0185989985	0.0061871285	0.0063034597	-0.0326521186	0.1089641432	0.0467208083	0.0550113254	0.1543752774	0.0012937901	0.1581792149	-0.0214625	-0.0064433999999999	0.0004606389062499	4.151740355999998e-05	-0.0304485	0.0271982999999999	0.0007397475228899	0.00092711115225	0.0300587	0.0411912	0.0016967149574399	0.00090352544569	0.000473311	1.8097000000000013e-05	3.2750140900000045e-10	2.2402330272100006e-07	-0.000270043	-0.0002776062999999	7.2923221849e-08	7.706525779968997e-08	0.000132222	0.0	1.7482657284e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9280804047	0.137505159	-0.9477709597	-0.7116826471	-0.2467211347	0.7161460611	1.657276982	-0.9561188255	0.1922522666	0.2533032963	-0.06071544409
64898.74694877966	-27.35566321573424	748.3323099726754	4211847355.5217376	102546.80974458125	-1145.1681331544387	1311410.0531924225	10515848188.791344	64858.66041223737	14.823964716735643	4206645830.469927	219.74992992302333	68549.08228802653	39645.56414949697	0.993322	21.293228	0.0564716	0.0319773	-0.099821391	0.1162254111	0.0538555949	-0.1048208864	0.2176858591	-0.0466150588	0.088431957	-0.1177910699	-0.0643203392	0.1293106128	0.0614106469	0.0546179422	-0.0974321942	0.1174034228	0.062039196	-0.1392128326	-0.0949207184	0.0336708588	-0.0295696771	-0.1763346875	-0.0822223109	0.0056200426	-0.0644528516	-0.1937404063	0.1382408919	-0.0633551793	0.1362667695	0.0212654259	0.1103973497	0.2086131641	0.1527775197	0.0256044916	-0.042068858	0.2287170178	-0.1031730364	-0.0301215619	0.0468995649	-0.3260234913	-0.084113083	0.0090353156	-0.0200818937	0.1514228838	-0.1223783374	-0.0929073734	0.0819712845	-0.0553218152	0.0635243411	0.0266235673	-0.0675442684	0.1623134558	0.0946773834	-0.1955494596	-0.0439832882	0.0378323495	-0.0433162888	0.2086188874	-0.0207023925	-0.0439227806	-0.1547112109	0.1321537452	0.0548146437	-0.110247491	-0.0814817855	-0.3381466158	0.0808319411	-0.0488423656	0.3297108494	-0.0205869124	0.1177565715	0.0610566584	-0.0736737735	-0.0889925775	-0.0044724735	-0.1780511898	-0.1039698816	0.0501283445	-0.0180094432	-0.0068057659	0.1492724725	0.0231425545	-0.0731086927	-0.1054873553	0.0809592856	-0.1432480924	-0.0673000269	0.2904036233	0.053116831	-0.0811907974	0.0981209813	0.0762828428	0.0456429248	-0.1204911801	0.1561356449	-0.021471	-8.500000000001562e-06	0.000461003841	7.225000000002656e-11	-0.0397567	-0.0093081999999999	8.664258723999998e-05	0.00158059519489	0.0222824	-0.0077763	6.047084169e-05	0.00049650534976	0.0007558629999999	0.0002825519999998	7.983563270394349e-08	5.713288747688488e-07	0.000234977	0.00050502	5.5214190529e-08	2.5504520040000004e-07	0.000132222	0.0	1.7482657284e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9400964013	0.967987928	-0.443158372	-1.767207161	-0.1688980343	-0.7172391455	1.898150546	-0.8463987066	-0.3569206248	-0.9478788001	-1.382404001
64959.10223766169	60.3552888820268	3642.760896032908	4219684963.522984	103248.66334569656	701.8536011153192	492598.4773985416	10660286482.672983	64839.07351722736	-19.58689501000481	4204105454.572415	383.6464561329513	68521.90218142001	40242.69896491912	1.018165	21.825779	0.09514	0.0502939	-0.1225057886	-0.1040201241	-0.068259412	-0.0784073361	0.0391274408	0.0148386242	0.0501986887	0.1271476048	0.0850170341	-0.0598208124	0.0049826198	0.1513498105	0.1033462567	-0.1230392466	-0.1940899573	-0.0032248622	0.0422095482	0.0331072092	-0.0429024804	-0.0120574942	0.0879389908	-0.1773273248	0.0967914068	0.0490719005	0.1186367771	0.265946307	0.0833028947	-0.1125673158	-0.0486337552	0.3051113263	0.1468090038	0.1941596948	-0.1051378626	-0.2314305817	0.0655362192	-0.0086123465	-0.060000354	0.2104174495	0.2099795426	-0.3064150374	0.1063396549	0.0602457828	0.0426555536	-0.039811067	-0.0676603693	-0.0026930026	-0.0160082473	-0.1317187384	0.0337265861	0.0930893791	0.0624977355	0.1188771018	-0.0048384899	-0.0866403722	-0.2363765807	-0.0960310824	-0.0242457488	0.2267472859	-0.1949345886	0.3632858404	0.1139412997	0.010058885	0.3209280345	0.2428409639	-0.0857395588	-0.0262644459	-0.0607173492	0.0019696187	0.1146514598	-0.166610555	0.0555451872	0.0181326351	0.0792790121	-0.1304341095	-0.0825472592	-0.0559478667	0.0825096817	0.0885450921	-0.039323599	-0.0911466781	-0.0047562051	0.1733273769	-0.0030534982	-0.1886941233	-0.1129966664	0.2394292086	-0.0202544399	0.1150894651	-0.0539177019	0.1760308115	-0.0123108902	-0.1519821558	0.1538107079	-0.0214756	-4.600000000000437e-06	0.00046120139536	2.1160000000004017e-11	-0.00288669	0.03687001	0.0013593976374001	8.332979156099999e-06	0.0402999	0.0180175	0.00032463030625	0.00162408194001	0.000231787	-0.0005240759999999	2.746556537758952e-07	5.3725213369e-08	-4.59048e-05	-0.0002808818	2.10725066304e-09	7.889458557124002e-08	0.000132222	0.0	1.7482657284e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.224649158	0.908240923	0.07882081799	0.875263058	0.3728797255	-0.1930811953	0.9955117278	-0.5103050078	-0.6258505441	1.44383375	-0.9972608363
64994.174610342736	35.072372681046545	1230.07132547822	4224242733.27972	103085.05222800926	-163.61111768730916	26768.59783089053	10626527992.851397	64890.32802338669	51.25450615932641	4210754670.982724	2627.024401636429	68578.79822086325	40844.07253215752	1.263492	27.084709	0.111244183	0.055268	0.0434876441	-0.179212684	0.0895731048	-0.0057995907	-0.0469484422	-0.053213314	0.3104320481	0.0105354133	0.0534330511	0.0225464588	0.1997199101	0.005751883	-0.1075037935	0.0232907666	-0.0343433134	-0.0108485901	-0.0402564127	0.0947239004	-0.0057127354	-0.1230165646	0.116687631	0.0462184825	-0.0596148602	-0.1354302932	-0.1259286621	0.2795082361	0.1040856193	0.0307583584	-0.1430340462	0.0082174929	-0.2016042102	0.0384104526	0.0384297257	0.1947384818	0.0735271729	0.0964578912	-0.1330833299	-0.0305840174	0.1201488497	-0.0079111051	-0.1247332872	-0.0055021208	-0.0168037061	-0.0168777512	-0.0215335455	0.0230031404	0.2134400901	-0.182264046	-0.0922343771	0.0088502917	0.0150674881	-0.2186678221	0.0450862619	-0.0234080352	-0.1305831981	-0.0552955213	-0.0518364601	-0.0254213646	0.2213912424	0.1126751323	-0.0669817448	-0.0169750135	-0.1287950993	0.0436181728	0.0976945062	0.127281282	-0.0400953115	-0.2037522073	-0.1639605375	-0.0180788488	0.0615499418	-0.0328119419	-0.0938308606	-0.1295929751	-0.0585374893	0.0156282278	0.0309076263	0.0206344816	0.009040332	0.0125563513	0.0424318488	0.130703626	0.121807865	0.1520703281	0.0411981441	0.1329037444	-0.1022962806	-0.0965982211	-0.1101316494	0.105197181	0.0763871838	0.0426181444	0.1512085936	-0.0086880199999999	0.0127875800000001	7.548169152039827e-05	0.0001635222022564	-0.0184534	-0.0155667099999999	0.000242322460224	0.0003405279715599	7.1597e-05	-0.040228303	0.0016183163622598	5.126130409e-09	0.000640212	0.000408425	1.6681098062500005e-07	4.09871404944e-07	0.000398902	0.0004448068	1.5912280560400005e-07	1.9785308932624e-07	0.000132222	0.0	1.7482657284e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8598469128	-1.139472332	-0.4414180465	0.6950047941	-1.174417042	-0.3016674033	1.546532149	-1.020885326	-1.408659973	1.19030602	-1.647181549
