global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	aroma_motion_05	aroma_motion_06	aroma_motion_10	aroma_motion_11	aroma_motion_18	aroma_motion_19	aroma_motion_21	aroma_motion_24	aroma_motion_25	aroma_motion_26	aroma_motion_27	aroma_motion_28
72536.14114340332	n/a	5261491771.975728	n/a	140282.8161334672	n/a	n/a	19679268502.336163	72007.4981152164	n/a	n/a	5185079784.812893	94152.80358998437	77090.4750291107	n/a	n/a	n/a	n/a	-0.2530345657	0.0887680309	-0.0010463056	-0.0303991317	0.1062150437	-0.0628009038	0.0157171467	-0.0416023538	0.0267854826	-0.0764609245	0.138159129	-0.0924246034	0.0534681692	-0.0308268811	-0.0760299411	0.0308382974	-0.0237314787	0.0013901909	-0.0050307408	0.0096556485	-0.0089339534	0.2006483077	-0.1227752682	0.0257288021	-0.2381269521	0.0145202021	-0.028626232	0.1864296284	-0.0117007097	0.1685875593	-0.0427814441	0.1597644414	-0.0478815074	0.064792536	-0.0524502013	0.0032052697	-0.1261221049	0.0404250641	-0.0124117217	-0.1107012798	0.1278849745	-0.0682931461	0.0377393031	0.020581481	-0.0789749285	-0.0084252109	-0.085767804	0.0824187774	-0.1437876911	-0.0550557997	0.1073238317	0.0192642785	0.063268113	-0.0182919332	0.0536141827	-0.0372773443	0.077944309	-0.0108580004	0.0968455103	-0.0264526568	0.0340506021	-0.0137392303	0.0424005212	-0.012875751	0.0203213041	-0.0024931525	0.153358373	-0.0662090822	0.0595315163	-0.0587175672	0.0310585119	-0.0252498345	0.0474536738	-0.0465050494	0.0292051778	-0.2926720039	0.201861841	-0.0689681375	0.0709271129	-0.1292027034	0.2118026455	-0.1091180775	0.0619139171	-0.0359785415	-0.046706005	-0.0119645365	0.0175972023	-0.1354508114	0.0503405531	-0.0800333907	0.1530421487	-0.2389749798	0.0515522115	-0.0242989766	0.207128324	-0.1187436153	0.1154629415	-0.095935858	0.0509649517	-0.0164634334	-0.0056422454	0.1534434699	0.0277263046	-0.0650520591	0.0613389751	0.0842090049	-0.0298872052	0.0421322938	-0.1009461878	0.1217078847	0.1216831682	0.1216419777	9.82583e-05	n/a	n/a	9.65469351889e-09	0.0135613	n/a	n/a	0.00018390885769	-0.0140665	n/a	n/a	0.0001978664222499	-0.000540053	n/a	2.91657242809e-07	n/a	-0.000394135	n/a	1.55342398225e-07	n/a	-0.000563772	n/a	3.178388679840001e-07	n/a	-0.2668269114	0.4712240645	0.7857869376	-0.1859802382	-0.8444860345	-0.4945829096	2.18796548	0.2508624936	-0.4276269427	2.172604256	-0.2944400977	-0.1871881356
72521.98528064688	-14.155862756437273	5259438349.046363	200.38845037908783	140405.24402060057	122.42788713338086	14988.587547943844	19713632548.484398	72014.68737051105	7.189255294651957	51.6853916916812	5186115197.072444	94234.02241386707	73599.31196686796	1.200006	25.400442	0.0956611983	0.0442069	-0.2446543751	0.0558974126	-0.0389400988	-0.0003348501	-0.0499169587	0.0511215208	0.096233612	0.0985180103	0.0316786578	0.0254991911	-0.1146173131	-0.0309406244	-0.0383717789	-0.0436800262	-0.0995795829	0.0517262863	0.0311603202	-0.1063570595	0.0040773298	-0.1204087549	-0.0697486887	0.0594989271	0.0283796647	-0.0735090374	-0.1309178028	0.0230821881	-0.0658427937	0.1848980592	-0.077250811	-0.1534941495	-0.0278347145	-0.1764007243	0.0258444376	-0.1120188012	-0.146535763	-6.47422e-05	0.0758867184	0.1140760474	-0.0178470891	-0.0451885914	0.0832546023	-0.0057600652	0.0158391488	-0.045615751	0.0319952561	-0.0701424757	-0.0777048648	-0.05467786	0.0309572439	0.056421202	-0.1210856047	0.0322910538	0.1657057115	-0.0511965589	0.0238885288	-0.0565081092	0.0344673207	0.0231027655	-0.1502222016	0.0893115882	-0.0848617028	0.0284391566	-0.0640079456	-0.0846227984	-0.0513051906	0.0013951217	0.107832963	0.0427173182	0.0989196817	-0.0355460609	0.0009045631	0.1518058521	0.0588818748	0.0301731128	0.1059257653	-0.1044454784	0.0947027853	0.0125789856	0.0757846312	0.0812532779	-0.1109098003	0.0970799061	0.0547145222	-0.093435659	-0.1220951431	-0.0264527921	0.0298093935	-0.1026352015	0.1106709387	0.1050968103	0.13979805	-0.0361871886	0.0976102975	-0.1406437948	0.221447958	-0.1128238833	0.0157004888	0.0129721729	0.0319357258	0.1464691675	0.049675181	-0.0877743187	0.005701093	-0.1180620754	0.2014742012	0.0572720996	-0.0830432277	-0.116949821	-0.0312482913	0.1216419777	0.1214196295	0.1210493502	-0.0147305	-0.0148287583	0.0002198920727198	0.00021698763025	0.0379195	0.0243582	0.00059332190724	0.00143788848025	0.00210109	0.01616759	0.0002613909664081	4.414579188099999e-06	-0.00109915	-0.0005590969999999	1.2081307224999995e-06	3.125894554089999e-07	-0.000307134	8.700100000000002e-05	9.4331293956e-08	7.569174001000002e-09	-0.000723807	-0.000160035	5.238965732490001e-07	2.5611201225e-08	0.4029232217	0.5589141868	0.3899157806	1.558319407	1.389113802	-1.478442662	0.4690254036	-1.078361625	1.425975488	0.2243823826	0.5562260434	-0.04091520387
72270.02579377746	-251.95948686942572	5222956628.233259	63483.583023504325	140481.8176064944	76.57358589384239	5863.5140566416585	19735141078.024364	72013.83139819291	-0.8559723181388108	0.7326886094199295	5185991912.647355	94254.22783876413	74269.468164401	1.277939	27.050053	0.0405983304	0.0172881	-0.2427670141	0.1055890218	-0.0156358349	-0.0715973498	0.0532558574	0.0236315667	0.0015003233	0.1646361457	-0.0356694259	-0.021835284	0.0029078532	-0.0614564884	0.0616214072	0.0379530046	-0.0887391532	0.0803193777	-0.0225941753	-0.0385581557	0.0277206462	-0.0772341676	-0.1075906758	-0.1277289322	-0.1297872282	-0.1733663235	-0.043020934	-0.090916367	-0.0058472756	0.1153914145	-0.0481805424	0.0392664285	-0.0186573887	0.0255617074	-0.1518264583	-0.0055206488	-0.0066637536	0.0370680915	0.120072031	-0.1314533202	-0.0453881336	-0.0244971369	-0.1013513727	-0.0467103561	-0.0584475046	0.0317882792	-0.0883099851	0.1685897173	0.1615375678	-0.0570479633	-0.1558198652	0.0638271822	-0.0533811304	-0.0569370091	-0.187957747	-0.0500494007	0.0424896346	-0.0157471403	0.0999849044	-0.0151088845	0.0242659444	0.0598575469	-0.0509383585	0.0993499607	-0.0601379826	0.0659864513	0.0891642122	-0.0027116514	-0.0735145764	0.1025436684	-0.001936901	0.0540789255	0.0702345441	0.1442821173	-0.0057920036	-0.0907988059	0.0279873637	-0.0432764455	0.2060102269	0.0872845044	-0.0924245068	-0.0283131476	0.048800905	-0.0285177093	0.1336780987	0.0660809467	0.0126808792	-0.0236512911	0.0406851759	-0.0813434608	0.0309461798	-0.0050818951	0.1842352054	-0.091977374	0.126584163	0.0308692605	0.194117943	-0.0758593616	0.2005516107	-0.0274849453	-0.1072359426	-0.0236485017	0.0807650367	-0.0918936471	0.0318995686	-0.1405986566	0.083761044	-3.8418e-05	-0.1556611841	0.0207741923	-0.1581824383	0.1215101995	0.120893123	0.1198669825	-0.020898	-0.0061674999999999	3.803805624999999e-05	0.000436726404	0.0292369	-0.0086826	7.538754276000003e-05	0.00085479632161	-3.83404e-05	-0.0021394304	4.57716243644416e-06	1.4699862721600003e-09	-0.000922025	0.0001771249999999	8.50130100625e-07	3.1373265624999963e-08	-0.000172118	0.0001350159999999	2.9624605924e-08	1.8229320255999995e-08	-0.000563772	0.000160035	3.178388679840001e-07	2.5611201225e-08	-0.4139277203	1.28954635	0.454202172	0.2784047584	-1.83423259	0.5459385124	0.5850238496	-1.099033868	-1.349602693	0.2992099623	-1.313234222	-0.5750384774
71990.1471417311	-279.8786520463618	5182581285.488094	78332.05987128847	140710.44653456705	228.62892807263412	52271.18675164172	19799429763.957253	71664.9412623734	-348.8901358195144	121724.3268721592	5135863806.139429	94144.77171674802	46917.84833578179	1.504073	31.83662	0.14671706591	0.095356	0.0794886869	-0.1389614759	-0.0370002958	0.0419940426	0.0760773618	-0.0718902018	0.0345670324	0.0420872314	0.1531542558	0.1482878443	-0.0187891339	0.0338166462	-0.0047956057	0.0105893645	-0.0788600083	0.0195060003	0.068903997	-0.0057718037	-0.0030450741	-0.0344857824	0.05838247	0.0113512863	0.1590632344	-0.0513146921	-0.0332072317	-0.077300776	-0.0606477478	0.1111773776	-0.1807648008	-0.0786574997	-0.0168146356	0.098196277	0.0726739022	0.0019495689	0.0373899573	-0.027255874	0.1058320885	-0.0919907246	0.1255782743	-0.0529316609	0.1397029173	0.1112856513	-0.2888380006	0.0272266015	-0.0512341056	0.0865138303	0.1341671547	-0.0518460267	0.10288941	-0.0337455643	-0.03866167	0.0184751087	-0.0597489847	-0.0316136375	-0.0128780797	-0.1144298222	0.0276408187	-0.0442980609	-0.0211143263	0.0339988772	-0.0078219056	-0.0637016791	-0.0044625181	-0.0971069618	0.090075942	0.1606190686	0.158958697	-0.0722828263	-0.0822764702	0.1103230466	0.0766034218	0.1684949583	-0.0177695473	0.0316797316	0.0845491476	-0.0511173444	0.1148304195	0.0794031655	-0.0587757532	-0.0947121619	-0.036260045	0.1256730339	-0.0251025944	-0.1596096664	0.1947286706	-0.0129237754	-0.0446211451	-0.0552976516	0.130464517	0.2172419741	-0.0070915037	-0.1719330229	0.1065079848	0.0495719163	0.0165280605	0.0191775414	-0.0814085397	0.1998803244	0.1288016136	0.2875970877	0.166902566	0.1906545959	-0.0489298418	0.0781881723	0.0761154	0.1607737251	0.2166410781	0.1312390079	-0.1427736708	0.1213126213	0.1201047889	0.1181006348	-0.020863	3.500000000000031e-05	1.2250000000000215e-09	0.000435264769	0.0301143	0.0008774	7.698307600000008e-07	0.00090687106449	-8.87449e-06	2.9465910000000003e-05	8.682398521281e-10	7.87565727601e-11	0.000712498	0.001634523	5.07653400004e-07	2.6716654375290005e-06	0.000498285	0.000670403	2.48287941225e-07	4.49440182409e-07	-0.00117435	-0.000610578	1.3790979225e-06	3.72805494084e-07	1.14841211	1.297437453	0.1209218598	0.5888729749	4.501924355	0.2278285311	0.208904983	2.834102365	0.5701475895	0.2003585563	1.530643995	-1.907819382
71733.42183701918	-256.72530471191567	5145683808.447741	65907.88207942595	141662.95964996508	952.5131153980328	907281.235005266	20068394136.78764	71700.73317363029	35.79191125689249	1281.0609114212673	5140995137.636127	94292.51574774062	40468.27680638676	1.751484	37.073547	0.62261062449	0.406452	0.1196190344	-0.0947666045	-0.253263206	-0.0127630051	-0.1669253067	-0.2071769713	0.1262221813	0.1225535448	-0.2243394325	-0.0675506295	-0.1269645074	-0.0528549765	-0.012321631	0.1416576938	-0.0876402811	0.3213327081	0.1970751804	0.2444207028	0.0550870904	-0.084771861	0.0958268669	-0.0181736825	0.1370463708	-0.1336274453	-0.0218941723	-0.1371877565	0.0590424503	-0.17951553	0.1418097651	-0.050997437	0.0466234374	0.0835596272	0.0455218966	-0.0528490688	-0.0736480538	-0.0342636983	0.0447536092	-0.0164652618	-0.0248558997	0.0593813304	0.0915199862	0.0738759565	0.0079736724	0.0803632941	-0.0262845929	-0.1353174103	0.0040662877	0.2066145267	0.0353441885	-0.1161689366	-0.0362637832	-0.0395089328	0.0079380513	-0.3526260563	-0.0938817635	0.0190887809	-0.0117101484	-0.1663196817	-0.0855312386	0.1013784199	-0.0160389535	0.2264120836	0.0345581539	0.0527075141	0.0908657235	0.1733028296	-0.0463337052	-0.1988610188	0.0461644435	0.2651994136	-0.0471571207	0.0068810756	-0.0135571353	0.0925301714	-0.2660824929	0.0999299054	-0.0578868219	-0.0798466933	-0.1696403186	-0.009495884	-0.101405727	0.1011929688	0.1095115681	-0.0005555429	-0.0678977296	-0.3051549454	-0.0396955937	-0.0189529389	-0.2120755894	0.3704308818	-0.0949569846	-0.0001909551	0.0287628594	0.0776764618	-0.2134767168	-0.0112880764	0.2073822356	-0.154418417	0.0985825692	0.2231034966	-0.0405531075	-0.0110371224	0.0724367643	-0.1922850237	-0.0925176143	0.014300767	0.1581133185	-0.0388932595	-0.0186795747	0.1210493502	0.1190563346	0.1157589128	-0.0464515	-0.0255885	0.00065477133225	0.00215774185225	-0.0601352	-0.0902495	0.00814497225025	0.00361624227904	0.377464	0.37747287449	0.1424857709757433	0.142479071296	-0.000403679	-0.0011161769999999	1.62956735041e-07	1.2458510953289998e-06	-0.000971533	-0.001469818	9.43876370089e-07	2.160364953124e-06	-0.00117435	0.0	1.3790979225e-06	0.0	1.778900483	0.6371666274	-1.2325546	-0.6195148427	0.8629667515	1.738670007	-0.491829067	-1.269106972	2.834892568	0.37980563	-0.4769354344	2.135895508
72132.90913731053	399.4873002913519	5203156580.611497	159590.10309407272	139503.03026798184	-2159.9293819832383	4665294.935154494	19461095453.94946	71808.45904552256	107.7258718922676	11604.863474949252	5156454790.49249	93802.77515706031	68442.36901918937	1.889117	39.986813	0.64837462	0.439287	-0.1926467783	0.1389551709	0.1554255732	-0.2754471266	-0.0688584353	0.0503120222	0.1655361834	0.0576024117	-0.1606074188	0.1546230757	0.046998477	0.2169800887	-0.0667117187	-0.0581609492	0.0359544067	0.110759063	-0.073053592	-0.0337512732	0.0318401481	-0.0585645118	0.0580803002	0.129414488	-0.0204527385	-0.109346757	-0.0872276479	-0.0337366052	-0.0429862306	-0.038544772	0.1894588021	-0.0025842397	-0.0818491116	-0.0829244285	0.1466038172	-0.0116757293	-0.0887989111	-0.0698301969	-0.1606914378	-0.1813943938	0.0336399838	0.0274879217	-0.125085087	-0.0231627299	0.0925035376	0.1777991622	-0.0198116127	0.117616878	0.0205654108	-0.0811597103	-0.0978800528	0.0142784197	-0.072566958	0.1455358939	0.1027308947	0.0913931442	0.1441738817	0.2333788669	0.148915278	-0.0492041179	-0.0616091075	0.0773362514	-0.0379222022	-0.0862533742	0.0849999993	0.096737157	0.0021134385	0.113166313	0.0774238482	0.135760847	0.1320691564	-0.1491658413	0.0906765174	-0.0484578453	-0.0258192043	0.1055060271	-0.217431344	0.0292820921	-0.0970923729	0.0475841331	-0.1973910881	-0.0958606931	0.1748214211	0.0905974479	0.1050766501	-0.1512279309	-0.015470502	0.0089066517	-0.0398832258	-0.0735327655	-0.0979111232	-0.2605143404	0.1110710889	-0.166199234	0.0209223661	0.2393803954	-0.1673773825	-0.0052482921	0.0380967816	-0.009691242	-0.0207814726	0.1417048224	-0.1263988919	-0.0911737707	0.1984776188	-0.1148913151	-0.092063055	0.0178054871	0.0955479688	0.0232181499	0.3340464853	0.1207205288	0.1177500307	0.1128532249	-0.0830734999999999	-0.0366219999999999	0.0013411708839999	0.0069012064022499	-0.00124228	0.05889292	0.0034683760261264	1.5432595983999998e-06	-0.0423069	-0.4197709	0.17620760848681	0.00178987378761	0.000638694	0.001042373	4.07930025636e-07	1.0865414711290002e-06	-0.00117932	-0.0002077869999999	1.3907956624e-06	4.3175437368999995e-08	0.000237266	0.001411616	5.6295154756e-08	1.9926597314560003e-06	-1.540945932	-0.2381800942	-1.567327897	-2.545930726	-1.574088077	-0.4851228877	1.003160271	-1.043949103	-2.468918302	0.177440826	1.699425635	3.525395852
71963.52322460375	-169.38591270678444	5178748674.898083	28691.5874235104	138954.31612255587	-548.714145425969	301087.2133905515	19308301969.087196	71541.28558548189	-267.1734600406635	71381.65775010001	5118155543.223479	93444.75639562042	51229.071463388216	1.685113	35.668682	0.15107863	0.0762764999999999	-0.0230620175	-0.0812830581	0.2168661067	0.1175129242	-0.0152832675	-0.1343993721	-0.0230706582	0.0133924816	0.0182706293	-0.3059824894	-0.0674718835	-0.0205320035	-0.0056897266	-0.0991583301	0.032705087	0.042345062	-0.0482084883	0.0977077986	-0.1245484395	-0.0789693971	0.0763584958	-0.0005733656	0.0500675649	0.0314383477	0.0837510637	0.0871421245	-0.026538834	-0.0595491974	0.1221979249	-0.0129620776	-0.0060803813	0.0607385685	-0.0711428891	-0.1715527399	0.0107533609	0.0878121714	-0.0784005967	0.0260788227	0.1640919974	0.0327483073	-0.0328587197	-0.0030745576	0.0824060459	0.1364159773	0.0221547384	-0.152382997	-0.1375280785	-0.1053606832	-0.0060992824	0.1329021843	0.1171844257	0.0092884663	-0.0429739064	0.0529784082	0.154102211	0.0192546203	-0.2054221055	-0.0118294033	0.0115653324	0.0782741976	0.2475888854	0.079031271	0.0697698671	-0.0442641396	-0.1728276765	-0.1251644243	-0.1461261781	-0.17937408	-0.0436355185	-0.0847014385	0.0701652195	-0.0779028336	-0.015312581	0.0114293103	-0.0321552797	-0.023082729	-0.0596084774	0.0571839645	-0.0963958133	-0.0375030296	-0.0006271445	-0.1241801721	0.048530201	0.0094627379	-0.0709127606	-0.0080844174	-0.0391619865	-0.0224664619	0.0171546353	0.0814978864	0.0199956611	0.1430297658	0.121663674	-0.1160718867	-0.0911288081	-0.0570622576	-0.0064778835	-0.0327101933	0.0235854955	-0.0153521543	-0.1155161937	-0.1157163759	0.0980698694	0.1129792982	0.0624498276	-0.0216606544	-0.0414453771	0.0023052192	0.0926099411	0.120326335	0.1161887065	0.1093977275	-0.0568154	0.0262580999999998	0.0006894878156099	0.00322798967716	0.0233632	0.02460548	0.0006054296460304	0.00054583911424	0.0189309	0.0612378	0.00375006814884	0.00035837897481	0.00034562	-0.000293074	1.194531844e-07	8.5892369476e-08	-0.00137815	-0.00019883	1.8992974225000003e-06	3.953336890000004e-08	0.000524907	0.000287641	2.75527358649e-07	8.273734488100004e-08	-0.2046612827	0.1770572228	2.063783459	2.716812765	0.5444975226	0.6617398688	-0.1677877171	-1.421752595	0.6784153992	-0.6314854373	1.404006315	1.800182502
71414.30263644716	-549.2205881565897	5100002621.050064	301643.25445507024	140198.96728788406	1244.6511653281923	1549156.523352827	19655750428.589188	71491.8033758249	-49.48220965699875	2448.48907253918	5111077949.927608	93852.2381168014	45454.852305499895	1.475836	31.238926	0.08392541	0.0413622	0.0684080419	-0.0618859825	0.0961873078	0.0861049358	0.075139203	-0.0788018396	-0.0155911084	0.0339230799	-0.0525620258	-0.052935573	-0.013510322	-0.0140894144	0.0718547355	-0.1470880246	0.0361833548	-0.0705650242	-0.0679213924	0.1931945853	-0.0290636733	-0.0162654885	0.1739169572	-0.0385344009	0.0017215443	0.0396321215	0.0127863865	-0.0471463124	-0.1267476106	-0.0399784478	-0.1016277283	0.0995669807	0.1638966701	0.0940429975	-0.0111471912	0.0184427674	-0.0455195338	0.0150335834	-0.0350012648	0.0513950078	0.0058192137	-0.1577416987	0.008655198	0.0702069677	0.0714354153	-0.1760559227	0.1139313695	-0.0541922162	0.10564684	0.0789249706	0.0105229959	0.2107983099	-0.0486156351	0.0264317925	-0.1217537928	0.0559298844	0.0406283368	-0.0432213848	-0.1094636638	-0.0583889749	0.1536858243	0.0152386638	0.0892029105	0.0428647416	0.186207208	-0.012384315	-0.116844637	0.0079779611	0.0642679189	-0.0380894819	-0.0204916446	0.0487792297	0.093178864	0.03097647	-0.0591930112	-0.0276412752	-0.0293631119	-0.0143829911	-0.0376484264	-0.1253276825	-0.0406756783	0.0398381516	0.0151214953	-0.1580039852	-0.0843634655	0.0183212624	-0.0524555684	-0.0166160109	-0.0370331627	0.0164426485	-0.0394849758	-0.0575928397	0.0217845745	0.0526326882	0.1823304241	0.1198224917	-0.0602674781	-0.0461865648	0.0799696779	-0.0497750035	-0.1661857953	-0.1568779004	-0.0280583256	-0.0988212483	0.0772779976	0.1001814559	-0.1468707089	-0.040768823	-0.0806081415	0.0226934252	0.0033300529	0.1198669825	0.1143757435	0.1054092553	-0.039687	0.0171284	0.00029338208656	0.001575057969	0.00296194	-0.02040126	0.0004162114095876	8.7730885636e-06	0.018854	-7.690000000000127e-05	5.913610000000196e-09	0.0003554733159999	0.000978794	0.000633174	9.580376944360002e-07	4.0090931427600003e-07	-0.00124779	0.00013036	1.5569798840999998e-06	1.6993729600000043e-08	0.000362064	-0.000162843	1.31090340096e-07	2.6517842649000008e-08	-1.72708308	1.823387135	1.14667773	0.3608719881	-1.78103361	0.4466381379	-0.1078839656	-0.1203288233	-1.567287376	1.272074812	0.2153805777	0.3888704673
71149.66442071398	-264.63821573318273	5062274747.180212	70033.38522644257	140452.68114961594	253.71386173187057	64370.723634898735	19726955642.11568	71554.50025657995	62.69688075505837	3930.898856414009	5120046506.968901	94078.0773194402	40662.17169051939	1.200722	25.415615	0.06015771	0.0311436	0.124824964	-0.0450819477	0.0321063275	0.1479437069	0.0659560473	-0.1005038636	0.0244062527	-0.0640498001	-0.0542633595	0.0653471471	-0.0239663076	0.1424296907	0.0858304512	-0.0623440274	0.0246443984	-0.0385651146	0.0547671101	0.0086624561	0.0009611637	0.103597022	0.0841220956	0.0181388528	-0.1115535655	0.1450086563	0.1241886928	-0.0651654689	0.0261138348	0.2232679562	-0.0002901546	0.0437288388	0.1106427814	-0.0431172897	0.062523253	-0.0333832034	-0.0769930814	-0.0229900755	-0.046435418	-0.0043354273	0.0627183831	-0.0768957891	0.0247564746	0.0761593251	-0.0298282396	-0.1666882001	-0.031815411	0.0847849585	-0.0475596973	0.096271043	-0.0195781115	0.0930039393	0.1642537435	0.0088345396	0.0885748953	0.0515519509	-0.049643661	-0.11246071	-0.0957543914	-0.0802301827	0.0972284698	0.039775373	0.0635898155	-0.1371417448	0.0252406395	-0.0010664741	-0.1394997554	0.1287638035	0.0472693215	-0.053476033	-0.0183215539	-0.1522686557	-0.043767297	-0.0157768354	0.13022829	-0.0104559661	0.0371427792	-0.0144224106	-0.0321213332	0.0071816716	-0.0299743095	0.1066634331	0.0203643209	-0.0062249173	-0.1196886792	0.079983747	-0.0217728818	-0.0210002409	-0.008101524	0.058245231	0.0273025711	0.0010581186	-0.0215206508	0.0536503855	0.1137174702	0.063544123	0.0333785715	-0.0416077555	-0.1004477568	-0.0130959465	0.0319061324	-0.0620537044	-0.0007056997	0.0319112439	0.028153546	0.2080303015	-0.0138374171	0.1106132177	-0.0352588252	-0.0295438525	-0.0001577911	0.1193427198	0.112315068	0.1009072399	-0.0326659	0.0070211	4.929584521000003e-05	0.0010670610228099	0.0171772	0.01421526	0.0002020736168676	0.00029505619984	0.0188967	4.269999999999968e-05	1.823289999999973e-09	0.00035708527089	0.000747481	-0.000231313	5.587278453610001e-07	5.350570396900001e-08	-0.000753727	0.0004940629999999	5.681043905290001e-07	2.440982479689999e-07	0.000414261	5.219700000000003e-05	1.7161217612100002e-07	2.724526809000003e-09	-1.614793602	1.402658476	0.3360341923	0.4332955627	0.9689199301	-0.04362025583	0.4654976329	1.553517282	-0.02588406652	1.058047051	1.099795968	-1.031473552
70782.89877379702	-366.76564691695967	5010218758.821595	134517.03975841592	140267.2680145775	-185.41313503842684	34378.03064477791	19674906476.27332	71595.0959537101	40.59569713014935	1648.0106254828158	5125857764.620956	94031.96542647002	38036.3153374472	1.288592	27.275549	0.11688764	0.0612517	0.1489699247	0.0210134365	-0.0289924156	0.0569620883	-0.107410516	0.0774227191	0.1093461695	-0.1185983231	-0.0833413457	-0.0279530219	-0.133730735	0.0550113543	-0.0034811212	-0.0401821984	0.0189238441	-0.0124033891	0.2033766673	-0.087511544	0.0355356964	0.0614960548	-0.1321345437	-0.1754378172	-0.0024381725	-0.1435147739	0.0664147408	0.1308999476	0.0916159008	-0.0547329258	-0.0220174966	0.02458002	0.0482269949	-0.1136388147	-0.0406012141	0.1623164787	-0.0708272448	0.1555090683	0.1173828341	-0.0421667982	0.0203968699	-0.0435356227	-0.0482709664	0.2230932424	0.1971410644	-0.0413487086	0.1353234287	0.0822792194	-0.1228302464	-0.0076155599	-0.0290597407	-0.0058992998	0.0828849812	0.073128371	0.1699343976	0.0131180735	-0.092004016	-0.0309338711	-0.0571650486	-0.0513289197	-0.1942516199	0.0658261899	-0.1053842656	-0.0074979419	-0.0658688629	0.1405937677	-0.0166336878	-0.186449999	0.0505236276	0.037538948	0.0177521424	-0.0608724837	-0.1397415475	0.0428336028	0.0739479957	-0.0470201199	0.0021945123	0.1695353113	-0.061058684	0.1146946166	-0.0269365206	0.1153461856	0.0371979757	0.0852525991	-0.0120521406	0.1348645481	-0.0376514965	-0.0510455557	0.045101097	0.1089066282	-0.0050841677	-0.0003812142	-0.0212640887	0.0732662689	0.0539686107	0.1126910081	0.0393219595	-0.0445251502	-0.1434638034	-0.0432779019	-0.0230329503	0.0413433896	-0.0056921529	-0.0774462077	0.0299738122	-0.0107249977	0.0196454488	-0.0657258309	0.034282991	-0.029486316	0.1164913442	0.118753831	0.1100111431	0.0959136145	-0.0397813	-0.0071154	5.062891716000001e-05	0.0015825518296899	-0.00785342	-0.02503062	0.0006265319375844	6.16762056964e-05	0.0489885	0.0300918	0.0009055164272399	0.00239987313225	-3.86824e-05	-0.0007861634	1.49632806976e-09	6.1805289149956e-07	-0.000499091	0.000254636	2.49091826281e-07	6.483949249600002e-08	0.000362064	-5.219700000000003e-05	1.31090340096e-07	2.724526809000003e-09	-1.731492847	0.4463446345	-0.6886672176	-0.3812275852	0.4680774116	-1.734687193	0.3313566296	-1.58052196	0.5659594055	-1.051585939	0.2130137266	0.3638646442
