global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	aroma_motion_02	aroma_motion_03	aroma_motion_04	aroma_motion_05	aroma_motion_06	aroma_motion_09
67432.37912454999	n/a	4547125754.397045	n/a	121640.01540554776	n/a	14796293347.861897	n/a	64108.07224002032	n/a	n/a	4109844926.3316646	74145.5967901641	44973.755885912025	n/a	n/a	n/a	n/a	-0.2494433969	-0.1232753614	0.1917108597	-0.1579621518	0.0318608293	-0.1127653578	0.0128873373	-0.0059151951	0.0446254652	-0.0432072192	0.261721027	0.0317448515	-0.2283077033	0.1981321156	0.1546579056	-0.1235805674	0.0165849765	-0.1208255687	0.0748393459	-0.0741702812	0.1230876967	-0.2052709496	0.1298044347	-0.0447964613	-0.1329423834	0.2134102887	0.0108188034	-0.1471707254	-0.2324592857	0.0302888557	0.0109318116	0.0561362677	0.0487988124	0.1276965088	-0.1538335493	0.1647951384	-0.1495650659	0.0879258998	0.0039519205	-0.2710579774	0.1737307564	-0.0505928877	0.0983479203	-0.1064150302	0.1816010767	-0.0862306215	0.28491932	-0.0409663828	-0.0755082512	0.019594509	0.0426543007	0.0020019415	0.273492773	-0.2687442413	0.086373548	-0.1437508444	0.0668531518	-0.1445672909	0.2185100263	0.1671765054	-0.1502632351	0.0550027073	-0.0464370134	0.1413348664	-0.0179958353	0.0334090575	-0.0302889711	0.0102903753	0.2470229045	-0.1547432858	0.1496275405	-0.200897811	-0.0275110741	-0.1148994121	-0.1251943905	0.1448224324	0.0203733855	-0.012571	n/a	n/a	0.000158030041	-0.0185002	n/a	0.00034225740004	n/a	0.0146025	n/a	n/a	0.0002132330062499	0.00253266	n/a	6.4143666756e-06	n/a	-0.000174398	n/a	3.0414662404000004e-08	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9197985072	-0.4440155279	1.108586029	-2.743053508	-0.5328845903	0.0319467064
67468.20533474548	35.82621019548969	4551958731.091378	1283.5173369714096	121718.41039764749	78.39499209972564	14815371429.73014	6145.774786316046	64269.90220446054	161.8299644402141	26188.93739072096	4130620329.3709216	74334.09805130672	45167.37684263448	1.515529	28.582222	0.1065583169	0.0500487	-0.2784403906	0.0650036985	0.1457845361	0.1376459446	-0.0894620182	0.037779027	-0.0428922655	0.0459118725	0.0284284405	-0.2096852215	0.2408552626	-0.2259040976	-0.1190267625	0.0060738052	0.2442384677	-0.0511122892	0.1365563198	0.0142737133	0.2211738294	-0.0057990666	0.042339008	-0.0260959785	-0.0326563352	0.0615512172	-0.0343552533	0.0201848819	-0.068150056	-0.1466553201	-0.0419823853	-0.2191405968	0.0812970766	-0.1325932801	-0.0067786588	-0.1196007176	-0.1728405439	-0.1168874674	-0.1160733017	0.1217976179	-0.0279309969	-0.2919960066	0.0988364215	-0.2275274605	-0.0638450406	-0.0974336397	-0.0558234064	-0.0228171188	0.046450987	-0.2635506652	-0.0281547115	-0.0926136772	-0.0015451809	0.0881928086	0.18785034	-0.3464998321	-0.0727935426	0.0426236292	-0.0742229513	-0.0749458058	0.2447283635	0.063011057	-0.2544854281	0.1347626416	-0.1154427735	-0.0277150839	-0.0405353153	-0.2367461679	-0.0259695727	-0.0753767867	0.0378838955	-0.0448084662	-0.1735771498	0.0357787738	-0.020231964	-0.1286523905	-0.2816603901	-0.0201233493	-0.1738424813	1.45669e-05	0.0125855669	0.0001583964941943	2.1219457560999998e-10	-0.0392337	-0.0207335	0.00153928321569	0.00042987802225	-0.0147329	-0.0293353999999999	0.0008605656931599	0.00021705834241	0.00305573	0.00052307	9.3374858329e-06	2.736022249000001e-07	-0.0	0.000174398	0.0	3.0414662404000004e-08	-0.000180609	-0.000180609	3.2619610881e-08	3.2619610881e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.06742626	-1.270425158	0.09392508528	-2.389347327	0.08727608631	1.198260858
67843.24599921021	375.04066446473007	4602706027.709352	140655.50000214623	121968.46490958567	250.0545119381859	14876306432.400831	62527.25894064435	64325.1868117462	55.28460728566279	3056.387802729959	4137729658.366048	74530.13066121354	56005.664795404366	3.312796	62.477886	0.0985121369	0.055728	-0.1515261681	0.1543572214	0.0466273827	0.0330135956	-0.1169150009	-0.0283701191	-0.1331358022	-0.2503185479	-0.0977604007	-0.1033718024	0.2360173708	-0.29504136	-0.1529766344	0.0553616295	-0.0332904372	-0.0465804896	-0.1836300361	-0.0745284106	0.1990378283	-0.1002393112	-0.2033723385	0.1452185488	-0.1219475569	-0.0015638874	0.1339413909	0.0146772683	0.0648958612	0.0526498883	-0.1285943344	0.0458323391	0.2307133284	0.176699006	-0.1662086949	-0.1299154969	-0.2733629564	0.0719063422	-0.1687758169	-0.1347654043	0.0893283586	-0.1512504244	0.071866809	0.0458514872	-0.123877306	0.0376753632	-0.100773815	0.2222610008	-0.1524540309	0.11535001	-0.0377005635	0.1745741217	0.1303895064	0.1933902451	0.041199141	-0.2488559596	-0.1506859157	-0.1933087855	-0.0870029676	0.0967795041	0.1613988328	-0.1233085163	0.0001936793	-0.031188974	0.1415833448	0.0815122894	0.1926518988	-0.1203954613	0.0743229143	0.0237426812	-0.20861565	-0.1696629551	0.1780202455	0.0406111992	-0.045059474	-0.1124436353	-0.0436876452	-0.2823204044	-0.0991484106	-0.00999483	-0.0100093969	0.0001001880263017	9.98966267289e-05	-0.0391273	0.0001064	0.0015309456052899	1.132096000000138e-08	-0.0638783	-0.0491454	0.0024152703411599	0.00408043721089	0.00239921	-0.0006565199999999	5.756208624100001e-06	4.310185103999998e-07	2.6469800000000003e-23	2.6469800000000003e-23	7.006503120400002e-46	7.006503120400002e-46	-5.21102e-05	0.0001284988	2.71547294404e-09	1.651194160144e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0439875534	1.075307001	-1.582552354	-2.173858016	0.4151144762	1.380640205
67506.74471426196	-336.5012849482446	4557160581.916535	113233.11477181967	122076.09688816711	107.63197858144122	14902573431.449163	11584.64281335582	64222.24451035658	-102.94230138962304	10597.117415391982	4124496689.9480257	74269.80917747163	44414.17125403363	3.447125	65.011284	0.08931696304	0.0690314	-0.3029506237	0.0760817526	0.005779156	-0.1422575252	-0.2287201675	-0.0608127345	0.0656788613	-0.1782094875	0.0415818618	-0.2981225423	-0.0055703422	-0.2009419658	-0.1612957856	0.2559089499	-0.0139119162	-0.251826851	-0.0330134565	-0.2264183644	0.0766855889	0.1883893381	0.0479528085	-0.0078651973	-0.0619999767	0.0356501736	-0.0123903765	-0.1416226891	-0.1088759238	0.0016389562	0.0495130226	0.181113972	-0.0905309063	0.0020503342	-0.0984450657	0.0400267289	-0.4099337188	0.0545510291	-0.082986429	0.0043187371	0.0489788588	-0.1022093736	0.1050313129	0.277419638	-0.1109774937	-0.0741904575	-0.1509796914	-0.0444540858	0.0856112331	-0.0565729361	0.0109921971	0.0481274647	0.0365491471	-0.0001671202	-0.0385961496	-0.2969398345	0.1157998325	-0.1577739774	-0.0931176567	0.0486730976	0.1926311111	-0.1757298553	0.0139253513	-0.0503520745	-0.0354513221	0.2849715504	0.1097565418	0.1005303008	0.0965949514	0.0137162912	0.08302005	0.0102549636	0.1248722162	0.0194349072	-0.1545724296	0.2269717759	0.1972692346	0.2013983259	0.2468209729	8.98804e-06	0.01000381804	0.0001000763753774	8.078486304160001e-11	-0.0390868	4.049999999999887e-05	0.00152777793424	1.6402499999999082e-09	0.00122651	0.06510481	0.0042386362851361	1.5043267801000002e-06	0.00215884	-0.00024037	4.6605901456e-06	5.7777736900000086e-08	-0.0	-2.6469800000000003e-23	0.0	7.006503120400002e-46	-9.50969e-05	-4.298669999999999e-05	9.043420389609998e-09	1.8478563768899995e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.546538276	-0.7072499169	-2.28261697	-2.112120954	0.05955667275	-0.103571331
67521.72652096458	14.981806702620815	4559183552.371932	224.454532074694	122186.83975158006	110.74286341294646	14929623808.478306	12263.981796898515	64251.1221425177	28.877632161122165	833.9176392330772	4128206696.572728	74518.07000481158	47667.2089664022	2.212427	41.725414	0.10536293696	0.0625942	-0.2528794341	0.1130912212	0.0189984304	0.1945989221	-0.2304359396	0.0305444182	0.0053668716	-0.1179340404	-0.1299333521	-0.2900650645	-0.0355708827	-0.3133737688	-0.0645500291	0.0512676331	0.0142680625	-0.0776135076	-0.1746456453	-0.1092386911	-0.0334090993	0.0609631231	-0.210316637	-0.0823202704	0.0336038691	-0.1461255032	-0.1023776668	-0.0578028443	-0.0148519157	0.0331793397	0.2070269682	0.143529734	-0.2186011899	-0.1285757473	-0.0160791288	-0.2568463759	-0.236248917	-0.0241220148	-0.0768641349	-0.0774739716	-0.0365452091	-0.0931470769	0.0853195096	0.1391008643	-0.1872016846	0.051106104	0.2258138441	-0.0812820528	-0.0409422942	-0.0916744894	0.1707363496	-0.0081160871	-0.1366306698	0.0186591472	-0.0513474739	-0.311343331	-0.1667955645	0.008584142	-0.049041427	0.0563499513	0.1889330924	-0.0740501588	-0.0942286862	0.0506861381	0.244357703	-0.0181077773	-0.2019011456	-0.1329846175	-0.0142953281	-0.0305756635	-0.0479380057	0.1387727693	-0.2180996655	0.0907072273	0.3198033021	0.0971647196	0.1133619429	0.1697307863	-0.0355067381	0.00936851	0.00935952196	8.760065131972225e-05	8.77689796201e-05	-0.0191627	0.0199240999999999	0.00036720907129	0.0003969697608099	-0.0425988	-0.04382531	0.0019206577965961	0.00181465776144	0.00276809	0.00060925	7.6623222481e-06	3.711855625e-07	-0.0	0.0	0.0	0.0	-0.000130927	-3.583010000000001e-05	1.7141879329e-08	1.2837960660100006e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.278900699	-0.3103074446	-1.179885042	-2.060000756	0.1922079753	1.404914287
67661.80677330539	140.0802523408056	4578120095.828115	19622.47709586377	121974.7539852528	-212.0857663272618	14877840609.762943	44980.3722786219	64124.57823561222	-126.54390690547734	16013.360374902117	4111961533.8951526	74321.50386066653	53643.51470923141	2.295374	43.289745	0.0851296056	0.0519348	-0.1747566554	0.0413717852	0.1265603398	0.029706102	-0.1100250586	-0.2512300143	0.0194697336	-0.1993583341	-0.1445261869	0.0263618916	-0.0598846515	-0.1327763108	-0.310416668	0.0004769315	-0.0219965451	-0.1119903636	-0.032194916	-0.1897557695	0.0046195751	-0.1509921346	0.133510832	-0.2174956442	-0.048954582	-0.1333814014	0.1427379972	0.0637916863	-0.212910332	0.1651923583	0.1254126814	-0.0220378294	0.083622379	-0.2782027922	0.1172830903	-0.1123577749	-0.1986059606	0.1475266045	-0.1436742385	0.1200988224	-0.0929599684	-0.0518923223	0.0376314694	0.1905552098	0.0440632166	0.278178106	0.0790592016	-0.2005065582	-0.032016186	0.0030307352	-0.1524856331	-0.0270609978	0.1798389822	-0.0474793949	-0.2962911896	-0.2264880395	-0.0990151639	-0.2143636228	-0.0537208415	-0.0011398811	0.086543195	-0.1636762396	0.1353578638	-0.0968570198	0.103804421	-0.2082951988	-0.1693806484	0.1886942395	-0.1277107105	0.0966582223	-0.101055137	0.3786938648	0.1515040366	-0.1413418661	-0.2287826402	-0.0904190114	0.1621343043	-0.0985064982	0.0630717443	0.00936305	-5.460000000000534e-06	2.981160000000583e-11	8.76667053025e-05	-4.69044e-05	0.0191157956	2.20002273936e-09	0.0003654136414209	-0.0411738	0.0014249999999999	2.030624999999988e-06	0.00169528180644	0.00185735	-0.0009107399999999	3.4497490225e-06	8.294473475999999e-07	0.00025	0.00025	6.25e-08	6.25e-08	0.0	0.000130927	0.0	1.7141879329e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4818583941	0.8254432529	1.512498593	-2.091017678	-0.1256072039	2.125200697
67389.87446874032	-271.9323045650672	4541395180.912579	73947.17826606845	121773.24827071629	-201.50571453651355	14828723994.401506	40604.55299087089	64101.3560935042	-23.22214210802485	539.267884085301	4108983853.026228	74041.93486628849	45120.84954472116	3.054221	57.601269	0.1371173256	0.0747242	-0.2775145864	-0.0652766843	0.0705230432	-0.091422211	-0.0717353858	-0.2783280274	0.236370293	0.0066956746	0.0198081349	-0.16148396	0.0319644025	0.0146543504	-0.1658860737	0.1031500169	0.1949734015	0.1002606905	0.1579641849	0.1491141883	0.1110850168	-0.1156870467	-0.1047848856	-0.0918839712	-0.0450256083	0.1023352413	-0.0300015552	0.0679631329	0.0450456934	0.2647720975	-0.0081727041	0.0022531166	-0.103222415	0.1835136697	-0.0283871102	0.1146733821	-0.1220580155	-0.0699288539	-0.1605724204	0.2869405813	-0.174841049	0.1002078096	0.1154164531	-0.1974492987	0.0871445349	0.124318318	0.1508031901	0.0626633923	-0.0648130285	0.0049165294	0.0590449954	0.0775614258	-0.0486689858	-0.0869814278	-0.0898039865	-0.2403152855	0.1580005611	-0.0327202153	-0.0220342033	-0.0820434013	-0.0122743507	-0.051368144	0.1697917049	0.0072870759	-0.4295025078	-0.1011584699	0.0605127302	0.2735156992	-0.1058106545	-0.0513562307	0.0815281939	0.1677597888	-0.179436854	0.0955515648	0.2355115555	-0.0747454695	0.0456046	-0.1827319633	0.0326651885	0.0166286	0.00726555	5.2788216802500015e-05	0.00027651033796	-0.029298	-0.0292510956	0.000858372804	0.0008556265938003	0.0129817	0.0541555	0.00293281818025	0.00016852453489	0.00127783	-0.00057952	1.6328495089e-06	3.358434304000001e-07	-0.0	-0.00025	0.0	6.25e-08	9.93836e-05	9.93836e-05	9.877099948959998e-09	9.877099948959998e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6060707915	-1.448533887	0.5592945167	-1.389437941	-0.2333085921	-0.7769387721
67733.72462495099	343.8501562106685	4587857451.568692	118232.92992610112	121622.24819610252	-151.00007461376663	14791971256.274364	22801.022533363088	64152.60574323217	51.2496497279717	2626.5265972397897	4115556823.646585	74278.8947528363	58213.27362772221	3.63605	68.57431	0.0729966	0.0477115	-0.0889081108	-0.0052669684	0.1535351138	0.2328975699	-7.43768e-05	-0.1705991872	0.1049136985	-0.0065350855	-0.1721789548	-0.0740525205	0.0397897928	-0.0913404871	-0.0512007573	-0.1032184174	-0.0184758522	-0.0177482326	0.0781856001	-0.087324078	0.0770365137	0.1273260106	0.001159003	-0.1800749972	0.1113441585	-0.1841540358	0.1353831401	0.1381827974	0.1467868466	-0.1178496392	0.115562578	-0.1901695458	-0.1359765647	0.3429751025	-0.1551677908	-0.1773726817	0.0159870552	-0.0753770707	-0.1065103978	0.1717441733	-0.1195930114	0.0912773958	0.0709498314	0.0075911281	-0.1494730385	-0.0081397931	-0.0139169965	-0.1983221742	0.0373538221	0.2872917266	-0.0263311747	-0.0965232645	-0.070772822	0.0607915002	0.1425681255	-0.1579189807	-0.1490808884	0.0314051121	0.0114377846	-0.1220552946	-0.1202571934	0.1052951629	0.1732638732	0.1029897516	-0.0423748439	-0.1067729652	0.1020723724	-0.1754071941	-0.1813831989	-0.1887374038	-0.1543372076	-0.1263484528	-0.0196624894	-0.1441581824	-0.0247926871	0.3187301455	0.1114044131	-0.1861335081	-0.067736156	0.00928592	-0.00734268	5.391494958240001e-05	8.62283102464e-05	-0.0351903	-0.0058923	0.00123835721409	3.471919928999999e-05	-0.0341911	-0.0471728	0.00222527305984	0.00116903131921	0.00114638	-0.0001314499999999	1.3141871044e-06	1.7279102499999993e-08	-0.0	0.0	0.0	0.0	0.00021971	0.0001203264	4.82724841e-08	1.4478442536960001e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.158515263	-0.03637951341	0.5223283506	-0.1644724338	-0.6746861785	-1.049701644
67919.79238928978	186.06776433878983	4613098198.2042265	34621.21292603544	121652.15	29.901803897475475	14799245599.6225	894.1178763230795	64165.23112422981	12.625380997640605	159.40024533558446	4117176885.2258296	74218.85322946211	68273.3283230627	2.995083	56.485962	0.131813119	0.0699947	0.0909031666	-0.1166803648	0.112100782	-0.0351545672	0.1004478145	-0.1891108445	0.0927931702	-0.09515096	-0.1273930353	0.0427418146	0.1637156717	-0.0034261116	-0.1309967019	-0.1417773026	0.1355424361	0.0472796741	0.067188158	0.005638613	-0.1356687037	-0.022898278	0.2204885539	-0.0404822871	-0.1634248931	-0.0075563002	-0.1479403068	-0.0781899231	0.3886669365	0.0225656169	-0.0075214863	-0.0392575186	0.0439200567	-0.1625668173	-0.0952905127	0.0199508313	0.0536614963	0.0189482227	-0.1918947193	0.1474242579	-0.0732858048	0.000631602	-0.1332067634	0.0546539019	0.3185193331	0.09353644	-0.2216126222	-0.2097059383	-0.1537527763	0.2047483388	0.1141057177	-0.0416072582	-0.1031371938	0.0467648071	0.2625027364	-0.0292985537	-0.0231461035	-0.1226252933	0.1462487254	-0.2086590948	-0.0876381844	0.1944875427	0.1600457855	0.19136157	0.1367503268	0.0925243431	-0.0247500025	-0.0662497103	-0.1481362558	0.0430116715	-0.0497780659	-0.2315542608	0.0611465762	-0.2021591139	-0.01669515	0.0033915667	0.1077297545	0.1640038133	-0.1773331004	0.00587052	-0.0034154	1.166495716e-05	3.44630050704e-05	0.000376719	0.035567019	1.4191720496100002e-07	0.0012650128405463	-0.01119	0.0230011	0.00052905060121	0.0001252161	0.000141142	-0.001005238	1.9921064164e-08	1.0105034366440005e-06	-0.000154512	-0.000154512	2.3873958144e-08	2.3873958144e-08	0.000456552	0.000236842	2.08439728704e-07	5.6094132964e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3063037929	0.7129995021	0.6864317543	0.1119039778	-1.510208786	-2.215785207
67336.52860893546	-583.2637803543184	4534208085.101984	340196.63747321063	121628.46276773176	-23.68723226823204	14793482955.241512	561.0849725291731	64136.76803593668	-28.463088293130568	810.1473951825463	4113525014.0955486	74055.34575947124	45076.40710545717	4.550944	85.82881899999998	0.0711712337	0.0379382	-0.2228094378	-0.2885062777	0.0746475714	-0.0933446572	0.1116161607	-0.0133209927	0.1302818122	0.050682164	-0.1614595333	-0.0686135288	0.0891362174	0.0160587292	-0.014923174	0.0484467109	0.139764819	-0.1745770457	0.0399708101	-0.136740678	-0.0414911857	0.2259146602	0.0093355339	0.1499812056	0.0952303907	-0.1434393597	-0.1192523209	-0.1940952033	0.1189288075	0.0189294059	-0.093323119	-0.1702540628	0.2771360612	-0.0088978598	0.0333859609	0.1562957204	-0.0309733585	-0.1268446503	-0.1023244387	0.0364091694	-0.092298089	-0.1142716029	0.0048048738	0.2048347376	0.02901309	-0.2369479792	-0.2100746078	0.0906082231	-0.035171885	0.1709914854	0.2861914112	-0.1169853635	0.0142211968	0.030156535	-0.0464333438	-0.132834945	0.1894942126	0.1163258865	0.2128410496	-0.0312938604	0.0353049458	0.0418877671	0.3527013721	-0.08299523	-0.1246003309	-0.1601797021	0.0079148509	-0.0454122471	0.0002267534	0.1493147163	-0.1785601186	-0.1446763392	0.0693608783	-0.0549931995	0.1930737294	-0.0160130255	-0.0049452058	-0.0608019029	0.1481727868	2.10053e-05	-0.0058495147	3.4216822225516086e-05	4.4122262809e-10	-0.0209687	-0.021345419	0.00043968637969	0.0004556269122855	0.0192131	0.0304031	0.00092434848961	0.00036914321161	0.000258094	0.000116952	6.6612512836e-08	1.3677770304e-08	-0.0	0.000154512	0.0	2.3873958144e-08	0.000456552	0.0	2.08439728704e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01130307196	-1.453126689	0.4142822208	0.04396751952	-1.805212507	-1.154120948
