global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	aroma_motion_01	aroma_motion_03	aroma_motion_04	aroma_motion_06	aroma_motion_07	aroma_motion_09
68966.48168232295	n/a	4756375595.638186	n/a	124618.96737684224	n/a	15529887030.070469	n/a	65321.36677805717	n/a	n/a	4266880957.753471	76062.40830237174	70362.93508141402	n/a	n/a	n/a	n/a	-0.1249565956	-0.0765224066	0.2297072895	-0.155801617	-0.2832789074	0.0714482494	-0.0222349527	0.0450786061	-0.091858571	-0.3497596085	0.3285929283	0.1060083358	-0.2612943435	0.0533441348	-0.117023292	0.0617983788	-0.0813833197	0.0720130966	-0.1146566914	0.091276907	-0.0447895061	0.16416333	-0.0681716903	0.0756647298	-0.1342767366	-0.0568327658	0.007646677	0.0516235908	0.0529752519	-0.1285526923	-0.1315196779	0.0313792724	0.0531901284	-0.2229931968	0.3102348029	-0.1384754753	0.0808653528	0.0455697084	-0.0176553844	0.2364979857	-0.2143346774	0.0896875673	-0.0925792965	0.0445277836	-0.0795353204	0.0315375106	-0.1848662557	0.0188735407	0.0072309057	0.0498677313	-0.0509623735	-0.0408833401	-0.0944280201	-0.1394137342	0.1233663589	-0.0501062617	0.1222410918	-0.0997538687	0.2745996843	0.0578963642	-0.1395815564	0.1133150192	-0.1189707533	0.0884501805	-0.0850157427	0.1260021756	-0.0405694287	0.0158184349	-0.0913398081	0.0911877211	0.011264654	0.0901178362	-0.031874387	-0.1306649971	-0.020497474	0.0712572508	0.1381791437	-0.0134547	n/a	n/a	0.00018102895209	-0.0295523	n/a	0.00087333843529	n/a	-0.0155003	n/a	n/a	0.00024025930009	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	0.000362958	n/a	1.3173850976399998e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9296107471	0.1318167297	0.6364365241	-0.7992549376	-0.1196396849	1.43748415
68965.95127046338	-0.5304118595668115	4756302434.63993	0.2813367407691229	124246.6743910344	-372.2929858078424	15437236097.231722	138602.0672817183	65251.607666920325	-69.7591111368456	4866.333586602776	4257772303.1176953	75791.08546798656	70054.63319839191	0.7243469999999999	19.473883	0.0696675309	0.0335552	-0.1272494474	0.0056160027	0.2036323853	0.0205618537	-0.1635369987	-0.0666102422	-0.1504663264	0.2411017212	-0.1539446348	-0.261552347	0.1518815536	0.0639975224	-0.1445273178	0.2066777113	0.0754606927	-0.0578996186	-0.0849991588	0.0227431672	0.0650125067	-0.1132560838	0.088267513	0.0621912661	-0.0350702984	-0.0502948728	0.0069908345	0.2029032991	-0.0287661045	0.0666887783	-0.0420749817	0.0331849554	-0.0968732238	0.1495548733	0.1440790894	-0.068625272	0.1072488295	-0.0417407485	0.2563361973	0.0006563739	-0.1765410056	0.0945933235	-0.0779076771	0.0361613867	-0.0121069488	-0.0894088579	0.1858355377	-0.0130563881	0.1299036386	-0.1182592984	0.1576648222	0.0518602448	-0.0444258203	0.0676073359	0.042785654	-0.1001580036	0.0621784304	0.1615384256	0.1619385599	-0.1801151438	0.3230955832	0.2249661051	0.0110332393	-0.0077971764	-0.1130411044	-0.0254991737	0.0164566672	0.046808054	-0.0226814618	-0.0123877848	-0.1126802011	-0.1338758852	0.1755534769	0.1656757589	-0.0710252846	-0.0242989812	-0.0207077933	0.1235589836	0.1425619757	-5.28691e-05	0.0134018309	0.0001796090714721	2.79514173481e-09	-0.040486	-0.0109337	0.001639116196	0.00011954579569	-0.017817	-0.0023166999999999	5.367098889999998e-06	0.0003174454889999	-0.000252164	-0.000252164	6.358668289599998e-08	6.358668289599998e-08	-0.000444021	-0.000444021	1.9715464844100002e-07	1.9715464844100002e-07	0.000527079	0.0001641209999999	2.77812272241e-07	2.6935702640999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.515128368	1.205790428	0.07407804281	-1.710143681	0.2753219222	1.799587645
68397.1902875335	-568.7609829298744	4678175639.229068	323489.0557033569	124455.30979206468	208.63540103028936	15489124135.438791	43528.73056306967	65157.80546709568	-93.80219982464769	8798.852691943135	4245539613.2878833	75579.86256043872	45981.38339713348	3.284203	88.29499099999998	0.0617330054	0.056663	0.1434055634	0.0191293701	0.1846326611	0.1598218659	-0.2401608052	-0.0680981453	0.0314046479	0.0619705695	0.0278615396	-0.219597639	0.0389173327	0.167691684	-0.1048893131	-0.0267481567	0.1851377343	0.0142802661	-0.2086475042	-0.1062542269	-0.2030091497	0.0248259651	0.2815923449	0.1820211182	-0.2192886241	0.138044781	0.0790290555	0.2437421593	0.2078984898	-0.0973440131	-0.0608010304	0.12334099	0.1415945791	0.1969225129	0.1040225919	0.115178916	0.2566057489	0.097958118	0.1517421132	-0.0208082099	-0.0846995299	0.0095266258	-0.0759503493	0.0494200784	-0.1607208811	-0.0891442526	0.1551169803	-0.1094727746	-0.1400768296	-0.2319392036	-0.0287124985	-0.1026364561	-0.2637947447	0.060667335	-0.1164717437	0.1661138994	0.1455144859	0.1771690065	0.1688829739	-0.1599702528	0.2424144222	0.1409927342	-0.1378816147	0.099619584	-0.111461224	-0.0566223665	0.0043762289	0.0715081782	0.0040761419	0.01874002	-0.1733109553	-0.0804901337	-0.0435901939	-0.0608526323	0.0393901041	0.0325565076	0.0637763791	-0.0707753103	0.0737328691	-5.69245e-05	-4.055400000000002e-06	1.6446269160000014e-11	3.24039870025e-09	-0.0404999	-1.3899999999997248e-05	0.0016402419000099	1.9320999999992348e-10	0.0381989	0.0560159	0.00313778105281	0.00145915596121	-0.000310084	-5.792000000000004e-05	9.615208705600003e-08	3.3547264000000047e-09	-0.000444021	0.0	1.9715464844100002e-07	0.0	0.000583142	5.606300000000008e-05	3.4005459216400004e-07	3.1430599690000087e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.640613957	-1.042957173	0.2159565586	-1.890044834	0.07414591807	-0.05757729282
68328.3221589241	-68.868128609407	4668759609.053719	4742.819138161823	124080.39986183132	-374.9099302333634	15395945629.87195	140557.4557875854	65242.771998246426	84.96653115074878	7219.311415791162	4256619298.015168	75920.59094309853	45339.86800770141	0.82362	22.14282	0.09708170225	0.0498164	0.117558153	0.0631443015	0.2599663326	-0.1827289426	-0.2121298055	-0.0632763451	0.1100150761	0.0970039468	0.0122029245	0.1028051333	0.263844267	0.2188387206	-0.1407489524	0.0144697865	0.1508387724	0.1459743164	0.0648878877	0.1717516369	0.050922426	0.1674428985	-0.1899216556	0.0941522565	-0.1080213813	-0.0127954282	0.1182103486	-0.0512572222	0.0101655808	-0.059773609	0.1515737672	-0.2224617515	-0.0138463605	0.0073972213	-0.1799030691	-0.217863212	0.2648227046	0.0700636662	0.0462600281	0.044817823	0.034287808	-0.0179828166	-0.2528187556	0.1368105501	0.1077528171	0.1969962679	0.00776374	-0.0171932128	-0.1207920119	0.0630329256	-0.0448152729	0.0765413964	-0.0420850588	-0.1999662604	0.0099154266	-0.0405934595	0.2166832073	-0.0849708983	0.2119512665	-0.0644099433	0.1985687218	-0.1033678034	-0.2327006923	0.0701391072	0.0203865965	0.0972246227	-0.0337159456	0.0827919986	0.0893822211	0.2505089764	0.1154533307	0.1138567382	-0.0328945772	-0.0971310846	0.1373301827	0.0390143695	0.2185355291	-0.106637245	-0.2706261665	-0.00549223	-0.0054353055	2.954254587833025e-05	3.01645903729e-05	-0.0201691	0.0203308	0.00040679259481	0.0004133414286399	0.00994261	-0.02825629	0.0007984179245641	9.885549361209998e-05	0.000107572	0.000417656	1.1571735184000002e-08	1.7443653433600004e-07	-4.90865e-07	0.000443530135	2.40948448225e-13	1.9671898065311826e-07	0.000583142	0.0	3.4005459216400004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.362842959	-0.3665596282	-0.3086761875	-2.694743326	0.6660208622	0.1903117438
69012.29089072054	683.9687317964417	4762696293.98543	467813.2260752328	124027.89942685587	-52.50043497544539	15382919836.238276	2756.295672610969	65280.64919848465	37.87720023822476	1434.6822978865737	4261563159.775615	75794.08397674063	70299.80634444451	3.290992	88.477524	0.07016853675	0.0338957	-0.1320908987	0.0687171641	0.1586268354	-0.03289356	-0.0481209433	-0.1135969389	0.0707681519	0.1473375753	-0.2095604275	-0.0895933985	0.1634652268	0.0120977012	-0.0069954162	0.0674189853	0.20467444	0.0534719016	-0.1734329117	-0.237213169	0.1253730938	-0.1802630666	0.0496015669	0.0501959203	-0.0243577808	-0.1797559626	0.2301333573	0.0135399613	-0.1501734288	0.0337210023	0.0697424713	0.0448868437	-0.2103503346	-0.0735754181	-0.0201223396	-0.0631510427	0.0568914439	0.0948560353	0.0733300995	0.0205075954	-0.3464577187	-0.0392233437	-0.1714138674	0.0698639942	-0.1597774692	-0.035180925	0.1805660113	0.0627260142	0.064791366	-0.0606496106	-0.0715543181	-0.116631647	0.0317896096	-0.0911857174	0.2128208205	-0.1023023344	0.0633498949	0.1520632567	0.2001797342	-0.1177940365	0.1367820072	0.0962631528	-0.0015982479	-0.1274776545	-0.0177178665	-0.0201682464	0.1894934429	0.0088240673	-0.0584545337	0.0169036267	0.0267282409	0.0092604565	0.1674105696	0.0255654207	-0.0282911761	0.2438361156	-0.1419485011	0.0158754337	-0.2750433327	-0.0149012	-0.00940897	8.852871646089998e-05	0.00022204576144	-0.0180134	0.0021557	0.0003244825795599	4.64704249e-06	-0.0133767	-0.02331931	0.0005437902188761	0.00017893610289	-0.000187945	-0.000295517	3.5323323025e-08	8.733029728900001e-08	-0.000410665	-0.000410174135	1.68645742225e-07	1.6824282102299826e-07	0.000583142	0.0	3.4005459216400004e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1555626569	0.7955094912	-0.646451523	-1.599505841	1.657916541	0.9176254414
68562.9521939749	-449.3386967456463	4700878413.553287	201905.2643930759	124107.77461875684	79.87519190096646	15402739720.820145	6380.046281216218	65205.80503904182	-74.84415944282955	5601.648202703692	4251797010.789532	75587.66837527993	47163.32306783584	3.287829	88.392494	0.08135443	0.052801	0.131564601	0.1220247106	0.05764521	0.0448064694	-0.0152535528	-0.1444626351	0.2314562209	0.1701394475	-0.0714884243	-0.1532254964	-0.0007280711	-0.1158564273	0.0769064531	-0.1183698785	0.1899964194	0.2123925136	-0.1682391395	-0.1540630874	-0.0265811339	0.1727990494	-0.0241732103	0.2291013099	0.2237703794	0.0756519385	-0.097673987	0.0092079371	-0.1260596703	-0.0109425202	0.0915029499	-0.2399983088	0.1604115969	0.0378513373	-0.0391031929	0.0878360847	0.0361331588	0.1704732928	-0.072528259	-0.1689535566	-0.2953545265	-0.1528308484	-0.0963208864	0.0475696217	-0.0201326939	0.0720333966	-0.2047122929	0.0121924736	-0.3685425327	0.008106416	0.0480206254	-0.0188154756	-0.0081116634	0.1677559839	-0.0493574032	0.1513380584	0.139127373	0.1787944254	0.1747487556	-0.0534542216	-0.067472522	-0.0482019156	-0.0375133631	-0.274136625	0.1049986626	0.0861125157	0.1106367514	0.0247163591	-0.0429880438	0.1201428134	-0.0074292131	-0.0948976267	0.0513400295	-0.2907425427	0.176617489	-0.2200745967	-0.3219316554	0.0614235178	-0.0002435852	-0.00427992	0.01062128	0.0001128115888384	1.8317715206400005e-05	-0.031294	-0.0132806	0.000979314436	0.00017637433636	0.0342803	0.047657	0.002271189649	0.00117513896809	-0.000358508	-0.000170563	1.28527986064e-07	2.909173696900001e-08	-0.000385317	2.5348000000000012e-05	1.48469190489e-07	6.425211040000007e-10	0.000583142	0.0	3.4005459216400004e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.30877916	-1.131257258	-0.7810299956	0.8057263701	1.949495527	0.5130285653
68734.7951786245	171.8429846496001	4724472068.247461	29530.0113732827	124161.2305199236	53.45590116675885	15416011164.221607	2857.53336955029	65306.83545361302	101.0304145711998	10207.1446684285	4264982756.965287	75925.49183122964	58316.094851613634	2.371742	63.763706	0.1273645256	0.0705305	-0.0070622912	0.1152517236	0.0260234014	-0.2630294646	-0.0536492307	-0.0878149344	0.219215814	-0.2434199682	-0.1269468428	-0.0514262708	0.2265157601	-0.0572762486	0.1246541914	0.0201843771	0.1475871645	0.084566695	0.1692276649	-0.1312758428	-0.1373326205	0.2049271231	-0.0413756351	-0.1098498277	-0.0373040872	-0.0293500682	0.0356565587	0.0069550333	-0.1143635126	0.0459170845	-0.245265254	-0.0866471146	0.0899385957	-0.1256895709	0.1536265596	-0.2476940753	0.049303356	0.1530301247	-0.1739259835	0.0085114622	-0.1049725235	-0.1323174387	-0.0307185751	-0.2263953342	-0.0199619514	0.162852082	-0.2066372157	-0.0847945724	-0.0442467529	-0.0263238863	0.2549231135	-0.379675575	-0.006364373	-0.0496988195	0.1482549932	-0.1188539984	0.2104650204	-0.0215463048	0.1241974979	0.1244041953	-0.0914324013	-0.3223294179	-0.0545853989	-0.0897889414	-0.0131684477	0.0958075178	0.0611769099	0.2301963437	-0.0689975036	-0.0472419915	0.2154860247	-0.202872379	0.0634411121	-0.0541956898	-0.1460310752	-0.1766729021	-0.0038478924	-0.2057443707	0.0769083805	-9.70444e-05	0.0041828756	1.749644828507536e-05	9.41761557136e-09	-0.0188091	0.0124849	0.0003537822428099	0.00015587272801	-0.0116385	-0.0459187999999999	0.0021085361934399	0.0001354546822499	0.000443591	0.000802099	1.96772975281e-07	6.43362805801e-07	-0.000169638	0.0002156789999999	2.8777051044000003e-08	4.6517431040999995e-08	0.000305361	-0.000277781	9.324534032099998e-08	7.716228396100003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.396775952	-0.4359872633	-0.8157592744	0.9034808062	1.946212022	-0.6241759057
69000.10287151416	265.3076928896626	4761014196.279536	70388.17190643551	123784.6027096411	-376.62781028250174	15322627867.983686	141848.50747819213	65166.83636348597	-139.9990901270503	19599.745236401952	4246716561.6253576	75649.38126972211	71181.70230298745	2.386697	64.165779	0.0619994012	0.0312655	-0.1545867338	0.1250313406	-0.1656616524	-0.0270067125	0.0902769612	-0.1174881741	-0.1215728458	-0.0603958364	-0.2348171662	-0.0322722512	-0.037224776	0.2121602064	0.1377254873	0.1772949141	-0.2057474319	-0.0309733579	-0.0954248119	-0.368883559	0.1695335837	0.1176580019	-0.1265719902	-0.0602435423	0.0520522369	0.173540916	0.0769386702	-0.080704986	0.0379806244	-0.1902592826	-0.0054493123	-0.0151523966	-0.0604727627	0.1310953904	0.218826678	-0.0168663238	-0.1353815937	0.0589534568	0.0500869924	0.3389203474	-0.064264852	0.0798593144	0.0192699779	-0.2169509019	-0.0849673689	0.2798746981	0.010048291	0.0751859314	0.0739461807	-0.0622718836	-0.1378620153	-0.262759163	-0.1188946682	0.2883667711	0.1293449192	-0.1230882014	0.0490428289	0.1622622781	-0.0422081607	0.1900990555	0.0754747899	-0.0650211997	0.223379142	-0.0199344433	-0.2455492357	0.0636651739	0.0419470681	0.0133708317	0.1573296262	0.1175095223	0.010504143	-0.0568236127	-0.0786140515	0.1887412657	-0.2763753973	-0.2115731015	-0.0475480138	0.0212461335	-0.1895192499	-8.990819999999998e-05	7.1362000000000216e-06	5.092535044000031e-11	8.083484427239996e-09	-0.0290709	-0.0102618	0.00084511722681	0.00010530453924	-0.0237641	-0.0121256	0.00014703017536	0.00056473244881	-1.41003e-05	-0.0004576913	1.9881846009e-10	2.0948132609569e-07	-0.000476896	-0.000307258	2.2742979481600003e-07	9.4407478564e-08	0.000278213	-2.7148000000000005e-05	7.740247336899999e-08	7.370139040000002e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.005417497713	0.7700374006	-1.442294101	0.7542214905	0.6097934994	-1.330565357
68439.31029521128	-560.7925763028761	4683939193.684213	314488.31363641715	123931.13378479805	146.53107515694865	15358925921.185513	21471.35598665133	65221.02433910138	54.1879756154085	2936.336701296106	4253782015.8416543	75532.91467452158	46993.96491148634	3.249241	87.35504899999998	0.0831005732	0.0465019	0.1238128189	0.1100081242	-0.257022055	0.0886221755	0.0742927174	-0.1213954675	0.1469873679	-0.0070797968	-0.1090789186	-0.1334558947	0.0628116859	-0.0100461627	0.0899806831	-0.1360762793	0.1358789046	0.1677765665	-0.1472728102	-0.0519566281	0.239544411	-0.2283627206	0.0251249334	-0.1607831867	-0.0550928052	-0.1539240687	-0.0491605315	-0.1924834537	-0.1210125864	0.1500166386	0.067247406	-0.161434507	0.03739664	0.0526064168	-0.1468482971	0.115579408	-0.0522445448	0.198270806	-0.171658985	0.066422565	-0.2913468815	0.071081971	-0.0508614661	0.0455470893	0.1209882524	-0.0263255781	0.0510083225	-0.0512122591	0.056150209	-0.0110456621	-0.1639487947	0.1871062716	0.1064200047	-0.2255299308	0.1849972	0.1062271238	0.166569719	0.1285150744	-0.1597514334	0.1848614447	0.0652637514	-0.2236810473	0.0106293952	-0.0168019411	0.1517250267	-0.0637029493	-0.1578129255	-0.0114613208	0.0946634951	0.0253820312	-0.0401113907	0.1054877221	0.0122079086	-0.1637498086	-0.1865340747	-0.0017571684	-0.1212534963	0.2382364852	-0.0056331963	0.0135506	0.0136405082	0.0001860634639542	0.0001836187603599	-0.0154634	0.0136075	0.00023911673956	0.00018516405625	0.018882	0.0426461	0.00181868984521	0.0003565299239999	0.000117288	0.0001313883	1.3756474944000002e-08	1.7262885376890003e-08	-0.000476896	0.0	2.2742979481600003e-07	0.0	0.000145472	-0.0001327409999999	2.1162102784000002e-08	1.762017308099999e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8849094255	-1.220897673	-1.551896117	0.3438948818	-0.5295355575	-0.91925963
68983.13979094631	543.8294957350299	4758673575.41724	295750.5204314169	123769.3844969637	-161.74928783434734	15318860538.757238	26162.832114918547	65213.56248759264	-7.461851508742256	55.67922793851909	4252808732.3231497	75752.99015103318	70785.54432864241	3.244385	87.224503	0.09206587	0.0555357	-0.1536903176	0.083448128	-0.2319060227	-0.1865577064	0.1331084279	-0.0025118029	-0.061020805	-0.2272075535	-0.0235383836	-0.0052431165	0.064225253	0.1726525282	0.2253073074	0.0021284553	-0.037108997	0.0623082367	0.017100159	-0.0386280643	0.1087401235	0.0250082021	-0.1332114231	-0.1564628303	-0.2054993245	-0.1110634857	-0.0424449818	-0.0874408724	0.1776681092	0.1917548624	0.0902177067	0.1198412103	0.1266499406	0.0816218804	0.0232166017	-0.1166986392	-0.1016778163	0.1032082649	-0.1172115582	0.2688751591	0.0403193717	0.0961899161	-0.0257004791	-0.1006364708	0.122162514	0.2042267645	0.0476286251	-0.1376019449	-0.0532349713	-0.0396988878	0.0199998918	0.033424726	0.1550588727	-0.1133028511	0.1004190714	-0.1659336775	0.1516303873	-0.0024715465	-0.119743799	0.1254081347	0.2130388706	0.0148393758	0.1226957107	0.1250981848	0.1451869077	0.042556021	0.2290848588	0.0248806378	0.0701935653	-0.1999923742	0.0910690033	0.2331437112	0.1773106723	-0.0776272348	0.0376809355	0.0125932684	0.1477140716	0.1436678327	0.09781295	0.0205718	0.0070212	4.9297249440000026e-05	0.00042319895524	-0.0101547	0.0053087	0.0001031179320899	2.818229569000001e-05	-0.0305749	-0.0494569	0.00244598495761	0.00093482451001	0.000153945	3.6657e-05	2.3699063025e-08	1.3437356489999999e-09	-6.28776e-05	0.0004140183999999	3.95359258176e-09	1.7141123553855996e-07	0.000300378	0.000154906	9.022694288400001e-08	2.3995868836000002e-08	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.149733801	0.3011085733	-1.966136632	-0.2451161882	-0.5547624838	-0.696667809
