global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	aroma_motion_01	aroma_motion_03	aroma_motion_05	aroma_motion_06	aroma_motion_07	aroma_motion_08	aroma_motion_11	aroma_motion_12	aroma_motion_16
68238.13859580885	n/a	4656443559.020818	n/a	124569.04289097068	n/a	15517446446.772491	n/a	65003.20726430504	n/a	n/a	4225416954.6462	75324.1651876837	45158.8357869627	n/a	n/a	n/a	n/a	-0.1995443274	-0.1408278701	0.0137392479	-0.228935551	-0.0948883607	0.2117831204	-0.0335295388	0.0154107546	-0.0906638503	0.2205687906	-0.0914967411	0.1839152051	-0.2031344262	0.1499331531	-0.1955206913	0.206841702	-0.0036355044	0.1102747236	-0.0926274373	0.0847484862	-0.0609035107	0.1036322995	-0.1934355673	-0.0279344768	0.1002439509	0.2291474573	-0.2372082445	0.0502979742	0.0058640195	0.1904401336	-0.1682650553	-0.0506110724	-0.2472488362	0.1306861299	-0.0162226362	0.0275420718	-0.147027853	0.0115174771	-0.057244439	0.3432006881	-0.0917606173	0.0224541356	-0.2013454587	0.083662986	-0.1904231018	0.1000051626	-0.0541127849	-0.1248478364	0.1951739409	0.0514812671	-0.1026802442	-0.0643298604	-0.3136648889	-0.0741786342	0.0039800908	-0.1224670278	0.044362169	0.21058593	-0.0869018943	0.0706062833	-0.0710182139	0.0310948108	-0.0494264589	0.0660533272	-0.1772985612	0.0663752511	-0.1400188079	0.3311909232	0.1914832444	-0.0527692659	-0.1617482884	0.0196391489	0.1324914359	-0.1816740695	-0.0205785517	-0.0758394999	0.162985	n/a	n/a	0.0265641102249999	-0.015987	n/a	0.000255584169	n/a	0.106021	n/a	n/a	0.011240452441	-0.000113439	n/a	1.2868406721e-08	n/a	-0.00233617	n/a	5.457690268899999e-06	n/a	0.00206009	n/a	4.2439708081e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5832291657	-0.6686640165	-0.9806797891	-2.36590539	0.04471945845	0.6058372258	-0.8057454415	1.671146344	1.818016157
68407.64477192196	169.50617611310736	4679605863.241462	28732.34374048777	124519.06911988385	-49.97377108683577	15504998574.48241	2497.3777966394628	65245.61993466209	242.41267035705096	58763.902749636254	4256990920.6583753	75712.88077390187	51489.40889550009	1.8681	45.889286	0.12826914	0.0867751999999999	-0.0827123488	-0.1519976741	0.0466400569	0.1346199248	0.1004927933	0.2425883509	-0.0540006343	-0.1138244221	-0.1584275179	0.2400836878	-0.3324870576	-0.0924271305	-0.0254259615	0.0553243054	-0.007458737	0.1062310924	0.0108097594	-0.0541148463	-0.0558300925	-0.0683366171	0.0157502341	-0.0758972885	0.0844067157	0.0737887393	0.0962680871	-0.0844580731	-0.038483735	-0.0891635675	0.2336418474	-0.1787068939	-0.1101350417	-0.0479735095	0.1091787484	0.3275277025	0.0646480534	0.1112716719	-0.1221121332	-0.085551156	-0.0126784262	0.0748689253	-0.0057812631	0.0227555355	-0.0402459128	0.1594057497	-0.0097395237	-0.0326055827	-0.0802949859	0.1152658572	-0.1679495371	-0.0155740711	-0.1033968176	0.0503715842	-0.2705688815	0.1621168445	0.0669531759	-0.1401817086	-0.005510975	0.2164235034	-0.005089509	0.0424612902	0.1050916186	0.1717656767	0.1616891384	0.0762872195	-0.0922299934	0.2605628275	0.0942880137	0.2471271204	0.0048254667	-0.0685492581	-0.1557584404	0.0258774855	0.0240615362	0.216979546	-0.1466163953	0.0990278325	0.172611	0.0096259999999999	9.265987599999992e-05	0.0297945573209999	-0.00901611	0.00697089	8.129023953210001e-05	4.859330739210001e-05	0.0272664	-0.0787546	0.00620228702116	0.00074345656896	0.000299674	0.000413113	8.980450627599999e-08	1.70662350769e-07	-0.0020962	0.0002399699999999	4.39405444e-06	5.758560089999998e-08	0.00205482	-5.269999999999928e-06	4.2222852324e-06	2.777289999999924e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.002772766	-0.09119375855	-0.5185832513	-1.821254042	-0.08575840346	0.8542757165	2.223016617	1.157502677	1.667915344
68424.12495940353	16.48018748157483	4681860876.46007	271.5965794278558	124317.13331374447	-201.9358061393723	15454749635.347317	40778.06980115815	65195.93213973403	-49.68779492806061	2468.876964813006	4250509567.5688047	75547.51469882838	50989.68145462458	1.044795	25.665047	0.0814061499999999	0.0464766	-0.0938262515	-0.0830598731	0.0210617841	-0.0993592494	-0.0298493685	0.0819938488	0.0389956498	-0.3094816315	-0.1476532585	0.1511879577	-0.2686896685	-0.0040216642	-0.0654218165	-0.0581305921	0.0239486949	0.1163759574	0.0737395211	0.1774059201	0.1411394695	-0.1018891783	0.0990637328	-0.2076250364	-0.1336543009	-0.0039368182	0.0998463865	0.0846805848	0.0632523519	0.0132501749	0.1727741106	0.2205259064	-0.0642732409	-0.1192193545	-0.0829578855	0.2586373356	-0.0367741831	0.1794041772	-0.1312869967	0.0951168989	0.0194780696	0.0705361697	0.1884404303	0.1423623717	-0.0532709641	0.0449592632	0.1367801483	-0.0893532609	-0.0578910863	0.0511471346	0.0843057655	0.1650968656	-0.0160198927	0.0403952531	-0.2752114623	0.0830598387	-0.1112105733	-0.1613466507	-0.105812096	0.0868157377	0.0630387082	0.1519723068	0.1901625864	-0.2717980676	-0.0045283729	0.2022535626	-0.0152535159	0.0069505878	0.0314880272	-0.1041113422	0.0014133771	-0.0633858573	0.0246145662	-0.0614018278	0.0911215485	0.1365166161	-0.1483997401	-0.0220329971	0.167138	-0.0054729999999999	2.995372899999976e-05	0.027935111044	-0.00415546	0.00486065	1.7267847811599997e-05	2.362591842250001e-05	0.0493615	0.0220951	0.00048819344401	0.00243655768225	-0.000365304	-0.000664978	1.33447012416e-07	4.42195740484e-07	-0.00214668	-5.048000000000032e-05	4.608235022400001e-06	2.548230400000032e-09	0.00179073	-0.00026409	3.2067139329e-06	6.974352810000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3420025088	0.9852346586	-0.2184994506	-1.997127931	-1.549067177	0.09588496038	1.464749881	1.188389784	1.893083751
68120.97774232214	-303.14721708139405	4640467608.569948	91898.23522419384	124510.62496543142	193.4916516869416	15502895729.282312	37439.01927254074	65077.46136854871	-118.47077118531888	14035.323625244182	4235075978.17495	75340.73173936561	45418.17219303719	1.758075	43.186539	0.08539449	0.0432164	-0.1687781303	-0.0060397398	0.2021965117	-0.07394025	0.0703480699	0.0209157221	-0.1411185322	-0.177801231	-0.1717039044	0.1560514769	-0.1534046594	0.0301214279	-0.0779476153	-0.0103792385	-0.033776235	0.315006345	0.0712850254	0.0094223391	0.1485436772	-0.1017460325	0.1953832289	0.0315019638	-0.0309932496	-0.1959719738	-0.1472967139	0.1505808789	-0.1498350628	-0.0366483938	-0.2275600801	-0.1486834392	-0.0259780301	-0.047481508	-0.1198822143	0.1596805632	0.033464525	0.0409761288	-0.2738929054	0.0158227292	0.1391876494	0.0433269508	0.1789380454	-0.1611921429	-0.1525461087	0.0280565514	0.1580257902	0.2517819853	0.0854583009	-0.089543582	-0.1057817577	0.2270770455	-0.0528489635	-0.0426257754	-0.2936886514	-0.0857978162	0.064219299	-0.1283977896	-0.2702926841	0.0377535995	-0.0353965019	0.0268167438	-0.1041892346	-0.1590609288	-0.0778687486	-0.076866704	-0.0587375206	-0.0360343935	-0.2262917922	-0.1476272948	0.2359198155	0.0217337305	0.0676271968	0.147431402	0.0405928702	-0.1195007053	-0.0436258694	-0.0517668719	0.154711	-0.012427	0.000154430329	0.0239354935209999	-0.0214954	-0.01733994	0.00046205222116	0.0003006735192036	0.0860669	0.0367054	0.0013472863891599	0.00740751127561	-0.000131561	0.000233743	1.7308296721000004e-08	5.4635790049e-08	-0.00214668	0.0	4.608235022400001e-06	0.0	0.00164603	-0.0001447	2.7094147609e-06	2.093809e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.574928749	-1.092939035	1.132439425	-2.840417418	-0.6585483793	-0.5121898058	1.286053759	-0.1692149918	0.2018593195
68437.98618379935	317.00844147721364	4683757952.893911	100494.35196781198	124510.24787403208	-0.3770913993357681	15502801825.65291	0.1421979234530077	65024.29569322532	-53.16567532339104	2826.589032592231	4228159030.400001	75596.4015846975	53903.75501067271	2.131661	52.363564	0.1119642899999999	0.0786068999999999	-0.0721597084	0.1546049203	0.0285559748	0.1782543972	-0.1324605017	0.0242337011	-0.228803309	-0.1076401179	0.1140058338	0.2943389596	-0.0903288166	0.1431299487	0.1067172913	-0.2070606482	-0.2447238251	0.0687828093	0.2363759333	0.011379086	-0.1858986884	-0.1337790345	-0.0315566264	-0.0998843079	0.0453203929	0.0966288353	-0.0043992501	-0.0704716286	0.0559961286	0.0014352789	0.0576332809	-0.0901292385	-0.0302143625	0.0572766737	0.1370740876	0.1410779171	0.0324581179	-0.2262150199	-0.0406669126	0.2829806297	0.1265272299	0.2421648228	0.0278310653	-0.0923701528	-0.0571851403	0.1966286913	-0.0904542964	-0.1206046447	0.0312751285	0.0970106608	-0.1745113502	-0.0360834593	-0.1424223501	0.0934436117	-0.2492899988	0.1944131432	0.0147787541	0.0998546106	-0.2007154781	0.0021923045	-0.058319472	0.1016972964	-0.0598897466	-0.0396891273	0.1499607687	-0.15972431	-0.3692788292	0.1343799635	-0.0158110606	-0.1359918192	-0.1448300543	0.2472217016	0.1446523721	0.072785408	-0.3229409182	0.0188985858	0.0867215302	-0.0756080083	0.148864	-0.0058469999999999	3.4187408999999894e-05	0.022160490496	-0.00418636	0.01730904	1.75256100496e-05	0.0002996028657216	0.014465	-0.0716019	0.00512683208361	0.000209236225	0.000196476	0.000328037	3.8602818576e-08	1.07608273369e-07	-0.00214668	0.0	4.608235022400001e-06	0.0	0.00162994	-1.6089999999999854e-05	2.6567044036000003e-06	2.5888809999999533e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.577576405	0.7269808891	0.7402132775	-2.334485604	0.8826055396	-0.689481816	0.4306354989	-0.8229746081	0.1156847866
68564.49833856261	126.51215476325888	4701090432.418755	16005.325302842766	124233.54804168972	-276.69983234236133	15433974459.026829	76562.79721829087	65122.09957637606	97.80388315073652	9565.59955936292	4240887853.235439	75475.24782745141	53680.707562231735	1.117315	27.446484	0.0675622499999999	0.03646	-0.1082602545	0.1399544493	-0.2087414019	-0.0382735662	-0.2067884009	0.011671316	-0.0625858712	-0.2530662458	-0.112648134	-0.1210985842	-0.1683403312	0.0499895368	-0.2107606067	-0.1243132071	-0.1861923771	-0.0463576701	0.1176902542	0.000201769	0.1561356954	-0.2667477376	-0.0302016606	0.0582992314	0.0068835621	0.1192777687	-0.0430362641	0.051218662	0.1439572832	0.0099271207	0.2345685231	0.0471964438	-0.0937002901	0.062094742	-0.0585534551	0.1866864296	-0.2346313431	-0.081801451	-0.0049357191	0.0914805968	0.1935921033	-0.0505884643	0.0837186627	-0.0290985675	-0.1610308504	-0.0372397688	-0.0302730503	-0.3103616881	-0.0788955837	0.144188422	0.1144083872	0.0499430495	-0.1091611657	0.0554395917	-0.2554490015	0.0535655882	-0.1760372391	0.0957208488	0.0245229573	0.0001756035	-0.2272119677	0.0213133669	0.1352987943	-0.2591569764	0.0937705895	-0.0418493516	-0.04765854	-0.2292328469	0.0117754999	-0.0017782379	-0.0984635382	-0.1431281175	-0.0411253918	-0.0411284478	0.1216189523	-0.0513043654	0.1512493402	0.0842234836	0.14283	-0.0060339999999999	3.640915599999981e-05	0.0204004089	-0.00767141	-0.00348505	5.88505313881e-05	1.21455735025e-05	0.0333243	0.0188593	0.00035567319649	0.00111050897049	-0.000160382	-0.000356858	2.5722385924000003e-08	1.2734763216400006e-07	-0.0025735	-0.0004268199999999	6.622902249999999e-06	1.8217531239999968e-07	0.00162994	0.0	2.6567044036000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7648056387	1.159964226	-1.054254572	-1.286526889	0.8002633715	-0.894680087	0.6183109993	0.3526501081	-0.6947565721
68325.50654398573	-238.99179457688297	4668374844.492236	57117.07787507903	124240.45767941096	6.90963772124087	15435691324.389503	47.74309343879472	65140.17495833883	18.075381962771644	326.7194331000905	4243242393.602993	75379.91782459381	47578.52115242095	1.882283	46.23769	0.11384908	0.0566211	-0.1747962549	-0.1233770543	-0.1014500219	-0.0772621272	-0.1714218174	0.1503637257	-0.0722972697	-0.0575690177	-0.3553841305	-0.0998469426	-0.2515916425	0.0609453952	-0.1540990688	-0.0381630228	0.0120679261	0.1399434645	-0.1869003738	-0.1535035204	-0.0099574458	0.2048983625	-0.2392838019	-0.1255444317	-0.0068222072	-0.1035078652	-0.0483491279	0.0264223667	0.003327921	0.2253186303	0.0455141913	-0.1152040482	0.2064800453	-0.0422381682	-0.1553316258	0.2535274484	-0.0129823421	-0.025876884	-0.0989632725	-0.1736781709	0.1822900572	-0.0533652536	-0.2265528692	0.2036379883	0.0924524513	0.0174374911	-0.0847651773	0.0244680709	-0.1040689302	-0.2330305385	-0.0508633675	-0.2639618713	0.0712907834	-0.1083502285	-0.2616810717	-0.0513266692	0.143331861	-0.0469249833	0.0738769883	0.1172728721	-0.1454944858	0.0579206551	0.065493242	0.2151045606	-0.2874851881	-0.1551722903	0.2817170002	-0.183900748	-0.1553528525	-0.1020564894	0.0116759614	-0.0096462386	0.0175235152	-0.0598693336	-0.010857227	0.0904848175	0.129033186	-0.1007517988	0.135428	-0.007402	5.478960400000029e-05	0.018340743184	-0.049717	-0.0420455899999999	0.002471780089	0.001767831638448	0.0646295	0.0313052	0.00098001554704	0.00417697227025	9.45238e-05	0.0002549058	8.934748766440002e-09	6.497696687364e-08	-0.00216648	0.0004070199999999	4.6936355904e-06	1.6566528039999977e-07	0.00162994	0.0	2.6567044036000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1814518224	-1.803438984	-1.366971921	-1.249208082	0.2815857866	0.927323015	1.34388718	1.22379096	-0.8684415995
68765.11371977537	439.6071757896425	4728640864.893639	193254.46900574563	124250.86506153208	10.407382121120463	15438277468.539051	108.31360261501789	65119.2088626914	-20.966095647432667	439.577166697295	4240511362.902826	75509.38975113284	63407.307994013245	2.932977	72.047646	0.19248964	0.121474	0.0291672665	-0.0710447432	-0.190039413	0.1190269467	-0.209288005	0.1938655376	0.0218465007	-0.1908866929	-0.0958771422	0.0605221918	-0.193680327	-0.0056655776	-0.1205840787	-0.1480961665	0.0403006499	0.0231699527	-0.0431340433	-0.1415852349	0.1006631106	0.0786950683	-0.0411811867	0.0697281802	-0.0270892487	0.1747724331	0.117937488	-0.052145255	-0.0464508957	-0.0690941988	-0.0417074203	-0.0848426097	-0.0104491562	0.0032011796	0.040543966	0.2457320553	-0.0499627731	-0.0043124098	0.1288403549	-0.0946834533	0.1963119239	0.0010790518	-0.0102438293	0.0470298124	0.0219900152	0.0265449789	-0.0870763065	0.0720990329	-0.1204178886	0.1053354177	-0.0175344441	-0.0505531346	-0.1506034855	0.1917829743	-0.1856219737	0.2177556982	-0.0638631935	-0.1102936882	0.0673917402	-0.0295827867	-0.1058954901	-0.0514549908	-0.031541599	0.2292888516	0.0640195336	0.047458787	0.0697732335	0.0255189356	0.0707313205	-0.1504088707	-0.2085967083	0.1700241229	0.0273920838	0.0309272726	-0.0504807375	-0.0233273551	0.3747229422	0.216538013	0.126087	-0.0093409999999999	8.725428099999977e-05	0.015897931569	0.0201077	0.0698246999999999	0.00040431959929	0.0048754887300899	-0.03601	-0.1006395	0.01012830896025	0.0012967201	-0.000123865	-0.0002183888	1.5342538224999998e-08	4.769366796544e-08	-0.00220178	-3.529999999999983e-05	4.8478351684e-06	1.2460899999999878e-09	0.00162994	0.0	2.6567044036000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7524148992	0.9276483236	-0.6115949647	-0.5264277333	0.02241529769	1.311168825	1.379711713	1.157218241	0.07414898432
68506.76813496169	-258.34558481368003	4693177280.297402	66742.44119272234	124674.2191993916	423.3541378595255	15543660932.977947	179228.72604278213	65101.19209716539	-18.016765526008385	324.6038400191642	4238165212.472029	75408.6532405801	50177.54684918672	2.768255	68.001312	0.16445704	0.103724	-0.1144806779	-0.1489766145	-0.0864179107	-0.1832485505	0.0866187102	0.1919766939	-0.0832685032	-0.1754988736	-0.0315341818	-0.2825706204	-0.1604658548	0.1250003719	-0.0763796757	-0.1153699399	0.064043775	0.0896033454	-0.1190376091	0.0325714209	0.0954043885	-0.08151323	-0.1106937019	-0.0300248058	-0.1470362377	-0.0106972514	0.0338405544	0.0162120039	0.1631332836	-0.0007161923	-0.1933180261	-0.1297640263	0.1177668728	-0.1193931733	-0.1997592406	0.2011692327	0.0803494046	0.1668446164	0.0683449997	0.0474165853	0.1107426345	-0.0540440721	-0.009538402	0.0183212617	-0.0222034638	-0.1367980259	-0.0343021236	-0.0187654724	-0.0341791778	-0.2133410728	0.105512407	0.1100049016	0.2010103154	0.1012999352	-0.2057846552	-0.0997002785	-0.151311009	-0.1461112773	-0.0645027473	-0.2006093812	0.0583804061	-0.0618373782	0.0560188888	-0.0545876448	0.0202169948	0.0896214908	0.2338546193	-0.2072648738	0.1179408825	0.0395439278	0.1215529646	0.1918228873	0.3068331984	-0.0910816597	0.0261644913	-0.074990564	-0.1069421223	0.078754709	0.0977454	-0.0283416	0.00080324629056	0.00955416322116	0.00174951	-0.01835819	3.0607852401e-06	0.0003370231400761	0.0588762	0.0948862	0.00900339095044	0.00346640692644	-0.000313596	-0.000189731	9.834245121600002e-08	3.599785236100001e-08	-0.00210652	9.52599999999998e-05	4.437426510400001e-06	9.074467599999961e-09	0.00145751	-0.00017243	2.1243354001e-06	2.973210490000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.804589133	0.1744304918	-1.47873325	-1.143662984	-1.476937535	1.207233018	0.3605345504	-0.2458648884	0.8089718178
68481.4856372666	-25.282497695094207	4689713875.087152	639.2046897024439	124774.64791032908	100.4287109374709	15568712761.146587	10085.925980562086	65186.23486379686	85.04276663147175	7232.272156334965	4249245215.718085	75627.42677886186	53629.58326208544	1.733812	42.59053	0.124505935	0.0646405	-0.038475753	-0.0748589875	0.0231976983	0.1405419768	0.1689435121	0.1194593784	-0.337612057	-0.0206772761	-0.0136576878	-0.0290859968	-0.1957315753	0.2609605819	0.3562766002	-0.1706829248	0.0023598366	0.072054559	-0.0035911947	-0.1084300806	-0.1037683216	0.0475201742	-0.1384098566	0.0359449472	-0.0845668299	0.1957199336	-0.0757949184	-0.0610975015	-0.0868113048	-0.0576574038	-0.020092738	0.0648412369	-0.098796206	0.1011043909	0.0564175593	0.2143513933	0.3671141533	-0.1344572378	0.0556338524	0.1428924389	0.0749335146	0.0279646745	-0.0851730354	-0.0981676921	0.1423974893	-0.16646728	-0.0109777688	-0.0376972197	-0.1313200019	0.0804347067	0.0168500965	-0.0945495657	-0.0140504146	-0.0582633555	-0.169494693	0.1016478066	0.1650503213	-0.0248742391	-0.0689268115	-0.208934184	0.1136750895	0.0844579319	-0.0023540569	0.2221302881	-0.0481045287	-0.2407656913	0.1576245362	0.0109746159	0.2721404763	0.1508872019	-0.1346484875	-0.1463451923	-0.0057937624	-0.2921990262	0.0218024885	0.082386881	-0.118294301	-0.3638383477	0.0928614	-0.0048839999999999	2.3853455999999997e-05	0.0086232396099599	-0.0424244	-0.04417391	0.00179982971536	0.0019513343246881	0.0188867	-0.0399895	0.0015991601102499	0.00035670743689	-8.027549999999998e-05	0.0002333205	6.444155900249997e-09	5.443845572025001e-08	-0.00189574	0.00021078	3.5938301476e-06	4.4428208400000105e-08	0.00119244	-0.00026507	1.4219131536e-06	7.026210490000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.367487388	-0.7892520434	0.5677870736	-1.196226096	-1.514424888	0.3088684275	0.63735955	-0.3455395476	0.57209303
