global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	aroma_motion_01	aroma_motion_02	aroma_motion_04	aroma_motion_09	aroma_motion_12	aroma_motion_14	aroma_motion_16	aroma_motion_17	aroma_motion_20
69616.63365686106	n/a	n/a	4846475681.713599	105969.66402332556	n/a	11229569693.2165	n/a	68027.63073420811	n/a	n/a	4627758543.309776	74818.73525207012	55781.89544886684	n/a	n/a	n/a	n/a	-0.0495763254	0.0429222804	-0.101092694	-0.1280404954	0.1165669202	-0.0686605194	0.042641973	-0.1540695224	0.0562801209	0.0686007394	-0.023115266	0.1396601249	-0.1628989122	0.2242110394	-0.1360842178	0.0507756272	-0.1468529541	0.005498252	-0.2680222571	-0.0281284514	0.0282871628	-0.116497665	-0.0472082305	0.1164240102	0.0642693188	0.1224834991	-0.0433411317	-0.1009883959	-0.0703902681	0.0854628125	-0.0354420494	0.1279993901	0.0974148745	-0.2581620838	0.0599862322	-0.2757880945	0.0677100403	-0.0841495376	0.1226171837	-0.2165324029	-0.1596450033	0.1787906633	-0.0029337754	-0.0493410895	-0.0753041518	-0.1070520187	0.2811529077	-0.0512593387	0.0282610704	-0.0717598586	-0.0161181106	0.1033177054	-0.0440610903	0.028436374	-0.1769005057	0.1507397926	-0.0197574288	0.1359473797	-0.2043409895	0.1342655828	-0.0835064205	-0.2085730314	0.0647698281	-0.2072924997	-0.1130702734	0.1976945542	0.1721371954	-0.044473184	3.34555e-05	n/a	1.11927048025e-09	n/a	-0.0406733	n/a	n/a	0.00165431733289	0.0481056	n/a	n/a	0.0023141487513599	0.000247851	n/a	n/a	6.1430118201e-08	-0.0011467	n/a	1.31492089e-06	n/a	0.000278654	n/a	7.7648051716e-08	n/a	0.1821651947	0.8835153488	-0.4772026723	1.056383522	0.2235541677	-0.4180891418	-0.4821775663	-0.456409277	-2.801963865
69847.16616978	230.5325129189441	53145.239512723136	4878626621.94886	107989.1212728331	2019.4572495075408	11661650313.278654	4078207.582588562	68091.30287779539	63.67214358727506	4054.1418689985726	4636425527.595667	74731.51498619917	58188.29100462768	0.944975	29.074377	0.1543335945	0.0749419	-0.1379474789	0.0246457242	0.1074968657	0.0376976488	-0.0441510165	0.0716469864	0.0051139001	0.0804438786	-0.1565844367	0.0887576671	0.0885563778	0.0839908692	-0.2357329089	0.0567237741	-0.3575718356	0.0717265067	0.0658067603	0.2676291237	0.0707634903	0.2502376185	-0.0427950212	-0.1748179032	0.1347522201	-0.1218397342	-0.0559505337	-0.1804048153	0.0181726935	0.1082812392	-0.0089199584	0.015821598	0.0248237058	-0.190408069	0.0032161986	-0.3511825873	0.0433084636	0.1245188606	0.2731248723	-0.141539801	-0.0355043113	-0.0781456789	0.1009986993	-0.0443783617	0.3369209482	-0.0383066734	0.0694786172	-0.012081479	0.2998081861	-0.0591293011	-0.1064766908	-0.0587901644	0.1490050613	0.1426123646	-0.1504302078	0.0488697702	-0.0615212477	-0.0419060937	-0.0985086548	0.0906165846	0.0821849257	0.048331411	-0.0989247973	-0.1629235319	0.0378567176	-0.0785509544	-0.0669288176	0.1583645997	-0.094810159	-0.2510507062	0.0149771	0.0149436445	0.00022431352441	0.0002233125109423	-0.0884231	-0.0477498	0.00228004340004	0.00781864461361	0.09407	0.0459644	0.00211272606736	0.0088491649	-6.71486e-24	-0.000247851	6.1430118201e-08	4.50893448196e-47	-0.000752597	0.000394103	5.66402244409e-07	1.5531717460900002e-07	0.000550215	0.0002715609999999	3.02736546225e-07	7.374537672099998e-08	0.9184929557	-0.5692037944	0.133113063	-0.1831951593	0.06952969287	-1.15603121	1.131529406	-1.090898368	0.2338029983
69525.8750235243	-321.2911462556949	103228.00066229832	4833847297.786721	108590.607696096	601.4864232629043	11791920079.807425	361785.91736960167	68124.89672949348	33.59385169809684	1128.546871913724	4641001554.404152	74896.08473334335	54698.44231154983	0.988686	30.41926	0.15985161	0.101248	0.0400417114	-0.0127259042	-0.0395041333	0.2892584171	-0.0242702013	0.2561114786	-0.0016641545	0.0047824598	-0.2378049985	0.0033205256	0.0671652632	-0.0272313918	-0.1840090767	0.3064577187	0.0647187546	-0.1280662081	0.125883166	0.0003284367	0.0001362738	0.0572739056	-0.2413560993	0.2208711856	0.2917499762	-0.0297816491	0.0008874627	-0.2136532476	-0.1414758086	-0.041323369	0.041199506	0.0102534031	0.1876815121	-0.2087663133	-0.1196928416	-0.329042517	-0.0158807837	-0.1641567656	0.0524235231	-0.0471171404	0.0222001386	0.2466164135	-0.0345146091	-0.1143506389	-0.1222155214	0.1932205287	-0.0711035253	0.0783511768	0.2522899236	-0.0009875372	0.0047860305	-0.1443256945	0.1908680208	-0.0113017907	0.1977637499	0.1522851221	0.0351643823	-0.1435860662	0.1189891924	-0.0378569766	0.1730620499	-0.1065595129	0.0992414409	0.2228189352	-0.1159131095	0.0564969495	-0.1179035056	-0.014559708	-0.3954133358	-0.2350231434	0.00926615	-0.0057109499999999	8.586153582250001e-05	3.261494990249999e-05	0.00832806	0.09675116	0.0093607869613456	6.93565833636e-05	0.0822711	-0.0117989	0.00013921404121	0.00676853389521	0.000419635	0.000419635	1.7609353322500002e-07	1.7609353322500002e-07	-0.0008636559999999	-0.0001110589999998	7.459016863358273e-07	1.2334101480977785e-08	0.000931333	0.000381118	8.67381156889e-07	1.4525092992400004e-07	-0.3801426031	-0.4559443327	1.136676015	0.4119236968	-1.272608322	1.173225313	0.8627869156	-0.7500346907	0.6608098168
69266.77097211349	-259.1040514108172	67134.9094574994	4797885560.903224	106917.11671181054	-1673.4909842854686	11431269845.966915	2800572.0744847464	68126.89448692006	1.9977574265794829	3.9910347354534776	4641273752.431939	74974.20994428427	53837.6683416968	0.952807	29.315353	0.02073124	0.0133402	0.0203232638	0.1071358151	0.0177615674	0.0641256389	0.1616785104	0.0603460418	-0.018173258	-0.1363813426	-0.1190506277	0.0931046499	-0.1361859345	0.0631101915	0.1325013081	0.1728277257	-0.1347556735	-0.0551754807	0.0219711278	-0.174341395	-0.4562034768	0.1172025328	-0.045017675	0.0963116344	0.0392742037	-0.0521615918	-0.1730509063	0.2343655426	0.139731027	-0.0407935936	-0.0301290947	0.1896154317	0.1459790476	0.0822549921	0.1124161815	-0.2172153547	-0.1763597589	-0.1559154882	0.0594691385	0.1918231025	0.0522890041	-0.2499635576	0.055366816	0.1010950677	-0.1207416894	0.2433766003	-0.0601852264	-0.0901828217	0.249834272	0.049679957	0.1096331115	-0.1404572558	0.0649143357	-0.0067762356	0.1715785297	0.0537092818	-0.2330202547	0.2573928095	0.0537945312	0.113663151	-0.1581071116	0.0912328614	0.170895486	0.065714611	-0.0996882268	0.102605558	-0.1709160308	0.0958329078	-0.0215324087	0.1767860745	0.011688	0.0024218499999999	0.000136609344	5.865357422499998e-06	0.0208551	0.01252704	0.0001569267311616	0.00043493519601	0.0821881	-8.299999999999974e-05	6.8889999999999575e-09	0.00675488378161	0.000497147	7.751199999999996e-05	6.0081101439999944e-09	2.47155139609e-07	-0.0008271809999999	3.6475000000000006e-05	6.842284067608346e-07	1.3304256250000002e-09	0.000931333	0.0	8.67381156889e-07	0.0	-0.258098289	0.8596349824	-0.6599604751	-0.4045341533	-1.053453238	0.3531828823	0.6691421315	-0.8147064248	-3.107706983
69171.90468606753	-94.866286045959	8999.612228153712	4784752397.898411	106840.27788099927	-76.8388308112626	11414844977.689142	5904.205920441838	68124.76297824182	-2.1315086782415165	4.543329245418897	4640983330.841628	74728.31200467315	56076.56287918778	1.003633	30.879122	0.210436545	0.127003	-0.1053415153	0.1840668885	0.0410031859	0.0328332771	0.1255504915	-0.103778186	-0.0796941028	-0.0932288794	0.0709221945	0.0373919886	-0.1838866612	0.2825429778	-0.111759924	0.156240258	0.000762496	0.1115514166	0.0893601776	0.1768259689	-0.0187773719	0.0439152238	0.0761902362	-0.2661013805	-0.0983819559	-0.0991971795	-0.136468914	-0.1051977015	-0.2288000398	0.0366080977	0.0490634897	0.0626486029	0.0799002671	0.1995326216	0.0160574903	-0.1984248148	0.2677102259	0.0468656857	0.0387126678	0.0958474366	-0.0583941325	-0.1513013251	-0.0064774688	0.1330448887	0.1555940216	-0.1398437572	0.1068864546	0.0086070844	0.3133398606	0.0912421721	-0.0134999101	-0.0603107238	0.0022353176	0.0252094344	-0.074549123	0.1402313657	-0.2167732157	-0.0658328477	-0.1255449705	0.0909343629	-0.2216017085	-0.0872955554	-0.3095356229	0.190089705	-0.1493244072	0.2567230204	0.0815299669	-0.1879723052	0.0729127705	0.1596465713	0.0131515	0.0014634999999999	0.00017296195225	2.1418322499999986e-06	-0.0799903	-0.1008454	0.01016979470116	0.00639844809409	0.150762	0.0685739	0.00470237976121	0.022729180644	-5.08139e-05	-0.0005479609	3.0026114792881e-07	2.5820524332099997e-09	-0.000857791	-3.06100000001e-05	7.35805399681e-07	9.36972100006122e-10	0.000718829	-0.0002125039999999	5.16715131241e-07	4.515795001599999e-08	0.9616878155	-0.8634253321	-1.003245091	-0.5179463606	-0.5822355687	1.093432847	-1.0603123	-1.306976937	-2.730648034
69138.17557114059	-33.72911492694402	1137.653193754998	4780087321.3058605	107239.20367344198	398.92579244270746	11500246804.513971	159141.7878760421	68160.42313449182	35.66015625	1271.646743774414	4645843281.872968	74857.03633734833	49709.73597786018	1.215269	37.390621	0.166565951	0.095188	0.1679003552	0.0682307042	-0.090084036	0.1564902426	0.0695747867	0.0027904921	-0.0929147015	-0.0346687737	0.1473195535	-0.1347593288	-0.0006941857	0.0471046668	-0.2240958209	0.1222185167	-0.1220234777	0.0483185724	0.0416226444	0.0974547426	-0.0911677173	0.0458097932	0.0783548356	0.2585297061	-0.2173958407	0.1847946904	0.2071448646	-0.131608165	-0.036207501	-0.0804786005	0.1220795439	-0.0537985959	0.1012246107	0.1255828346	-0.1049336369	-0.1454535494	0.1588792438	-0.0589355057	0.1271014354	-0.0844777424	0.0403923014	0.0153433538	-0.1106947076	0.0922113398	0.087256425	-0.0333298745	-0.0904378871	0.1736212741	0.2224814702	0.0295468839	0.0771095868	-0.0919277468	-0.1159111404	0.1108807948	0.1721334124	0.2016119937	0.0269628254	0.0609274029	-0.0095660278	0.0268242272	-0.0302464956	-0.184525269	-0.1273762539	-0.0633321053	-0.0700028774	0.1429967563	0.3314118817	-0.0584550653	0.1251041631	0.0303896708	0.000136144	-0.013015356	1.8535188736e-08	0.0001693994918067	0.0061145	0.0861048	0.0074140365830399	3.738711025e-05	0.135701	-0.015061	0.000226833721	0.0184147614009999	0.000422521	0.0004733349	2.2404592755801e-07	1.7852399544099997e-07	-0.00138363	-0.000525839	1.9144319769e-06	2.765066539210001e-07	0.000767351	4.852199999999995e-05	5.88827557201e-07	2.3543844839999956e-09	-1.096433701	-0.9048743898	-0.3508627457	0.0627381001	-0.4971185059	0.05922399489	0.3947251885	-0.2303774218	-1.520938472
69350.71423613244	212.53866499185096	45172.684116518256	4809521565.061702	107122.46600499196	-116.73766845001956	11475222722.990658	13627.683235146693	67940.6666805741	-219.7564539177256	48292.89903849345	4615934189.000872	74920.7013665897	54453.62117117117	1.119187	34.434418	0.1297127139999999	0.0763507999999999	0.0059797424	0.1204013784	-0.0914824718	0.0179454356	0.1521480413	0.1425882348	0.1168027411	-0.1450547291	0.0553391352	-0.0249073992	0.0547662914	0.0684445973	-0.0012593012	0.2940906201	-0.071513239	0.0649072308	-0.1027527607	0.0577848053	0.3271103272	0.0145756083	0.2226983314	-0.0212226945	0.0464362726	-0.0621300099	-0.0775188128	0.2902641751	0.1039783926	-0.1329126176	-0.1138398066	0.0425595624	0.0689612654	0.0718928529	-0.0393571933	-0.1899938452	0.0599218953	-0.0942417947	-0.1644258154	-0.2247866693	-0.2586310356	0.1343864692	-0.0036681939	0.0421613326	0.1662015435	-0.0627168394	-0.0776029702	-0.0997384781	0.226562991	0.0777703514	0.0425118097	-0.1648037632	0.0067602328	-0.085054261	0.0427814048	-0.2576717262	0.0408959032	0.0005861686	-0.0158792922	-0.1313023211	0.2784372678	0.1081705452	0.1238109061	0.0113408855	0.1843178015	0.0814105498	0.211718426	0.0943409477	0.0450145782	-0.1957359853	-0.0143745	-0.014510644	0.00020662625025	0.0002105587892947	-0.00455057	-0.01066507	0.0001137437181049	2.07076873249e-05	0.0681147	-0.0675862999999999	0.0045679079476899	0.00463961235609	0.000645407	0.000222886	4.9678168996e-08	4.1655019564900006e-07	-0.000907773	0.000475857	8.240518195289999e-07	2.264398844490001e-07	0.0007270799999999	-4.02710000001e-05	5.286453263998546e-07	1.621753441008054e-09	-0.05301811048	0.8305712777	-0.6930667206	0.9839386575	-0.428303391	-1.048781107	0.4852252022	0.3783872458	0.1301324874
69068.00008307572	-282.7141530567169	79927.29233857675	4770388635.475748	107995.78949341868	873.3234884267149	11663090548.3068	762693.9154378064	67819.37110939586	-121.29557117824152	14712.615587455854	4599467097.673957	74593.66847688702	53538.80393704251	0.943678	29.034485	0.25710018	0.165018	-0.0001846089	0.1618389946	0.106987817	0.1613662178	0.0994997416	0.0529233631	0.1847789289	0.118792798	-0.0820376416	-0.059086744	-0.089046886	0.0852616201	0.0079927198	0.1650584478	0.0760750195	-0.1619231253	-0.1134593147	-0.128682647	0.0326265727	0.1650112203	-0.044067117	0.1319687301	0.0951333505	0.0288436853	-0.1512351781	0.0294909184	0.1958502988	0.0547857038	-0.1412682037	-0.1337399905	0.2408993794	-0.0479898263	-0.0298532717	-0.1343480716	0.0383177423	-0.079668079	-0.0849857629	-0.0040641546	-0.050027474	0.0035868346	0.1997527212	-0.1101897035	-0.1082094351	0.205113635	0.0759185334	0.1093625878	0.2391714378	0.0935777853	0.0505889951	-0.11049077	-0.0691597611	-0.0379717287	0.0700460116	-0.207655978	-0.0457521703	0.0555211366	-0.0354790841	-0.0762564389	0.0125754887	-0.1476892252	0.1019278518	0.077178941	-0.009275838	0.0106500453	-0.0694389263	-0.1204456386	-0.0813702712	0.0176127958	-0.0167534	-0.0023789	0.00028067641156	5.659165210000007e-06	-0.0639472	-0.0593966299999999	0.0035279596553568	0.0040892443878399	0.210179	0.1420643	0.02018226533449	0.044175212041	-0.000166343	-0.00081175	6.589380624999999e-07	2.7669993649000006e-08	-0.000822201	8.55719999999999e-05	6.760144844010001e-07	7.322567183999983e-09	0.000559195	-0.0001678849999999	3.12699048025e-07	2.818537322496644e-08	0.2928967919	-1.03713369	-0.644945461	-0.3545958808	-1.434813041	-0.5206741777	0.1106772986	-0.7621386469	-0.2282483321
69204.71256895376	136.7124858780444	18690.303794954485	4789292241.751507	106519.30375850644	-1476.485734912232	11346362073.196966	2180010.1253993143	67826.91960113484	7.548491738984012	56.97972753350987	4600491022.57881	74789.83629276892	50829.29604008305	1.027141	31.602404	0.281113733	0.176514	0.1211464374	0.1077098106	-0.1332755545	-0.091820829	0.1157372182	-0.0314295702	0.2202677555	-0.0795029747	-0.1493349689	-0.1483798613	0.1939977114	0.1228111383	0.0530029907	0.0905605209	-0.1366542041	0.0115767782	-0.1599649521	0.0268634371	-0.2551370918	0.0152783704	0.0575423412	0.0015944529	-0.0564078102	-0.0754915038	0.1655998614	0.0344633523	0.0512367057	-0.1727573878	-0.168288764	-0.1097946846	0.061412534	-0.1326099534	0.1357461574	-0.1055298455	0.01085097	-0.2319182084	-0.0163850261	0.0425988272	0.0557811491	-0.1501133402	0.165541773	0.2520127818	-0.0473643437	-0.1661219593	-0.1422184283	-0.0316065237	0.1903187256	0.0400521515	0.0828095357	-0.1231288029	-0.2091095756	-0.1845231983	-0.0077729834	-0.1853437015	-0.0624879214	-0.0540275186	0.1293141514	-0.166984794	-0.0389067483	0.0111999344	-0.0139767975	0.0279351577	0.2734917216	-0.1939604467	0.0407807538	-0.1203463521	0.0243835428	0.0057570081	-0.0284402	-0.0116867999999999	0.00080884497604	0.0001365812942399	-0.000255667	0.063691533	0.00405661137589	6.5365614889e-08	0.0518736	-0.1583054	0.02506059966916	0.00269087037696	0.000286646	0.000452989	2.05199034121e-07	8.216592931599999e-08	-0.00110569	-0.000283489	1.2225503761000002e-06	8.036601312100003e-08	0.000771317	0.000212122	5.94929914489e-07	4.499574288400001e-08	-0.9640997377	0.7386174672	-1.282932278	1.257544753	-0.8191860455	0.8200712617	-0.4534570751	0.01113237227	-0.5271120665
69494.64724410058	289.93467514681106	84062.11585248685	4829505995.581976	107628.79200617837	1109.4882476719213	11583956868.709204	1230964.1717221106	67915.29591799482	88.37631685998349	7810.373381736202	4612487419.628804	74612.07507190779	56792.555583892	1.204696	37.0653	0.294019113	0.165677	-0.1284599735	0.12923781	0.1428332212	-0.0356821103	0.0647503686	-0.0237818928	0.126894891	0.1655484469	-0.3107351215	-0.0185191385	-0.1681612831	0.210082099	-0.1482945109	-0.193866853	0.0742361889	0.0249875939	0.0341472576	-0.2394573476	0.0511177978	-0.2608856342	-0.0359859814	0.0532792516	-0.0817006538	0.1050902118	0.1846654533	0.0073864352	0.0378752119	0.1322994844	-0.1294804135	-0.0450699938	0.1627995252	-0.2483710389	0.1754284924	-0.0099414955	0.1825372171	0.2078446917	0.0446806783	0.005702988	0.0234612018	-0.0821914817	-0.2472833433	-0.1187628308	-0.3088498136	-0.0439385467	0.136758583	-0.0134818998	0.1877997026	0.0505120669	-0.019429281	-0.0422178245	-0.2464026093	0.0033421091	-0.0326489042	-0.0504690179	0.2599662143	-0.0814362048	0.2081688096	-0.1502307475	-0.0501103256	0.016577353	0.089207543	-0.2026589971	0.0340161472	-0.1156938502	-0.1330876274	-0.0856694678	0.0092905258	0.0051630597	-0.0200081	0.0084320999999999	0.00040032406561	7.110031040999997e-05	-0.0411342	-0.040878533	0.001671054460232	0.00169202240964	0.197288	0.1454144	0.02114534772736	0.0389225549439999	-2.62696e-05	-0.0003129155999999	9.791617272336001e-08	6.9009188416e-10	-0.000376134	0.000729556	1.4147678595599998e-07	5.322519571360002e-07	-0.000172093	-0.00094341	2.9616000649e-08	8.900224281e-07	1.07787503	-0.7720088863	-1.427269801	0.02436251477	0.9877697479	0.4385296736	1.721137002	0.4972016016	0.7370013544
